t,p,D,dp_dt,dp_dt_noisy
8.875775155031006136e+01,6.920134038681244881e-01,2.918314769153151564e-02,5.989699864848157751e-06,-1.399034082317091900e-03
8.878775755151029614e+01,6.920135833218795662e-01,2.918313490166649787e-02,5.970602382350804220e-06,-7.444674633065349141e-04
8.881776355271054513e+01,6.920137622025616109e-01,2.918312215262321846e-02,5.951565888181802746e-06,9.523668597817254791e-04
8.884776955391077990e+01,6.920139405119877241e-01,2.918310944427211090e-02,5.932590188926410252e-06,-1.873406312410325677e-03
8.887777555511101468e+01,6.920141182519703449e-01,2.918309677648394523e-02,5.913675091664691508e-06,2.770695898459859849e-05
8.890778155631126367e+01,6.920142954243172495e-01,2.918308414912984539e-02,5.894820403952033143e-06,-3.220022087134567258e-04
8.893778755751149845e+01,6.920144720308317732e-01,2.918307156208126488e-02,5.876025933858113931e-06,-9.041298348309275215e-04
8.896779355871174744e+01,6.920146480733122551e-01,2.918305901521000764e-02,5.857291489933778183e-06,6.847480487932637789e-05
8.899779955991198221e+01,6.920148235535528158e-01,2.918304650838822109e-02,5.838616881240266006e-06,3.247505087508376878e-04
8.902780556111221699e+01,6.920149984733424686e-01,2.918303404148838917e-02,5.820001917329729004e-06,5.545065284101487191e-04
8.905781156231246598e+01,6.920151728344658970e-01,2.918302161438334624e-02,5.801446408254972003e-06,-2.601536850379203899e-03
8.908781756351270076e+01,6.920153466387031216e-01,2.918300922694626320e-02,5.782950164540228724e-06,1.689488584521397054e-03
8.911782356471293554e+01,6.920155198878295000e-01,2.918299687905066137e-02,5.764512997224025880e-06,-4.584924021474971745e-04
8.914782956591318452e+01,6.920156925836156159e-01,2.918298457057039511e-02,5.746134717857232463e-06,1.054821970765093151e-03
8.917783556711341930e+01,6.920158647278275010e-01,2.918297230137967269e-02,5.727815138458255087e-06,-1.051195213755185448e-04
8.920784156831366829e+01,6.920160363222266353e-01,2.918296007135303544e-02,5.709554071550049095e-06,-5.637936235274378398e-04
8.923784756951390307e+01,6.920162073685697246e-01,2.918294788036537163e-02,5.691351330150381911e-06,-4.899763517738405655e-05
8.926785357071413785e+01,6.920163778686088119e-01,2.918293572829191301e-02,5.673206727785471124e-06,3.176719799073716641e-03
8.929785957191438683e+01,6.920165478240916102e-01,2.918292361500823481e-02,5.655120078435429631e-06,1.575838800207449543e-03
8.932786557311462161e+01,6.920167172367607256e-01,2.918291154039024879e-02,5.637091196645324365e-06,-3.320243302011704339e-04
8.935787157431485639e+01,6.920168861083544343e-01,2.918289950431422058e-02,5.619119897388789589e-06,2.401929434933522596e-04
8.938787757551510538e+01,6.920170544406063495e-01,2.918288750665675238e-02,5.601205996167395721e-06,1.133198615681904955e-03
8.941788357671534015e+01,6.920172222352453106e-01,2.918287554729478636e-02,5.583349308975579629e-06,5.925434808708167529e-04
8.944788957791558914e+01,6.920173894939954939e-01,2.918286362610560819e-02,5.565549652316225800e-06,9.670809747555006170e-05
8.947789557911582392e+01,6.920175562185767459e-01,2.918285174296685741e-02,5.547806843151967029e-06,-1.753838652370671449e-04
8.950790158031605870e+01,6.920177224107038061e-01,2.918283989775649970e-02,5.530120698979215100e-06,-1.062637139721356837e-03
8.953790758151630769e+01,6.920178880720871950e-01,2.918282809035285807e-02,5.512491037756077431e-06,7.615048825583228429e-04
8.956791358271654246e+01,6.920180532044325483e-01,2.918281632063458517e-02,5.494917677954956979e-06,1.112056501644322591e-03
8.959791958391677724e+01,6.920182178094409498e-01,2.918280458848069095e-02,5.477400438548920932e-06,2.239236913578361316e-03
8.962792558511702623e+01,6.920183818888088201e-01,2.918279289377051847e-02,5.459939138994159509e-06,-5.346961963339759644e-04
8.965793158631726101e+01,6.920185454442279172e-01,2.918278123638375077e-02,5.442533599253372539e-06,6.604757515203921354e-04
8.968793758751749579e+01,6.920187084773853359e-01,2.918276961620042825e-02,5.425183639772382878e-06,-2.205987083516047260e-05
8.971794358871774477e+01,6.920188709899636192e-01,2.918275803310091746e-02,5.407889081491835632e-06,1.265374438360017655e-03
8.974794958991797955e+01,6.920190329836405363e-01,2.918274648696593532e-02,5.390649745886155739e-06,-8.871034585399780760e-05
8.977795559111822854e+01,6.920191944600895262e-01,2.918273497767654573e-02,5.373465454846656581e-06,-6.375817419803657318e-04
8.980796159231846332e+01,6.920193554209789211e-01,2.918272350511414912e-02,5.356336030835452641e-06,-1.679163937716247109e-03
8.983796759351869810e+01,6.920195158679727232e-01,2.918271206916048938e-02,5.339261296786098307e-06,7.238389949121589286e-04
8.986797359471894708e+01,6.920196758027301609e-01,2.918270066969765736e-02,5.322241076126965980e-06,1.698580033659880157e-04
8.989797959591918186e+01,6.920198352269060216e-01,2.918268930660808391e-02,5.305275192746179758e-06,1.132498667586456830e-03
8.992798559711941664e+01,6.920199941421503187e-01,2.918267797977454336e-02,5.288363471079286730e-06,-5.410416257025789681e-04
8.995799159831966563e+01,6.920201525501081807e-01,2.918266668908014658e-02,5.271505736054707214e-06,2.601490624043415606e-03
8.998799759951990040e+01,6.920203104524205173e-01,2.918265543440836177e-02,5.254701813056715177e-06,-6.985622766504246935e-04
9.001800360072014939e+01,6.920204678507233531e-01,2.918264421564298675e-02,5.237951527991682989e-06,5.221245539630240025e-04
9.004800960192038417e+01,6.920206247466481608e-01,2.918263303266816974e-02,5.221254707268596278e-06,4.239921830081296895e-04
9.007801560312061895e+01,6.920207811418217503e-01,2.918262188536839552e-02,5.204611177762039435e-06,1.112577293750568151e-03
9.010802160432086794e+01,6.920209370378661573e-01,2.918261077362849579e-02,5.188020766878434441e-06,-1.561838719630854273e-04
9.013802760552110271e+01,6.920210924363989768e-01,2.918259969733364573e-02,5.171483302503443505e-06,-9.077710541908162560e-04
9.016803360672133749e+01,6.920212473390330299e-01,2.918258865636936400e-02,5.154998613003909621e-06,-9.791471471587084863e-04
9.019803960792158648e+01,6.920214017473766965e-01,2.918257765062150580e-02,5.138566527245396922e-06,8.222808949814138435e-04
9.022804560912182126e+01,6.920215556630333609e-01,2.918256667997628021e-02,5.122186874631156740e-06,1.125820510424683482e-04
9.025805161032207025e+01,6.920217090876020771e-01,2.918255574432022589e-02,5.105859485004711190e-06,3.512947997827953173e-04
9.028805761152230502e+01,6.920218620226772366e-01,2.918254484354023542e-02,5.089584188723889784e-06,-8.076254615528844199e-04
9.031806361272253980e+01,6.920220144698482345e-01,2.918253397752353789e-02,5.073360816672519329e-06,1.462708145065073732e-04
9.034806961392278879e+01,6.920221664307003584e-01,2.918252314615770587e-02,5.057189200174699109e-06,2.241462293288410648e-04
9.037807561512302357e+01,6.920223179068138997e-01,2.918251234933065888e-02,5.041069171086372776e-06,6.217065856549030189e-04
9.040808161632325834e+01,6.920224688997644868e-01,2.918250158693065990e-02,5.025000561769996976e-06,-1.456588998734242423e-03
9.043808761752350733e+01,6.920226194111234186e-01,2.918249085884630500e-02,5.008983205034149599e-06,-7.621884163491849610e-04
9.046809361872374211e+01,6.920227694424569975e-01,2.918248016496654065e-02,4.993016934234836609e-06,1.734196125859237226e-03
9.049809961992397689e+01,6.920229189953270854e-01,2.918246950518066027e-02,4.977101583189770622e-06,-3.879742200647737726e-04
9.052810562112422588e+01,6.920230680712907700e-01,2.918245887937829033e-02,4.961236986244613956e-06,-7.896472206961704151e-05
9.055811162232446065e+01,6.920232166719008093e-01,2.918244828744940428e-02,4.945422978189196917e-06,-3.934389478089018078e-04
9.058811762352470964e+01,6.920233647987048542e-01,2.918243772928432248e-02,4.929659394358837333e-06,-1.491790996901667336e-03
9.061812362472494442e+01,6.920235124532462256e-01,2.918242720477370530e-02,4.913946070573936942e-06,-1.070806204976846795e-03
9.064812962592517920e+01,6.920236596370635818e-01,2.918241671380854968e-02,4.898282843122450353e-06,3.756017890429450066e-04
9.067813562712542819e+01,6.920238063516909177e-01,2.918240625628020640e-02,4.882669548816384682e-06,-6.672005926868315338e-04
9.070814162832566296e+01,6.920239525986573437e-01,2.918239583208036281e-02,4.867106024962578612e-06,2.032002118930323255e-03
9.073814762952589774e+01,6.920240983794878620e-01,2.918238544110104971e-02,4.851592109331522259e-06,-1.493331184591746921e-03
9.076815363072614673e+01,6.920242436957021459e-01,2.918237508323463791e-02,4.836127640239197502e-06,-1.937516812145151065e-03
9.079815963192638151e+01,6.920243885488159830e-01,2.918236475837384866e-02,4.820712456439910520e-06,-3.871466845658838476e-04
9.082816563312663050e+01,6.920245329403398316e-01,2.918235446641173972e-02,4.805346397243197591e-06,-1.204744962125128913e-03
9.085817163432686527e+01,6.920246768717798203e-01,2.918234420724171579e-02,4.790029302418356006e-06,1.385453031670700165e-03
9.088817763552710005e+01,6.920248203446376367e-01,2.918233398075751814e-02,4.774761012221720224e-06,-4.214485349133482561e-04
9.091818363672734904e+01,6.920249633604098616e-01,2.918232378685324188e-02,4.759541367433679754e-06,5.211145133387797262e-04
9.094818963792758382e+01,6.920251059205889677e-01,2.918231362542331175e-02,4.744370209298284011e-06,-1.413806265706910341e-03
9.097819563912781859e+01,6.920252480266622097e-01,2.918230349636250290e-02,4.729247379591432703e-06,6.654300835606286350e-04
9.100820164032806758e+01,6.920253896801126237e-01,2.918229339956593740e-02,4.714172720570216485e-06,6.382972153374182707e-04
9.103820764152830236e+01,6.920255308824185825e-01,2.918228333492906695e-02,4.699146074957336635e-06,1.238074668385937991e-03
9.106821364272855135e+01,6.920256716350535742e-01,2.918227330234770059e-02,4.684167286013190100e-06,2.177759820064082048e-04
9.109821964392878613e+01,6.920258119394865348e-01,2.918226330171798388e-02,4.669236197475470962e-06,5.142075559427629946e-04
9.112822564512902090e+01,6.920259517971819596e-01,2.918225333293640242e-02,4.654352653576705717e-06,1.641325257585041903e-04
9.115823164632926989e+01,6.920260912095994588e-01,2.918224339589978525e-02,4.639516499050102881e-06,9.212588930214527872e-04
9.118823764752950467e+01,6.920262301781940906e-01,2.918223349050531185e-02,4.624727579115908141e-06,-4.161372393628282951e-04
9.121824364872973945e+01,6.920263687044162504e-01,2.918222361665049822e-02,4.609985739502840213e-06,5.408185490644758361e-04
9.124824964992998844e+01,6.920265067897117817e-01,2.918221377423320037e-02,4.595290826424712737e-06,-5.732787906344189192e-04
9.127825565113022321e+01,6.920266444355217539e-01,2.918220396315162474e-02,4.580642686580431733e-06,7.021387459681904765e-04
9.130826165233045799e+01,6.920267816432827956e-01,2.918219418330431428e-02,4.566041167183220778e-06,-2.817197860435309825e-04
9.133826765353070698e+01,6.920269184144265395e-01,2.918218443459015890e-02,4.551486115939191075e-06,-6.546078503501660166e-04
9.136827365473094176e+01,6.920270547503802883e-01,2.918217471690838852e-02,4.536977381060979531e-06,-6.836380764240410080e-04
9.139827965593119075e+01,6.920271906525666816e-01,2.918216503015857999e-02,4.522514811211247421e-06,1.465782278442822294e-03
9.142828565713142552e+01,6.920273261224035855e-01,2.918215537424065018e-02,4.508098255600097648e-06,-1.563440167491783822e-03
9.145829165833166030e+01,6.920274611613042026e-01,2.918214574905485595e-02,4.493727563912986314e-06,-1.488305784223851970e-03
9.148829765953190929e+01,6.920275957706772951e-01,2.918213615450180112e-02,4.479402586310721867e-06,6.313834033807453738e-04
9.151830366073214407e+01,6.920277299519268510e-01,2.918212659048242952e-02,4.465123173480124452e-06,-1.001745418253719485e-03
9.154830966193237884e+01,6.920278637064521954e-01,2.918211705689803537e-02,4.450889176593109135e-06,-4.719997183688369284e-04
9.157831566313262783e+01,6.920279970356481014e-01,2.918210755365024597e-02,4.436700447306688446e-06,-4.993799155485338951e-04
9.160832166433286261e+01,6.920281299409045683e-01,2.918209808064103211e-02,4.422556837788296968e-06,2.273743057495983180e-03
9.163832766553311160e+01,6.920282624236070435e-01,2.918208863777271844e-02,4.408458200702160037e-06,-6.788944918721082382e-04
9.166833366673334638e+01,6.920283944851363112e-01,2.918207922494795922e-02,4.394404389197595371e-06,-7.279542051750063827e-04
9.169833966793358115e+01,6.920285261268686039e-01,2.918206984206975912e-02,4.380395256901226293e-06,-3.949426797636350979e-04
9.172834566913383014e+01,6.920286573501752692e-01,2.918206048904146283e-02,4.366430657987121144e-06,2.262860539053895598e-04
9.175835167033406492e+01,6.920287881564234356e-01,2.918205116576676195e-02,4.352510447071581625e-06,4.957156689520942185e-04
9.178835767153429970e+01,6.920289185469750137e-01,2.918204187214968465e-02,4.338634479294972959e-06,-1.475682613765781550e-03
9.181836367273454869e+01,6.920290485231878064e-01,2.918203260809460256e-02,4.324802610298348316e-06,4.428544233036524509e-04
9.184836967393478346e+01,6.920291780865033271e-01,2.918202337349525693e-02,4.311014686249917931e-06,1.950506877139418461e-03
9.187837567513503245e+01,6.920293072385655941e-01,2.918201416821675220e-02,4.297270530269064207e-06,-1.789717229006998174e-03
9.190838167633526723e+01,6.920294359806461459e-01,2.918200499216620780e-02,4.283570006793467209e-06,5.739508498843545617e-04
9.193838767753550201e+01,6.920295643139767749e-01,2.918199584525536447e-02,4.269912984652317082e-06,7.676617403719588305e-04
9.196839367873575100e+01,6.920296922397864980e-01,2.918198672739614336e-02,4.256299332974812872e-06,1.530697606961401195e-04
9.199839967993598577e+01,6.920298197593018896e-01,2.918197763850067725e-02,4.242728921186269571e-06,-1.973061755351887179e-04
9.202840568113622055e+01,6.920299468737467485e-01,2.918196857848127587e-02,4.229201618971091760e-06,-2.356619540935476001e-03
9.205841168233646954e+01,6.920300735843423201e-01,2.918195954725045019e-02,4.215717296288370029e-06,1.198520344357771692e-03
9.208841768353670432e+01,6.920301998923074072e-01,2.918195054472090197e-02,4.202275823381615926e-06,-3.257979643354639784e-04
9.211842368473695331e+01,6.920303257988578149e-01,2.918194157080552728e-02,4.188877070790454400e-06,-2.075997067885938135e-04
9.214842968593718808e+01,6.920304513052071282e-01,2.918193262541741301e-02,4.175520909315554096e-06,1.226037200620356182e-03
9.217843568713742286e+01,6.920305764125659342e-01,2.918192370846984032e-02,4.162207210038111655e-06,-2.341883151579419054e-03
9.220844168833767185e+01,6.920307011221425997e-01,2.918191481987628469e-02,4.148935844329593436e-06,-6.966350918941090491e-05
9.223844768953790663e+01,6.920308254351424937e-01,2.918190595955040892e-02,4.135706683836146726e-06,5.945798833609811790e-04
9.226845369073814140e+01,6.920309493527687650e-01,2.918189712740608052e-02,4.122519600463015179e-06,7.185683397248892202e-04
9.229845969193839039e+01,6.920310728762215646e-01,2.918188832335734395e-02,4.109374466425197316e-06,6.078107277582678976e-04
9.232846569313862517e+01,6.920311960066987123e-01,2.918187954731844835e-02,4.096271154206526362e-06,2.038394522001280972e-03
9.235847169433885995e+01,6.920313187453952519e-01,2.918187079920383370e-02,4.083209536555781519e-06,2.828412622059564216e-04
9.238847769553910894e+01,6.920314410935036742e-01,2.918186207892813425e-02,4.070189486513957346e-06,1.018024673782086950e-03
9.241848369673934371e+01,6.920315630522136940e-01,2.918185338640617160e-02,4.057210877422061539e-06,7.722322822668440962e-04
9.244848969793959270e+01,6.920316846227128060e-01,2.918184472155296166e-02,4.044273582854871880e-06,-1.480603207621453057e-03
9.247849569913982748e+01,6.920318058061853961e-01,2.918183608428372156e-02,4.031377476706659353e-06,-7.672034657968541515e-04
9.250850170034006226e+01,6.920319266038136297e-01,2.918182747451385228e-02,4.018522433113260268e-06,2.084581541036111593e-03
9.253850770154031125e+01,6.920320470167767857e-01,2.918181889215894914e-02,4.005708326541696585e-06,-2.699845896207914500e-04
9.256851370274054602e+01,6.920321670462517005e-01,2.918181033713480518e-02,3.992935031681067899e-06,-6.419660222686767836e-05
