Lt,C,C_noisy
3.187737497221604954e+01,1.584751906709319869e+00,1.591874066003973853e+00
3.188848633029562407e+01,1.584683926036017709e+00,1.620848966132522717e+00
3.189959768837519505e+01,1.584615955376103447e+00,1.561525154636054902e+00
3.191070904645476958e+01,1.584547994734292420e+00,1.618997266000520963e+00
3.192182040453434411e+01,1.584480044115287312e+00,1.572859271732305997e+00
3.193293176261391508e+01,1.584412103523774817e+00,1.586349726216624401e+00
3.194404312069348961e+01,1.584344172964428310e+00,1.602616225783156212e+00
3.195515447877306414e+01,1.584276252441906063e+00,1.566296056908348611e+00
3.196626583685263512e+01,1.584208341960852584e+00,1.586676732968296477e+00
3.197737719493220965e+01,1.584140441525896836e+00,1.594264382890136611e+00
3.198848855301178062e+01,1.584072551141654683e+00,1.579381294277155678e+00
3.199959991109135515e+01,1.584004670812727333e+00,1.605266991714903613e+00
3.201071126917092613e+01,1.583936800543701562e+00,1.619839269612322941e+00
3.202182262725050066e+01,1.583868940339149933e+00,1.583294260159212596e+00
3.203293398533007519e+01,1.583801090203631023e+00,1.556035756811945614e+00
3.204404534340964261e+01,1.583733250141688753e+00,1.623455414084681303e+00
3.205515670148921714e+01,1.583665420157853720e+00,1.567465138731006125e+00
3.206626805956879167e+01,1.583597600256641869e+00,1.580334408476605779e+00
3.207737941764836620e+01,1.583529790442554486e+00,1.568752513769324786e+00
3.208849077572794073e+01,1.583461990720079759e+00,1.551565739507738906e+00
3.209960213380750815e+01,1.583394201093691667e+00,1.578815720994474647e+00
3.211071349188708268e+01,1.583326421567849973e+00,1.636490706114648752e+00
3.212182484996665721e+01,1.583258652147000012e+00,1.600275287270168656e+00
3.213293620804623174e+01,1.583190892835574459e+00,1.595609853281214852e+00
3.214404756612580627e+01,1.583123143637990671e+00,1.539398501759832172e+00
3.215515892420538080e+01,1.583055404558653123e+00,1.573252105090079178e+00
3.216627028228494822e+01,1.582987675601951860e+00,1.581824149465373752e+00
3.217738164036452275e+01,1.582919956772263159e+00,1.610274225837905249e+00
3.218849299844409728e+01,1.582852248073949752e+00,1.602151499908045063e+00
3.219960435652367181e+01,1.582784549511360384e+00,1.603913891484875176e+00
3.221071571460324634e+01,1.582716861088830473e+00,1.569083405079402249e+00
3.222182707268281376e+01,1.582649182810680788e+00,1.562899162146111687e+00
3.223293843076238829e+01,1.582581514681219659e+00,1.559233192170128568e+00
3.224404978884196282e+01,1.582513856704740540e+00,1.592757434608259803e+00
3.225516114692153735e+01,1.582446208885524008e+00,1.562994984272196852e+00
3.226627250500111188e+01,1.582378571227837316e+00,1.570803629833347204e+00
3.227738386308068641e+01,1.582310943735932840e+00,1.612157978476633780e+00
3.228849522116025383e+01,1.582243326414050966e+00,1.612461782841499325e+00
3.229960657923982836e+01,1.582175719266417202e+00,1.543976137283567418e+00
3.231071793731940289e+01,1.582108122297244623e+00,1.604869516650101247e+00
3.232182929539897742e+01,1.582040535510732537e+00,1.577669584122604496e+00
3.233294065347855195e+01,1.581972958911066485e+00,1.571099170286686331e+00
3.234405201155811937e+01,1.581905392502418461e+00,1.583622437712414177e+00
3.235516336963769390e+01,1.581837836288948029e+00,1.567344399569078117e+00
3.236627472771726843e+01,1.581770290274800539e+00,1.599890582036701314e+00
3.237738608579684296e+01,1.581702754464108240e+00,1.565561162932018302e+00
3.238849744387641749e+01,1.581635228860990061e+00,1.592567720718840230e+00
3.239960880195599202e+01,1.581567713469552050e+00,1.599798795860739586e+00
3.241072016003555945e+01,1.581500208293886267e+00,1.601588701373130252e+00
3.242183151811513397e+01,1.581432713338072338e+00,1.574771570824085032e+00
3.243294287619470850e+01,1.581365228606176121e+00,1.582767956950580812e+00
3.244405423427428303e+01,1.581297754102250597e+00,1.580091292131839520e+00
3.245516559235385756e+01,1.581230289830335423e+00,1.563728332518371733e+00
3.246627695043342499e+01,1.581162835794457155e+00,1.603357383382550960e+00
3.247738830851299952e+01,1.581095391998629918e+00,1.586910839896049641e+00
3.248849966659257404e+01,1.581027958446853843e+00,1.569304733243727545e+00
3.249961102467214857e+01,1.580960535143116186e+00,1.601418112821829665e+00
3.251072238275172310e+01,1.580893122091391767e+00,1.593098586389293692e+00
3.252183374083129763e+01,1.580825719295642529e+00,1.564297364143920399e+00
3.253294509891086506e+01,1.580758326759816201e+00,1.591050062465994896e+00
3.254405645699043959e+01,1.580690944487848970e+00,1.618789944396049174e+00
3.255516781507001411e+01,1.580623572483663697e+00,1.568164862148629046e+00
3.256627917314958864e+01,1.580556210751169921e+00,1.567508706811557850e+00
3.257739053122916317e+01,1.580488859294264525e+00,1.585490489480241294e+00
3.258850188930873060e+01,1.580421518116832402e+00,1.577997848709497219e+00
3.259961324738830513e+01,1.580354187222744677e+00,1.564552250841838577e+00
3.261072460546787966e+01,1.580286866615860042e+00,1.575544537064838879e+00
3.262183596354745418e+01,1.580219556300024530e+00,1.590538866581143518e+00
3.263294732162702871e+01,1.580152256279071299e+00,1.593929370152476377e+00
3.264405867970660324e+01,1.580084966556821069e+00,1.584319462716346605e+00
3.265517003778617067e+01,1.580017687137081683e+00,1.566613014126862158e+00
3.266628139586574520e+01,1.579950418023647885e+00,1.591396281294196191e+00
3.267739275394531973e+01,1.579883159220303313e+00,1.558026674795460753e+00
3.268850411202489425e+01,1.579815910730817397e+00,1.581199509444002782e+00
3.269961547010446878e+01,1.579748672558948019e+00,1.566247542212635624e+00
3.271072682818403621e+01,1.579681444708439964e+00,1.583970001969007724e+00
3.272183818626361074e+01,1.579614227183025799e+00,1.567675742446095422e+00
3.273294954434318527e+01,1.579547019986425660e+00,1.568740139644825060e+00
3.274406090242275980e+01,1.579479823122347026e+00,1.573970819822541500e+00
3.275517226050233432e+01,1.579412636594485164e+00,1.589309772823464639e+00
3.276628361858190885e+01,1.579345460406522239e+00,1.536452959889990311e+00
3.277739497666147628e+01,1.579278294562129759e+00,1.572625665832458886e+00
3.278850633474105081e+01,1.579211139064965019e+00,1.573075021326406642e+00
3.279961769282062534e+01,1.579143993918673772e+00,1.594886146747896083e+00
3.281072905090019987e+01,1.579076859126889332e+00,1.594227522233256922e+00
3.282184040897977439e+01,1.579009734693233247e+00,1.600108067484238061e+00
3.283295176705934182e+01,1.578942620621314186e+00,1.598973110282088106e+00
3.284406312513891635e+01,1.578875516914728827e+00,1.594006893369925404e+00
3.285517448321849088e+01,1.578808423577061415e+00,1.540387583511216185e+00
3.286628584129806541e+01,1.578741340611884647e+00,1.555182354110712817e+00
3.287739719937763994e+01,1.578674268022758564e+00,1.534462113701819730e+00
3.288850855745721447e+01,1.578607205813230774e+00,1.616746990047111421e+00
3.289961991553678189e+01,1.578540153986838002e+00,1.570270157761022078e+00
3.291073127361635642e+01,1.578473112547103208e+00,1.607321082882498420e+00
3.292184263169593095e+01,1.578406081497539137e+00,1.550502295678380493e+00
3.293295398977550548e+01,1.578339060841644548e+00,1.552175965234194654e+00
3.294406534785508001e+01,1.578272050582907982e+00,1.584857286584293590e+00
3.295517670593464743e+01,1.578205050724805103e+00,1.561361897700348056e+00
3.296628806401422196e+01,1.578138061270799586e+00,1.559400986641245712e+00
3.297739942209379649e+01,1.578071082224343336e+00,1.560835765462063485e+00
3.298851078017337102e+01,1.578004113588876711e+00,1.574361510962961841e+00
3.299962213825294555e+01,1.577937155367827859e+00,1.586794954197150442e+00
3.301073349633252008e+01,1.577870207564612492e+00,1.569191092016105404e+00
3.302184485441208750e+01,1.577803270182635442e+00,1.559933894319530001e+00
3.303295621249166203e+01,1.577736343225289772e+00,1.597780621240385335e+00
3.304406757057123656e+01,1.577669426695955668e+00,1.581775177745856409e+00
3.305517892865081109e+01,1.577602520598003100e+00,1.602799489717774639e+00
3.306629028673038562e+01,1.577535624934788494e+00,1.577839754816948936e+00
3.307740164480995304e+01,1.577468739709658063e+00,1.584298474160643622e+00
3.308851300288952757e+01,1.577401864925946251e+00,1.573792570939168467e+00
3.309962436096910210e+01,1.577335000586974623e+00,1.583992520329523757e+00
3.311073571904867663e+01,1.577268146696054307e+00,1.656060742335048186e+00
3.312184707712825116e+01,1.577201303256484444e+00,1.582804727265986200e+00
3.313295843520782569e+01,1.577134470271552402e+00,1.573122339848985973e+00
3.314406979328739311e+01,1.577067647744534007e+00,1.591553869199098914e+00
3.315518115136696764e+01,1.577000835678693980e+00,1.591616001672112590e+00
3.316629250944654217e+01,1.576934034077285052e+00,1.582202298602921609e+00
3.317740386752611670e+01,1.576867242943548630e+00,1.584328531864236833e+00
3.318851522560569123e+01,1.576800462280714576e+00,1.566464189758391745e+00
3.319962658368525865e+01,1.576733692092001871e+00,1.570843311554754207e+00
3.321073794176483318e+01,1.576666932380616615e+00,1.536837493074512784e+00
3.322184929984440771e+01,1.576600183149755363e+00,1.583464529747540483e+00
3.323296065792398224e+01,1.576533444402602013e+00,1.583348700706048051e+00
3.324407201600355677e+01,1.576466716142329361e+00,1.590865742901240276e+00
3.325518337408313130e+01,1.576399998372099542e+00,1.547208237379993578e+00
3.326629473216269872e+01,1.576333291095062261e+00,1.597988810834413131e+00
3.327740609024227325e+01,1.576266594314356784e+00,1.607940583416338498e+00
3.328851744832184778e+01,1.576199908033110830e+00,1.584467127930775376e+00
3.329962880640142231e+01,1.576133232254441019e+00,1.564991444918346186e+00
3.331074016448099684e+01,1.576066566981452421e+00,1.555428228639909038e+00
3.332185152256056426e+01,1.575999912217239229e+00,1.595869549520809061e+00
3.333296288064013879e+01,1.575933267964884532e+00,1.587138836874084635e+00
3.334407423871971332e+01,1.575866634227459873e+00,1.572264980359698194e+00
3.335518559679928785e+01,1.575800011008026580e+00,1.549033944412207431e+00
3.336629695487886238e+01,1.575733398309633104e+00,1.575026468525731582e+00
3.337740831295843691e+01,1.575666796135318570e+00,1.553459842909397981e+00
3.338851967103800433e+01,1.575600204488110778e+00,1.574252147182547024e+00
3.339963102911757886e+01,1.575533623371025538e+00,1.573883684232977753e+00
3.341074238719715339e+01,1.575467052787068223e+00,1.574998016842449999e+00
3.342185374527672792e+01,1.575400492739233771e+00,1.580851085499398900e+00
3.343296510335630245e+01,1.575333943230505351e+00,1.580283984371858574e+00
3.344407646143586987e+01,1.575267404263855031e+00,1.609475184237192602e+00
3.345518781951544440e+01,1.575200875842244885e+00,1.540603925568833077e+00
3.346629917759501893e+01,1.575134357968625665e+00,1.582857189877307613e+00
3.347741053567459346e+01,1.575067850645936796e+00,1.586774306015390268e+00
3.348852189375416799e+01,1.575001353877107491e+00,1.589894105518895984e+00
3.349963325183374252e+01,1.574934867665055638e+00,1.573875473766407795e+00
3.351074460991330994e+01,1.574868392012688911e+00,1.600348095002840809e+00
3.352185596799288447e+01,1.574801926922903661e+00,1.582967036415492412e+00
3.353296732607245900e+01,1.574735472398585356e+00,1.561762141796170233e+00
3.354407868415203353e+01,1.574669028442609253e+00,1.570048217598386975e+00
3.355519004223160806e+01,1.574602595057839949e+00,1.586522684017308560e+00
3.356630140031117548e+01,1.574536172247130494e+00,1.557578382212360335e+00
3.357741275839075001e+01,1.574469760013324171e+00,1.586274984551542255e+00
3.358852411647032454e+01,1.574403358359253158e+00,1.604442569450601264e+00
3.359963547454989907e+01,1.574336967287738753e+00,1.578191211429899932e+00
3.361074683262947360e+01,1.574270586801592486e+00,1.565748580923904676e+00
3.362185819070904813e+01,1.574204216903614562e+00,1.567911000337538052e+00
3.363296954878861555e+01,1.574137857596594969e+00,1.579652245120010345e+00
3.364408090686819008e+01,1.574071508883312376e+00,1.539889506662464935e+00
3.365519226494776461e+01,1.574005170766536565e+00,1.573848924016016060e+00
3.366630362302733914e+01,1.573938843249025110e+00,1.589038479485489708e+00
3.367741498110691367e+01,1.573872526333525812e+00,1.590553561884513911e+00
3.368852633918648110e+01,1.573806220022776259e+00,1.603900341821087983e+00
3.369963769726605562e+01,1.573739924319503602e+00,1.573443650579819497e+00
3.371074905534563015e+01,1.573673639226423893e+00,1.536863427889970657e+00
3.372186041342520468e+01,1.573607364746243187e+00,1.575939129669223560e+00
3.373297177150477921e+01,1.573541100881657329e+00,1.564076474799351857e+00
3.374408312958435374e+01,1.573474847635351725e+00,1.585123515425711282e+00
3.375519448766392117e+01,1.573408605010001349e+00,1.550345794665848098e+00
3.376630584574349569e+01,1.573342373008270734e+00,1.546167129779513649e+00
3.377741720382307022e+01,1.573276151632814646e+00,1.554575703027814448e+00
3.378852856190264475e+01,1.573209940886276526e+00,1.543165757065418031e+00
3.379963991998221928e+01,1.573143740771291155e+00,1.557345240889611571e+00
3.381075127806178671e+01,1.573077551290481768e+00,1.599144666400967640e+00
3.382186263614136124e+01,1.573011372446461387e+00,1.555827191928584430e+00
3.383297399422093577e+01,1.572945204241834150e+00,1.585161318681225895e+00
3.384408535230051029e+01,1.572879046679192427e+00,1.571908026873775288e+00
3.385519671038008482e+01,1.572812899761119709e+00,1.575680749183714813e+00
3.386630806845965935e+01,1.572746763490188382e+00,1.595981435832908080e+00
3.387741942653922678e+01,1.572680637868961284e+00,1.562904260514063948e+00
3.388853078461880131e+01,1.572614522899991041e+00,1.571920549853284221e+00
3.389964214269837584e+01,1.572548418585820507e+00,1.541633221512504370e+00
3.391075350077795036e+01,1.572482324928981878e+00,1.558406704522955932e+00
3.392186485885752489e+01,1.572416241931997805e+00,1.564199524788217666e+00
3.393297621693709232e+01,1.572350169597380720e+00,1.570293531253439179e+00
3.394408757501666685e+01,1.572284107927633290e+00,1.579432155412001881e+00
3.395519893309624138e+01,1.572218056925247964e+00,1.547406316272734061e+00
3.396631029117581591e+01,1.572152016592707202e+00,1.576473728916174988e+00
3.397742164925539043e+01,1.572085986932484136e+00,1.546233818670841309e+00
3.398853300733496496e+01,1.572019967947041241e+00,1.596314794476027421e+00
3.399964436541453239e+01,1.571953959638831666e+00,1.576105636194300219e+00
3.401075572349410692e+01,1.571887962010297901e+00,1.557362341702527075e+00
3.402186708157368145e+01,1.571821975063874000e+00,1.577686869875735143e+00
3.403297843965325598e+01,1.571755998801982912e+00,1.589160651521690060e+00
3.404408979773283050e+01,1.571690033227038263e+00,1.559369691465124053e+00
3.405520115581239793e+01,1.571624078341443909e+00,1.586009910580461924e+00
3.406631251389197246e+01,1.571558134147593933e+00,1.530042589792358410e+00
3.407742387197154699e+01,1.571492200647872206e+00,1.516853769652718897e+00
3.408853523005112152e+01,1.571426277844654162e+00,1.583876972427553653e+00
3.409964658813069605e+01,1.571360365740304577e+00,1.571604454294280417e+00
3.411075794621027057e+01,1.571294464337177788e+00,1.574742990787339592e+00
3.412186930428983800e+01,1.571228573637620363e+00,1.560450214286918547e+00
3.413298066236941253e+01,1.571162693643967767e+00,1.589157449469405625e+00
3.414409202044898706e+01,1.571096824358546140e+00,1.553660946735857751e+00
3.415520337852856159e+01,1.571030965783672739e+00,1.574781079942849660e+00
3.416631473660813612e+01,1.570965117921654164e+00,1.586285105365646819e+00
3.417742609468770354e+01,1.570899280774788132e+00,1.606213141306076730e+00
3.418853745276727807e+01,1.570833454345362590e+00,1.558722354350425610e+00
3.419964881084685260e+01,1.570767638635655938e+00,1.573564313205039866e+00
3.421076016892642713e+01,1.570701833647937473e+00,1.589446260133806188e+00
3.422187152700600166e+01,1.570636039384466720e+00,1.591205455550827041e+00
