t,a,c_productive,maturation_intermediate,c_cleaved_product,da_dt
2.264452890578115607e+00,8.962792596430524394e-02,6.742089366039988318e-02,7.210879386883347307e-03,9.998200880981170449e-03,8.222257995520065865e-02
2.265453090618123611e+00,8.971020377245503274e-02,6.748103874026391280e-02,7.217457984339743435e-03,1.000715140321992852e-02,8.230015061400909604e-02
2.266453290658131614e+00,8.979255920692913451e-02,6.754123677113282875e-02,7.224042224349911008e-03,1.001610976975391039e-02,8.237780379226539162e-02
2.267453490698139618e+00,8.987499235043150403e-02,6.760148780163993676e-02,7.230632112111853513e-03,1.002507598760314991e-02,8.245553959605278482e-02
2.268453690738147621e+00,8.995750328579477095e-02,6.766179188056749283e-02,7.237227652829371013e-03,1.003405006378501989e-02,8.253335813135985466e-02
2.269453890778155625e+00,9.004009209598018426e-02,6.772214905684674491e-02,7.243828851712061020e-03,1.004303200531422337e-02,8.261125950408018670e-02
2.270454090818163628e+00,9.012275886407764003e-02,6.778255937955793287e-02,7.250435713975319357e-03,1.005202181920279367e-02,8.268924382001244244e-02
2.271454290858171632e+00,9.020550367330568142e-02,6.784302289793026075e-02,7.257048244840336691e-03,1.006101951246010130e-02,8.276731118486015115e-02
2.272454490898179635e+00,9.028832660701149870e-02,6.790353966134191066e-02,7.263666449534102870e-03,1.007002509209284358e-02,8.284546170423172373e-02
2.273454690938187639e+00,9.037122774867088759e-02,6.796410971932002887e-02,7.270290333289405188e-03,1.007903856510505847e-02,8.292369548364020293e-02
2.274454890978195643e+00,9.045420718188831866e-02,6.802473312154075358e-02,7.276919901344826649e-03,1.008805993849810727e-02,8.300201262850330497e-02
2.275455091018203646e+00,9.053726499039690956e-02,6.808540991782918717e-02,7.283555158944749440e-03,1.009708921927069021e-02,8.308041324414337792e-02
2.276455291058211650e+00,9.062040125805836954e-02,6.814614015815942394e-02,7.290196111339351456e-03,1.010612641441883779e-02,8.315889743578684656e-02
2.277455491098219653e+00,9.070361606886311046e-02,6.820692389265450850e-02,7.296842763784609776e-03,1.011517153093591422e-02,8.323746530856486470e-02
2.278455691138227657e+00,9.078690950693014960e-02,6.826776117158650514e-02,7.303495121542295451e-03,1.012422457581261571e-02,8.331611696751238527e-02
2.279455891178235660e+00,9.087028165650713751e-02,6.832865204537641457e-02,7.310153189879980452e-03,1.013328555603697050e-02,8.339485251756875717e-02
2.280456091218243664e+00,9.095373260194307419e-02,6.838959656435923684e-02,7.316816974067978478e-03,1.014235447861631771e-02,8.347367206425473918e-02
2.281456291258251667e+00,9.103726242725396212e-02,6.845059477625281552e-02,7.323486479346648891e-03,1.015143135080582258e-02,8.355257572050697745e-02
2.282456491298259671e+00,9.112087121622544639e-02,6.851164672771832553e-02,7.330161710946871655e-03,1.016051617995786076e-02,8.363156360191681404e-02
2.283456691338267674e+00,9.120455905277241593e-02,6.857275246564899229e-02,7.336842674106618285e-03,1.016960897341362934e-02,8.371063582370952272e-02
2.284456891378275678e+00,9.128832602094676119e-02,6.863391203709355570e-02,7.343529374069939636e-03,1.017870973851127576e-02,8.378979250101976917e-02
2.285457091418283682e+00,9.137217220493734637e-02,6.869512548925631179e-02,7.350221816086962429e-03,1.018781848258589265e-02,8.386903374889149998e-02
2.286457291458291685e+00,9.145609768907006498e-02,6.875639286949708495e-02,7.356920005413893592e-03,1.019693521296952295e-02,8.394835968227798428e-02
2.287457491498299689e+00,9.154010255780783978e-02,6.881771422533124183e-02,7.363623947313017656e-03,1.020605993699115997e-02,8.402777041604167496e-02
2.288457691538307692e+00,9.162418689575055342e-02,6.887908960442967743e-02,7.370333647052697626e-03,1.021519266197674219e-02,8.410726606495400048e-02
2.289457891578315696e+00,9.170835078763513171e-02,6.894051905461880125e-02,7.377049109907374974e-03,1.022433339524915670e-02,8.418684674369537879e-02
2.290458091618323699e+00,9.179259431833547422e-02,6.900200262388059280e-02,7.383770341157567911e-03,1.023348214412824093e-02,8.426651256685495361e-02
2.291458291658331703e+00,9.187691757286252370e-02,6.906354036035255994e-02,7.390497346089876587e-03,1.024263891593077923e-02,8.434626364893066386e-02
2.292458491698339706e+00,9.196132063636416887e-02,6.912513231232771116e-02,7.397230129996975288e-03,1.025180371797050627e-02,8.442610010432888279e-02
2.293458691738347710e+00,9.204580359412538326e-02,6.918677852825463881e-02,7.403968698177620239e-03,1.026097655755810190e-02,8.450602204736465395e-02
2.294458891778355714e+00,9.213036653156807254e-02,6.924847905673744974e-02,7.410713055936643534e-03,1.027015744200119804e-02,8.458602959226113605e-02
2.295459091818363717e+00,9.221500953425118552e-02,6.931023394653576530e-02,7.417463208584957474e-03,1.027934637860437005e-02,8.466612285314999153e-02
2.296459291858371721e+00,9.229973268787068641e-02,6.937204324656477683e-02,7.424219161439550227e-03,1.028854337466914709e-02,8.474630194407078987e-02
2.297459491898379724e+00,9.238453607825951319e-02,6.943390700589517628e-02,7.430980919823490169e-03,1.029774843749400350e-02,8.482656697897132669e-02
2.298459691938387728e+00,9.246941979138761925e-02,6.949582527375322560e-02,7.437748489065924146e-03,1.030696157437436221e-02,8.490691807170705485e-02
2.299459891978395731e+00,9.255438391336198722e-02,6.955779809952070125e-02,7.444521874502077474e-03,1.031618279260259480e-02,8.498735533604134806e-02
2.300460092018403735e+00,9.263942853042657355e-02,6.961982553273492191e-02,7.451301081473251341e-03,1.032541209946802319e-02,8.506787888564527889e-02
2.301460292058411738e+00,9.272455372896235004e-02,6.968190762308872077e-02,7.458086115326828004e-03,1.033464950225691445e-02,8.514848883409738278e-02
2.302460492098419742e+00,9.280975959548730392e-02,6.974404442043050101e-02,7.464876981416268195e-03,1.034389500825248602e-02,8.522918529488367201e-02
2.303460692138427746e+00,9.289504621665642392e-02,6.980623597476418030e-02,7.471673685101107645e-03,1.035314862473490395e-02,8.530996838139745519e-02
2.304460892178435749e+00,9.298041367926170031e-02,6.986848233624919080e-02,7.478476231746964027e-03,1.036241035898128118e-02,8.539083820693936511e-02
2.305461092218443753e+00,9.306586207023212487e-02,6.993078355520056244e-02,7.485284626725532617e-03,1.037168021826567928e-02,8.547179488471681741e-02
2.306461292258451756e+00,9.315139147663369090e-02,6.999313968208878411e-02,7.492098875414585427e-03,1.038095820985910842e-02,8.555283852784446863e-02
2.307461492298459760e+00,9.323700198566943487e-02,7.005555076753994248e-02,7.498918983197973807e-03,1.039024434102953087e-02,8.563396924934378596e-02
2.308461692338467763e+00,9.332269368467933923e-02,7.011801686233561093e-02,7.505744955465627581e-03,1.039953861904184887e-02,8.571518716214281131e-02
2.309461892378475767e+00,9.340846666114042962e-02,7.018053801741293285e-02,7.512576797613555041e-03,1.040884105115792192e-02,8.579649237907627235e-02
2.310462092418483770e+00,9.349432100266674706e-02,7.024311428386458001e-02,7.519414515043842950e-03,1.041815164463655297e-02,8.587788501288552701e-02
2.311462292458491774e+00,9.358025679700930632e-02,7.030574571293873865e-02,7.526258113164654810e-03,1.042747040673349355e-02,8.595936517621806383e-02
2.312462492498499778e+00,9.366627413205613761e-02,7.036843235603915114e-02,7.533107597390233459e-03,1.043679734470144387e-02,8.604093298162768244e-02
2.313462692538507781e+00,9.375237309583230039e-02,7.043117426472510212e-02,7.539962973140901942e-03,1.044613246579005443e-02,8.612258854157445187e-02
2.314462892578515785e+00,9.383855377649981400e-02,7.049397149071136293e-02,7.546824245843059172e-03,1.045547577724592267e-02,8.620433196842429424e-02
2.315463092618523788e+00,9.392481626235775483e-02,7.055682408586830268e-02,7.553691420929182533e-03,1.046482728631259462e-02,8.628616337444909579e-02
2.316463292658531792e+00,9.401116064184215915e-02,7.061973210222179109e-02,7.560564503837829617e-03,1.047418700023056322e-02,8.636808287182641541e-02
2.317463492698539795e+00,9.409758700352610639e-02,7.068269559195322627e-02,7.567443500013633882e-03,1.048355492623727347e-02,8.645009057263958185e-02
2.318463692738547799e+00,9.418409543610471724e-02,7.074571460725923022e-02,7.574328414905444166e-03,1.049293107158034630e-02,8.653218658928601981e-02
2.319463892778555802e+00,9.427068602798842345e-02,7.080878919786358361e-02,7.581219253933573973e-03,1.050231544374490358e-02,8.661437104125321862e-02
2.320464092818563806e+00,9.435735886728133237e-02,7.087191941201573253e-02,7.588116022503432929e-03,1.051170805035277732e-02,8.669664405178607869e-02
2.321464292858571810e+00,9.444411404221425554e-02,7.093510529820974686e-02,7.595018726027941147e-03,1.052110889901313080e-02,8.677900574370926712e-02
2.322464492898579813e+00,9.453095164116395721e-02,7.099834690510187230e-02,7.601927369926386041e-03,1.053051799733164401e-02,8.686145623975993768e-02
2.323464692938587817e+00,9.461787175265322369e-02,7.106164428151057200e-02,7.608841959624418859e-03,1.053993535291052226e-02,8.694399566258793899e-02
2.324464892978595820e+00,9.470487446535084952e-02,7.112499747641656822e-02,7.615762500554058151e-03,1.054936097334849450e-02,8.702662413475509284e-02
2.325465093018603824e+00,9.479195986807160967e-02,7.118840653896275905e-02,7.622688998153688902e-03,1.055879486624080807e-02,8.710934177873562445e-02
2.326465293058611827e+00,9.487912804977627346e-02,7.125187151845430167e-02,7.629621457868059065e-03,1.056823703917923567e-02,8.719214871691564894e-02
2.327465493098619831e+00,9.496637909957160451e-02,7.131539246435851520e-02,7.636559885148284758e-03,1.057768749975207360e-02,8.727504507159336566e-02
2.328465693138627834e+00,9.505371310671040241e-02,7.137896942630500563e-02,7.643504285451847673e-03,1.058714625554413660e-02,8.735803096497865572e-02
2.329465893178635838e+00,9.514113016059139172e-02,7.144260245408555476e-02,7.650454664242594197e-03,1.059661331413676300e-02,8.744110651919294319e-02
2.330466093218643842e+00,9.522863035075937455e-02,7.150629159765418963e-02,7.657411026990737155e-03,1.060608868310781300e-02,8.752427185626937556e-02
2.331466293258651845e+00,9.531621376690509184e-02,7.157003690712711308e-02,7.664373379172855806e-03,1.061557237003167217e-02,8.760752709815235184e-02
2.332466493298659849e+00,9.540388049886532051e-02,7.163383843278280094e-02,7.671341726271893244e-03,1.062506438247924623e-02,8.769087236669760588e-02
2.333466693338667852e+00,9.549163063662280404e-02,7.169769622506190487e-02,7.678316073777160730e-03,1.063456472801796102e-02,8.777430778367190101e-02
2.334466893378675856e+00,9.557946427030630798e-02,7.176161033456734950e-02,7.685296427184332493e-03,1.064407341421176774e-02,8.785783347075294680e-02
2.335467093418683859e+00,9.566738149019056447e-02,7.182558081206420753e-02,7.692282791995451799e-03,1.065359044862113948e-02,8.794144954952938520e-02
2.336467293458691863e+00,9.575538238669634161e-02,7.188960770847982462e-02,7.699275173718924878e-03,1.066311583880307119e-02,8.802515614150063783e-02
2.337467493498699866e+00,9.584346705039038794e-02,7.195369107490375005e-02,7.706273577869526131e-03,1.067264959231107972e-02,8.810895336807648970e-02
2.338467693538707870e+00,9.593163557198544633e-02,7.201783096258773664e-02,7.713278009968392926e-03,1.068219171669520205e-02,8.819284135057739449e-02
2.339467893578715874e+00,9.601988804234024011e-02,7.208202742294579635e-02,7.720288475543029931e-03,1.069174221950200399e-02,8.827682021023376679e-02
2.340468093618723877e+00,9.610822455245954243e-02,7.214628050755413080e-02,7.727304980127309118e-03,1.070130110827456800e-02,8.836089006818659275e-02
2.341468293658731881e+00,9.619664519349405141e-02,7.221059026815114523e-02,7.734327529261465425e-03,1.071086839055249845e-02,8.844505104548662511e-02
2.342468493698739884e+00,9.628515005674052885e-02,7.227495675663750396e-02,7.741356128492100225e-03,1.072044407387192505e-02,8.852930326309453590e-02
2.343468693738747888e+00,9.637373923364170314e-02,7.233938002507606102e-02,7.748390783372183059e-03,1.073002816576550111e-02,8.861364684188083318e-02
2.344468893778755891e+00,9.646241281578629700e-02,7.240386012569190177e-02,7.755431499461046436e-03,1.073962067376239490e-02,8.869808190262555569e-02
2.345469093818763895e+00,9.655117089490904136e-02,7.246839711087232905e-02,7.762478282324389300e-03,1.074922160538830697e-02,8.878260856601821738e-02
2.346469293858771898e+00,9.664001356289064759e-02,7.253299103316687702e-02,7.769531137534277029e-03,1.075883096816545106e-02,8.886722695265762695e-02
2.347469493898779902e+00,9.672894091175786302e-02,7.259764194528728343e-02,7.776590070669140570e-03,1.076844876961256976e-02,8.895193718305188790e-02
2.348469693938787906e+00,9.681795303368338768e-02,7.266234990010748962e-02,7.783655087313776436e-03,1.077807501724492578e-02,8.903673937761810708e-02
2.349469893978795909e+00,9.690705002098592979e-02,7.272711495066370990e-02,7.790726193059346709e-03,1.078770971857430025e-02,8.912163365668208936e-02
2.350470094018803913e+00,9.699623196613023357e-02,7.279193715015430666e-02,7.797803393503379907e-03,1.079735288110900485e-02,8.920662014047890664e-02
2.351470294058811916e+00,9.708549896172698201e-02,7.285681655193992912e-02,7.804886694249769247e-03,1.080700451235386446e-02,8.929169894915166272e-02
2.352470494098819920e+00,9.717485110053289410e-02,7.292175320954340234e-02,7.811976100908775249e-03,1.081666461981023279e-02,8.937687020275231209e-02
2.353470694138827923e+00,9.726428847545068312e-02,7.298674717664979661e-02,7.819071619097022266e-03,1.082633321097598196e-02,8.946213402124106318e-02
2.354470894178835927e+00,9.735381117952904284e-02,7.305179850710635803e-02,7.826173254437501087e-03,1.083601029334551116e-02,8.954749052448633673e-02
2.355471094218843930e+00,9.744341930596268908e-02,7.311690725492261955e-02,7.833281012559570669e-03,1.084569587440973627e-02,8.963293983226446049e-02
2.356471294258851934e+00,9.753311294805243337e-02,7.318207347392691187e-02,7.840394899094303011e-03,1.085538996168839906e-02,8.971848206524761504e-02
2.357471494298859938e+00,9.762289219871082835e-02,7.324729721498686452e-02,7.847514919637357464e-03,1.086509256298399256e-02,8.980411735243055971e-02
2.358471694338867941e+00,9.771275715063436340e-02,7.331257852802465502e-02,7.854641079776552431e-03,1.087480368618936460e-02,8.988984582512780930e-02
2.359471894378875945e+00,9.780270789666915821e-02,7.337791746319843877e-02,7.861773385107314813e-03,1.088452333918650712e-02,8.997566761433210825e-02
2.360472094418883948e+00,9.789274452981697183e-02,7.344331407083536101e-02,7.868911841231724172e-03,1.089425152985346382e-02,9.006158285095318405e-02
2.361472294458891952e+00,9.798286714323523050e-02,7.350876840143161228e-02,7.876056453758526615e-03,1.090398826606432323e-02,9.014759166581701177e-02
2.362472494498899955e+00,9.807307583023708308e-02,7.357428050565233135e-02,7.883207228303120914e-03,1.091373355568922565e-02,9.023369418966654953e-02
2.363472694538907959e+00,9.816337068429127621e-02,7.363985043433167454e-02,7.890364170487572382e-03,1.092348740659436143e-02,9.031989055316064219e-02
2.364472894578915962e+00,9.825375179902227918e-02,7.370547823847282964e-02,7.897527285940598996e-03,1.093324982664196920e-02,9.040618088687445153e-02
2.365473094618923966e+00,9.834421926821020066e-02,7.377116396924796038e-02,7.904696580297585276e-03,1.094302082369033417e-02,9.049256532129905384e-02
2.366473294658931970e+00,9.843477318579084423e-02,7.383690767799822030e-02,7.911872059200568408e-03,1.095280040559379504e-02,9.057904398684152314e-02
2.367473494698939973e+00,9.852541364585566674e-02,7.390270941623380829e-02,7.919053728298250383e-03,1.096258858020273709e-02,9.066561701382440386e-02
2.368473694738947977e+00,9.861614074265180607e-02,7.396856923563387143e-02,7.926241593245989328e-03,1.097238535536359562e-02,9.075228453248601612e-02
