t,N,P_agg,dN_dt,dN_dt_noisy
1.003000600120024011e+01,1.104301854470546544e+02,1.397445710755307546e+00,-3.011598464097116334e+01,-3.598364685743948144e+01
1.003400680136027212e+01,1.103097515510724520e+02,1.397540373662983226e+00,-3.008892832597095435e+01,-3.771979036666825635e+01
1.003800760152030414e+01,1.101894258688668771e+02,1.397634967679640683e+00,-3.006188852907021669e+01,-2.333389882491050571e+01
1.004200840168033615e+01,1.100692083343257792e+02,1.397729492834760778e+00,-3.003486524636079835e+01,-2.993005809486413327e+01
1.004600920184036816e+01,1.099490988813521568e+02,1.397823949157828594e+00,-3.000785847394003270e+01,-3.257374863035420987e+01
1.005001000200040018e+01,1.098290974438640433e+02,1.397918336678333873e+00,-2.998086820791069229e+01,-2.190936202663580801e+01
1.005401080216043219e+01,1.097092039557945640e+02,1.398012655425771023e+00,-2.995389444438099957e+01,-2.490713508568313728e+01
1.005801160232046421e+01,1.095894183510919362e+02,1.398106905429638891e+00,-2.992693717946458420e+01,-2.943167622615993650e+01
1.006201240248049622e+01,1.094697405637194834e+02,1.398201086719441433e+00,-2.989999640928048663e+01,-2.466767716828235635e+01
1.006601320264052823e+01,1.093501705276555782e+02,1.398295199324686378e+00,-2.987307212995310124e+01,-3.061228122263446849e+01
1.007001400280056025e+01,1.092307081768936854e+02,1.398389243274886562e+00,-2.984616433761217991e+01,-2.782805475436034115e+01
1.007401480296059226e+01,1.091113534454423615e+02,1.398483218599559486e+00,-2.981927302839282845e+01,-2.048359151426058844e+01
1.007801560312062428e+01,1.089921062673252550e+02,1.398577125328227089e+00,-2.979239819843546400e+01,-2.425966330344297006e+01
1.008201640328065629e+01,1.088729665765810779e+02,1.398670963490415753e+00,-2.976553984388579011e+01,-3.088722653022047382e+01
1.008601720344068831e+01,1.087539343072636342e+02,1.398764733115656522e+00,-2.973869796089479678e+01,-2.601602027482550028e+01
1.009001800360072032e+01,1.086350093934418339e+02,1.398858434233485326e+00,-2.971187254561874980e+01,-2.354065570614420011e+01
1.009401880376075233e+01,1.085161917691996365e+02,1.398952066873442313e+00,-2.968506359421910901e+01,-3.000124978760566918e+01
1.009801960392078435e+01,1.083974813686361216e+02,1.399045631065072737e+00,-2.965827110286259582e+01,-3.146476648246134999e+01
1.010202040408081636e+01,1.082788781258654041e+02,1.399139126837925629e+00,-2.963149506772111863e+01,-1.995933711696977042e+01
1.010602120424084838e+01,1.081603819750167332e+02,1.399232554221555125e+00,-2.960473548497174434e+01,-3.077621744772553214e+01
1.011002200440088039e+01,1.080419928502344220e+02,1.399325913245520248e+00,-2.957799235079673039e+01,-3.585165607943315536e+01
1.011402280456091241e+01,1.079237106856778610e+02,1.399419203939384015e+00,-2.955126566138345723e+01,-2.849063398355202636e+01
1.011802360472094442e+01,1.078055354155215326e+02,1.399512426332714332e+00,-2.952455541292442120e+01,-1.771118146127844284e+01
1.012202440488097643e+01,1.076874669739550114e+02,1.399605580455083764e+00,-2.949786160161723458e+01,-2.594765930134015974e+01
1.012602520504100845e+01,1.075695052951134159e+02,1.399698666336116837e+00,-2.947118422364874846e+01,-2.425109753925610079e+01
1.013002600520104046e+01,1.074516503131230252e+02,1.399791684005669223e+00,-2.944452327520833990e+01,-3.982211225855992609e+01
1.013402680536107248e+01,1.073339019623297759e+02,1.399884633493643893e+00,-2.941787875253955065e+01,-3.168626119451307943e+01
1.013802760552110449e+01,1.072162601770995565e+02,1.399977514829944480e+00,-2.939125065189207575e+01,-2.283204259252941171e+01
1.014202840568113650e+01,1.070987248918112158e+02,1.400070328044476620e+00,-2.936463896952004404e+01,-3.082820187005918555e+01
1.014602920584116852e+01,1.069812960408565914e+02,1.400163073167148164e+00,-2.933804370168207853e+01,-2.217897019528668423e+01
1.015003000600120053e+01,1.068639735586405237e+02,1.400255750227868301e+00,-2.931146484464123603e+01,-2.633333333052117098e+01
1.015403080616123255e+01,1.067467573795808562e+02,1.400348359256548880e+00,-2.928490239466498934e+01,-2.669032053491245193e+01
1.015803160632126456e+01,1.066296474381084209e+02,1.400440900283103529e+00,-2.925835634802522378e+01,-2.023035337720953919e+01
1.016203240648129658e+01,1.065126436686670104e+02,1.400533373337447429e+00,-2.923182670099816249e+01,-3.111403403691061342e+01
1.016603320664132859e+01,1.063957460057134625e+02,1.400625778449498426e+00,-2.920531344986445532e+01,-3.090147775856628343e+01
1.017003400680136060e+01,1.062789543837175898e+02,1.400718115649175921e+00,-2.917881659090904733e+01,-2.799188834518142244e+01
1.017403480696139262e+01,1.061622687371621794e+02,1.400810384966401090e+00,-2.915233612042119660e+01,-2.739618886550004007e+01
1.017803560712142463e+01,1.060456890005430211e+02,1.400902586431097552e+00,-2.912587203469447772e+01,-3.694784380209431163e+01
1.018203640728145665e+01,1.059292151083689220e+02,1.400994720073190702e+00,-2.909942433002673212e+01,-2.228314539090676050e+01
1.018603720744148866e+01,1.058128469951616637e+02,1.401086785922607936e+00,-2.907299300272005738e+01,-2.725884002624878377e+01
1.019003800760152068e+01,1.056965845954560024e+02,1.401178784009278644e+00,-2.904657804908079655e+01,-2.920295177651402696e+01
1.019403880776155269e+01,1.055804278437997397e+02,1.401270714363133774e+00,-2.902017946541948135e+01,-2.523843987003557032e+01
1.019803960792158470e+01,1.054643766747536091e+02,1.401362577014106936e+00,-2.899379724805084990e+01,-3.029666924968018549e+01
1.020204040808161672e+01,1.053484310228913898e+02,1.401454371992133519e+00,-2.896743139329383965e+01,-2.224949809602687978e+01
1.020604120824164873e+01,1.052325908227998212e+02,1.401546099327150241e+00,-2.894108189747150206e+01,-2.793399033464365289e+01
1.021004200840168075e+01,1.051168560090786457e+02,1.401637759049096710e+00,-2.891474875691100976e+01,-2.462498650247994192e+01
1.021404280856171276e+01,1.050012265163406084e+02,1.401729351187914085e+00,-2.888843196794370982e+01,-3.263618691100762703e+01
1.021804360872174477e+01,1.048857022792114293e+02,1.401820875773545305e+00,-2.886213152690494610e+01,-2.956991361184601175e+01
1.022204440888177679e+01,1.047702832323298452e+02,1.401912332835935526e+00,-2.883584743013421559e+01,-2.629811158867625664e+01
1.022604520904180880e+01,1.046549693103475818e+02,1.402003722405032127e+00,-2.880957967397501562e+01,-3.286317468606706882e+01
1.023004600920184082e+01,1.045397604479293392e+02,1.402095044510783817e+00,-2.878332825477487944e+01,-3.141404657873290418e+01
1.023404680936187283e+01,1.044246565797528348e+02,1.402186299183141971e+00,-2.875709316888535128e+01,-2.835605226940452894e+01
1.023804760952190485e+01,1.043096576405087461e+02,1.402277486452059296e+00,-2.873087441266194375e+01,-2.251045903653509939e+01
1.024204840968193686e+01,1.041947635649007964e+02,1.402368606347490942e+00,-2.870467198246414142e+01,-2.424540631031428362e+01
1.024604920984196887e+01,1.040799742876456406e+02,1.402459658899393835e+00,-2.867848587465538301e+01,-2.350761082561430371e+01
1.025005001000200089e+01,1.039652897434729937e+02,1.402550644137726898e+00,-2.865231608560300103e+01,-2.648805785628197995e+01
1.025405081016203290e+01,1.038507098671255022e+02,1.402641562092451055e+00,-2.862616261167825016e+01,-2.347322707980836043e+01
1.025805161032206492e+01,1.037362345933588585e+02,1.402732412793529226e+00,-2.860002544925626111e+01,-2.025651700462604765e+01
1.026205241048209693e+01,1.036218638569417010e+02,1.402823196270926331e+00,-2.857390459471600508e+01,-2.709570012520724447e+01
1.026605321064212895e+01,1.035075975926556993e+02,1.402913912554608844e+00,-2.854780004444030084e+01,-2.573671415366912285e+01
1.027005401080216096e+01,1.033934357352954976e+02,1.403004561674546125e+00,-2.852171179481579344e+01,-2.497133160073518710e+01
1.027405481096219297e+01,1.032793782196687431e+02,1.403095143660708422e+00,-2.849563984223290802e+01,-3.787575965680417767e+01
1.027805561112222499e+01,1.031654249805960575e+02,1.403185658543068870e+00,-2.846958418308582139e+01,-2.834374845782860675e+01
1.028205641128225700e+01,1.030515759529110937e+02,1.403276106351601937e+00,-2.844354481377251176e+01,-2.573521962806310981e+01
1.028605721144228902e+01,1.029378310714604652e+02,1.403366487116284533e+00,-2.841752173069465570e+01,-2.403359208064456354e+01
1.029005801160232103e+01,1.028241902711037739e+02,1.403456800867095122e+00,-2.839151493025762107e+01,-2.938668094493938554e+01
1.029405881176235305e+01,1.027106534867136531e+02,1.403547047634014389e+00,-2.836552440887049542e+01,-2.288422326257765960e+01
1.029805961192238506e+01,1.025972206531756967e+02,1.403637227447025237e+00,-2.833955016294603269e+01,-3.093904572022765365e+01
1.030206041208241707e+01,1.024838917053885154e+02,1.403727340336111684e+00,-2.831359218890059992e+01,-2.859981680155711459e+01
1.030606121224244909e+01,1.023706665782636804e+02,1.403817386331260852e+00,-2.828765048315421282e+01,-1.928414843938836754e+01
1.031006201240248110e+01,1.022575452067257800e+02,1.403907365462460977e+00,-2.826172504213048597e+01,-3.443071713704173931e+01
1.031406281256251312e+01,1.021445275257124052e+02,1.403997277759702733e+00,-2.823581586225660445e+01,-2.805801807846178875e+01
1.031806361272254513e+01,1.020316134701741220e+02,1.404087123252978575e+00,-2.820992293996332378e+01,-2.838653637570933341e+01
1.032206441288257714e+01,1.019188029750744988e+02,1.404176901972282732e+00,-2.818404627168491672e+01,-2.808499618893755922e+01
1.032606521304260916e+01,1.018060959753900931e+02,1.404266613947611875e+00,-2.815818585385920159e+01,-3.028499935065237381e+01
1.033006601320264117e+01,1.016934924061104653e+02,1.404356259208964453e+00,-2.813234168292747128e+01,-2.435513169071045425e+01
1.033406681336267319e+01,1.015809922022381500e+02,1.404445837786340689e+00,-2.810651375533448970e+01,-3.293554052607331073e+01
1.033806761352270520e+01,1.014685952987887134e+02,1.404535349709742809e+00,-2.808070206752848108e+01,-3.417437096213369330e+01
1.034206841368273722e+01,1.013563016307906537e+02,1.404624795009175475e+00,-2.805490661596109092e+01,-2.515644475363773225e+01
1.034606921384276923e+01,1.012441111332855144e+02,1.404714173714644909e+00,-2.802912739708737888e+01,-3.349998037849383081e+01
1.035007001400280124e+01,1.011320237413278278e+02,1.404803485856159107e+00,-2.800336440736580101e+01,-2.565439012586493561e+01
1.035407081416283326e+01,1.010200393899851008e+02,1.404892731463728506e+00,-2.797761764325814937e+01,-2.740384806737012369e+01
1.035807161432286527e+01,1.009081580143378432e+02,1.404981910567365322e+00,-2.795188710122959108e+01,-3.092151382572960472e+01
1.036207241448289729e+01,1.007963795494795534e+02,1.405071023197083768e+00,-2.792617277774859019e+01,-2.920188665526697491e+01
1.036607321464292930e+01,1.006847039305167328e+02,1.405160069382900057e+00,-2.790047466928691833e+01,-2.795740275453803392e+01
1.037007401480296132e+01,1.005731310925688717e+02,1.405249049154832175e+00,-2.787479277231964048e+01,-2.520463189485336741e+01
1.037407481496299333e+01,1.004616609707684489e+02,1.405337962542900332e+00,-2.784912708332505105e+01,-3.059199357046524881e+01
1.037807561512302534e+01,1.003502935002609320e+02,1.405426809577126512e+00,-2.782347759878469873e+01,-2.846857598217568608e+01
1.038207641528305736e+01,1.002390286162048199e+02,1.405515590287534922e+00,-2.779784431518334031e+01,-3.456205934510331446e+01
1.038607721544308937e+01,1.001278662537715576e+02,1.405604304704151541e+00,-2.777222722900891938e+01,-2.876275112449897620e+01
1.039007801560312139e+01,1.000168063481456073e+02,1.405692952857004352e+00,-2.774662633675255208e+01,-3.696321645952606616e+01
1.039407881576315340e+01,9.990584883452442000e+01,1.405781534776123332e+00,-2.772104163490850226e+01,-2.759536009186967931e+01
1.039807961592318541e+01,9.979499364811843520e+01,1.405870050491540457e+00,-2.769547311997416017e+01,-2.962897028547078548e+01
1.040208041608321743e+01,9.968424072415110970e+01,1.405958500033289482e+00,-2.766992078845001757e+01,-1.688395917367973453e+01
1.040608121624324944e+01,9.957358999785884635e+01,1.406046883431406602e+00,-2.764438463683964642e+01,-2.090824559737523458e+01
1.041008201640328146e+01,9.946304140449110776e+01,1.406135200715929567e+00,-2.761886466164969534e+01,-2.806353768049176267e+01
1.041408281656331347e+01,9.935259487931028843e+01,1.406223451916898126e+00,-2.759336085938980787e+01,-2.256205571779494079e+01
1.041808361672334549e+01,9.924225035759180003e+01,1.406311637064354247e+00,-2.756787322657270067e+01,-2.586802265729460970e+01
1.042208441688337750e+01,9.913200777462405711e+01,1.406399756188341676e+00,-2.754240175971405336e+01,-3.300508872792103432e+01
1.042608521704340951e+01,9.902186706570847718e+01,1.406487809318906157e+00,-2.751694645533251560e+01,-3.937032894176594766e+01
1.043008601720344153e+01,9.891182816615942386e+01,1.406575796486095431e+00,-2.749150730994969294e+01,-2.170410742453113073e+01
1.043408681736347354e+01,9.880189101130430629e+01,1.406663717719959017e+00,-2.746608432009011835e+01,-2.528241468178221751e+01
1.043808761752350556e+01,9.869205553648349394e+01,1.406751573050548876e+00,-2.744067748228123094e+01,-3.698241753366096418e+01
1.044208841768353757e+01,9.858232167705037341e+01,1.406839362507918745e+00,-2.741528679305337590e+01,-2.401408587448306520e+01
1.044608921784356959e+01,9.847268936837130582e+01,1.406927086122123916e+00,-2.738991224893971577e+01,-2.261505017255523953e+01
1.045009001800360160e+01,9.836315854582565521e+01,1.407014743923222344e+00,-2.736455384647629074e+01,-3.057618906751624266e+01
1.045409081816363361e+01,9.825372914480577435e+01,1.407102335941273319e+00,-2.733921158220194769e+01,-2.319565495914033448e+01
1.045809161832366563e+01,9.814440110071701895e+01,1.407189862206338349e+00,-2.731388545265832590e+01,-3.571899025718215626e+01
1.046209241848369764e+01,9.803517434897773342e+01,1.407277322748481385e+00,-2.728857545438984289e+01,-2.819852107263903562e+01
1.046609321864372966e+01,9.792604882501925090e+01,1.407364717597767712e+00,-2.726328158394366596e+01,-2.690839574760709141e+01
1.047009401880375989e+01,9.781702446428593589e+01,1.407452046784264610e+00,-2.723800383786969803e+01,-2.315517982327239821e+01
1.047409481896379191e+01,9.770810120223505635e+01,1.407539310338041583e+00,-2.721274221272053850e+01,-2.505190812560195113e+01
1.047809561912382392e+01,9.759927897433694000e+01,1.407626508289170353e+00,-2.718749670505148686e+01,-2.591046043215568773e+01
1.048209641928385594e+01,9.749055771607491749e+01,1.407713640667723975e+00,-2.716226731142048578e+01,-2.422317159372886763e+01
1.048609721944388795e+01,9.738193736294527980e+01,1.407800707503777948e+00,-2.713705402838812830e+01,-3.024704154304655646e+01
1.049009801960391997e+01,9.727341785045733502e+01,1.407887708827409767e+00,-2.711185685251765420e+01,-1.956770801249119174e+01
1.049409881976395198e+01,9.716499911413337998e+01,1.407974644668698483e+00,-2.708667578037485413e+01,-2.863636720642886857e+01
1.049809961992398399e+01,9.705668108950870021e+01,1.408061515057725366e+00,-2.706151080852811930e+01,-2.294466895332679002e+01
1.050210042008401601e+01,9.694846371213156999e+01,1.408148320024574129e+00,-2.703636193354839179e+01,-2.690961178043840007e+01
1.050610122024404802e+01,9.684034691756326652e+01,1.408235059599329375e+00,-2.701122915200913610e+01,-2.809843281758629630e+01
1.051010202040408004e+01,9.673233064137804149e+01,1.408321733812078813e+00,-2.698611246048632140e+01,-2.391856085833972401e+01
1.051410282056411205e+01,9.662441481916317798e+01,1.408408342692911264e+00,-2.696101185555842150e+01,-2.459168724307271958e+01
1.051810362072414406e+01,9.651659938651891935e+01,1.408494886271918212e+00,-2.693592733380635451e+01,-2.008521138607832057e+01
1.052210442088417608e+01,9.640888427905851188e+01,1.408581364579192474e+00,-2.691085889181348989e+01,-2.140628714799209575e+01
1.052610522104420809e+01,9.630126943240819060e+01,1.408667777644829311e+00,-2.688580652616560585e+01,-2.958703325615568502e+01
1.053010602120424011e+01,9.619375478220720765e+01,1.408754125498925980e+00,-2.686077023345088577e+01,-2.422072737399201969e+01
1.053410682136427212e+01,9.608634026410062745e+01,1.408840408171612824e+00,-2.683575001025855045e+01,-2.618957741483485790e+01
1.053810762152430414e+01,9.597902581376717990e+01,1.408926625693256884e+00,-2.681074585318823722e+01,-3.065232436965046503e+01
1.054210842168433615e+01,9.587181136699244632e+01,1.409012778094256735e+00,-2.678575775886515586e+01,-3.215151911230064741e+01
1.054610922184436816e+01,9.576469685958198852e+01,1.409098865405000955e+00,-2.676078572391837440e+01,-2.535449786183011511e+01
