t,T,T_core,dT_dt,dT_dt_noisy
1.321464292858571525e+03,7.304258268341760640e+02,7.994232612684776313e+02,-1.230059648334544120e-01,-1.106546615321752774e-01
1.322064412882576335e+03,7.303520148968435706e+02,7.993380258694627400e+02,-1.229844653375172653e-01,-1.274916996967676019e-01
1.322664532906581144e+03,7.302782158597417492e+02,7.992528017556968507e+02,-1.229629720026334250e-01,-1.422095584980732075e-01
1.323264652930585953e+03,7.302044297192392150e+02,7.991675889273516304e+02,-1.229414848189391840e-01,-1.162890710672991879e-01
1.323864772954590762e+03,7.301306564717089032e+02,7.990823873845968137e+02,-1.229200037765944414e-01,-1.243235294955106901e-01
1.324464892978595572e+03,7.300568961135280688e+02,7.989971971276008844e+02,-1.228985288657821334e-01,-1.201225988156143648e-01
1.325065013002600381e+03,7.299831486410780599e+02,7.989120181565307348e+02,-1.228770600767077475e-01,-1.497421793720927208e-01
1.325665133026605190e+03,7.299094140507448856e+02,7.988268504715516656e+02,-1.228555973996013351e-01,-1.182843467726222564e-01
1.326265253050609999e+03,7.298356923389186477e+02,7.987416940728272721e+02,-1.228341408247155264e-01,-1.503392988926993135e-01
1.326865373074614809e+03,7.297619835019936545e+02,7.986565489605200128e+02,-1.228126903423251148e-01,-1.314867536923778613e-01
1.327465493098619618e+03,7.296882875363687617e+02,7.985714151347901861e+02,-1.227912459427300401e-01,-1.139322318034299564e-01
1.328065613122624427e+03,7.296146044384469178e+02,7.984862925957970674e+02,-1.227698076162518775e-01,-1.410145791455154896e-01
1.328665733146629236e+03,7.295409342046355050e+02,7.984011813436981129e+02,-1.227483753532358501e-01,-1.413864024245991002e-01
1.329265853170634045e+03,7.294672768313461120e+02,7.983160813786493009e+02,-1.227269491440498572e-01,-1.272247390775736176e-01
1.329865973194638855e+03,7.293936323149945338e+02,7.982309927008049044e+02,-1.227055289790852100e-01,-1.062389281924007028e-01
1.330466093218643664e+03,7.293200006520012266e+02,7.981459153103178323e+02,-1.226841148487563399e-01,-1.065275921178924917e-01
1.331066213242648473e+03,7.292463818387906258e+02,7.980608492073394018e+02,-1.226627067435004936e-01,-1.287455319908289708e-01
1.331666333266653282e+03,7.291727758717914867e+02,7.979757943920192247e+02,-1.226413046537777607e-01,-1.126460773765295409e-01
1.332266453290658092e+03,7.290991827474369984e+02,7.978907508645056623e+02,-1.226199085700710456e-01,-1.168307472526249335e-01
1.332866573314662901e+03,7.290256024621646702e+02,7.978057186249451433e+02,-1.225985184828869562e-01,-1.199887019570490820e-01
1.333466693338667710e+03,7.289520350124161041e+02,7.977206976734827322e+02,-1.225771343827541660e-01,-1.190332519485065715e-01
1.334066813362672519e+03,7.288784803946373358e+02,7.976356880102619016e+02,-1.225557562602243994e-01,-1.298168445435063101e-01
1.334666933386677329e+03,7.288049386052787213e+02,7.975506896354247601e+02,-1.225343841058720573e-01,-1.145339435145438928e-01
1.335267053410682138e+03,7.287314096407949364e+02,7.974657025491114837e+02,-1.225130179102952577e-01,-1.119133364867547775e-01
1.335867173434686720e+03,7.286578934976448636e+02,7.973807267514611112e+02,-1.224916576641136984e-01,-9.549254734273476819e-02
1.336467293458691529e+03,7.285843901722917053e+02,7.972957622426106354e+02,-1.224703033579707528e-01,-1.133183422370648979e-01
1.337067413482696338e+03,7.285108996612030978e+02,7.972108090226959121e+02,-1.224489549825321655e-01,-1.469961523237610090e-01
1.337667533506701147e+03,7.284374219608506564e+02,7.971258670918510916e+02,-1.224276125284858574e-01,-1.344986305015645756e-01
1.338267653530705957e+03,7.283639570677107713e+02,7.970409364502088465e+02,-1.224062759865435085e-01,-1.191052292835085152e-01
1.338867773554710766e+03,7.282905049782636979e+02,7.969560170979000304e+02,-1.223849453474388227e-01,-1.217342541385152549e-01
1.339467893578715575e+03,7.282170656889943530e+02,7.968711090350542463e+02,-1.223636206019284856e-01,-1.410077154857997395e-01
1.340068013602720384e+03,7.281436391963915185e+02,7.967862122617993919e+02,-1.223423017407908597e-01,-1.237819681551050738e-01
1.340668133626725194e+03,7.280702254969486376e+02,7.967013267782617731e+02,-1.223209887548280805e-01,-1.259481482789321094e-01
1.341268253650730003e+03,7.279968245871634736e+02,7.966164525845662183e+02,-1.222996816348646959e-01,-1.228424687238397206e-01
1.341868373674734812e+03,7.279234364635377688e+02,7.965315896808360776e+02,-1.222783803717465978e-01,-1.235510357991354419e-01
1.342468493698739621e+03,7.278500611225778130e+02,7.964467380671929959e+02,-1.222570849563433537e-01,-1.130999390277343253e-01
1.343068613722744431e+03,7.277766985607942161e+02,7.963618977437570265e+02,-1.222357953795470686e-01,-1.076407566409005867e-01
1.343668733746749240e+03,7.277033487747016807e+02,7.962770687106468586e+02,-1.222145116322711500e-01,-1.154281346351766213e-01
1.344268853770754049e+03,7.276300117608195706e+02,7.961922509679794757e+02,-1.221932337054530276e-01,-1.333462014181544530e-01
1.344868973794758858e+03,7.275566875156710012e+02,7.961074445158703838e+02,-1.221719615900508371e-01,-1.308537312145767184e-01
1.345469093818763668e+03,7.274833760357839765e+02,7.960226493544333835e+02,-1.221506952770468057e-01,-1.288201448172940633e-01
1.346069213842768477e+03,7.274100773176904795e+02,7.959378654837809108e+02,-1.221294347574443800e-01,-1.227388850747166277e-01
1.346669333866773286e+03,7.273367913579266997e+02,7.958530929040236970e+02,-1.221081800222694191e-01,-1.264203288445902296e-01
1.347269453890778095e+03,7.272635181530334876e+02,7.957683316152711086e+02,-1.220869310625706805e-01,-1.256309815223890514e-01
1.347869573914782904e+03,7.271902576995555592e+02,7.956835816176306935e+02,-1.220656878694183489e-01,-1.313343065585403924e-01
1.348469693938787714e+03,7.271170099940422915e+02,7.955988429112086351e+02,-1.220444504339057712e-01,-1.125952376638740537e-01
1.349069813962792523e+03,7.270437750330472682e+02,7.955141154961094117e+02,-1.220232187471482210e-01,-1.135514019591910145e-01
1.349669933986797332e+03,7.269705528131281653e+02,7.954293993724361371e+02,-1.220019928002824550e-01,-1.124979770964294884e-01
1.350270054010802141e+03,7.268973433308473204e+02,7.953446945402903339e+02,-1.219807725844684332e-01,-1.228243904038348738e-01
1.350870174034806951e+03,7.268241465827710499e+02,7.952600009997717052e+02,-1.219595580908878624e-01,-1.174507736760143362e-01
1.351470294058811760e+03,7.267509625654699903e+02,7.951753187509787040e+02,-1.219383493107441263e-01,-1.310883947583193765e-01
1.352070414082816342e+03,7.266777912755194393e+02,7.950906477940080777e+02,-1.219171462352639512e-01,-1.320738745245608747e-01
1.352670534106821151e+03,7.266046327094985600e+02,7.950059881289550958e+02,-1.218959488556946580e-01,-1.273718482912751249e-01
1.353270654130825960e+03,7.265314868639910628e+02,7.949213397559134364e+02,-1.218747571633064103e-01,-1.160629136806768102e-01
1.353870774154830769e+03,7.264583537355848648e+02,7.948367026749750721e+02,-1.218535711493917151e-01,-1.233776614263423638e-01
1.354470894178835579e+03,7.263852333208722030e+02,7.947520768862307250e+02,-1.218323908052642568e-01,-1.332869780687881978e-01
1.355071014202840388e+03,7.263121256164496344e+02,7.946674623897691845e+02,-1.218112161222603684e-01,-1.209114600012290847e-01
1.355671134226845197e+03,7.262390306189179228e+02,7.945828591856782168e+02,-1.217900470917376021e-01,-1.175915201940303662e-01
1.356271254250850006e+03,7.261659483248823790e+02,7.944982672740433145e+02,-1.217688837050767414e-01,-1.201655979426115711e-01
1.356871374274854816e+03,7.260928787309522932e+02,7.944136866549491742e+02,-1.217477259536788037e-01,-1.284381267282805050e-01
1.357471494298859625e+03,7.260198218337415028e+02,7.943291173284782190e+02,-1.217265738289683985e-01,-1.211057424660697962e-01
1.358071614322864434e+03,7.259467776298679382e+02,7.942445592947119621e+02,-1.217054273223902305e-01,-1.259443763515433468e-01
1.358671734346869243e+03,7.258737461159541908e+02,7.941600125537298709e+02,-1.216842864254126383e-01,-1.249621926119613563e-01
1.359271854370874053e+03,7.258007272886266037e+02,7.940754771056101617e+02,-1.216631511295239582e-01,-1.225800809695498234e-01
1.359871974394878862e+03,7.257277211445162948e+02,7.939909529504292323e+02,-1.216420214262360355e-01,-1.141283054426335125e-01
1.360472094418883671e+03,7.256547276802584747e+02,7.939064400882621158e+02,-1.216208973070812827e-01,-1.033880088420684740e-01
1.361072214442888480e+03,7.255817468924927880e+02,7.938219385191823676e+02,-1.215997787636143718e-01,-1.060323372001343856e-01
1.361672334466893290e+03,7.255087787778628581e+02,7.937374482432616105e+02,-1.215786657874114163e-01,-1.153112333963609848e-01
1.362272454490898099e+03,7.254358233330170833e+02,7.936529692605704440e+02,-1.215575583700703177e-01,-1.255733997109407252e-01
1.362872574514902908e+03,7.253628805546077274e+02,7.935685015711774213e+02,-1.215364565032107103e-01,-1.246367255541292879e-01
1.363472694538907717e+03,7.252899504392916015e+02,7.934840451751497312e+02,-1.215153601784738635e-01,-1.241855393665774049e-01
1.364072814562912527e+03,7.252170329837297231e+02,7.933996000725531985e+02,-1.214942693875222801e-01,-1.099838612335967691e-01
1.364672934586917336e+03,7.251441281845875437e+02,7.933151662634517152e+02,-1.214731841220408198e-01,-1.491263777632538534e-01
1.365273054610922145e+03,7.250712360385347210e+02,7.932307437479079226e+02,-1.214521043737353534e-01,-1.188740867983556354e-01
1.365873174634926954e+03,7.249983565422450056e+02,7.931463325259827570e+02,-1.214310301343330956e-01,-1.413559244326940412e-01
1.366473294658931763e+03,7.249254896923968090e+02,7.930619325977355629e+02,-1.214099613955834100e-01,-1.214486631940050881e-01
1.367073414682936573e+03,7.248526354856726357e+02,7.929775439632243206e+02,-1.213888981492564356e-01,-1.081434484147412028e-01
1.367673534706941382e+03,7.247797939187594238e+02,7.928931666225051913e+02,-1.213678403871447653e-01,-1.304772504868471905e-01
1.368273654730946191e+03,7.247069649883482043e+02,7.928088005756330858e+02,-1.213467881010610316e-01,-1.441754657023800179e-01
1.368873774754950773e+03,7.246341486911345555e+02,7.927244458226610959e+02,-1.213257412828405851e-01,-1.083545344037188385e-01
1.369473894778955582e+03,7.245613450238180349e+02,7.926401023636407217e+02,-1.213046999243395374e-01,-1.062464759442224294e-01
1.370074014802960392e+03,7.244885539831028609e+02,7.925557701986223265e+02,-1.212836640174352054e-01,-1.162978934417444599e-01
1.370674134826965201e+03,7.244157755656973450e+02,7.924714493276541134e+02,-1.212626335540269717e-01,-1.087099506197641424e-01
1.371274254850970010e+03,7.243430097683141184e+02,7.923871397507832626e+02,-1.212416085260345222e-01,-1.292665063283003624e-01
1.371874374874974819e+03,7.242702565876702465e+02,7.923028414680550213e+02,-1.212205889254001911e-01,-1.094944390074421708e-01
1.372474494898979628e+03,7.241975160204867734e+02,7.922185544795133865e+02,-1.211995747440858529e-01,-1.041933327462288700e-01
1.373074614922984438e+03,7.241247880634894045e+02,7.921342787852004221e+02,-1.211785659740762522e-01,-1.147767766654983340e-01
1.373674734946989247e+03,7.240520727134080516e+02,7.920500143851571693e+02,-1.211575626073762846e-01,-1.183469207579016941e-01
1.374274854970994056e+03,7.239793699669767193e+02,7.919657612794225088e+02,-1.211365646360126475e-01,-1.083036812474950095e-01
1.374874974994998865e+03,7.239066798209339595e+02,7.918815194680341847e+02,-1.211155720520329104e-01,-1.097960965744286810e-01
1.375475095019003675e+03,7.238340022720225306e+02,7.917972889510282357e+02,-1.210945848475058761e-01,-1.285828587366389664e-01
1.376075215043008484e+03,7.237613373169893976e+02,7.917130697284392227e+02,-1.210736030145210806e-01,-1.074733365281384939e-01
1.376675335067013293e+03,7.236886849525859589e+02,7.916288618003000011e+02,-1.210526265451898204e-01,-1.136064297130372769e-01
1.377275455091018102e+03,7.236160451755680469e+02,7.915446651666420621e+02,-1.210316554316444859e-01,-1.194447075160195021e-01
1.377875575115022912e+03,7.235434179826953596e+02,7.914604798274950781e+02,-1.210106896660379516e-01,-1.079735007408444969e-01
1.378475695139027721e+03,7.234708033707322556e+02,7.913763057828873571e+02,-1.209897292405442137e-01,-1.117352042782908811e-01
1.379075815163032530e+03,7.233982013364474142e+02,7.912921430328457291e+02,-1.209687741473587930e-01,-1.135094289954868829e-01
1.379675935187037339e+03,7.233256118766134932e+02,7.912079915773953189e+02,-1.209478243786973606e-01,-1.260263063562064023e-01
1.380276055211042149e+03,7.232530349880078120e+02,7.911238514165595461e+02,-1.209268799267977507e-01,-1.125921337271286043e-01
1.380876175235046958e+03,7.231804706674117824e+02,7.910397225503606933e+02,-1.209059407839173789e-01,-1.319910849069373671e-01
1.381476295259051767e+03,7.231079189116110228e+02,7.909556049788192240e+02,-1.208850069423349494e-01,-1.221494981700498306e-01
1.382076415283056576e+03,7.230353797173959265e+02,7.908714987019538967e+02,-1.208640783943514402e-01,-1.377966911642078962e-01
1.382676535307061386e+03,7.229628530815605245e+02,7.907874037197822190e+02,-1.208431551322863978e-01,-1.378870741283419465e-01
1.383276655331066195e+03,7.228903390009036229e+02,7.907033200323199935e+02,-1.208222371484817537e-01,-1.163916761152427315e-01
1.383876775355071004e+03,7.228178374722282342e+02,7.906192476395814310e+02,-1.208013244352999782e-01,-1.216213914308904853e-01
1.384476895379075813e+03,7.227453484923414635e+02,7.905351865415793782e+02,-1.207804169851237897e-01,-1.199328729726681780e-01
1.385077015403080395e+03,7.226728720580550771e+02,7.904511367383247489e+02,-1.207595147903577637e-01,-1.148400150228699457e-01
1.385677135427085204e+03,7.226004081661848204e+02,7.903670982298272065e+02,-1.207386178434261825e-01,-1.172387809654515806e-01
1.386277255451090014e+03,7.225279568135508725e+02,7.902830710160949366e+02,-1.207177261367740895e-01,-1.295815696517954863e-01
1.386877375475094823e+03,7.224555179969777328e+02,7.901990550971341918e+02,-1.206968396628682050e-01,-1.199625218352617512e-01
1.387477495499099632e+03,7.223830917132941067e+02,7.901150504729500881e+02,-1.206759584141945396e-01,-1.213466604934520382e-01
1.388077615523104441e+03,7.223106779593330202e+02,7.900310571435458087e+02,-1.206550823832607533e-01,-1.258547864712700748e-01
1.388677735547109251e+03,7.222382767319319328e+02,7.899470751089232863e+02,-1.206342115625948230e-01,-1.218796959602005542e-01
1.389277855571114060e+03,7.221658880279326240e+02,7.898631043690827482e+02,-1.206133459447456535e-01,-1.242675061857085317e-01
1.389877975595118869e+03,7.220935118441807390e+02,7.897791449240227166e+02,-1.205924855222819253e-01,-1.270835738987040053e-01
1.390478095619123678e+03,7.220211481775269249e+02,7.896951967737405766e+02,-1.205716302877937463e-01,-1.239142359727639225e-01
1.391078215643128487e+03,7.219487970248254669e+02,7.896112599182317808e+02,-1.205507802338909307e-01,-1.182009575079285280e-01
1.391678335667133297e+03,7.218764583829353114e+02,7.895273343574903038e+02,-1.205299353532044981e-01,-9.989768199465035026e-02
1.392278455691138106e+03,7.218041322487196112e+02,7.894434200915086421e+02,-1.205090956383856604e-01,-1.286789201183717868e-01
1.392878575715142915e+03,7.217318186190459528e+02,7.893595171202778147e+02,-1.204882610821059602e-01,-1.152690874878174038e-01
1.393478695739147724e+03,7.216595174907859018e+02,7.892756254437869075e+02,-1.204674316770577847e-01,-1.350807192138131774e-01
1.394078815763152534e+03,7.215872288608157987e+02,7.891917450620239833e+02,-1.204466074159535605e-01,-1.045463591909314288e-01
1.394678935787157343e+03,7.215149527260157356e+02,7.891078759749751725e+02,-1.204257882915257261e-01,-1.237595415748934669e-01
1.395279055811162152e+03,7.214426890832705794e+02,7.890240181826250137e+02,-1.204049742965285080e-01,-1.190162177118407327e-01
1.395879175835166961e+03,7.213704379294692899e+02,7.889401716849567947e+02,-1.203841654237350206e-01,-1.076099735992044892e-01
1.396479295859171771e+03,7.212981992615050331e+02,7.888563364819520984e+02,-1.203633616659390143e-01,-1.104865902365375629e-01
1.397079415883176580e+03,7.212259730762754089e+02,7.887725125735908023e+02,-1.203425630159548343e-01,-1.352611568218505256e-01
1.397679535907181389e+03,7.211537593706823372e+02,7.886886999598514194e+02,-1.203217694666171567e-01,-1.147698407678481858e-01
1.398279655931186198e+03,7.210815581416319446e+02,7.886048986407108714e+02,-1.203009810107803779e-01,-1.225749037815324627e-01
1.398879775955191008e+03,7.210093693860347912e+02,7.885211086161443745e+02,-1.202801976413201690e-01,-1.140889621558667522e-01
