t,A,S,dA_dt,dA_dt_noisy
1.974794958991798310e+01,6.583177513768447842e-01,8.667735548179166249e-01,5.220241826899008064e-07,1.218465120722267772e-02
1.975595119023804713e+01,6.583177555814090365e-01,8.667735187293714727e-01,5.334043080250372437e-07,6.233674690479667178e-03
1.976395279055811116e+01,6.583177598743047421e-01,8.667734828274309411e-01,5.446062769816351068e-07,-8.442512960429474772e-03
1.977195439087817519e+01,6.583177642541317987e-01,8.667734471123966777e-01,5.556314738447420964e-07,-1.279509111556465656e-02
1.977995599119823922e+01,6.583177687195063132e-01,8.667734115845584508e-01,5.664812709818556336e-07,-6.286192659929931356e-03
1.978795759151830325e+01,6.583177732690597139e-01,8.667733762441931500e-01,5.771570292661953872e-07,1.081870721515498963e-02
1.979595919183836727e+01,6.583177779014395270e-01,8.667733410915656744e-01,5.876600979240476086e-07,1.250919097836857008e-02
1.980396079215843130e+01,6.583177826153088219e-01,8.667733061269283779e-01,5.979918145382345784e-07,1.615855312834695717e-02
1.981196239247849533e+01,6.583177874093464332e-01,8.667732713505212905e-01,6.081535053464870444e-07,-7.753616963823720988e-03
1.981996399279855936e+01,6.583177922822470718e-01,8.667732367625720080e-01,6.181464845926576412e-07,-3.597946842314444626e-03
1.982796559311862339e+01,6.583177972327211025e-01,8.667732023632959137e-01,6.279720550332601459e-07,1.382766923732048521e-02
1.983596719343868742e+01,6.583178022594947665e-01,8.667731681528959564e-01,6.376315077258332131e-07,2.201189180927320098e-03
1.984396879375875145e+01,6.583178073613097370e-01,8.667731341315627613e-01,6.471261225285407370e-07,7.642859091110833399e-03
1.985197039407881547e+01,6.583178125369237854e-01,8.667731002994742973e-01,6.564571673021990517e-07,-1.320881650034566417e-02
1.985997199439887950e+01,6.583178177851102264e-01,8.667730666567965425e-01,6.656258983821217168e-07,-3.693254448858596974e-03
1.986797359471894353e+01,6.583178231046582507e-01,8.667730332036830410e-01,6.746335604393416396e-07,-1.572151905229096961e-04
1.987597519503900756e+01,6.583178284943728142e-01,8.667729999402746799e-01,6.834813866922473391e-07,-3.538478224653233799e-03
1.988397679535907159e+01,6.583178339530744161e-01,8.667729668667003562e-01,6.921705985353521218e-07,-4.136614525851758234e-03
1.989197839567913562e+01,6.583178394795995425e-01,8.667729339830764212e-01,7.007024060250166553e-07,-1.632269971101401110e-02
1.989997999599919964e+01,6.583178450728003339e-01,8.667729012895067919e-01,7.090780073694402663e-07,1.631175077849857102e-02
1.990798159631926367e+01,6.583178507315446959e-01,8.667728687860830616e-01,7.172985891333583108e-07,1.490570281353353899e-03
1.991598319663932770e+01,6.583178564547162992e-01,8.667728364728847223e-01,7.253653263906978399e-07,-1.453233254582281080e-02
1.992398479695939173e+01,6.583178622412144687e-01,8.667728043499783874e-01,7.332793828702943717e-07,1.080826930169894069e-02
1.993198639727945576e+01,6.583178680899544055e-01,8.667727724174187909e-01,7.410419099844467450e-07,7.250809733793934890e-04
1.993998799759951979e+01,6.583178739998669649e-01,8.667727406752480102e-01,7.486540483103709676e-07,7.238969234315307220e-03
1.994798959791958382e+01,6.583178799698987671e-01,8.667727091234959103e-01,7.561169264383438282e-07,-1.840865337753853220e-03
1.995599119823964784e+01,6.583178859990124199e-01,8.667726777621798107e-01,7.634316610549696236e-07,-7.728890024163029629e-03
1.996399279855971187e+01,6.583178920861858519e-01,8.667726465913049294e-01,7.705993578140113431e-07,-7.472730129744766490e-03
1.997199439887977590e+01,6.583178982304130900e-01,8.667726156108638280e-01,7.776211105176011884e-07,3.561090528767079863e-03
1.997999599919983993e+01,6.583179044307038152e-01,8.667725848208368555e-01,7.844980010572599749e-07,7.882700683147234391e-03
1.998799759951990396e+01,6.583179106860833629e-01,8.667725542211920375e-01,7.912311001910532493e-07,5.042026067123959836e-03
1.999599919983996799e+01,6.583179169955928334e-01,8.667725238118848541e-01,7.978214669746019894e-07,6.608864905635891684e-03
2.000400080016003201e+01,6.583179233582893142e-01,8.667724935928586838e-01,8.042701485078129764e-07,1.219996285256534467e-02
2.001200240048009604e+01,6.583179297732453250e-01,8.667724635640443598e-01,8.105781805420320119e-07,3.057094066992836409e-03
2.002000400080016007e+01,6.583179362395493728e-01,8.667724337253603917e-01,8.167465872579993125e-07,1.024195106813818694e-02
2.002800560112022410e+01,6.583179427563056185e-01,8.667724040767127436e-01,8.227763810715604809e-07,1.129558396491127902e-02
2.003600720144028813e+01,6.583179493226338774e-01,8.667723746179953892e-01,8.286685629910195416e-07,3.167064030842072636e-03
2.004400880176035216e+01,6.583179559376699519e-01,8.667723453490896457e-01,8.344241220099857248e-07,-4.992106768229730325e-04
2.005201040208041618e+01,6.583179626005651874e-01,8.667723162698645067e-01,8.400440360857575062e-07,-4.068075263451248653e-03
2.006001200240048021e+01,6.583179693104868058e-01,8.667722873801766426e-01,8.455292710325690297e-07,-1.173447890366560546e-02
2.006801360272054424e+01,6.583179760666175717e-01,8.667722586798703999e-01,8.508807815485464054e-07,-1.526087320061305513e-02
2.007601520304060827e+01,6.583179828681563484e-01,8.667722301687776909e-01,8.560995102407931157e-07,1.345683550782966233e-02
2.008401680336067230e+01,6.583179897143175419e-01,8.667722018467181044e-01,8.611863882672377013e-07,2.104754893815951233e-04
2.009201840368073633e+01,6.583179966043312126e-01,8.667721737134987947e-01,8.661423353713282314e-07,-5.130914170492980285e-03
2.010002000400080036e+01,6.583180035374434080e-01,8.667721457689147035e-01,8.709682593789624949e-07,1.614388333080914867e-02
2.010802160432086438e+01,6.583180105129157189e-01,8.667721180127481162e-01,8.756650568333967932e-07,1.009439438245256053e-02
2.011602320464092841e+01,6.583180175300256121e-01,8.667720904447692165e-01,8.802336123742149354e-07,9.914021402216697306e-04
2.012402480496099244e+01,6.583180245880663195e-01,8.667720630647357538e-01,8.846747991432535319e-07,1.046552315679540393e-02
2.013202640528105647e+01,6.583180316837692336e-01,8.667720358738513209e-01,8.889916285614862801e-07,-1.477529193734176483e-03
2.014002800560112050e+01,6.583180388125446925e-01,8.667720088736594608e-01,8.931883940348217532e-07,4.037112354897709129e-03
2.014802960592118453e+01,6.583180459735009649e-01,8.667719820633474903e-01,8.972664208434233402e-07,1.867226029468532084e-02
2.015603120624124855e+01,6.583180531657863988e-01,8.667719554420855177e-01,9.012269988721566261e-07,1.106637101698386416e-02
2.016403280656131258e+01,6.583180603885556703e-01,8.667719290090465378e-01,9.050714093739031796e-07,-2.242468301259994447e-03
2.017203440688137661e+01,6.583180676409700061e-01,8.667719027634074314e-01,9.088009252991580134e-07,7.446264173063894126e-03
2.018003600720144064e+01,6.583180749221968497e-01,8.667718767043478545e-01,9.124168112301100919e-07,1.234334609576032658e-02
2.018803760752150467e+01,6.583180822314099734e-01,8.667718508310509051e-01,9.159203235818702549e-07,-6.314564664495410677e-04
2.019603920784156870e+01,6.583180895677896993e-01,8.667718251427027898e-01,9.193127102312403931e-07,-3.612071446487275222e-03
2.020404080816163273e+01,6.583180969305224561e-01,8.667717996384932677e-01,9.225952107283497128e-07,1.934523849671342804e-02
2.021204240848169675e+01,6.583181043188011117e-01,8.667717743176149847e-01,9.257690566921716879e-07,-2.342038156450885946e-03
2.022004400880176078e+01,6.583181117318249731e-01,8.667717491792641393e-01,9.288354709778567919e-07,-1.254639862180187762e-02
2.022804560912182481e+01,6.583181191687997869e-01,8.667717242226400387e-01,9.317956681104133665e-07,2.122195151330971089e-03
2.023604720944188884e+01,6.583181266289374056e-01,8.667716994469452096e-01,9.346508545310383553e-07,2.362768255414649313e-02
2.024404880976195287e+01,6.583181341114562324e-01,8.667716748513856206e-01,9.374022281946614576e-07,7.101342002782347340e-03
2.025205041008201690e+01,6.583181416155808874e-01,8.667716504351701268e-01,9.400509788717870130e-07,1.044111341976416453e-02
2.026005201040208092e+01,6.583181491405426522e-01,8.667716261975113579e-01,9.425982876350158524e-07,-2.075423536841553007e-02
2.026805361072214495e+01,6.583181566855786926e-01,8.667716021376247193e-01,9.450453277437542710e-07,-4.535819838619311976e-03
2.027605521104220898e+01,6.583181642499330577e-01,8.667715782547291692e-01,9.473932636692994347e-07,1.311936351198899828e-02
2.028405681136227301e+01,6.583181718328556808e-01,8.667715545480466632e-01,9.496432519379149895e-07,-2.926176157826346127e-03
2.029205841168233704e+01,6.583181794336031567e-01,8.667715310168028209e-01,9.517964403918388605e-07,1.431909880923117918e-02
2.030006001200240107e+01,6.583181870514382972e-01,8.667715076602260371e-01,9.538539688346003853e-07,5.957216882208967758e-03
2.030806161232246509e+01,6.583181946856304645e-01,8.667714844775482597e-01,9.558169685175421648e-07,5.190119536473592095e-03
2.031606321264252912e+01,6.583182023354552381e-01,8.667714614680045448e-01,9.576865624277841604e-07,1.805696362819379439e-02
2.032406481296259315e+01,6.583182100001944148e-01,8.667714386308333907e-01,9.594638653957765495e-07,-3.763455207959508306e-03
2.033206641328265718e+01,6.583182176791363416e-01,8.667714159652764039e-01,9.611499836338632807e-07,-3.391367467420020390e-03
2.034006801360272121e+01,6.583182253715758048e-01,8.667713934705784107e-01,9.627460151699629431e-07,2.374819237470418565e-03
2.034806961392278524e+01,6.583182330768138080e-01,8.667713711459876791e-01,9.642530496914436533e-07,3.513258762892003048e-03
2.035607121424284927e+01,6.583182407941575720e-01,8.667713489907553637e-01,9.656721688261482583e-07,-1.564297786263084758e-02
2.036407281456291329e+01,6.583182485229210901e-01,8.667713270041363938e-01,9.670044450287018645e-07,1.363352488268497475e-02
2.037207441488297732e+01,6.583182562624242395e-01,8.667713051853883632e-01,9.682509436829966898e-07,3.629274203886231290e-03
2.038007601520304135e+01,6.583182640119937812e-01,8.667712835337727517e-01,9.694127204723512747e-07,-3.117780421459887073e-04
2.038807761552310538e+01,6.583182717709622489e-01,8.667712620485537034e-01,9.704908239989429308e-07,7.564449681591820310e-03
2.039607921584316941e+01,6.583182795386689490e-01,8.667712407289990262e-01,9.714862936639756530e-07,-2.604772516965004649e-03
2.040408081616323344e+01,6.583182873144595160e-01,8.667712195743796366e-01,9.724001607848420381e-07,1.343683899469470290e-02
2.041208241648329746e+01,6.583182950976856906e-01,8.667711985839696709e-01,9.732334487026761405e-07,2.015156359104403917e-03
2.042008401680336149e+01,6.583183028877058751e-01,8.667711777570465959e-01,9.739871718039694315e-07,8.580498496033938521e-03
2.042808561712342552e+01,6.583183106838846887e-01,8.667711570928909870e-01,9.746623366724271875e-07,-7.494535223791165372e-03
2.043608721744348955e+01,6.583183184855930792e-01,8.667711365907868615e-01,9.752599413326290545e-07,-1.414588909940797451e-03
2.044408881776355358e+01,6.583183262922084333e-01,8.667711162500213451e-01,9.757809753575819034e-07,5.076447463891273909e-03
2.045209041808361761e+01,6.583183341031144664e-01,8.667710960698850053e-01,9.762264201809700559e-07,-8.106213797763934040e-03
2.046009201840368164e+01,6.583183419177011109e-01,8.667710760496714073e-01,9.765972491977692460e-07,-5.260460050666849845e-03
2.046809361872374566e+01,6.583183497353650715e-01,8.667710561886774467e-01,9.768944265395318460e-07,8.030586933881877360e-04
2.047609521904380969e+01,6.583183575555088263e-01,8.667710364862035721e-01,9.771189091213605682e-07,1.244180787116281120e-02
2.048409681936387372e+01,6.583183653775417365e-01,8.667710169415530075e-01,9.772716447128959594e-07,8.919508615944430480e-03
2.049209841968393775e+01,6.583183732008793809e-01,8.667709975540326406e-01,9.773535730485394257e-07,1.034272745165520577e-02
2.050010002000400178e+01,6.583183810249433332e-01,8.667709783229522458e-01,9.773656257268392711e-07,4.329493824267766251e-03
2.050810162032406581e+01,6.583183888491621616e-01,8.667709592476252611e-01,9.773087254888457309e-07,1.030684837246526736e-02
2.051610322064412983e+01,6.583183966729702075e-01,8.667709403273679003e-01,9.771837874844591099e-07,1.668799407304791260e-02
2.052410482096419386e+01,6.583184044958084735e-01,8.667709215615001517e-01,9.769917178673037661e-07,2.957385930735385339e-03
2.053210642128425789e+01,6.583184123171244018e-01,8.667709029493447792e-01,9.767334147245398945e-07,5.623148514957083607e-03
2.054010802160432192e+01,6.583184201363715404e-01,8.667708844902280996e-01,9.764097679242078609e-07,7.101736797929134211e-03
2.054810962192438595e+01,6.583184279530098770e-01,8.667708661834796491e-01,9.760216587370584840e-07,-1.875926360748380109e-02
2.055611122224444998e+01,6.583184357665059494e-01,8.667708480284321837e-01,9.755699602528866698e-07,2.526470204746850395e-04
2.056411282256451400e+01,6.583184435763325126e-01,8.667708300244215680e-01,9.750555372348146399e-07,5.417625426956041400e-03
2.057211442288457803e+01,6.583184513819685391e-01,8.667708121707872193e-01,9.744792462337836803e-07,8.768833779346419180e-03
2.058011602320464206e+01,6.583184591828995513e-01,8.667707944668714415e-01,9.738419353040594917e-07,-1.989358187428221913e-03
2.058811762352470609e+01,6.583184669786175114e-01,8.667707769120202022e-01,9.731444439477210384e-07,1.096357543702962054e-02
2.059611922384477012e+01,6.583184747686203764e-01,8.667707595055823555e-01,9.723876039889611800e-07,-5.198018726959251039e-03
2.060412082416483415e+01,6.583184825524128758e-01,8.667707422469103085e-01,9.715722381863078905e-07,-5.714776530748442345e-04
2.061212242448489818e+01,6.583184903295059565e-01,8.667707251353594655e-01,9.706991614781557143e-07,1.800797478669317192e-02
2.062012402480496220e+01,6.583184980994166713e-01,8.667707081702885619e-01,9.697691803860208903e-07,-1.233701442064212561e-02
2.062812562512502623e+01,6.583185058616688456e-01,8.667706913510597744e-01,9.687830928237217698e-07,3.565643506824562421e-04
2.063612722544509026e+01,6.583185136157924111e-01,8.667706746770382775e-01,9.677416886386125405e-07,-3.522591298033786607e-04
2.064412882576515429e+01,6.583185213613238496e-01,8.667706581475926875e-01,9.666457491154523129e-07,1.990668112438273715e-04
2.065213042608521832e+01,6.583185290978056381e-01,8.667706417620946180e-01,9.654960476911111922e-07,-4.252661497538655702e-03
2.066013202640528235e+01,6.583185368247869151e-01,8.667706255199193466e-01,9.642933491045557748e-07,7.555384277783137696e-03
2.066813362672534637e+01,6.583185445418232584e-01,8.667706094204450373e-01,9.630384093968491488e-07,-9.657090503068239962e-03
2.067613522704541040e+01,6.583185522484763519e-01,8.667705934630532960e-01,9.617319770803545165e-07,-1.218637605723333663e-02
2.068413682736547443e+01,6.583185599443143188e-01,8.667705776471288370e-01,9.603747918827953978e-07,5.797884099438600260e-03
2.069213842768553846e+01,6.583185676289118327e-01,8.667705619720598165e-01,9.589675850352197273e-07,-1.094074699522787006e-02
2.070014002800560249e+01,6.583185753018495623e-01,8.667705464372374990e-01,9.575110800075226081e-07,4.698906074081735627e-03
2.070814162832566652e+01,6.583185829627148378e-01,8.667705310420564802e-01,9.560059914363872036e-07,1.148495157767484435e-03
2.071614322864573055e+01,6.583185906111012065e-01,8.667705157859144638e-01,9.544530257497851888e-07,-5.938298995974275983e-03
2.072414482896579457e+01,6.583185982466087660e-01,8.667705006682127067e-01,9.528528810143210848e-07,-2.550474902155757274e-03
2.073214642928585860e+01,6.583186058688437203e-01,8.667704856883554632e-01,9.512062470774795830e-07,-1.129049642551511914e-04
2.074014802960592263e+01,6.583186134774187126e-01,8.667704708457503182e-01,9.495138055849727809e-07,5.341271268738134043e-03
2.074814962992598666e+01,6.583186210719528253e-01,8.667704561398079655e-01,9.477762295227731837e-07,-5.484785198050872411e-03
2.075615123024605069e+01,6.583186286520714692e-01,8.667704415699427622e-01,9.459941836577334673e-07,-1.289250772598313482e-03
2.076415283056611472e+01,6.583186362174063833e-01,8.667704271355718415e-01,9.441683245618726072e-07,-1.352748589151538637e-02
2.077215443088617874e+01,6.583186437675956348e-01,8.667704128361159999e-01,9.422993002064505852e-07,-1.980105491679907525e-03
2.078015603120624277e+01,6.583186513022838415e-01,8.667703986709988095e-01,9.403877506732050140e-07,-1.843223985779635088e-02
2.078815763152630680e+01,6.583186588211216161e-01,8.667703846396476175e-01,9.384343073008671876e-07,2.523015203849455525e-04
