t,x,v,Fh,Fh2,dx_dt
9.737947589517903069e+00,-7.646599791260124679e-01,7.930956212925159843e-01,-7.501078002536432088e-01,-3.657185839228053181e-01,7.930956212925159843e-01
9.741948389677935083e+00,-7.614801407128266586e-01,7.965032228001928116e-01,-7.498425666134205247e-01,-3.666449082066518539e-01,7.965032228001928116e-01
9.745949189837967097e+00,-7.582866983641910474e-01,7.998962511149740884e-01,-7.495642316087317569e-01,-3.675648734329849399e-01,7.998962511149740884e-01
9.749949989997999111e+00,-7.550797104774614743e-01,8.032746514849250508e-01,-7.492727986089436909e-01,-3.684784632902218804e-01,8.032746514849250508e-01
9.753950790158031126e+00,-7.518592356657963771e-01,8.066383695388561481e-01,-7.489682712368207484e-01,-3.693856615782541986e-01,8.066383695388561481e-01
9.757951590318063140e+00,-7.486253327581567918e-01,8.099873512863231539e-01,-7.486506533685254317e-01,-3.702864522084478582e-01,8.099873512863231539e-01
9.761952390478095154e+00,-7.453780607993064633e-01,8.133215431176273880e-01,-7.483199491336182119e-01,-3.711808192036431531e-01,8.133215431176273880e-01
9.765953190638127168e+00,-7.421174790498118456e-01,8.166408918038154940e-01,-7.479761629150573077e-01,-3.720687466981547065e-01,8.166408918038154940e-01
9.769953990798159182e+00,-7.388436469860416578e-01,8.199453444966794402e-01,-7.476192993491991290e-01,-3.729502189377714716e-01,8.199453444966794402e-01
9.773954790958191197e+00,-7.355566243001675497e-01,8.232348487287566297e-01,-7.472493633257978329e-01,-3.738252202797566204e-01,8.232348487287566297e-01
9.777955591118223211e+00,-7.322564709001635475e-01,8.265093524133299008e-01,-7.468663599880057680e-01,-3.746937351928477655e-01,8.265093524133299008e-01
9.781956391278255225e+00,-7.289432469098066081e-01,8.297688038444273051e-01,-7.464702947323731408e-01,-3.755557482572568495e-01,8.297688038444273051e-01
9.785957191438287239e+00,-7.256170126686760646e-01,8.330131516968225514e-01,-7.460611732088477943e-01,-3.764112441646701446e-01,8.330131516968225514e-01
9.789957991598319254e+00,-7.222778287321538482e-01,8.362423450260345614e-01,-7.456390013207759848e-01,-3.772602077182481972e-01,8.362423450260345614e-01
9.793958791758351268e+00,-7.189257558606257925e-01,8.394563332637640096e-01,-7.452037852217942016e-01,-3.781026238342201640e-01,8.394563332637640096e-01
9.797959591918383282e+00,-7.155608548346227282e-01,8.426550661228234818e-01,-7.447555312587960108e-01,-3.789384775652558934e-01,8.426550661228234818e-01
9.801960392078415296e+00,-7.121831867877138622e-01,8.458384937142791049e-01,-7.442942460627276491e-01,-3.797677540461559809e-01,8.458384937142791049e-01
9.805961192238447310e+00,-7.087928131233501849e-01,8.490065665481066892e-01,-7.438199365331749080e-01,-3.805904385147436675e-01,8.490065665481066892e-01
9.809961992398479325e+00,-7.053897954265655468e-01,8.521592355016731624e-01,-7.433326098143026028e-01,-3.814065163262692071e-01,8.521592355016731624e-01
9.813962792558511339e+00,-7.019741954639764359e-01,8.552964518197363475e-01,-7.428322732948534624e-01,-3.822159729534104211e-01,8.552964518197363475e-01
9.817963592718543353e+00,-6.985460751837824223e-01,8.584181671144454073e-01,-7.423189346081491280e-01,-3.830187939862721436e-01,8.584181671144454073e-01
9.821964392878575367e+00,-6.951054967157652698e-01,8.615243333653406221e-01,-7.417926016320897098e-01,-3.838149651323865541e-01,8.615243333653406221e-01
9.825965193038607381e+00,-6.916525223712900461e-01,8.646149029193533897e-01,-7.412532824891535643e-01,-3.846044722167130669e-01,8.646149029193533897e-01
9.829965993198639396e+00,-6.881872146433042348e-01,8.676898284908061143e-01,-7.407009855463978498e-01,-3.853873011816383309e-01,8.676898284908061143e-01
9.833966793358671410e+00,-6.847096362063379571e-01,8.707490631614125398e-01,-7.401357194154580821e-01,-3.861634380869763405e-01,8.707490631614125398e-01
9.837967593518703424e+00,-6.812198499165045273e-01,8.737925603802774166e-01,-7.395574929525482455e-01,-3.869328691099682138e-01,8.737925603802774166e-01
9.841968393678735438e+00,-6.777179188114994535e-01,8.768202739638965015e-01,-7.389663152584611261e-01,-3.876955805452824699e-01,8.768202739638965015e-01
9.845969193838767453e+00,-6.742039061106015474e-01,8.798321580961568911e-01,-7.383621956785675344e-01,-3.884515588050146961e-01,8.798321580961568911e-01
9.849969993998799467e+00,-6.706778752146717038e-01,8.828281673283367992e-01,-7.377451438028171937e-01,-3.892007904186878253e-01,8.828281673283367992e-01
9.853970794158831481e+00,-6.671398897061542321e-01,8.858082565791053353e-01,-7.371151694657380737e-01,-3.899432620332521915e-01,8.858082565791053353e-01
9.857971594318863495e+00,-6.635900133490757469e-01,8.887723811345230596e-01,-7.364722827464369459e-01,-3.906789604130850857e-01,8.887723811345230596e-01
9.861972394478895509e+00,-6.600283100890457222e-01,8.917204966480414274e-01,-7.358164939685987171e-01,-3.914078724399912557e-01,8.917204966480414274e-01
9.865973194638927524e+00,-6.564548440532563811e-01,8.946525591405030120e-01,-7.351478137004870961e-01,-3.921299851132026837e-01,8.946525591405030120e-01
9.869973994798959538e+00,-6.528696795504828065e-01,8.975685250001417259e-01,-7.344662527549442599e-01,-3.928452855493785312e-01,8.975685250001417259e-01
9.873974794958991552e+00,-6.492728810710824972e-01,9.004683509825824883e-01,-7.337718221893906323e-01,-3.935537609826053052e-01,9.004683509825824883e-01
9.877975595119023566e+00,-6.456645132869961445e-01,9.033519942108412248e-01,-7.330645333058255497e-01,-3.942553987643966917e-01,9.033519942108412248e-01
9.881976395279055581e+00,-6.420446410517467450e-01,9.062194121753252007e-01,-7.323443976508264841e-01,-3.949501863636936672e-01,9.062194121753252007e-01
9.885977195439087595e+00,-6.384133293894684869e-01,9.090705627257139598e-01,-7.316114270113408535e-01,-3.956381113680882411e-01,9.090705627257139598e-01
9.889977995599119609e+00,-6.347706433147300986e-01,9.119054039164589121e-01,-7.308656333414472739e-01,-3.963191615004030277e-01,9.119054039164589121e-01
9.893978795759151623e+00,-6.311166481635702707e-01,9.147238942226718628e-01,-7.301070288840147970e-01,-3.969933245772797603e-01,9.147238942226718628e-01
9.897979595919183637e+00,-6.274514095067706965e-01,9.175259925202867706e-01,-7.293356261464855050e-01,-3.976605885266317197e-01,9.175259925202867706e-01
9.901980396079215652e+00,-6.237749930637135343e-01,9.203116580294126159e-01,-7.285514378692468096e-01,-3.983209413984657998e-01,9.203116580294126159e-01
9.905981196239247666e+00,-6.200874647023809638e-01,9.230808503143332899e-01,-7.277544770256324513e-01,-3.989743713648823964e-01,9.230808503143332899e-01
9.909981996399279680e+00,-6.163888904393551860e-01,9.258335292835080388e-01,-7.269447568219218336e-01,-3.996208667200755738e-01,9.258335292835080388e-01
9.913982796559311694e+00,-6.126793364398186448e-01,9.285696551895714634e-01,-7.261222906973399116e-01,-4.002604158803331202e-01,9.285696551895714634e-01
9.917983596719343709e+00,-6.089588690175541386e-01,9.312891886293327426e-01,-7.252870923240577472e-01,-4.008930073840361596e-01,9.312891886293327426e-01
9.921984396879375723e+00,-6.052275546349442648e-01,9.339920905437768539e-01,-7.244391756071921762e-01,-4.015186298916596508e-01,9.339920905437768539e-01
9.925985197039407737e+00,-6.014854599029719751e-01,9.366783222180634638e-01,-7.235785546848059191e-01,-4.021372721857721100e-01,9.366783222180634638e-01
9.929985997199439751e+00,-5.977326515812203533e-01,9.393478452815275936e-01,-7.227052439279073592e-01,-4.027489231710355000e-01,9.393478452815275936e-01
9.933986797359471765e+00,-5.939691965778725047e-01,9.420006217076793975e-01,-7.218192579404507647e-01,-4.033535718742056186e-01,9.420006217076793975e-01
9.937987597519503780e+00,-5.901951619497117774e-01,9.446366138142041624e-01,-7.209206115593362885e-01,-4.039512074441317102e-01,9.446366138142041624e-01
9.941988397679535794e+00,-5.864106149021217629e-01,9.472557842629623082e-01,-7.200093198544098572e-01,-4.045418191517566875e-01,9.472557842629623082e-01
9.945989197839567808e+00,-5.826156227890858519e-01,9.498580960599894984e-01,-7.190853981284632823e-01,-4.051253963901170763e-01,9.498580960599894984e-01
9.949989997999599822e+00,-5.788102531131880113e-01,9.524435125554964188e-01,-7.181488619172340382e-01,-4.057019286743429043e-01,9.524435125554964188e-01
9.953990798159631836e+00,-5.749945735256120072e-01,9.550119974438688875e-01,-7.171997269894055949e-01,-4.062714056416579234e-01,9.550119974438688875e-01
9.957991598319663851e+00,-5.711686518261419598e-01,9.575635147636680777e-01,-7.162380093466071962e-01,-4.068338170513794982e-01,9.575635147636680777e-01
9.961992398479695865e+00,-5.673325559631621218e-01,9.600980288976300736e-01,-7.152637252234138598e-01,-4.073891527849183847e-01,9.600980288976300736e-01
9.965993198639727879e+00,-5.634863540336566556e-01,9.626155045726663140e-01,-7.142768910873464883e-01,-4.079374028457792845e-01,9.626155045726663140e-01
9.969993998799759893e+00,-5.596301142832101894e-01,9.651159068598633706e-01,-7.132775236388717577e-01,-4.084785573595601793e-01,9.651159068598633706e-01
9.973994798959791908e+00,-5.557639051060073720e-01,9.675992011744827259e-01,-7.122656398114022291e-01,-4.090126065739528305e-01,9.675992011744827259e-01
9.977995599119823922e+00,-5.518877950443704661e-01,9.700653532755079134e-01,-7.112412567710759692e-01,-4.095395408587786945e-01,9.700653532755079134e-01
9.981996399279855936e+00,-5.480018526403193091e-01,9.725143291027462666e-01,-7.102043918428699865e-01,-4.100593507154702277e-01,9.725143291027462666e-01
9.985997199439887950e+00,-5.441061466339321973e-01,9.749460949266793852e-01,-7.091550625971740907e-01,-4.105720267565163284e-01,9.749460949266793852e-01
9.989997999599919964e+00,-5.402007460185086485e-01,9.773606174514762879e-01,-7.080932868854536988e-01,-4.110775597075518872e-01,9.773606174514762879e-01
9.993998799759951979e+00,-5.362857199053132629e-01,9.797578636963835130e-01,-7.070190827784427201e-01,-4.115759404196583926e-01,9.797578636963835130e-01
9.997999599919983993e+00,-5.323611375235761667e-01,9.821378009957242305e-01,-7.059324685661432230e-01,-4.120671598693638749e-01,9.821378009957242305e-01
1.000200040008001601e+01,-5.284270682204924574e-01,9.845003969988992409e-01,-7.048334627578254352e-01,-4.125512091586429619e-01,9.845003969988992409e-01
1.000600120024004802e+01,-5.244835814612224256e-01,9.868456196703860872e-01,-7.037220840820280765e-01,-4.130280795149167683e-01,9.868456196703860872e-01
1.001000200040008004e+01,-5.205307468288916661e-01,9.891734372897398320e-01,-7.025983514865578039e-01,-4.134977622910531170e-01,9.891734372897398320e-01
1.001400280056011205e+01,-5.165686340245909669e-01,9.914838184515922803e-01,-7.014622841384898777e-01,-4.139602489653661510e-01,9.914838184515922803e-01
1.001800360072014406e+01,-5.125973128673764201e-01,9.937767320656527570e-01,-7.003139014241674953e-01,-4.144155311416168885e-01,9.937767320656527570e-01
1.002200440088017608e+01,-5.086168532942692000e-01,9.960521473567075512e-01,-6.991532229492022354e-01,-4.148636005490127232e-01,9.960521473567075512e-01
1.002600520104020809e+01,-5.046273253602556741e-01,9.983100338646202498e-01,-6.979802685384740579e-01,-4.153044490422075352e-01,9.983100338646202498e-01
1.003000600120024011e+01,-5.006287992382875141e-01,1.000550361444331182e+00,-6.967950582361309708e-01,-4.157380686013020243e-01,1.000550361444331182e+00
1.003400680136027212e+01,-4.966213452192818067e-01,1.002773100265858641e+00,-6.955976123055893634e-01,-4.161644513318432104e-01,1.002773100265858641e+00
1.003800760152030414e+01,-4.926050337121204437e-01,1.004978220814296996e+00,-6.943879512295337841e-01,-4.165835894648248772e-01,1.004978220814296996e+00
1.004200840168033615e+01,-4.885799352436508425e-01,1.007165693889818581e+00,-6.931660957099172737e-01,-4.169954753566871841e-01,1.007165693889818581e+00
1.004600920184036816e+01,-4.845461204586855031e-01,1.009335490607672581e+00,-6.919320666679606990e-01,-4.174001014893169437e-01,1.009335490607672581e+00
1.005001000200040018e+01,-4.805036601200021740e-01,1.011487582398185481e+00,-6.906858852441535301e-01,-4.177974604700476213e-01,1.011487582398185481e+00
1.005401080216043219e+01,-4.764526251083438524e-01,1.013621941006760618e+00,-6.894275727982535074e-01,-4.181875450316590581e-01,1.013621941006760618e+00
1.005801160232046421e+01,-4.723930864224186732e-01,1.015738538493878629e+00,-6.881571509092864192e-01,-4.185703480323778591e-01,1.015738538493878629e+00
1.006201240248049622e+01,-4.683251151789001310e-01,1.017837347235097667e+00,-6.868746413755463243e-01,-4.189458624558770605e-01,1.017837347235097667e+00
1.006601320264052823e+01,-4.642487826124267469e-01,1.019918339921052519e+00,-6.855800662145957736e-01,-4.193140814112762960e-01,1.019918339921052519e+00
1.007001400280056025e+01,-4.601641600756024575e-01,1.021981489557455269e+00,-6.842734476632652552e-01,-4.196749981331417412e-01,1.021981489557455269e+00
1.007401480296059226e+01,-4.560713189452621497e-01,1.024026769343931109e+00,-6.829548081216304523e-01,-4.200286059841088493e-01,1.024026769343931109e+00
1.007801560312062428e+01,-4.519703306923198438e-01,1.026054152698941513e+00,-6.816241701826974975e-01,-4.203748984472099326e-01,1.026054152698941513e+00
1.008201640328065629e+01,-4.478612670380268668e-01,1.028063613487101957e+00,-6.802815567309472566e-01,-4.207138691243248463e-01,1.028063613487101957e+00
1.008601720344068831e+01,-4.437441997953889272e-01,1.030055125859125509e+00,-6.789269908560497946e-01,-4.210455117448093088e-01,1.030055125859125509e+00
1.009001800360072032e+01,-4.396192008677987650e-01,1.032028664250260519e+00,-6.775604958520849985e-01,-4.213698201655519116e-01,1.032028664250260519e+00
1.009401880376075233e+01,-4.354863422490360403e-01,1.033984203380289069e+00,-6.761820952175431332e-01,-4.216867883709739528e-01,1.033984203380289069e+00
1.009801960392078435e+01,-4.313456960232672777e-01,1.035921718253527857e+00,-6.747918126553241747e-01,-4.219964104730297150e-01,1.035921718253527857e+00
1.010202040408081636e+01,-4.271973343650459221e-01,1.037841184158827978e+00,-6.733896720727382545e-01,-4.222986807112060759e-01,1.037841184158827978e+00
1.010602120424084838e+01,-4.230413295393124495e-01,1.039742576669574481e+00,-6.719756975815056599e-01,-4.225935934525228976e-01,1.039742576669574481e+00
1.011002200440088039e+01,-4.188777539013941453e-01,1.041625871643687473e+00,-6.705499134977565001e-01,-4.228811431915327490e-01,1.041625871643687473e+00
1.011402280456091241e+01,-4.147066798970052703e-01,1.043491045223620572e+00,-6.691123443420310402e-01,-4.231613245503210718e-01,1.043491045223620572e+00
1.011802360472094442e+01,-4.105281800622470056e-01,1.045338073836362458e+00,-6.676630148392793673e-01,-4.234341322785060147e-01,1.045338073836362458e+00
1.012202440488097643e+01,-4.063423270236074525e-01,1.047166934193435539e+00,-6.662019499188618354e-01,-4.236995612532387101e-01,1.047166934193435539e+00
1.012602520504100845e+01,-4.021491934979615768e-01,1.048977603290896843e+00,-6.647291747145488428e-01,-4.239576064792029420e-01,1.048977603290896843e+00
1.013002600520104046e+01,-3.979488522925713756e-01,1.050770058409338015e+00,-6.632447145645204989e-01,-4.242082630886154226e-01,1.050770058409338015e+00
1.013402680536107248e+01,-3.937413763050857107e-01,1.052544277113884430e+00,-6.617485950113671800e-01,-4.244515263412254602e-01,1.052544277113884430e+00
1.013802760552110449e+01,-3.895268385235403641e-01,1.054300237254196304e+00,-6.602408418020894176e-01,-4.246873916243155134e-01,1.054300237254196304e+00
1.014202840568113650e+01,-3.853053120263580933e-01,1.056037916964468026e+00,-6.587214808880973438e-01,-4.249158544527005255e-01,1.056037916964468026e+00
1.014602920584116852e+01,-3.810768699823484651e-01,1.057757294663428160e+00,-6.571905384252116900e-01,-4.251369104687284239e-01,1.057757294663428160e+00
1.015003000600120053e+01,-3.768415856507081330e-01,1.059458349054340109e+00,-6.556480407736625660e-01,-4.253505554422798984e-01,1.059458349054340109e+00
1.015403080616123255e+01,-3.725995323810205040e-01,1.061141059125001007e+00,-6.540940144980906812e-01,-4.255567852707685117e-01,1.061141059125001007e+00
1.015803160632126456e+01,-3.683507836132560720e-01,1.062805404147742383e+00,-6.525284863675463454e-01,-4.257555959791404776e-01,1.062805404147742383e+00
1.016203240648129658e+01,-3.640954128771017317e-01,1.064451363678586393e+00,-6.509514833550391621e-01,-4.259469837198731068e-01,1.064451363678586393e+00
