t,v,w,q,dv_dt,dv_dt_noisy
6.285257051410281903e+00,8.393052162848102071e+00,2.621963227245080116e-02,1.443477591526121373e-01,3.268324799472344111e-02,2.684401184600369861e-02
6.287257451490297910e+00,8.393117502774403604e+00,2.618891786285219847e-02,1.441613366978130029e-01,3.264361631481826898e-02,2.071751583448196848e-02
6.289257851570313917e+00,8.393182763469418717e+00,2.615823983696327973e-02,1.439751694971409812e-01,3.260403269999545550e-02,6.898451297811497573e-02
6.291258251650329925e+00,8.393247945029219892e+00,2.612759815222916865e-02,1.437892571889485827e-01,3.256449709131015169e-02,6.218504466677092501e-02
6.293258651730345932e+00,8.393313047549760597e+00,2.609699276614226016e-02,1.436035994120941628e-01,3.252500942990255162e-02,1.900933298922497655e-02
6.295259051810361939e+00,8.393378071126882389e+00,2.606642363624219264e-02,1.434181958059419781e-01,3.248556965698767840e-02,3.594577628551686582e-02
6.297259451890377946e+00,8.393443015856313139e+00,2.603589072011587915e-02,1.432330460103620473e-01,3.244617771385160943e-02,9.163009336413480144e-03
6.299259851970393953e+00,8.393507881833665252e+00,2.600539397539749012e-02,1.430481496657302898e-01,3.240683354186213450e-02,5.149341197976572276e-02
6.301260252050409960e+00,8.393572669154433896e+00,2.597493335976845327e-02,1.428635064129284149e-01,3.236753708245876382e-02,4.638030068413133422e-02
6.303260652130425967e+00,8.393637377914004105e+00,2.594450883095746063e-02,1.426791158933440606e-01,3.232828827715739095e-02,3.486026558849773110e-02
6.305261052210441974e+00,8.393702008207645449e+00,2.591412034674046849e-02,1.424949777488705993e-01,3.228908706755273528e-02,1.643196716037470181e-02
6.307261452290457981e+00,8.393766560130512033e+00,2.588376786494068701e-02,1.423110916219073319e-01,3.224993339530857206e-02,4.785979683466568685e-02
6.309261852370473989e+00,8.393831033777642503e+00,2.585345134342859758e-02,1.421274571553593213e-01,3.221082720217349760e-02,4.484841220246811588e-02
6.311262252450489996e+00,8.393895429243965367e+00,2.582317074012192501e-02,1.419440739926375594e-01,3.217176842995983499e-02,2.888751324072100571e-02
6.313262652530506003e+00,8.393959746624288343e+00,2.579292601298567925e-02,1.417609417776588276e-01,3.213275702057272198e-02,4.718256793357458040e-02
6.315263052610522010e+00,8.394023986013312566e+00,2.576271712003210673e-02,1.415780601548457529e-01,3.209379291597613815e-02,5.516596544857765155e-03
6.317263452690538017e+00,8.394088147505616604e+00,2.573254401932073554e-02,1.413954287691268075e-01,3.205487605821510932e-02,2.038396405405955292e-02
6.319263852770554024e+00,8.394152231195668890e+00,2.570240666895834067e-02,1.412130472659363090e-01,3.201600638941948240e-02,1.329048393149294752e-02
6.321264252850570031e+00,8.394216237177825946e+00,2.567230502709896486e-02,1.410309152912144204e-01,3.197718385177661382e-02,3.455216546582694920e-02
6.323264652930586038e+00,8.394280165546323502e+00,2.564223905194391168e-02,1.408490324914071501e-01,3.193840838756889511e-02,6.558892069030949901e-02
6.325265053010602045e+00,8.394344016395288932e+00,2.561220870174173853e-02,1.406673985134663241e-01,3.189967993913445099e-02,3.315881447982806096e-02
6.327265453090618053e+00,8.394407789818730592e+00,2.558221393478828098e-02,1.404860130048496414e-01,3.186099844890644128e-02,5.488785260659387322e-02
6.329265853170634060e+00,8.394471485910544928e+00,2.555225470942661462e-02,1.403048756135205910e-01,3.182236385937886602e-02,3.147160488899160280e-02
6.331266253250650067e+00,8.394535104764514699e+00,2.552233098404708619e-02,1.401239859879486183e-01,3.178377611312743767e-02,2.393094550092055711e-02
6.333266653330666074e+00,8.394598646474305426e+00,2.549244271708731024e-02,1.399433437771088473e-01,3.174523515280314179e-02,5.226997148601433829e-02
6.335267053410682081e+00,8.394662111133470717e+00,2.546258986703214822e-02,1.397629486304823865e-01,3.170674092112868436e-02,4.281328163885684407e-02
6.337267453490698088e+00,8.394725498835446942e+00,2.543277239241373278e-02,1.395828001980561062e-01,3.166829336090870584e-02,6.029411261410631828e-02
6.339267853570714095e+00,8.394788809673558561e+00,2.540299025181145740e-02,1.394028981303227777e-01,3.162989241502023319e-02,5.134851396292842984e-02
6.341268253650730102e+00,8.394852043741016345e+00,2.537324340385196941e-02,1.392232420782809343e-01,3.159153802640934927e-02,1.556801284261347812e-02
6.343268653730746109e+00,8.394915201130915605e+00,2.534353180720918045e-02,1.390438316934350105e-01,3.155323013810540367e-02,-1.918238111719863109e-02
6.345269053810762117e+00,8.394978281936234410e+00,2.531385542060426638e-02,1.388646666277952579e-01,3.151496869321257499e-02,3.446860932842858716e-02
6.347269453890778124e+00,8.395041286249838919e+00,2.528421420280566392e-02,1.386857465338778017e-01,3.147675363490587408e-02,8.145804931166223534e-03
6.349269853970794131e+00,8.395104214164483381e+00,2.525460811262906710e-02,1.385070710647045844e-01,3.143858490643358650e-02,3.442458616756783468e-03
6.351270254050810138e+00,8.395167065772803028e+00,2.522503710893743076e-02,1.383286398738033940e-01,3.140046245112859680e-02,1.964703005141506947e-03
6.353270654130826145e+00,8.395229841167321183e+00,2.519550115064097748e-02,1.381504526152078360e-01,3.136238621239417768e-02,1.871254957005537983e-02
6.355271054210842152e+00,8.395292540440445705e+00,2.516600019669718372e-02,1.379725089434574170e-01,3.132435613370621041e-02,2.749334523118513243e-02
6.357271454290858159e+00,8.395355163684472544e+00,2.513653420611078673e-02,1.377948085135974332e-01,3.128637215861473919e-02,3.155381653046331059e-02
6.359271854370874166e+00,8.395417710991578630e+00,2.510710313793379153e-02,1.376173509811790263e-01,3.124843423074974424e-02,7.229567359732508303e-02
6.361272254450890173e+00,8.395480182453828988e+00,2.507770695126546046e-02,1.374401360022592111e-01,3.121054229381803324e-02,7.113971313810293906e-03
6.363272654530906181e+00,8.395542578163176728e+00,2.504834560525231318e-02,1.372631632334008200e-01,3.117269629159213906e-02,3.110661780276340049e-02
6.365273054610922188e+00,8.395604898211457723e+00,2.501901905908813367e-02,1.370864323316725586e-01,3.113489616792741721e-02,6.392012511726764129e-03
6.367273454690938195e+00,8.395667142690392382e+00,2.498972727201397015e-02,1.369099429546488944e-01,3.109714186675160974e-02,1.132564571669679096e-02
6.369273854770954202e+00,8.395729311691587426e+00,2.496047020331813165e-02,1.367336947604102515e-01,3.105943333206862000e-02,3.252143747764972559e-02
6.371274254850970209e+00,8.395791405306537669e+00,2.493124781233617762e-02,1.365576874075427882e-01,3.102177050795607016e-02,3.951598712746741404e-02
6.373274654930986216e+00,8.395853423626622458e+00,2.490206005845094217e-02,1.363819205551385916e-01,3.098415333856330278e-02,5.393726426060133083e-03
6.375275055011002223e+00,8.395915366743103903e+00,2.487290690109251329e-02,1.362063938627955384e-01,3.094658176812248307e-02,5.394032745731827672e-02
6.377275455091018230e+00,8.395977234747132201e+00,2.484378829973823977e-02,1.360311069906173509e-01,3.090905574093150143e-02,1.241653645719483293e-02
6.379275855171034237e+00,8.396039027729743864e+00,2.481470421391273468e-02,1.358560595992136244e-01,3.087157520137129296e-02,5.014374575273683465e-02
6.381276255251050245e+00,8.396100745781858166e+00,2.478565460318787189e-02,1.356812513496997441e-01,3.083414009389251476e-02,2.989275226995526460e-02
6.383276655331066252e+00,8.396162388994282466e+00,2.475663942718277916e-02,1.355066819036969961e-01,3.079675036302265134e-02,4.901687709305165008e-02
6.385277055411082259e+00,8.396223957457708664e+00,2.472765864556385890e-02,1.353323509233324839e-01,3.075940595336268402e-02,4.218758706497686278e-02
6.387277455491098266e+00,8.396285451262713195e+00,2.469871221804476047e-02,1.351582580712391291e-01,3.072210680959330809e-02,2.508360628063959624e-02
6.389277855571114273e+00,8.396346870499762360e+00,2.466980010438640791e-02,1.349844030105556980e-01,3.068485287645472681e-02,4.033502107996526226e-02
6.391278255651130280e+00,8.396408215259201668e+00,2.464092226439696873e-02,1.348107854049268861e-01,3.064764409878351081e-02,3.880216860656458128e-03
6.393278655731146287e+00,8.396469485631266494e+00,2.461207865793189203e-02,1.346374049185030952e-01,3.061048042147818116e-02,4.687555992644861641e-03
6.395279055811162294e+00,8.396530681706078525e+00,2.458326924489387041e-02,1.344642612159406558e-01,3.057336178950564864e-02,2.352846640425966182e-02
6.397279455891178301e+00,8.396591803573640433e+00,2.455449398523286419e-02,1.342913539624017161e-01,3.053628814792608281e-02,5.806039872611731822e-02
6.399279855971194308e+00,8.396652851323844757e+00,2.452575283894610492e-02,1.341186828235542694e-01,3.049925944186071547e-02,1.563055774924538427e-02
6.401280256051210316e+00,8.396713825046468571e+00,2.449704576607806411e-02,1.339462474655721824e-01,3.046227561650516336e-02,1.855729211282457908e-02
6.403280656131226323e+00,8.396774724831308490e+00,2.446837272667790400e-02,1.337740475545600993e-01,3.042533661702684356e-02,6.378834921138770708e-02
6.405281056211242330e+00,8.396835550768575018e+00,2.443973368068641516e-02,1.336020827550680468e-01,3.038844238820948007e-02,3.131673883787767371e-02
6.407281456291258337e+00,8.396896302947791213e+00,2.441112858829394203e-02,1.334303527349393059e-01,3.035159287528044203e-02,3.042639731408945322e-02
6.409281856371274344e+00,8.396956981458279401e+00,2.438255740976492947e-02,1.332588571628862961e-01,3.031478802361520231e-02,9.372648856099990294e-03
6.411282256451290351e+00,8.397017586389262433e+00,2.435402010540742290e-02,1.330875957080754346e-01,3.027802777864496697e-02,3.154744306365622059e-02
6.413282656531306358e+00,8.397078117829853028e+00,2.432551663557308563e-02,1.329165680401269978e-01,3.024131208588110020e-02,4.216345876026839773e-02
6.415283056611322365e+00,8.397138575869064425e+00,2.429704696065718150e-02,1.327457738291153433e-01,3.020464089089980320e-02,2.913972935258573108e-02
6.417283456691338372e+00,8.397198960595803285e+00,2.426861104109858877e-02,1.325752127455686880e-01,3.016801413934100395e-02,4.550917052912185901e-02
6.419283856771354380e+00,8.397259272098869687e+00,2.424020883737978971e-02,1.324048844604693020e-01,3.013143177691923746e-02,3.675850633908450682e-02
6.421284256851370387e+00,8.397319510466966008e+00,2.421184031002688100e-02,1.322347886452533428e-01,3.009489374941121120e-02,5.114965382537414729e-02
6.423284656931386394e+00,8.397379675788680942e+00,2.418350541960956682e-02,1.320649249718109930e-01,3.005840000266957190e-02,4.663987801866245619e-02
6.425285057011402401e+00,8.397439768152507256e+00,2.415520412674115186e-02,1.318952931124864059e-01,3.002195048260869470e-02,2.740256515325512413e-02
6.427285457091418408e+00,8.397499787646831138e+00,2.412693639207855872e-02,1.317258927400775936e-01,2.998554513520756970e-02,4.742453188551804671e-02
6.429285857171434415e+00,8.397559734359928640e+00,2.409870217632232095e-02,1.315567235278366776e-01,2.994918390653200646e-02,6.609720386934891945e-02
6.431286257251450422e+00,8.397619608379979894e+00,2.407050144021656915e-02,1.313877851494696380e-01,2.991286674269266754e-02,3.603623335411795803e-02
6.433286657331466429e+00,8.397679409795053118e+00,2.404233414454905182e-02,1.312190772791364812e-01,2.987659358988592473e-02,5.510855076563504068e-03
6.435287057411482436e+00,8.397739138693120609e+00,2.401420025015112841e-02,1.310505995914511557e-01,2.984036439436144050e-02,3.370568675838044037e-02
6.437287457491498444e+00,8.397798795162040975e+00,2.398609971789775544e-02,1.308823517614815246e-01,2.980417910245192203e-02,2.585988837471184243e-02
6.439287857571514451e+00,8.397858379289576902e+00,2.395803250870751078e-02,1.307143334647495325e-01,2.976803766054469946e-02,8.163062690370233299e-02
6.441288257651530458e+00,8.397917891163379167e+00,2.392999858354256937e-02,1.305465443772309553e-01,2.973194001510837126e-02,4.485184566073450313e-02
6.443288657731546465e+00,8.397977330871000845e+00,2.390199790340873098e-02,1.303789841753556500e-01,2.969588611266638090e-02,7.570253624599791037e-03
6.445289057811562472e+00,8.398036698499884878e+00,2.387403042935538552e-02,1.302116525360073329e-01,2.965987589982632677e-02,2.588759259733342324e-02
6.447289457891578479e+00,8.398095994137372955e+00,2.384609612247554425e-02,1.300445491365238015e-01,2.962390932324643344e-02,5.883684354865238719e-02
6.449289857971594486e+00,8.398155217870703737e+00,2.381819494390582589e-02,1.298776736546966848e-01,2.958798632966042064e-02,6.316218565562272541e-03
6.451290258051610493e+00,8.398214369787009304e+00,2.379032685482644974e-02,1.297110257687716928e-01,2.955210686586973168e-02,1.965927531882017548e-02
6.453290658131626500e+00,8.398273449973316929e+00,2.376249181646125294e-02,1.295446051574484225e-01,2.951627087874975075e-02,2.946670091742698699e-02
6.455291058211642508e+00,8.398332458516549082e+00,2.373468979007767668e-02,1.293784114998804968e-01,2.948047831523781248e-02,2.642123153266654964e-02
6.457291458291658515e+00,8.398391395503528756e+00,2.370692073698677654e-02,1.292124444756754531e-01,2.944472912233053741e-02,1.747240439027154812e-02
6.459291858371674522e+00,8.398450261020968810e+00,2.367918461854320519e-02,1.290467037648947990e-01,2.940902324710847893e-02,3.190138716583049150e-02
6.461292258451690529e+00,8.398509055155479075e+00,2.365148139614523665e-02,1.288811890480540401e-01,2.937336063671680542e-02,1.006053454778894907e-03
6.463292658531706536e+00,8.398567777993566352e+00,2.362381103123474893e-02,1.287159000061225966e-01,2.933774123835952707e-02,1.759411057470276762e-02
6.465293058611722543e+00,8.398626429621634415e+00,2.359617348529722408e-02,1.285508363205239146e-01,2.930216499931170837e-02,1.714134223185501127e-02
6.467293458691738550e+00,8.398685010125978678e+00,2.356856871986176202e-02,1.283859976731353547e-01,2.926663186692257668e-02,2.303542133894823096e-02
6.469293858771754557e+00,8.398743519592793305e+00,2.354099669650105975e-02,1.282213837462882755e-01,2.923114178860353185e-02,2.302277789568660249e-02
6.471294258851770564e+00,8.398801958108165877e+00,2.351345737683143908e-02,1.280569942227679503e-01,2.919569471183569576e-02,2.888787006569494553e-02
6.473294658931786572e+00,8.398860325758082723e+00,2.348595072251281543e-02,1.278928287858136781e-01,2.916029058416635955e-02,2.192562143456265947e-02
6.475295059011802579e+00,8.398918622628421815e+00,2.345847669524871865e-02,1.277288871191187003e-01,2.912492935321076004e-02,2.047481642271695504e-02
6.477295459091818586e+00,8.398976848804959872e+00,2.343103525678628951e-02,1.275651689068301731e-01,2.908961096665585444e-02,3.599419305641655270e-02
6.479295859171834593e+00,8.399035004373368807e+00,2.340362636891627282e-02,1.274016738335493060e-01,2.905433537224677565e-02,4.671745291326802330e-02
6.481296259251850600e+00,8.399093089419215730e+00,2.337624999347303126e-02,1.272384015843312233e-01,2.901910251780703831e-02,4.790868984695249855e-02
6.483296659331866607e+00,8.399151104027961168e+00,2.334890609233452458e-02,1.270753518446849917e-01,2.898391235122321774e-02,5.579709081728227021e-03
6.485297059411882614e+00,8.399209048284966173e+00,2.332159462742232695e-02,1.269125243005736758e-01,2.894876482044517196e-02,3.352045597217047368e-02
6.487297459491898621e+00,8.399266922275481662e+00,2.329431556070162002e-02,1.267499186384143384e-01,2.891365987349936439e-02,4.346995194043239835e-02
6.489297859571914628e+00,8.399324726084657300e+00,2.326706885418119986e-02,1.265875345450779010e-01,2.887859745847709547e-02,2.315504313652989171e-02
6.491298259651930636e+00,8.399382459797541500e+00,2.323985446991346307e-02,1.264253717078893668e-01,2.884357752352739723e-02,3.779103402622397551e-02
6.493298659731946643e+00,8.399440123499070765e+00,2.321267236999441722e-02,1.262634298146276257e-01,2.880860001688345662e-02,2.400817200154803030e-02
6.495299059811962650e+00,8.399497717274083897e+00,2.318552251656368773e-02,1.261017085535255655e-01,2.877366488682842061e-02,3.589869433502286544e-02
