t,N,T,dN_dt,dN_dt_noisy
1.832166433286657181e+01,6.311671001607553535e+02,1.225778258080777192e+02,1.651966955652738989e+00,6.190607956969128800e+00
1.832766553310662161e+01,6.311769964660954884e+02,1.225887813156555524e+02,1.646168159985478496e+00,2.795622598398577185e-01
1.833366673334666785e+01,6.311868580321903437e+02,1.225997099192180144e+02,1.640388876416579933e+00,1.756916572881719318e-01
1.833966793358671765e+01,6.311966849762584388e+02,1.226106116785676363e+02,1.634629041799996685e+00,8.359828917589240405e-01
1.834566913382676390e+01,6.312064774151308484e+02,1.226214866533949674e+02,1.628888593187525657e+00,2.072727839682330320e+00
1.835167033406681369e+01,6.312162354652508611e+02,1.226323349032785757e+02,1.623167467828920962e+00,2.605893784838966276e+00
1.835767153430685994e+01,6.312259592426745485e+02,1.226431564876850615e+02,1.617465603171638122e+00,-1.342576893318514930e+00
1.836367273454690974e+01,6.312356488630704234e+02,1.226539514659689871e+02,1.611782936861288817e+00,2.488842178247996806e+00
1.836967393478695598e+01,6.312453044417193269e+02,1.226647198973729473e+02,1.606119406741271405e+00,5.498511131647608963e+00
1.837567513502700578e+01,6.312549260935146549e+02,1.226754618410275697e+02,1.600474950853310929e+00,-1.987554048221223724e+00
1.838167633526705202e+01,6.312645139329622452e+02,1.226861773559514717e+02,1.594849507437118064e+00,2.734184067192240164e+00
1.838767753550710182e+01,6.312740680741806045e+02,1.226968665010512893e+02,1.589243014930445952e+00,3.116026669705059149e+00
1.839367873574714807e+01,6.312835886309003399e+02,1.227075293351216487e+02,1.583655411969601801e+00,1.881282334695932423e+00
1.839967993598719787e+01,6.312930757164650686e+02,1.227181659168452086e+02,1.578086637388821600e+00,1.174988828476071667e+00
1.840568113622724411e+01,6.313025294438303945e+02,1.227287763047926319e+02,1.572536630220952247e+00,-3.149160854887941952e+00
1.841168233646729391e+01,6.313119499255645906e+02,1.227393605574226143e+02,1.567005329697082061e+00,3.955614583820048491e+00
1.841768353670734015e+01,6.313213372738484850e+02,1.227499187330818131e+02,1.561492675246796580e+00,9.014921949291053727e-01
1.842368473694738995e+01,6.313306916004753475e+02,1.227604508900049325e+02,1.555998606498036452e+00,1.132421438779267930e+00
1.842968593718743620e+01,6.313400130168507758e+02,1.227709570863146951e+02,1.550523063277552183e+00,3.994246422699633481e+00
1.843568713742748599e+01,6.313493016364967616e+02,1.227814373804986872e+02,1.545065984316551067e+00,-3.147024733262362872e+00
1.844168833766753224e+01,6.313585575747301846e+02,1.227918918314730377e+02,1.539627307407499757e+00,1.392002417340018727e+00
1.844768953790757848e+01,6.313677809407606674e+02,1.228023204970556748e+02,1.534206973489773418e+00,2.715095326844063628e+00
1.845369073814762828e+01,6.313769718433081835e+02,1.228127234349276904e+02,1.528804923754449874e+00,2.957696564003302164e+00
1.845969193838767453e+01,6.313861303907922320e+02,1.228231007026675883e+02,1.523421099547135782e+00,2.730823806130821207e+00
1.846569313862772432e+01,6.313952566913318378e+02,1.228334523577514688e+02,1.518055442368108743e+00,5.586651944062257513e+00
1.847169433886777057e+01,6.314043508527455515e+02,1.228437784575528298e+02,1.512707893871777287e+00,2.070223999210578647e+00
1.847769553910782037e+01,6.314134129825519040e+02,1.228540790593427516e+02,1.507378395867078780e+00,3.535287364458224335e+00
1.848369673934786661e+01,6.314224431879687245e+02,1.228643542202897407e+02,1.502066890317763637e+00,3.038417033096607600e+00
1.848969793958791641e+01,6.314314415759135954e+02,1.228746039974598574e+02,1.496773319341713204e+00,-1.472521643066902364e+00
1.849569913982796265e+01,6.314404082530037385e+02,1.228848284478166306e+02,1.491497625211735567e+00,-5.097206133538589867e-02
1.850170034006801245e+01,6.314493433255560149e+02,1.228950276282210723e+02,1.486239750355309752e+00,5.647365787561305694e+00
1.850770154030805870e+01,6.314582468995868112e+02,1.229052015954317056e+02,1.480999637354443621e+00,9.330190414597773207e-01
1.851370274054810849e+01,6.314671190808122674e+02,1.229153504061045652e+02,1.475777228946014930e+00,1.339398154428917520e+00
1.851970394078815474e+01,6.314759599746480490e+02,1.229254741167931400e+02,1.470572468021686063e+00,-1.166374219445958538e+00
1.852570514102820454e+01,6.314847696862094608e+02,1.229355727839484729e+02,1.465385297627705086e+00,7.768523446586469428e-01
1.853170634126825078e+01,6.314935483203115609e+02,1.229456464639190614e+02,1.460215660965559437e+00,-1.168438769459947846e+00
1.853770754150830058e+01,6.315022959814687056e+02,1.229556952129509000e+02,1.455063501391379077e+00,2.351125933150994829e-01
1.854370874174834682e+01,6.315110127738953452e+02,1.229657190871874946e+02,1.449928762416249128e+00,2.555326047569361769e+00
1.854970994198839662e+01,6.315196988015052284e+02,1.229757181426698480e+02,1.444811387706266714e+00,-2.191560758369901496e-01
1.855571114222844287e+01,6.315283541679117434e+02,1.229856924353364320e+02,1.439711321082711493e+00,2.085686721622448392e-01
1.856171234246849266e+01,6.315369789764280313e+02,1.229956420210232579e+02,1.434628506521647751e+00,4.108960138757269398e+00
1.856771354270853891e+01,6.315455733300667589e+02,1.230055669554638058e+02,1.429562888154379152e+00,2.368770833956399535e+00
1.857371474294858871e+01,6.315541373315403462e+02,1.230154672942890528e+02,1.424514410267278208e+00,2.455113536309981193e+00
1.857971594318863495e+01,6.315626710832607387e+02,1.230253430930274732e+02,1.419483017302042072e+00,3.407021988045844552e+00
1.858571714342868475e+01,6.315711746873392940e+02,1.230351944071050383e+02,1.414468653855351477e+00,3.106562738744185204e-01
1.859171834366873099e+01,6.315796482455875775e+02,1.230450212918452308e+02,1.409471264679297065e+00,6.270997854706978902e-01
1.859771954390878079e+01,6.315880918595161120e+02,1.230548238024690164e+02,1.404490794681180432e+00,-2.714173617333481836e+00
1.860372074414882704e+01,6.315965056303356278e+02,1.230646019940948293e+02,1.399527188923627818e+00,2.864943263222699876e+00
1.860972194438887684e+01,6.316048896589559263e+02,1.230743559217386576e+02,1.394580392624732212e+00,9.787680811830556937e-01
1.861572314462892308e+01,6.316132440459870168e+02,1.230840856403139583e+02,1.389650351157712294e+00,1.379512814999840797e+00
1.862172434486897288e+01,6.316215688917379794e+02,1.230937912046316569e+02,1.384737010051651396e+00,-7.968162351550538425e-01
1.862772554510901912e+01,6.316298642962178747e+02,1.231034726694002188e+02,1.379840314990559591e+00,2.618035975774713364e+00
1.863372674534906892e+01,6.316381303591352889e+02,1.231131300892255780e+02,1.374960211814453714e+00,2.626548956490394104e+00
1.863972794558911517e+01,6.316463671798985615e+02,1.231227635186111655e+02,1.370096646518504713e+00,1.731771074581636594e+00
1.864572914582916496e+01,6.316545748576153301e+02,1.231323730119579523e+02,1.365249565253606079e+00,-1.814296790443283847e+00
1.865173034606921121e+01,6.316627534910930990e+02,1.231419586235643209e+02,1.360418914326373852e+00,-3.258961205819501661e-01
1.865773154630926101e+01,6.316709031788391258e+02,1.231515204076262364e+02,1.355604640198890820e+00,1.285365644701889076e+00
1.866373274654930725e+01,6.316790240190599661e+02,1.231610584182371184e+02,1.350806689488990742e+00,-3.246421833164609971e-01
1.866973394678935705e+01,6.316871161096619289e+02,1.231705727093878693e+02,1.346025008970315184e+00,2.116962108333909409e+00
1.867573514702940329e+01,6.316951795482510761e+02,1.231800633349669027e+02,1.341259545571944045e+00,3.352160566637043981e+00
1.868173634726945309e+01,6.317032144321329952e+02,1.231895303487601581e+02,1.336510246379077671e+00,-1.752764211441941722e-01
1.868773754750949934e+01,6.317112208583129132e+02,1.231989738044510290e+02,1.331777058632553690e+00,9.683320331175959694e-01
1.869373874774954913e+01,6.317191989234955827e+02,1.232083937556204063e+02,1.327059929729131227e+00,-4.422102973681374394e-02
1.869973994798959538e+01,6.317271487240856231e+02,1.232177902557467206e+02,1.322358807221348798e+00,3.384107445049084006e+00
1.870574114822964518e+01,6.317350703561869523e+02,1.232271633582058428e+02,1.317673638817808524e+00,3.110779484487188107e+00
1.871174234846969142e+01,6.317429639156034682e+02,1.232365131162711833e+02,1.313004372382948759e+00,6.636214415799077670e+00
1.871774354870974122e+01,6.317508294978383674e+02,1.232458395831136215e+02,1.308350955937214621e+00,1.322585443284260753e+00
1.872374474894978746e+01,6.317586671980947131e+02,1.232551428118015338e+02,1.303713337657057991e+00,-5.643202555225843575e-01
1.872974594918983726e+01,6.317664771112750941e+02,1.232644228553008361e+02,1.299091465874880669e+00,2.118336045275988511e+00
1.873574714942988351e+01,6.317742593319816251e+02,1.232736797664748707e+02,1.294485289079460699e+00,8.297015687420035146e-01
1.874174834966993330e+01,6.317820139545162874e+02,1.232829135980845336e+02,1.289894755915327096e+00,1.672357335728848815e+00
1.874774954990997955e+01,6.317897410728804743e+02,1.232921244027881897e+02,1.285319815183441960e+00,3.773400074456090270e+00
1.875375075015002935e+01,6.317974407807753323e+02,1.233013122331417009e+02,1.280760415840603628e+00,7.116170672807773379e-01
1.875975195039007559e+01,6.318051131716016471e+02,1.233104771415984260e+02,1.276216507000157208e+00,2.722802638532065167e+00
1.876575315063012539e+01,6.318127583384596164e+02,1.233196191805092354e+02,1.271688037931539839e+00,-2.960306489229467708e+00
1.877175435087017163e+01,6.318203763741493049e+02,1.233287384021224824e+02,1.267174958060309109e+00,3.385584876841672308e+00
1.877775555111022143e+01,6.318279673711703026e+02,1.233378348585840172e+02,1.262677216968626226e+00,1.534196063484354999e+00
1.878375675135026768e+01,6.318355314217218393e+02,1.233469086019371872e+02,1.258194764394630738e+00,7.831672859576266355e-01
1.878975795159031748e+01,6.318430686177027837e+02,1.233559596841228370e+02,1.253727550233207921e+00,2.578212159791550828e-01
1.879575915183036372e+01,6.318505790507115307e+02,1.233649881569792939e+02,1.249275524535278237e+00,4.087948757907101438e+00
1.880176035207041352e+01,6.318580628120463416e+02,1.233739940722424109e+02,1.244838637508223655e+00,2.384078193042535876e-01
1.880776155231045976e+01,6.318655199927047761e+02,1.233829774815455096e+02,1.240416839516086611e+00,3.784055988473514098e+00
1.881376275255050956e+01,6.318729506833842606e+02,1.233919384364194229e+02,1.236010081079285783e+00,2.307141526032638890e-01
1.881976395279055581e+01,6.318803549744818611e+02,1.234008769882924810e+02,1.231618312874587673e+00,1.333907906032314683e+00
1.882576515303060560e+01,6.318877329560940552e+02,1.234097931884904966e+02,1.227241485735476090e+00,1.949282661091890745e+00
1.883176635327065185e+01,6.318950847180170740e+02,1.234186870882367941e+02,1.222879550651867930e+00,5.285064595641006946e+00
1.883776755351070165e+01,6.319024103497469014e+02,1.234275587386521806e+02,1.218532458770454241e+00,1.731686899515365141e+00
1.884376875375074789e+01,6.319097099404789333e+02,1.234364081907549604e+02,1.214200161394273891e+00,1.703603127287680152e+00
1.884976995399079769e+01,6.319169835791082050e+02,1.234452354954609632e+02,1.209882609983253587e+00,1.093567123250783757e+00
1.885577115423084393e+01,6.319242313542296188e+02,1.234540407035834590e+02,1.205579756153895232e+00,6.216561412819210375e-01
1.886177235447089373e+01,6.319314533541373748e+02,1.234628238658332577e+02,1.201291551679361191e+00,8.681503645731059038e-03
1.886777355471093998e+01,6.319386496668255404e+02,1.234715850328186661e+02,1.197017948489673245e+00,4.835065976301625490e+00
1.887377475495098977e+01,6.319458203799878220e+02,1.234803242550454598e+02,1.192758898671314682e+00,4.154813656217392293e+00
1.887977595519103602e+01,6.319529655810172244e+02,1.234890415829169257e+02,1.188514354468026113e+00,-1.630532895997311993e-01
1.888577715543108582e+01,6.319600853570068466e+02,1.234977370667338619e+02,1.184284268279895969e+00,1.530304931132814961e+00
1.889177835567113206e+01,6.319671797947489722e+02,1.235064107566945211e+02,1.180068592664127891e+00,-1.148248245079685148e+00
1.889777955591118186e+01,6.319742489807358652e+02,1.235150627028947099e+02,1.175867280334671250e+00,3.084525124125029993e+00
1.890378075615122810e+01,6.319812930011590879e+02,1.235236929553276752e+02,1.171680284162391672e+00,2.572956644329648324e+00
1.890978195639127790e+01,6.319883119419101831e+02,1.235323015638841895e+02,1.167507557175184729e+00,1.420705288309219050e+00
1.891578315663132415e+01,6.319953058885801056e+02,1.235408885783525221e+02,1.163349052557606456e+00,-4.223629381601967658e-01
1.892178435687137394e+01,6.320022749264594495e+02,1.235494540484184398e+02,1.159204723651470204e+00,2.720191067587181877e+00
1.892778555711142019e+01,6.320092191405384483e+02,1.235579980236651778e+02,1.155074523955420318e+00,2.418833023984882757e+00
1.893378675735146999e+01,6.320161386159463746e+02,1.235665205536832190e+02,1.150958406895739472e+00,8.225328879718566411e-01
1.893978795759151623e+01,6.320230334418063194e+02,1.235750216890988185e+02,1.146856323809060996e+00,2.651837415109246976e+00
1.894578915783156603e+01,6.320299037026584301e+02,1.235835014794978548e+02,1.142768228414723808e+00,-1.514951408697113422e+00
1.895179035807161227e+01,6.320367494812896894e+02,1.235919599740096544e+02,1.138694075347387979e+00,-2.839712506816782778e-02
1.895779155831166207e+01,6.320435708602580007e+02,1.236003972216723383e+02,1.134633819362051099e+00,-7.379184264306022367e-01
1.896379275855170832e+01,6.320503679218920752e+02,1.236088132714327941e+02,1.130587415334133539e+00,1.388085576739167326e+00
1.896979395879175812e+01,6.320571407482912036e+02,1.236172081721466895e+02,1.126554818259705826e+00,4.491606048533766327e+00
1.897579515903180436e+01,6.320638894213254844e+02,1.236255819725784590e+02,1.122535983255602332e+00,1.248449437324963496e+00
1.898179635927185416e+01,6.320706140226357093e+02,1.236339347214013173e+02,1.118530865558881260e+00,3.421216281327624120e+00
1.898779755951190040e+01,6.320773146336333639e+02,1.236422664671972598e+02,1.114539420527620450e+00,1.079463523488894072e+00
1.899379875975195020e+01,6.320839913355008548e+02,1.236505772584570622e+02,1.110561603640149997e+00,3.252785424194621910e-01
1.899979995999199645e+01,6.320906442091912822e+02,1.236588671435802809e+02,1.106597370495734367e+00,3.159071003816853906e+00
1.900580116023204624e+01,6.320972733354283264e+02,1.236671361708752244e+02,1.102646676814174498e+00,2.213300748586989997e+00
1.901180236047209249e+01,6.321038787947064748e+02,1.236753843885589959e+02,1.098709478436120435e+00,3.961291403755881291e+00
1.901780356071214229e+01,6.321104606672911359e+02,1.236836118447574790e+02,1.094785731322616584e+00,3.066647886113435639e+00
1.902380476095218853e+01,6.321170190332181846e+02,1.236918185875053382e+02,1.090875391555954366e+00,-5.114771268236328883e-01
1.902980596119223833e+01,6.321235539722944168e+02,1.237000046647459897e+02,1.086978415338592185e+00,-3.986582710191811429e+00
1.903580716143228457e+01,6.321300655640973218e+02,1.237081701243316445e+02,1.083094758994235463e+00,1.378458822515836513e+00
1.904180836167233437e+01,6.321365538879751966e+02,1.237163150140233085e+02,1.079224378967126086e+00,-1.253870491406838816e+00
1.904780956191238062e+01,6.321430190230469179e+02,1.237244393814907113e+02,1.075367231822383474e+00,-1.724245397145296899e+00
1.905381076215243041e+01,6.321494610482021699e+02,1.237325432743124054e+02,1.071523274246118262e+00,-1.872052670352590820e+00
1.905981196239247666e+01,6.321558800421015576e+02,1.237406267399757098e+02,1.067692463044892293e+00,-1.972912011889875750e-01
1.906581316263252646e+01,6.321622760831760388e+02,1.237486898258767241e+02,1.063874755146628104e+00,6.807736648945204028e-01
1.907181436287257270e+01,6.321686492496277197e+02,1.237567325793203139e+02,1.060070107599727862e+00,1.086814544784584946e+00
1.907781556311262250e+01,6.321749996194292862e+02,1.237647550475201115e+02,1.056278477573698638e+00,5.161002414231233182e+00
1.908381676335266874e+01,6.321813272703240045e+02,1.237727572775985578e+02,1.052499822358896608e+00,-1.357157275641877270e+00
