c,r,N_eq,N_eq_noisy
7.080393186985733500e+00,2.594708739538104325e+00,8.278848215950195311e+01,8.223106994751536547e+01
8.637878862619578157e+00,4.665729292592817878e-01,5.687174730270503176e+01,5.642680661213776716e+01
2.286951238181624824e+00,2.242399782978752754e+00,8.357050393164406898e+01,8.310459227200543353e+01
4.703888885803558573e+00,2.243723178176819655e+00,8.160409337273796382e+01,8.162492887669309027e+01
7.740069833780292896e+00,1.907441133489993668e+00,7.883464109139656273e+01,7.874941542819313156e+01
5.696168164173861292e+00,2.513010306535176319e+00,8.267794442890509288e+01,8.112529141996672877e+01
5.971687834149053131e+00,1.802605491461736653e+00,7.841366201164322547e+01,7.836039962344381138e+01
7.405029557702519583e+00,2.215026124338670854e+00,8.081134112263262637e+01,8.050969621188654912e+01
8.635789902062354528e+00,4.819927747690934128e-01,5.743736590491252514e+01,5.723775700032637559e+01
4.454298416370193969e+00,1.090020542750895327e+00,7.177950857464901446e+01,7.142721889519886247e+01
4.875653789877762101e+00,1.697959747859776103e+00,7.793715656480526377e+01,7.825384919227320779e+01
4.833122736319690915e+00,6.379250302694605690e-01,6.315690198527723709e+01,6.255088099423955583e+01
2.430617713269681346e+00,2.581941190548796783e+00,8.491706126688818301e+01,8.506325687571553829e+01
4.968215221423152528e+00,3.600739282534226593e-01,5.331810404004755100e+01,5.322720848960072715e+01
3.058006065176678279e-01,1.893057719452177823e+00,9.303597821174756177e+01,9.371316051602269681e+01
3.528245610975356605e+00,9.986542068188944410e-02,3.126436862372434078e+01,3.004732600815307819e+01
7.240674977563903880e+00,2.900488218907653071e+00,8.404845453672938049e+01,8.394485562797973444e+01
7.900406599100983307e+00,1.845402275249097501e+00,7.837220189011871696e+01,7.886482391413844084e+01
7.302409389784187965e+00,3.940686380143820777e-01,5.414223333923437309e+01,5.436783582120434488e+01
4.491800290492887093e+00,1.216500277169225486e+00,7.339107395192574756e+01,7.334850721851660182e+01
9.140998704973432254e+00,8.476079734263313181e-01,6.675325873871491922e+01,6.661012554479573566e+01
5.553504935814193022e-01,1.738246793671348822e+00,8.904069953308273000e+01,8.869123911837606045e+01
2.089708090228503679e+00,2.918789888361782214e+00,8.672094156378180685e+01,8.673114996172695612e+01
4.901588980040759935e+00,1.761472315031880953e+00,7.842160665611568504e+01,7.769206310560450390e+01
1.755990063648170896e+00,1.239703438066493968e+00,7.752909829797523855e+01,7.743705684186257088e+01
3.267086414815122186e+00,2.659012830894825097e+00,8.436690376858557272e+01,8.419207685637982763e+01
5.146694307196151286e+00,1.652384880151225310e-01,3.891379549570499563e+01,3.927461029536407011e+01
5.951236695907328844e+00,1.714448008388450018e-01,3.920134188209543424e+01,3.913102631763872097e+01
9.683117030978406703e+00,1.452555512156053608e+00,7.484064374447891055e+01,7.397967979454165288e+01
1.978961326367278950e+00,2.031872145575687405e+00,8.304735603978868141e+01,8.344621521211475113e+01
9.803923902976835691e+00,2.576898923261366381e+00,8.238056295358708780e+01,8.221880358679561596e+01
3.242027333999379479e+00,1.415969536640440118e+00,7.644918949813943243e+01,7.686882829283729279e+01
4.924256769269103273e+00,1.077067527688216231e+00,7.138484965349181266e+01,7.186516776508121040e+01
1.287214223030952676e+00,1.321706138618037873e-01,4.625183339230044055e+01,4.687003658755115509e+01
8.624087141975756765e+00,1.780742414487620939e+00,7.779650339949188265e+01,7.835582017709950264e+01
7.234299707600391649e+00,7.020611378457453089e-02,2.298151741322253017e+01,2.237631096612662773e+01
4.588710769878184825e-01,1.148440301279400444e+00,8.705926499845460853e+01,8.671589335716838320e+01
3.489530896277996508e+00,8.241282879676916640e-01,6.818469223118732714e+01,6.835141575271291003e+01
6.371842914816029158e+00,1.775940539739792046e+00,7.812340013741642508e+01,7.809688835819260078e+01
2.282573503498555922e+00,1.498905930626977190e+00,7.861547313437026219e+01,7.891415633808891528e+01
9.954286411722282679e+00,7.109539066126589757e-02,2.264163306423289157e+01,2.201846576409767664e+01
7.641972022970134226e+00,1.075805619758866349e+00,7.067710205550066860e+01,7.080380834149791269e+01
8.095171596689210602e+00,1.449657320187514253e+00,7.500792615912195060e+01,7.464781029703271997e+01
6.177984067933069312e+00,3.340006393607219959e-01,5.147754421939521308e+01,5.205065903523937720e+01
5.610777342815048030e+00,2.054304729375397098e+00,8.021434726061647780e+01,8.009271635708871884e+01
2.063578615091496093e+00,1.511036274329941254e+00,7.921332481906503631e+01,7.948176188912177054e+01
8.373246137349786622e+00,2.190509179111092664e+00,8.053754210280769144e+01,8.001280100161639552e+01
9.068055380885303052e+00,7.551074604767323839e-01,6.490790789120640625e+01,6.561667592028214813e+01
5.737587756434770370e+00,1.616098014786408132e+00,7.698981051370942907e+01,7.701180709236338373e+01
3.162121037198432738e+00,7.908660269572286294e-01,6.790929919579812690e+01,6.741738897180903223e+01
4.753932869956162932e+00,2.978699483780700152e+00,8.487684033238214454e+01,8.525626947986293658e+01
9.044247455748243070e+00,8.128096612319649639e-01,6.609675190565174319e+01,6.688640478135896217e+01
3.944950981667649792e+00,5.694530372641540827e-01,6.183485807619029373e+01,6.177657964019316239e+01
5.875026537047470576e+00,1.596710568438822531e+00,7.678716241380551821e+01,7.776903344730000356e+01
9.410405289836441867e+00,1.087753438482062185e+00,7.060167937632971302e+01,7.025288022199126203e+01
6.763945965950056483e+00,3.668854829696180375e-01,5.299566714301640502e+01,5.305251788488947540e+01
5.273100163403566576e+00,1.607815067952691246e+00,7.705479525240569671e+01,7.684788040040744761e+01
5.423308429423005173e+00,4.057311734933033431e-01,5.521407597538536294e+01,5.543089108831117073e+01
6.250297833169264905e+00,2.537578627459704084e+00,8.267227046327595019e+01,8.304258260179602757e+01
3.537676630522904375e+00,2.548491550336187128e+00,8.369528719140278383e+01,8.316535513272337710e+01
7.023143280429371416e+00,3.659403203830025597e-01,5.288443394601258518e+01,5.299910908985664548e+01
1.148269807683629073e+00,2.090598399424320242e+00,8.619536470867339517e+01,8.573995158608559564e+01
3.595414024517673113e+00,1.605985106051064815e+00,7.786817513722205319e+01,7.809662540291034816e+01
4.256520567845649694e+00,9.345294494644569294e-01,6.954589032574672558e+01,6.911243317867065628e+01
8.047397147731593092e-01,8.025964300241619220e-01,7.840363925056304595e+01,7.786585843509750759e+01
5.855786948634410294e+00,1.840435908887273486e+00,7.871870113540991554e+01,7.878436480639230410e+01
5.628046410100556507e+00,2.764545169385944856e+00,8.380301337020944175e+01,8.359857585088693099e+01
6.483302445368396505e+00,1.290495684330999815e+00,7.361146324156300125e+01,7.304405460277340012e+01
5.856673458546972633e+00,1.268786913428523455e+00,7.351480909914619133e+01,7.293300539691423978e+01
6.952175144070881219e-01,2.427724351839588568e+00,9.028008333885446746e+01,8.954924084326361822e+01
6.968510825975654299e+00,2.409067229421121947e+00,8.191796035142975541e+01,8.118214606949526058e+01
5.599526323124057292e+00,4.361568307646715437e-01,5.640842500750729727e+01,5.677541243056236198e+01
5.933171678882377620e+00,2.332785828051450405e+00,8.172621013693424175e+01,8.140437486898900943e+01
4.550033857864233866e+00,2.359776547682919556e+00,8.227630846588971281e+01,8.231265761944840165e+01
3.493996954157768453e+00,3.430480328590439498e-01,5.366144713812389710e+01,5.248897480754304468e+01
7.235765601578653117e-01,2.350504260073611906e+00,8.982146207841796581e+01,8.975037761918704859e+01
9.087883148268870670e+00,2.331893489579435208e+00,8.123719531839884667e+01,8.124029933751448596e+01
5.547551293013028406e+00,4.032335492133981014e-01,5.505624047935658183e+01,5.508177710567575502e+01
7.485416028304847202e+00,1.936796232282194330e+00,7.907436246523471368e+01,7.895117033232941139e+01
6.689821034888955076e+00,1.721262396133956596e+00,7.763585668500597592e+01,7.786046698048004089e+01
6.461194045908598582e+00,1.180464805500854863e+00,7.230081747255029256e+01,7.125470543928298639e+01
5.055898182499462656e+00,2.238055518964700230e+00,8.145186213253687413e+01,8.111681733839671438e+01
5.940627505877482228e+00,1.147026291815426813e+00,7.199813553294917767e+01,7.262067064651253645e+01
1.754758931524599053e+00,1.579299585714940557e+00,8.063835375095874269e+01,8.052026984303769552e+01
3.842229097393709658e+00,8.457167638818237076e-01,6.827801004155251974e+01,6.822625683349565406e+01
6.435645079377548150e+00,1.857969031655115399e+00,7.871327262229029031e+01,8.054528007171346360e+01
9.039490230136522086e+00,2.575856674623177245e+00,8.245084104632353217e+01,8.331496622582110945e+01
4.762211829714667388e+00,7.681227163635199195e-01,6.619937726433344949e+01,6.652793394093947654e+01
8.383077128263311195e+00,1.467677553201067742e-01,3.556356771505880943e+01,3.549345080022241206e+01
5.059817342771805393e+00,1.240869377290307440e+00,7.343984904291940552e+01,7.310299393342778274e+01
6.253541300786215729e+00,6.455511516171200115e-02,2.198969714835610034e+01,2.202611547880544407e+01
7.939948085665688993e+00,2.530222570315712183e+00,8.236623079643067058e+01,8.200022894639946003e+01
8.136464904757035654e+00,1.168129410276364188e+00,7.184299761291050856e+01,7.201403905620536250e+01
6.320249517444873177e+00,1.601762857349848135e+00,7.672525125181090289e+01,7.642628081317097610e+01
3.605585784434569341e+00,1.883152481827101932e+00,7.996452032495577100e+01,7.997125211811416534e+01
6.063700643399386969e+00,2.338699296083229573e+00,8.172822413608710690e+01,8.136358474290109655e+01
6.848637376139055100e+00,4.976054124215318342e-01,5.832197417370511516e+01,5.825523161158218244e+01
1.309237042248488470e+00,2.108257896690296507e-01,5.386597444980392169e+01,5.379530857206933803e+01
5.081605640494185394e+00,3.746600381881854402e-01,5.396394239506653889e+01,5.335975955923186831e+01
7.616801093690933833e+00,7.474091942109082343e-01,6.495846838904323306e+01,6.489696432513531477e+01
9.814129835335366536e+00,2.762415042136280530e+00,8.319768652980016554e+01,8.278013712982053107e+01
2.697792521582262459e+00,1.941083429595379384e+00,8.123626370505314753e+01,8.102553720272622684e+01
2.183355824917792898e+00,7.773050636235536714e-01,6.952483477619098551e+01,6.938004413796420522e+01
1.885830326337379015e+00,2.058943492073242343e+00,8.342183636616347542e+01,8.273213931359408946e+01
1.869608909605538827e+00,1.101649975289637595e+00,7.553967371434852396e+01,7.571863310919997048e+01
2.029359700073432027e+00,2.782781999719754928e+00,8.635144415947986829e+01,8.647374277820122757e+01
8.089661947390432317e+00,2.626054003236470535e+00,8.278836578650711431e+01,8.236023335237418053e+01
9.648503326683684378e+00,2.667542202363642811e+00,8.280458291402725024e+01,8.225545988634618766e+01
1.484674693684426616e+00,9.643527723436009502e-01,7.531318766578422697e+01,7.563299007641222715e+01
1.301960701423025224e+00,1.998295108605513848e+00,8.502285757174394121e+01,8.572183711914424009e+01
9.803292840982949841e+00,2.148292914533440068e-01,4.249749822142197786e+01,4.197095378633112261e+01
6.569269992855528706e+00,2.486312974869608339e-01,4.593630029129996473e+01,4.599098406899768321e+01
9.459889808696023694e-01,5.939654004560029898e-01,7.300097961456610562e+01,7.371189554319786907e+01
4.595389126378651490e+00,9.523877659288543240e-01,6.965489900709692961e+01,7.013883139129833921e+01
3.931863258318505583e+00,8.782575020842929847e-01,6.879830872271084274e+01,7.002800484102932899e+01
2.204943878707875893e+00,2.033660554167839418e+00,8.258397469042243699e+01,8.234365905364091986e+01
4.284756148611119642e-01,1.129587910832454911e+00,8.746633604483402280e+01,8.716272940319645102e+01
3.825662297594663475e+00,2.393539181706958452e+00,8.278866060124816784e+01,8.219127814983899327e+01
2.076682696499591696e+00,2.692849399162916324e+00,8.592931910409953389e+01,8.596418133546950457e+01
1.551208792245256207e+00,6.661955492354432184e-01,6.974893532671808316e+01,7.039455098404334876e+01
1.583149866341246881e+00,1.676526269922560264e+00,8.194447358228779876e+01,8.141108884370990495e+01
4.237043686065436354e+00,1.770531768202773248e+00,7.877656989870801851e+01,7.882732642835517822e+01
7.623800629677508489e+00,1.226514888508029033e+00,7.264858123128436773e+01,7.245110162120575126e+01
8.166785755844079731e+00,2.372394456365800597e+00,8.155684685321051575e+01,8.112480163479470718e+01
3.039767238765708868e+00,2.202859009752041519e+00,8.238834734737675092e+01,8.206547683988607389e+01
6.540392424341534117e+00,9.014385415938145352e-01,6.815781590467470608e+01,6.787421768075218154e+01
3.289023656560407627e+00,2.765763903505969790e+00,8.478503060899460309e+01,8.391001994694771327e+01
5.923498585578645503e+00,2.543142906176686147e+00,8.276678289576017278e+01,8.250089645276808881e+01
4.783198730839295365e+00,1.100487242318018144e-01,3.169115106089138933e+01,3.148556594833428690e+01
7.005498012838982547e+00,2.137378820570098537e+00,8.042545531778219470e+01,8.008751323235625819e+01
6.150618450076822619e+00,2.747461725442132074e+00,8.361856925800451279e+01,8.338706809984724089e+01
7.388828244229823206e+00,7.977311882339622739e-01,6.604867283013052770e+01,6.650631818020396224e+01
9.024288214602004032e+00,2.997322815175949007e+00,8.420191203071755126e+01,8.371430660822339576e+01
2.694487298866388603e+00,6.477316793072428469e-01,6.550340309602167110e+01,6.556919138483631571e+01
6.806232469188265854e-01,1.446305920307392689e+00,8.606866693890192721e+01,8.655236247893382995e+01
8.180765543788345084e+00,4.609883627300664921e-01,5.673542870420365603e+01,5.611981814410696501e+01
3.997466499525563322e+00,2.235848557976615747e-01,4.540993120155517460e+01,4.629304936831874784e+01
7.866370089997081649e+00,2.834048890462618431e+00,8.370043926871038309e+01,8.278846081590307904e+01
2.463693054582472453e+00,2.795195411633601412e-01,5.210207297656540248e+01,5.190955983868871471e+01
5.429440668723727548e+00,2.122397567278373920e+00,8.067787668392644207e+01,8.095895943156963881e+01
9.276096615988020488e+00,2.178523989581211850e+00,8.036454768841785778e+01,8.027957126644464836e+01
4.408872972708981486e+00,9.071823974464102713e-01,6.899960490972979699e+01,6.886492509057799793e+01
8.342777378988337489e+00,8.053980379115622812e-01,6.604601747164592496e+01,6.675400300830872879e+01
3.945807983867575697e+00,2.051680270003809259e+00,8.083883839005665095e+01,8.141480135575120869e+01
6.184062869459999945e+00,1.676513981273589415e+00,7.738347871786706378e+01,7.691652514612573555e+01
8.009932558440905126e+00,1.652124491119135952e+00,7.685478345825038105e+01,7.656485461589545594e+01
3.486102409413910586e+00,2.846285910061862712e+00,8.496182713451834445e+01,8.592818524347896414e+01
5.245608395231499799e+00,2.562307624735028266e+00,8.302386283379797760e+01,8.333357095235436418e+01
9.934477496858402645e+00,4.957737204642976847e-01,5.775194607202754327e+01,5.794468362915482373e+01
4.735697330941942562e-01,2.224023926734879364e-01,7.073555691436210680e+01,7.133316235537925820e+01
7.618287434345194953e+00,5.983651423411698866e-01,6.129354264065420921e+01,6.110557290752532111e+01
1.668125582539968343e+00,1.333143812056020616e+00,7.879819640065561259e+01,7.858836989261294548e+01
3.051730322461753797e+00,7.050940537938888975e-01,6.625406622772764820e+01,6.621691908207716892e+01
1.769003051810740468e+00,2.982622067989883607e+00,8.755758237693268597e+01,8.800794010783104682e+01
7.138001200231173016e+00,6.788840360762695703e-01,6.347948643577841921e+01,6.381431670203267714e+01
1.509234386669621175e+00,8.245735325746101907e-01,7.302502917037517705e+01,7.266094542518290211e+01
7.145373983492262049e+00,1.212904798006225082e+00,7.256579860422974093e+01,7.321884026914717936e+01
4.086471944261866440e+00,3.445675862119201849e-01,5.312643925653739529e+01,5.302544843146132791e+01
8.176762011876074210e-01,1.477783583972380188e-01,5.568408772559106978e+01,5.714762584122580336e+01
