T,n_imp,B_field,rho,rho_noisy
7.993386157339749332e+01,2.628444724061842486e-01,1.696088445727663707e+00,8.517861714978285193e+01,8.386659191015725412e+01
3.753646101948164926e+01,1.444236147699100581e-01,6.226342405254792212e-01,1.619365253500015456e+01,1.613503756976891168e+01
8.419952831417535322e+01,6.493508429147237804e-01,4.952090337144206877e+00,1.776397321058249759e+02,1.775589520805494601e+02
5.420180864432244761e+01,6.452183002673251844e-01,2.688445823614587837e+00,5.389056259279790595e+01,5.449958803772253191e+01
2.568758536961637873e+01,2.549345606178707868e-01,8.801530455224886751e+00,6.626375355773512865e+01,6.629255196088868729e+01
3.273572455692998062e+01,5.887486402781452188e-01,6.384730198550927938e+00,6.238453902578461907e+01,6.213564021809329319e+01
5.764162034512368393e+01,7.589157115782224627e-01,5.007375886301868917e+00,9.735279061862409833e+01,9.667289140368910694e+01
5.333685584299799842e+01,9.860126842614538312e-01,1.927394152647384784e+00,4.541369668511421764e+01,4.536956484396120004e+01
9.881059511316834687e+01,8.839308969035767349e-01,1.020802252994522652e+00,1.259298989240391933e+02,1.256379799832492807e+02
6.575148171755519400e+01,1.924312768834951504e-01,7.519167423324432775e+00,1.800309309657409642e+02,1.794795711275412771e+02
6.594273928152163933e+01,1.601011214637946822e-01,7.451500478737630218e+00,1.787680832894149603e+02,1.787078749465863439e+02
1.472434642792105208e+01,3.613032453897160323e-01,4.263419567577980906e+00,2.668462323268533609e+01,2.721311684892742733e+01
1.608157288656072836e+01,8.295118967906864871e-01,2.636863307949295354e+00,1.832124835020674780e+01,1.836762963506933488e+01
3.719694783725881848e+01,9.173619904697832839e-01,3.850978750813260021e+00,4.552305611657730822e+01,4.499852478962763769e+01
5.030388972257641456e+01,9.608555146928762225e-01,6.251896721373968902e+00,1.012201053050036563e+02,1.013837418011478064e+02
9.362849645443878899e+01,2.887610209208826273e-01,3.436632283667762078e+00,1.608699605956827554e+02,1.603209267456237512e+02
1.467754449556797880e+01,5.772875919230602282e-01,3.132771457956131655e+00,2.004680796635481954e+01,1.925796915501700468e+01
7.508803919212617473e+01,2.857673235135311796e-01,4.851865633592302274e+00,1.409418295926788574e+02,1.411889567861448711e+02
6.592123748648248238e+01,5.036934482885276898e-01,3.059131053176470161e+00,7.930202192580921405e+01,7.902684644953136228e+01
3.197215028298906958e+01,7.825781910952904763e-01,3.808708880219002779e-02,1.431934884653890627e+01,1.487613431543648268e+01
9.255954239819540419e+01,8.651606181756975600e-01,2.578895585293717652e+00,1.368247190806237938e+02,1.369802303587489121e+02
4.427901202569825756e+01,4.988812554864311410e-01,2.855780894153995497e+00,4.155057297358744961e+01,4.114736285143281691e+01
8.524987277419249665e+01,6.190011353181835707e-01,9.802622827379499526e+00,4.044707545245211691e+02,4.045804071675458431e+02
3.462511340999316900e+01,6.361783292819269686e-01,2.138477361551658351e+00,2.539354653493505865e+01,2.604130403200468180e+01
6.100674266068413942e+01,9.530077408550657880e-01,1.671498627939788095e+00,5.355435342775602692e+01,5.345999663793472223e+01
7.997217789971519153e+01,3.593369585041660264e-01,2.182311897397368750e+00,9.341651381830673984e+01,9.288594845772169606e+01
8.772674524593334411e+01,7.670453477489502792e-01,7.960216608846815145e-01,9.483458922771555422e+01,9.450386036129728495e+01
4.220812551298643456e+01,7.367526560172122929e-01,7.715328155456787407e+00,9.970910650821176091e+01,9.930257600905349591e+01
2.901213496344547949e+01,5.337041616492456120e-01,7.348397264079739699e+00,6.363165019303740166e+01,6.304115623564928939e+01
6.889388594718619174e+01,2.021819977228412890e-01,7.995195048366721124e-01,5.502528404939696571e+01,5.437904170549386862e+01
6.763331026276748048e+01,7.682260854357290114e-01,7.709698303816922227e+00,1.972798136013324779e+02,1.974910034262297813e+02
1.423951979334758633e+01,8.995234627261764482e-01,7.283794605768438402e+00,4.476516441196810092e+01,4.531989234197589411e+01
6.416636324077751397e+01,6.431466894657098532e-01,8.319739297240691389e-01,4.994321600094560409e+01,4.976227422649238719e+01
9.480847168496015342e+01,4.555695315243839527e-01,1.541042162157850726e+00,1.201168801933881127e+02,1.205101713294979646e+02
3.218216723836333415e+01,9.249804839645578980e-01,9.775650228492693827e-01,1.733930609844507131e+01,1.779340455333940696e+01
6.645296670898683544e+01,3.747142192920265291e-01,5.969482681697311222e+00,1.419239712725753009e+02,1.427659517689000950e+02
9.249875656463909479e+01,9.878231729956419294e-01,3.657653895041787173e+00,1.671426291929253125e+02,1.670494551467280360e+02
4.465256191182173495e+01,9.031403932143322599e-01,5.910633303866842603e+00,8.211244975284216707e+01,8.193774156667971909e+01
8.369990741590510197e+01,4.756831976592702516e-01,2.664246029331148513e+00,1.123872018744783929e+02,1.125978249287379640e+02
9.067653711933658656e+01,1.038711875881577901e-01,4.703338662028332173e+00,1.914560576038785769e+02,1.915048460125751149e+02
1.435870320863704386e+01,5.773230903333116393e-01,4.066719185698626227e+00,2.628405378940735915e+01,2.643507232455262823e+01
3.638037716114347120e+01,1.136107306711516274e-01,1.380751126560290087e+00,1.870479824145764169e+01,1.935307746945925800e+01
3.192730761787966287e+01,5.459328002370053001e-01,1.689934410651738883e-01,1.323803732885113682e+01,1.302340184852213412e+01
9.178067539194188384e+01,6.812968201153115633e-01,2.779065389872461544e+00,1.385955308752419626e+02,1.387037999240133672e+02
6.404392420115115669e+01,8.677608796202288532e-01,7.101357753681281082e+00,1.644817059132344923e+02,1.639910862561225429e+02
2.111348733322745375e+01,1.068577687422873901e-01,9.995133515303542993e+00,6.286720401472885555e+01,6.278748568466826896e+01
4.434315058491578299e+01,4.148373899829747025e-01,1.394486316480536559e-01,2.255698213143987374e+01,2.222032752913091613e+01
3.447796731024172345e+01,4.364271712959276739e-01,4.813911988594938407e+00,4.946624689228595173e+01,4.908747566566118792e+01
9.951282729983293507e+01,6.312816170681176953e-01,6.371445130769957998e+00,3.123705180224217202e+02,3.122606606682402912e+02
8.921918721967278998e+01,3.557262777416948518e-01,8.619591593953309427e+00,3.670705472026226062e+02,3.668472705756300911e+02
8.657805235519855103e+01,7.436169205127433068e-01,2.982120637943040720e+00,1.287430121948685553e+02,1.289288003491976440e+02
1.983312860591011884e+01,6.502009730310767122e-01,3.838791037313717069e+00,2.811156293551567842e+01,2.851348070015604463e+01
4.433318988646626480e+01,4.871734561244510653e-01,5.822158355123408846e+00,7.827593579348068431e+01,7.752975456872569282e+01
4.970190584119792732e+01,5.168716364454621903e-01,1.330038152700132592e+00,3.349413813240434479e+01,3.399581741228426068e+01
3.904801432175398190e+01,1.137731152916772182e-01,4.466541999232092941e+00,5.062726029862968602e+01,4.951408177095567709e+01
8.975032667410837917e+01,2.715358675007605860e-01,5.733112046837351095e+00,2.282125414888985802e+02,2.283362677149127080e+02
5.097587085128787265e+01,9.821792269088134297e-01,2.008020156443912629e-01,3.212205897596967219e+01,3.247720596457372011e+01
7.881537636586591589e+01,3.915652267582394597e-01,6.545347470227369513e+00,2.091520137092965115e+02,2.088266571966723575e+02
6.242270709137213913e+01,4.092364981782008471e-01,6.655561900054907110e-01,4.535694044292412030e+01,4.524239060880866248e+01
4.623537598015961692e+01,5.587616232346912515e-01,1.760852794051915859e+00,3.321458115369767228e+01,3.282369515908478519e+01
1.797537708064553641e+01,7.345004295151338347e-01,9.956870804879613956e+00,5.967901268219367950e+01,6.012638815859307329e+01
8.707321911065527331e+01,9.522473706002054783e-01,9.261266431596538951e+00,3.898476118672427901e+02,3.882615280713923198e+02
5.326112279933106919e+01,2.146518479731522044e-01,1.934156026049907995e+00,4.168896475048873640e+01,4.120336178241224445e+01
1.655139021312313474e+01,6.278653790997063000e-01,4.888126209070201789e+00,3.298980246094086510e+01,3.202130614768931594e+01
5.300066743457031038e+01,4.039213012974171013e-01,6.918746302942820670e+00,1.182253949606213865e+02,1.183195932634385201e+02
1.405073142114162721e+01,1.805669091442958785e-01,5.581691275439650823e+00,3.313959367220297025e+01,3.378920294989450213e+01
3.865198271753020265e+01,4.142858768345294429e-01,2.616584207553662722e+00,3.232535833341568576e+01,3.292114696911109917e+01
9.078705311274278245e+01,6.877008570292815204e-01,2.872012879805863061e+00,1.380046310786619301e+02,1.383387065924561625e+02
4.095164920130179098e+01,2.673805709972090217e-01,7.095130948810446370e+00,8.585642417974662521e+01,8.598053737184380907e+01
3.991864523221512684e+01,6.329638378456126091e-01,2.737281953464094642e+00,3.590262700622977832e+01,3.551959615634138601e+01
3.735429406379320483e+01,9.208983589835256778e-01,1.381694368843566778e+00,2.345060710271683391e+01,2.405981356186883247e+01
6.128991089864550190e+01,4.287995810837227362e-01,5.861291773504381020e+00,1.228605063944572038e+02,1.231721634587657803e+02
5.490963022321714959e+01,7.313090438560979623e-01,4.871637554675073645e+00,8.841431799744707121e+01,8.799216511911174621e+01
4.432119090279066853e+01,7.983415281054692114e-01,3.957811855552709979e+00,5.588225974083049152e+01,5.524247740347856706e+01
8.669145042884203178e+01,5.429652082021981796e-01,8.101565433545371064e+00,3.217802262436023284e+02,3.214658882865422811e+02
5.214245756913931018e+01,9.623612973351941546e-01,2.083434425121335476e+00,4.534617894388776449e+01,4.588708544679405321e+01
8.537648812607548621e+01,3.047161221476810677e-01,7.706684319144211592e+00,2.925415351468222980e+02,2.931669653127358401e+02
4.632400983368692238e+01,7.923815644798171132e-01,8.158311294597503149e+00,1.197132298677095150e+02,1.205211276245361347e+02
4.162615899644640649e+01,9.938993371325286486e-01,1.751979898746095499e+00,3.032050329308088976e+01,2.993279203721443693e+01
2.586260751058899388e+01,3.130400060978575372e-01,1.939587418920347694e+00,1.595144953442953017e+01,1.577152128498957850e+01
1.608356906953182985e+01,6.771026179271181222e-01,7.417834604658308351e+00,4.608933797931542387e+01,4.678069004257869778e+01
6.145392212270785848e+01,5.656375589555171501e-01,1.992851880023061018e-01,4.333540912373170073e+01,4.344543670120268075e+01
4.206719240913523805e+01,4.441608650004810199e-01,2.051544975316112129e+00,3.073424890312350755e+01,3.111635950137292284e+01
2.314971623050224991e+01,5.575079545996638464e-01,2.534333519951101898e+00,1.985292935047235119e+01,1.919245570259670330e+01
5.739894991022886472e+01,5.013761187376613027e-01,5.385312954085268444e+00,1.025287306512073258e+02,1.023440346474694707e+02
7.460307448760835314e+01,7.108179404393346612e-01,3.235810397207028455e-01,6.524490451394893853e+01,6.523701002274476934e+01
6.668061741555274580e+01,9.477658909030529655e-01,2.716456575636627679e+00,7.717243085326384744e+01,7.699547276796185713e+01
1.172370340495042385e+01,4.483893414501538555e-01,2.993345106852252968e+00,1.737971450461796152e+01,1.717284916979544818e+01
4.332441138821572224e+01,1.032256108168646408e-01,4.343817128125358806e+00,5.562188145399960604e+01,5.480571143332860373e+01
7.045894778410840331e+01,8.540885420462733801e-01,8.735770363532054716e+00,2.475011119666960155e+02,2.483166640517205792e+02
4.563317768662215457e+01,7.136252760628205571e-01,4.647538999875441057e+00,6.635373217741219776e+01,6.642822482655040517e+01
4.955132196386794163e+01,4.657967423150153330e-01,4.989457826284937170e+00,7.742688576124176336e+01,7.670023286568429910e+01
8.102096639893622410e+01,1.353263428809807212e-01,9.306771123623860831e+00,3.404093129162717446e+02,3.409496897173875709e+02
2.390115882197169483e+01,9.368934906888619629e-01,9.410336764502069684e+00,6.960500181518077056e+01,6.964121881175424278e+01
2.537951187651614759e+01,6.512306427473121273e-01,9.749060688553832676e+00,7.388358073093110079e+01,7.424549175994445704e+01
7.907500061278830117e+01,5.793294674703858282e-01,5.712782715205308115e+00,1.824896803224416146e+02,1.823975992497076106e+02
9.280499447807473246e+01,7.682838175912771739e-01,1.409619530259830222e+00,1.142166782945059538e+02,1.138301956217147506e+02
2.478338052831405491e+01,6.050227249932973450e-01,2.338504412612746108e+00,1.960082802270962432e+01,1.922715298625449520e+01
1.524404267010225311e+01,9.414665866527601734e-01,2.301689219834144318e+00,1.619823498305614606e+01,1.637625062843897439e+01
8.351560435077186639e+01,8.453248244951675483e-01,9.454471573952043073e+00,3.712529988121714268e+02,3.716470946214287210e+02
6.103601264427270223e+01,2.653091088297243605e-01,8.595074680849773330e+00,1.885675275678179901e+02,1.888195893096191753e+02
3.196281357138154533e+01,1.983147389278101524e-01,2.903746293408317136e+00,2.750656720817102041e+01,2.783697056237946654e+01
1.421268914504187819e+01,8.949421270535589112e-01,6.542806725354230579e+00,4.147313311989883289e+01,4.208309104901967146e+01
5.953652905147349372e+01,9.318872403389574233e-01,2.929560899440274646e+00,6.721845953083280278e+01,6.737127370527342407e+01
2.377944552022218616e+01,5.971018202691414922e-01,2.045731499928896469e+00,1.686390142402113668e+01,1.737595814009868178e+01
9.102500240700059919e+01,4.302196483920479597e-01,5.519587835093266115e+00,2.261685893886188126e+02,2.267333274480453156e+02
9.147747098046440328e+01,7.780865633526911074e-01,9.343887042197971837e+00,4.315993856304698397e+02,4.317576973985837867e+02
7.620354859326199914e+01,7.651356419473213100e-01,9.369199545166072340e+00,3.107895034779051002e+02,3.107645012228578594e+02
9.851611721682532163e+01,8.922100378371157214e-01,7.120848133788700629e+00,3.494326204060518535e+02,3.492291746406775133e+02
3.749157245509034908e+01,9.613257300164921304e-01,7.499378836127315040e+00,8.536100536850858589e+01,8.477423914686175976e+01
2.065818333386046390e+01,7.294326280527571038e-01,2.618402632143457254e+00,1.989232759630292691e+01,1.912924139223319742e+01
6.788843816857976776e+01,5.674226009836719209e-01,3.836781895253551511e+00,9.845174370214181181e+01,9.912454267255778007e+01
3.198971549556937077e+01,4.466550160928355329e-01,5.316621837003112638e+00,5.082947243491799583e+01,5.083995315006766447e+01
7.259211373182257887e+01,7.067852510616243755e-01,5.869537409964033614e+00,1.628304608723265119e+02,1.625738718566850878e+02
1.659264236877596943e+01,5.185740603132096282e-01,3.804482788654554248e+00,2.535323279531139207e+01,2.616038341343887907e+01
4.081764894409381128e+01,2.177899556520027091e-01,3.107220758416415762e+00,3.867108489815960581e+01,3.917576083402938991e+01
6.918698590274988192e+01,9.547449986791916032e-01,2.348557370109833897e+00,7.625724159500994404e+01,7.630676769034040774e+01
9.432380394194055384e+01,1.021523280574013620e-01,6.962769982865861351e+00,3.097181837320239310e+02,3.102414156561237633e+02
1.770590854526997404e+01,9.810735495900752001e-01,4.050587621023815643e+00,2.982679831738046872e+01,2.975287740811233306e+01
5.066125516789951178e+01,9.701291457000524865e-01,8.908164055284590432e+00,1.510869845661413819e+02,1.512887955244665648e+02
9.515529612520408875e+01,6.493260696857252601e-01,1.888828740975547760e+00,1.282323297207965140e+02,1.291658978722097402e+02
1.484001213136673414e+01,5.187235439789102953e-01,1.164215090388766027e+00,7.562006690718444446e+00,8.115280180217693484e+00
5.098962643862542166e+01,2.258354240974648763e-01,8.307160278067998505e+00,1.368678190141890241e+02,1.367556503455555514e+02
7.730273502105688976e+01,8.544852858805850326e-01,1.976920034467231080e+00,8.653841934708667338e+01,8.691068711569360516e+01
5.317820707499811306e+01,8.215834610819691131e-01,5.561437134008073713e+00,9.642930028552854083e+01,9.704642196947600041e+01
8.673064715489533683e+01,1.483659324967311344e-01,9.290430316968862456e+00,3.848328196261418270e+02,3.848012010068031827e+02
4.627427086100546205e+01,7.542702350635743791e-01,5.705129611089633457e+00,8.216687788477125309e+01,8.198622834681137306e+01
3.754468610205142909e+01,1.450847455635278227e-01,3.690609097420627371e-01,1.556935212545938896e+01,1.653656792053452307e+01
