t,N1,N2,R,dN1_dt
2.681536307261452379e+01,1.819803891106555227e+02,3.382060057103262956e-11,8.525970264020286038e+01,1.066604383481717377e-06
2.682536507301460560e+01,1.819803891212294786e+02,3.573413763315288163e-11,8.525970263368013491e+01,1.056869862736675714e-06
2.683536707341468386e+01,1.819803891317075397e+02,3.755146948028353037e-11,8.525970262721536130e+01,1.047224472472407797e-06
2.684536907381476567e+01,1.819803891420907576e+02,3.926237971130641109e-11,8.525970262080791429e+01,1.037667274772502424e-06
2.685537107421484393e+01,1.819803891523801838e+02,4.085640154333535446e-11,8.525970261445715437e+01,1.028197374353112536e-06
2.686537307461492574e+01,1.819803891625768415e+02,4.232281781172047107e-11,8.525970260816245627e+01,1.018813946984664653e-06
2.687537507501500400e+01,1.819803891726817540e+02,4.365066097004598005e-11,8.525970260192319472e+01,1.009516267913568299e-06
2.688537707541508581e+01,1.819803891826960012e+02,4.482871309013324638e-11,8.525970259573877286e+01,1.000303328169138695e-06
2.689537907581516407e+01,1.819803891926205210e+02,4.584550586203559810e-11,8.525970258960856540e+01,9.911744029977853643e-07
2.690538107621524588e+01,1.819803892024563936e+02,4.668932059404458187e-11,8.525970258353194708e+01,9.821286681699348264e-07
2.691538307661532414e+01,1.819803892122045852e+02,4.734818821268499341e-11,8.525970257750833525e+01,9.731652994560135994e-07
2.692538507701540595e+01,1.819803892218661190e+02,4.780988926271642197e-11,8.525970257153710463e+01,9.642835010481576319e-07
2.693538707741548421e+01,1.819803892314419898e+02,4.806195390713469797e-11,8.525970256561765837e+01,9.554824629276481573e-07
2.694538907781556603e+01,1.819803892409331638e+02,4.809166192717001885e-11,8.525970255974941381e+01,9.467614887626041309e-07
2.695539107821564428e+01,1.819803892503406360e+02,4.788604272228776984e-11,8.525970255393174568e+01,9.381197116908879252e-07
2.696539307861572610e+01,1.819803892596654009e+02,4.743187531018832358e-11,8.525970254816408556e+01,9.295563501154902042e-07
2.697539507901580436e+01,1.819803892689083966e+02,4.671568832680744081e-11,8.525970254244583657e+01,9.210707361262393533e-07
2.698539707941588617e+01,1.819803892780706178e+02,4.572376002631502962e-11,8.525970253677640187e+01,9.126620739152713213e-07
2.699539907981596443e+01,1.819803892871530024e+02,4.444211828111765280e-11,8.525970253115521302e+01,9.043295818855767720e-07
2.700540108021604269e+01,1.819803892961561758e+02,4.285259404745552376e-11,8.525970252558185791e+01,8.960729331874972559e-07
2.701540308061612450e+01,1.819803893050784609e+02,4.092485315655066728e-11,8.525970252005700445e+01,8.878939468104363186e-07
2.702540508101620276e+01,1.819803893139200568e+02,3.867685853453696999e-11,8.525970251458056737e+01,8.797922674830260803e-07
2.703540708141628457e+01,1.819803893226815887e+02,3.613442334227950788e-11,8.525970250915217719e+01,8.717670283431289135e-07
2.704540908181636283e+01,1.819803893313637388e+02,3.332276717528543524e-11,8.525970250377149284e+01,8.638174051611713367e-07
2.705541108221644464e+01,1.819803893399672177e+02,3.026651606369684382e-11,8.525970249843814486e+01,8.559424742315968615e-07
2.706541308261652290e+01,1.819803893484926789e+02,2.698970247229868561e-11,8.525970249315182059e+01,8.481413829031225760e-07
2.707541508301660471e+01,1.819803893569407478e+02,2.351576530051016181e-11,8.525970248791213635e+01,8.404133637895938591e-07
2.708541708341668297e+01,1.819803893653121349e+02,1.986754988239393488e-11,8.525970248271876528e+01,8.327575073963089380e-07
2.709541908381676478e+01,1.819803893736074940e+02,1.606730798664637684e-11,8.525970247757135212e+01,8.251730321262584766e-07
2.710542108421684304e+01,1.819803893818274219e+02,1.213669781660782509e-11,8.525970247246957001e+01,8.176591137498689932e-07
2.711542308461692485e+01,1.819803893899726006e+02,8.096784010251864512e-12,8.525970246741304948e+01,8.102149990918405820e-07
2.712542508501700311e+01,1.819803893980436840e+02,3.968037640196420149e-12,8.525970246240147787e+01,8.028397928683261853e-07
2.713542708541708492e+01,1.819803894060412972e+02,-2.296637863076230024e-13,8.525970245743448572e+01,7.955327987474447582e-07
2.714542908581716318e+01,1.819803894139660940e+02,-4.477036327364794235e-12,8.525970245251176038e+01,7.882932067104775342e-07
2.715543108621724500e+01,1.819803894218186713e+02,-8.755389606446876146e-12,8.525970244763294659e+01,7.811202635821246076e-07
2.716543308661732326e+01,1.819803894295996827e+02,-1.304662681238089113e-11,8.525970244279771748e+01,7.740132303979407880e-07
2.717543508701740507e+01,1.819803894373097251e+02,-1.733324469936125708e-11,8.525970243800573201e+01,7.669713113500620238e-07
2.718543708741748333e+01,1.819803894449494237e+02,-2.159833358693752826e-11,8.525970243325666331e+01,7.599938527391714160e-07
2.719543908781756514e+01,1.819803894525194323e+02,-2.582557736002669321e-11,8.525970242855015613e+01,7.530800445465501980e-07
2.720544108821764340e+01,1.819803894600203193e+02,-2.999925346890091564e-11,8.525970242388589782e+01,7.462292046511720400e-07
2.721544308861772521e+01,1.819803894674526816e+02,-3.410423292919969659e-11,8.525970241926354731e+01,7.394406793537200429e-07
2.722544508901780347e+01,1.819803894748171444e+02,-3.812598032191785442e-11,8.525970241468279198e+01,7.327136870571848704e-07
2.723544708941788528e+01,1.819803894821143047e+02,-4.205055379341735097e-11,8.525970241014329076e+01,7.260475882731043384e-07
2.724544908981796354e+01,1.819803894893447591e+02,-4.586460505541574975e-11,8.525970240564470259e+01,7.194416866695974022e-07
2.725545109021804535e+01,1.819803894965091047e+02,-4.955537938499733121e-11,8.525970240118672905e+01,7.128953285473471624e-07
2.726545309061812361e+01,1.819803895036078814e+02,-5.311071562460246863e-11,8.525970239676901485e+01,7.064078459961820045e-07
2.727545509101820542e+01,1.819803895106417144e+02,-5.651904618203787741e-11,8.525970239239126158e+01,6.999785995276397443e-07
2.728545709141828368e+01,1.819803895176111723e+02,-5.976939703046658550e-11,8.525970238805314239e+01,6.936069496532581979e-07
2.729545909181836549e+01,1.819803895245168235e+02,-6.285138770841774324e-11,8.525970238375431620e+01,6.872922853062846116e-07
2.730546109221844375e+01,1.819803895313592363e+02,-6.575523131977716249e-11,8.525970237949448460e+01,6.810339812091115164e-07
2.731546309261852556e+01,1.819803895381389793e+02,-6.847173453379632515e-11,8.525970237527332074e+01,6.748313694515672978e-07
2.732546509301860382e+01,1.819803895448566209e+02,-7.099229758508386576e-11,8.525970237109049776e+01,6.686838958103180630e-07
2.733546709341868564e+01,1.819803895515126726e+02,-7.330891427361352022e-11,8.525970236694571724e+01,6.625910060620299191e-07
2.734546909381876389e+01,1.819803895581077597e+02,-7.541417196471690086e-11,8.525970236283865233e+01,6.565520322965312516e-07
2.735547109421884571e+01,1.819803895646423655e+02,-7.730125158908992003e-11,8.525970235876897618e+01,6.505665197664711741e-07
2.736547309461892397e+01,1.819803895711170867e+02,-7.896392764278706444e-11,8.525970235473639036e+01,6.446337721399686416e-07
2.737547509501900578e+01,1.819803895775324349e+02,-8.039656818722660385e-11,8.525970235074059644e+01,6.387533204588180524e-07
2.738547709541908404e+01,1.819803895838889218e+02,-8.159413484918573133e-11,8.525970234678125337e+01,6.329246247105402290e-07
2.739547909581916585e+01,1.819803895901871442e+02,-8.255218282080511282e-11,8.525970234285806271e+01,6.271471448826559936e-07
2.740548109621924411e+01,1.819803895964275853e+02,-8.326686085958493209e-11,8.525970233897072603e+01,6.214203693843955989e-07
2.741548309661932592e+01,1.819803896026107566e+02,-8.373491128838783766e-11,8.525970233511891649e+01,6.157437297815704369e-07
2.742548509701940418e+01,1.819803896087372266e+02,-8.395366999543705572e-11,8.525970233130234988e+01,6.101167429051201907e-07
2.743548709741948599e+01,1.819803896148074500e+02,-8.392106643431745000e-11,8.525970232752071354e+01,6.045389255859845434e-07
2.744548909781956425e+01,1.819803896208219953e+02,-8.363562362397518571e-11,8.525970232377369484e+01,5.990098514985220390e-07
2.745549109821964606e+01,1.819803896267813457e+02,-8.309645814871752276e-11,8.525970232006099536e+01,5.935289237868346390e-07
2.746549309861972432e+01,1.819803896326860126e+02,-8.230328015821325518e-11,8.525970231638230246e+01,5.880957587578450330e-07
2.747549509901980613e+01,1.819803896385364510e+02,-8.125639336749175468e-11,8.525970231273734612e+01,5.827098874533476192e-07
2.748549709941988439e+01,1.819803896443332292e+02,-7.995669505694509036e-11,8.525970230912579950e+01,5.773708693368462264e-07
2.749549909981996620e+01,1.819803896500767735e+02,-7.840567607232482333e-11,8.525970230554737839e+01,5.720782496609899681e-07
2.750550110022004446e+01,1.819803896557676239e+02,-7.660542082474578072e-11,8.525970230200177014e+01,5.668316305218468187e-07
2.751550310062012628e+01,1.819803896614062353e+02,-7.455860729068176472e-11,8.525970229848870474e+01,5.616305713829206070e-07
2.752550510102020453e+01,1.819803896669930907e+02,-7.226850701197054149e-11,8.525970229500785535e+01,5.564746174968604464e-07
2.753550710142028635e+01,1.819803896725286450e+02,-6.973898509580820599e-11,8.525970229155895197e+01,5.513634988574267481e-07
2.754550910182036461e+01,1.819803896780133812e+02,-6.697450021475552801e-11,8.525970228814169616e+01,5.462967038738497649e-07
2.755551110222044642e+01,1.819803896834478110e+02,-6.398010460673040414e-11,8.525970228475580370e+01,5.412739341181804775e-07
2.756551310262052468e+01,1.819803896888323322e+02,-6.076144407501704724e-11,8.525970228140097618e+01,5.362947632647774299e-07
2.757551510302060649e+01,1.819803896941674282e+02,-5.732475798825551744e-11,8.525970227807691515e+01,5.313588360422727419e-07
2.758551710342068475e+01,1.819803896994535535e+02,-5.367687928045228161e-11,8.525970227478335062e+01,5.264658540227173944e-07
2.759551910382076656e+01,1.819803897046911345e+02,-4.982523445097041642e-11,8.525970227151999836e+01,5.216154477238887921e-07
2.760552110422084482e+01,1.819803897098806829e+02,-4.577784356453894002e-11,8.525970226828655996e+01,5.168072618744190549e-07
2.761552310462092663e+01,1.819803897150225680e+02,-4.154332025124307967e-11,8.525970226508275118e+01,5.120410122572138789e-07
2.762552510502100489e+01,1.819803897201172731e+02,-3.713087170653501225e-11,8.525970226190828782e+01,5.073163720226148143e-07
2.763552710542108670e+01,1.819803897251651961e+02,-3.255029869122228368e-11,8.525970225876289987e+01,5.026330427426728420e-07
2.764552910582116496e+01,1.819803897301667917e+02,-2.781199553147966084e-11,8.525970225564631733e+01,4.979907259894389426e-07
2.765553110622124677e+01,1.819803897351224862e+02,-2.292695011883696951e-11,8.525970225255822754e+01,4.933891375458188122e-07
2.766553310662132503e+01,1.819803897400327060e+02,-1.790674391019195438e-11,8.525970224949837473e+01,4.888280216164275771e-07
2.767553510702140684e+01,1.819803897448978205e+02,-1.276355192779681799e-11,8.525970224646647466e+01,4.843070939841709333e-07
2.768553710742148510e+01,1.819803897497183129e+02,-7.510142759272308661e-12,8.525970224346225734e+01,4.798261272753734374e-07
2.769553910782156692e+01,1.819803897544945528e+02,-2.159878557592559831e-12,8.525970224048543855e+01,4.753848372729407856e-07
2.770554110822164517e+01,1.819803897592269379e+02,3.273284958899296930e-12,8.525970223753574828e+01,4.709830108140522498e-07
2.771554310862172699e+01,1.819803897639158663e+02,8.774798506505911301e-12,8.525970223461293074e+01,4.666204773684512475e-07
2.772554510902180525e+01,1.819803897685617926e+02,1.432951923616116746e-11,8.525970223171668749e+01,4.622968958756246138e-07
2.773554710942188706e+01,1.819803897731650295e+02,1.992171073344639814e-11,8.525970222884677696e+01,4.580122094921534881e-07
2.774554910982196532e+01,1.819803897777260033e+02,2.553504301857248387e-11,8.525970222600290072e+01,4.537661055792341358e-07
2.775555111022204713e+01,1.819803897822451120e+02,3.115259254639754695e-11,8.525970222318481717e+01,4.495584704500288353e-07
2.776555311062212539e+01,1.819803897867227249e+02,3.675684220641031085e-11,8.525970222039224211e+01,4.453890340982979978e-07
2.777555511102220720e+01,1.819803897911592117e+02,4.232968132274632076e-11,8.525970221762491974e+01,4.412577396806227625e-07
2.778555711142228546e+01,1.819803897955549417e+02,4.785240565417213662e-11,8.525970221488259426e+01,4.371643598233276862e-07
2.779555911182236727e+01,1.819803897999102844e+02,5.330571739409988638e-11,8.525970221216498146e+01,4.331087950504297623e-07
2.780556111222244553e+01,1.819803898042256094e+02,5.866972517057397939e-11,8.525970220947182554e+01,4.290908606208176934e-07
2.781556311262252734e+01,1.819803898085012577e+02,6.392394404628438654e-11,8.525970220680287071e+01,4.251104712693631882e-07
2.782556511302260560e+01,1.819803898127376272e+02,6.904729551855294005e-11,8.525970220415786116e+01,4.211674848875190946e-07
2.783556711342268741e+01,1.819803898169350305e+02,7.401810751934616773e-11,8.525970220153654111e+01,4.172618019993024063e-07
2.784556911382276567e+01,1.819803898210938087e+02,7.881411441526375121e-11,8.525970219893864055e+01,4.133933089178754017e-07
2.785557111422284748e+01,1.819803898252143597e+02,8.341245700755008061e-11,8.525970219636391789e+01,4.095619061672550743e-07
2.786557311462292574e+01,1.819803898292969677e+02,8.778968253208098092e-11,8.525970219381210313e+01,4.057675511148772785e-07
2.787557511502300756e+01,1.819803898333419738e+02,9.192174465937953174e-11,8.525970219128295469e+01,4.020101442847590079e-07
2.788557711542308581e+01,1.819803898373497475e+02,9.578400349460026048e-11,8.525970218877621676e+01,3.982896146226266865e-07
2.789557911582316763e+01,1.819803898413205729e+02,9.935122557754068405e-11,8.525970218629164776e+01,3.946059337067708839e-07
2.790558111622324589e+01,1.819803898452548196e+02,1.025975838826335928e-10,8.525970218382897770e+01,3.909590731154821697e-07
2.791558311662332770e+01,1.819803898491527434e+02,1.054966578189552320e-10,8.525970218138796497e+01,3.873489475836322526e-07
2.792558511702340596e+01,1.819803898530146853e+02,1.080214332302158018e-10,8.525970217896838221e+01,3.837756281654947088e-07
2.793558711742348422e+01,1.819803898568409863e+02,1.101443023947667991e-10,8.525970217656995942e+01,3.802389727525223861e-07
2.794558911782356603e+01,1.819803898606319308e+02,1.118370640255988973e-10,8.525970217419244079e+01,3.767391092424077215e-07
2.795559111822364429e+01,1.819803898643878028e+02,1.130709232703388446e-10,8.525970217183562738e+01,3.732759381591677084e-07
2.796559311862372610e+01,1.819803898681089436e+02,1.138164917112547115e-10,8.525970216949923497e+01,3.698494879245117772e-07
2.797559511902380436e+01,1.819803898717955803e+02,1.140437873652515739e-10,8.525970216718303618e+01,3.664599006469870801e-07
2.798559711942388617e+01,1.819803898754480826e+02,1.137222346838740591e-10,8.525970216488678943e+01,3.631070626397558954e-07
2.799559911982396443e+01,1.819803898790666778e+02,1.128206645533071863e-10,8.525970216261025314e+01,3.597911018005106598e-07
2.800560112022404624e+01,1.819803898826516502e+02,1.113073142943694384e-10,8.525970216035319993e+01,3.565120749726702343e-07
2.801560312062412450e+01,1.819803898862033122e+02,1.091498276625243431e-10,8.525970215811537400e+01,3.532699963670893339e-07
2.802560512102420631e+01,1.819803898897219199e+02,1.063152548478699261e-10,8.525970215589656220e+01,3.500649796706056804e-07
2.803560712142428457e+01,1.819803898932077288e+02,1.027742922820711547e-10,8.525970215369652294e+01,3.468970675157834194e-07
2.804560912182436638e+01,1.819803898966608529e+02,9.874378232537851072e-11,8.525970215151562570e+01,3.437640003767228336e-07
2.805561112222444464e+01,1.819803899000815761e+02,9.438604234253060563e-11,8.525970214935402680e+01,3.406639450531656621e-07
2.806561312262452645e+01,1.819803899034702681e+02,8.973551370550839937e-11,8.525970214721159834e+01,3.375961625806667143e-07
