t,S,X,I,active_first_fraction,dX_dt
1.810762152430486083e+02,1.814209487753648820e-01,9.680843462348029949e-01,5.049470498983257838e-02,9.998959940637934807e-01,-2.789006132502457095e-10
1.811562312462492628e+02,1.814209490833559035e-01,9.680843461060959498e-01,5.049470481054867815e-02,9.998959940593346030e-01,-1.075425705992413738e-10
1.812362472494498888e+02,1.814209493784219585e-01,9.680843459827900288e-01,5.049470463878850957e-02,9.998959940550629089e-01,5.662433183658974667e-11
1.813162632526505433e+02,1.814209496516933917e-01,9.680843458685919334e-01,5.049470447971515785e-02,9.998959940511066291e-01,2.086653066504920223e-10
1.813962792558511694e+02,1.814209498954942879e-01,9.680843457667094309e-01,5.049470433779681966e-02,9.998959940475770081e-01,3.443096701056338607e-10
1.814762952590518239e+02,1.814209501033424710e-01,9.680843456798512436e-01,5.049470421680683774e-02,9.998959940445679706e-01,4.599508723261148043e-10
1.815563112622524500e+02,1.814209502699494492e-01,9.680843456102273814e-01,5.049470411982365237e-02,9.998959940421559001e-01,5.526465798736781621e-10
1.816363272654531045e+02,1.814209503912205257e-01,9.680843455595491420e-01,5.049470404923084993e-02,9.998959940404003044e-01,6.201185667944453398e-10
1.817163432686537305e+02,1.814209504642546600e-01,9.680843455290286670e-01,5.049470400671712128e-02,9.998959940393429280e-01,6.607528298220141111e-10
1.817963592718543850e+02,1.814209504873446066e-01,9.680843455193796077e-01,5.049470399327628950e-02,9.998959940390086398e-01,6.735994870516716983e-10
1.818763752750550111e+02,1.814209504599768041e-01,9.680843455308163481e-01,5.049470400920728907e-02,9.998959940394048784e-01,6.583727519308716980e-10
1.819563912782556656e+02,1.814209503828314307e-01,9.680843455630548933e-01,5.049470405411419366e-02,9.998959940405217628e-01,6.154511313624527520e-10
1.820364072814562917e+02,1.814209502577823763e-01,9.680843456153119808e-01,5.049470412690617444e-02,9.998959940423320925e-01,5.458771273319889214e-10
1.821164232846569462e+02,1.814209500878972980e-01,9.680843456863056362e-01,5.049470422579756257e-02,9.998959940447915695e-01,4.513576018895750374e-10
1.821964392878575723e+02,1.814209498774375373e-01,9.680843457742551728e-01,5.049470434830777288e-02,9.998959940478384656e-01,3.342633597812770239e-10
1.822764552910582267e+02,1.814209496318581749e-01,9.680843458768809695e-01,5.049470449126135935e-02,9.998959940513938438e-01,1.976295377176282479e-10
1.823564712942588528e+02,1.814209493578080312e-01,9.680843459914044713e-01,5.049470465078800124e-02,9.998959940553613368e-01,4.515530184125402826e-11
1.824364872974595073e+02,1.814209490631296662e-01,9.680843461145482998e-01,5.049470482232250312e-02,9.998959940596274798e-01,-1.187959187849495027e-10
1.825165033006601334e+02,1.814209487568592960e-01,9.680843462425363644e-01,5.049470500060477401e-02,9.998959940640614885e-01,-2.891966167488886447e-10
1.825965193038607879e+02,1.814209484492269875e-01,9.680843463710936403e-01,5.049470517967986904e-02,9.998959940685151482e-01,-4.603550678556070648e-10
1.826765353070614140e+02,1.814209481516564082e-01,9.680843464954461686e-01,5.049470535289794088e-02,9.998959940728231466e-01,-6.259154688710425267e-10
1.827565513102620685e+02,1.814209478767649930e-01,9.680843466103211670e-01,5.049470551291428827e-02,9.998959940768028520e-01,-7.788577404529295687e-10
1.828365673134626945e+02,1.814209476383639996e-01,9.680843467099471411e-01,5.049470565168931446e-02,9.998959940802543134e-01,-9.114976867459416292e-10
1.829165833166633490e+02,1.814209474514582587e-01,9.680843467880536624e-01,5.049470576048855491e-02,9.998959940829601489e-01,-1.015487099808942042e-09
1.829965993198639751e+02,1.814209473322464239e-01,9.680843468378713679e-01,5.049470582988265649e-02,9.998959940846861016e-01,-1.081813397069583080e-09
1.830766153230646296e+02,1.814209472981208604e-01,9.680843468521321826e-01,5.049470584974741216e-02,9.998959940851801509e-01,-1.100799950209570497e-09
1.831566313262652557e+02,1.814209473676676454e-01,9.680843468230690974e-01,5.049470580926370550e-02,9.998959940841732896e-01,-1.062105975199193492e-09
1.832366473294659102e+02,1.814209475485404621e-01,9.680843467474836705e-01,5.049470570397627395e-02,9.998959940815547176e-01,-9.614731624434224642e-10
1.833166633326665362e+02,1.814209477714802954e-01,9.680843466543188613e-01,5.049470557420132621e-02,9.998959940783270772e-01,-8.374353191119461243e-10
1.833966793358671907e+02,1.814209480131120100e-01,9.680843465533427450e-01,5.049470543354570018e-02,9.998959940748289865e-01,-7.029978648038759461e-10
1.834766953390678168e+02,1.814209482635364690e-01,9.680843464486922345e-01,5.049470528777174477e-02,9.998959940712034422e-01,-5.636683469270309208e-10
1.835567113422684713e+02,1.814209485138188194e-01,9.680843463441011210e-01,5.049470514208051486e-02,9.998959940675801183e-01,-4.244178874039486323e-10
1.836367273454690974e+02,1.814209487559884371e-01,9.680843462429002955e-01,5.049470500111175042e-02,9.998959940640741451e-01,-2.896811309532711085e-10
1.837167433486697519e+02,1.814209489830390098e-01,9.680843461480175272e-01,5.049470486894390431e-02,9.998959940607871077e-01,-1.633562246391931005e-10
1.837967593518703779e+02,1.814209491889284265e-01,9.680843460619779073e-01,5.049470474909414225e-02,9.998959940578063810e-01,-4.880483728773363483e-11
1.838767753550710324e+02,1.814209493685788044e-01,9.680843459869034051e-01,5.049470464451830815e-02,9.998959940552054615e-01,5.114787624217249267e-11
1.839567913582716585e+02,1.814209495178765730e-01,9.680843459245129790e-01,5.049470455761095183e-02,9.998959940530440793e-01,1.342131643810617246e-10
1.840368073614723130e+02,1.814209496336723904e-01,9.680843458761226872e-01,5.049470449020532908e-02,9.998959940513676425e-01,1.986389373338040304e-10
1.841168233646729391e+02,1.814209497137811988e-01,9.680843458426459103e-01,5.049470444357339466e-02,9.998959940502079036e-01,2.432093458755821646e-10
1.841968393678735936e+02,1.814209497569821417e-01,9.680843458245925737e-01,5.049470441842580232e-02,9.998959940495825149e-01,2.672451997759502756e-10
1.842768553710742196e+02,1.814209497630186185e-01,9.680843458220699249e-01,5.049470441491191175e-02,9.998959940494951404e-01,2.706037495682595234e-10
1.843568713742748741e+02,1.814209497325983689e-01,9.680843458347823116e-01,5.049470443261977470e-02,9.998959940499354548e-01,2.536786969583165730e-10
1.844368873774755002e+02,1.814209496673932775e-01,9.680843458620310704e-01,5.049470447057614886e-02,9.998959940508794775e-01,2.174002895333079485e-10
1.845169033806761547e+02,1.814209495700395414e-01,9.680843459027144160e-01,5.049470452724648395e-02,9.998959940522889056e-01,1.632352839994583920e-10
1.845969193838767808e+02,1.814209494441375858e-01,9.680843459553278851e-01,5.049470460053494952e-02,9.998959940541115587e-01,9.318677755714694337e-11
1.846769353870774353e+02,1.814209492942521484e-01,9.680843460179638926e-01,5.049470468778439330e-02,9.998959940562814896e-01,9.794503149593178316e-12
1.847569513902780614e+02,1.814209491259121398e-01,9.680843460883119533e-01,5.049470478577637589e-02,9.998959940587186512e-01,-8.386540749408039056e-11
1.848369673934787158e+02,1.814209489456107549e-01,9.680843461636585712e-01,5.049470489073115687e-02,9.998959940613288966e-01,-1.841803197758103320e-10
1.849169833966793419e+02,1.814209487608054727e-01,9.680843462408873501e-01,5.049470499830769482e-02,9.998959940640044231e-01,-2.870010636240177555e-10
1.849969993998799964e+02,1.814209485799180011e-01,9.680843463164787721e-01,5.049470510360365427e-02,9.998959940666231061e-01,-3.876420743404702417e-10
1.850770154030806225e+02,1.814209484123343041e-01,9.680843463865107523e-01,5.049470520115538485e-02,9.998959940690492765e-01,-4.808811716113446679e-10
1.851570314062812770e+02,1.814209482684045749e-01,9.680843464466579729e-01,5.049470528493795601e-02,9.998959940711329430e-01,-5.609598707019439525e-10
1.852370474094819031e+02,1.814209481594433182e-01,9.680843464921919939e-01,5.049470534836512231e-02,9.998959940727104589e-01,-6.215830160955714883e-10
1.853170634126825576e+02,1.814209480977292399e-01,9.680843465179819196e-01,5.049470538428935118e-02,9.998959940736038554e-01,-6.559191096905284798e-10
1.853970794158831836e+02,1.814209480965053300e-01,9.680843465184932883e-01,5.049470538500180211e-02,9.998959940736216190e-01,-6.566000377697371857e-10
1.854770954190838381e+02,1.814209481699788074e-01,9.680843464877892934e-01,5.049470534223233359e-02,9.998959940725579143e-01,-6.157213509697468825e-10
1.855571114222844642e+02,1.814209482973137000e-01,9.680843464345770810e-01,5.049470526810974358e-02,9.998959940707143890e-01,-5.448756059206570358e-10
1.856371274254851187e+02,1.814209484403557504e-01,9.680843463748008970e-01,5.049470518484388409e-02,9.998959940686434900e-01,-4.652908020767969869e-10
1.857171434286857448e+02,1.814209485925603327e-01,9.680843463111956648e-01,5.049470509624445075e-02,9.998959940664400303e-01,-3.806082053218346335e-10
1.857971594318863993e+02,1.814209487479954142e-01,9.680843462462405125e-01,5.049470500576451470e-02,9.998959940641897193e-01,-2.941282538969119279e-10
1.858771754350870253e+02,1.814209489013275112e-01,9.680843461821642126e-01,5.049470491650875914e-02,9.998959940619698283e-01,-2.088183383045623886e-10
1.859571914382876798e+02,1.814209490478216058e-01,9.680843461209454048e-01,5.049470483123344455e-02,9.998959940598489693e-01,-1.273129268979156121e-10
1.860372074414883059e+02,1.814209491833412291e-01,9.680843460643128173e-01,5.049470475234645733e-02,9.998959940578870942e-01,-5.191339587790250705e-11
1.861172234446889604e+02,1.814209493043483779e-01,9.680843460137448231e-01,5.049470468190728201e-02,9.998959940561351623e-01,1.541173374996592641e-11
1.861972394478895865e+02,1.814209494079036533e-01,9.680843459704698839e-01,5.049470462162698042e-02,9.998959940546359171e-01,7.302715594225503047e-11
1.862772554510902125e+02,1.814209494916660670e-01,9.680843459354662173e-01,5.049470457286825420e-02,9.998959940534233315e-01,1.196303615599955100e-10
1.863572714542908670e+02,1.814209495538932071e-01,9.680843459094619075e-01,5.049470453664536840e-02,9.998959940525223855e-01,1.542518562539860098e-10
1.864372874574914931e+02,1.814209495934411553e-01,9.680843458929351275e-01,5.049470451362421397e-02,9.998959940519498435e-01,1.762552877788214050e-10
1.865173034606921476e+02,1.814209496097644869e-01,9.680843458861136952e-01,5.049470450412227307e-02,9.998959940517135880e-01,1.853371628988117198e-10
1.865973194638927737e+02,1.814209496029163537e-01,9.680843458889755171e-01,5.049470450810863292e-02,9.998959940518127310e-01,1.815270558993828350e-10
1.866773354670934282e+02,1.814209495735483457e-01,9.680843459012481445e-01,5.049470452520397196e-02,9.998959940522378353e-01,1.651874462130839612e-10
1.867573514702940543e+02,1.814209495229106017e-01,9.680843459224093284e-01,5.049470455468058061e-02,9.998959940529709156e-01,1.370139612802919399e-10
1.868373674734947087e+02,1.814209494528517819e-01,9.680843459516863536e-01,5.049470459546234746e-02,9.998959940539852154e-01,9.803511218223453288e-11
1.869173834766953348e+02,1.814209493658190397e-01,9.680843459880567048e-01,5.049470464612476617e-02,9.998959940552452075e-01,4.961242201005118744e-11
1.869973994798959893e+02,1.814209492648580502e-01,9.680843460302475112e-01,5.049470470489492158e-02,9.998959940567069271e-01,-6.559600855867135665e-12
1.870774154830966154e+02,1.814209491536129815e-01,9.680843460767359909e-01,5.049470476965150362e-02,9.998959940583174166e-01,-6.845339855105083511e-11
1.871574314862972699e+02,1.814209490363265787e-01,9.680843461257491178e-01,5.049470483792480729e-02,9.998959940600155027e-01,-1.337084653963163279e-10
1.872374474894978960e+02,1.814209489178400247e-01,9.680843461752637324e-01,5.049470490689672575e-02,9.998959940617309083e-01,-1.996312222863269219e-10
1.873174634926985505e+02,1.814209488035930518e-01,9.680843462230066532e-01,5.049470497340075026e-02,9.998959940633849186e-01,-2.631951915633564251e-10
1.873974794958991765e+02,1.814209486996238851e-01,9.680843462664546761e-01,5.049470503392198412e-02,9.998959940648900480e-01,-3.210409217235246121e-10
1.874774954990998310e+02,1.814209486125692994e-01,9.680843463028341311e-01,5.049470508459711487e-02,9.998959940661503731e-01,-3.694757573986476503e-10
1.875575115023004571e+02,1.814209485496645347e-01,9.680843463291215478e-01,5.049470512121444904e-02,9.998959940670610891e-01,-4.044742917636820691e-10
1.876375275055011116e+02,1.814209485187434079e-01,9.680843463420432116e-01,5.049470513921387738e-02,9.998959940675088420e-01,-4.216779699855979479e-10
1.877175435087017377e+02,1.814209485282381740e-01,9.680843463380753855e-01,5.049470513368690266e-02,9.998959940673713964e-01,-4.163953088328170572e-10
1.877975595119023922e+02,1.814209485865393989e-01,9.680843463137117633e-01,5.049470509974932769e-02,9.998959940665272939e-01,-3.839580749002302227e-10
1.878775755151030182e+02,1.814209486782436265e-01,9.680843462753891959e-01,5.049470504636760504e-02,9.998959940651996892e-01,-3.329362981715453277e-10
1.879575915183036727e+02,1.814209487884024530e-01,9.680843462293546864e-01,5.049470498224332277e-02,9.998959940636048538e-01,-2.716468678594529296e-10
1.880376075215042988e+02,1.814209489109494811e-01,9.680843461781432069e-01,5.049470491090778806e-02,9.998959940618308284e-01,-2.034649225877378028e-10
1.881176235247049533e+02,1.814209490403165537e-01,9.680843461240816739e-01,5.049470483560223460e-02,9.998959940599578822e-01,-1.314884960206274941e-10
1.881976395279055794e+02,1.814209491714339206e-01,9.680843460692887259e-01,5.049470475927783641e-02,9.998959940580597339e-01,-5.853826673973341074e-11
1.882776555311062339e+02,1.814209492997301276e-01,9.680843460156747238e-01,5.049470468459565931e-02,9.998959940562024418e-01,1.284232034732871831e-11
1.883576715343068599e+02,1.814209494211320162e-01,9.680843459649417504e-01,5.049470461392670945e-02,9.998959940544448477e-01,8.038709701906014541e-11
1.884376875375075144e+02,1.814209495320647791e-01,9.680843459185837219e-01,5.049470454935191255e-02,9.998959940528389101e-01,1.421071415495484631e-10
1.885177035407081405e+02,1.814209496294519608e-01,9.680843458778863875e-01,5.049470449266211386e-02,9.998959940514290379e-01,1.962908009260359316e-10
1.885977195439087950e+02,1.814209497107153735e-01,9.680843458439269966e-01,5.049470444535807817e-02,9.998959940502525345e-01,2.415036263082911504e-10
1.886777355471094211e+02,1.814209497737751808e-01,9.680843458175747429e-01,5.049470440865048981e-02,9.998959940493395981e-01,2.765884354789188915e-10
1.887577515503100756e+02,1.814209498170498702e-01,9.680843457994906531e-01,5.049470438345996653e-02,9.998959940487130993e-01,3.006652982756110165e-10
1.888377675535107016e+02,1.814209498394562525e-01,9.680843457901271432e-01,5.049470437041703175e-02,9.998959940483888031e-01,3.131316066704703070e-10
1.889177835567113561e+02,1.814209498404094900e-01,9.680843457897287951e-01,5.049470436986214922e-02,9.998959940483749254e-01,3.136619380813391511e-10
1.889977995599119822e+02,1.814209498198230130e-01,9.680843457983318023e-01,5.049470438184568144e-02,9.998959940486730202e-01,3.022082038476754719e-10
1.890778155631126367e+02,1.814209497781086589e-01,9.680843458157638581e-01,5.049470440612793126e-02,9.998959940492768705e-01,2.789994272071765657e-10
1.891578315663132628e+02,1.814209497161764495e-01,9.680843458416449332e-01,5.049470444217911413e-02,9.998959940501734867e-01,2.445420204854582064e-10
1.892378475695139173e+02,1.814209496354349249e-01,9.680843458753861652e-01,5.049470448917937199e-02,9.998959940513423295e-01,1.996195502291179047e-10
1.893178635727145434e+02,1.814209495377907544e-01,9.680843459161909692e-01,5.049470454601876629e-02,9.998959940527558654e-01,1.452929228109295023e-10
1.893978795759151978e+02,1.814209494256490696e-01,9.680843459630541492e-01,5.049470461129727111e-02,9.998959940543793445e-01,8.290025190068596475e-11
