t,v,I,T_c,dv_dt,dv_dt_noisy
1.638327665533106714e+00,-1.025328378714368334e-11,3.298587329094445940e-11,1.563239663822215686e-01,3.363671092256187360e-10,6.399206384425985827e-02
1.638927785557111383e+00,-1.016076069039958350e-11,3.192283606953815335e-11,1.563230282536119398e-01,3.348625773521930343e-10,3.062592813105638120e-02
1.639527905581116274e+00,-1.004624910084151715e-11,3.079833554298250025e-11,1.563220901306321964e-01,3.326181436310460645e-10,-1.096583360317752304e-01
1.640128025605120943e+00,-9.909894605351142983e-12,2.961316554525575909e-11,1.563211520132822829e-01,3.296379332234574925e-10,1.604202401583839921e-01
1.640728145629125834e+00,-9.751871014956856379e-12,2.836823542807019684e-11,1.563202139015621994e-01,3.259269477707571312e-10,4.019527392995816267e-02
1.641328265653130725e+00,-9.572380364833892783e-12,2.706457006087521623e-11,1.563192757954718903e-01,3.214910653943224074e-10,-6.914450749153296626e-03
1.641928385677135394e+00,-9.371652914304379418e-12,2.570330983085606004e-11,1.563183376950113279e-01,3.163370406955830147e-10,-5.419592698658117630e-02
1.642528505701140285e+00,-9.149947146837005704e-12,2.428571064293226986e-11,1.563173996001804844e-01,3.104725047560111942e-10,4.164882786057887143e-02
1.643128625725144953e+00,-8.907549770047559628e-12,2.281314391976118862e-11,1.563164615109793321e-01,3.039059651371359515e-10,-3.877573828279334833e-02
1.643728745749149844e+00,-8.644775715698294439e-12,2.128709660173385710e-11,1.563155234274077876e-01,2.966468058805258927e-10,1.132370840965636755e-01
1.644328865773154735e+00,-8.361968139698536105e-12,1.970917114697875227e-11,1.563145853494658788e-01,2.887052875078061303e-10,3.126077511427813316e-02
1.644928985797159404e+00,-8.059498422104411896e-12,1.808108553136004582e-11,1.563136472771535501e-01,2.800925470206505276e-10,6.136364482261108533e-02
1.645529105821164295e+00,-7.737766167118556349e-12,1.640467324847620494e-11,1.563127092104707461e-01,2.708205979007737897e-10,-3.057915604055934725e-02
1.646129225845168964e+00,-7.397199203090776885e-12,1.468188330966350472e-11,1.563117711494174666e-01,2.609023301099496090e-10,-1.474984268088277983e-01
1.646729345869173855e+00,-7.038253582517300951e-12,1.291478024399190991e-11,1.563108330939936286e-01,2.503515100899901415e-10,5.259886644950047957e-02
1.647329465893178746e+00,-6.661413582041454563e-12,1.110554409826877631e-11,1.563098950441992596e-01,2.391827807627646691e-10,-1.007182972400014753e-01
1.647929585917183415e+00,-6.267191702453403811e-12,9.256470437037506565e-12,1.563089570000343043e-01,2.274116615301926215e-10,-1.061960982507149757e-02
1.648529705941188306e+00,-5.856128668689683112e-12,7.369970342575026639e-12,1.563080189614987070e-01,2.150545482742296938e-10,-1.416900557919845540e-03
1.649129825965192975e+00,-5.428793429834229183e-12,5.448570414897099452e-12,1.563070809285924678e-01,2.021287133568980139e-10,-7.790749451846797069e-02
1.649729945989197866e+00,-4.985783159117130577e-12,3.494912771752245451e-12,1.563061429013155312e-01,1.886523056202492544e-10,8.866282078011843149e-02
1.650330066013202535e+00,-4.527723253915942768e-12,1.511755048627636260e-12,1.563052048796678695e-01,1.746443503864042863e-10,-1.424485394182365139e-01
1.650930186037207426e+00,-4.055267335754334296e-12,-4.980296012566180320e-13,1.563042668636494270e-01,1.601247494575116647e-10,1.486559494436680284e-01
1.651530306061212316e+00,-3.569097250303317837e-12,-2.531452506942376542e-12,1.563033288532602039e-01,1.451142811157856787e-10,-5.889916601301374566e-02
1.652130426085216985e+00,-3.069923067380639517e-12,-4.585409479735729415e-12,1.563023908485001445e-01,1.296346001234868357e-10,9.603053136700402670e-02
1.652730546109221876e+00,-2.558483080950387933e-12,-6.656680813209359811e-12,1.563014528493692212e-01,1.137082377229112886e-10,1.288421588868486900e-01
1.653330666133226545e+00,-2.035543809124173540e-12,-8.741931283196776259e-12,1.563005148558674062e-01,9.735860163642571989e-11,-8.593561786705296301e-02
1.653930786157231436e+00,-1.501899994159542138e-12,-1.083771014779933400e-11,1.562995768679946718e-01,8.060997606641888644e-11,-7.332075789791457632e-02
1.654530906181236327e+00,-9.583746024615904620e-13,-1.294045114737957554e-11,1.562986388857509623e-01,6.348752169535187124e-11,9.362873379004116314e-02
1.655131026205240996e+00,-4.058188245820711453e-13,-1.504647250456505958e-11,1.562977009091362501e-01,4.601727568573057294e-11,1.858621659202777318e-02
1.655731146229245887e+00,1.548879247810014823e-13,-1.715197692424920761e-11,1.562967629381505352e-01,2.822615168009191201e-11,8.203442043959847940e-03
1.656331266253250556e+00,7.228380067819749151e-13,-1.925305159358669620e-11,1.562958249727937343e-01,1.014193980104864387e-11,-1.821931131478495280e-01
1.656931386277255447e+00,1.297095558429295228e-12,-2.134566818199983541e-11,1.562948870130658197e-01,-8.206693348766049238e-12,-1.635541158401857265e-01
1.657531506301260338e+00,1.876696492583946418e-12,-2.342568284117245536e-11,1.562939490589667912e-01,-2.679020468664951229e-11,5.347764736971082761e-02
1.658131626325265007e+00,2.460648497960064328e-12,-2.548883620505291122e-11,1.562930111104965936e-01,-4.557817464984772497e-11,1.428234591848169255e-01
1.658731746349269898e+00,3.047931039125778371e-12,-2.753075338985584101e-11,1.562920731676551989e-01,-6.453930719558479906e-11,-7.057676042478844280e-02
1.659331866373274567e+00,3.637495356501342288e-12,-2.954694399405712493e-11,1.562911352304425516e-01,-8.364142980099976375e-11,-8.609789293186514980e-02
1.659931986397279458e+00,4.228264466361244112e-12,-3.153280209839976609e-11,1.562901972988586519e-01,-1.028514934632174738e-10,2.082044034821780784e-02
1.660532106421284348e+00,4.819133160832466179e-12,-3.348360626588884346e-11,1.562892593729034441e-01,-1.221355726992906130e-10,4.618824159881390612e-02
1.661132226445289017e+00,5.408968007895163671e-12,-3.539451954179381242e-11,1.562883214525769004e-01,-1.414588655462215372e-10,5.596369502119631634e-02
1.661732346469293908e+00,5.996607351383375480e-12,-3.726058945365026903e-11,1.562873835378789933e-01,-1.607856935609867406e-10,-4.379801993806010929e-02
1.662332466493298577e+00,6.580861310983531400e-12,-3.907674801125516784e-11,1.562864456288096948e-01,-1.800795018204878195e-10,-1.934925499088928358e-01
1.662932586517303468e+00,7.160511782235971591e-12,-4.083781170667255401e-11,1.562855077253689495e-01,-1.993028589215995908e-10,1.450280446996391748e-01
1.663532706541308359e+00,7.734312436533753466e-12,-4.253848151422887167e-11,1.562845698275567297e-01,-2.184174569811327656e-10,-4.938060500516715245e-02
1.664132826565313028e+00,8.300988721123053971e-12,-4.417334289051414005e-11,1.562836319353730075e-01,-2.373841116358472876e-10,1.249466376062872836e-01
1.664732946589317919e+00,8.859237859103901449e-12,-4.573686577438533973e-11,1.562826940488177552e-01,-2.561627620424743307e-10,-1.978835935179397154e-01
1.665333066613322588e+00,9.407728849428688488e-12,-4.722340458696023468e-11,1.562817561678909173e-01,-2.747124708776701321e-10,3.690779884076901551e-02
1.665933186637327479e+00,9.945102466903852945e-12,-4.862719823162432571e-11,1.562808182925924660e-01,-2.929914243380684925e-10,-4.969035801220113985e-02
1.666533306661332370e+00,1.046997126218835606e-11,-4.994237009402453029e-11,1.562798804229224015e-01,-3.109569321402330062e-10,-1.078648260300010264e-01
1.667133426685337039e+00,1.098091956179445147e-11,-5.116292804207262056e-11,1.562789425588806402e-01,-3.285654275206811014e-10,9.647982776881533495e-02
1.667733546709341930e+00,1.147650346808810688e-11,-5.228276442594601168e-11,1.562780047004671824e-01,-3.457724672358984636e-10,1.283317335373315438e-01
1.668333666733346599e+00,1.195525085928785217e-11,-5.329565607808449196e-11,1.562770668476820002e-01,-3.625327315623006240e-10,-5.823800153493535747e-02
1.668933786757351490e+00,1.241566138946591996e-11,-5.419526431319304034e-11,1.562761290005250103e-01,-3.788000242962719400e-10,6.427867381367609323e-02
1.669533906781356380e+00,1.285620648854746531e-11,-5.497513492824083128e-11,1.562751911589962406e-01,-3.945272727541373678e-10,-1.067525592567835913e-01
1.670134026805361049e+00,1.327532936231069174e-11,-5.562869820246064019e-11,1.562742533230956077e-01,-4.096665277721678907e-10,-6.142028834333575910e-02
1.670734146829365940e+00,1.367144499238751358e-11,-5.614926889735026513e-11,1.562733154928231116e-01,-4.241689637066041973e-10,-2.436161700010238892e-02
1.671334266853370609e+00,1.404294013626252853e-11,-5.653004625667093708e-11,1.562723776681786969e-01,-4.379848784336195099e-10,-3.450093623351189326e-02
1.671934386877375500e+00,1.438817332727394815e-11,-5.676411400644897434e-11,1.562714398491623358e-01,-4.510636933493525167e-10,6.342753311964213769e-02
1.672534506901380391e+00,1.470547487461289515e-11,-5.684444035497417980e-11,1.562705020357740282e-01,-4.633539533698832286e-10,-1.198327448263967199e-01
1.673134626925385060e+00,1.499314686332372486e-11,-5.676387799280064234e-11,1.562695642280136910e-01,-4.748033269312441974e-10,9.615781301067610753e-02
1.673734746949389951e+00,1.524946315430416740e-11,-5.651516409274703404e-11,1.562686264258812963e-01,-4.853586059894247040e-10,9.598385514113230710e-02
1.674334866973394620e+00,1.547266938430493511e-11,-5.609092030989617078e-11,1.562676886293768164e-01,-4.949657060203573679e-10,-2.161267861023435585e-02
1.674934986997399511e+00,1.566098296593030414e-11,-5.548365278159465033e-11,1.562667508385002513e-01,-5.035696660199403780e-10,-1.175611515325453577e-01
1.675535107021404180e+00,1.581259308763718712e-11,-5.468575212745402851e-11,1.562658130532515177e-01,-5.111146485040002694e-10,-2.360449060032465685e-01
1.676135227045409071e+00,1.592566071373617036e-11,-5.368949344934851857e-11,1.562648752736306157e-01,-5.175439395083356604e-10,-6.256481722771844479e-03
1.676735347069413962e+00,1.599831858439090316e-11,-5.248703633141846795e-11,1.562639374996375174e-01,-5.227999485886877845e-10,-7.108115253706866199e-02
1.677335467093418631e+00,1.602867121561814950e-11,-5.107042484006814818e-11,1.562629997312721397e-01,-5.268242088207455567e-10,1.016636557560953759e-02
1.677935587117423522e+00,1.601479489928795285e-11,-4.943158752396442358e-11,1.562620619685345102e-01,-5.295573768001561199e-10,-1.047295199282636674e-01
1.678535707141428190e+00,1.595473770312359415e-11,-4.756233741404064165e-11,1.562611242114245458e-01,-5.309392326425139884e-10,2.645425876083679312e-04
1.679135827165433081e+00,1.584651947070150133e-11,-4.545437202349147608e-11,1.562601864599422463e-01,-5.309086799833691129e-10,-6.105891727474069275e-03
1.679735947189437972e+00,1.568813182145118470e-11,-4.309927334777872996e-11,1.562592487140875563e-01,-5.294037459782116809e-10,1.115934945762045351e-03
1.680336067213442641e+00,1.547753815065573132e-11,-4.048850786462757466e-11,1.562583109738604481e-01,-5.263615813024998275e-10,2.832775869616751055e-02
1.680936187237447532e+00,1.521267362945085502e-11,-3.761342653402555469e-11,1.562573732392608938e-01,-5.217184601516235492e-10,2.894441112063342661e-02
1.681536307261452201e+00,1.490791612967901331e-11,-3.447624598414571794e-11,1.562564355102888380e-01,-5.160341369603352721e-10,9.619127565847515604e-02
1.682136427285457092e+00,1.461582982858804720e-11,-3.113214032365651697e-11,1.562554977869442807e-01,-5.112608818265033441e-10,-7.762460429914089244e-02
1.682736547309461983e+00,1.433885868211391826e-11,-2.763255946287219214e-11,1.562545600692271663e-01,-5.073916957604263565e-10,7.140303225329634740e-02
1.683336667333466652e+00,1.407520491318214012e-11,-2.402469083687474715e-11,1.562536223571374949e-01,-5.042616591195375054e-10,1.594942847578906600e-02
1.683936787357471543e+00,1.382315934158086391e-11,-2.035317277651595689e-11,1.562526846506751832e-01,-5.017144270106203479e-10,-4.133439054284433062e-02
1.684536907381476212e+00,1.358110138396156807e-11,-1.666009450842672490e-11,1.562517469498402034e-01,-4.996022292898169703e-10,-9.858373950274598729e-02
1.685137027405481103e+00,1.334749905383829745e-11,-1.298499615500633648e-11,1.562508092546325555e-01,-4.977858705626199230e-10,1.445557186067567834e-01
1.685737147429485994e+00,1.312090896158830468e-11,-9.364868734431948675e-12,1.562498715650521841e-01,-4.961347301838784248e-10,2.382880606218530997e-02
1.686337267453490663e+00,1.289997631445176903e-11,-5.834154160654438193e-12,1.562489338810990613e-01,-4.945267622577951569e-10,-5.098780456675174738e-02
1.686937387477495554e+00,1.268343491653156705e-11,-2.424745243394569239e-12,1.562479962027731317e-01,-4.928484956379256434e-10,7.379489094371046061e-03
1.687537507501500222e+00,1.247010716879383476e-11,8.340143118480302796e-13,1.562470585300743953e-01,-4.909950339271816623e-10,6.755778196553953278e-04
1.688137627525505113e+00,1.225890406906732628e-11,3.915329903804798154e-12,1.562461208630028242e-01,-4.888700554778264904e-10,-5.154523094228749547e-02
1.688737747549510004e+00,1.204882521204396633e-11,6.794956035429801280e-12,1.562451832015583353e-01,-4.863858133914793484e-10,-1.362696043628173759e-01
1.689337867573514673e+00,1.183895878927862570e-11,9.451196313903593676e-12,1.562442455457409285e-01,-4.834631355191144710e-10,1.539270483613317149e-02
1.689937987597519564e+00,1.162848158918887244e-11,1.186490345063580789e-11,1.562433078955505761e-01,-4.800314244610565570e-10,-1.586512090220398505e-02
1.690538107621524233e+00,1.141665899705552275e-11,1.401947926125861509e-11,1.562423702509872225e-01,-4.760286575669890413e-10,-2.763321800452484336e-02
1.691138227645529124e+00,1.120284499502201901e-11,1.590087466563374320e-11,1.562414326120508401e-01,-4.714013869359440652e-10,9.771281488111492608e-02
1.691738347669534015e+00,1.098648216209498068e-11,1.749758968784669953e-11,1.562404949787414288e-01,-4.661047394163125063e-10,-1.295402838325159234e-01
1.692338467693538684e+00,1.076710167414395873e-11,1.880067345620960777e-11,1.562395573510589053e-01,-4.601024166058397388e-10,-9.407858851220819718e-02
1.692938587717543575e+00,1.054432330390120948e-11,1.980372420326220319e-11,1.562386197290032419e-01,-4.533666948516189644e-10,1.621349636636815542e-02
1.693538707741548244e+00,1.031785542096224225e-11,2.050288926576876299e-11,1.562376821125744386e-01,-4.458784252501065671e-10,8.276733189818474834e-02
1.694138827765553135e+00,1.008749499178517313e-11,2.089686508472095626e-11,1.562367445017724399e-01,-4.376270336471023124e-10,6.081389971999022481e-02
1.694738947789558026e+00,9.853127579691319559e-12,2.098689720533593106e-11,1.562358068965972180e-01,-4.286105206377689928e-10,7.228606885275462579e-02
1.695339067813562695e+00,9.614727344864924001e-12,2.077678027705748415e-11,1.562348692970487174e-01,-4.188354615666238976e-10,-2.171274306486259686e-01
1.695939187837567586e+00,9.372357044352913260e-12,2.027285805355524671e-11,1.562339317031269381e-01,-4.083170065275276458e-10,4.945484008357824840e-02
1.696539307861572254e+00,9.126168032065504312e-12,1.948402339272569893e-11,1.562329941148318246e-01,-3.970788803637101392e-10,4.162545155223726367e-02
1.697139427885577145e+00,8.876400258775485372e-12,1.842171825669050275e-11,1.562320565321633492e-01,-3.851533826677389225e-10,6.795238813034200354e-02
1.697739547909581814e+00,8.623382272118952602e-12,1.709993371179890581e-11,1.562311189551214841e-01,-3.725813877815529425e-10,-6.754986863100266581e-02
1.698339667933586705e+00,8.367531216594573399e-12,1.553520992862469126e-11,1.562301813837062014e-01,-3.594123447964274449e-10,5.085235233229720014e-02
1.698939787957591596e+00,8.109352833564222943e-12,1.374663618196918275e-11,1.562292438179174459e-01,-3.457042775530050969e-10,9.958413363908234783e-02
1.699539907981596265e+00,7.849441461252727312e-12,1.175585085086032027e-11,1.562283062577551895e-01,-3.315237846412838378e-10,1.592165476884976061e-01
1.700140028005601156e+00,7.588480034747548449e-12,9.587041418549958933e-12,1.562273687032193770e-01,-3.169460394005995085e-10,2.561370335972931733e-02
1.700740148029605825e+00,7.327240085999480472e-12,7.266944472519277962e-12,1.562264311543100359e-01,-3.020547899196635912e-10,-1.308103904137731810e-01
1.701340268053610716e+00,7.066581743821869356e-12,4.824845704472318313e-12,1.562254936110270831e-01,-2.869423590365197831e-10,6.068856572068445643e-03
1.701940388077615607e+00,6.807453733891283390e-12,2.292579910341811729e-12,1.562245560733705185e-01,-2.717096443385822526e-10,6.437862522035110724e-02
