t,theta,omega,psi,chi,dtheta_dt
9.937987597519503780e+00,1.075785259127738813e+00,-4.355327483209616268e+00,9.198402173563327566e-02,-1.753064844504892972e-01,-4.355327483209616268e+00
9.941988397679535794e+00,1.058289726918453910e+00,-4.390609413256120419e+00,9.126590217598291865e-02,-1.837003332328781546e-01,-4.390609413256120419e+00
9.945989197839567808e+00,1.040654001015458574e+00,-4.425408760093713312e+00,9.051397835306748685e-02,-1.922041970806730726e-01,-4.425408760093713312e+00
9.949989997999599822e+00,1.022880030732442602e+00,-4.459716231886455162e+00,8.972782282057467640e-02,-2.008116723848187291e-01,-4.459716231886455162e+00
9.953990798159631836e+00,1.004969802512075683e+00,-4.493522561565427509e+00,8.890703440384657708e-02,-2.095160184484964883e-01,-4.493522561565427509e+00
9.957991598319663851e+00,9.869253398031433422e-01,-4.526818516257649527e+00,8.805123961414372535e-02,-2.183101592390664647e-01,-4.526818516257649527e+00
9.961992398479695865e+00,9.687487029183744491e-01,-4.559594905758753036e+00,8.716009387451481571e-02,-2.271866861482652600e-01,-4.559594905758753036e+00
9.965993198639727879e+00,9.504419888267003902e-01,-4.591842592128719147e+00,8.623328297919095886e-02,-2.361378660099714144e-01,-4.591842592128719147e+00
9.969993998799759893e+00,9.320073309506373693e-01,-4.623552498321225279e+00,8.527052421920899850e-02,-2.451556424037434623e-01,-4.623552498321225279e+00
9.973994798959791908e+00,9.134468988742424633e-01,-4.654715617835578634e+00,8.427156783823612496e-02,-2.542316493559387824e-01,-4.654715617835578634e+00
9.977995599119823922e+00,8.947628980774832153e-01,-4.685323023437347523e+00,8.323619806812117272e-02,-2.633572120466578514e-01,-4.685323023437347523e+00
9.981996399279855936e+00,8.759575695612799029e-01,-4.715365876783478960e+00,8.216423453611609862e-02,-2.725233653633381548e-01,-4.715365876783478960e+00
9.985997199439887950e+00,8.570331895171656722e-01,-4.744835437140037193e+00,8.105553321503639053e-02,-2.817208549835581999e-01,-4.744835437140037193e+00
9.989997999599919964e+00,8.379920688710174037e-01,-4.773723070919084321e+00,7.990998774186230946e-02,-2.909401597850914123e-01,-4.773723070919084321e+00
9.993998799759951979e+00,8.188365528875113375e-01,-4.802020260280221997e+00,7.872753028221843308e-02,-3.001714943640740318e-01,-4.802020260280221997e+00
9.997999599919983993e+00,7.995690206343287754e-01,-4.829718612532566624e+00,7.750813272482431904e-02,-3.094048341021590764e-01,-4.829718612532566624e+00
1.000200040008001601e+01,7.801918845218598353e-01,-4.856809868497295568e+00,7.625180745641492452e-02,-3.186299203453560325e-01,-4.856809868497295568e+00
1.000600120024004802e+01,7.607075896903905399e-01,-4.883285911735854690e+00,7.495860840059104246e-02,-3.278362866090452354e-01,-4.883285911735854690e+00
1.001000200040008004e+01,7.411186134855806129e-01,-4.909138776551944972e+00,7.362863169617937797e-02,-3.370132679377011442e-01,-4.909138776551944972e+00
1.001400280056011205e+01,7.214274647730588574e-01,-4.934360657005511186e+00,7.226201655440188387e-02,-3.461500262805284889e-01,-4.934360657005511186e+00
1.001800360072014406e+01,7.016366833486336052e-01,-4.958943914448142642e+00,7.085894582869475822e-02,-3.552355659444867975e-01,-4.958943914448142642e+00
1.002200440088017608e+01,6.817488391886270538e-01,-4.982881086267023640e+00,6.941964667360904506e-02,-3.642587556883900568e-01,-4.982881086267023640e+00
1.002600520104020809e+01,6.617665317898394628e-01,-5.006164892881476369e+00,6.794439098420511358e-02,-3.732083525099454957e-01,-5.006164892881476369e+00
1.003000600120024011e+01,6.416923893702265458e-01,-5.028788246129671791e+00,6.643349585651463218e-02,-3.820730177408145356e-01,-5.028788246129671791e+00
1.003400680136027212e+01,6.215290681276688378e-01,-5.050744255704036512e+00,6.488732385809771464e-02,-3.908413512995472239e-01,-5.050744255704036512e+00
1.003800760152030414e+01,6.012792514124647436e-01,-5.072026237054107156e+00,6.330628331234930406e-02,-3.995018995538259232e-01,-5.072026237054107156e+00
1.004200840168033615e+01,5.809456488901150184e-01,-5.092627717287876443e+00,6.169082834435676149e-02,-4.080432009016856099e-01,-5.092627717287876443e+00
1.004600920184036816e+01,5.605309957072182048e-01,-5.112542442439949042e+00,6.004145902619858338e-02,-4.164537853487194630e-01,-5.112542442439949042e+00
1.005001000200040018e+01,5.400380515522470448e-01,-5.131764382894646204e+00,5.835872114885031631e-02,-4.247222286999023377e-01,-5.131764382894646204e+00
1.005401080216043219e+01,5.194695998213001431e-01,-5.150287739850922364e+00,5.664320623998788523e-02,-4.328371485914230821e-01,-5.150287739850922364e+00
1.005801160232046421e+01,4.988284465840047144e-01,-5.168106950412240330e+00,5.489555106551575331e-02,-4.407872592663386602e-01,-5.168106950412240330e+00
1.006201240248049622e+01,4.781174197508949453e-01,-5.185216692951976292e+00,5.311643746597029259e-02,-4.485613734312458578e-01,-5.185216692951976292e+00
1.006601320264052823e+01,4.573393679623244945e-01,-5.201611892092940614e+00,5.130659168109352741e-02,-4.561484463114007792e-01,-5.201611892092940614e+00
1.007001400280056025e+01,4.364971597292594541e-01,-5.217287722797767202e+00,4.946678384986368665e-02,-4.635375939471674256e-01,-5.217287722797767202e+00
1.007401480296059226e+01,4.155936823102911459e-01,-5.232239615213033268e+00,4.759782736178620050e-02,-4.707181164254573003e-01,-5.232239615213033268e+00
1.007801560312062428e+01,3.946318407503999759e-01,-5.246463257621460485e+00,4.570057779268458381e-02,-4.776795388165525624e-01,-5.246463257621460485e+00
1.008201640328065629e+01,3.736145568372387094e-01,-5.259954600850757167e+00,4.377593247627559886e-02,-4.844116120482319654e-01,-5.259954600850757167e+00
1.008601720344068831e+01,3.525447679817933500e-01,-5.272709860482690303e+00,4.182482883307116900e-02,-4.909043690273756089e-01,-5.272709860482690303e+00
1.009001800360072032e+01,3.314254262743600021e-01,-5.284725520319668135e+00,3.984824397920294636e-02,-4.971481191349258477e-01,-5.284725520319668135e+00
1.009401880376075233e+01,3.102594972418868391e-01,-5.295998334417451048e+00,3.784719288605118553e-02,-5.031334959815485508e-01,-5.295998334417451048e+00
1.009801960392078435e+01,2.890499589386664736e-01,-5.306525329067354413e+00,3.582272741065842953e-02,-5.088514701955926256e-01,-5.306525329067354413e+00
1.010202040408081636e+01,2.677998007140713899e-01,-5.316303804997683180e+00,3.377593501740863702e-02,-5.142933673899274805e-01,-5.316303804997683180e+00
1.010602120424084838e+01,2.465120221724046434e-01,-5.325331337912628804e+00,3.170793663809797630e-02,-5.194509092932375616e-01,-5.325331337912628804e+00
1.011002200440088039e+01,2.251896321141989565e-01,-5.333605780474162117e+00,2.961988617367874999e-02,-5.243162065932693849e-01,-5.333605780474162117e+00
1.011402280456091241e+01,2.038356472824866816e-01,-5.341125262157182085e+00,2.751296764451863566e-02,-5.288818064332651003e-01,-5.341125262157182085e+00
1.011802360472094442e+01,1.824530914543923688e-01,-5.347888190059081559e+00,2.538839431946846720e-02,-5.331406936301719135e-01,-5.347888190059081559e+00
1.012202440488097643e+01,1.610449941450204647e-01,-5.353893248976298480e+00,2.324740675016906052e-02,-5.370863102567809966e-01,-5.353893248976298480e+00
1.012602520504100845e+01,1.396143896005132834e-01,-5.359139400619775451e+00,2.109127019158359498e-02,-5.407125849755890501e-01,-5.359139400619775451e+00
1.013002600520104046e+01,1.181643157129393662e-01,-5.363625883841582009e+00,1.892127405862091202e-02,-5.440139259500327285e-01,-5.363625883841582009e+00
1.013402680536107248e+01,9.669781276950795146e-02,-5.367352212916543408e+00,1.673872838384588349e-02,-5.469852557758391187e-01,-5.367352212916543408e+00
1.013802760552110449e+01,7.521792255696714558e-02,-5.370318176941107247e+00,1.454496279688077126e-02,-5.496220114947159008e-01,-5.370318176941107247e+00
1.014202840568113650e+01,5.372768708585397290e-02,-5.372523838205986557e+00,1.234132436986486170e-02,-5.519201554191165426e-01,-5.372523838205986557e+00
1.014602920584116852e+01,3.223014759299339116e-02,-5.373969530252471927e+00,1.012917455947410020e-02,-5.538761934640357154e-01,-5.373969530252471927e+00
1.015003000600120053e+01,1.072834347879994543e-02,-5.374655856375860630e+00,7.909888599518178492e-03,-5.554871700647094901e-01,-5.374655856375860630e+00
1.015403080616123255e+01,-1.077468888322366883e-02,-5.374583686769828006e+00,5.684851705855024917e-03,-5.567506850809367247e-01,-5.374583686769828006e+00
1.015803160632126456e+01,-3.227591704435010811e-02,-5.373754156605764720e+00,3.455457963111130230e-03,-5.576648925236685761e-01,-5.373754156605764720e+00
1.016203240648129658e+01,-5.377231369284876661e-02,-5.372168662878118894e+00,1.223107751499935602e-03,-5.582285048087898272e-01,-5.372168662878118894e+00
1.016603320664132859e+01,-7.526085758424659600e-02,-5.369828861722782065e+00,-1.010794870546004830e-03,-5.584407953656411738e-01,-5.369828861722782065e+00
1.017003400680136060e+01,-9.673853462469171605e-02,-5.366736665139059781e+00,-3.244843517576121578e-03,-5.583015970342500855e-01,-5.366736665139059781e+00
1.017403480696139262e+01,-1.182023388838335243e-01,-5.362894237627296334e+00,-5.477632845254907373e-03,-5.578113009019114443e-01,-5.362894237627296334e+00
1.017803560712142463e+01,-1.396492735722458522e-01,-5.358303992669066318e+00,-7.707759618121824349e-03,-5.569708539622701959e-01,-5.358303992669066318e+00
1.018203640728145665e+01,-1.610763520743734578e-01,-5.352968588892339952e+00,-9.933826035269899615e-03,-5.557817522467336513e-01,-5.352968588892339952e+00
1.018603720744148866e+01,-1.824805988578510063e-01,-5.346890926269859179e+00,-1.215444081760543547e-02,-5.542460381825857763e-01,-5.346890926269859179e+00
1.019003800760152068e+01,-2.038590505193342284e-01,-5.340074141783741624e+00,-1.436822246984619661e-02,-5.523662885327003114e-01,-5.340074141783741624e+00
1.019403880776155269e+01,-2.252087566112383199e-01,-5.332521605545155197e+00,-1.657380045073622230e-02,-5.501456099734649552e-01,-5.332521605545155197e+00
1.019803960792158470e+01,-2.465267806912806448e-01,-5.324236915819190230e+00,-1.876981784960605332e-02,-5.475876260084501235e-01,-5.324236915819190230e+00
1.020204040808161672e+01,-2.678102011142695082e-01,-5.315223895146542255e+00,-2.095493347493997821e-02,-5.446964640596001495e-01,-5.315223895146542255e+00
1.020604120824164873e+01,-2.890561119866966178e-01,-5.305486584948447160e+00,-2.312782305323340254e-02,-5.414767502102607599e-01,-5.305486584948447160e+00
1.021004200840168075e+01,-3.102616240297712547e-01,-5.295029241260118980e+00,-2.528718261840913473e-02,-5.379335816574022378e-01,-5.295029241260118980e+00
1.021404280856171276e+01,-3.314238653654427158e-01,-5.283856329519329265e+00,-2.743172868000956499e-02,-5.340725286830562135e-01,-5.283856329519329265e+00
1.021804360872174477e+01,-3.525399824606048060e-01,-5.271972519277983160e+00,-2.956020151678791577e-02,-5.298996036203400539e-01,-5.271972519277983160e+00
1.022204440888177679e+01,-3.736071407990037563e-01,-5.259382679755463030e+00,-3.167136623187134792e-02,-5.254212504599956590e-01,-5.259382679755463030e+00
1.022604520904180880e+01,-3.946225257725586300e-01,-5.246091873515232429e+00,-3.376401413555723402e-02,-5.206443330838103067e-01,-5.246091873515232429e+00
1.023004600920184082e+01,-4.155833434047855324e-01,-5.232105352168343160e+00,-3.583696555198625372e-02,-5.155760981591741565e-01,-5.232105352168343160e+00
1.023404680936187283e+01,-4.364868210648269464e-01,-5.217428550127597653e+00,-3.788906971734434109e-02,-5.102241814655271712e-01,-5.217428550127597653e+00
1.023804760952190485e+01,-4.573302082773213484e-01,-5.202067079257186144e+00,-3.991920775919460124e-02,-5.045965635368137026e-01,-5.202067079257186144e+00
1.024204840968193686e+01,-4.781107773066868294e-01,-5.186026723748597966e+00,-4.192629318202066580e-02,-4.987015632084307315e-01,-5.186026723748597966e+00
1.024604920984196887e+01,-4.988258239328951515e-01,-5.169313433400071212e+00,-4.390927321975121589e-02,-4.925478177631599785e-01,-5.169313433400071212e+00
1.025005001000200089e+01,-5.194726680509627048e-01,-5.151933319123061850e+00,-4.586713076164910391e-02,-4.861442445945250990e-01,-5.151933319123061850e+00
1.025405081016203290e+01,-5.400486542991413952e-01,-5.133892645953722855e+00,-4.779888426873804552e-02,-4.795000475758404712e-01,-5.133892645953722855e+00
1.025805161032206492e+01,-5.605511527166343599e-01,-5.115197827955707766e+00,-4.970359012831036122e-02,-4.726246634020852544e-01,-5.115197827955707766e+00
1.026205241048209693e+01,-5.809775592480628248e-01,-5.095855422088958697e+00,-5.158034253108638445e-02,-4.655277658884209302e-01,-5.095855422088958697e+00
1.026605321064212895e+01,-6.013252963879291979e-01,-5.075872121851526586e+00,-5.342827495190172887e-02,-4.582192281177011051e-01,-5.075872121851526586e+00
1.027005401080216096e+01,-6.215918136449509745e-01,-5.055254752165549981e+00,-5.524656081015394404e-02,-4.507091014732175216e-01,-5.055254752165549981e+00
1.027405481096219297e+01,-6.417745880962235638e-01,-5.034010262150972359e+00,-5.703441380452291959e-02,-4.430076060071570510e-01,-5.034010262150972359e+00
1.027805561112222499e+01,-6.618711248657518365e-01,-5.012145720321454334e+00,-5.879108917178326593e-02,-4.351250840955240284e-01,-5.012145720321454334e+00
1.028205641128225700e+01,-6.818789575663164459e-01,-4.989668307340132891e+00,-6.051588336517969846e-02,-4.270720094360285213e-01,-4.989668307340132891e+00
1.028605721144228902e+01,-7.017956487805360188e-01,-4.966585310794695118e+00,-6.220813529055143482e-02,-4.188589326244155364e-01,-4.966585310794695118e+00
1.029005801160232103e+01,-7.216187904213027249e-01,-4.942904118571253669e+00,-6.386722594294018396e-02,-4.104964888116478527e-01,-4.942904118571253669e+00
1.029405881176235305e+01,-7.413460041774230236e-01,-4.918632212803630388e+00,-6.549257914333722619e-02,-4.019953542783187284e-01,-4.918632212803630388e+00
1.029805961192238506e+01,-7.609749418276127164e-01,-4.893777164081870801e+00,-6.708366142281330102e-02,-3.933662390274788034e-01,-4.893777164081870801e+00
1.030206041208241707e+01,-7.805032856209023207e-01,-4.868346624648392407e+00,-6.863998217163237714e-02,-3.846198628020619514e-01,-4.868346624648392407e+00
1.030606121224244909e+01,-7.999287485682666787e-01,-4.842348323195331261e+00,-7.016109372896922602e-02,-3.757669296650771318e-01,-4.842348323195331261e+00
1.031006201240248110e+01,-8.192490747420106967e-01,-4.815790057716273331e+00,-7.164659109116426616e-02,-3.668181226708626674e-01,-4.815790057716273331e+00
1.031406281256251312e+01,-8.384620395509148061e-01,-4.788679690518106824e+00,-7.309611203545139657e-02,-3.577840646560148108e-01,-4.788679690518106824e+00
1.031806361272254513e+01,-8.575654499625545713e-01,-4.761025141095744040e+00,-7.450933658101495383e-02,-3.486753256039214488e-01,-4.761025141095744040e+00
1.032206441288257714e+01,-8.765571447517821468e-01,-4.732834381117647204e+00,-7.588598699207274589e-02,-3.395023770987408152e-01,-4.732834381117647204e+00
1.032606521304260916e+01,-8.954349946607846888e-01,-4.704115427531719185e+00,-7.722582713309496250e-02,-3.302756048439091097e-01,-4.704115427531719185e+00
1.033006601320264117e+01,-9.141969026068739179e-01,-4.674876337409715532e+00,-7.852866226651455950e-02,-3.210052641428551290e-01,-4.674876337409715532e+00
1.033406681336267319e+01,-9.328408037932351959e-01,-4.645125201428116135e+00,-7.979433837643221117e-02,-3.117014915069392100e-01,-4.645125201428116135e+00
1.033806761352270520e+01,-9.513646658673065026e-01,-4.614870138502836561e+00,-8.102274173926318768e-02,-3.023742659408361622e-01,-4.614870138502836561e+00
1.034206841368273722e+01,-9.697664889902242180e-01,-4.584119289714009504e+00,-8.221379823514854412e-02,-2.930334166250859740e-01,-4.584119289714009504e+00
1.034606921384276923e+01,-9.880443059415102702e-01,-4.552880812761377349e+00,-8.336747271651369362e-02,-2.836885917487156350e-01,-4.552880812761377349e+00
1.035007001400280124e+01,-1.006196182151844365e+00,-4.521162876308039813e+00,-8.448376829397467869e-02,-2.743492617151112034e-01,-4.521162876308039813e+00
