t,S,I,R,dI_dt,dI_dt_noisy
6.225245049009802045e+01,4.037896766810875615e-01,4.224450378154306213e-02,9.216103324848567979e-02,-3.489980113771792500e-06,2.007411040951328010e-03
6.227245449089818408e+01,4.037895925286874577e-01,4.224443403831325272e-02,9.216057045329868747e-02,-3.483021791858987443e-06,-1.515269689315130877e-03
6.229245849169834059e+01,4.037895085441857157e-01,4.224436443406618530e-02,9.216010853604657271e-02,-3.476077673394929388e-06,-3.669211031883526982e-04
6.231246249249850422e+01,4.037894247271539561e-01,4.224429496851725419e-02,9.215964749510335841e-02,-3.469147735889362150e-06,-1.374750107201834319e-03
6.233246649329866074e+01,4.037893410771652980e-01,4.224422564138236719e-02,9.215918732884559317e-02,-3.462231956775051189e-06,2.058286405870959988e-03
6.235247049409882436e+01,4.037892575937943040e-01,4.224415645237797334e-02,9.215872803565236526e-02,-3.455330313520540639e-06,1.789650515355859168e-03
6.237247449489898088e+01,4.037891742766170911e-01,4.224408740122104211e-02,9.215826961390531646e-02,-3.448442783532791947e-06,5.319761600632596718e-03
6.239247849569914450e+01,4.037890911252111081e-01,4.224401848762908418e-02,9.215781206198862818e-02,-3.441569344243052692e-06,1.079291800280304770e-05
6.241248249649930102e+01,4.037890081391554142e-01,4.224394971132013760e-02,9.215735537828899371e-02,-3.434709973026408777e-06,-1.871468303152668813e-03
6.243248649729946465e+01,4.037889253180305116e-01,4.224388107201276776e-02,9.215689956119570148e-02,-3.427864647256645067e-06,8.158167147538512897e-04
6.245249049809962116e+01,4.037888426614185122e-01,4.224381256942607438e-02,9.215644460910052405e-02,-3.421033344282392932e-06,-4.682047536817395277e-04
6.247249449889978479e+01,4.037887601689027495e-01,4.224374420327967755e-02,9.215599052039781525e-02,-3.414216041448163777e-06,3.790483637720736009e-04
6.249249849969994131e+01,4.037886778400683330e-01,4.224367597329374557e-02,9.215553729348444079e-02,-3.407412716059654567e-06,2.484672846556588554e-03
6.251250250050010493e+01,4.037885956745016491e-01,4.224360787918896715e-02,9.215508492675981989e-02,-3.400623345415840215e-06,-5.725439719052421690e-04
6.253250650130026145e+01,4.037885136717906942e-01,4.224353992068655833e-02,9.215463341862593916e-02,-3.393847906789457941e-06,1.443192283625118442e-03
6.255251050210042507e+01,4.037884318315249077e-01,4.224347209750827642e-02,9.215418276748726933e-02,-3.387086377438716656e-06,-4.235381613538446478e-03
6.257251450290058159e+01,4.037883501532951724e-01,4.224340440937639218e-02,9.215373297175087630e-02,-3.380338734605562237e-06,2.115029580046758062e-03
6.259251850370074521e+01,4.037882686366938700e-01,4.224333685601372457e-02,9.215328402982632394e-02,-3.373604955526302712e-06,2.681452415602025201e-04
6.261252250450090173e+01,4.037881872813149919e-01,4.224326943714361987e-02,9.215283594012574353e-02,-3.366885017379783393e-06,-4.783943634543838183e-04
6.263252650530106536e+01,4.037881060867538618e-01,4.224320215248993787e-02,9.215238870106381985e-02,-3.360178897355041092e-06,-9.992665131514078241e-04
6.265253050610122187e+01,4.037880250526073023e-01,4.224313500177710040e-02,9.215194231105772182e-02,-3.353486572634390567e-06,2.835319746799188235e-03
6.267253450690138550e+01,4.037879441784737455e-01,4.224306798473002889e-02,9.215149676852722738e-02,-3.346808020344635426e-06,-1.009777626224314705e-03
6.269253850770154202e+01,4.037878634639530118e-01,4.224300110107419293e-02,9.215105207189459857e-02,-3.340143217616265564e-06,2.540299005739811173e-03
6.271254250850170564e+01,4.037877829086464199e-01,4.224293435053558254e-02,9.215060821958469262e-02,-3.333492141561556280e-06,-1.008629420617583551e-03
6.273254650930186216e+01,4.037877025121567875e-01,4.224286773284073593e-02,9.215016521002485084e-02,-3.326854769269797785e-06,9.896273838845718121e-05
6.275255051010202578e+01,4.037876222740883758e-01,4.224280124771669781e-02,9.214972304164499584e-02,-3.320231077819221430e-06,7.187209442785953695e-04
6.277255451090218230e+01,4.037875421940470555e-01,4.224273489489105415e-02,9.214928171287758984e-02,-3.313621044245557840e-06,4.058871423944893433e-03
6.279255851170234592e+01,4.037874622716399742e-01,4.224266867409193910e-02,9.214884122215759310e-02,-3.307024645602535395e-06,5.098474160993084507e-04
6.281256251250250244e+01,4.037873825064760003e-01,4.224260258504797944e-02,9.214840156792257486e-02,-3.300441858887503965e-06,4.861025240345188785e-04
6.283256651330266607e+01,4.037873028981653345e-01,4.224253662748837096e-02,9.214796274861257463e-02,-3.293872661097596577e-06,-1.196093593935674231e-04
6.285257051410282259e+01,4.037872234463197318e-01,4.224247080114281599e-02,9.214752476267022707e-02,-3.287317029229729418e-06,-5.872109319012038930e-04
6.287257451490298621e+01,4.037871441505523351e-01,4.224240510574155810e-02,9.214708760854067870e-02,-3.280774940223789640e-06,-1.195890822973854012e-03
6.289257851570314273e+01,4.037870650104779524e-01,4.224233954101536820e-02,9.214665128467161570e-02,-3.274246371027253813e-06,3.634773781440924986e-03
6.291258251650330635e+01,4.037869860257126686e-01,4.224227410669553762e-02,9.214621578951330549e-02,-3.267731298557674524e-06,2.958787026247519398e-03
6.293258651730346287e+01,4.037869071958742340e-01,4.224220880251391280e-02,9.214578112151849965e-02,-3.261229699725448627e-06,-1.354828873767482825e-03
6.295259051810362649e+01,4.037868285205817864e-01,4.224214362820284674e-02,9.214534727914251711e-02,-3.254741551403676422e-06,3.427659213015153586e-04
6.297259451890378301e+01,4.037867499994559628e-01,4.224207858349523365e-02,9.214491426084321646e-02,-3.248266830464590846e-06,-2.331565104574277909e-03
6.299259851970394664e+01,4.037866716321188987e-01,4.224201366812449510e-02,9.214448206508099593e-02,-3.241805513747465090e-06,1.905416038276611318e-03
6.301260252050410315e+01,4.037865934181942285e-01,4.224194888182460084e-02,9.214405069031882112e-02,-3.235357578098077558e-06,1.398041002589158529e-03
6.303260652130426678e+01,4.037865153573070853e-01,4.224188422433001328e-02,9.214362013502214177e-02,-3.228923000294986120e-06,2.499688081337392244e-04
6.305261052210442330e+01,4.037864374490839903e-01,4.224181969537576381e-02,9.214319039765898889e-02,-3.222501757158165170e-06,-1.588934492474961381e-03
6.307261452290458692e+01,4.037863596931530741e-01,4.224175529469739038e-02,9.214276147669993311e-02,-3.216093825437983320e-06,1.557770250110273626e-03
6.309261852370474344e+01,4.037862820891438553e-01,4.224169102203097215e-02,9.214233337061805695e-02,-3.209699181902590098e-06,1.260548800847559716e-03
6.311262252450490706e+01,4.037862046366874624e-01,4.224162687711312258e-02,9.214190607788903808e-02,-3.203317803273948022e-06,-3.316288367271567894e-04
6.313262652530506358e+01,4.037861273354164116e-01,4.224156285968096863e-02,9.214147959699103829e-02,-3.196949666266647033e-06,1.501784141633919368e-03
6.315263052610522720e+01,4.037860501849646622e-01,4.224149896947218541e-02,9.214105392640477288e-02,-3.190594747589422381e-06,-2.660910231859426895e-03
6.317263452690538372e+01,4.037859731849677836e-01,4.224143520622496845e-02,9.214062906461353841e-02,-3.184253023912194877e-06,-1.170275453439467966e-03
6.319263852770554735e+01,4.037858963350627328e-01,4.224137156967804757e-02,9.214020501010312947e-02,-3.177924471892308589e-06,-1.875730170264545667e-03
6.321264252850570386e+01,4.037858196348880213e-01,4.224130805957068691e-02,9.213978176136188025e-02,-3.171609068174964519e-06,2.543265523368587900e-04
6.323264652930586749e+01,4.037857430840836592e-01,4.224124467564267793e-02,9.213935931688070624e-02,-3.165306789370669199e-06,3.361885923484689547e-03
6.325265053010602401e+01,4.037856666822909890e-01,4.224118141763433254e-02,9.213893767515300703e-02,-3.159017612099036462e-06,1.227544364572622155e-04
6.327265453090618763e+01,4.037855904291530740e-01,4.224111828528651080e-02,9.213851683467477738e-02,-3.152741512926337392e-06,2.299532674255816509e-03
6.329265853170634415e+01,4.037855143243142542e-01,4.224105527834059320e-02,9.213809679394452390e-02,-3.146478468433154541e-06,-3.822237550715962880e-05
6.331266253250650777e+01,4.037854383674204795e-01,4.224099239653848759e-02,9.213767755146329286e-02,-3.140228455159738141e-06,-7.884232896758475552e-04
6.333266653330666429e+01,4.037853625581191985e-01,4.224092963962264996e-02,9.213725910573468403e-02,-3.133991449621835457e-06,2.049339641871497641e-03
6.335267053410682081e+01,4.037852868960591923e-01,4.224086700733604288e-02,9.213684145526482294e-02,-3.127767428353625187e-06,1.107526304344462129e-03
6.337267453490698443e+01,4.037852113808909071e-01,4.224080449942217708e-02,9.213642459856237477e-02,-3.121556367820330774e-06,2.859460368951940480e-03
6.339267853570714095e+01,4.037851360122661770e-01,4.224074211562509062e-02,9.213600853413858593e-02,-3.115358244505390256e-06,1.968746796546314102e-03
6.341268253650730458e+01,4.037850607898383903e-01,4.224067985568933509e-02,9.213559326050718701e-02,-3.109173034862100851e-06,-1.605461691414449433e-03
6.343268653730746109e+01,4.037849857132623232e-01,4.224061771936002407e-02,9.213517877618448981e-02,-3.103000715322726255e-06,-5.076664126245726376e-03
6.345269053810762472e+01,4.037849107821943062e-01,4.224055570638277773e-02,9.213476507968931806e-02,-3.096841262299580844e-06,2.922672222593013756e-04
6.347269453890778124e+01,4.037848359962921130e-01,4.224049381650375745e-02,9.213435216954306284e-02,-3.090694652204328471e-06,-2.336185565026169253e-03
6.349269853970794486e+01,4.037847613552151271e-01,4.224043204946964503e-02,9.213394004426964101e-02,-3.084560861382713501e-06,-2.802697189829062886e-03
6.351270254050810138e+01,4.037846868586240645e-01,4.224037040502765655e-02,9.213352870239550907e-02,-3.078439866220378934e-06,-2.946654384464929451e-03
6.353270654130826500e+01,4.037846125061811953e-01,4.224030888292555630e-02,9.213311814244967701e-02,-3.072331643046806102e-06,-1.268055995876926634e-03
6.355271054210842152e+01,4.037845382975502329e-01,4.224024748291161507e-02,9.213270836296366673e-02,-3.066236168196680503e-06,-3.861673264203043920e-04
6.357271454290858514e+01,4.037844642323965005e-01,4.224018620473463798e-02,9.213229936247158136e-02,-3.060153417953946978e-06,2.368428376690322358e-05
6.359271854370874166e+01,4.037843903103866539e-01,4.224012504814397828e-02,9.213189113951003595e-02,-3.054083368607320853e-06,4.101669853288927858e-03
6.361272254450890529e+01,4.037843165311889027e-01,4.224006401288949580e-02,9.213148369261818516e-02,-3.048025996426218659e-06,-2.412705123997200326e-03
6.363272654530906181e+01,4.037842428944729001e-01,4.224000309872160547e-02,9.213107702033775104e-02,-3.041981277668781222e-06,-9.649830160542710583e-06
6.365273054610922543e+01,4.037841693999099646e-01,4.223994230539122874e-02,9.213067112121298141e-02,-3.035949188535036133e-06,-2.477324314808600561e-03
6.367273454690938195e+01,4.037840960471726359e-01,4.223988163264983525e-02,9.213026599379064985e-02,-3.029929705252766559e-06,-1.980179544710734298e-03
6.369273854770954557e+01,4.037840228359351191e-01,4.223982108024942200e-02,9.212986163662008343e-02,-3.023922804009206503e-06,1.431764917541016177e-04
6.371274254850970209e+01,4.037839497658730625e-01,4.223976064794250640e-02,9.212945804825314888e-02,-3.017928460971206969e-06,8.464037334901634846e-04
6.373274654930986571e+01,4.037838768366635578e-01,4.223970033548215403e-02,9.212905522724428031e-02,-3.011946652299547431e-06,-2.562054637902616387e-03
6.375275055011002223e+01,4.037838040479852508e-01,4.223964014262193700e-02,9.212865317215039596e-02,-3.005977354121397091e-06,2.296368591565457230e-03
6.377275455091018586e+01,4.037837313995181754e-01,4.223958006911598256e-02,9.212825188153099532e-02,-3.000020542552866293e-06,-1.852251948916219760e-03
6.379275855171034237e+01,4.037836588909440305e-01,4.223952011471893836e-02,9.212785135394813141e-02,-2.994076193687730814e-06,1.924222978942866829e-03
6.381276255251050600e+01,4.037835865219457365e-01,4.223946027918597246e-02,9.212745158796634137e-02,-2.988144283611092814e-06,-9.712692667733614858e-05
6.383276655331066252e+01,4.037835142922079901e-01,4.223940056227280110e-02,9.212705258215277138e-02,-2.982224788373793664e-06,1.819030448214526384e-03
6.385277055411082614e+01,4.037834422014167646e-01,4.223934096373566094e-02,9.212665433507705171e-02,-2.976317684021687407e-06,1.139841793477396363e-03
6.387277455491098266e+01,4.037833702492596433e-01,4.223928148333132293e-02,9.212625684531139392e-02,-2.970422946568318859e-06,-5.668204758419395249e-04
6.389277855571114628e+01,4.037832984354255417e-01,4.223922212081708538e-02,9.212586011143052145e-02,-2.964540552025714953e-06,9.620522797990276129e-04
6.391278255651130280e+01,4.037832267596050406e-01,4.223916287595077396e-02,9.212546413201171125e-02,-2.958670476370774474e-06,-2.679701394289075826e-03
6.393278655731146642e+01,4.037831552214901087e-01,4.223910374849076249e-02,9.212506890563477990e-02,-2.952812695574758353e-06,-2.595245255578906493e-03
6.395279055811162294e+01,4.037830838207742135e-01,4.223904473819593136e-02,9.212467443088209751e-02,-2.946967185569028883e-06,-7.074365057101676246e-04
6.397279455891178657e+01,4.037830125571523210e-01,4.223898584482570912e-02,9.212428070633855992e-02,-2.941133922304030313e-06,2.749469923896819337e-03
6.399279855971194308e+01,4.037829414303208964e-01,4.223892706814005166e-02,9.212388773059158875e-02,-2.935312881673611540e-06,-1.489805482143206732e-03
6.401280256051209960e+01,4.037828704399778479e-01,4.223886840789942837e-02,9.212349550223117300e-02,-2.929504039564682569e-06,-1.193427854407622937e-03
6.403280656131227033e+01,4.037827995858226382e-01,4.223880986386487069e-02,9.212310401984985520e-02,-2.923707371854395581e-06,3.333377552064231784e-03
6.405281056211242685e+01,4.037827288675561177e-01,4.223875143579790964e-02,9.212271328204266196e-02,-2.917922854393665069e-06,8.991172211242573638e-05
6.407281456291258337e+01,4.037826582846683054e-01,4.223869312344211147e-02,9.212232328738785558e-02,-2.912150478242376758e-06,4.568293402658654883e-06
6.409281856371273989e+01,4.037825878363776599e-01,4.223863492651414725e-02,9.212193403445875783e-02,-2.906390252889684903e-06,-2.097120307004410669e-03
6.411282256451291062e+01,4.037825175223614949e-01,4.223857684476791524e-02,9.212154552188828172e-02,-2.900642154106489873e-06,1.240408863470190124e-04
6.413282656531306714e+01,4.037824473423163307e-01,4.223851887795936066e-02,9.212115774831332315e-02,-2.894906156335978059e-06,1.189319761282393991e-03
6.415283056611322365e+01,4.037823772959393542e-01,4.223846102584491446e-02,9.212077071237273485e-02,-2.889182234096145802e-06,-1.093803360655033334e-04
6.417283456691338017e+01,4.037823073829286957e-01,4.223840328818148637e-02,9.212038441270732625e-02,-2.883470361924938760e-06,1.531232168616160740e-03
6.419283856771355090e+01,4.037822376029830407e-01,4.223834566472648572e-02,9.211999884795996074e-02,-2.877770514404538044e-06,6.598296857021225927e-04
6.421284256851370742e+01,4.037821679558020183e-01,4.223828815523781449e-02,9.211961401677541683e-02,-2.872082666166781220e-06,2.102603924930126177e-03
6.423284656931386394e+01,4.037820984410858127e-01,4.223823075947386041e-02,9.211922991780048531e-02,-2.866406791899667530e-06,1.655281394807388588e-03
6.425285057011402046e+01,4.037820290585356076e-01,4.223817347719349691e-02,9.211884654968394148e-02,-2.860742866298568790e-06,-2.647992758016556804e-04
6.427285457091419119e+01,4.037819598078531969e-01,4.223811630815609008e-02,9.211846391107654519e-02,-2.855090864134750966e-06,1.741043584166913037e-03
6.429285857171434770e+01,4.037818906887411519e-01,4.223805925212151258e-02,9.211808200063101304e-02,-2.849450760204850358e-06,3.611952545521485494e-03
6.431286257251450422e+01,4.037818217009028765e-01,4.223800230885009499e-02,9.211770081700208779e-02,-2.843822529361014415e-06,6.094928386131678389e-04
6.433286657331466074e+01,4.037817528440424408e-01,4.223794547810268835e-02,9.211732035884645509e-02,-2.838206146482929321e-06,-2.439412057478725082e-03
6.435287057411483147e+01,4.037816841178647476e-01,4.223788875964061551e-02,9.211694062482281287e-02,-2.832601586511430264e-06,3.836996348153886107e-04
6.437287457491498799e+01,4.037816155220754766e-01,4.223783215322569201e-02,9.211656161359182970e-02,-2.827008824405783868e-06,-3.972560815984139179e-04
6.439287857571514451e+01,4.037815470563810294e-01,4.223777565862023298e-02,9.211618332381615870e-02,-2.821427835191609931e-06,5.183437496480571005e-03
