t,A,A_amb,dA_dt,dA_dt_noisy
3.031806361272254335e+01,5.008349476813407364e-01,1.019521903357737402e+00,-5.229909457050006122e-02,-6.401391419803795224e-02
3.033006601320263940e+01,5.002076243565958258e-01,1.019030364452202519e+00,-5.223390544880467806e-02,-1.149705427351689624e-01
3.034206841368273544e+01,4.995810829724168789e-01,1.018538969990908427e+00,-5.216879760824192497e-02,-4.156248082992762549e-02
3.035407081416283148e+01,4.989553225535080516e-01,1.018047720074829243e+00,-5.210377094551425781e-02,6.602996857094554917e-02
3.036607321464292752e+01,4.983303421258084009e-01,1.017556614804646653e+00,-5.203882535746496424e-02,-1.653680235469420085e-02
3.037807561512302357e+01,4.977061407164916074e-01,1.017065654280749465e+00,-5.197396074107812902e-02,2.269061028483398967e-04
3.039007801560311961e+01,4.970827173539662525e-01,1.016574838603234721e+00,-5.190917699347858544e-02,-1.556850668269944005e-01
3.040208041608321565e+01,4.964600710678756523e-01,1.016084167871906141e+00,-5.184447401193179733e-02,-7.452829843166708379e-02
3.041408281656331170e+01,4.958382008890980241e-01,1.015593642186275680e+00,-5.177985169384380360e-02,1.381222889978284130e-02
3.042608521704340774e+01,4.952171058497463196e-01,1.015103261645562860e+00,-5.171530993676125287e-02,-6.635093894215267352e-02
3.043808761752350378e+01,4.945967849831682250e-01,1.014613026348693881e+00,-5.165084863837114681e-02,1.993988642558279512e-02
3.045009001800359982e+01,4.939772373239462722e-01,1.014122936394303620e+00,-5.158646769650095804e-02,-2.180515255530029312e-02
3.046209241848369587e+01,4.933584619078978384e-01,1.013632991880733636e+00,-5.152216700911846359e-02,-2.557634841159309169e-02
3.047409481896379191e+01,4.927404577720750356e-01,1.013143192906033496e+00,-5.145794647433171720e-02,3.882208323382511928e-02
3.048609721944388795e+01,4.921232239547648213e-01,1.012653539567960115e+00,-5.139380599038897296e-02,-7.021587934951349641e-02
3.049809961992398399e+01,4.915067594954888319e-01,1.012164031963977973e+00,-5.132974545567862978e-02,-6.829138854269689585e-02
3.051010202040408004e+01,4.908910634350036606e-01,1.011674670191259340e+00,-5.126576476872914123e-02,-3.939648231145290169e-02
3.052210442088417608e+01,4.902761348153005794e-01,1.011185454346683388e+00,-5.120186382820899468e-02,-3.364039127899744186e-02
3.053410682136427212e+01,4.896619726796057059e-01,1.010696384526837521e+00,-5.113804253292664193e-02,-1.293577602069250210e-01
3.054610922184436816e+01,4.890485760723798925e-01,1.010207460828016268e+00,-5.107430078183035349e-02,1.708848860936937331e-02
3.055811162232446421e+01,4.884359440393189478e-01,1.009718683346222168e+00,-5.101063847400831575e-02,-3.286910870929557471e-02
3.057011402280456025e+01,4.878240756273532486e-01,1.009230052177164438e+00,-5.094705550868842275e-02,-5.251079278302072523e-02
3.058211642328465629e+01,4.872129698846481838e-01,1.008741567416260754e+00,-5.088355178523827627e-02,-1.306615583139916770e-02
3.059411882376475234e+01,4.866026258606037658e-01,1.008253229158635689e+00,-5.082012720316509552e-02,-6.384884721945843777e-02
3.060612122424484838e+01,4.859930426058549080e-01,1.007765037499121830e+00,-5.075678166211570336e-02,1.642255131055388867e-02
3.061812362472494442e+01,4.853842191722712585e-01,1.007276992532259108e+00,-5.069351506187645684e-02,-4.062259943359795150e-02
3.063012602520504046e+01,4.847761546129573107e-01,1.006789094352294800e+00,-5.063032730237310153e-02,-7.732704758062425299e-03
3.064212842568513651e+01,4.841688479822523483e-01,1.006301343053183972e+00,-5.056721828367082699e-02,-8.804476771431002380e-02
3.065413082616523255e+01,4.835622983357304450e-01,1.005813738728589035e+00,-5.050418790597412805e-02,-5.758200875538477953e-02
3.066613322664532859e+01,4.829565047302003533e-01,1.005326281471880412e+00,-5.044123606962677697e-02,-2.506387765504719534e-02
3.067813562712542463e+01,4.823514662237058936e-01,1.004838971376135204e+00,-5.037836267511177496e-02,-9.091431279603234827e-02
3.069013802760552068e+01,4.817471818755253432e-01,1.004351808534138968e+00,-5.031556762305122721e-02,-7.662275086263146961e-02
3.070214042808561672e+01,4.811436507461720469e-01,1.003864793038384162e+00,-5.025285081420638456e-02,-4.624244181939814180e-02
3.071414282856571276e+01,4.805408718973940840e-01,1.003377924981071256e+00,-5.019021214947750470e-02,1.201394161179094450e-02
3.072614522904580525e+01,4.799388443921743796e-01,1.002891204454107843e+00,-5.012765152990380363e-02,-5.534994808405212241e-03
3.073814762952590129e+01,4.793375672947302046e-01,1.002404631549109304e+00,-5.006516885666337235e-02,1.643581633747413784e-03
3.075015003000599734e+01,4.787370396705142861e-01,1.001918206357398589e+00,-5.000276403107325324e-02,-2.836018173786305357e-02
3.076215243048609338e+01,4.781372605818911548e-01,1.001431928971187935e+00,-4.994043695415924938e-02,1.588918364539643191e-03
3.077415483096618942e+01,4.775382290886796000e-01,1.000945799483393239e+00,-4.987818752670968719e-02,3.355689691959245352e-02
3.078615723144628546e+01,4.769399442607116790e-01,1.000459817984205468e+00,-4.981601565052464625e-02,-3.503397095543705347e-02
3.079815963192638151e+01,4.763424051691727001e-01,9.999739845634918467e-01,-4.975392122755468299e-02,-2.164306231984288592e-02
3.081016203240647755e+01,4.757456108863531985e-01,9.994882993108626934e-01,-4.969190415987593396e-02,-1.418810221906988134e-02
3.082216443288657359e+01,4.751495604856489363e-01,9.990027623156727543e-01,-4.962996434969024068e-02,-1.434311624954029418e-01
3.083416683336666964e+01,4.745542530415607918e-01,9.985173736670205358e-01,-4.956810169932490684e-02,-4.830974444675274759e-02
3.084616923384676568e+01,4.739596876296949257e-01,9.980321334537484157e-01,-4.950631611123281622e-02,-2.242306425413878243e-02
3.085817163432686172e+01,4.733658633267625593e-01,9.975470417644427545e-01,-4.944460748799228700e-02,-5.605310987491354813e-03
3.087017403480695776e+01,4.727727792105802518e-01,9.970620986874334513e-01,-4.938297573230696069e-02,-5.933463587912458925e-02
3.088217643528705381e+01,4.721804343600695675e-01,9.965773043107947204e-01,-4.932142074700588547e-02,5.491590715922478605e-03
3.089417883576714985e+01,4.715888278552574642e-01,9.960926587223445372e-01,-4.925994243504334263e-02,-7.525489800785953309e-02
3.090618123624724589e+01,4.709979587772759602e-01,9.956081620096445262e-01,-4.919854069949886749e-02,-5.206078682606402053e-02
3.091818363672734193e+01,4.704078262083622453e-01,9.951238142600005165e-01,-4.913721544357712440e-02,4.089780499408134790e-02
3.093018603720743798e+01,4.698184292318587918e-01,9.946396155604619871e-01,-4.907596657060790679e-02,-1.107658875197204684e-01
3.094218843768753402e+01,4.692297669322131881e-01,9.941555659978225101e-01,-4.901479398404606086e-02,-4.723681614609789858e-02
3.095419083816763006e+01,4.686418383949782496e-01,9.936716656586194185e-01,-4.895369758747143002e-02,-5.071983194493151492e-02
3.096619323864772610e+01,4.680546427068119075e-01,9.931879146291339167e-01,-4.889267728458879941e-02,-4.790217645711523919e-02
3.097819563912782215e+01,4.674681789554773759e-01,9.927043129953910805e-01,-4.883173297922786815e-02,-7.009986794715959701e-02
3.099019803960791819e+01,4.668824462298430955e-01,9.922208608431600796e-01,-4.877086457534313135e-02,-1.099876465317296131e-02
3.100220044008801423e+01,4.662974436198824568e-01,9.917375582579537330e-01,-4.871007197701390790e-02,-9.700033968440209542e-02
3.101420284056811028e+01,4.657131702166742993e-01,9.912544053250287313e-01,-4.864935508844422246e-02,-1.095860440344963160e-01
3.102620524104820632e+01,4.651296251124025782e-01,9.907714021293858586e-01,-4.858871381396279165e-02,-1.960409519072920173e-02
3.103820764152830236e+01,4.645468074003563097e-01,9.902885487557696598e-01,-4.852814805802292686e-02,-1.032366778720874567e-01
3.105021004200839840e+01,4.639647161749299031e-01,9.898058452886685510e-01,-4.846765772520254811e-02,-2.497791491019390672e-02
3.106221244248849445e+01,4.633833505316227730e-01,9.893232918123149311e-01,-4.840724272020403146e-02,-4.266954696132378710e-02
3.107421484296859049e+01,4.628027095670396163e-01,9.888408884106849595e-01,-4.834690294785429221e-02,-7.804317019285442192e-02
3.108621724344868653e+01,4.622227923788903570e-01,9.883586351674986670e-01,-4.828663831310462534e-02,-6.104377708828848115e-02
3.109821964392878257e+01,4.616435980659899796e-01,9.878765321662202892e-01,-4.822644872103062919e-02,-4.879572957354177259e-02
3.111022204440887862e+01,4.610651257282587512e-01,9.873945794900574890e-01,-4.816633407683229562e-02,-2.146472530216955027e-02
3.112222444488897466e+01,4.604873744667221658e-01,9.869127772219620232e-01,-4.810629428583382272e-02,-7.553495915723579257e-02
3.113422684536907070e+01,4.599103433835107224e-01,9.864311254446296306e-01,-4.804632925348363559e-02,-5.449731308739349384e-02
3.114622924584916674e+01,4.593340315818603137e-01,9.859496242404999222e-01,-4.798643888535425450e-02,-1.156285891845540009e-01
3.115823164632926279e+01,4.587584381661119481e-01,9.854682736917561581e-01,-4.792662308714240593e-02,-5.783186204204297798e-02
3.117023404680935883e+01,4.581835622417117504e-01,9.849870738803258030e-01,-4.786688176466874500e-02,-1.400327829924038481e-01
3.118223644728945487e+01,4.576094029152111275e-01,9.845060248878798603e-01,-4.780721482387798732e-02,-4.655039939348976086e-02
3.119423884776955092e+01,4.570359592942666582e-01,9.840251267958336490e-01,-4.774762217083881183e-02,-6.708259382580505914e-02
3.120624124824964696e+01,4.564632304876400926e-01,9.835443796853460263e-01,-4.768810371174377755e-02,6.017151243595903615e-02
3.121824364872974300e+01,4.558912156051983522e-01,9.830637836373197214e-01,-4.762865935290924030e-02,1.973273104173488973e-02
3.123024604920983904e+01,4.553199137579135858e-01,9.825833387324017787e-01,-4.756928900077542904e-02,-5.201601918919611378e-02
3.124224844968993509e+01,4.547493240578630580e-01,9.821030450509825593e-01,-4.750999256190625852e-02,2.803058854042417281e-03
3.125425085017003113e+01,4.541794456182293160e-01,9.816229026731966290e-01,-4.745076994298940559e-02,-3.045226425020851335e-02
3.126625325065012717e+01,4.536102775533000231e-01,9.811429116789225358e-01,-4.739162105083610105e-02,-1.020184907329059476e-01
3.127825565113022321e+01,4.530418189784680694e-01,9.806630721477823665e-01,-4.733254579238124066e-02,-1.658663706567155838e-01
3.129025805161031926e+01,4.524740690102315721e-01,9.801833841591425234e-01,-4.727354407468326719e-02,1.060045477950236070e-02
3.130226045209041530e+01,4.519070267661937090e-01,9.797038477921129473e-01,-4.721461580492410104e-02,-2.537791942184507848e-02
3.131426285257051134e+01,4.513406913650629959e-01,9.792244631255475618e-01,-4.715576089040911245e-02,-1.425731614042064499e-01
3.132626525305060738e+01,4.507750619266530090e-01,9.787452302380441616e-01,-4.709697923856706603e-02,-1.308497005286395065e-02
3.133826765353070343e+01,4.502101375718825516e-01,9.782661492079446353e-01,-4.703827075695012072e-02,7.103500068946569379e-04
3.135027005401079947e+01,4.496459174227757094e-01,9.777872201133345209e-01,-4.697963535323367024e-02,-7.909598756363317440e-02
3.136227245449089551e+01,4.490824006024616843e-01,9.773084430320432281e-01,-4.692107293521645406e-02,-5.485506704600309758e-03
3.137427485497099156e+01,4.485195862351747387e-01,9.768298180416442600e-01,-4.686258341082032153e-02,-1.309136314560586101e-01
3.138627725545108760e+01,4.479574734462545837e-01,9.763513452194547693e-01,-4.680416668809036368e-02,-5.590362287058228685e-02
3.139827965593118364e+01,4.473960613621459359e-01,9.758730246425361132e-01,-4.674582267519473977e-02,-4.319696431182899754e-02
3.141028205641127968e+01,4.468353491103986830e-01,9.753948563876930766e-01,-4.668755128042469116e-02,-5.859311134451684888e-03
3.142228445689137573e+01,4.462753358196680509e-01,9.749168405314747599e-01,-4.662935241219445803e-02,-2.502101154100859481e-02
3.143428685737147177e+01,4.457160206197143260e-01,9.744389771501739128e-01,-4.657122597904129330e-02,-3.380086325008330866e-02
3.144628925785156781e+01,4.451574026414030216e-01,9.739612663198272680e-01,-4.651317188962532378e-02,-1.712221471270914536e-02
3.145829165833166385e+01,4.445994810167048228e-01,9.734837081162154293e-01,-4.645519005272959190e-02,-7.755506519931389120e-02
3.147029405881175990e+01,4.440422548786956414e-01,9.730063026148627614e-01,-4.639728037725997234e-02,2.904420802300466953e-02
3.148229645929185594e+01,4.434857233615565608e-01,9.725290498910378334e-01,-4.633944277224506803e-02,-6.183635703278521356e-02
3.149429885977195198e+01,4.429298856005738916e-01,9.720519500197526419e-01,-4.628167714683631417e-02,-5.113258594822998881e-03
3.150630126025204802e+01,4.423747407321390046e-01,9.715750030757634992e-01,-4.622398341030774238e-02,-4.495648187920783106e-02
3.151830366073214407e+01,4.418202878937486089e-01,9.710982091335704780e-01,-4.616636147205611940e-02,-5.703839812782773855e-02
3.153030606121224011e+01,4.412665262240044739e-01,9.706215682674173006e-01,-4.610881124160073896e-02,-1.543329522013476077e-02
3.154230846169233615e+01,4.407134548626137072e-01,9.701450805512917830e-01,-4.605133262858349119e-02,-2.235808650372645562e-02
3.155431086217243219e+01,4.401610729503884767e-01,9.696687460589257235e-01,-4.599392554276879319e-02,2.251323393451153121e-02
3.156631326265252824e+01,4.396093796292461220e-01,9.691925648637946811e-01,-4.593658989404346416e-02,9.109127544170467217e-03
3.157831566313262428e+01,4.390583740422092651e-01,9.687165370391179753e-01,-4.587932559241680169e-02,-7.289159289231758598e-02
3.159031806361272032e+01,4.385080553334057551e-01,9.682406626578591302e-01,-4.582213254802047775e-02,-1.942170395343181810e-02
3.160232046409281637e+01,4.379584226480684461e-01,9.677649417927252085e-01,-4.576501067110846227e-02,-3.930328471687154213e-02
3.161432286457291241e+01,4.374094751325355301e-01,9.672893745161674772e-01,-4.570795987205702321e-02,-8.412374503667929826e-02
3.162632526505300845e+01,4.368612119342503708e-01,9.668139609003808532e-01,-4.565098006136469877e-02,-9.930859359571958533e-02
3.163832766553310449e+01,4.363136322017614477e-01,9.663387010173041247e-01,-4.559407114965218638e-02,-3.153119252876961098e-02
3.165033006601320054e+01,4.357667350847225229e-01,9.658635949386202846e-01,-4.553723304766237046e-02,-7.095701460896157442e-02
3.166233246649329658e+01,4.352205197338924192e-01,9.653886427357557531e-01,-4.548046566626021137e-02,-1.134907179843521741e-01
3.167433486697339262e+01,4.346749853011352971e-01,9.649138444798812664e-01,-4.542376891643278708e-02,-4.886855087791901198e-02
3.168633726745348866e+01,4.341301309394204333e-01,9.644392002419112098e-01,-4.536714270928915438e-02,-3.304681130295417102e-02
3.169833966793358471e+01,4.335859558028222760e-01,9.639647100925038403e-01,-4.531058695606037662e-02,-3.908744516377078704e-02
3.171034206841368075e+01,4.330424590465205004e-01,9.634903741020613976e-01,-4.525410156809944739e-02,-1.042406515316403048e-01
3.172234446889377679e+01,4.324996398267999531e-01,9.630161923407299929e-01,-4.519768645688123504e-02,-7.296801115730866538e-02
3.173434686937387283e+01,4.319574973010346097e-01,9.625421648784041606e-01,-4.514134153400091443e-02,2.445806917639654909e-02
3.174634926985396888e+01,4.314160306213912777e-01,9.620682917864680217e-01,-4.508506671054792608e-02,-8.240525458788808266e-02
3.175835167033406492e+01,4.308752389429273411e-01,9.615945731355169945e-01,-4.502886189791081156e-02,-6.023241200108032239e-02
3.177035407081416096e+01,4.303351214271650127e-01,9.611210089943909018e-01,-4.497272700813259583e-02,7.134114639805302915e-02
3.178235647129425701e+01,4.297956772366178235e-01,9.606475994317060785e-01,-4.491666195336666001e-02,-2.643494172676751769e-02
3.179435887177435305e+01,4.292569055347906781e-01,9.601743445158550383e-01,-4.486066664587671365e-02,-6.892475482049073565e-02
3.180636127225444909e+01,4.287188054861797992e-01,9.597012443150064742e-01,-4.480474099803678084e-02,-1.410081279762787632e-01
3.181836367273454513e+01,4.281813762562726722e-01,9.592282988971052582e-01,-4.474888492233106141e-02,-2.837841598150042666e-02
3.183036607321464118e+01,4.276446170115482670e-01,9.587555083298724412e-01,-4.469309833135402810e-02,-1.132393855123662446e-01
3.184236847369473722e+01,4.271085269194767609e-01,9.582828726808052533e-01,-4.463738113781025307e-02,-4.505854798538377892e-02
3.185437087417483326e+01,4.265731051485196490e-01,9.578103920171772145e-01,-4.458173325451447733e-02,-8.711001641810221796e-02
3.186637327465492930e+01,4.260383508681299114e-01,9.573380664060378020e-01,-4.452615459439147882e-02,-1.274381957720941982e-01
