t,I,M,dI_dt
2.718543708741748555e-01,2.171259551412517474e+00,9.785302702842522127e-01,4.432728744019254208e+00
2.719543908781756336e-01,2.171702867981950114e+00,9.787902105572524603e-01,4.431819403118719691e+00
2.720544108821764118e-01,2.172146093597001393e+00,9.790500730801915408e-01,4.430909823797719582e+00
2.721544308861772454e-01,2.172589228230250136e+00,9.793098578603549598e-01,4.430000006349272823e+00
2.722544508901780236e-01,2.173032271854082875e+00,9.795695649050464304e-01,4.429089951079738796e+00
2.723544708941788572e-01,2.173475224440692077e+00,9.798291942215887618e-01,4.428179658309074895e+00
2.724544908981796354e-01,2.173918085962077473e+00,9.800887458173229705e-01,4.427269128370614482e+00
2.725545109021804135e-01,2.174360856390044283e+00,9.803482196996092801e-01,4.426358361611164582e+00
2.726545309061812472e-01,2.174803535696205437e+00,9.806076158758264549e-01,4.425447358390925956e+00
2.727545509101820254e-01,2.175246123851978908e+00,9.808669343533713558e-01,4.424536119083493091e+00
2.728545709141828590e-01,2.175688620828591713e+00,9.811261751396606057e-01,4.423624644075756507e+00
2.729545909181836372e-01,2.176131026597074580e+00,9.813853382421283689e-01,4.422712933767911636e+00
2.730546109221844153e-01,2.176573341128266392e+00,9.816444236682282387e-01,4.421800988573556523e+00
2.731546309261852490e-01,2.177015564392813296e+00,9.819034314254324602e-01,4.420888808919372082e+00
2.732546509301860271e-01,2.177457696361165596e+00,9.821623615212312641e-01,4.419976395245468481e+00
2.733546709341868608e-01,2.177899737003582636e+00,9.824212139631345320e-01,4.419063748005012116e+00
2.734546909381876389e-01,2.178341686290128809e+00,9.826799887586700200e-01,4.418150867664403236e+00
2.735547109421884171e-01,2.178783544190675769e+00,9.829386859153845801e-01,4.417237754703222663e+00
2.736547309461892508e-01,2.179225310675282135e+00,9.831973054408196244e-01,4.416324409588074928e+00
2.737547509501900289e-01,2.179666985726057327e+00,9.834558473417327473e-01,4.415410831957640170e+00
2.738547709541908626e-01,2.180108569327981805e+00,9.837143116246480634e-01,4.414497021249488284e+00
2.739547909581916407e-01,2.180550061463107259e+00,9.839726982962734292e-01,4.413582977102370464e+00
2.740548109621924189e-01,2.180991462113313517e+00,9.842310073633347978e-01,4.412668699168129649e+00
2.741548309661932525e-01,2.181432771260304104e+00,9.844892388325757748e-01,4.411754187111966985e+00
2.742548509701940307e-01,2.181873988885610238e+00,9.847473927107573966e-01,4.410839440612077667e+00
2.743548709741948644e-01,2.182315114970587722e+00,9.850054690046586847e-01,4.409924459360023974e+00
2.744548909781956425e-01,2.182756149496419606e+00,9.852634677210762026e-01,4.409009243060300065e+00
2.745549109821964207e-01,2.183197092444113530e+00,9.855213888668244993e-01,4.408093791430678365e+00
2.746549309861972543e-01,2.183637943794504821e+00,9.857792324487355540e-01,4.407178104201889823e+00
2.747549509901980325e-01,2.184078703528253396e+00,9.860369984736591098e-01,4.406262181117686083e+00
2.748549709941988661e-01,2.184519371625845974e+00,9.862946869484627843e-01,4.405346021934946066e+00
2.749549909981996443e-01,2.184959948067593860e+00,9.865522978800316256e-01,4.404429626423560507e+00
2.750550110022004224e-01,2.185400432833636497e+00,9.868098312752686674e-01,4.403512994366272082e+00
2.751550310062012561e-01,2.185840825903937912e+00,9.870672871410945959e-01,4.402596125558835283e+00
2.752550510102020342e-01,2.186281127258287604e+00,9.873246654844476389e-01,4.401679019810034177e+00
2.753550710142028679e-01,2.186721336876303212e+00,9.875819663122840097e-01,4.400761676941344902e+00
2.754550910182036461e-01,2.187161454737425625e+00,9.878391896315772414e-01,4.399844096787299819e+00
2.755551110222044242e-01,2.187601480820923427e+00,9.880963354493189632e-01,4.398926279195176647e+00
2.756551310262052579e-01,2.188041415105891119e+00,9.883534037725184573e-01,4.398008224025122814e+00
2.757551510302060360e-01,2.188481257571248673e+00,9.886103946082025473e-01,4.397089931150066633e+00
2.758551710342068697e-01,2.188921008195742424e+00,9.888673079634159313e-01,4.396171400455708422e+00
2.759551910382076478e-01,2.189360666957943735e+00,9.891241438452207380e-01,4.395252631840538271e+00
2.760552110422084260e-01,2.189800233836251664e+00,9.893809022606971926e-01,4.394333625215649519e+00
2.761552310462092596e-01,2.190239708808889851e+00,9.896375832169430620e-01,4.393414380505014094e+00
2.762552510502100378e-01,2.190679091853907856e+00,9.898941867210737655e-01,4.392494897645162766e+00
2.763552710542108160e-01,2.191118382949182042e+00,9.901507127802223751e-01,4.391575176585265083e+00
2.764552910582116496e-01,2.191557582072415133e+00,9.904071614015400593e-01,4.390655217287129375e+00
2.765553110622124278e-01,2.191996689201133997e+00,9.906635325921950841e-01,4.389735019725184983e+00
2.766553310662132614e-01,2.192435704312693190e+00,9.909198263593742562e-01,4.388814583886455623e+00
2.767553510702140396e-01,2.192874627384272301e+00,9.911760427102810356e-01,4.387893909770461676e+00
2.768553710742148177e-01,2.193313458392877280e+00,9.914321816521374231e-01,4.386972997389211315e+00
2.769553910782156514e-01,2.193752197315340435e+00,9.916882431921830721e-01,4.386051846767342610e+00
2.770554110822164295e-01,2.194190844128318663e+00,9.919442273376748442e-01,4.385130457941892601e+00
2.771554310862172632e-01,2.194629398808296994e+00,9.922001340958879201e-01,4.384208830962270653e+00
2.772554510902180414e-01,2.195067861331584602e+00,9.924559634741144665e-01,4.383286965890373921e+00
2.773554710942188195e-01,2.195506231674317021e+00,9.927117154796650800e-01,4.382364862800587346e+00
2.774554910982196532e-01,2.195944509812456147e+00,9.929673901198678987e-01,4.381442521779561616e+00
2.775555111022204313e-01,2.196382695721790235e+00,9.932229874020683802e-01,4.380519942926248689e+00
2.776555311062212650e-01,2.196820789377932570e+00,9.934785073336301897e-01,4.379597126352043901e+00
2.777555511102220431e-01,2.197258790756322799e+00,9.937339499219342009e-01,4.378674072180608334e+00
2.778555711142228213e-01,2.197696699832226486e+00,9.939893151743794952e-01,4.377750780547851051e+00
2.779555911182236549e-01,2.198134516580735554e+00,9.942446030983826954e-01,4.376827251601937974e+00
2.780556111222244331e-01,2.198572240976767844e+00,9.944998137013778550e-01,4.375903485503194190e+00
2.781556311262252668e-01,2.199009872995066228e+00,9.947549469908172348e-01,4.374979482424361521e+00
2.782556511302260449e-01,2.199447412610200825e+00,9.950100029741704155e-01,4.374055242550047851e+00
2.783556711342268231e-01,2.199884859796566783e+00,9.952649816589247411e-01,4.373130766077260034e+00
2.784556911382276567e-01,2.200322214528386500e+00,9.955198830525856524e-01,4.372206053214986454e+00
2.785557111422284349e-01,2.200759476779706514e+00,9.957747071626755764e-01,4.371281104184392419e+00
2.786557311462292685e-01,2.201196646524400613e+00,9.960294539967354810e-01,4.370355919218740226e+00
2.787557511502300467e-01,2.201633723736168502e+00,9.962841235623234315e-01,4.369430498563167120e+00
2.788557711542308248e-01,2.202070708388534914e+00,9.965387158670153678e-01,4.368504842475138261e+00
2.789557911582316585e-01,2.202507600454852277e+00,9.967932309184051043e-01,4.367578951223789474e+00
2.790558111622324367e-01,2.202944399908297601e+00,9.970476687241039970e-01,4.366652825090486800e+00
2.791558311662332703e-01,2.203381106721873817e+00,9.973020292917412766e-01,4.365726464368435700e+00
2.792558511702340485e-01,2.203817720868410657e+00,9.975563126289636040e-01,4.364799869362734341e+00
2.793558711742348266e-01,2.204254242320562884e+00,9.978105187434356260e-01,4.363873040390569003e+00
2.794558911782356603e-01,2.204690671050812956e+00,9.980646476428397529e-01,4.362945977780761098e+00
2.795559111822364384e-01,2.205127007031467024e+00,9.983186993348756033e-01,4.362018681874086923e+00
2.796559311862372721e-01,2.205563250234658934e+00,9.985726738272612257e-01,4.361091153023259892e+00
2.797559511902380502e-01,2.205999400632347562e+00,9.988265711277316550e-01,4.360163391592619675e+00
2.798559711942388284e-01,2.206435458196318145e+00,9.990803912440402446e-01,4.359235397958389768e+00
2.799559911982396621e-01,2.206871422898182722e+00,9.993341341839578895e-01,4.358307172508544269e+00
2.800560112022404402e-01,2.207307294709377032e+00,9.995877999552729154e-01,4.357378715642798994e+00
2.801560312062412739e-01,2.207743073601165396e+00,9.998413885657917444e-01,4.356450027772469369e+00
2.802560512102420520e-01,2.208178759544636272e+00,1.000094900023338118e+00,4.355521109320710238e+00
2.803560712142428302e-01,2.208614352510704482e+00,1.000348334335753986e+00,4.354591960722267174e+00
2.804560912182436638e-01,2.209049852470112096e+00,1.000601691510898394e+00,4.353662582423458716e+00
2.805561112222444420e-01,2.209485259393425327e+00,1.000854971556648820e+00,4.352732974882309591e+00
2.806561312262452756e-01,2.209920573254302134e+00,1.001108174480685786e+00,4.351803138350600619e+00
2.807561512302460538e-01,2.210355794039340793e+00,1.001361300289812517e+00,4.350873072214112014e+00
2.808561712342468319e-01,2.210790921731265790e+00,1.001614348991051839e+00,4.349942776114499310e+00
2.809561912382476656e-01,2.211225956312011576e+00,1.001867320591483868e+00,4.349012249747437053e+00
2.810562112422484438e-01,2.211660897763356282e+00,1.002120215098204925e+00,4.348081492820190519e+00
2.811562312462492774e-01,2.212095746066923496e+00,1.002373032518328877e+00,4.347150505051757818e+00
2.812562512502500556e-01,2.212530501204181821e+00,1.002625772858985354e+00,4.346219286172567919e+00
2.813562712542508337e-01,2.212965163156443982e+00,1.002878436127321526e+00,4.345287835924773745e+00
2.814562912582516674e-01,2.213399731904867274e+00,1.003131022330500999e+00,4.344356154062056774e+00
2.815563112622524455e-01,2.213834207430453560e+00,1.003383531475704027e+00,4.343424240349680332e+00
2.816563312662532237e-01,2.214268589714049273e+00,1.003635963570127743e+00,4.342492094564374128e+00
2.817563512702540574e-01,2.214702878736346747e+00,1.003888318620986375e+00,4.341559716494396426e+00
2.818563712742548355e-01,2.215137074477880663e+00,1.004140596635510141e+00,4.340627105939534047e+00
2.819563912782556692e-01,2.215571176919032492e+00,1.004392797620946798e+00,4.339694262710924733e+00
2.820564112822564473e-01,2.216005186040026942e+00,1.004644921584560091e+00,4.338761186631234779e+00
2.821564312862572255e-01,2.216439101820933733e+00,1.004896968533631307e+00,4.337827877534499166e+00
2.822564512902580591e-01,2.216872924241668041e+00,1.005148938475457721e+00,4.336894335266103795e+00
2.823564712942588373e-01,2.217306653281987838e+00,1.005400831417354146e+00,4.335960559682963122e+00
2.824564912982596709e-01,2.217740288921497882e+00,1.005652647366651387e+00,4.335026550653111599e+00
2.825565113022604491e-01,2.218173831139645724e+00,1.005904386330697564e+00,4.334092308056067822e+00
2.826565313062612272e-01,2.218607279915724373e+00,1.006156048316857232e+00,4.333157831782594727e+00
2.827565513102620609e-01,2.219040635228872294e+00,1.006407633332511820e+00,4.332223121734690707e+00
2.828565713142628391e-01,2.219473897058070300e+00,1.006659141385059408e+00,4.331288177825696195e+00
2.829565913182636727e-01,2.219907065382146438e+00,1.006910572481915178e+00,4.330352999980169315e+00
2.830566113222644509e-01,2.220340140179771549e+00,1.007161926630510518e+00,4.329417588133779304e+00
2.831566313262652290e-01,2.220773121429461927e+00,1.007413203838293914e+00,4.328481942233537438e+00
2.832566513302660627e-01,2.221206009109578439e+00,1.007664404112730727e+00,4.327546062237468405e+00
2.833566713342668408e-01,2.221638803198326073e+00,1.007915527461302752e+00,4.326609948114885640e+00
2.834566913382676745e-01,2.222071503673755277e+00,1.008166573891508655e+00,4.325673599846071582e+00
2.835567113422684526e-01,2.222504110513760178e+00,1.008417543410863537e+00,4.324737017422553009e+00
2.836567313462692308e-01,2.222936623696079916e+00,1.008668436026900039e+00,4.323800200846861230e+00
2.837567513502700645e-01,2.223369043198299089e+00,1.008919251747167234e+00,4.322863150132594257e+00
2.838567713542708426e-01,2.223801368997845973e+00,1.009169990579230181e+00,4.321925865304319103e+00
2.839567913582716763e-01,2.224233601071993416e+00,1.009420652530671925e+00,4.320988346397767188e+00
2.840568113622724544e-01,2.224665739397859276e+00,1.009671237609091055e+00,4.320050593459479060e+00
2.841568313662732326e-01,2.225097783952405983e+00,1.009921745822104144e+00,4.319112606547106381e+00
2.842568513702740662e-01,2.225529734712440533e+00,1.010172177177343533e+00,4.318174385729172116e+00
2.843568713742748444e-01,2.225961591654614491e+00,1.010422531682458658e+00,4.317235931085168232e+00
2.844568913782756781e-01,2.226393354755424436e+00,1.010672809345115830e+00,4.316297242705431358e+00
2.845569113822764562e-01,2.226825023991211072e+00,1.010923010172997794e+00,4.315358320691151661e+00
2.846569313862772344e-01,2.227256599338159671e+00,1.011173134173804389e+00,4.314419165154488311e+00
2.847569513902780680e-01,2.227688080772300960e+00,1.011423181355252332e+00,4.313479776218374084e+00
2.848569713942788462e-01,2.228119468269509351e+00,1.011673151725074327e+00,4.312540154016524241e+00
2.849569913982796798e-01,2.228550761805504710e+00,1.011923045291020840e+00,4.311600298693480937e+00
2.850570114022804580e-01,2.228981961355850583e+00,1.012172862060858103e+00,4.310660210404533288e+00
2.851570314062812361e-01,2.229413066895955531e+00,1.012422602042369668e+00,4.309719889315744012e+00
2.852570514102820698e-01,2.229844078401073126e+00,1.012672265243356184e+00,4.308779335603940552e+00
2.853570714142828479e-01,2.230274995846301511e+00,1.012921851671634066e+00,4.307838549456466382e+00
2.854570914182836816e-01,2.230705819206583396e+00,1.013171361335037490e+00,4.306897531071589569e+00
2.855571114222844598e-01,2.231136548456705171e+00,1.013420794241416623e+00,4.305956280658085333e+00
2.856571314262852379e-01,2.231567183571299573e+00,1.013670150398638725e+00,4.305014798435413681e+00
2.857571514302860716e-01,2.231997724524842575e+00,1.013919429814587936e+00,4.304073084633621704e+00
2.858571714342868497e-01,2.232428171291655161e+00,1.014168632497164824e+00,4.303131139493379109e+00
2.859571914382876834e-01,2.232858523845903331e+00,1.014417758454286833e+00,4.302188963265916044e+00
2.860572114422884615e-01,2.233288782161597208e+00,1.014666807693888284e+00,4.301246556212987571e+00
2.861572314462892397e-01,2.233718946212591927e+00,1.014915780223920150e+00,4.300303918606944720e+00
2.862572514502900733e-01,2.234149015972587637e+00,1.015164676052350279e+00,4.299361050730530209e+00
2.863572714542908515e-01,2.234578991415127280e+00,1.015413495187162951e+00,4.298417952877136017e+00
2.864572914582916852e-01,2.235008872513600586e+00,1.015662237636359544e+00,4.297474625350456989e+00
2.865573114622924633e-01,2.235438659241240966e+00,1.015910903407957866e+00,4.296531068464686243e+00
2.866573314662932415e-01,2.235868351571126400e+00,1.016159492509992823e+00,4.295587282544444108e+00
2.867573514702940751e-01,2.236297949476179880e+00,1.016408004950516197e+00,4.294643267924769248e+00
2.868573714742948533e-01,2.236727452929168525e+00,1.016656440737595535e+00,4.293699024951020959e+00
2.869573914782956869e-01,2.237156861902704463e+00,1.016904799879316590e+00,4.292754553978985754e+00
2.870574114822964651e-01,2.237586176369243951e+00,1.017153082383780438e+00,4.291809855374699723e+00
2.871574314862972432e-01,2.238015396301089144e+00,1.017401288259105918e+00,4.290864929514501824e+00
2.872574514902980769e-01,2.238444521670384990e+00,1.017649417513428300e+00,4.289919776785175998e+00
