t,V,P_pol,dV_dt,dV_dt_noisy
1.438487697539508003e+00,9.598383277577658967e-01,9.611077633175416635e-01,-1.563639283698083471e+00,-1.634140705243162905e+00
1.439087817563512672e+00,9.589004323321952405e-01,9.605018249355631310e-01,-1.562053954710391102e+00,-1.693256478672951593e+00
1.439687937587517563e+00,9.579634878036025203e-01,9.598961201243331187e-01,-1.560470272444613560e+00,-1.566331768967738070e+00
1.440288057611522232e+00,9.570274931840372368e-01,9.592906490133722430e-01,-1.558888235241802089e+00,-1.566966237769354953e+00
1.440888177635527123e+00,9.560924474865321043e-01,9.586854117318207580e-01,-1.557307841444304231e+00,-1.496405296951841324e+00
1.441488297659532014e+00,9.551583497251059374e-01,9.580804084084401095e-01,-1.555729089395770925e+00,-1.552849249080415772e+00
1.442088417683536683e+00,9.542251989147624291e-01,9.574756391716126025e-01,-1.554151977441157184e+00,-1.579041858210289417e+00
1.442688537707541574e+00,9.532929940714893746e-01,9.568711041493399572e-01,-1.552576503926720752e+00,-1.620566425420219669e+00
1.443288657731546243e+00,9.523617342122605578e-01,9.562668034692456409e-01,-1.551002667200028107e+00,-1.555415851315330000e+00
1.443888777755551134e+00,9.514314183550335313e-01,9.556627372585727587e-01,-1.549430465609952012e+00,-1.578622359688942600e+00
1.444488897779556025e+00,9.505020455187518369e-01,9.550589056441857183e-01,-1.547859897506677740e+00,-1.602995881326646277e+00
1.445089017803560694e+00,9.495736147233436730e-01,9.544553087525692314e-01,-1.546290961241700179e+00,-1.552311795524562443e+00
1.445689137827565585e+00,9.486461249897214509e-01,9.538519467098282023e-01,-1.544723655167827836e+00,-1.491874293543618668e+00
1.446289257851570254e+00,9.477195753397837930e-01,9.532488196416888382e-01,-1.543157977639185496e+00,-1.538519849152926611e+00
1.446889377875575144e+00,9.467939647964128680e-01,9.526459276734969839e-01,-1.541593927011212450e+00,-1.594047059706179104e+00
1.447489497899579813e+00,9.458692923834769450e-01,9.520432709302200092e-01,-1.540031501640668266e+00,-1.523667852026252545e+00
1.448089617923584704e+00,9.449455571258282838e-01,9.514408495364449214e-01,-1.538470699885630788e+00,-1.593374084891531428e+00
1.448689737947589595e+00,9.440227580493046888e-01,9.508386636163800310e-01,-1.536911520105500584e+00,-1.615795401239282114e+00
1.449289857971594264e+00,9.431008941807290658e-01,9.502367132938540628e-01,-1.535353960661001382e+00,-1.510641241314398808e+00
1.449889977995599155e+00,9.421799645479083107e-01,9.496349986923159348e-01,-1.533798019914180522e+00,-1.561315567541966098e+00
1.450490098019603824e+00,9.412599681796355311e-01,9.490335199348355344e-01,-1.532243696228413610e+00,-1.476565149338656013e+00
1.451090218043608715e+00,9.403409041056873807e-01,9.484322771441028310e-01,-1.530690987968402528e+00,-1.515139860155891638e+00
1.451690338067613606e+00,9.394227713568263916e-01,9.478312704424288748e-01,-1.529139893500180314e+00,-1.569460905715643451e+00
1.452290458091618275e+00,9.385055689648001964e-01,9.472304999517453528e-01,-1.527590411191110942e+00,-1.516625146888645359e+00
1.452890578115623166e+00,9.375892959623401968e-01,9.466299657936037004e-01,-1.526042539409889987e+00,-1.461266789702927671e+00
1.453490698139627835e+00,9.366739513831643382e-01,9.460296680891769894e-01,-1.524496276526550176e+00,-1.533931955508680778e+00
1.454090818163632726e+00,9.357595342619737799e-01,9.454296069592578178e-01,-1.522951620912457837e+00,-1.576008156970962304e+00
1.454690938187637617e+00,9.348460436344557811e-01,9.448297825242599757e-01,-1.521408570940318894e+00,-1.554481457582145731e+00
1.455291058211642286e+00,9.339334785372825909e-01,9.442301949042180009e-01,-1.519867124984178197e+00,-1.560520174900005275e+00
1.455891178235647176e+00,9.330218380081104490e-01,9.436308442187862910e-01,-1.518327281419420416e+00,-1.577376677158231377e+00
1.456491298259651845e+00,9.321111210855815843e-01,9.430317305872405464e-01,-1.516789038622774477e+00,-1.581413273013084320e+00
1.457091418283656736e+00,9.312013268093221052e-01,9.424328541284762162e-01,-1.515252394972311789e+00,-1.494133412482582912e+00
1.457691538307661627e+00,9.302924542199437763e-01,9.418342149610100522e-01,-1.513717348847450683e+00,-1.458244555846671675e+00
1.458291658331666296e+00,9.293845023590436849e-01,9.412358132029792213e-01,-1.512183898628957746e+00,-1.530278076074279126e+00
1.458891778355671187e+00,9.284774702692024650e-01,9.406376489721409717e-01,-1.510652042698945152e+00,-1.471322929087960585e+00
1.459491898379675856e+00,9.275713569939871839e-01,9.400397223858738549e-01,-1.509121779440879108e+00,-1.463711933951445499e+00
1.460092018403680747e+00,9.266661615779485661e-01,9.394420335611760597e-01,-1.507593107239574959e+00,-1.423395057607095504e+00
1.460692138427685638e+00,9.257618830666231036e-01,9.388445826146673001e-01,-1.506066024481203858e+00,-1.515383429100931378e+00
1.461292258451690307e+00,9.248585205051500502e-01,9.382473696629947124e-01,-1.504540529550701944e+00,-1.522011348166947275e+00
1.461892378475695198e+00,9.239560729365952074e-01,9.376503948227347118e-01,-1.503016620828746763e+00,-1.481954315402789213e+00
1.462492498499699867e+00,9.230545394101465906e-01,9.370536582078755616e-01,-1.501494296707132303e+00,-1.496615455837477793e+00
1.463092618523704758e+00,9.221539189763856559e-01,9.364571599318873840e-01,-1.499973555579782403e+00,-1.484871702065255539e+00
1.463692738547709649e+00,9.212542106868136793e-01,9.358609001078934675e-01,-1.498454395841857467e+00,-1.433626473041695881e+00
1.464292858571714318e+00,9.203554135938513125e-01,9.352648788486693787e-01,-1.496936815889756023e+00,-1.518400363922656204e+00
1.464892978595719208e+00,9.194575267508371397e-01,9.346690962666424074e-01,-1.495420814121113606e+00,-1.484593909243972609e+00
1.465493098619723877e+00,9.185605492120302307e-01,9.340735524738932316e-01,-1.493906388934808094e+00,-1.542968354646003348e+00
1.466093218643728768e+00,9.176644800326073659e-01,9.334782475821539194e-01,-1.492393538730957481e+00,-1.500365371737016007e+00
1.466693338667733659e+00,9.167693182686653675e-01,9.328831817028094830e-01,-1.490882261910924322e+00,-1.524547722141820216e+00
1.467293458691738328e+00,9.158750629772201002e-01,9.322883549468974351e-01,-1.489372556877317066e+00,-1.527249679539793403e+00
1.467893578715743219e+00,9.149817132162056943e-01,9.316937674251069001e-01,-1.487864422033987610e+00,-1.498850157452133125e+00
1.468493698739747888e+00,9.140892680444764329e-01,9.310994192477801690e-01,-1.486357855786039295e+00,-1.508685518485292532e+00
1.469093818763752779e+00,9.131977265218046425e-01,9.305053105249113665e-01,-1.484852856539822019e+00,-1.466274041106914394e+00
1.469693938787757448e+00,9.123070877088826913e-01,9.299114413661473399e-01,-1.483349422702938680e+00,-1.443157646238902192e+00
1.470294058811762339e+00,9.114173506673209912e-01,9.293178118807869925e-01,-1.481847552684242952e+00,-1.556465675159742101e+00
1.470894178835767230e+00,9.105285144596497737e-01,9.287244221777817277e-01,-1.480347244893843506e+00,-1.430179316905851650e+00
1.471494298859771899e+00,9.096405781493187570e-01,9.281312723657355601e-01,-1.478848497743105117e+00,-1.590166350510506144e+00
1.472094418883776790e+00,9.087535408006952586e-01,9.275383625529044496e-01,-1.477351309644646893e+00,-1.464978687043233085e+00
1.472694538907781459e+00,9.078674014790673041e-01,9.269456928471970780e-01,-1.475855679012349153e+00,-1.440340980151944228e+00
1.473294658931786349e+00,9.069821592506405183e-01,9.263532633561740726e-01,-1.474361604261349434e+00,-1.506897255523763413e+00
1.473894778955791240e+00,9.060978131825406789e-01,9.257610741870487825e-01,-1.472869083808048707e+00,-1.484324067219594312e+00
1.474494898979795909e+00,9.052143623428127173e-01,9.251691254466870573e-01,-1.471378116070110487e+00,-1.510466715531398885e+00
1.475095019003800800e+00,9.043318058004193860e-01,9.245774172416064696e-01,-1.469888699466459947e+00,-1.425151151826520302e+00
1.475695139027805469e+00,9.034501426252441458e-01,9.239859496779777581e-01,-1.468400832417291912e+00,-1.627009212002341165e+00
1.476295259051810360e+00,9.025693718880879457e-01,9.233947228616232739e-01,-1.466914513344064419e+00,-1.515474810151713481e+00
1.476895379075815251e+00,9.016894926606721095e-01,9.228037368980183119e-01,-1.465429740669506931e+00,-1.562279371994661714e+00
1.477495499099819920e+00,9.008105040156365595e-01,9.222129918922903347e-01,-1.463946512817618339e+00,-1.454526682535904891e+00
1.478095619123824811e+00,8.999324050265398167e-01,9.216224879492189714e-01,-1.462464828213667412e+00,-1.397503900444514002e+00
1.478695739147829480e+00,8.990551947678604439e-01,9.210322251732366849e-01,-1.460984685284197893e+00,-1.401405821714656774e+00
1.479295859171834371e+00,8.981788723149949361e-01,9.204422036684275499e-01,-1.459506082457026288e+00,-1.426098531077602649e+00
1.479895979195839262e+00,8.973034367442599413e-01,9.198524235385288073e-01,-1.458029018161245638e+00,-1.445617698951527696e+00
1.480496099219843931e+00,8.964288871328908170e-01,9.192628848869297542e-01,-1.456553490827227071e+00,-1.494856575816066346e+00
1.481096219243848822e+00,8.955552225590412974e-01,9.186735878166718550e-01,-1.455079498886617806e+00,-1.394158852971417950e+00
1.481696339267853491e+00,8.946824421017856022e-01,9.180845324304492960e-01,-1.453607040772348258e+00,-1.422441334341490116e+00
1.482296459291858381e+00,8.938105448411154397e-01,9.174957188306080980e-01,-1.452136114918626930e+00,-1.494351402752159164e+00
1.482896579315863272e+00,8.929395298579426710e-01,9.169071471191471145e-01,-1.450666719760948409e+00,-1.514644953496140811e+00
1.483496699339867941e+00,8.920693962340983107e-01,9.163188173977178108e-01,-1.449198853736089809e+00,-1.480632649442094273e+00
1.484096819363872832e+00,8.912001430523315282e-01,9.157307297676231528e-01,-1.447732515282113663e+00,-1.393641864991485013e+00
1.484696939387877501e+00,8.903317693963115342e-01,9.151428843298193838e-01,-1.446267702838371472e+00,-1.383724686247018276e+00
1.485297059411882392e+00,8.894642743506256943e-01,9.145552811849142483e-01,-1.444804414845500373e+00,-1.364014639162838272e+00
1.485897179435887283e+00,8.885976570007811937e-01,9.139679204331684348e-01,-1.443342649745429807e+00,-1.482113775332075223e+00
1.486497299459891952e+00,8.877319164332044821e-01,9.133808021744952432e-01,-1.441882405981380622e+00,-1.459875230925375744e+00
1.487097419483896843e+00,8.868670517352400529e-01,9.127939265084594744e-01,-1.440423681997863969e+00,-1.371288475671536666e+00
1.487697539507901512e+00,8.860030619951524411e-01,9.122072935342792066e-01,-1.438966476240687520e+00,-1.427963718493589607e+00
1.488297659531906403e+00,8.851399463021245584e-01,9.116209033508239079e-01,-1.437510787156952574e+00,-1.399299727332011134e+00
1.488897779555911294e+00,8.842777037462588030e-01,9.110347560566163239e-01,-1.436056613195058951e+00,-1.502103977982623739e+00
1.489497899579915963e+00,8.834163334185770600e-01,9.104488517498313671e-01,-1.434603952804703653e+00,-1.453073553178488631e+00
1.490098019603920854e+00,8.825558344110190356e-01,9.098631905282955623e-01,-1.433152804436883088e+00,-1.433942253557299873e+00
1.490698139627925523e+00,8.816962058164450333e-01,9.092777724894891556e-01,-1.431703166543895955e+00,-1.449398975074095652e+00
1.491298259651930413e+00,8.808374467286330667e-01,9.086925977305432278e-01,-1.430255037579341248e+00,-1.450941571061592716e+00
1.491898379675935082e+00,8.799795562422813022e-01,9.081076663482425815e-01,-1.428808415998123360e+00,-1.510425418065223457e+00
1.492498499699939973e+00,8.791225334530059499e-01,9.075229784390234089e-01,-1.427363300256450529e+00,-1.345808091753994518e+00
1.493098619723944864e+00,8.782663774573432613e-01,9.069385340989746247e-01,-1.425919688811838393e+00,-1.418470423898017252e+00
1.493698739747949533e+00,8.774110873527484200e-01,9.063543334238380877e-01,-1.424477580123110432e+00,-1.497142869678856458e+00
1.494298859771954424e+00,8.765566622375947636e-01,9.057703765090067138e-01,-1.423036972650397303e+00,-1.368999292538817025e+00
1.494898979795959093e+00,8.757031012111761159e-01,9.051866634495271402e-01,-1.421597864855143056e+00,-1.417976165197796012e+00
1.495499099819963984e+00,8.748504033737038998e-01,9.046031943400972830e-01,-1.420160255200100696e+00,-1.383969152298765604e+00
1.496099219843968875e+00,8.739985678263095803e-01,9.040199692750681137e-01,-1.418724142149337952e+00,-1.427932249422739330e+00
1.496699339867973544e+00,8.731475936710439978e-01,9.034369883484429931e-01,-1.417289524168237724e+00,-1.455937791447358132e+00
1.497299459891978435e+00,8.722974800108758142e-01,9.028542516538770046e-01,-1.415856399723496306e+00,-1.453223903369009307e+00
1.497899579915983104e+00,8.714482259496939554e-01,9.022717592846783985e-01,-1.414424767283129381e+00,-1.396623202744846637e+00
1.498499699939987995e+00,8.705998305923056124e-01,9.016895113338070367e-01,-1.412994625316469577e+00,-1.373585044390738696e+00
1.499099819963992886e+00,8.697522930444374634e-01,9.011075078938756144e-01,-1.411565972294170024e+00,-1.386359798114051189e+00
1.499699939987997555e+00,8.689056124127356728e-01,9.005257490571494383e-01,-1.410138806688205682e+00,-1.377098471267361068e+00
1.500300060012002445e+00,8.680597878047642268e-01,8.999442349155453158e-01,-1.408713126971871565e+00,-1.347717334059787442e+00
1.500900180036007114e+00,8.672148183290077084e-01,8.993629655606333317e-01,-1.407288931619789407e+00,-1.392007514175727989e+00
1.501500300060012005e+00,8.663707030948684107e-01,8.987819410836351830e-01,-1.405866219107903436e+00,-1.354660547500148748e+00
1.502100420084016896e+00,8.655274412126685579e-01,8.982011615754253997e-01,-1.404444987913485487e+00,-1.347971181970834431e+00
1.502700540108021565e+00,8.646850317936495278e-01,8.976206271265311232e-01,-1.403025236515134999e+00,-1.387194059703739546e+00
1.503300660132026456e+00,8.638434739499709636e-01,8.970403378271308847e-01,-1.401606963392779903e+00,-1.404107188897504743e+00
1.503900780156031125e+00,8.630027667947125503e-01,8.964602937670568261e-01,-1.400190167027678845e+00,-1.420534743565115443e+00
1.504500900180036016e+00,8.621629094418720163e-01,8.958804950357922570e-01,-1.398774845902420960e+00,-1.457451468067104239e+00
1.505101020204040907e+00,8.613239010063670209e-01,8.953009417224737643e-01,-1.397360998500929430e+00,-1.473669618907902379e+00
1.505701140228045576e+00,8.604857406040343770e-01,8.947216339158899912e-01,-1.395948623308461922e+00,-1.328668726266864830e+00
1.506301260252050467e+00,8.596484273516289409e-01,8.941425717044816368e-01,-1.394537718811609039e+00,-1.393489647296642486e+00
1.506901380276055136e+00,8.588119603668259439e-01,8.935637551763424558e-01,-1.393128283498300757e+00,-1.418787185062442502e+00
1.507501500300060027e+00,8.579763387682184383e-01,8.929851844192175925e-01,-1.391720315857802648e+00,-1.311005254045053858e+00
1.508101620324064918e+00,8.571415616753195188e-01,8.924068595205054688e-01,-1.390313814380721880e+00,-1.339846220793743159e+00
1.508701740348069587e+00,8.563076282085612112e-01,8.918287805672566737e-01,-1.388908777559004326e+00,-1.383956168025957778e+00
1.509301860372074477e+00,8.554745374892938070e-01,8.912509476461735192e-01,-1.387505203885937455e+00,-1.335182011475956054e+00
1.509901980396079146e+00,8.546422886397880836e-01,8.906733608436117056e-01,-1.386103091856153879e+00,-1.393495182782967579e+00
1.510502100420084037e+00,8.538108807832323066e-01,8.900960202455783232e-01,-1.384702439965627807e+00,-1.364521344133109437e+00
1.511102220444088928e+00,8.529803130437348946e-01,8.895189259377334068e-01,-1.383303246711680146e+00,-1.289946431570357710e+00
1.511702340468093597e+00,8.521505845463234197e-01,8.889420780053894910e-01,-1.381905510592979169e+00,-1.326578161643054310e+00
1.512302460492098488e+00,8.513216944140660214e-01,8.883654765343870219e-01,-1.380509230104133511e+00,-1.391726096967480286e+00
1.512902580516103157e+00,8.504936417705124541e-01,8.877891216096353011e-01,-1.379114403740416828e+00,-1.341887626879723960e+00
1.513502700540108048e+00,8.496664257444775936e-01,8.872130133139234376e-01,-1.377721030006706648e+00,-1.316008861611961178e+00
1.514102820564112717e+00,8.488400454656577221e-01,8.866371517297162441e-01,-1.376329107409159924e+00,-1.379490969343025508e+00
1.514702940588117608e+00,8.480145000646012177e-01,8.860615369391621199e-01,-1.374938634455158626e+00,-1.393003588251146230e+00
1.515303060612122499e+00,8.471897886727102200e-01,8.854861690240943828e-01,-1.373549609653313297e+00,-1.276828030145799708e+00
1.515903180636127168e+00,8.463659104222404084e-01,8.849110480660309364e-01,-1.372162031513464608e+00,-1.383876851141002451e+00
