t,E,M,L,dM_dt,dM_dt_noisy
2.724544908981796354e+01,2.109700293535173046e+02,1.028648850462088404e+02,4.017781475649119898e+02,-3.299382204687194564e-01,-9.146071180990894556e-02
2.725545109021804535e+01,2.109659673116290151e+02,1.028615870701792971e+02,4.019290637068737624e+02,-3.295258803211331688e-01,-5.764380535646606019e-01
2.726545309061812361e+01,2.109619105673437502e+02,1.028582932156374028e+02,4.020799779162046548e+02,-3.291140006020791819e-01,-2.068631647944952634e-01
2.727545509101820542e+01,2.109578591132777774e+02,1.028550034779745772e+02,4.022308901954573912e+02,-3.287025810074899468e-01,-4.529531970452397305e-01
2.728545709141828368e+01,2.109538129420572545e+02,1.028517178525859350e+02,4.023818005471817401e+02,-3.282916212330166950e-01,-7.051095255843307097e-01
2.729545909181836549e+01,2.109497720463181736e+02,1.028484363348703141e+02,4.025327089739249686e+02,-3.278811209740003507e-01,-4.834774469917179074e-01
2.730546109221844375e+01,2.109457364187062751e+02,1.028451589202303040e+02,4.026836154782316157e+02,-3.274710799255465821e-01,-1.994869529097610950e-01
2.731546309261852556e+01,2.109417060518772473e+02,1.028418856040721749e+02,4.028345200626435485e+02,-3.270614977824438663e-01,-2.658096421900562611e-01
2.732546509301860382e+01,2.109376809384964702e+02,1.028386163818059487e+02,4.029854227296999056e+02,-3.266523742392313245e-01,-5.459690469680180680e-01
2.733546709341868564e+01,2.109336610712392428e+02,1.028353512488453276e+02,4.031363234819373247e+02,-3.262437089901112364e-01,-5.403229332619108316e-03
2.734546909381876389e+01,2.109296464427906415e+02,1.028320902006077802e+02,4.032872223218894874e+02,-3.258355017290734956e-01,-2.454449545210110606e-01
2.735547109421884571e+01,2.109256370458455763e+02,1.028288332325144410e+02,4.034381192520876311e+02,-3.254277521497627168e-01,-3.392566542910514515e-01
2.736547309461892397e+01,2.109216328731087913e+02,1.028255803399902248e+02,4.035890142750602649e+02,-3.250204599455733812e-01,-4.334123145514098274e-01
2.737547509501900578e+01,2.109176339172948360e+02,1.028223315184637272e+02,4.037399073933332261e+02,-3.246136248096151977e-01,-2.413159697094024447e-01
2.738547709541908404e+01,2.109136401711280655e+02,1.028190867633672667e+02,4.038907986094295097e+02,-3.242072464347023342e-01,-4.017587236081009427e-01
2.739547909581916585e+01,2.109096516273427255e+02,1.028158460701368853e+02,4.040416879258697236e+02,-3.238013245133787299e-01,-9.732715691354498766e-02
2.740548109621924411e+01,2.109056682786828389e+02,1.028126094342123480e+02,4.041925753451715764e+02,-3.233958587378920058e-01,-2.608743090867463033e-01
2.741548309661932592e+01,2.109016901179022341e+02,1.028093768510371291e+02,4.043434608698501620e+02,-3.229908488002193323e-01,-2.002635597151822544e-01
2.742548509701940418e+01,2.108977171377646016e+02,1.028061483160584544e+02,4.044943445024179596e+02,-3.225862943920373427e-01,-3.837446070147972343e-01
2.743548709741948599e+01,2.108937493310434661e+02,1.028029238247272161e+02,4.046452262453847197e+02,-3.221821952047463355e-01,-6.171790493442066428e-01
2.744548909781956425e+01,2.108897866905220724e+02,1.027997033724980724e+02,4.047961061012574646e+02,-3.217785509294714963e-01,-2.165808185311735579e-01
2.745549109821964606e+01,2.108858292089936413e+02,1.027964869548293905e+02,4.049469840725407153e+02,-3.213753612570461327e-01,-5.228119562154146527e-01
2.746549309861972432e+01,2.108818768792611422e+02,1.027932745671832322e+02,4.050978601617360368e+02,-3.209726258780022379e-01,-3.422118459829685544e-01
2.747549509901980613e+01,2.108779296941372934e+02,1.027900662050254113e+02,4.052487343713426640e+02,-3.205703444826218940e-01,-3.234041460285707048e-01
2.748549709941988439e+01,2.108739876464447889e+02,1.027868618638254503e+02,4.053996067038567617e+02,-3.201685167608773197e-01,-4.759835062020706942e-01
2.749549909981996620e+01,2.108700507290160431e+02,1.027836615390565669e+02,4.055504771617722781e+02,-3.197671424024425280e-01,-1.424415012195102692e-01
2.750550110022004446e+01,2.108661189346933043e+02,1.027804652261957443e+02,4.057013457475800351e+02,-3.193662210967316284e-01,-6.042633002824933097e-01
2.751550310062012628e+01,2.108621922563286546e+02,1.027772729207236466e+02,4.058522124637684669e+02,-3.189657525328813970e-01,-2.165385396579483368e-02
2.752550510102020453e+01,2.108582706867840386e+02,1.027740846181246752e+02,4.060030773128232227e+02,-3.185657363997057567e-01,-4.363640687159617837e-01
2.753550710142028635e+01,2.108543542189311779e+02,1.027709003138869548e+02,4.061539402972273365e+02,-3.181661723857529545e-01,-1.261051099110140905e-01
2.754550910182036461e+01,2.108504428456515996e+02,1.027677200035023048e+02,4.063048014194611142e+02,-3.177670601792997873e-01,-6.008274263301888185e-02
2.755551110222044642e+01,2.108465365598367214e+02,1.027645436824663108e+02,4.064556606820021898e+02,-3.173683994683130782e-01,-4.892396353971362188e-01
2.756551310262052468e+01,2.108426353543877099e+02,1.027613713462782243e+02,4.066065180873255258e+02,-3.169701899404739898e-01,-4.636117058975230965e-01
2.757551510302060649e+01,2.108387392222156222e+02,1.027582029904410632e+02,4.067573736379034699e+02,-3.165724312831947884e-01,-1.293149638300875037e-01
2.758551710342068475e+01,2.108348481562413212e+02,1.027550386104615114e+02,4.069082273362055275e+02,-3.161751231835875364e-01,-2.790026900915665298e-01
2.759551910382076656e+01,2.108309621493954467e+02,1.027518782018500474e+02,4.070590791846988168e+02,-3.157782653284777474e-01,-2.993713812970103527e-01
2.760552110422084482e+01,2.108270811946185006e+02,1.027487217601207874e+02,4.072099291858474430e+02,-3.153818574044000567e-01,-6.797680837203829984e-01
2.761552310462092663e+01,2.108232052848608191e+02,1.027455692807916279e+02,4.073607773421130673e+02,-3.149858990976139861e-01,-6.420941307615720683e-01
2.762552510502100489e+01,2.108193344130825437e+02,1.027424207593841601e+02,4.075116236559546223e+02,-3.145903900940900666e-01,-2.076350953010880074e-01
2.763552710542108670e+01,2.108154685722536499e+02,1.027392761914236843e+02,4.076624681298283122e+02,-3.141953300794895210e-01,-2.854841161869930977e-02
2.764552910582116496e+01,2.108116077553539185e+02,1.027361355724392524e+02,4.078133107661876693e+02,-3.138007187392060082e-01,-4.549542394597042572e-01
2.765553110622124677e+01,2.108077519553729644e+02,1.027329988979636113e+02,4.079641515674837251e+02,-3.134065557583457506e-01,-4.856023414547931960e-01
2.766553310662132503e+01,2.108039011653102079e+02,1.027298661635332309e+02,4.081149905361644983e+02,-3.130128408217214275e-01,-2.713719599195828502e-01
2.767553510702140684e+01,2.108000553781749602e+02,1.027267373646883044e+02,4.082658276746757338e+02,-3.126195736138432935e-01,-2.202430901719443224e-01
2.768553710742148510e+01,2.107962145869862525e+02,1.027236124969727626e+02,4.084166629854601069e+02,-3.122267538189702485e-01,-2.002993634936598988e-01
2.769553910782156692e+01,2.107923787847730352e+02,1.027204915559342027e+02,4.085674964709579058e+02,-3.118343811210191330e-01,-3.994304206755679987e-01
2.770554110822164517e+01,2.107885479645740361e+02,1.027173745371240017e+02,4.087183281336065761e+02,-3.114424552036585414e-01,-6.984275546612852548e-01
2.771554310862172699e+01,2.107847221194377880e+02,1.027142614360972175e+02,4.088691579758410626e+02,-3.110509757502547545e-01,-2.099488595237070099e-02
2.772554510902180525e+01,2.107809012424226864e+02,1.027111522484126453e+02,4.090199860000934109e+02,-3.106599424438879486e-01,-4.094211520173873242e-01
2.773554710942188706e+01,2.107770853265969038e+02,1.027080469696328038e+02,4.091708122087931656e+02,-3.102693549673555262e-01,-6.037607928001273438e-02
2.774554910982196532e+01,2.107732743650385316e+02,1.027049455953239061e+02,4.093216366043670860e+02,-3.098792130031255976e-01,-7.056463995266795131e-01
2.775555111022204713e+01,2.107694683508353535e+02,1.027018481210559173e+02,4.094724591892393164e+02,-3.094895162334347916e-01,-2.356739180024718383e-01
2.776555311062212539e+01,2.107656672770851003e+02,1.026987545424024972e+02,4.096232799658313297e+02,-3.091002643401892236e-01,-4.084809797786086438e-01
2.777555511102220720e+01,2.107618711368951949e+02,1.026956648549410431e+02,4.097740989365619839e+02,-3.087114570050261131e-01,-5.244411084431143122e-01
2.778555711142228546e+01,2.107580799233830362e+02,1.026925790542526471e+02,4.099249161038471811e+02,-3.083230939092628242e-01,-1.153634377145013046e-01
2.779555911182236727e+01,2.107542936296757148e+02,1.026894971359221529e+02,4.100757314701006067e+02,-3.079351747339614809e-01,-5.127170696775346093e-02
2.780556111222244553e+01,2.107505122489102405e+02,1.026864190955381133e+02,4.102265450377327625e+02,-3.075476991598766752e-01,-4.240237015046819380e-01
2.781556311262252734e+01,2.107467357742333718e+02,1.026833449286927760e+02,4.103773568091518769e+02,-3.071606668674651264e-01,-1.786033184825129017e-01
2.782556511302260560e+01,2.107429641988017011e+02,1.026802746309821259e+02,4.105281667867632791e+02,-3.067740775369116601e-01,-5.202791952614242987e-01
2.783556711342268741e+01,2.107391975157817399e+02,1.026772081980058999e+02,4.106789749729697974e+02,-3.063879308480844665e-01,-4.292285067154228972e-01
2.784556911382276567e+01,2.107354357183496916e+02,1.026741456253675011e+02,4.108297813701713608e+02,-3.060022264805771774e-01,-3.547254596324440068e-01
2.785557111422284748e+01,2.107316787996916219e+02,1.026710869086740701e+02,4.109805859807654542e+02,-3.056169641137047588e-01,-3.746188357047587902e-01
2.786557311462292574e+01,2.107279267530035156e+02,1.026680320435364848e+02,4.111313888071466067e+02,-3.052321434264513300e-01,-1.783770762850396541e-01
2.787557511502300756e+01,2.107241795714910495e+02,1.026649810255693325e+02,4.112821898517070736e+02,-3.048477640975407743e-01,-5.445132528236262814e-01
2.788557711542308581e+01,2.107204372483697625e+02,1.026619338503909091e+02,4.114329891168359836e+02,-3.044638258054026547e-01,-1.121481988344437963e-01
2.789557911582316763e+01,2.107166997768650845e+02,1.026588905136232341e+02,4.115837866049201352e+02,-3.040803282281575592e-01,-1.121126169751757440e-01
2.790558111622324589e+01,2.107129671502121937e+02,1.026558510108920785e+02,4.117345823183434845e+02,-3.036972710436490752e-01,-3.469226272741863792e-01
2.791558311662332770e+01,2.107092393616561026e+02,1.026528153378268655e+02,4.118853762594873729e+02,-3.033146539294161448e-01,-5.384369559873675160e-01
2.792558511702340596e+01,2.107055164044516857e+02,1.026497834900608126e+02,4.120361684307303562e+02,-3.029324765627164906e-01,-7.750222875469803263e-01
2.793558711742348422e+01,2.107017982718636233e+02,1.026467554632308037e+02,4.121869588344484896e+02,-3.025507386205015248e-01,-3.150637010309573216e-01
2.794558911782356603e+01,2.106980849571663441e+02,1.026437312529774601e+02,4.123377474730150993e+02,-3.021694397794509879e-01,-4.443317438079884552e-01
2.795559111822364429e+01,2.106943764536442529e+02,1.026407108549451408e+02,4.124885343488007265e+02,-3.017885797159250982e-01,-2.814558475110576219e-01
2.796559311862372610e+01,2.106906727545914180e+02,1.026376942647818993e+02,4.126393194641733544e+02,-3.014081581060190640e-01,-5.108671969034316307e-01
2.797559511902380436e+01,2.106869738533118834e+02,1.026346814781394983e+02,4.127901028214981807e+02,-3.010281746254904744e-01,-3.004990883883952857e-01
2.798559711942388617e+01,2.106832797431193569e+02,1.026316724906734663e+02,4.129408844231379021e+02,-3.006486289498628839e-01,-3.128604113429936384e-01
2.799559911982396443e+01,2.106795904173375220e+02,1.026286672980430126e+02,4.130916642714522595e+02,-3.002695207543024658e-01,-2.980376498039709054e-01
2.800560112022404624e+01,2.106759058692981341e+02,1.026256658959107568e+02,4.132424423687990611e+02,-2.998908497138914608e-01,-2.432353312688332880e-01
2.801560312062412450e+01,2.106722260920703320e+02,1.026226682798748584e+02,4.133932187175903437e+02,-2.995126155238976295e-01,-2.416237922391938631e-01
2.802560512102420631e+01,2.106685510788396982e+02,1.026196744455035486e+02,4.135439933202250131e+02,-2.991348178535646607e-01,-1.067522655045460844e-01
2.803560712142428457e+01,2.106648808230152952e+02,1.026166843883988804e+02,4.136947661790583766e+02,-2.987574563489031609e-01,-4.540066639246631564e-01
2.804560912182436638e+01,2.106612153180143423e+02,1.026136981041669429e+02,4.138455372964434105e+02,-2.983805306559634829e-01,-1.555744651345873919e-01
2.805561112222444464e+01,2.106575545572622161e+02,1.026107155884178184e+02,4.139963066747305334e+02,-2.980040404208194049e-01,-2.661051824607179594e-01
2.806561312262452645e+01,2.106538985341924217e+02,1.026077368367656391e+02,4.141470743162677195e+02,-2.976279852896097644e-01,-3.802967653718695717e-01
2.807561512302460471e+01,2.106502472422466496e+02,1.026047618448285874e+02,4.142978402234003852e+02,-2.972523649085238029e-01,-4.944198429148113361e-01
2.808561712342468653e+01,2.106466006748747191e+02,1.026017906082288107e+02,4.144486043984715025e+02,-2.968771789237670822e-01,-7.765740714681779178e-03
2.809561912382476478e+01,2.106429588255346346e+02,1.025988231225925489e+02,4.145993668438215423e+02,-2.965024269816090019e-01,-2.488448138649689279e-01
2.810562112422484660e+01,2.106393216876925294e+02,1.025958593835500352e+02,4.147501275617884744e+02,-2.961281087283559321e-01,-3.981037168728058795e-01
2.811562312462492486e+01,2.106356892548226369e+02,1.025928993867355530e+02,4.149008865547077107e+02,-2.957542238103599841e-01,-2.809952446359209044e-01
2.812562512502500667e+01,2.106320615204074613e+02,1.025899431277873930e+02,4.150516438249123894e+02,-2.953807718740111277e-01,-2.940296152527102636e-01
2.813562712542508493e+01,2.106284384779375785e+02,1.025869906023478677e+02,4.152023993747328063e+02,-2.950077525657587296e-01,-3.980982134725936095e-01
2.814562912582516674e+01,2.106248201209117212e+02,1.025840418060633539e+02,4.153531532064970406e+02,-2.946351655320609275e-01,-5.671743732849240383e-01
2.815563112622524500e+01,2.106212064428367796e+02,1.025810967345842215e+02,4.155039053225306134e+02,-2.942630104194474683e-01,-2.634775997802548675e-01
2.816563312662532681e+01,2.106175974372278290e+02,1.025781553835648907e+02,4.156546557251564877e+02,-2.938912868744917306e-01,-3.256215277188368451e-01
2.817563512702540507e+01,2.106139930976080450e+02,1.025752177486637891e+02,4.158054044166951257e+02,-2.935199945437944047e-01,-3.487864296007867626e-01
2.818563712742548688e+01,2.106103934175088170e+02,1.025722838255433800e+02,4.159561513994646589e+02,-2.931491330739880441e-01,-9.772350236895541165e-02
2.819563912782556514e+01,2.106067983904696064e+02,1.025693536098701770e+02,4.161068966757804901e+02,-2.927787021117870259e-01,-5.518592688446093408e-01
2.820564112822564695e+01,2.106032080100381165e+02,1.025664270973146870e+02,4.162576402479557487e+02,-2.924087013039142757e-01,-4.805658774081258411e-01
2.821564312862572521e+01,2.105996222697701512e+02,1.025635042835514668e+02,4.164083821183007785e+02,-2.920391302971256930e-01,-2.596121366576559786e-01
2.822564512902580702e+01,2.105960411632296712e+02,1.025605851642590949e+02,4.165591222891238772e+02,-2.916699887382696588e-01,-1.261353240501432993e-01
2.823564712942588528e+01,2.105924646839887941e+02,1.025576697351201858e+02,4.167098607627303295e+02,-2.913012762741772343e-01,-1.696734759589427211e-01
2.824564912982596709e+01,2.105888928256277950e+02,1.025547579918213614e+02,4.168605975414233171e+02,-2.909329925517571969e-01,-1.463608539890269011e-01
2.825565113022604535e+01,2.105853255817350771e+02,1.025518499300532937e+02,4.170113326275034069e+02,-2.905651372179377523e-01,-7.248199976775187015e-01
2.826565313062612717e+01,2.105817629459072577e+02,1.025489455455106764e+02,4.171620660232686078e+02,-2.901977099197134979e-01,-1.912880289359230046e-01
2.827565513102620542e+01,2.105782049117490260e+02,1.025460448338922106e+02,4.173127977310144274e+02,-2.898307103040852484e-01,-2.065798064054529537e-01
2.828565713142628724e+01,2.105746514728732848e+02,1.025431477909006759e+02,4.174635277530340431e+02,-2.894641380181288692e-01,-1.535593609871380993e-01
2.829565913182636550e+01,2.105711026229010656e+02,1.025402544122428168e+02,4.176142560916179036e+02,-2.890979927089450952e-01,-4.241977292257876897e-01
2.830566113222644731e+01,2.105675583554615571e+02,1.025373646936294421e+02,4.177649827490542407e+02,-2.887322740236683005e-01,-1.870275686402492199e-01
2.831566313262652557e+01,2.105640186641920764e+02,1.025344786307753964e+02,4.179157077276284440e+02,-2.883669816094840410e-01,-8.919871363991080382e-02
2.832566513302660738e+01,2.105604835427381545e+02,1.025315962193995318e+02,4.180664310296238568e+02,-2.880021151136086255e-01,3.043098092643414798e-02
