T,Td,C,C_noisy
1.867083824002777703e+02,1.784181018795970317e+02,2.710941578246722017e+01,2.702835902842876337e+01
4.247957456157845968e+02,4.657348209152712570e+02,2.622268721511867184e+01,2.618078251862510797e+01
3.377754604956339790e+02,4.286816615170175169e+02,2.520680238178147903e+01,2.520021140689532047e+01
2.941446038842397570e+02,4.616738997271137919e+02,2.339474640076834788e+01,2.344014609538088578e+01
5.157302352827286995e+02,3.627413369992979710e+02,2.884338566653122626e+01,2.881118137452132899e+01
3.436587798941007321e+01,1.592876971980115854e+02,8.123602367610441632e+00,8.146670610114616906e+00
5.618187946010438054e+02,2.625945859686739823e+02,3.206012795346832434e+01,3.203441856253993336e+01
5.529335892772940042e+01,2.820475732073021504e+02,5.589553129918539476e+00,5.569803672712007270e+00
3.368176968730895737e+01,2.979262655991748261e+02,2.456263778433801281e+00,2.519967294194549456e+00
5.772516200739394208e+02,1.095588452131872117e+02,7.039377513357986516e+01,7.038198082931440069e+01
1.014926306264375455e+02,1.232287259960871495e+02,2.569975185903385295e+01,2.584783191399517577e+01
2.798957255081382982e+02,4.701157186147958100e+02,2.271078617232663888e+01,2.272874990428850950e+01
2.218494832413537665e+02,1.063976496230718141e+02,3.179408870742053850e+01,3.185038119888606545e+01
1.648304536629353265e+02,1.662210396639006831e+02,2.680189235173920181e+01,2.683899435925147969e+01
3.098970194787136734e+02,4.278507459290221959e+02,2.454443982945793579e+01,2.446664009963559749e+01
5.293556467567207164e+02,4.149923927241908927e+02,2.820724317736736708e+01,2.813023218200037334e+01
2.574678782340148473e+02,2.718914376884084732e+02,2.647945362923830714e+01,2.650381241368420859e+01
3.796841669759421052e+02,1.166715538246786679e+02,3.987066480383052891e+01,3.981537501577655291e+01
5.734591811093627030e+02,2.517106796647237275e+02,3.279613922965006623e+01,3.276875485775539687e+01
2.725740269584791804e+02,3.347104874599694995e+02,2.545958127875126564e+01,2.544275532268996542e+01
1.985822090643933109e+02,1.316779415609254329e+02,2.923199405894118286e+01,2.918614661937865051e+01
2.926763953088872086e+02,4.212800811013569273e+02,2.419207808930760351e+01,2.425124148061686569e+01
4.791252733179882171e+02,3.465931830923777852e+02,2.867620688065982648e+01,2.871515942528348475e+01
4.146574551540568905e+02,3.988560706222870067e+02,2.703293070351959670e+01,2.704166962610296210e+01
5.779701480639082547e+02,4.901254963842832240e+02,2.775795943116833442e+01,2.778602031916963000e+01
2.061793816975159359e+02,2.629591824045963335e+02,2.519814995871632135e+01,2.515280866326397913e+01
5.620310404768263197e+02,3.417322333882329985e+02,2.978173000277901394e+01,2.982545114371047745e+01
2.314963383866775644e+02,4.152494068324542127e+02,2.200054558275256866e+01,2.195801382647199773e+01
1.375229206172731011e+01,1.537760865887812542e+02,5.482150119911549879e+00,5.560198347929988572e+00
3.884151324539444659e+02,4.620856564142293337e+02,2.567299049632090657e+01,2.563959660339273583e+01
5.631472619043596524e+02,3.575804959632811801e+02,2.948724011851731319e+01,2.945949958083098608e+01
1.469196777772701807e+02,3.577917683490946956e+02,1.789232473505700227e+01,1.795056038882780669e+01
5.399504789382135641e+02,2.292186123779843001e+02,3.323064401870478690e+01,3.326310679321824892e+01
5.053210463549744986e+02,1.415904845992863557e+02,4.304099979502661455e+01,4.299325716404726450e+01
1.948384220396211788e+02,2.374373778681877809e+02,2.553906147877260580e+01,2.556925131757452974e+01
4.713624024363526246e+02,3.188178167157861367e+02,2.908377445742415901e+01,2.908374336748470768e+01
1.985611023695600750e+02,4.287202605468858110e+02,1.964884763618212915e+01,1.964976582006393357e+01
3.778411478150849803e+02,3.574329998193689448e+02,2.713329463438444122e+01,2.716429836435575140e+01
3.024529820240933304e+02,1.929007236596306143e+02,2.946621185174493007e+01,2.949710327757451367e+01
1.281938926522290103e+02,1.681201285007907700e+02,2.505710908482586419e+01,2.510813768390308098e+01
2.607730532161013457e+02,1.911345891446651990e+02,2.861195366069945223e+01,2.863618012373908073e+01
2.435023305660556616e+02,3.267539721180266952e+02,2.478939614953496573e+01,2.480585295225800380e+01
5.223472209360293306e+01,1.597814791455662089e+02,1.469682332353693965e+01,1.469189367928435885e+01
5.279810785827153268e+02,2.751837002075953933e+02,3.098819279879546684e+01,3.106316385898553278e+01
1.809528394965420546e+02,4.293429431355137353e+02,1.826383927113385397e+01,1.822501516540437194e+01
1.967403807090353496e+02,1.707518668663261110e+02,2.766039326622976802e+01,2.775614763083008185e+01
5.724826910244204328e+02,2.704631430598429915e+02,3.194398716229812862e+01,3.205330190422304071e+01
2.415409530456686582e+02,2.368174709497157551e+02,2.693800292968856880e+01,2.704664894677112486e+01
2.404156006513809132e+02,4.250470760788468283e+02,2.216184580181721486e+01,2.215517529896964533e+01
5.056187800408661701e+02,2.713608691821885941e+02,3.073560548812853810e+01,3.084110863059415664e+01
2.105552310540277858e+02,2.223049207018419224e+02,2.649385556837664524e+01,2.655157307083096896e+01
5.720716007521128859e+02,1.637931519631599713e+02,4.222828916877623584e+01,4.228222518056283263e+01
2.882534041907189248e+02,4.095301044677649429e+02,2.430589010955172924e+01,2.447092598615796177e+01
2.301335432448148310e+02,2.992295205077776359e+02,2.504161443333678250e+01,2.505189186253810618e+01
1.946041823782302060e+02,2.448661868021031012e+02,2.530503041707588707e+01,2.533408787184140820e+01
1.896091511722351299e+02,4.054520281732903868e+02,1.979028815461590440e+01,1.972784409856965127e+01
5.850454578517567370e+02,4.692599457650644581e+02,2.807540915123994196e+01,2.796475105555038709e+01
2.951187214879053613e+02,4.766224015909606351e+02,2.311229486032831204e+01,2.312722222717938081e+01
4.496931677389287074e+01,1.234721915821710354e+02,1.689008159757750605e+01,1.691207395952290682e+01
5.134123505330780546e+01,4.311317269344171450e+02,1.560760053306449846e+00,1.596577742427583102e+00
4.685350534209173361e+02,3.107892476764761795e+02,2.920609690004176429e+01,2.922184666860442448e+01
5.397698454872211187e+02,2.826633571640651326e+02,3.094632123326350381e+01,3.084725125508751731e+01
5.760972077302751586e+02,3.822916463815030284e+02,2.920181581038274032e+01,2.922110217979861702e+01
4.795534156599832443e+01,4.074266003535954610e+02,1.651601217463630089e+00,1.708287023702736773e+00
1.550701483548259318e+02,4.116808543790503450e+02,1.646356531103149834e+01,1.654274067500251988e+01
4.984557095652993439e+02,3.079580422215190652e+02,2.967224549040809478e+01,2.962530488484941316e+01
4.947826209808338263e+02,2.785937541413082386e+02,3.034781182979711289e+01,3.030368424684539619e+01
4.953721384061523736e+02,1.478591584540457973e+02,4.078747773793513431e+01,4.075318180648244493e+01
1.074095511442538395e+02,3.212814512441891566e+02,1.446815661066103154e+01,1.443657321361362555e+01
4.590766037124814716e+02,2.642974385750816282e+02,3.017843326945379090e+01,3.009771546158091482e+01
4.452971670108240687e+02,4.029560773535844191e+02,2.738870001098561602e+01,2.735476212509711047e+01
5.429755454196497340e+02,2.394639024323148249e+02,3.273709146971264516e+01,3.281658877657044115e+01
2.702639287149790448e+02,4.341350708853051401e+02,2.317099473190630832e+01,2.311819783746395984e+01
3.911419315766571003e+02,4.957039381703131653e+02,2.521323923308140280e+01,2.511984520877760829e+01
1.248018010721035864e+02,2.643370343282518888e+02,2.000518342483883671e+01,1.999145409928103945e+01
4.479034917683504204e+02,2.787180928118638690e+02,2.962438691347979614e+01,2.959913034479684768e+01
1.496006891892633028e+01,2.670110446313688044e+02,5.257863048728137478e+00,5.291902894191703233e+00
5.151094693408285821e+02,1.533379741860317722e+02,4.087590103552872023e+01,4.083872473736712294e+01
4.056782207581991884e+02,4.466812422437090504e+02,2.619577659072680120e+01,2.618668613540227597e+01
1.918071528409341795e+02,1.666047197049886961e+02,2.765787077546280059e+01,2.761578306387442083e+01
1.239220418270372335e+02,2.753339742269745329e+02,1.932931541744409287e+01,1.928052988883694852e+01
2.857798146833042665e+02,2.340355695806634628e+02,2.797023795780823363e+01,2.798865849882411894e+01
4.461892418973439476e+02,3.905536257128375723e+02,2.757996295425653699e+01,2.758597445457024122e+01
5.570075342092427491e+02,2.773934951720805770e+02,3.140857518579812790e+01,3.140574735955702579e+01
5.784897960410886526e+02,1.809003214834275468e+02,3.935652250110356221e+01,3.938230483848916919e+01
3.266281901598188142e+02,2.034640515378657710e+02,2.962178761788479164e+01,2.958027801701958381e+01
1.821071031889212293e+02,2.584330140072279391e+02,2.435213697653845344e+01,2.435294654048448137e+01
7.909101748798252629e+01,2.415803189891236116e+02,1.425817177941791414e+01,1.426823606806144262e+01
4.381462792177472352e+02,2.851692098899986831e+02,2.932800872340176568e+01,2.938701978747925025e+01
3.594666499423902337e+02,1.204730187233165566e+02,3.752503071468170504e+01,3.743006287253724196e+01
1.354512687469766377e+02,4.882248597660363316e+02,1.090885897146566208e+01,1.089100622891317194e+01
3.234862677464242324e+02,1.124764191434664440e+02,3.667965769663140918e+01,3.670189516206109914e+01
2.389201381962580513e+02,3.333916186482410922e+02,2.446967827839824139e+01,2.444049516628372132e+01
4.775022637480273033e+02,4.242549342801864327e+02,2.749324272509315747e+01,2.749754840466894734e+01
5.505074701742068299e+01,3.299664790020772216e+02,3.600372499583105235e+00,3.634466290055895055e+00
1.188949505283282946e+02,3.615546392370617923e+02,1.412888903955600384e+01,1.415263359966008316e+01
1.121890989297317986e+02,1.561194794618396315e+02,2.461689741426549460e+01,2.453021641990620338e+01
2.907441593237448387e+02,3.413006030419674062e+02,2.577585988044333121e+01,2.571514966403736224e+01
2.006871452263753781e+02,4.725860407776168017e+02,1.836711451224376646e+01,1.822542171745668327e+01
3.575880219091225740e+02,4.519013072563147944e+02,2.523692507054932577e+01,2.526933896102854504e+01
2.940558512796430932e+02,2.843139737198342800e+02,2.701178615264222316e+01,2.702205835776592835e+01
2.084601301895302754e+02,4.536770223407528988e+02,1.953102950009219185e+01,1.959817858218286801e+01
4.125780562020436264e+02,1.060181598575220505e+02,4.682840298899557752e+01,4.683069869021263543e+01
3.458870827550361469e+02,4.263886106881431601e+02,2.542164610130210178e+01,2.536402560939448136e+01
7.945651448339781098e+01,2.649807700651075493e+02,1.262249449520592215e+01,1.267592753702720465e+01
2.291539519785279708e+02,4.145692015845737615e+02,2.190329464518320535e+01,2.183683397204983123e+01
3.650425117457917281e+02,4.633969491684336504e+02,2.520259220325768723e+01,2.520212838031603297e+01
3.751989626759009298e+02,3.424354870485308311e+02,2.734254090599329245e+01,2.733183286613818552e+01
2.784593785689633023e+02,3.755800878582668929e+02,2.474037525395859660e+01,2.477899318032497789e+01
1.159816714640320754e+02,1.543751079361099414e+02,2.496751818047830085e+01,2.501283981727540251e+01
4.986374082469428686e+02,4.092397763644568727e+02,2.794598283083253065e+01,2.792441889898141838e+01
3.187298403123571120e+02,1.034311018673559772e+02,3.833328177609079290e+01,3.829622130039562222e+01
3.857685563935575033e+02,3.314664901476131149e+02,2.768849809060535350e+01,2.768568931876666994e+01
5.198933824679560303e+02,2.925956376531200931e+02,3.035113997175276168e+01,3.032183457104565605e+01
3.232232972786147229e+01,2.855178570158909110e+02,2.596751102203309625e+00,2.644129561272164253e+00
7.660735365410428699e+01,2.339899889763652538e+02,1.428299568968617983e+01,1.430165182215905872e+01
4.396673951441938470e+02,2.850643193394950003e+02,2.935273181810591936e+01,2.942240142910382161e+01
6.584101284542990129e+01,2.679515014805503483e+02,9.080388445551397680e+00,9.211054306640635403e+00
8.152071776729528096e+00,3.304105366910498560e+02,4.054531243655221218e+00,4.010814987618849692e+00
5.867124887903095214e+02,2.374148595147844389e+02,3.391482623999215207e+01,3.388435569601121955e+01
3.284305409633793005e+01,3.538738568582816697e+02,2.264253983789404234e+00,2.288008719458998641e+00
5.171136740759363875e+02,2.643381310168467735e+02,3.116330324970184051e+01,3.118321530438592148e+01
5.883982191540668509e+02,3.763910603806788799e+02,2.943812052799925638e+01,2.942049301173718945e+01
2.371803753461074393e+02,4.112644907448334379e+02,2.237855740500202728e+01,2.229215174943606925e+01
3.744058923970160890e+02,2.316954464864706722e+02,2.966420251067760816e+01,2.979162287048700364e+01
7.258537597402529684e+01,2.405150512429450771e+02,1.281663121714971965e+01,1.282060435856069169e+01
5.980704319956136032e+02,4.943283445460530174e+02,2.790390742783023370e+01,2.784494850109537012e+01
5.373451225985369319e+02,3.926352106080394151e+02,2.861566137166183310e+01,2.849480985816568435e+01
1.787770927110571506e+02,4.006177077687949577e+02,1.912747832561047545e+01,1.919762695616558190e+01
4.924537467229308163e+01,2.893409489104317913e+02,3.998563170095343455e+00,4.014876380727954164e+00
4.666447524202180261e+02,4.745417989765502398e+02,2.669565096449668573e+01,2.669557494695528277e+01
5.997118470420510903e+02,2.589407581947231165e+02,3.300593361395379333e+01,3.295345433364851573e+01
9.281774993727769640e+01,2.710952550578718956e+02,1.496857939679114580e+01,1.496309196845477096e+01
5.369639808103169116e+02,3.491641502990033814e+02,2.933204080054357377e+01,2.931217712149878807e+01
5.178347395994159115e+02,3.051512746902088793e+02,3.000528782395914007e+01,2.987938799093274156e+01
1.306315422478428445e+02,4.043499676519213040e+02,1.377385369905825563e+01,1.390813181302983814e+01
1.140025454332185149e+02,3.272571782369467428e+02,1.518606425834489215e+01,1.520786953312146927e+01
1.245012121663581013e+02,3.772453216439739094e+02,1.417975770758611098e+01,1.416218593978597262e+01
1.720289820476104410e+02,4.439104223791523509e+02,1.692260620047276731e+01,1.687362964578924007e+01
2.553684629753706758e+02,3.707641363171076705e+02,2.412381985888632840e+01,2.409302530097968997e+01
1.285281889878467609e+02,2.220490856735532930e+02,2.251065359130423360e+01,2.263232018523726552e+01
1.959187161517121467e+02,3.825575370930000076e+02,2.099546120522478887e+01,2.101497750201493986e+01
3.462010876757419737e+02,2.938170767435661332e+02,2.776137374013786641e+01,2.769380173674587553e+01
3.602063216092627727e+02,1.046693704377732956e+02,4.169312993188913197e+01,4.173759001911809463e+01
5.995921251861916517e+02,4.516181361713855722e+02,2.843716430928660088e+01,2.846184751688662118e+01
9.576814236191566465e+01,1.221410997256715518e+02,2.536397122186048847e+01,2.539010338463668148e+01
5.386061936750115819e+02,4.139822802383035878e+02,2.832077625483180938e+01,2.831372541668750031e+01
1.491724215750023745e+02,1.385027633795357929e+02,2.730407816887675665e+01,2.729512395872530561e+01
1.278765336058867916e+02,1.153704420724605626e+02,2.749528978879114050e+01,2.750566174577393852e+01
5.321771198400309686e+02,3.118799761049606332e+02,3.004533719915373879e+01,3.003430810646754878e+01
3.453429525561150513e+02,2.281028020046173310e+02,2.923730483059873819e+01,2.916573495008242745e+01
4.196773587505405771e+02,3.828083643773235281e+02,2.734363652826186097e+01,2.729269159339372663e+01
5.390267666629869154e+02,2.213201546912361835e+02,3.369871841128730949e+01,3.369867291235084394e+01
4.601630796723834465e+02,1.317775914502629462e+02,4.221935889798089647e+01,4.213819837014245451e+01
4.538955627602239815e+02,3.704157136470494152e+02,2.797946726868818601e+01,2.797216989828238809e+01
2.057596175610304101e+02,3.042957167391648454e+02,2.397641257915960367e+01,2.395985924400581979e+01
1.941443705587131490e+02,2.415985947673568432e+02,2.538716032968712000e+01,2.542360967208379918e+01
3.031983202394824275e+02,3.744404403039412159e+02,2.541324149624647433e+01,2.542086801900396154e+01
2.358215204374079974e+02,3.619161888047563593e+02,2.362306492591140739e+01,2.360750452056032245e+01
