t,omega1,omega2,omega3,domega1_dt
1.215843168633726634e+01,1.302038734438194956e+00,1.275425739268467140e+00,1.051854940479769907e+00,-1.424006008176205818e+00
1.216443288657731436e+01,1.293483915873063550e+00,1.283319170167408707e+00,1.048298343267738408e+00,-1.427006748762083443e+00
1.217043408681736238e+01,1.284911508064949803e+00,1.291129030262839983e+00,1.044744319134506938e+00,-1.429867920778762125e+00
1.217643528705741041e+01,1.276322342959840705e+00,1.298855622433510604e+00,1.041193393032604053e+00,-1.432591522831749842e+00
1.218243648729745843e+01,1.267717240912989984e+00,1.306499260880737978e+00,1.037646083636580840e+00,-1.435179566286732378e+00
1.218843768753750645e+01,1.259097009185593752e+00,1.314060260451080486e+00,1.034102902434906213e+00,-1.437634062054246709e+00
1.219443888777755447e+01,1.250462442440468225e+00,1.321538946495945277e+00,1.030564354008040917e+00,-1.439957030482650335e+00
1.220044008801760249e+01,1.241814324230041233e+00,1.328935662586119948e+00,1.027030936932653793e+00,-1.442150509780996792e+00
1.220644128825765051e+01,1.233153425780188384e+00,1.336250758758384283e+00,1.023503143056043507e+00,-1.444216541988239344e+00
1.221244248849769853e+01,1.224480505990209966e+00,1.343484591515325066e+00,1.019981457496125010e+00,-1.446157172242352962e+00
1.221844368873774656e+01,1.215796311432831622e+00,1.350637523825335862e+00,1.016466358641428869e+00,-1.447974448061639663e+00
1.222444488897779458e+01,1.207101576354203232e+00,1.357709925122616568e+00,1.012958318151102155e+00,-1.449670418638035585e+00
1.223044608921784260e+01,1.198397022673899581e+00,1.364702171307173861e+00,1.009457800954907780e+00,-1.451247134142414463e+00
1.223644728945789062e+01,1.189683359984921251e+00,1.371614644744820755e+00,1.005965265253225160e+00,-1.452706645041914157e+00
1.224244848969793864e+01,1.180961285553692175e+00,1.378447734267177038e+00,1.002481162517048885e+00,-1.454051001429279788e+00
1.224844968993798666e+01,1.172231484320062744e+00,1.385201835171669060e+00,9.990059374879907139e-01,-1.455282252364240803e+00
1.225445089017803468e+01,1.163494628897307148e+00,1.391877349221529725e+00,9.955400281782779137e-01,-1.456402445226912201e+00
1.226045209041808270e+01,1.154751379572124925e+00,1.398474684645798938e+00,9.920838658707538116e-01,-1.457413625083230801e+00
1.226645329065813073e+01,1.146002384304640298e+00,1.404994256139322273e+00,9.886378751188780178e-01,-1.458317834062416107e+00
1.227245449089817875e+01,1.137248278728402395e+00,1.411436484862752971e+00,9.852024737467263149e-01,-1.459117110746458001e+00
1.227845569113822677e+01,1.128489686150385474e+00,1.417801798442550165e+00,9.817780728489902131e-01,-1.459813489571613498e+00
1.228445689137827479e+01,1.119727217550988252e+00,1.424090630970979765e+00,9.783650767909776169e-01,-1.460409000241916333e+00
1.229045809161832281e+01,1.110961471938406442e+00,1.430303421185416202e+00,9.749638833965197371e-01,-1.460905665678073007e+00
1.229645929185837083e+01,1.102193038465354880e+00,1.436440599336798574e+00,9.715748850231802347e-01,-1.461305490455470757e+00
1.230246049209841885e+01,1.093422491573897704e+00,1.442502610220379733e+00,9.681984659497551160e-01,-1.461610478666839130e+00
1.230846169233846688e+01,1.084650393417046388e+00,1.448489904416504714e+00,9.648350037393795819e-01,-1.461822626931330582e+00
1.231446289257851490e+01,1.075877294625450453e+00,1.454402934734142505e+00,9.614848696541904438e-01,-1.461943921126456880e+00
1.232046409281856292e+01,1.067103734307397689e+00,1.460242156210886488e+00,9.581484286553265672e-01,-1.461976335955262218e+00
1.232646529305861094e+01,1.058330240048813708e+00,1.466008026112953111e+00,9.548260394029284281e-01,-1.461921834524052999e+00
1.233246649329865896e+01,1.049557327913261728e+00,1.471701003935183216e+00,9.515180542561386678e-01,-1.461782367930613669e+00
1.233846769353870698e+01,1.040785502441943455e+00,1.477321551401041377e+00,9.482248192731015379e-01,-1.461559874862820685e+00
1.234446889377875500e+01,1.032015256653697977e+00,1.482870132462615675e+00,9.449466742109633444e-01,-1.461256281207588215e+00
1.235047009401880302e+01,1.023247072045002648e+00,1.488347213300618810e+00,9.416839525258721144e-01,-1.460873499670058306e+00
1.235647129425885105e+01,1.014481418589972650e+00,1.493753262324386322e+00,9.384369813729777077e-01,-1.460413429402959151e+00
1.236247249449889907e+01,1.005718754740360987e+00,1.499088750171878370e+00,9.352060816064321491e-01,-1.459877955646055936e+00
1.236847369473894709e+01,9.969595274255589334e-01,1.504354149709678401e+00,9.319915677793888520e-01,-1.459268949375604141e+00
1.237447489497899511e+01,9.882041720525952533e-01,1.509549936032994477e+00,9.287937481440036169e-01,-1.458588266963736890e+00
1.238047609521904313e+01,9.794531125061368693e-01,1.514676586465657504e+00,9.256129246514336328e-01,-1.457837749847690434e+00
1.238647729545909115e+01,9.707067611484887504e-01,1.519734580560123227e+00,9.224493929518383650e-01,-1.457019224208800923e+00
1.239247849569913917e+01,9.619655198828979126e-01,1.524724398156312555e+00,9.193034429720242651e-01,-1.456134499844201402e+00
1.239847969593918720e+01,9.532297837266816565e-01,1.529646512175768969e+00,9.161753608181157915e-01,-1.455185366509824441e+00
1.240448089617923522e+01,9.444999327339212991e-01,1.534501403073033288e+00,9.130654243747988730e-01,-1.454173599612825107e+00
1.241048209641928324e+01,9.357763362760188608e-01,1.539289551947075063e+00,9.099739056860932651e-01,-1.453100957542452498e+00
1.241648329665933126e+01,9.270593538146802981e-01,1.544011439190996704e+00,9.069010713788320244e-01,-1.451969180922010993e+00
1.242248449689937928e+01,9.183493349019158369e-01,1.548667544492033477e+00,9.038471826626620631e-01,-1.450779992407355001e+00
1.242848569713942730e+01,9.096466191800393064e-01,1.553258346831552394e+00,9.008124953300440385e-01,-1.449535096492911013e+00
1.243448689737947532e+01,9.009515363816688049e-01,1.557784324485053329e+00,8.977972597562522417e-01,-1.448236179325139927e+00
1.244048809761952334e+01,8.922644063297264783e-01,1.562245955022169230e+00,8.948017208993743754e-01,-1.446884908523340396e+00
1.244648929785957137e+01,8.835855389374381863e-01,1.566643715306665019e+00,8.918261183003122206e-01,-1.445482933007686155e+00
1.245249049809961939e+01,8.749152342083340583e-01,1.570978081496438250e+00,8.888706860827810807e-01,-1.444031882834410752e+00
1.245849169833966741e+01,8.662537822362479378e-01,1.575249529043518892e+00,8.859356529533097824e-01,-1.442533369038036417e+00
1.246449289857971543e+01,8.576014632053180486e-01,1.579458532694069994e+00,8.830212422012411189e-01,-1.440988983480552488e+00
1.247049409881976345e+01,8.489585473899863288e-01,1.583605566488386573e+00,8.801276716987312954e-01,-1.439400298707445902e+00
1.247649529905981147e+01,8.403252951549986527e-01,1.587691103760896505e+00,8.772551539007504839e-01,-1.437768867810489182e+00
1.248249649929985949e+01,8.317019569554051639e-01,1.591715617140159855e+00,8.744038958450821575e-01,-1.436096224297191526e+00
1.248849769953990752e+01,8.230887755313275322e-01,1.595679576303338010e+00,8.715741003368455697e-01,-1.434383882073949845e+00
1.249449889977995554e+01,8.144859873233437630e-01,1.599583446103111983e+00,8.687659666715367157e-01,-1.432633335024751764e+00
1.250050010002000356e+01,8.058938155332877606e-01,1.603427693707332846e+00,8.659796868966801453e-01,-1.430846056630835417e+00
1.250650130026005158e+01,7.973124750807697447e-01,1.607212783917609578e+00,8.632154485260036259e-01,-1.429023500500392396e+00
1.251250250050009960e+01,7.887421728287818956e-01,1.610939178946709571e+00,8.604734346620115382e-01,-1.427167100331043770e+00
1.251850370074014762e+01,7.801831075836985763e-01,1.614607338418560190e+00,8.577538239959843214e-01,-1.425278269858617053e+00
1.252450490098019564e+01,7.716354700952755552e-01,1.618217719368246543e+00,8.550567908079792501e-01,-1.423358402810497969e+00
1.253050610122024366e+01,7.630994430566507836e-01,1.621770776242013712e+00,8.523825049668294351e-01,-1.421408872863475059e+00
1.253650730146029169e+01,7.545752011043441732e-01,1.625266960897265189e+00,8.497311319301448229e-01,-1.419431033605984771e+00
1.254250850170033971e+01,7.460629108182572633e-01,1.628706722602563106e+00,8.471028327443116401e-01,-1.417426218504676871e+00
1.254850970194038773e+01,7.375627307216737760e-01,1.632090508037628895e+00,8.444977640444922828e-01,-1.415395740875209363e+00
1.255451090218043575e+01,7.290748112812591719e-01,1.635418761293343071e+00,8.419160780546258716e-01,-1.413340893857195191e+00
1.256051210242048377e+01,7.205992949070608722e-01,1.638691923871744782e+00,8.393579225874275851e-01,-1.411262950393213256e+00
1.256651330266053179e+01,7.121363159525081477e-01,1.641910434686032261e+00,8.368234410443892157e-01,-1.409163163211802239e+00
1.257251450290057981e+01,7.036860007144121187e-01,1.645074730060562151e+00,8.343127724157788361e-01,-1.407042764814360414e+00
1.257851570314062783e+01,6.952484676113480644e-01,1.648185243622847906e+00,8.318260513748532148e-01,-1.404902967545074821e+00
1.258451690338067586e+01,6.868238320153766674e-01,1.651242403238057488e+00,8.293634108131491267e-01,-1.402744965605245309e+00
1.259051810362072388e+01,6.784121997029151085e-01,1.654246634739418909e+00,8.269249783550880473e-01,-1.400569931943107305e+00
1.259651930386077190e+01,6.700136679298882569e-01,1.657198361579878876e+00,8.245108769633150425e-01,-1.398379019032494064e+00
1.260252050410081992e+01,6.616283277462625678e-01,1.660098003487660012e+00,8.221212261680082012e-01,-1.396173359984000939e+00
1.260852170434086794e+01,6.532562639960457496e-01,1.662945976466259523e+00,8.197561420668785237e-01,-1.393954068579175143e+00
1.261452290458091596e+01,6.448975553172872077e-01,1.665742692794449198e+00,8.174157373251699221e-01,-1.391722239306953934e+00
1.262052410482096398e+01,6.365522741420773789e-01,1.668488561026276518e+00,8.151001211756593312e-01,-1.389478947402291720e+00
1.262652530506101201e+01,6.282204866965485079e-01,1.671183985991063770e+00,8.128093994186564863e-01,-1.387225248886908346e+00
1.263252650530106003e+01,6.199022530008738707e-01,1.673829368793407602e+00,8.105436744220041456e-01,-1.384962180612093974e+00
1.263852770554110805e+01,6.115976268692684403e-01,1.676425106813180355e+00,8.083030451210780898e-01,-1.382690760303513455e+00
1.264452890578115607e+01,6.033066559099883319e-01,1.678971593705528953e+00,8.060876070187869002e-01,-1.380411986607941621e+00
1.265053010602120409e+01,5.950293815253313578e-01,1.681469219400875570e+00,8.038974521855722921e-01,-1.378126839141873283e+00
1.265653130626125211e+01,5.867658389116366946e-01,1.683918370104917184e+00,8.017326692594085591e-01,-1.375836278541948010e+00
1.266253250650130013e+01,5.785160570592845497e-01,1.686319428298625800e+00,7.995933434458034617e-01,-1.373541246517128833e+00
1.266853370674134815e+01,5.702800587526970499e-01,1.688672772738248229e+00,7.974795565177972279e-01,-1.371242665902577373e+00
1.267453490698139618e+01,5.620578616848689313e-01,1.690978778068644717e+00,7.953913873754773212e-01,-1.368941441437478312e+00
1.268053610722144420e+01,5.538494820038368793e-01,1.693237813414564696e+00,7.933289138090795500e-01,-1.366638461967025986e+00
1.268653730746149222e+01,5.456549264784978925e-01,1.695450245028925940e+00,7.912922085606660660e-01,-1.364334595374591785e+00
1.269253850770154024e+01,5.374741966891688483e-01,1.697616435074154939e+00,7.892813414517160231e-01,-1.362030691577810426e+00
1.269853970794158826e+01,5.293072897314716752e-01,1.699736741392503525e+00,7.872963797379340933e-01,-1.359727583072980917e+00
1.270454090818163628e+01,5.211541982163329090e-01,1.701811517506046645e+00,7.853373881092503561e-01,-1.357426085011229189e+00
1.271054210842168430e+01,5.130149102699836927e-01,1.703841112616683917e+00,7.834044286898199649e-01,-1.355126995275219182e+00
1.271654330866173233e+01,5.048894095339599986e-01,1.705825871606138966e+00,7.814975610380238136e-01,-1.352831094556379066e+00
1.272254450890178035e+01,4.967776751651022393e-01,1.707766135035959643e+00,7.796168421464682030e-01,-1.350539146432589765e+00
1.272854570914182837e+01,4.886796818355558236e-01,1.709662239147518026e+00,7.777623264419846194e-01,-1.348251897446305136e+00
1.273454690938187461e+01,4.805953997327730431e-01,1.711514515862009533e+00,7.759340657856305112e-01,-1.345970077183058944e+00
1.274054810962192263e+01,4.725247945595038579e-01,1.713323292780455587e+00,7.741321094726872909e-01,-1.343694398350319119e+00
1.274654930986197066e+01,4.644678275338099960e-01,1.715088893183700280e+00,7.723565042326632213e-01,-1.341425556856659540e+00
1.275255051010201868e+01,4.564244553890554612e-01,1.716811636032411714e+00,7.706072942292915284e-01,-1.339164231891197376e+00
1.275855171034206670e+01,4.483946303739090311e-01,1.718491835967083325e+00,7.688845210605307345e-01,-1.336911086003274240e+00
1.276455291058211472e+01,4.403783002523442014e-01,1.720129803308031446e+00,7.671882237585647690e-01,-1.334666765182336512e+00
1.277055411082216274e+01,4.323754093051929703e-01,1.721725843912026876e+00,7.655184392490541612e-01,-1.332431899692108512e+00
1.277655531106221076e+01,4.243859017693864533e-01,1.723280258529133135e+00,7.638752039264712357e-01,-1.330207106630890257e+00
1.278255651130225878e+01,4.164097143920094113e-01,1.724793343805009371e+00,7.622585502404285451e-01,-1.327992984365735429e+00
1.278855771154230681e+01,4.084467802718653173e-01,1.726265391934769022e+00,7.606685084605245839e-01,-1.325790115662514035e+00
1.279455891178235483e+01,4.004970295596261276e-01,1.727696690575985627e+00,7.591051069975794929e-01,-1.323599068309213811e+00
1.280056011202240285e+01,3.925603894578327813e-01,1.729087522848693270e+00,7.575683724036352817e-01,-1.321420395201840847e+00
1.280656131226245087e+01,3.846367842208947563e-01,1.730438167335385469e+00,7.560583293719554954e-01,-1.319254634429821271e+00
1.281256251250249889e+01,3.767261351550905135e-01,1.731748898081016730e+00,7.545750007370255474e-01,-1.317102309360880241e+00
1.281856371274254691e+01,3.688283606185669972e-01,1.733019984593001439e+00,7.531184074745521650e-01,-1.314963928725373155e+00
1.282456491298259493e+01,3.609433760213400788e-01,1.734251691841214083e+00,7.516885687014642770e-01,-1.312839986700050643e+00
1.283056611322264295e+01,3.530710938252942799e-01,1.735444280257989469e+00,7.502855016759119033e-01,-1.310730962991231596e+00
1.283656731346269098e+01,3.452114235441828827e-01,1.736598005738122730e+00,7.489092217972672660e-01,-1.308637322917366674e+00
1.284256851370273900e+01,3.373642717436279304e-01,1.737713119638869097e+00,7.475597426061239004e-01,-1.306559517490968991e+00
1.284856971394278702e+01,3.295295420411201159e-01,1.738789868779943681e+00,7.462370757842970992e-01,-1.304497983499893099e+00
1.285457091418283504e+01,3.217071351060190043e-01,1.739828495443522138e+00,7.449412311548241350e-01,-1.302453143587947171e+00
1.286057211442288306e+01,3.138969486595528657e-01,1.740829237374240446e+00,7.436722166819634827e-01,-1.300425406334811296e+00
1.286657331466293108e+01,3.060988774748186758e-01,1.741792327779194682e+00,7.424300384711957079e-01,-1.298415166335250559e+00
1.287257451490297910e+01,2.983128165472567761e-01,1.742717995373650020e+00,7.412147019965876771e-01,-1.296422806675896267e+00
1.287857571514302713e+01,2.905386588532165026e-01,1.743606464130790901e+00,7.400262112710704887e-01,-1.294448697228317346e+00
1.288457691538307515e+01,2.827762924867227023e-01,1.744457953355866620e+00,7.388645677205453177e-01,-1.292493192614712516e+00
1.289057811562312317e+01,2.750256039397720453e-01,1.745272677850281395e+00,7.377297714343146184e-01,-1.290556634816967030e+00
1.289657931586317119e+01,2.672864781028414516e-01,1.746050847911609916e+00,7.366218211652785230e-01,-1.288639353253731468e+00
1.290258051610321921e+01,2.595587982648884240e-01,1.746792669333598225e+00,7.355407143299347306e-01,-1.286741664856059453e+00
1.290858171634326723e+01,2.518424461133508263e-01,1.747498343406163057e+00,7.344864470083778407e-01,-1.284863874141988216e+00
