t,N,P_mate,Q_env,dN_dt,dN_dt_noisy
4.406881376275255491e+01,8.728201000076755633e+01,1.623940233170802401e+02,4.310772248347684865e+01,-1.274542537686329524e-03,-2.266362605002035513e-01
4.408881776355271143e+01,8.728198467294258478e+01,1.623940053388937770e+02,4.310878818179888583e+01,-1.271973798836256719e-03,-9.636012985708252154e-01
4.410882176435287505e+01,8.728195931220820114e+01,1.623939872027717684e+02,4.310985172581337821e+01,-1.268860247876091307e-03,3.313518273341240494e-01
4.412882576515303157e+01,8.728193393486202467e+01,1.623939689086334965e+02,4.311091311975168594e+01,-1.265307463029330393e-03,-7.144159340884204124e-02
4.414882976595319519e+01,8.728190857825225635e+01,1.623939504548133641e+02,4.311197236766923879e+01,-1.261556470993241419e-03,1.375349460373953558e-01
4.416883376675335171e+01,8.728188325563810679e+01,1.623939318414426225e+02,4.311302947380048067e+01,-1.257693294462569611e-03,-1.344513658063711814e+00
4.418883776755351533e+01,8.728185797888886555e+01,1.623939130687515160e+02,4.311408444238228554e+01,-1.253795010825342615e-03,2.273087363381287307e-01
4.420884176835367185e+01,8.728183275848395795e+01,1.623938941370691964e+02,4.311513727765395743e+01,-1.249929752589196141e-03,-1.376507833151778604e+00
4.422884576915383548e+01,8.728180760351291667e+01,1.623938750468238084e+02,4.311618798385723750e+01,-1.246156707281897980e-03,-4.349493242099188861e-01
4.424884976995399199e+01,8.728178252167533913e+01,1.623938557985424325e+02,4.311723656523628279e+01,-1.242526117053444068e-03,4.417081808479504379e-01
4.426885377075415562e+01,8.728175751928094428e+01,1.623938363928511706e+02,4.311828302603769458e+01,-1.239079279159227553e-03,-9.134776557423394117e-01
4.428885777155431214e+01,8.728173260124955846e+01,1.623938168304750036e+02,4.311932737051048292e+01,-1.235848546187412467e-03,-9.331372021143504725e-01
4.430886177235447576e+01,8.728170777111111533e+01,1.623937971122379338e+02,4.312036960290611631e+01,-1.232857325547342953e-03,-2.261223540017356093e-01
4.432886577315463228e+01,8.728168303100561332e+01,1.623937772390628993e+02,4.312140972747847201e+01,-1.230120079711127801e-03,8.220999192545140888e-01
4.434886977395479590e+01,8.728165838168321500e+01,1.623937572119718311e+02,4.312244774848385021e+01,-1.227642326867339762e-03,8.065984942163250127e-01
4.436887377475495242e+01,8.728163382250410507e+01,1.623937370320855678e+02,4.312348367018100959e+01,-1.225420639642038623e-03,-3.053666830060661752e-01
4.438887777555511605e+01,8.728160935143866084e+01,1.623937167006239406e+02,4.312451749683111757e+01,-1.223442646804073775e-03,4.985379212156068607e-01
4.440888177635527256e+01,8.728158496506728170e+01,1.623936962189057454e+02,4.312554923269776452e+01,-1.221687031659257627e-03,2.882363788406460681e-01
4.442888577715543619e+01,8.728156065858051704e+01,1.623936755883487706e+02,4.312657888204698509e+01,-1.220123533371975100e-03,1.292707027585218160e-01
4.444888977795559271e+01,8.728153642577899518e+01,1.623936548104696556e+02,4.312760644914724395e+01,-1.218712946297273447e-03,1.759754087660824473e-01
4.446889377875575633e+01,8.728151225907346600e+01,1.623936338868841460e+02,4.312863193826942876e+01,-1.217407120435609613e-03,-3.642718212845317827e-01
4.448889777955591285e+01,8.728148814948474410e+01,1.623936128193068384e+02,4.312965535368685721e+01,-1.216148960835994330e-03,3.988058806055720384e-01
4.450890178035607647e+01,8.728146408664380829e+01,1.623935916095513221e+02,4.313067669967526996e+01,-1.214872428761282208e-03,5.287691987482624478e-01
4.452890578115623299e+01,8.728144005879167366e+01,1.623935702595302075e+02,4.313169598051285902e+01,-1.213502540309718825e-03,1.348742013528636985e+00
4.454890978195639661e+01,8.728141605277950532e+01,1.623935487712549559e+02,4.313271320048021806e+01,-1.211955367750761070e-03,4.563861006775418172e-01
4.456891378275655313e+01,8.728139205406853307e+01,1.623935271468360781e+02,4.313372836386039211e+01,-1.210138038686636719e-03,-1.228570005100128704e+00
4.458891778355671676e+01,8.728136804673012250e+01,1.623935053884830495e+02,4.313474147493884914e+01,-1.207948736521302635e-03,-6.047588473904574879e-01
4.460892178435687327e+01,8.728134401344571813e+01,1.623934834985041959e+02,4.313575253800347298e+01,-1.205276700275703661e-03,1.638470584514738759e-01
4.462892578515703690e+01,8.728131994291489093e+01,1.623934614787523287e+02,4.313676155728663275e+01,-1.202049891020351424e-03,3.133251055515805239e-02
4.464892978595719342e+01,8.728129587583829618e+01,1.623934393271801184e+02,4.313776853660399269e+01,-1.198530862623670146e-03,-9.334032750561864766e-01
4.466893378675735704e+01,8.728127183316937021e+01,1.623934170432111728e+02,4.313877347991547850e+01,-1.194855105467240719e-03,-7.317817582117769337e-02
4.468893778755751356e+01,8.728124782750215616e+01,1.623933946268902275e+02,4.313977639123823593e+01,-1.191104320369618108e-03,-1.825490805255708393e-01
4.470894178835767008e+01,8.728122387004356142e+01,1.623933720783612671e+02,4.314077727459225287e+01,-1.187351281330961683e-03,-2.832670573008241877e-02
4.472894578915783370e+01,8.728119997061322977e+01,1.623933493978676665e+02,4.314177613400036648e+01,-1.183659834396166843e-03,-6.481643120383842605e-02
4.474894978995799022e+01,8.728117613764361238e+01,1.623933265857521064e+02,4.314277297348823481e+01,-1.180084898152244932e-03,4.566772115322989545e-01
4.476895379075815384e+01,8.728115237817998207e+01,1.623933036424565728e+02,4.314376779708437226e+01,-1.176672464183070588e-03,7.285752644681412482e-01
4.478895779155831036e+01,8.728112869788036221e+01,1.623932805685223570e+02,4.314476060882013542e+01,-1.173459596401471572e-03,3.381453902583251292e-01
4.480896179235847399e+01,8.728110510101559782e+01,1.623932573645901414e+02,4.314575141272969461e+01,-1.170474431603452103e-03,-5.588188600666748052e-01
4.482896579315863050e+01,8.728108159046928449e+01,1.623932340313998850e+02,4.314674021285009076e+01,-1.167736179027656362e-03,-4.352562174053217214e-01
4.484896979395879413e+01,8.728105816773788206e+01,1.623932105697908241e+02,4.314772701322119275e+01,-1.165255121165387209e-03,-3.346377321335288757e-01
4.486897379475895065e+01,8.728103483293055831e+01,1.623931869807016426e+02,4.314871181788570453e+01,-1.163032612893744044e-03,-3.163554847650643098e-02
4.488897779555911427e+01,8.728101158476934529e+01,1.623931632651702159e+02,4.314969463088917223e+01,-1.161061082171954695e-03,-2.167685021982125870e-01
4.490898179635927079e+01,8.728098842058902562e+01,1.623931394243338104e+02,4.315067545627998413e+01,-1.159324029956110280e-03,-1.783618470208747364e-01
4.492898579715943441e+01,8.728096533633717513e+01,1.623931154594289978e+02,4.315165429810936359e+01,-1.157796029872315557e-03,-4.645887304859739886e-01
4.494898979795959093e+01,8.728094232657419127e+01,1.623930913717916837e+02,4.315263116043139036e+01,-1.156442728799333963e-03,4.713041957727866493e-01
4.496899379875975455e+01,8.728091938447322207e+01,1.623930671628570792e+02,4.315360604730295790e+01,-1.155220846314364280e-03,4.224356185515459883e-01
4.498899779955991107e+01,8.728089650182023718e+01,1.623930428341597576e+02,4.315457896278381611e+01,-1.154078175417794228e-03,4.740467070172302289e-01
4.500900180036007470e+01,8.728087366901401367e+01,1.623930183873335409e+02,4.315554991093654991e+01,-1.152953582163718238e-03,-4.333384455048577139e-02
4.502900580116023121e+01,8.728085087506606499e+01,1.623929938241116417e+02,4.315651889582659351e+01,-1.151777005432563783e-03,2.242874437382438857e-01
4.504900980196039484e+01,8.728082810760074040e+01,1.623929691463265499e+02,4.315748592152220198e+01,-1.150469457542158125e-03,-4.586527418363040565e-01
4.506901380276055136e+01,8.728080535285516817e+01,1.623929443559101173e+02,4.315845099209448676e+01,-1.148943024062987206e-03,-5.089853574889091625e-01
4.508901780356071498e+01,8.728078259567928399e+01,1.623929194548935016e+02,4.315941411161738728e+01,-1.147100863605032828e-03,-2.749420726426284323e-01
4.510902180436087150e+01,8.728075981953578832e+01,1.623928944454071654e+02,4.316037528416769220e+01,-1.144837208286730856e-03,2.894473369231932991e-01
4.512902580516103512e+01,8.728073700650020328e+01,1.623928693296809058e+02,4.316133451382502528e+01,-1.142037363521808402e-03,-7.734655121105407649e-02
4.514902980596119164e+01,8.728071416761383716e+01,1.623928441077707987e+02,4.316229180443399116e+01,-1.138773006246651676e-03,-5.738681361824435889e-01
4.516903380676135527e+01,8.728069134297909670e+01,1.623928187775496212e+02,4.316324715960155345e+01,-1.135302797223403104e-03,4.385250325434061208e-02
4.518903780756151178e+01,8.728066854604939806e+01,1.623927933388803524e+02,4.316420058313466512e+01,-1.131713928984368067e-03,2.087946309563772362e-01
4.520904180836167541e+01,8.728064578877976487e+01,1.623927677917340588e+02,4.316515207884438610e+01,-1.128083951712710586e-03,7.903620417154574862e-02
4.522904580916183193e+01,8.728062308174042983e+01,1.623927421361814254e+02,4.316610165054501635e+01,-1.124481503808283378e-03,-3.356445202338928513e-01
4.524904980996199555e+01,8.728060043411680624e+01,1.623927163723928970e+02,4.316704930205409596e+01,-1.120966311944471272e-03,2.992060183298590748e-02
4.526905381076215207e+01,8.728057785370960175e+01,1.623926905006384231e+02,4.316799503719237663e+01,-1.117589191778733948e-03,-2.130650406494347116e-01
4.528905781156231569e+01,8.728055534693469042e+01,1.623926645212877133e+02,4.316893885978385015e+01,-1.114392047014689524e-03,-1.650097013744505625e-01
4.530906181236247221e+01,8.728053291882321219e+01,1.623926384348100385e+02,4.316988077365573417e+01,-1.111407870624248062e-03,-4.695789987191745923e-02
4.532906581316263583e+01,8.728051057302148763e+01,1.623926122417744011e+02,4.317082078263847933e+01,-1.108660743497580370e-03,3.745771384366282653e-01
4.534906981396279235e+01,8.728048831179110323e+01,1.623925859428493368e+02,4.317175889056577631e+01,-1.106165835849992618e-03,9.105382574147899977e-01
4.536907381476295598e+01,8.728046613600884029e+01,1.623925595388031411e+02,4.317269510127453458e+01,-1.103929406184533946e-03,7.772681487678144707e-01
4.538907781556311249e+01,8.728044404516670340e+01,1.623925330305036994e+02,4.317362941860488945e+01,-1.101948802016750051e-03,3.122696707505046576e-01
4.540908181636327612e+01,8.728042203737196303e+01,1.623925064189185150e+02,4.317456184640022343e+01,-1.100212459732574644e-03,-2.018922795032523920e-01
4.542908581716343264e+01,8.728040010934705606e+01,1.623924797051147948e+02,4.317549238850713067e+01,-1.098699904346744916e-03,-1.561121524502755153e-01
4.544908981796359626e+01,8.728037825642967107e+01,1.623924528902593920e+02,4.317642104877545250e+01,-1.097381749801229489e-03,-1.346063411549784927e-01
4.546909381876375278e+01,8.728035647257271989e+01,1.623924259756186927e+02,4.317734783105824903e+01,-1.096219699192602093e-03,5.744241879970827247e-01
4.548909781956391640e+01,8.728033475034433764e+01,1.623923989625589002e+02,4.317827273921182041e+01,-1.095166544303083356e-03,-1.383754848604954679e+00
4.550910182036407292e+01,8.728031308092789686e+01,1.623923718525457502e+02,4.317919577709567847e+01,-1.094166166168974996e-03,1.278067126028167577e-01
4.552910582116423654e+01,8.728029145412195078e+01,1.623923446471446255e+02,4.318011694857259641e+01,-1.093153534540647343e-03,-9.973378684525875393e-01
4.554910982196439306e+01,8.728026985834031848e+01,1.623923173480206117e+02,4.318103625750855201e+01,-1.092054708522027795e-03,-3.027144629606156982e-03
4.556911382276455669e+01,8.728024828061202811e+01,1.623922899569383844e+02,4.318195370777276310e+01,-1.090786836144275185e-03,6.611816998896170583e-01
4.558911782356471321e+01,8.728022670658133109e+01,1.623922624757623225e+02,4.318286930323767336e+01,-1.089258154777894561e-03,-4.565597631398995992e-01
4.560912182436487683e+01,8.728020512050770208e+01,1.623922349064563662e+02,4.318378304777895949e+01,-1.087367990763254966e-03,-1.142521248056712180e+00
4.562912582516503335e+01,8.728018350526585323e+01,1.623922072510841872e+02,4.318469494527553820e+01,-1.085006759836915080e-03,6.474753371962501669e-01
4.564912982596519697e+01,8.728016184679816547e+01,1.623921795114756321e+02,4.318560499957467869e+01,-1.082084614452583082e-03,7.518291143914029862e-01
4.566913382676535349e+01,8.728014018234648574e+01,1.623921516856136691e+02,4.318651321411329747e+01,-1.078841771189331666e-03,2.482096870133478073e-01
4.568913782756551711e+01,8.728011853584570190e+01,1.623921237724715922e+02,4.318741959242308326e+01,-1.075432825842881357e-03,6.265587138872983353e-01
4.570914182836567363e+01,8.728009692001769793e+01,1.623920957718584361e+02,4.318832413811605875e+01,-1.071940227490131292e-03,-4.023168303407816948e-01
4.572914582916583726e+01,8.728007534620175534e+01,1.623920676836833081e+02,4.318922685480786328e+01,-1.068437527393939490e-03,5.852390583705068261e-01
4.574914982996599377e+01,8.728005382435461001e+01,1.623920395079551042e+02,4.319012774611773864e+01,-1.064989380267888919e-03,8.492471105125811714e-01
4.576915383076615740e+01,8.728003236305038115e+01,1.623920112447827648e+02,4.319102681566853619e+01,-1.061651543508901341e-03,3.190278138853869794e-01
4.578915783156631392e+01,8.728001096948064230e+01,1.623919828943751043e+02,4.319192406708668130e+01,-1.058470877467243554e-03,1.394736215962620596e-01
4.580916183236647754e+01,8.727998964945437876e+01,1.623919544570408959e+02,4.319281950400223735e+01,-1.055485345816009612e-03,6.405886840800661952e-01
4.582916583316663406e+01,8.727996840739798756e+01,1.623919259331888441e+02,4.319371313004884172e+01,-1.052724014769523819e-03,5.649210498654416712e-01
4.584916983396679768e+01,8.727994724635529167e+01,1.623918973233275551e+02,4.319460494886375557e+01,-1.050207054035467991e-03,-3.754639015106894240e-01
4.586917383476695420e+01,8.727992616798752579e+01,1.623918686280656232e+02,4.319549496408782119e+01,-1.047945736075917011e-03,6.789653785830532806e-01
4.588917783556711782e+01,8.727990517257339320e+01,1.623918398481115446e+02,4.319638317936550465e+01,-1.045942437130520375e-03,3.712638991704966807e-01
4.590918183636727434e+01,8.727988425900895209e+01,1.623918109842737749e+02,4.319726959834486735e+01,-1.044190635994368677e-03,7.830320514525485054e-02
4.592918583716743797e+01,8.727986342480771498e+01,1.623917820374606720e+02,4.319815422467756605e+01,-1.042674914941699171e-03,6.508167713447309266e-01
4.594918983796759449e+01,8.727984266610063457e+01,1.623917530086805243e+02,4.319903706201885996e+01,-1.041370959725895773e-03,4.616848771529407092e-01
4.596919383876775811e+01,8.727982197763603267e+01,1.623917238990416081e+02,4.319991811402761783e+01,-1.040245558911578883e-03,3.719270120346841457e-01
4.598919783956791463e+01,8.727980135277971385e+01,1.623916947097520449e+02,4.320079738436631800e+01,-1.039256605096738895e-03,-2.549633554805483815e-01
4.600920184036807825e+01,8.727978078351486602e+01,1.623916654421200008e+02,4.320167487670101991e+01,-1.038353093562704998e-03,4.156989568898948884e-01
4.602920584116823477e+01,8.727976026044210300e+01,1.623916360975534872e+02,4.320255059470139969e+01,-1.037475123467856974e-03,-5.552946812744673499e-01
4.604920984196839839e+01,8.727973977277946460e+01,1.623916066775604747e+02,4.320342454204073590e+01,-1.036553897122871604e-03,-6.426111528286726493e-02
4.606921384276855491e+01,8.727971930836240233e+01,1.623915771837488933e+02,4.320429672239590246e+01,-1.035511720488102583e-03,-8.476661502133115977e-01
4.608921784356871854e+01,8.727969885364382208e+01,1.623915476178266033e+02,4.320516713944738285e+01,-1.034262003116737105e-03,-8.532302118058939788e-01
4.610922184436887505e+01,8.727967839369399883e+01,1.623915179816013392e+02,4.320603579687926299e+01,-1.032709257842157058e-03,2.204953424041087295e-01
4.612922584516903868e+01,8.727965791220069036e+01,1.623914882769808514e+02,4.320690269837922415e+01,-1.030749101488481756e-03,-4.203409888101372616e-02
4.614922984596919520e+01,8.727963739146900934e+01,1.623914585059727642e+02,4.320776784763855716e+01,-1.028268253904229823e-03,4.134893236887601103e-02
4.616923384676935882e+01,8.727961683427621153e+01,1.623914286690477127e+02,4.320863124818080792e+01,-1.025285151087018676e-03,2.949497032233041605e-01
4.618923784756951534e+01,8.727959628373528744e+01,1.623913987636497893e+02,4.320949290320449876e+01,-1.022077745602700816e-03,1.739697661531272865e-01
4.620924184836967896e+01,8.727957575441755012e+01,1.623913687893561644e+02,4.321035281612370227e+01,-1.018740351966584967e-03,-4.442109161030360909e-01
