t,v,brake_temperature,cart_position,dv_dt
1.499099819963992708e+01,8.812080546622823363e+00,6.186536548186597884e+01,1.974176291425037846e+02,-7.143997457282871277e-01
1.499699939987997510e+01,8.807792227124336293e+00,6.186667594079429477e+01,1.974704993377923188e+02,-7.147466657363870102e-01
1.500300060012002312e+01,8.803501843481091882e+00,6.186797274667613067e+01,1.975233437918547281e+02,-7.150867578311723705e-01
1.500900180036007114e+01,8.799209436970480525e+00,6.186925590157540000e+01,1.975761624924103046e+02,-7.154200289251760880e-01
1.501500300060011917e+01,8.794915048879287767e+00,6.187052540767959385e+01,1.976289554274242732e+02,-7.157464862524343108e-01
1.502100420084016719e+01,8.790618720503699635e+00,6.187178126729982353e+01,1.976817225851079058e+02,-7.160661373670129670e-01
1.502700540108021521e+01,8.786320493149304411e+00,6.187302348287078502e+01,1.977344639539184357e+02,-7.163789901415056338e-01
1.503300660132026323e+01,8.782020408131089084e+00,6.187425205695077324e+01,1.977871795225590574e+02,-7.166850527655123093e-01
1.503900780156031125e+01,8.777718506773439344e+00,6.187546699222167490e+01,1.978398692799789842e+02,-7.169843337440939823e-01
1.504500900180035927e+01,8.773414830410137810e+00,6.187666829148898273e+01,1.978925332153733905e+02,-7.172768418962039982e-01
1.505101020204040729e+01,8.769109420384374687e+00,6.187785595768178126e+01,1.979451713181834407e+02,-7.175625863531027715e-01
1.505701140228045531e+01,8.764802318048731777e+00,6.187902999385275393e+01,1.979977835780962891e+02,-7.178415765567428553e-01
1.506301260252050334e+01,8.760493564765194918e+00,6.188019040317819019e+01,1.980503699850450232e+02,-7.181138222581393560e-01
1.506901380276055136e+01,8.756183201905148650e+00,6.188133718895794999e+01,1.981029305292088054e+02,-7.183793335157149240e-01
1.507501500300059938e+01,8.751871270849376216e+00,6.188247035461552770e+01,1.981554652010126745e+02,-7.186381206936267585e-01
1.508101620324064740e+01,8.747557812988061343e+00,6.188358990369798818e+01,1.982079739911277443e+02,-7.188901944600721849e-01
1.508701740348069542e+01,8.743242867776094940e+00,6.188469583964310772e+01,1.982604568901579682e+02,-7.191355656386138051e-01
1.509301860372074344e+01,8.738926466415504635e+00,6.188578816511415681e+01,1.983129138877994535e+02,-7.193742447317370559e-01
1.509901980396079146e+01,8.734608648416978482e+00,6.188686688402204794e+01,1.983653449755817633e+02,-7.196062431717392682e-01
1.510502100420083949e+01,8.730289454581987130e+00,6.188793200055970800e+01,1.984177501454964556e+02,-7.198315727849158296e-01
1.511102220444088751e+01,8.725968925586711222e+00,6.188898351902422945e+01,1.984701293897529695e+02,-7.200502456825429443e-01
1.511702340468093553e+01,8.721647101982046735e+00,6.189002144381686321e+01,1.985224827007787098e+02,-7.202622742591067162e-01
1.512302460492098355e+01,8.717324024193597864e+00,6.189104577944302576e+01,1.985748100712190762e+02,-7.204676711905064757e-01
1.512902580516103157e+01,8.712999732521684138e+00,6.189205653051228495e+01,1.986271114939372922e+02,-7.206664494322443382e-01
1.513502700540107959e+01,8.708674267141336856e+00,6.189305370173837417e+01,1.986793869620146040e+02,-7.208586222175989988e-01
1.514102820564112761e+01,8.704347668102299096e+00,6.189403729793918529e+01,1.987316364687502244e+02,-7.210442030557817628e-01
1.514702940588117563e+01,8.700019975329025712e+00,6.189500732403676864e+01,1.987838600076612465e+02,-7.212232057300753674e-01
1.515303060612122366e+01,8.695691228620686886e+00,6.189596378505734009e+01,1.988360575724827015e+02,-7.213956442959565951e-01
1.515903180636127168e+01,8.691361467651159245e+00,6.189690668613127400e+01,1.988882291571675864e+02,-7.215615330792048976e-01
1.516503300660131970e+01,8.687030731969038300e+00,6.189783603249310318e+01,1.989403747558868929e+02,-7.217208866739952544e-01
1.517103420684136772e+01,8.682699060997627782e+00,6.189875182948151888e+01,1.989924943630294649e+02,-7.218737199409719363e-01
1.517703540708141574e+01,8.678366494034944978e+00,6.189965408253937085e+01,1.990445879732021126e+02,-7.220200480053118319e-01
1.518303660732146376e+01,8.674033070253718947e+00,6.190054279721368147e+01,1.990966555812296406e+02,-7.221598862547714548e-01
1.518903780756151178e+01,8.669698828701390525e+00,6.190141797915562449e+01,1.991486971821547058e+02,-7.222932503377172964e-01
1.519503900780155980e+01,8.665363808300117654e+00,6.190227963412053214e+01,1.992007127712379884e+02,-7.224201561611474087e-01
1.520104020804160783e+01,8.661028047846761169e+00,6.190312776796789507e+01,1.992527023439581058e+02,-7.225406198886916709e-01
1.520704140828165585e+01,8.656691586012904338e+00,6.190396238666137663e+01,1.993046658960115280e+02,-7.226546579386047275e-01
1.521304260852170387e+01,8.652354461344835101e+00,6.190478349626877730e+01,1.993566034233127482e+02,-7.227622869817416085e-01
1.521904380876175189e+01,8.648016712263558503e+00,6.190559110296209155e+01,1.994085149219941968e+02,-7.228635239395232448e-01
1.522504500900179991e+01,8.643678377064789586e+00,6.190638521301744390e+01,1.994604003884062138e+02,-7.229583859818862202e-01
1.523104620924184793e+01,8.639339493918956947e+00,6.190716583281513152e+01,1.995122598191171335e+02,-7.230468905252225298e-01
1.523704740948189595e+01,8.635000100871199180e+00,6.190793296883960295e+01,1.995640932109131427e+02,-7.231290552303039076e-01
1.524304860972194398e+01,8.630660235841370209e+00,6.190868662767949360e+01,1.996159005607984511e+02,-7.232048980001992700e-01
1.524904980996199200e+01,8.626319936624033957e+00,6.190942681602756181e+01,1.996676818659951778e+02,-7.232744369781745064e-01
1.525505101020204002e+01,8.621979240888467899e+00,6.191015354068075283e+01,1.997194371239434076e+02,-7.233376905455857209e-01
1.526105221044208804e+01,8.617638186178663062e+00,6.191086680854016322e+01,1.997711663323011066e+02,-7.233946773197572622e-01
1.526705341068213606e+01,8.613296809913316920e+00,6.191156662661104804e+01,1.998228694889442352e+02,-7.234454161518526494e-01
1.527305461092218408e+01,8.608955149385847605e+00,6.191225300200282078e+01,1.998745465919667197e+02,-7.234899261247318414e-01
1.527905581116223210e+01,8.604613241764379694e+00,6.191292594192907472e+01,1.999261976396803391e+02,-7.235282265508009569e-01
1.528505701140228012e+01,8.600271124091753094e+00,6.191358545370752609e+01,1.999778226306149236e+02,-7.235603369698482279e-01
1.529105821164232815e+01,8.595928833285515935e+00,6.191423154476008506e+01,2.000294215635181274e+02,-7.235862771468734023e-01
1.529705941188237617e+01,8.591586406137935228e+00,6.191486422261281319e+01,2.000809944373556277e+02,-7.236060670699080433e-01
1.530306061212242419e+01,8.587243879315984429e+00,6.191548349489592340e+01,2.001325412513110678e+02,-7.236197269478227279e-01
1.530906181236247221e+01,8.582901289361350550e+00,6.191608936934379415e+01,2.001840620047859147e+02,-7.236272772081282501e-01
1.531506301260252023e+01,8.578558672690435927e+00,6.191668185379496236e+01,2.002355566973997156e+02,-7.236287384947694967e-01
1.532106421284256825e+01,8.574216065594352898e+00,6.191726095619213055e+01,2.002870253289898415e+02,-7.236241316659060008e-01
1.532706541308261627e+01,8.569873504238923800e+00,6.191782668458215966e+01,2.003384678996116861e+02,-7.236134777916898297e-01
1.533306661332266430e+01,8.565531024664688076e+00,6.191837904711606910e+01,2.003898844095385527e+02,-7.235967981520318171e-01
1.533906781356271232e+01,8.561188662786895165e+00,6.191891805204903676e+01,2.004412748592617106e+02,-7.235741142343621313e-01
1.534506901380276034e+01,8.556846454395504509e+00,6.191944370774040607e+01,2.004926392494903098e+02,-7.235454477313814081e-01
1.535107021404280836e+01,8.552504435155192652e+00,6.191995602265366472e+01,2.005439775811514949e+02,-7.235108205388089964e-01
1.535707141428285638e+01,8.548162640605344365e+00,6.192045500535649438e+01,2.005952898553903481e+02,-7.234702547531186578e-01
1.536307261452290263e+01,8.543821106160061518e+00,6.192094066452069256e+01,2.006465760735698609e+02,-7.234237726692736015e-01
1.536907381476295065e+01,8.539479867108150657e+00,6.192141300892226496e+01,2.006978362372710194e+02,-7.233713967784500820e-01
1.537507501500299867e+01,8.535138958613137206e+00,6.192187204744133311e+01,2.007490703482927188e+02,-7.233131497657585562e-01
1.538107621524304669e+01,8.530798415713254812e+00,6.192231778906220541e+01,2.008002784086517920e+02,-7.232490545079581779e-01
1.538707741548309471e+01,8.526458273321454229e+00,6.192275024287334162e+01,2.008514604205830096e+02,-7.231791340711648530e-01
1.539307861572314273e+01,8.522118566225394432e+00,6.192316941806736708e+01,2.009026163865391368e+02,-7.231034117085555213e-01
1.539907981596319075e+01,8.517779329087447948e+00,6.192357532394105846e+01,2.009537463091907910e+02,-7.230219108580661080e-01
1.540508101620323878e+01,8.513440596444699082e+00,6.192396796989536512e+01,2.010048501914266126e+02,-7.229346551400854803e-01
1.541108221644328680e+01,8.509102402708943913e+00,6.192434736543538776e+01,2.010559280363531229e+02,-7.228416683551461830e-01
1.541708341668333482e+01,8.504764782166695625e+00,6.192471352017038555e+01,2.011069798472948094e+02,-7.227429744816082913e-01
1.542308461692338284e+01,8.500427768979172072e+00,6.192506644381378322e+01,2.011580056277941537e+02,-7.226385976733429306e-01
1.542908581716343086e+01,8.496091397182309990e+00,6.192540614618316397e+01,2.012090053816114619e+02,-7.225285622574078026e-01
1.543508701740347888e+01,8.491755700686752562e+00,6.192573263720027654e+01,2.012599791127251194e+02,-7.224128927317228221e-01
1.544108821764352690e+01,8.487420713277861850e+00,6.192604592689101395e+01,2.013109268253313076e+02,-7.222916137627424238e-01
1.544708941788357492e+01,8.483086468615706366e+00,6.192634602538544897e+01,2.013618485238442872e+02,-7.221647501831223170e-01
1.545309061812362295e+01,8.478753000235071724e+00,6.192663294291780574e+01,2.014127442128961718e+02,-7.220323269893866858e-01
1.545909181836367097e+01,8.474420341545449986e+00,6.192690668982645974e+01,2.014636138973370407e+02,-7.218943693395909467e-01
1.546509301860371899e+01,8.470088525831052095e+00,6.192716727655395914e+01,2.015144575822349395e+02,-7.217509025509833975e-01
1.547109421884376701e+01,8.465757586250797218e+00,6.192741471364701766e+01,2.015652752728758230e+02,-7.216019520976650892e-01
1.547709541908381503e+01,8.461427555838318071e+00,6.192764901175649328e+01,2.016160669747635836e+02,-7.214475436082470328e-01
1.548309661932386305e+01,8.457098467501959149e+00,6.192787018163740953e+01,2.016668326936200799e+02,-7.212877028635071852e-01
1.548909781956391107e+01,8.452770354024778499e+00,6.192807823414894841e+01,2.017175724353851081e+02,-7.211224557940459912e-01
1.549509901980395910e+01,8.448443248064542388e+00,6.192827318025447170e+01,2.017682862062164020e+02,-7.209518284779397046e-01
1.550110022004400712e+01,8.444117182153737744e+00,6.192845503102147120e+01,2.018189740124896332e+02,-7.207758471383962640e-01
1.550710142028405514e+01,8.439792188699552611e+00,6.192862379762161140e+01,2.018696358607984109e+02,-7.205945381414060602e-01
1.551310262052410316e+01,8.435468299983897467e+00,6.192877949133072946e+01,2.019202717579542821e+02,-7.204079279933981450e-01
1.551910382076415118e+01,8.431145548163391013e+00,6.192892212352879966e+01,2.019708817109867596e+02,-7.202160433388908878e-01
1.552510502100419920e+01,8.426823965269361949e+00,6.192905170569998319e+01,2.020214657271432941e+02,-7.200189109581471847e-01
1.553110622124424722e+01,8.422503583207854305e+00,6.192916824943257836e+01,2.020720238138892739e+02,-7.198165577648283353e-01
1.553710742148429524e+01,8.418184433759623886e+00,6.192927176641904907e+01,2.021225559789079966e+02,-7.196090108036481414e-01
1.554310862172434327e+01,8.413866548580138272e+00,6.192936226845603187e+01,2.021730622301007259e+02,-7.193962972480294482e-01
1.554910982196439129e+01,8.409549957948312837e+00,6.192943976651271498e+01,2.022235425739006303e+02,-7.191784443050902587e-01
1.555511102220443931e+01,8.405234689053719066e+00,6.192950426964085864e+01,2.022739970133162046e+02,-7.189554790889887137e-01
1.556111222244448733e+01,8.400920772404068870e+00,6.192955578976570052e+01,2.023244255566041545e+02,-7.187274290934546617e-01
1.556711342268453535e+01,8.396608238619380771e+00,6.192959433910074551e+01,2.023748282125730213e+02,-7.184943219493644673e-01
1.557311462292458337e+01,8.392297118138317913e+00,6.192961992992193387e+01,2.024252049901736825e+02,-7.182561854006189739e-01
1.557911582316463139e+01,8.387987441218186291e+00,6.192963257456763415e+01,2.024755558984994650e+02,-7.180130473018684345e-01
1.558511702340467941e+01,8.383679237934934747e+00,6.192963228543865739e+01,2.025258809467861170e+02,-7.177649356162406624e-01
1.559111822364472744e+01,8.379372538183160302e+00,6.192961907499822871e+01,2.025761801444118362e+02,-7.175118784130741778e-01
1.559711942388477546e+01,8.375067371676101047e+00,6.192959295577203704e+01,2.026264535008971848e+02,-7.172539038656510213e-01
1.560312062412482348e+01,8.370763767945643252e+00,6.192955394034817829e+01,2.026767010259051744e+02,-7.169910402489345636e-01
1.560912182436487150e+01,8.366461756342310707e+00,6.192950204137719794e+01,2.027269227292412097e+02,-7.167233159373094242e-01
1.561512302460491952e+01,8.362161366035278931e+00,6.192943727157207690e+01,2.027771186208531731e+02,-7.164507594023263870e-01
1.562112422484496754e+01,8.357862626012360963e+00,6.192935964370821722e+01,2.028272887108313114e+02,-7.161733992104502011e-01
1.562712542508501556e+01,8.353565565080019795e+00,6.192926917062346348e+01,2.028774330094082927e+02,-7.158912640208103806e-01
1.563312662532506359e+01,8.349270211863361268e+00,6.192916586521808853e+01,2.029275515269592347e+02,-7.156043825829581095e-01
1.563912782556511161e+01,8.344976594806132297e+00,6.192904974045481481e+01,2.029776442740016478e+02,-7.153127837346252571e-01
1.564512902580515963e+01,8.340684742170727972e+00,6.192892080935877885e+01,2.030277112611954919e+02,-7.150164963994896095e-01
1.565113022604520765e+01,8.336394682038186232e+00,6.192877908501756679e+01,2.030777524993431200e+02,-7.147155495849427664e-01
1.565713142628525567e+01,8.332106442308187866e+00,6.192862458058118591e+01,2.031277679993893059e+02,-7.144099723798659207e-01
1.566313262652530369e+01,8.327820050699058285e+00,6.192845730926208603e+01,2.031777577724212449e+02,-7.140997939524074134e-01
1.566913382676535171e+01,8.323535534747771081e+00,6.192827728433514523e+01,2.032277218296685533e+02,-7.137850435477673949e-01
1.567513502700539973e+01,8.319252921809940915e+00,6.192808451913769119e+01,2.032776601825032685e+02,-7.134657504859873711e-01
1.568113622724544776e+01,8.314972239059823522e+00,6.192787902706945857e+01,2.033275728424398494e+02,-7.131419441597448561e-01
1.568713742748549578e+01,8.310693513490326367e+00,6.192766082159263874e+01,2.033774598211351758e+02,-7.128136540321549086e-01
1.569313862772554380e+01,8.306416771912994435e+00,6.192742991623185134e+01,2.034273211303885205e+02,-7.124809096345763315e-01
1.569913982796559182e+01,8.302142040958020885e+00,6.192718632457414429e+01,2.034771567821416340e+02,-7.121437405644245322e-01
1.570514102820563984e+01,8.297869347074241730e+00,6.192693006026900093e+01,2.035269667884786031e+02,-7.118021764829907116e-01
1.571114222844568786e+01,8.293598716529139381e+00,6.192666113702834707e+01,2.035767511616260208e+02,-7.114562471132677146e-01
1.571714342868573588e+01,8.289330175408835544e+00,6.192637956862653681e+01,2.036265099139528161e+02,-7.111059822377808759e-01
1.572314462892578391e+01,8.285063749618101880e+00,6.192608536890035253e+01,2.036762430579704244e+02,-7.107514116964284145e-01
1.572914582916583193e+01,8.280799464880349348e+00,6.192577855174901913e+01,2.037259506063326455e+02,-7.103925653843257138e-01
1.573514702940587995e+01,8.276537346737638856e+00,6.192545913113419687e+01,2.037756325718356720e+02,-7.100294732496601480e-01
1.574114822964592797e+01,8.272277420550670612e+00,6.192512712107996009e+01,2.038252889674181745e+02,-7.096621652915479084e-01
