t,v_x,v_y,y_position,dv_x_dt
5.089017803560712262e-09,3.737992908815630653e+04,-3.644543417727745255e+05,-9.657381655125398196e-04,3.226832584025903125e+14
5.091018203640728665e-09,3.802514419044587703e+04,-3.643147740799037856e+05,-9.664670808165094513e-04,3.224020557752063125e+14
5.093018603720744241e-09,3.866979238490265561e+04,-3.641728237987174653e+05,-9.671957145423620318e-04,3.221164710373119375e+14
5.095019003800760644e-09,3.931386491013308114e+04,-3.640284932040453423e+05,-9.679240619261315383e-04,3.218265089863637500e+14
5.097019403880776220e-09,3.995735301496811735e+04,-3.638817846026475308e+05,-9.686521182087460364e-04,3.215321744775665625e+14
5.099019803960792623e-09,4.060024795846534835e+04,-3.637327003332137829e+05,-9.693798786360306079e-04,3.212334724238511875e+14
5.101020204040808199e-09,4.124254100990687584e+04,-3.635812427663641283e+05,-9.701073384587048567e-04,3.209304077958588750e+14
5.103020604120824603e-09,4.188422344880141463e+04,-3.634274143046482350e+05,-9.708344929323851858e-04,3.206229856219191875e+14
5.105021004200840179e-09,4.252528656488221895e+04,-3.632712173825461068e+05,-9.715613373175826292e-04,3.203112109880348750e+14
5.107021404280856582e-09,4.316572165810915612e+04,-3.631126544664674439e+05,-9.722878668797048027e-04,3.199950890378597500e+14
5.109021804360872158e-09,4.380552003866661107e+04,-3.629517280547522241e+05,-9.730140768890542784e-04,3.196746249726830000e+14
5.111022204440888561e-09,4.444467302696559636e+04,-3.627884406776700635e+05,-9.737399626208301023e-04,3.193498240514085000e+14
5.113022604520904137e-09,4.508317195364163490e+04,-3.626227948974208557e+05,-9.744655193551259508e-04,3.190206915905379375e+14
5.115023004600920540e-09,4.572100815955689177e+04,-3.624547933081342489e+05,-9.751907423769324082e-04,3.186872329641509375e+14
5.117023404680936116e-09,4.635817299579802784e+04,-3.622844385358701111e+05,-9.759156269761345807e-04,3.183494536038875000e+14
5.119023804760952519e-09,4.699465782439733448e+04,-3.621117332382951863e+05,-9.766401684479135772e-04,3.180073589983198125e+14
5.121024204840968095e-09,4.763045402865788492e+04,-3.619366800996080856e+05,-9.773643620984960329e-04,3.176609546833671875e+14
5.123024604920984498e-09,4.826555299130397907e+04,-3.617592818397808005e+05,-9.780882032330371744e-04,3.173102462597507500e+14
5.125025005001000902e-09,4.889994610211380495e+04,-3.615795412120565306e+05,-9.788116871598305600e-04,3.169552393882140625e+14
5.127025405081016478e-09,4.953362476348939526e+04,-3.613974610005926806e+05,-9.795348091933987061e-04,3.165959397850511250e+14
5.129025805161032881e-09,5.016658039045742044e+04,-3.612130440204605693e+05,-9.802575646544926542e-04,3.162323532220843125e+14
5.131026205241048457e-09,5.079880441066734784e+04,-3.610262931176458951e+05,-9.809799488700911025e-04,3.158644855266518750e+14
5.133026605321064860e-09,5.143028826439353725e+04,-3.608372111690482125e+05,-9.817019571734025753e-04,3.154923425815854375e+14
5.135027005401080436e-09,5.206102340453315264e+04,-3.606458010824815137e+05,-9.824235849038621699e-04,3.151159303251977500e+14
5.137027405481096839e-09,5.269100129660822859e+04,-3.604520657966735889e+05,-9.831448274071352428e-04,3.147352547512602500e+14
5.139027805561112415e-09,5.332021341876362567e+04,-3.602560082812666660e+05,-9.838656800351135070e-04,3.143503219089891875e+14
5.141028205641128818e-09,5.394865126176907506e+04,-3.600576315368168289e+05,-9.845861381459191514e-04,3.139611379030263125e+14
5.143028605721144394e-09,5.457630632901712670e+04,-3.598569385947945993e+05,-9.853061971039009381e-04,3.135677088934234375e+14
5.145029005801160798e-09,5.520317013652520836e+04,-3.596539325175841805e+05,-9.860258522796374551e-04,3.131700410956222500e+14
5.147029405881176374e-09,5.582923421293354477e+04,-3.594486163984844461e+05,-9.867450990499345136e-04,3.127681407804403750e+14
5.149029805961192777e-09,5.645449009950725303e+04,-3.592409933617078932e+05,-9.874639327978273172e-04,3.123620142740529375e+14
5.151030206041208353e-09,5.707892935013426904e+04,-3.590310665623815730e+05,-9.881823489125787265e-04,3.119516679579756250e+14
5.153030606121224756e-09,5.770254353132739197e+04,-3.588188391865463345e+05,-9.889003427896805604e-04,3.115371082690461875e+14
5.155031006201240332e-09,5.832532422222224704e+04,-3.586043144511573482e+05,-9.896179098308522954e-04,3.111183416994110625e+14
5.157031406281256735e-09,5.894726301457932277e+04,-3.583874956040837569e+05,-9.903350454440427997e-04,3.106953747965050000e+14
5.159031806361272311e-09,5.956835151278192643e+04,-3.581683859241091413e+05,-9.910517450434279483e-04,3.102682141630368125e+14
5.161032206441288714e-09,6.018858133383825043e+04,-3.579469887209307635e+05,-9.917680040494138757e-04,3.098368664569703125e+14
5.163032606521304290e-09,6.080794411030824267e+04,-3.577233073334979126e+05,-9.924838178902754219e-04,3.094013383883870000e+14
5.165033006601320693e-09,6.142643149773998448e+04,-3.574973451249885256e+05,-9.931991820063626204e-04,3.089616367100549375e+14
5.167033406681336269e-09,6.204403514904640906e+04,-3.572691054970397381e+05,-9.939140918357434757e-04,3.085177682441580625e+14
5.169033806761352673e-09,6.266074672966494109e+04,-3.570385918822935782e+05,-9.946285428226626923e-04,3.080697398682402500e+14
5.171034206841368249e-09,6.327655792008923163e+04,-3.568058077430369449e+05,-9.953425304189559078e-04,3.076175585126312500e+14
5.173034606921384652e-09,6.389146041587120999e+04,-3.565707565712008509e+05,-9.960560500840520779e-04,3.071612311604296875e+14
5.175035007001400228e-09,6.450544592761903186e+04,-3.563334418883610051e+05,-9.967690972849715253e-04,3.067007648474886250e+14
5.177035407081416631e-09,6.511850618099914573e+04,-3.560938672457372304e+05,-9.974816674963278909e-04,3.062361666623988750e+14
5.179035807161432207e-09,6.573063291673420463e+04,-3.558520362241939874e+05,-9.981937562003266162e-04,3.057674437464741250e+14
5.181036207241448610e-09,6.634181789060516167e+04,-3.556079524342400255e+05,-9.989053588867662439e-04,3.052946032937341250e+14
5.183036607321465013e-09,6.695205287344944372e+04,-3.553616195160285570e+05,-9.996164710530364671e-04,3.048176525508913125e+14
5.185037007401480589e-09,6.756132965116173727e+04,-3.551130411393574323e+05,-1.000327088204120080e-03,3.043365988173338750e+14
5.187037407481496993e-09,6.816964002469473053e+04,-3.548622210036683828e+05,-1.001037205852592545e-03,3.038514494451106875e+14
5.189037807561512569e-09,6.877697581005738175e+04,-3.546091628380482434e+05,-1.001746819518620907e-03,3.033622118389160000e+14
5.191038207641528972e-09,6.938332883831689833e+04,-3.543538704012276139e+05,-1.002455924729965748e-03,3.028688934560752500e+14
5.193038607721544548e-09,6.998869095559671405e+04,-3.540963474815820227e+05,-1.003164517021978147e-03,3.023715018065285625e+14
5.195039007801560951e-09,7.059305402307855547e+04,-3.538365978971309960e+05,-1.003872591937604022e-03,3.018700444528158750e+14
5.197039407881576527e-09,7.119640991700037557e+04,-3.535746254955389886e+05,-1.004580145027379138e-03,3.013645290100640000e+14
5.199039807961592930e-09,7.179875052865839098e+04,-3.533104341541142203e+05,-1.005287171849433663e-03,3.008549631459681250e+14
5.201040208041608506e-09,7.240006776440507383e+04,-3.530440277798100142e+05,-1.005993667969488480e-03,3.003413545807811250e+14
5.203040608121624909e-09,7.300035354565113084e+04,-3.527754103092235164e+05,-1.006699628960858661e-03,2.998237110872946875e+14
5.205041008201640485e-09,7.359959980886356789e+04,-3.525045857085968019e+05,-1.007405050404449774e-03,2.993020404908284375e+14
5.207041408281656888e-09,7.419779850556758174e+04,-3.522315579738158849e+05,-1.008109927888761140e-03,2.987763506692120625e+14
5.209041808361672464e-09,7.479494160577216826e+04,-3.519563311280332855e+05,-1.008814257011824604e-03,2.982466495483225000e+14
5.211042208441688868e-09,7.539102110539612477e+04,-3.516789092155088438e+05,-1.009518033385459592e-03,2.977129450905650000e+14
5.213042608521704444e-09,7.598602899872722628e+04,-3.513992963203911786e+05,-1.010221252619693992e-03,2.971752453300197500e+14
5.215043008601720847e-09,7.657995729504125484e+04,-3.511174965565807652e+05,-1.010923910332112152e-03,2.966335583534211875e+14
5.217043408681736423e-09,7.717279802108810691e+04,-3.508335140660901088e+05,-1.011626002149257830e-03,2.960878922970706250e+14
5.219043808761752826e-09,7.776454322109371424e+04,-3.505473530190429883e+05,-1.012327523706635932e-03,2.955382553468250625e+14
5.221044208841768402e-09,7.835518495675818122e+04,-3.502590176136750961e+05,-1.013028470648710561e-03,2.949846557380809375e+14
5.223044608921784805e-09,7.894471530725763296e+04,-3.499685120763334562e+05,-1.013728838628907402e-03,2.944271017557632500e+14
5.225045009001800381e-09,7.953312636924229446e+04,-3.496758406614771229e+05,-1.014428623309611118e-03,2.938656017343109375e+14
5.227045409081816784e-09,8.012041025683851331e+04,-3.493810076516764238e+05,-1.015127820362167954e-03,2.933001640576636250e+14
5.229045809161832360e-09,8.070655910164667876e+04,-3.490840173576136003e+05,-1.015826425466883351e-03,2.927307971592493125e+14
5.231046209241848764e-09,8.129156505274330266e+04,-3.487848741180822253e+05,-1.016524434313024116e-03,2.921575095219705000e+14
5.233046609321864340e-09,8.187542027667898219e+04,-3.484835822999879019e+05,-1.017221842598816251e-03,2.915803096781920000e+14
5.235047009401880743e-09,8.245811695748036436e+04,-3.481801462983473903e+05,-1.017918646031446906e-03,2.909992062097267500e+14
5.237047409481896319e-09,8.303964729664823972e+04,-3.478745705362896551e+05,-1.018614840327062643e-03,2.904142077478244375e+14
5.239047809561912722e-09,8.362000351315946318e+04,-3.475668594650547020e+05,-1.019310421210771825e-03,2.898253229731581875e+14
5.241048209641928298e-09,8.419917784346496046e+04,-3.472570175639947411e+05,-1.020005384416641358e-03,2.892325606158117500e+14
5.243048609721944701e-09,8.477716254149176530e+04,-3.469450493405730231e+05,-1.020699725687699731e-03,2.886359294552664375e+14
5.245049009801961104e-09,8.535394987864124414e+04,-3.466309593303648871e+05,-1.021393440775935279e-03,2.880354383203907500e+14
5.247049409881976680e-09,8.592953214378986740e+04,-3.463147520970573532e+05,-1.022086525442296185e-03,2.874310960894254375e+14
5.249049809961993083e-09,8.650390164328990795e+04,-3.459964322324485402e+05,-1.022778975456691778e-03,2.868229116899716250e+14
5.251050210042008659e-09,8.707705070096778218e+04,-3.456760043564489461e+05,-1.023470786597991018e-03,2.862108940989810625e+14
5.253050610122025063e-09,8.764897165812591265e+04,-3.453534731170799350e+05,-1.024161954654023796e-03,2.855950523427396875e+14
5.255051010202040639e-09,8.821965687354090915e+04,-3.450288431904752506e+05,-1.024852475421579416e-03,2.849753954968600000e+14
5.257051410282057042e-09,8.878909872607240686e+04,-3.447021192786994507e+05,-1.025542344707900408e-03,2.843519326821974375e+14
5.259051810362072618e-09,8.935728962485786178e+04,-3.443733061001429451e+05,-1.026231558336572567e-03,2.837246730469415000e+14
5.261052210442089021e-09,8.992422197934125143e+04,-3.440424084139672923e+05,-1.026920112130414722e-03,2.830936258122229375e+14
5.263052610522104597e-09,9.048988821507545072e+04,-3.437094310086125042e+05,-1.027608001920429694e-03,2.824588002506258750e+14
5.265053010602121000e-09,9.105428077744584880e+04,-3.433743786988292122e+05,-1.028295223547927816e-03,2.818202056806366875e+14
5.267053410682136576e-09,9.161739213166845730e+04,-3.430372563256796566e+05,-1.028981772864525843e-03,2.811778514666342188e+14
5.269053810762152979e-09,9.217921476279180206e+04,-3.426980687565365806e+05,-1.029667645732148043e-03,2.805317470188784062e+14
5.271054210842168555e-09,9.273974117569507507e+04,-3.423568208850845112e+05,-1.030352838023024676e-03,2.798819017935005625e+14
5.273054610922184959e-09,9.329896389508992434e+04,-3.420135176313184202e+05,-1.031037345619693945e-03,2.792283252924903438e+14
5.275055011002200535e-09,9.385687546551870764e+04,-3.416681639415449463e+05,-1.031721164414999828e-03,2.785710270636891250e+14
5.277055411082216938e-09,9.441346845135622425e+04,-3.413207647883813479e+05,-1.032404290312094247e-03,2.779100167007750312e+14
5.279055811162232514e-09,9.496873543680798321e+04,-3.409713251707564341e+05,-1.033086719224435117e-03,2.772453038432571875e+14
5.281056211242248917e-09,9.552266902591192047e+04,-3.406198501139096916e+05,-1.033768447075788079e-03,2.765768981764612812e+14
5.283056611322264493e-09,9.607526184253669635e+04,-3.402663446693920996e+05,-1.034449469800224983e-03,2.759048094315225000e+14
5.285057011402280896e-09,9.662650653038342716e+04,-3.399108139150654315e+05,-1.035129783342125191e-03,2.752290473853737500e+14
5.287057411482296472e-09,9.717639575298389536e+04,-3.395532629551028367e+05,-1.035809383656174053e-03,2.745496218607361250e+14
5.289057811562312875e-09,9.772492219370236853e+04,-3.391936969199882587e+05,-1.036488266707365083e-03,2.738665427261092812e+14
5.291058211642328451e-09,9.827207855573378038e+04,-3.388321209665171336e+05,-1.037166428470997354e-03,2.731798198957609375e+14
5.293058611722344854e-09,9.881785756210556428e+04,-3.384685402777955169e+05,-1.037843864932677879e-03,2.724894633297176875e+14
5.295059011802360430e-09,9.936225195567580522e+04,-3.381029600632411311e+05,-1.038520572088319667e-03,2.717954830337555000e+14
5.297059411882376834e-09,9.990525449913505872e+04,-3.377353855585822021e+05,-1.039196545944143669e-03,2.710978890593893438e+14
5.299059811962392410e-09,1.004468579750045901e+05,-3.373658220258587389e+05,-1.039871782516676611e-03,2.703966915038649062e+14
5.301060212042408813e-09,1.009870551856380916e+05,-3.369942747534210794e+05,-1.040546277832753164e-03,2.696919005101476875e+14
5.303060612122425216e-09,1.015258389532201982e+05,-3.366207490559312864e+05,-1.041220027929514206e-03,2.689835262669151250e+14
5.305061012202440792e-09,1.020632021197670838e+05,-3.362452502743625082e+05,-1.041893028854407044e-03,2.682715790085471562e+14
5.307061412282457195e-09,1.025991375487618352e+05,-3.358677837743550190e+05,-1.042565276666133434e-03,2.675560690120577500e+14
5.309061812362472771e-09,1.031336381376309873e+05,-3.354883549325538334e+05,-1.043236767441928919e-03,2.668370065716840000e+14
5.311062212442489174e-09,1.036666967873460962e+05,-3.351069691661390825e+05,-1.043907497260043856e-03,2.661144020538387812e+14
5.313062612522504750e-09,1.041983064154873136e+05,-3.347236319217896089e+05,-1.044577462207181258e-03,2.653882658765317500e+14
5.315063012602521154e-09,1.047284599617193599e+05,-3.343383486704261741e+05,-1.045246658381653558e-03,2.646586084995777812e+14
5.317063412682536730e-09,1.052571503877897339e+05,-3.339511249072129722e+05,-1.045915081893379790e-03,2.639254404245911250e+14
5.319063812762553133e-09,1.057843706775305036e+05,-3.335619661515562912e+05,-1.046582728863887108e-03,2.631887721949747812e+14
5.321064212842568709e-09,1.063101138368565444e+05,-3.331708779471058515e+05,-1.047249595426309916e-03,2.624486143959159688e+14
5.323064612922585112e-09,1.068343728937672422e+05,-3.327778658617534093e+05,-1.047915677725391173e-03,2.617049776543760938e+14
5.325065013002600688e-09,1.073571408983448200e+05,-3.323829354876340949e+05,-1.048580971917480653e-03,2.609578726390851562e+14
5.327065413082617091e-09,1.078784109227560111e+05,-3.319860924411251908e+05,-1.049245474170536685e-03,2.602073100605323125e+14
5.329065813162632667e-09,1.083981760612503858e+05,-3.315873423628473538e+05,-1.049909180664123981e-03,2.594533006709606562e+14
5.331066213242649070e-09,1.089164294301620539e+05,-3.311866909176633344e+05,-1.050572087589416673e-03,2.586958552643581875e+14
5.333066613322664646e-09,1.094331641679079039e+05,-3.307841437946791993e+05,-1.051234191149194846e-03,2.579349846764520625e+14
5.335067013402681049e-09,1.099483734349893784e+05,-3.303797067072432255e+05,-1.051895487557847784e-03,2.571706997846998125e+14
5.337067413482696625e-09,1.104620504139907425e+05,-3.299733853929470060e+05,-1.052555973041371159e-03,2.564030115082850938e+14
5.339067813562713029e-09,1.109741883095807862e+05,-3.295651856136242277e+05,-1.053215643837369627e-03,2.556319308081077188e+14
5.341068213642728605e-09,1.114847803485110926e+05,-3.291551131553519517e+05,-1.053874496195054446e-03,2.548574686867792500e+14
5.343068613722745008e-09,1.119938197796178283e+05,-3.287431738284493913e+05,-1.054532526375245209e-03,2.540796361886148125e+14
5.345069013802760584e-09,1.125012998738199240e+05,-3.283293734674790758e+05,-1.055189730650368547e-03,2.532984443996282812e+14
