t,h,v,m,dv_dt
2.747349469893978480e+01,6.739411879786051941e+03,5.335302719339423447e+02,7.252650530106022870e+02,2.466015666372461368e+01
2.748549709941988084e+01,6.745817300145768058e+03,5.338262872634755922e+02,7.251450290058013479e+02,2.466586206896550948e+01
2.749749949989997688e+01,6.752226273788939579e+03,5.341223710816167340e+02,7.250250050010002951e+02,2.467156936320493799e+01
2.750950190038007293e+01,6.758638801537700601e+03,5.344185234110375404e+02,7.249049809961993560e+02,2.467727854738119220e+01
2.752150430086016897e+01,6.765054884214467165e+03,5.347147442744219461e+02,7.247849569913984169e+02,2.468298962243319750e+01
2.753350670134026501e+01,6.771474522641938165e+03,5.350110336944654819e+02,7.246649329865974778e+02,2.468870258930049033e+01
2.754550910182036105e+01,6.777897717643098076e+03,5.353073916938759567e+02,7.245449089817965387e+02,2.469441744892323953e+01
2.755751150230045710e+01,6.784324470041216046e+03,5.356038182953728892e+02,7.244248849769955996e+02,2.470013420224221790e+01
2.756951390278055314e+01,6.790754780659841344e+03,5.359003135216878491e+02,7.243048609721945468e+02,2.470585285019884481e+01
2.758151630326064918e+01,6.797188650322809735e+03,5.361968773955644565e+02,7.241848369673936077e+02,2.471157339373514361e+01
2.759351870374074522e+01,6.803626079854240743e+03,5.364935099397580416e+02,7.240648129625926686e+02,2.471729583379377715e+01
2.760552110422084127e+01,6.810067070078537654e+03,5.367902111770362126e+02,7.239447889577917294e+02,2.472302017131803353e+01
2.761752350470093731e+01,6.816511621820386608e+03,5.370869811301781738e+02,7.238247649529907903e+02,2.472874640725181195e+01
2.762952590518103335e+01,6.822959735904756599e+03,5.373838198219752940e+02,7.237047409481897375e+02,2.473447454253965816e+01
2.764152830566112939e+01,6.829411413156904018e+03,5.376807272752308791e+02,7.235847169433887984e+02,2.474020457812672191e+01
2.765353070614122544e+01,6.835866654402365384e+03,5.379777035127600584e+02,7.234646929385878593e+02,2.474593651495879243e+01
2.766553310662132148e+01,6.842325460466962795e+03,5.382747485573902395e+02,7.233446689337869202e+02,2.475167035398229132e+01
2.767753550710141752e+01,6.848787832176802112e+03,5.385718624319604260e+02,7.232246449289859811e+02,2.475740609614425836e+01
2.768953790758151356e+01,6.855253770358272959e+03,5.388690451593215585e+02,7.231046209241849283e+02,2.476314374239237992e+01
2.770154030806160961e+01,6.861723275838047812e+03,5.391662967623369696e+02,7.229845969193839892e+02,2.476888329367493924e+01
2.771354270854170565e+01,6.868196349443083818e+03,5.394636172638813605e+02,7.228645729145830501e+02,2.477462475094088035e+01
2.772554510902180169e+01,6.874672992000621889e+03,5.397610066868418244e+02,7.227445489097821110e+02,2.478036811513976545e+01
2.773754750950189774e+01,6.881153204338185787e+03,5.400584650541172778e+02,7.226245249049811719e+02,2.478611338722178203e+01
2.774954990998199378e+01,6.887636987283583949e+03,5.403559923886185743e+02,7.225045009001801191e+02,2.479186056813776418e+01
2.776155231046208982e+01,6.894124341664910389e+03,5.406535887132682774e+02,7.223844768953791800e+02,2.479760965883915702e+01
2.777355471094218586e+01,6.900615268310538340e+03,5.409512540510014560e+02,7.222644528905782408e+02,2.480336066027805941e+01
2.778555711142228191e+01,6.907109768049128434e+03,5.412489884247645477e+02,7.221444288857773017e+02,2.480911357340719547e+01
2.779755951190237795e+01,6.913607841709625063e+03,5.415467918575163822e+02,7.220244048809763626e+02,2.481486839917990750e+01
2.780956191238247399e+01,6.920109490121254566e+03,5.418446643722274985e+02,7.219043808761754235e+02,2.482062513855019859e+01
2.782156431286257003e+01,6.926614714113527953e+03,5.421426059918804867e+02,7.217843568713743707e+02,2.482638379247269711e+01
2.783356671334266608e+01,6.933123514516240903e+03,5.424406167394697604e+02,7.216643328665734316e+02,2.483214436190264252e+01
2.784556911382276212e+01,6.939635892159471041e+03,5.427386966380017839e+02,7.215443088617724925e+02,2.483790684779594216e+01
2.785757151430285816e+01,6.946151847873580664e+03,5.430368457104950721e+02,7.214242848569715534e+02,2.484367125110912866e+01
2.786957391478295420e+01,6.952671382489216739e+03,5.433350639799799637e+02,7.213042608521706143e+02,2.484943757279936705e+01
2.788157631526305025e+01,6.959194496837309089e+03,5.436333514694986206e+02,7.211842368473695615e+02,2.485520581382446892e+01
2.789357871574314629e+01,6.965721191749071295e+03,5.439317082021054830e+02,7.210642128425686224e+02,2.486097597514286406e+01
2.790558111622324233e+01,6.972251468056001613e+03,5.442301342008667007e+02,7.209441888377676833e+02,2.486674805771364305e+01
2.791758351670333838e+01,6.978785326589880242e+03,5.445286294888604743e+02,7.208241648329667441e+02,2.487252206249652176e+01
2.792958591718343442e+01,6.985322768182772961e+03,5.448271940891768281e+02,7.207041408281658050e+02,2.487829799045186263e+01
2.794158831766353046e+01,6.991863793667029313e+03,5.451258280249179506e+02,7.205841168233647522e+02,2.488407584254066052e+01
2.795359071814362650e+01,6.998408403875280783e+03,5.454245313191977402e+02,7.204640928185638131e+02,2.488985561972455685e+01
2.796559311862372255e+01,7.004956599640444438e+03,5.457233039951423734e+02,7.203440688137628740e+02,2.489563732296583254e+01
2.797759551910381859e+01,7.011508381795721107e+03,5.460221460758895091e+02,7.202240448089619349e+02,2.490142095322740801e+01
2.798959791958391463e+01,7.018063751174594472e+03,5.463210575845891981e+02,7.201040208041609958e+02,2.490720651147285025e+01
2.800160032006401067e+01,7.024622708610832888e+03,5.466200385444033145e+02,7.199839967993600567e+02,2.491299399866635866e+01
2.801360272054410672e+01,7.031185254938486651e+03,5.469190889785054424e+02,7.198639727945590039e+02,2.491878341577279343e+01
2.802560512102420276e+01,7.037751390991893459e+03,5.472182089100815574e+02,7.197439487897580648e+02,2.492457476375763292e+01
2.803760752150429880e+01,7.044321117605670224e+03,5.475173983623291178e+02,7.196239247849571257e+02,2.493036804358702341e+01
2.804960992198439484e+01,7.050894435614722170e+03,5.478166573584578600e+02,7.195039007801561866e+02,2.493616325622775065e+01
2.806161232246449089e+01,7.057471345854234642e+03,5.481159859216893437e+02,7.193838767753552474e+02,2.494196040264722569e+01
2.807361472294458693e+01,7.064051849159678568e+03,5.484153840752571796e+02,7.192638527705541946e+02,2.494775948381354169e+01
2.808561712342468297e+01,7.070635946366808639e+03,5.487148518424069152e+02,7.191438287657532555e+02,2.495356050069540288e+01
2.809761952390477902e+01,7.077223638311663308e+03,5.490143892463958082e+02,7.190238047609523164e+02,2.495936345426217429e+01
2.810962192438487506e+01,7.083814925830563880e+03,5.493139963104932804e+02,7.189037807561513773e+02,2.496516834548388175e+01
2.812162432486497110e+01,7.090409809760117241e+03,5.496136730579808045e+02,7.187837567513504382e+02,2.497097517533116928e+01
2.813362672534506714e+01,7.097008290937212223e+03,5.499134195121515631e+02,7.186637327465494991e+02,2.497678394477536301e+01
2.814562912582516319e+01,7.103610370199022327e+03,5.502132356963109032e+02,7.185437087417484463e+02,2.498259465478841435e+01
2.815763152630525923e+01,7.110216048383004818e+03,5.505131216337759952e+02,7.184236847369475072e+02,2.498840730634292129e+01
2.816963392678535527e+01,7.116825326326900722e+03,5.508130773478760602e+02,7.183036607321465681e+02,2.499422190041215686e+01
2.818163632726545131e+01,7.123438204868734829e+03,5.511131028619519157e+02,7.181836367273456290e+02,2.500003843797001934e+01
2.819363872774554736e+01,7.130054684846815690e+03,5.514131981993569980e+02,7.180636127225446899e+02,2.500585691999107496e+01
2.820564112822564340e+01,7.136674767099734709e+03,5.517133633834559987e+02,7.179435887177436371e+02,2.501167734745053650e+01
2.821764352870573944e+01,7.143298452466369781e+03,5.520135984376261149e+02,7.178235647129426980e+02,2.501749972132425626e+01
2.822964592918583548e+01,7.149925741785879836e+03,5.523139033852562534e+02,7.177035407081417588e+02,2.502332404258876153e+01
2.824164832966593153e+01,7.156556635897708475e+03,5.526142782497470307e+02,7.175835167033408197e+02,2.502915031222121911e+01
2.825365073014602757e+01,7.163191135641583060e+03,5.529147230545114553e+02,7.174634926985398806e+02,2.503497853119945660e+01
2.826565313062612361e+01,7.169829241857515626e+03,5.532152378229743590e+02,7.173434686937388278e+02,2.504080870050194818e+01
2.827765553110621966e+01,7.176470955385801062e+03,5.535158225785722834e+02,7.172234446889378887e+02,2.504664082110782175e+01
2.828965793158631570e+01,7.183116277067017108e+03,5.538164773447539346e+02,7.171034206841369496e+02,2.505247489399686600e+01
2.830166033206641174e+01,7.189765207742027997e+03,5.541172021449800695e+02,7.169833966793360105e+02,2.505831092014953754e+01
2.831366273254650778e+01,7.196417748251979901e+03,5.544179970027231548e+02,7.168633726745350714e+02,2.506414890054692535e+01
2.832566513302660383e+01,7.203073899438302760e+03,5.547188619414677078e+02,7.167433486697341323e+02,2.506998883617079343e+01
2.833766753350669987e+01,7.209733662142710273e+03,5.550197969847102968e+02,7.166233246649330795e+02,2.507583072800356661e+01
2.834966993398679591e+01,7.216397037207200810e+03,5.553208021559591998e+02,7.165033006601321404e+02,2.508167457702830205e+01
2.836167233446689195e+01,7.223064025474055597e+03,5.556218774787349730e+02,7.163832766553312013e+02,2.508752038422873909e+01
2.837367473494698800e+01,7.229734627785840530e+03,5.559230229765697686e+02,7.162632526505302621e+02,2.509336815058927783e+01
2.838567713542708404e+01,7.236408844985404357e+03,5.562242386730080170e+02,7.161432286457293230e+02,2.509921787709495788e+01
2.839767953590718008e+01,7.243086677915880500e+03,5.565255245916058584e+02,7.160232046409282702e+02,2.510506956473151519e+01
2.840968193638727612e+01,7.249768127420685232e+03,5.568268807559315974e+02,7.159031806361273311e+02,2.511092321448529674e+01
2.842168433686737217e+01,7.256453194343519499e+03,5.571283071895652483e+02,7.157831566313263920e+02,2.511677882734334588e+01
2.843368673734746821e+01,7.263141879528367099e+03,5.574298039160989902e+02,7.156631326265254529e+02,2.512263640429337386e+01
2.844568913782756425e+01,7.269834183819497412e+03,5.577313709591368251e+02,7.155431086217245138e+02,2.512849594632372430e+01
2.845769153830766030e+01,7.276530108061460851e+03,5.580330083422946927e+02,7.154230846169234610e+02,2.513435745442343716e+01
2.846969393878775634e+01,7.283229653099095231e+03,5.583347160892006968e+02,7.153030606121225219e+02,2.514022092958218479e+01
2.848169633926785238e+01,7.289932819777517579e+03,5.586364942234945374e+02,7.151830366073215828e+02,2.514608637279032877e+01
2.849369873974794842e+01,7.296639608942132327e+03,5.589383427688283064e+02,7.150630126025206437e+02,2.515195378503887724e+01
2.850570114022804447e+01,7.303350021438627664e+03,5.592402617488655778e+02,7.149429885977197046e+02,2.515782316731952051e+01
2.851770354070814051e+01,7.310064058112973726e+03,5.595422511872822042e+02,7.148229645929186518e+02,2.516369452062460965e+01
2.852970594118823655e+01,7.316781719811424409e+03,5.598443111077658614e+02,7.147029405881177127e+02,2.516956784594714946e+01
2.854170834166833259e+01,7.323503007380518284e+03,5.601464415340162759e+02,7.145829165833167735e+02,2.517544314428082686e+01
2.855371074214842864e+01,7.330227921667078590e+03,5.604486424897449979e+02,7.144628925785158344e+02,2.518132041661999665e+01
2.856571314262852468e+01,7.336956463518210512e+03,5.607509139986755144e+02,7.143428685737148953e+02,2.518719966395966736e+01
2.857771554310862072e+01,7.343688633781305725e+03,5.610532560845434773e+02,7.142228445689139562e+02,2.519308088729552964e+01
2.858971794358871676e+01,7.350424433304035119e+03,5.613556687710962478e+02,7.141028205641129034e+02,2.519896408762394913e+01
2.860172034406881281e+01,7.357163862934357894e+03,5.616581520820933520e+02,7.139827965593119643e+02,2.520484926594193809e+01
2.861372274454890885e+01,7.363906923520515193e+03,5.619607060413060253e+02,7.138627725545110252e+02,2.521073642324720510e+01
2.862572514502900489e+01,7.370653615911031920e+03,5.622633306725176681e+02,7.137427485497100861e+02,2.521662556053810533e+01
2.863772754550910093e+01,7.377403940954716745e+03,5.625660259995236174e+02,7.136227245449091470e+02,2.522251667881369031e+01
2.864972994598919698e+01,7.384157899500662097e+03,5.628687920461309204e+02,7.135027005401080942e+02,2.522840977907367233e+01
2.866173234646929302e+01,7.390915492398244169e+03,5.631716288361589022e+02,7.133826765353071551e+02,2.523430486231842451e+01
2.867373474694938906e+01,7.397676720497122915e+03,5.634745363934385978e+02,7.132626525305062160e+02,2.524020192954901631e+01
2.868573714742948511e+01,7.404441584647243872e+03,5.637775147418130928e+02,7.131426285257052768e+02,2.524610098176717088e+01
2.869773954790958115e+01,7.411210085698833609e+03,5.640805639051375238e+02,7.130226045209043377e+02,2.525200201997530058e+01
2.870974194838967719e+01,7.417982224502403369e+03,5.643836839072786233e+02,7.129025805161033986e+02,2.525790504517648571e+01
2.872174434886977323e+01,7.424758001908749065e+03,5.646868747721156296e+02,7.127825565113023458e+02,2.526381005837448868e+01
2.873374674934986928e+01,7.431537418768950374e+03,5.649901365235392632e+02,7.126625325065014067e+02,2.526971706057373268e+01
2.874574914982996532e+01,7.438320475934369824e+03,5.652934691854524090e+02,7.125425085017004676e+02,2.527562605277933017e+01
2.875775155031006136e+01,7.445107174256652797e+03,5.655968727817697754e+02,7.124224844968995285e+02,2.528153703599706859e+01
2.876975395079015740e+01,7.451897514587731166e+03,5.659003473364181218e+02,7.123024604920985894e+02,2.528745001123341751e+01
2.878175635127025345e+01,7.458691497779819656e+03,5.662038928733362582e+02,7.121824364872975366e+02,2.529336497949552864e+01
2.879375875175034949e+01,7.465489124685414936e+03,5.665075094164747043e+02,7.120624124824965975e+02,2.529928194179120737e+01
2.880576115223044553e+01,7.472290396157300165e+03,5.668111969897960307e+02,7.119423884776956584e+02,2.530520089912896253e+01
2.881776355271054157e+01,7.479095313048540447e+03,5.671149556172749726e+02,7.118223644728947193e+02,2.531112185251797797e+01
2.882976595319063762e+01,7.485903876212485557e+03,5.674187853228977474e+02,7.117023404680937801e+02,2.531704480296811965e+01
2.884176835367073366e+01,7.492716086502768121e+03,5.677226861306630781e+02,7.115823164632927273e+02,2.532296975148992857e+01
2.885377075415082970e+01,7.499531944773305440e+03,5.680266580645812837e+02,7.114622924584917882e+02,2.532889669909463493e+01
2.886577315463092575e+01,7.506351451878298576e+03,5.683307011486745068e+02,7.113422684536908491e+02,2.533482564679414395e+01
2.887777555511102179e+01,7.513174608672232353e+03,5.686348154069773955e+02,7.112222444488899100e+02,2.534075659560105009e+01
2.888977795559111783e+01,7.520001416009874447e+03,5.689390008635359663e+02,7.111022204440889709e+02,2.534668954652862993e+01
2.890178035607121387e+01,7.526831874746278118e+03,5.692432575424085144e+02,7.109821964392879181e+02,2.535262450059084216e+01
2.891378275655130992e+01,7.533665985736777657e+03,5.695475854676651579e+02,7.108621724344869790e+02,2.535856145880233470e+01
2.892578515703140596e+01,7.540503749836993848e+03,5.698519846633880661e+02,7.107421484296860399e+02,2.536450042217843048e+01
2.893778755751150200e+01,7.547345167902831236e+03,5.701564551536712315e+02,7.106221244248851008e+02,2.537044139173515589e+01
2.894978995799159804e+01,7.554190240790476309e+03,5.704609969626206976e+02,7.105021004200841617e+02,2.537638436848920520e+01
2.896179235847169409e+01,7.561038969356399321e+03,5.707656101143545584e+02,7.103820764152832226e+02,2.538232935345797614e+01
