t,N,P_pred,dN_dt
2.616523304660932325e+01,1.992668661557850953e+02,1.975715386903674320e+00,5.572472688264440421e-05
2.617523504700940151e+01,1.992668669225258213e+02,1.975723490680533434e+00,5.352501070277071449e-05
2.618523704740948332e+01,1.992668676714388312e+02,1.975731593244797413e+00,5.152465502078484860e-05
2.619523904780956158e+01,1.992668683970238988e+02,1.975739694596717833e+00,4.978546686551510447e-05
2.620524104820964340e+01,1.992668690947042762e+02,1.975747794736532947e+00,4.835887526510873613e-05
2.621524304860972165e+01,1.992668697608268644e+02,1.975755893664468132e+00,4.728593076031017972e-05
2.622524504900980347e+01,1.992668703926620708e+02,1.975763991380735440e+00,4.659730590539368222e-05
2.623524704940988173e+01,1.992668709884039231e+02,1.975772087885534045e+00,4.631329474413803382e-05
2.624524904980996354e+01,1.992668715471700125e+02,1.975780183179049132e+00,4.644381308338552117e-05
2.625525105021004180e+01,1.992668720690014652e+02,1.975788277261453674e+00,4.698839924266451362e-05
2.626525305061012361e+01,1.992668725548629709e+02,1.975796370132906876e+00,4.793621277343618203e-05
2.627525505101020187e+01,1.992668730066428679e+02,1.975804461793554845e+00,4.926603449995070605e-05
2.628525705141028368e+01,1.992668734271529729e+02,1.975812552243530806e+00,5.094626823698433782e-05
2.629525905181036194e+01,1.992668738201287226e+02,1.975820641482954443e+00,5.293493830293982683e-05
2.630526105221044375e+01,1.992668741902291458e+02,1.975828729511932336e+00,5.517969152535329158e-05
2.631526305261052201e+01,1.992668745430367494e+02,1.975836816330558188e+00,5.761779671864530883e-05
2.632526505301060382e+01,1.992668748850576890e+02,1.975844901938912157e+00,6.017614396114367992e-05
2.633526705341068208e+01,1.992668752237216836e+02,1.975852986337061523e+00,6.277124532338973495e-05
2.634526905381076389e+01,1.992668755673819874e+02,1.975861069525060021e+00,6.530923463010651631e-05
2.635527105421084215e+01,1.992668759253154747e+02,1.975869151502948506e+00,6.768586721150882113e-05
2.636527305461092396e+01,1.992668763077225265e+02,1.975877232270754735e+00,6.978652063160950547e-05
2.637527505501100222e+01,1.992668767257271440e+02,1.975885311828492696e+00,7.148619421926127870e-05
2.638527705541108404e+01,1.992668771913768637e+02,1.975893390176164166e+00,7.264950878571596604e-05
2.639527905581116229e+01,1.992668777176428421e+02,1.975901467313756710e+00,7.313070665482257482e-05
2.640528105621124411e+01,1.992668783184197423e+02,1.975909543241245458e+00,7.277365287450265896e-05
2.641528305661132237e+01,1.992668790081611974e+02,1.975917617958597328e+00,7.141593074599938973e-05
2.642528505701140418e+01,1.992668797827370497e+02,1.975925691466043688e+00,6.910395155124149369e-05
2.643528705741148244e+01,1.992668806209163961e+02,1.975933763764059714e+00,6.607628832355771920e-05
2.644528905781156425e+01,1.992668815041325274e+02,1.975941834853082169e+00,6.254157679030925010e-05
2.645529105821164251e+01,1.992668824152770242e+02,1.975949904733528051e+00,5.869206542108429403e-05
2.646529305861172432e+01,1.992668833386998131e+02,1.975957973405792822e+00,5.470361516479727015e-05
2.647529505901180258e+01,1.992668842602092241e+02,1.975966040870251073e+00,5.073569947988687545e-05
2.648529705941188439e+01,1.992668851670718766e+02,1.975974107127257184e+00,4.693140405187534725e-05
2.649529905981196265e+01,1.992668860480127648e+02,1.975982172177144003e+00,4.341742705804563229e-05
2.650530106021204446e+01,1.992668868932152577e+02,1.975990236020224389e+00,4.030407916921774358e-05
2.651530306061212272e+01,1.992668876943210421e+02,1.975998298656789665e+00,3.768528327796616395e-05
2.652530506101220453e+01,1.992668884444301511e+02,1.976006360087110947e+00,3.563857501731604316e-05
2.653530706141228279e+01,1.992668891381009644e+02,1.976014420311438036e+00,3.422510249428967199e-05
2.654530906181236460e+01,1.992668897713502361e+02,1.976022479330000081e+00,3.348962579430292408e-05
2.655531106221244286e+01,1.992668903416530668e+02,1.976030537143005805e+00,3.346051773611691260e-05
2.656531306261252467e+01,1.992668908479429035e+02,1.976038593750642614e+00,3.414976309024098100e-05
2.657531506301260293e+01,1.992668912906115111e+02,1.976046649153077706e+00,3.555296037838218126e-05
2.658531706341268475e+01,1.992668916715090290e+02,1.976054703350456521e+00,3.764931881988786699e-05
2.659531906381276301e+01,1.992668919939439718e+02,1.976062756342904958e+00,4.040166136753953197e-05
2.660532106421284482e+01,1.992668922626831431e+02,1.976070808130526935e+00,4.375642243914512619e-05
2.661532306461292308e+01,1.992668924839517501e+02,1.976078858713406383e+00,4.764364968323775429e-05
2.662532506501300489e+01,1.992668926654333461e+02,1.976086908091606142e+00,5.197700244963243676e-05
2.663532706541308315e+01,1.992668928162698023e+02,1.976094956265167957e+00,5.665375283214757474e-05
2.664532906581316496e+01,1.992668929470613080e+02,1.976103003234113586e+00,6.155478587110962962e-05
2.665533106621324322e+01,1.992668930698665406e+02,1.976111048998443032e+00,6.654459760113695665e-05
2.666533306661332503e+01,1.992668931982023537e+02,1.976119093558136086e+00,7.147129826634568417e-05
2.667533506701340329e+01,1.992668933470440606e+02,1.976127136913151672e+00,7.616660908205119540e-05
2.668533706741348510e+01,1.992668935328252928e+02,1.976135179063427838e+00,8.044586448008317348e-05
2.669533906781356336e+01,1.992668937734380279e+02,1.976143220008881540e+00,8.410801112468391239e-05
2.670534106821364517e+01,1.992668940882326183e+02,1.976151259749409750e+00,8.693560763717300688e-05
2.671534306861372343e+01,1.992668944980177059e+02,1.976159298284887678e+00,8.869482585005528108e-05
2.672534506901380524e+01,1.992668950250603643e+02,1.976167335615170328e+00,8.913544930244654552e-05
2.673534706941388350e+01,1.992668956930859281e+02,1.976175371740091835e+00,8.799087449418152573e-05
2.674534906981396531e+01,1.992668965197345301e+02,1.976183406659572928e+00,8.506287823095703970e-05
2.675535107021404357e+01,1.992668974221911355e+02,1.976191440374965191e+00,8.128205920243658511e-05
2.676535307061412539e+01,1.992668983563203824e+02,1.976199472887069319e+00,7.714436966033133558e-05
2.677535507101420365e+01,1.992668993051601376e+02,1.976207504196299203e+00,7.284041511290695325e-05
2.678535707141428546e+01,1.992669002534789513e+02,1.976215534303043642e+00,6.854135202694067175e-05
2.679535907181436372e+01,1.992669011877759999e+02,1.976223563207667233e+00,6.439889081555350003e-05
2.680536107221444553e+01,1.992669020962811715e+02,1.976231590910509484e+00,6.054529285215437540e-05
2.681536307261452379e+01,1.992669029689550086e+02,1.976239617411885252e+00,5.709337271397885161e-05
2.682536507301460560e+01,1.992669037974887374e+02,1.976247642712084751e+00,5.413649691021760191e-05
2.683536707341468386e+01,1.992669045753042383e+02,1.976255666811373768e+00,5.174858442380525503e-05
2.684536907381476567e+01,1.992669052975541035e+02,1.976263689709993221e+00,4.998410614831527710e-05
2.685537107421484393e+01,1.992669059611215516e+02,1.976271711408159160e+00,4.887808569087326305e-05
2.686537307461492574e+01,1.992669065646205411e+02,1.976279731906062986e+00,4.844609832943547190e-05
2.687537507501500400e+01,1.992669071083955714e+02,1.976287751203872123e+00,4.868427304138833733e-05
2.688537707541508581e+01,1.992669075945219959e+02,1.976295769301728011e+00,4.956928898458556887e-05
2.689537907581516407e+01,1.992669080268056518e+02,1.976303786199748780e+00,5.105838000041273972e-05
2.690538107621524588e+01,1.992669084107832305e+02,1.976311801898026799e+00,5.308932986558545508e-05
2.691538307661532414e+01,1.992669087537219355e+02,1.976319816396630236e+00,5.558047678810851266e-05
2.692538507701540595e+01,1.992669090646197674e+02,1.976327829695602833e+00,5.843070940514394351e-05
2.693538707741548421e+01,1.992669093542053247e+02,1.976335841794962800e+00,6.151947005150759651e-05
2.694538907781556603e+01,1.992669096349378890e+02,1.976343852694704806e+00,6.470675272396420041e-05
2.695539107821564428e+01,1.992669099210074535e+02,1.976351862394797987e+00,6.783310361946348621e-05
2.696539307861572610e+01,1.992669102283346376e+02,1.976359870895186832e+00,7.071962160409839271e-05
2.697539507901580436e+01,1.992669105745707725e+02,1.976367878195791628e+00,7.316795748302240554e-05
2.698539707941588617e+01,1.992669109790978155e+02,1.976375884296507568e+00,7.496031473408493184e-05
2.699539907981596443e+01,1.992669114630284639e+02,1.976383889197205423e+00,7.585944826260515583e-05
2.700540108021604269e+01,1.992669120492060131e+02,1.976391892897731095e+00,7.560866639444441262e-05
2.701540308061612450e+01,1.992669127581888517e+02,1.976399895397963125e+00,7.397695310551455350e-05
2.702540508101620276e+01,1.992669135262751752e+02,1.976407896698980426e+00,7.168013041436438471e-05
2.703540708141628457e+01,1.992669143145215571e+02,1.976415896801509309e+00,6.915580908106733204e-05
2.704540908181636283e+01,1.992669151124665063e+02,1.976423895705870626e+00,6.652154567809986929e-05
2.705541108221644464e+01,1.992669159107079793e+02,1.976431893412369245e+00,6.388299200743574602e-05
2.706541308261652290e+01,1.992669167009034084e+02,1.976439889921295601e+00,6.133389410933887120e-05
2.707541508301660471e+01,1.992669174757697306e+02,1.976447885232924806e+00,5.895609299066961739e-05
2.708541708341668297e+01,1.992669182290832737e+02,1.976455879347516875e+00,5.681952413993940354e-05
2.709541908381676478e+01,1.992669189556798983e+02,1.976463872265316724e+00,5.498221777600065252e-05
2.710542108421684304e+01,1.992669196514549412e+02,1.976471863986554167e+00,5.349029858869869258e-05
2.711542308461692485e+01,1.992669203133631868e+02,1.976479854511443479e+00,5.237798574242447103e-05
2.712542508501700311e+01,1.992669209394189238e+02,1.976487843840184500e+00,5.166759336638904188e-05
2.713542708541708492e+01,1.992669215286958320e+02,1.976495831972961748e+00,5.136953082285344863e-05
2.714542908581716318e+01,1.992669220813271522e+02,1.976503818909943977e+00,5.148230068741099785e-05
2.715543108621724500e+01,1.992669225985055448e+02,1.976511804651285731e+00,5.199250125897947328e-05
2.716543308661732326e+01,1.992669230824832027e+02,1.976519789197126009e+00,5.287482454363612305e-05
2.717543508701740507e+01,1.992669235365717100e+02,1.976527772547588491e+00,5.409205802742178548e-05
2.718543708741748333e+01,1.992669239651421833e+02,1.976535754702782199e+00,5.559508366737020424e-05
2.719543908781756514e+01,1.992669243736251588e+02,1.976543735662800616e+00,5.732287787196810314e-05
2.720544108821764340e+01,1.992669247685107052e+02,1.976551715427722344e+00,5.920251152957689555e-05
2.721544308861772521e+01,1.992669251573483109e+02,1.976559693997610889e+00,6.114915049337810160e-05
2.722544508901780347e+01,1.992669255487469684e+02,1.976567671372514434e+00,6.306605507333529204e-05
2.723544708941788528e+01,1.992669259523751180e+02,1.976575647552466286e+00,6.484458005573401351e-05
2.724544908981796354e+01,1.992669263789607044e+02,1.976583622537484208e+00,6.636417493588453453e-05
2.725545109021804535e+01,1.992669268402911200e+02,1.976591596327571310e+00,6.749238393055634333e-05
2.726545309061812361e+01,1.992669273492132049e+02,1.976599568922715600e+00,6.808484620179910962e-05
2.727545509101820542e+01,1.992669279196333321e+02,1.976607540322889323e+00,6.798529464369096331e-05
2.728545709141828368e+01,1.992669285656525915e+02,1.976615510528062725e+00,6.703527439455569947e-05
2.729545909181836549e+01,1.992669292657206199e+02,1.976623479538713646e+00,6.547694877667709079e-05
2.730546109221844375e+01,1.992669299962236380e+02,1.976631447355349236e+00,6.357566790526902878e-05
2.731546309261852556e+01,1.992669307467772057e+02,1.976639413978288351e+00,6.144812258490617296e-05
2.732546509301860382e+01,1.992669315078888701e+02,1.976647379407836969e+00,5.920098066702905726e-05
2.733546709341868564e+01,1.992669322709580229e+02,1.976655343644288632e+00,5.693088806424384529e-05
2.734546909381876389e+01,1.992669330282759859e+02,1.976663306687924004e+00,5.472446772536443405e-05
2.735547109421884571e+01,1.992669337730259258e+02,1.976671268539010873e+00,5.265832117018476310e-05
2.736547309461892397e+01,1.992669344992829679e+02,1.976679229197804144e+00,5.079902720872553346e-05
2.737547509501900578e+01,1.992669352020141105e+02,1.976687188664546513e+00,4.920314194833963484e-05
2.738547709541908404e+01,1.992669358770782537e+02,1.976695146939467573e+00,4.791719953978201829e-05
2.739547909581916585e+01,1.992669365212261994e+02,1.976703104022784263e+00,4.697771144357432149e-05
2.740548109621924411e+01,1.992669371321006224e+02,1.976711059914700641e+00,4.641116766102015845e-05
2.741548309661932592e+01,1.992669377082360995e+02,1.976719014615408332e+00,4.623403522785451969e-05
2.742548509701940418e+01,1.992669382490591659e+02,1.976726968125085859e+00,4.645275823556005435e-05
2.743548709741948599e+01,1.992669387548882014e+02,1.976734920443899535e+00,4.706375931817774472e-05
2.744548909781956425e+01,1.992669392269334594e+02,1.976742871572002347e+00,4.805343914959792073e-05
2.745549109821964606e+01,1.992669396672971516e+02,1.976750821509534850e+00,4.939817469207241629e-05
2.746549309861972432e+01,1.992669400789733629e+02,1.976758770256624942e+00,5.106432170443042651e-05
2.747549509901980613e+01,1.992669404658480516e+02,1.976766717813387420e+00,5.300821323928062156e-05
2.748549709941988439e+01,1.992669408326991345e+02,1.976774664179924867e+00,5.517615963768207621e-05
2.749549909981996620e+01,1.992669411851963446e+02,1.976782609356326770e+00,5.750444977614677100e-05
2.750550110022004446e+01,1.992669415299014020e+02,1.976790553342669954e+00,5.991934907889628903e-05
2.751550310062012628e+01,1.992669418742678431e+02,1.976798496139018591e+00,6.233710200476139107e-05
2.752550510102020453e+01,1.992669422266411345e+02,1.976806437745423750e+00,6.466392931336883976e-05
2.753550710142028635e+01,1.992669425962587013e+02,1.976814378161924290e+00,6.679603004400291866e-05
2.754550910182036461e+01,1.992669429932497565e+02,1.976822317388546413e+00,6.861958101822551725e-05
2.755551110222044642e+01,1.992669434286354999e+02,1.976830255425302552e+00,7.001073661960788286e-05
2.756551310262052468e+01,1.992669439143289765e+02,1.976838192272193817e+00,7.083562848997360106e-05
2.757551510302060649e+01,1.992669444631351325e+02,1.976846127929207553e+00,7.095036682436273168e-05
2.758551710342068475e+01,1.992669450887508731e+02,1.976854062396318668e+00,7.020103834598501180e-05
2.759551910382076656e+01,1.992669458008089407e+02,1.976861995673560246e+00,6.847939895848753622e-05
2.760552110422084482e+01,1.992669465833309630e+02,1.976869927761329748e+00,6.596499942190803267e-05
2.761552310462092663e+01,1.992669474176563824e+02,1.976877858660063492e+00,6.286753020923185886e-05
2.762552510502100489e+01,1.992669482869311253e+02,1.976885788370171815e+00,5.937638191788607855e-05
2.763552710542108670e+01,1.992669491756710158e+02,1.976893716892045738e+00,5.566555164726594285e-05
2.764552910582116496e+01,1.992669500697619185e+02,1.976901644226056298e+00,5.189364179969402358e-05
2.765553110622124677e+01,1.992669509564596808e+02,1.976909570372555214e+00,4.820385927928327874e-05
2.766553310662132503e+01,1.992669518243900768e+02,1.976917495331874886e+00,4.472401754540555885e-05
2.767553510702140684e+01,1.992669526635488637e+02,1.976925419104327952e+00,4.156653530706932997e-05
2.768553710742148510e+01,1.992669534653018104e+02,1.976933341690207291e+00,3.882843631153320985e-05
2.769553910782156692e+01,1.992669542223846406e+02,1.976941263089786682e+00,3.659135006728320150e-05
2.770554110822164517e+01,1.992669549289030613e+02,1.976949183303319924e+00,3.492151186179626166e-05
