t,w,Omega_th,dw_dt,dw_dt_noisy
3.118623724744949044e+01,5.707241031575562007e-02,1.608598224277543037e-02,-3.696100220598233163e-03,1.293841508648049810e-01
3.119623924784957225e+01,5.703545622946758209e-02,1.607430651403109895e-02,-3.693239717690937132e-03,-3.337377534014784528e-03
3.120624124824965051e+01,5.699853074005784004e-02,1.606264149371070329e-02,-3.690381949403585653e-03,-5.039122177889464316e-02
3.121624324864973232e+01,5.696163382018021998e-02,1.605098716934643191e-02,-3.687526912535425260e-03,1.679358757249227452e-02
3.122624524904981058e+01,5.692476544252129955e-02,1.603934352848710235e-02,-3.684674603890474281e-03,-1.530426761232690433e-02
3.123624724944989239e+01,5.688792557980025533e-02,1.602771055869809530e-02,-3.681825020277515459e-03,5.879739475060529255e-03
3.124624924984997065e+01,5.685111420476900157e-02,1.601608824756142399e-02,-3.678978158510085548e-03,5.852302832330612270e-02
3.125625125025005246e+01,5.681433129021207923e-02,1.600447658267567172e-02,-3.676134015406477482e-03,-1.790471772940213646e-02
3.126625325065013072e+01,5.677757680894673226e-02,1.599287555165603697e-02,-3.673292587789717817e-03,3.249136070050798186e-02
3.127625525105021254e+01,5.674085073382284516e-02,1.598128514213430218e-02,-3.670453872487568908e-03,-1.094703170515127638e-01
3.128625725145029079e+01,5.670415303772303323e-02,1.596970534175886497e-02,-3.667617866332530206e-03,4.929263010320154847e-02
3.129625925185037261e+01,5.666748369356251064e-02,1.595813613819470692e-02,-3.664784566161807464e-03,3.123186596731413432e-03
3.130626125225045087e+01,5.663084267428922930e-02,1.594657751912341437e-02,-3.661953968817330523e-03,-1.553764092974243248e-02
3.131626325265053268e+01,5.659422995288377473e-02,1.593502947224316804e-02,-3.659126071145733360e-03,-2.855678442749705684e-02
3.132626525305061094e+01,5.655764550235943544e-02,1.592349198526874995e-02,-3.656300869998348885e-03,6.731052996429721935e-02
3.133626725345069275e+01,5.652108929576213359e-02,1.591196504593153302e-02,-3.653478362231200698e-03,-2.881424881733045396e-02
3.134626925385077101e+01,5.648456130617051513e-02,1.590044864197950186e-02,-3.650658544704997455e-03,5.994032017923069805e-02
3.135627125425085282e+01,5.644806150669585271e-02,1.588894276117722160e-02,-3.647841414285133733e-03,-2.878023962618568229e-02
3.136627325465093108e+01,5.641158987048212892e-02,1.587744739130587251e-02,-3.645026967841664012e-03,-1.087787138898489280e-03
3.137627525505101289e+01,5.637514637070597384e-02,1.586596252016321887e-02,-3.642215202249313079e-03,1.440881418166105148e-02
3.138627725545109115e+01,5.633873098057670670e-02,1.585448813556363315e-02,-3.639406114387461720e-03,9.791522001034103084e-02
3.139627925585117296e+01,5.630234367333630113e-02,1.584302422533807181e-02,-3.636599701140141513e-03,9.192261317482634114e-03
3.140628125625125122e+01,5.626598442225944768e-02,1.583157077733411341e-02,-3.633795959396028761e-03,8.601278187939131667e-03
3.141628325665133303e+01,5.622965320065344275e-02,1.582012777941590662e-02,-3.630994886048427139e-03,-6.538882054360173682e-03
3.142628525705141129e+01,5.619334998185832736e-02,1.580869521946422218e-02,-3.628196477995285045e-03,-1.822628684979464217e-02
3.143628725745149310e+01,5.615707473924675536e-02,1.579727308537640443e-02,-3.625400732139156569e-03,-3.344065193297991040e-02
3.144628925785157136e+01,5.612082744622411135e-02,1.578586136506642326e-02,-3.622607645387221006e-03,8.732859304991159866e-02
3.145629125825165318e+01,5.608460807622838579e-02,1.577446004646482214e-02,-3.619817214651263344e-03,7.043155172400066000e-02
3.146629325865173143e+01,5.604841660273031378e-02,1.576306911751875969e-02,-3.617029436847669054e-03,-3.740622053854160411e-02
3.147629525905181325e+01,5.601225299923324324e-02,1.575168856619197852e-02,-3.614244308897417591e-03,5.036272262425560073e-03
3.148629725945189151e+01,5.597611723927325283e-02,1.574031838046483292e-02,-3.611461827726077621e-03,-6.181938277132140863e-02
3.149629925985197332e+01,5.594000929641902709e-02,1.572895854833426116e-02,-3.608681990263798347e-03,4.410776410449517709e-02
3.150630126025205158e+01,5.590392914427199517e-02,1.571760905781381668e-02,-3.605904793445299100e-03,3.142600421073611650e-02
3.151630326065213339e+01,5.586787675646620599e-02,1.570626989693362646e-02,-3.603130234209872378e-03,2.726813044140983210e-03
3.152630526105221165e+01,5.583185210666841147e-02,1.569494105374044657e-02,-3.600358309501357820e-03,-4.324315807744644191e-02
3.153630726145229346e+01,5.579585516857801797e-02,1.568362251629759965e-02,-3.597589016268164328e-03,3.542706958212463175e-02
3.154630926185237172e+01,5.575988591592712790e-02,1.567231427268503396e-02,-3.594822351463237108e-03,2.799914014927332162e-02
3.155631126225245353e+01,5.572394432248047730e-02,1.566101631099927130e-02,-3.592058312044055929e-03,-1.180269628514112740e-02
3.156631326265253179e+01,5.568803036203553991e-02,1.564972861935344864e-02,-3.589296894972649442e-03,3.403523038753199920e-02
3.157631526305261360e+01,5.565214400842239534e-02,1.563845118587729385e-02,-3.586538097215550072e-03,-7.002952902501148602e-02
3.158631726345269186e+01,5.561628523550384007e-02,1.562718399871713612e-02,-3.583781915743826114e-03,-3.276106192613272711e-02
3.159631926385277367e+01,5.558045401717532502e-02,1.561592704603589551e-02,-3.581028347533050937e-03,-5.039483449234938989e-02
3.160632126425285193e+01,5.554465032736498331e-02,1.560468031601310208e-02,-3.578277389563300388e-03,2.859176645562543258e-03
3.161632326465293374e+01,5.550887414003360942e-02,1.559344379684486810e-02,-3.575529038819153654e-03,8.055075171803235956e-02
3.162632526505301200e+01,5.547312542917470085e-02,1.558221747674392102e-02,-3.572783292289675484e-03,-4.249469405556440503e-04
3.163632726545309382e+01,5.543740416881438177e-02,1.557100134393957051e-02,-3.570040146968421826e-03,5.399709524725015281e-02
3.164632926585317207e+01,5.540171033301150016e-02,1.555979538667773970e-02,-3.567299599853419011e-03,-4.444197025821581409e-03
3.165633126625325389e+01,5.536604389569969170e-02,1.554859959316864416e-02,-3.564561647935672942e-03,-2.319663817845286913e-02
3.166633326665333215e+01,5.533040483063844661e-02,1.553741395161582078e-02,-3.561826288185402332e-03,4.775001454484258806e-02
3.167633526705341040e+01,5.529479311190445279e-02,1.552623845037124500e-02,-3.559093517589548630e-03,2.420725827673084890e-02
3.168633726745349222e+01,5.525920871361319348e-02,1.551507307780522482e-02,-3.556363333140033674e-03,6.800818479985398790e-02
3.169633926785357048e+01,5.522365160990932997e-02,1.550391782230261389e-02,-3.553635731833180295e-03,4.574291813793730788e-02
3.170634126825365229e+01,5.518812177496656979e-02,1.549277267226279071e-02,-3.550910710669690634e-03,-4.360972367015937545e-02
3.171634326865373055e+01,5.515261918298781929e-02,1.548163761609968984e-02,-3.548188266654662623e-03,-1.303872164049147409e-01
3.172634526905381236e+01,5.511714380820503800e-02,1.547051264224176895e-02,-3.545468396797558756e-03,3.838633191242464722e-03
3.173634726945389062e+01,5.508169562487935655e-02,1.545939773913204175e-02,-3.542751098112220838e-03,-6.187012285746135154e-02
3.174634926985397243e+01,5.504627460730098648e-02,1.544829289522804509e-02,-3.540036367616853502e-03,-7.353035209180885934e-02
3.175635127025405069e+01,5.501088072978930349e-02,1.543719809900187361e-02,-3.537324202334011201e-03,-7.712672281730173496e-02
3.176635327065413250e+01,5.497551396669275031e-02,1.542611333894014156e-02,-3.534614599290613821e-03,-3.515920620513761363e-02
3.177635527105421076e+01,5.494017429238895467e-02,1.541503860354402101e-02,-3.531907555517916318e-03,-1.310943481182061041e-02
3.178635727145429257e+01,5.490486168128460437e-02,1.540397388132920715e-02,-3.529203068051514364e-03,-2.860592138430085012e-03
3.179635927185437083e+01,5.486957610781555833e-02,1.539291916082595295e-02,-3.526501133931334367e-03,9.909159728250703514e-02
3.180636127225445264e+01,5.483431754644674250e-02,1.538187443057903100e-02,-3.523801750201635205e-03,-6.376522920022098528e-02
3.181636327265453090e+01,5.479908597167227474e-02,1.537083967914777173e-02,-3.521104913910987413e-03,-3.686301135982835570e-03
3.182636527305461271e+01,5.476388135801532608e-02,1.535981489510603037e-02,-3.518410622112283156e-03,-6.537561976261391239e-02
3.183636727345469097e+01,5.472870368002823172e-02,1.534880006704221651e-02,-3.515718871862713677e-03,-5.294445924699976019e-02
3.184636927385477279e+01,5.469355291229241467e-02,1.533779518355925936e-02,-3.513029660223775802e-03,1.419807037289946665e-04
3.185637127425485104e+01,5.465842902941846909e-02,1.532680023327465287e-02,-3.510342984261260665e-03,1.772519856451710424e-02
3.186637327465493286e+01,5.462333200604604228e-02,1.531581520482040541e-02,-3.507658841045246771e-03,-6.748372612230316148e-02
3.187637527505501112e+01,5.458826181684397344e-02,1.530484008684308492e-02,-3.504977227650097390e-03,5.397938699533937068e-02
3.188637727545509293e+01,5.455321843651016189e-02,1.529387486800378414e-02,-3.502298141154441477e-03,-4.973359635049611621e-02
3.189637927585517119e+01,5.451820183977167111e-02,1.528291953697814842e-02,-3.499621578641191888e-03,4.468080479977267622e-02
3.190638127625525300e+01,5.448321200138465242e-02,1.527197408245635143e-02,-3.496947537197517622e-03,-5.850417097040644734e-03
3.191638327665533126e+01,5.444824889613442132e-02,1.526103849314311423e-02,-3.494276013914840787e-03,4.205604081115766474e-02
3.192638527705541307e+01,5.441331249883536031e-02,1.525011275775769136e-02,-3.491607005888841368e-03,2.507884577314660815e-02
3.193638727745549133e+01,5.437840278433102303e-02,1.523919686503388479e-02,-3.488940510219440752e-03,-1.758519183260372210e-02
3.194638927785557314e+01,5.434351972749403709e-02,1.522829080372002479e-02,-3.486276524010798253e-03,2.063914398476553863e-02
3.195639127825565140e+01,5.430866330322620117e-02,1.521739456257899421e-02,-3.483615044371304176e-03,-7.040218313968894803e-02
3.196639327865573321e+01,5.427383348645839489e-02,1.520650813038820423e-02,-3.480956068413579817e-03,-6.828826714049687774e-02
3.197639527905581147e+01,5.423903025215064122e-02,1.519563149593961340e-02,-3.478299593254462717e-03,-2.109053805636942891e-02
3.198639727945589328e+01,5.420425357529206484e-02,1.518476464803971381e-02,-3.475645616014999724e-03,6.533463082946308620e-02
3.199639927985597154e+01,5.416950343090094766e-02,1.517390757550954664e-02,-3.472994133820456533e-03,-4.064474836535878627e-02
3.200640128025604980e+01,5.413477979402465251e-02,1.516306026718467967e-02,-3.470345143800287763e-03,-3.323280390300174802e-02
3.201640328065613517e+01,5.410008263973965087e-02,1.515222271191522287e-02,-3.467698643088146064e-03,7.993983284281401536e-02
3.202640528105621343e+01,5.406541194315161308e-02,1.514139489856584225e-02,-3.465054628821882116e-03,-1.144313504651396727e-03
3.203640728145629168e+01,5.403076767939526959e-02,1.513057681601572523e-02,-3.462413098143518608e-03,-3.275402001120992796e-03
3.204640928185636994e+01,5.399614982363446641e-02,1.511976845315860310e-02,-3.459774048199259783e-03,-5.581512196698729805e-02
3.205641128225645531e+01,5.396155835106217213e-02,1.510896979890274071e-02,-3.457137476139477122e-03,-2.835992636113396186e-04
3.206641328265653357e+01,5.392699323690054031e-02,1.509818084217096588e-02,-3.454503379118711946e-03,2.635086330684953751e-02
3.207641528305661183e+01,5.389245445640077764e-02,1.508740157190062089e-02,-3.451871754295661541e-03,-6.114150600080841408e-03
3.208641728345669009e+01,5.385794198484321338e-02,1.507663197704359886e-02,-3.449242598833170050e-03,3.490364837561897582e-02
3.209641928385677545e+01,5.382345579753731318e-02,1.506587204656631949e-02,-3.446615909898234111e-03,1.312107049551494709e-02
3.210642128425685371e+01,5.378899586982169995e-02,1.505512176944977243e-02,-3.443991684661988975e-03,4.919290850524534603e-02
3.211642328465693197e+01,5.375456217706407053e-02,1.504438113468945480e-02,-3.441369920299705912e-03,3.801232511968250655e-02
3.212642528505701023e+01,5.372015469466125126e-02,1.503365013129542155e-02,-3.438750613990777024e-03,-9.987213937374705627e-03
3.213642728545709559e+01,5.368577339803917020e-02,1.502292874829224897e-02,-3.436133762918718287e-03,4.016133311285748075e-02
3.214642928585717385e+01,5.365141826265294733e-02,1.501221697471908333e-02,-3.433519364271169980e-03,8.693653054277110381e-02
3.215643128625725211e+01,5.361708926398675579e-02,1.500151479962958528e-02,-3.430907415239874136e-03,1.187750911332334687e-02
3.216643328665733037e+01,5.358278637755391205e-02,1.499082221209196118e-02,-3.428297913020674111e-03,-6.434264419632672316e-02
3.217643528705741574e+01,5.354850957889682739e-02,1.498013920118895087e-02,-3.425690854813516744e-03,6.237615055233984226e-03
3.218643728745749399e+01,5.351425884358711194e-02,1.496946575601785720e-02,-3.423086237822441091e-03,-1.328381305717264531e-02
3.219643928785757225e+01,5.348003414722541510e-02,1.495880186569049745e-02,-3.420484059255567144e-03,1.262359890486385028e-01
3.220644128825765051e+01,5.344583546544154351e-02,1.494814751933323978e-02,-3.417884316325094964e-03,3.438187979774023212e-02
3.221644328865773588e+01,5.341166277389438471e-02,1.493750270608698062e-02,-3.415287006247298609e-03,-5.872936822641378063e-02
3.222644528905781414e+01,5.337751604827203900e-02,1.492686741510718118e-02,-3.412692126242524836e-03,-1.284340038247478756e-02
3.223644728945789240e+01,5.334339526429163897e-02,1.491624163556381708e-02,-3.410099673535175319e-03,6.962223588997970558e-02
3.224644928985797065e+01,5.330930039769947448e-02,1.490562535664141479e-02,-3.407509645353710547e-03,-6.158692905559908642e-02
3.225645129025805602e+01,5.327523142427091629e-02,1.489501856753902738e-02,-3.404922038930636823e-03,-2.813700090655453165e-02
3.226645329065813428e+01,5.324118831981055483e-02,1.488442125747027785e-02,-3.402336851502510591e-03,-3.526261754809417812e-03
3.227645529105821254e+01,5.320717106015199899e-02,1.487383341566329842e-02,-3.399754080309918495e-03,-1.104787103673807343e-02
3.228645729145829080e+01,5.317317962115802182e-02,1.486325503136077392e-02,-3.397173722597488649e-03,-3.332798555274496533e-02
3.229645929185837616e+01,5.313921397872049812e-02,1.485268609381991574e-02,-3.394595775613863751e-03,2.836314021191159874e-03
3.230646129225845442e+01,5.310527410876047377e-02,1.484212659231250522e-02,-3.392020236611716262e-03,-7.431028819145649167e-02
3.231646329265853268e+01,5.307135998722806169e-02,1.483157651612483294e-02,-3.389447102847724987e-03,-3.274852376198963272e-02
3.232646529305861094e+01,5.303747159010251122e-02,1.482103585455774031e-02,-3.386876371582582014e-03,-3.378893329022432390e-02
3.233646729345869630e+01,5.300360889339218728e-02,1.481050459692660054e-02,-3.384308040080977967e-03,-1.896233436001683662e-02
3.234646929385877456e+01,5.296977187313461205e-02,1.479998273256134984e-02,-3.381742105611601143e-03,-1.890265183790392628e-02
3.235647129425885282e+01,5.293596050539638859e-02,1.478947025080644059e-02,-3.379178565447131435e-03,-4.148740180799003960e-03
3.236647329465893108e+01,5.290217476627325638e-02,1.477896714102087082e-02,-3.376617416864232529e-03,-2.146329029087348100e-02
3.237647529505901645e+01,5.286841463189004275e-02,1.476847339257817207e-02,-3.374058657143541497e-03,-2.499934098337805444e-02
3.238647729545909471e+01,5.283468007840078084e-02,1.475798899486643889e-02,-3.371502283569679202e-03,1.388995294083206558e-02
3.239647929585917296e+01,5.280097108198854305e-02,1.474751393728828026e-02,-3.368948293431226447e-03,4.078884555912188487e-02
3.240648129625925122e+01,5.276728761886555208e-02,1.473704820926085429e-02,-3.366396684020720505e-03,4.385757163884293486e-02
3.241648329665933659e+01,5.273362966527313234e-02,1.472659180021585260e-02,-3.363847452634660760e-03,-6.187435562637214059e-02
3.242648529705941485e+01,5.269999719748177935e-02,1.471614469959952459e-02,-3.361300596573493522e-03,8.067927282739755998e-03
3.243648729745949311e+01,5.266639019179106956e-02,1.470570689687263934e-02,-3.358756113141612900e-03,3.303197405419097676e-02
3.244648929785957137e+01,5.263280862452970194e-02,1.469527838151051501e-02,-3.356213999647342586e-03,-1.766509980451535372e-02
3.245649129825965673e+01,5.259925247205548410e-02,1.468485914300299809e-02,-3.353674253402938888e-03,1.901496700333850723e-02
3.246649329865973499e+01,5.256572171075540173e-02,1.467444917085449808e-02,-3.351136871724595505e-03,-1.535220691006316043e-02
