n1,n2,sv,R,R_noisy
1.742929561268906191e+00,2.310682116451182821e+00,1.829696086644734931e+00,2.115963406048606110e+00,2.100462060794013208e+00
2.917707424090671076e+00,1.334194117998452445e+00,2.865131536424403991e-01,9.023035288033035561e-01,8.889526328627858076e-01
2.418328596180711276e+00,1.935266052765725941e+00,1.524474804303974640e+00,2.109592078998546949e+00,2.167144119768174448e+00
1.136892054083588954e+00,1.141819470011166349e+00,2.187774374714206160e-01,2.748694453448338182e-01,1.366034771387686642e-01
7.462255265029376083e-01,2.670407539013003095e+00,9.698012234059254499e-01,1.531192248599898997e+00,1.544082336476797490e+00
5.680811721644947188e-01,6.744130490151787338e-01,5.787281360879070746e-01,2.499301772218167073e-01,1.503057057300120070e-01
1.803626070012976257e+00,1.878140850395213279e+00,5.540552275033291396e-01,1.403780997623353510e+00,1.403587488631245161e+00
2.387402379334793601e+00,1.858218192851135431e+00,1.328955168923358521e+00,2.198382151970888820e+00,2.264609400643465165e+00
8.269046681243242825e-01,2.453711638330121403e+00,1.155526082677116095e+00,1.746251435625189030e+00,1.700704385126676765e+00
1.004798092671800536e+00,2.700361617714051476e+00,1.223901587760571452e+00,2.049127112807985984e+00,1.934983724801391025e+00
2.934564283772170601e+00,2.355154556582960801e+00,1.444324729394518503e+00,1.667485801843972659e+00,1.732341836239581268e+00
2.517512455613043709e+00,7.827873209128597409e-01,7.117455813823889699e-01,1.190521914854643981e+00,1.265813034755229438e+00
1.308163938184244035e+00,2.412466308574580331e+00,1.022289585146275659e+00,1.986248146745811960e+00,2.011176999624265882e+00
2.856665719555854910e+00,1.692219788992823215e+00,9.821565779687553288e-01,2.150128839479815035e+00,2.212892254151129112e+00
1.693448165201838496e+00,1.148074289243323554e+00,1.582777395973437251e+00,2.048135504570306242e+00,2.008011015558976986e+00
1.134834760302194434e+00,2.404733770055733189e+00,9.208069617156806608e-01,1.761680842716140560e+00,1.820311592305930537e+00
1.362520824696900945e+00,2.497842660023932737e+00,4.610676222867607921e-01,1.220703610727684296e+00,1.305734820716969224e+00
1.180427544698290143e+00,1.716110669714364878e+00,7.669680163164305231e-01,1.294111150193490323e+00,1.326120096736379983e+00
2.237757980858647411e+00,2.589654544617991494e+00,1.233382102692367255e+00,2.061965586202299416e+00,2.076018795449672272e+00
1.434655151878562851e+00,2.557308844954773619e+00,1.703988310319718869e+00,2.227873068514858446e+00,2.292037485457446788e+00
1.944529117471485602e+00,2.430670828417103024e+00,3.397538966641348024e-01,1.197411798885167578e+00,1.254009176273188642e+00
2.050915172323895863e+00,2.204503291570842904e+00,9.174731684643986362e-01,2.098066062963973799e+00,2.060624693518308348e+00
1.761275919709607507e+00,1.926677317632801145e+00,2.340753432787138766e-01,6.759253297823463180e-01,7.439266622142592933e-01
1.631724636425873731e+00,1.761229249850740475e+00,6.227618139057502500e-01,1.382870367010960777e+00,1.420101351171723536e+00
1.380691355441277857e+00,1.677049945558348076e+00,6.912657857213923007e-01,1.303014111295325961e+00,1.310948850873450811e+00
1.084040100363639514e+00,1.460076947901026934e+00,1.761633669100028277e+00,1.988318945351161604e+00,2.053504889977128656e+00
7.358849922989934011e-01,1.264377316000620421e+00,7.767126279736660255e-01,7.240987045700517655e-01,7.703713293813184704e-01
2.248062352187639945e+00,9.593864783537495722e-01,1.392554602327497726e+00,2.001724603367014410e+00,2.039021329126374127e+00
5.397840812867578109e-01,7.638620697891305156e-01,6.621046070328602262e-01,3.067984231394806360e-01,2.814060132519354829e-01
2.333549111145682531e+00,8.038204729791118552e-01,1.306480104808516396e+00,1.811720416206585860e+00,1.853394147204931564e+00
2.385074587216632125e+00,2.762348419569770286e+00,3.677920467184120357e-01,1.547053886579413451e+00,1.491628165964313579e+00
2.515110908435652881e+00,2.764859337652040949e+00,5.544887125284861940e-01,1.943108302362597017e+00,1.936785846224022611e+00
2.104107756353020164e+00,1.697721532928353261e+00,1.160304140970199294e+00,2.156081835724440232e+00,2.071418771875157994e+00
2.880888435423464067e+00,2.804344870561176428e+00,1.776239333553517374e+00,1.025596965022927076e+00,9.403773700426493187e-01
1.456103908412836656e+00,2.554619881051707342e+00,1.773688411795588671e+00,2.203119849953764753e+00,2.225272655119959975e+00
1.647075978085083658e+00,1.675415834973334350e+00,1.831474148070625141e+00,2.298713687242632364e+00,2.294613352264679662e+00
1.222501419225380470e+00,2.858283577176166101e+00,4.022149690402564426e-01,1.111658806496294893e+00,1.115896526558572965e+00
5.256229365180798974e-01,1.330298966775173231e+00,5.229408950560759939e-01,3.802133457064317823e-01,4.098108445438709002e-01
1.594576772770231354e+00,1.972366000264145880e+00,2.551561867013834028e-01,6.872464436876920546e-01,7.047456280775650228e-01
1.747473387757576990e+00,2.905364806401407929e+00,4.826319839018910485e-01,1.605838747946071399e+00,1.561519530370964359e+00
1.659749501058144894e+00,1.083213845193387925e+00,1.143617874840660020e+00,1.623157884729550471e+00,1.626829473867582809e+00
5.908505627954797612e-01,2.584861120033585813e+00,2.311886478257739186e-01,3.300568860842386099e-01,3.267033756879511031e-01
8.999826632846612551e-01,1.429746999198056034e+00,9.660176366411330484e-01,1.139070823913062691e+00,1.113072303473016111e+00
1.182877352268313587e+00,1.422417706121154701e+00,1.449348966776450753e+00,1.829876697624773341e+00,1.823649275636744616e+00
1.523484162846233447e+00,2.594860694190886719e+00,5.265331515595276235e-01,1.484148077198636395e+00,1.465877275993822115e+00
1.013265810511167153e+00,1.269951386629453838e+00,3.648749676221831884e-01,4.543992023945637171e-01,4.219437605124533031e-01
1.410405745194446059e+00,1.495317275830972292e+00,2.639080879343414510e-01,5.069495662231899846e-01,4.902365377983390893e-01
1.218266340218287391e+00,1.612205619689511593e+00,1.796635251815648759e+00,2.172091278652235946e+00,2.183840392282047738e+00
7.709869084635835312e-01,1.180903904201462185e+00,1.951154620875373391e+00,1.575536832978885027e+00,1.678698099771655627e+00
2.690724106694752038e+00,5.418408932915139697e-01,1.085154271197689591e+00,1.362661518792575466e+00,1.321812396392644695e+00
2.019594754879346699e+00,2.950435891950646816e+00,1.213176054542622451e+00,2.048984730925945907e+00,2.075080598897388828e+00
2.958459680503291001e+00,5.302561902813012207e-01,1.137736134240483921e+00,1.484259567143686009e+00,1.411193129459909157e+00
2.008388498164732638e+00,1.664477237240528984e+00,4.662020536560759210e-01,1.217330066224157292e+00,1.296831307349267881e+00
2.037936120083192471e+00,1.945038558173934229e+00,6.112241054892448844e-01,1.643558246680132617e+00,1.626889480263294052e+00
1.409732171922219335e+00,1.766796652189202677e+00,1.516753589499604926e+00,2.175998056233788169e+00,2.182941839157226838e+00
2.512526753070158492e+00,1.545108875031326656e+00,1.321061351511901849e+00,2.226274040506268648e+00,2.290144999628921152e+00
1.656445282364074956e+00,5.757658930308180434e-01,1.227133731489644219e+00,1.117788415626547183e+00,1.167172272773554509e+00
2.558364395889737963e+00,2.139046541992231987e+00,1.636927775373727467e+00,1.856684007057259223e+00,1.782091038027780794e+00
1.667969700808610067e+00,6.493063652695938437e-01,1.055279379932597683e+00,1.078919892251370083e+00,1.106679535745215048e+00
2.347913554035090833e+00,1.364213585744679769e+00,2.161093963717684308e-01,5.975067384904866330e-01,5.861371246367261811e-01
2.156225517539212877e+00,7.182664658291849635e-01,1.221259579721881261e+00,1.553206336931393317e+00,1.584162514358660401e+00
1.491563427931534180e+00,1.661817359735882516e+00,8.262363188293126992e-01,1.556461774275327947e+00,1.564080993660419194e+00
7.276707883333439764e-01,2.922262651775767939e+00,1.206230903867517412e+00,1.837716406135154301e+00,1.874518369799472950e+00
1.081727289048898477e+00,1.060372198363205065e+00,7.885204372591492206e-01,8.713963370135414666e-01,8.859941189390664329e-01
1.601391257731233697e+00,1.735609628167983809e+00,5.116999356515872233e-01,1.155944899381935453e+00,1.148952182800649480e+00
1.687116252778030123e+00,1.769542872435251546e+00,8.084129620667439564e-01,1.698932510176688782e+00,1.757781459620475939e+00
1.037315999500669106e+00,2.950465028307641457e+00,2.443253827043674331e-01,6.429030867654784709e-01,5.657007577730464032e-01
1.152797750394353615e+00,2.545408790117650533e+00,3.702646755299531245e-01,9.092167159668309573e-01,8.875637120463413243e-01
1.310166675846599960e+00,1.846950953865914125e+00,1.835609496000066843e+00,2.282910567351729814e+00,2.235130616783864266e+00
1.869177221331431271e+00,1.669544620357694242e+00,1.542131740605326096e+00,2.259384102147331763e+00,2.252190525022974121e+00
7.235276474713596695e-01,2.930734022033573360e+00,1.741176076569966646e+00,2.196797040147527635e+00,2.175299903627729403e+00
1.517285874251745659e+00,2.991808496549193119e+00,5.484279748149940570e-01,1.644337678677312287e+00,1.636935278909626534e+00
2.204805771309064966e+00,2.691455991491236155e+00,1.015795465426587052e+00,2.124865595402584795e+00,2.100343685484945766e+00
2.590995869857401157e+00,2.491890602548645361e+00,5.677964050138146757e-01,1.923905233305584606e+00,1.900425332945447243e+00
1.790036191810544075e+00,2.566539313935076727e+00,8.563096235031735226e-01,2.059377545303398449e+00,1.977174964806683199e+00
2.874948505433814638e+00,2.957609227975306343e+00,1.741923413773316165e+00,9.639932456411676176e-01,9.621097706677975703e-01
2.338754699837509499e+00,2.473926061402489385e+00,5.932672088646098185e-01,1.897072450202185623e+00,1.912487695678367627e+00
2.474771315248670778e+00,6.883385675682438531e-01,2.343610015841948724e-01,3.701987520337945425e-01,3.403811110475237767e-01
8.378409332160090539e-01,6.437884941471743172e-01,1.559012051883390537e+00,8.993260832828029461e-01,8.664792051982510568e-01
1.763616536373079580e+00,2.757736490167402188e+00,8.292498812312654177e-01,2.062262585434238460e+00,2.030033761972081852e+00
5.887896682844308005e-01,2.628790588520872884e+00,3.294713887087045157e-01,4.753894368175723972e-01,5.593414819933348880e-01
2.171514875920231624e+00,1.954664512704862078e+00,1.377103469874717323e+00,2.209508949291401514e+00,2.218909839418951702e+00
1.312833592348792155e+00,2.584243970527887679e+00,1.471883345854457570e+00,2.252595253241727047e+00,2.271982235244105919e+00
2.699507041438347077e+00,2.855888515024861629e+00,9.056527942663237241e-01,2.009084801314314106e+00,1.994064515385720160e+00
8.269758547364270962e-01,1.873524501460627878e+00,8.946107754191656714e-01,1.217561108043800688e+00,1.192563854205781038e+00
6.860713799964769377e-01,2.547545529674908771e+00,4.191805265431473027e-01,6.691033579154529454e-01,6.251743809261401941e-01
1.488680471395952942e+00,1.710089087056244184e+00,1.456361631814318658e+00,2.156643637675221825e+00,2.233750027207047406e+00
8.955887574730796441e-01,1.425209714649050330e+00,1.153142633872168643e+00,1.313125148872028358e+00,1.228103637742443910e+00
1.874857775351746358e+00,1.489246451447071129e+00,7.342416722756255343e-01,1.534163065521634950e+00,1.549161579576552983e+00
1.583959097556554063e+00,1.084905632575477785e+00,1.399971422997490667e+00,1.810104653345820713e+00,1.808902574914412309e+00
5.583016877334743278e-01,8.273077470012758505e-01,1.983957609287959833e+00,9.879822258649216815e-01,9.752011110654023041e-01
1.108569964412780662e+00,2.890494493070418169e+00,1.682975007051653149e+00,2.279134915922337967e+00,2.200814539516597446e+00
8.823676336237485929e-01,1.003139703156396445e+00,5.292540236153235877e-01,4.770781021448314285e-01,4.153268306085506900e-01
9.463942455919100993e-01,2.726047454846847629e+00,2.179129962910239249e-01,4.985647634882251489e-01,5.476479996146013107e-01
2.966191266041976693e+00,9.688357488833292397e-01,2.043569125090043404e-01,5.145797419607232026e-01,4.798930926752871806e-01
1.950667475370274406e+00,9.107244617945593479e-01,1.219185953501605413e+00,1.683381748081520080e+00,1.727336639559978959e+00
2.446621802167389781e+00,1.547419144044430706e+00,9.832235615698676767e-01,2.066450288808259206e+00,2.099936723580551057e+00
1.463315918979682495e+00,2.474637219753940798e+00,6.738038352883022331e-01,1.669732551209283988e+00,1.698701735514868583e+00
9.522179248606433832e-01,1.053596682938230167e+00,7.860098059073377108e-01,7.805961173394715402e-01,8.186706917718724608e-01
1.339161156685354070e+00,6.402256658598735051e-01,1.410038609646928398e+00,1.167561444890127254e+00,1.107048115770187025e+00
2.239554860758073751e+00,2.827914190939142092e+00,1.703092297746210626e+00,1.560495252494322749e+00,1.536792266752925462e+00
1.531887137323209913e+00,2.888013799045869856e+00,8.523243771406197045e-01,2.038553358694007223e+00,2.072483398185492209e+00
5.254611585765815995e-01,1.545870290408620118e+00,4.574384359298658831e-01,3.773619175887028554e-01,3.142438035570023769e-01
1.888751219497103007e+00,1.705921988396405631e+00,1.363177771756104439e+00,2.213639286173120890e+00,2.296869300023042904e+00
1.779061357909256680e+00,2.265896099125899177e+00,6.235050594813256186e-01,1.678548715330714591e+00,1.650566794291984163e+00
2.203473146339180122e+00,2.346643532444245395e+00,1.337289700878721010e+00,2.107212546769174910e+00,2.103996979890720542e+00
5.697988781521743373e-01,2.113284178777819378e+00,1.689034308345651825e+00,1.678984235357618537e+00,1.627727937463682606e+00
2.721644166193100123e+00,2.101760850390818725e+00,1.948914177214586152e+00,1.519011966755751120e+00,1.537302406342870631e+00
1.654439405138500740e+00,1.830671144664402394e+00,1.621771910788044835e+00,2.272114984517074721e+00,2.235424634616449246e+00
1.402442068793790630e+00,1.247771509290680925e+00,3.188308510559874076e-01,5.188148529951216448e-01,5.066897358782852523e-01
1.222520321423155032e+00,1.051484017792959857e+00,1.599472707038028796e+00,1.686466910634903948e+00,1.629530746328088586e+00
2.624444729884697125e+00,2.471818942032288913e+00,1.332057729650728772e+00,1.868238626078132292e+00,1.927826462375812788e+00
1.162555499354093413e+00,2.035783482716166937e+00,1.644691409443455932e+00,2.209377197566730899e+00,2.127745858056750539e+00
1.250151687772300679e+00,2.218027058788818895e+00,7.603481326996557321e-01,1.565717763312972632e+00,1.588273721833136642e+00
2.726374049794192622e+00,1.147807327257173826e+00,6.289353815230880329e-01,1.467525454486497960e+00,1.479378962257330565e+00
1.674492349655710255e+00,2.973432169861116581e+00,1.733812117206455783e+00,1.920663377248781112e+00,1.942553334255178843e+00
6.204720819684621524e-01,2.070401553935112826e+00,1.903349030667730535e+00,1.879498576691517764e+00,1.828465960641910693e+00
8.043199731132006924e-01,5.021364535458343603e-01,1.973958496657101991e+00,8.846758385964986759e-01,9.363628775805314941e-01
2.384449218767747070e+00,2.058529409433512036e+00,1.717333649320109679e+00,1.949215113489848772e+00,1.997434470372486448e+00
1.314126171943073018e+00,9.525019051232139766e-01,9.798878778732400541e-01,1.130772172552680699e+00,1.138751245090686481e+00
1.261263261190961993e+00,1.301899375274548909e+00,1.163283416144471394e+00,1.557763087794572732e+00,1.573396175204504477e+00
1.238127585132007047e+00,1.520536297520032942e+00,1.356495861421264104e+00,1.858513303873856604e+00,1.850645341830781554e+00
2.931802200137578751e+00,6.011364060083774774e-01,1.876012514196739867e+00,2.139553096201467053e+00,2.171705619090790851e+00
1.714451213297970122e+00,5.993532537061464494e-01,4.335298967900976796e-01,4.397468882339609086e-01,3.986869309045585341e-01
2.739698378961713310e+00,1.673326880585923160e+00,1.908574058694438635e+00,1.917802058324387104e+00,1.945544871881221827e+00
2.486303641025892297e+00,2.305902158735912977e+00,9.278285427462544810e-01,2.135158486995219818e+00,2.155474809357337485e+00
2.469333644930533644e+00,1.794529559514118855e+00,1.644492289836058330e+00,2.106085009265537877e+00,2.035583587720458443e+00
