t,v,T_local,dv_dt,dv_dt_noisy
7.566313262652530902e+00,6.035426048332399596e-01,3.551104948044994658e-01,8.989318240345802416e-07,-7.927661021764982954e-03
7.568713742748549578e+00,6.035426069969974661e-01,3.551104973526414410e-01,8.947587182960779924e-07,7.805826478396854333e-03
7.571114222844569142e+00,6.035426091506664870e-01,3.551104998889026976e-01,8.906050697842732706e-07,6.319683105217095004e-03
7.573514702940587817e+00,6.035426112942868793e-01,3.551105024133300869e-01,8.864708014545210196e-07,-1.641241123817959672e-03
7.575915183036607381e+00,6.035426134278983890e-01,3.551105049259704050e-01,8.823558366030825919e-07,7.525787812337533106e-03
7.578315663132626945e+00,6.035426155515407620e-01,3.551105074268704476e-01,8.782600986866447331e-07,-1.328771992546049982e-02
7.580716143228645620e+00,6.035426176652535224e-01,3.551105099160767886e-01,8.741835114626932704e-07,-5.834581818566316434e-03
7.583116623324665184e+00,6.035426197690763050e-01,3.551105123936361685e-01,8.701259984280213240e-07,-9.361891102964838701e-03
7.585517103420683860e+00,6.035426218630487449e-01,3.551105148595951055e-01,8.660874832197940087e-07,1.288356894508388634e-03
7.587917583516703424e+00,6.035426239472102550e-01,3.551105173140001736e-01,8.620678897960294488e-07,1.682611821926009721e-02
7.590318063612722987e+00,6.035426260216002481e-01,3.551105197568977245e-01,8.580671421548514025e-07,6.304253374889611438e-04
7.592718543708741663e+00,6.035426280862582482e-01,3.551105221883342211e-01,8.540851640737975077e-07,1.151428116400778773e-02
7.595119023804761227e+00,6.035426301412235572e-01,3.551105246083560152e-01,8.501218796111512966e-07,-1.745293633140212108e-04
7.597519503900779902e+00,6.035426321865354771e-01,3.551105270170094030e-01,8.461772132463141891e-07,-3.925569128890193070e-03
7.599919983996799466e+00,6.035426342222331986e-01,3.551105294143406255e-01,8.422510891779421349e-07,1.026321041769477638e-02
7.602320464092818142e+00,6.035426362483561347e-01,3.551105318003958677e-01,8.383434314242111266e-07,5.554108702295503311e-03
7.604720944188837706e+00,6.035426382649433652e-01,3.551105341752212596e-01,8.344541647853743236e-07,1.431374408076359003e-02
7.607121424284857270e+00,6.035426402720338590e-01,3.551105365388628199e-01,8.305832137007261360e-07,9.860141357167798160e-03
7.609521904380875945e+00,6.035426422696669180e-01,3.551105388913665672e-01,8.267305029705194056e-07,-8.010935861394964316e-03
7.611922384476895509e+00,6.035426442578813999e-01,3.551105412327785205e-01,8.228959571142608685e-07,-2.536698273169490231e-02
7.614322864572914185e+00,6.035426462367163847e-01,3.551105435631445872e-01,8.190795009723095295e-07,1.477639397108976987e-03
7.616723344668933748e+00,6.035426482062107301e-01,3.551105458825105643e-01,8.152810596457166766e-07,-1.166465907081017973e-02
7.619123824764953312e+00,6.035426501664034049e-01,3.551105481909222483e-01,8.115005578946276122e-07,-1.399725164428050617e-02
7.621524304860971988e+00,6.035426521173332670e-01,3.551105504884253805e-01,8.077379209203595612e-07,-1.471707198507262414e-02
7.623924784956991552e+00,6.035426540590389521e-01,3.551105527750656465e-01,8.039930740846556710e-07,-6.324114328095315277e-03
7.626325265053010227e+00,6.035426559915593181e-01,3.551105550508886766e-01,8.002659424083531037e-07,-1.914705185318130252e-03
7.628725745149029791e+00,6.035426579149330006e-01,3.551105573159399897e-01,7.965564513935672125e-07,1.345187423756794324e-04
7.631126225245049355e+00,6.035426598291986355e-01,3.551105595702652162e-01,7.928645265223602693e-07,2.052441254781419561e-02
7.633526705341068030e+00,6.035426617343949696e-01,3.551105618139097087e-01,7.891900932968475217e-07,-1.204749629991057336e-02
7.635927185437087594e+00,6.035426636305604164e-01,3.551105640469188751e-01,7.855330773595164229e-07,-3.225371133701012625e-05
7.638327665533106270e+00,6.035426655177335009e-01,3.551105662693380682e-01,7.818934044330677051e-07,-1.237065993469589273e-02
7.640728145629125834e+00,6.035426673959527477e-01,3.551105684812126406e-01,7.782710003404682495e-07,-9.884969804027069276e-03
7.643128625725145397e+00,6.035426692652564595e-01,3.551105706825877228e-01,7.746657911052172343e-07,7.317767385816593279e-04
7.645529105821164073e+00,6.035426711256831611e-01,3.551105728735086120e-01,7.710777025101745305e-07,4.247879387458184004e-03
7.647929585917183637e+00,6.035426729772709331e-01,3.551105750540203276e-01,7.675066610601175078e-07,-1.279444594959052404e-02
7.650330066013202313e+00,6.035426748200583003e-01,3.551105772241679448e-01,7.639525925579588010e-07,1.149763679719045285e-02
7.652730546109221876e+00,6.035426766540832322e-01,3.551105793839965385e-01,7.604154234683688759e-07,-9.245499226444865368e-03
7.655131026205241440e+00,6.035426784793841426e-01,3.551105815335510174e-01,7.568950801758049189e-07,9.636842170762948551e-03
7.657531506301260116e+00,6.035426802959990011e-01,3.551105836728762899e-01,7.533914890045637075e-07,-4.699405204796207368e-04
7.659931986397279680e+00,6.035426821039658885e-01,3.551105858020172090e-01,7.499045768203809376e-07,9.110813269591322081e-03
7.662332466493298355e+00,6.035426839033228852e-01,3.551105879210185168e-01,7.464342699475529629e-07,5.714836990077037764e-03
7.664732946589317919e+00,6.035426856941080720e-01,3.551105900299250107e-01,7.429804951916549641e-07,-2.818507283981664183e-03
7.667133426685337483e+00,6.035426874763591965e-01,3.551105921287813216e-01,7.395431795387412318e-07,4.825823644934805999e-03
7.669533906781356158e+00,6.035426892501142282e-01,3.551105942176321362e-01,7.361222497743329123e-07,-1.338297749681375236e-02
7.671934386877375722e+00,6.035426910154110258e-01,3.551105962965219187e-01,7.327176330850168052e-07,-1.296072949678357504e-02
7.674334866973394398e+00,6.035426927722873369e-01,3.551105983654951892e-01,7.293292564768997534e-07,-3.521718363366516200e-03
7.676735347069413962e+00,6.035426945207809091e-01,3.551106004245965231e-01,7.259570470964613349e-07,1.376278124614271209e-02
7.679135827165433525e+00,6.035426962609296009e-01,3.551106024738701628e-01,7.226009322105006754e-07,-7.433628245375455482e-03
7.681536307261452201e+00,6.035426979927708269e-01,3.551106045133605726e-01,7.192608393465093956e-07,-5.951772491000944902e-03
7.683936787357471765e+00,6.035426997163423346e-01,3.551106065431119396e-01,7.159366958916056399e-07,1.668222223387632458e-02
7.686337267453490441e+00,6.035427014316816496e-01,3.551106085631685616e-01,7.126284294133870860e-07,4.648608532635104028e-04
7.688737747549510004e+00,6.035427031388262975e-01,3.551106105735745699e-01,7.093359675596641614e-07,3.811155537206481898e-05
7.691138227645529568e+00,6.035427048378136927e-01,3.551106125743741515e-01,7.060592381386734277e-07,-1.047036352451946768e-02
7.693538707741548244e+00,6.035427065286812498e-01,3.551106145656112711e-01,7.027981689586510233e-07,6.354104406745862211e-04
7.695939187837567808e+00,6.035427082114664943e-01,3.551106165473300047e-01,6.995526878478865913e-07,5.961772889881497214e-03
7.698339667933586483e+00,6.035427098862065076e-01,3.551106185195742615e-01,6.963227229755748077e-07,-5.317594464340604302e-04
7.700740148029606047e+00,6.035427115529387043e-01,3.551106204823879509e-01,6.931082023705374015e-07,7.671271303092798595e-03
7.703140628125624723e+00,6.035427132117002769e-01,3.551106224358149266e-01,6.899090543423418896e-07,3.314227190136978529e-03
7.705541108221644286e+00,6.035427148625284177e-01,3.551106243798989870e-01,6.867252070601823128e-07,1.052806676318852712e-02
7.707941588317663850e+00,6.035427165054602083e-01,3.551106263146838193e-01,6.835565889739989231e-07,8.291422564585416294e-03
7.710342068413682526e+00,6.035427181405328412e-01,3.551106282402131664e-01,6.804031284535180588e-07,-1.309012261548332277e-03
7.712742548509702090e+00,6.035427197677831757e-01,3.551106301565304935e-01,6.772647543697980719e-07,8.720170639909608987e-03
7.715143028605720765e+00,6.035427213872484042e-01,3.551106320636795433e-01,6.741413951126188055e-07,1.807468412280356651e-02
7.717543508701740329e+00,6.035427229989652753e-01,3.551106339617037255e-01,6.710329794728250151e-07,3.062354338692117092e-03
7.719943988797759893e+00,6.035427246029708703e-01,3.551106358506464500e-01,6.679394363816340856e-07,-1.218220131722482814e-02
7.722344468893778568e+00,6.035427261993019377e-01,3.551106377305511819e-01,6.648606945897840800e-07,1.933326042704090015e-03
7.724744948989798132e+00,6.035427277879952257e-01,3.551106396014612754e-01,6.617966834095044261e-07,-1.971483567186630998e-03
7.727145429085816808e+00,6.035427293690874828e-01,3.551106414634199182e-01,6.587473318722787631e-07,2.593195336891068736e-02
7.729545909181836372e+00,6.035427309426155684e-01,3.551106433164704090e-01,6.557125690697500810e-07,7.560608535382135238e-03
7.731946389277855936e+00,6.035427325086160089e-01,3.551106451606559355e-01,6.526923243542536528e-07,-1.106216355170894054e-02
7.734346869373874611e+00,6.035427340671254415e-01,3.551106469960195744e-01,6.496865269778587086e-07,-1.885491964719474651e-03
7.736747349469894175e+00,6.035427356181805036e-01,3.551106488226043467e-01,6.466951066939655396e-07,1.460711380780966955e-02
7.739147829565912851e+00,6.035427371618174996e-01,3.551106506404533292e-01,6.437179930153355532e-07,-1.163524016405605849e-02
7.741548309661932414e+00,6.035427386980731779e-01,3.551106524496094319e-01,6.407551154346764400e-07,-4.945775018409343839e-03
7.743948789757951978e+00,6.035427402269837316e-01,3.551106542501155094e-01,6.378064039460276928e-07,-2.414717425743543414e-05
7.746349269853970654e+00,6.035427417485855761e-01,3.551106560420144720e-01,6.348717883027889677e-07,-1.528988519497327973e-03
7.748749749949990218e+00,6.035427432629151268e-01,3.551106578253490631e-01,6.319511983586265987e-07,-5.985530414831135779e-03
7.751150230046008893e+00,6.035427447700085768e-01,3.551106596001620264e-01,6.290445642278993089e-07,1.246811003925232548e-03
7.753550710142028457e+00,6.035427462699022305e-01,3.551106613664959943e-01,6.261518160049118929e-07,-1.418302743915295094e-02
7.755951190238048021e+00,6.035427477626322812e-01,3.551106631243935996e-01,6.232728839243425156e-07,-5.871192058944455991e-03
7.758351670334066696e+00,6.035427492482347001e-01,3.551106648738974192e-01,6.204076983010816683e-07,-6.079790976030047429e-03
7.760752150430086260e+00,6.035427507267457914e-01,3.551106666150499191e-01,6.175561895903933183e-07,-3.114987707797581447e-03
7.763152630526104936e+00,6.035427521982014154e-01,3.551106683478935655e-01,6.147182881472742257e-07,-3.103567228170317927e-03
7.765553110622124500e+00,6.035427536626376543e-01,3.551106700724707133e-01,6.118939246676270300e-07,-1.533004291457067765e-04
7.767953590718144063e+00,6.035427551200903684e-01,3.551106717888237174e-01,6.090830298674074526e-07,-3.616725491771982832e-03
7.770354070814162739e+00,6.035427565705956399e-01,3.551106734969948775e-01,6.062855343021447625e-07,-4.324450179712600352e-03
7.772754550910182303e+00,6.035427580141891069e-01,3.551106751970264375e-01,6.035013689885934446e-07,3.452894546249337619e-03
7.775155031006200979e+00,6.035427594509067406e-01,3.551106768889604748e-01,6.007304649234545847e-07,8.832159500975544919e-03
7.777555511102220542e+00,6.035427608807841793e-01,3.551106785728391779e-01,5.979727530232159897e-07,9.445391637325753834e-03
7.779955991198240106e+00,6.035427623038572831e-01,3.551106802487045688e-01,5.952281643046317208e-07,-1.170150640658319113e-02
7.782356471294258782e+00,6.035427637201614681e-01,3.551106819165986694e-01,5.924966303660006033e-07,2.286438072493015942e-03
7.784756951390278346e+00,6.035427651297325946e-01,3.551106835765633907e-01,5.897780820837033278e-07,7.278735811548600609e-03
7.787157431486297021e+00,6.035427665326060787e-01,3.551106852286406435e-01,5.870724511563049741e-07,-2.861190088522445451e-03
7.789557911582316585e+00,6.035427679288175584e-01,3.551106868728722277e-01,5.843796690016244101e-07,4.474312631017290758e-03
7.791958391678335261e+00,6.035427693184023390e-01,3.551106885092999432e-01,5.816996671377468642e-07,-2.399632308000574765e-03
7.794358871774354824e+00,6.035427707013959475e-01,3.551106901379655345e-01,5.790323774637693959e-07,3.563093756474687394e-03
7.796759351870374388e+00,6.035427720778338001e-01,3.551106917589106349e-01,5.763777314977770216e-07,-1.543549711522123821e-02
7.799159831966393064e+00,6.035427734477510908e-01,3.551106933721768777e-01,5.737356612792395362e-07,4.400629705060377789e-03
7.801560312062412628e+00,6.035427748111832358e-01,3.551106949778057853e-01,5.711060985869341334e-07,-5.035455381171073316e-03
7.803960792158431303e+00,6.035427761681654291e-01,3.551106965758388800e-01,5.684889755405435692e-07,-7.570352376364890452e-03
7.806361272254450867e+00,6.035427775187328647e-01,3.551106981663175732e-01,5.658842243199100558e-07,-3.214604579124054947e-03
7.808761752350470431e+00,6.035427788629206258e-01,3.551106997492832762e-01,5.632917771650357911e-07,9.636793798243784709e-03
7.811162232446489107e+00,6.035427802007639064e-01,3.551107013247772892e-01,5.607115662758160687e-07,9.203480212961967499e-03
7.813562712542508670e+00,6.035427815322975675e-01,3.551107028928409126e-01,5.581435242532116243e-07,2.255058101951484904e-03
7.815963192638527346e+00,6.035427828575568032e-01,3.551107044535153912e-01,5.555875834174372995e-07,8.407651154093608026e-03
7.818363672734546910e+00,6.035427841765764745e-01,3.551107060068418031e-01,5.530436764697197666e-07,-4.305179803720195555e-03
7.820764152830566474e+00,6.035427854893915534e-01,3.551107075528613932e-01,5.505117358104867228e-07,-1.268527525777964765e-02
7.823164632926585149e+00,6.035427867960367898e-01,3.551107090916150733e-01,5.479916947425630033e-07,-1.889578861822187317e-02
7.825565113022604713e+00,6.035427880965470449e-01,3.551107106231438659e-01,5.454834856864291748e-07,-5.583136152622033329e-04
7.827965593118623389e+00,6.035427893909571795e-01,3.551107121474887940e-01,5.429870417644301157e-07,-1.714532687257203569e-03
7.830366073214642952e+00,6.035427906793016106e-01,3.551107136646906581e-01,5.405022961791243006e-07,1.085057434614108756e-04
7.832766553310662516e+00,6.035427919616153103e-01,3.551107151747903146e-01,5.380291818322700642e-07,4.201427984159907415e-04
7.835167033406681192e+00,6.035427932379328064e-01,3.551107166778285640e-01,5.355676319464788570e-07,1.192459559851508262e-02
7.837567513502700756e+00,6.035427945082886270e-01,3.551107181738460405e-01,5.331175799850006957e-07,-9.460620654688245770e-03
7.839967993598719431e+00,6.035427957727172998e-01,3.551107196628834894e-01,5.306789592707127560e-07,-8.000661331490683051e-03
7.842368473694738995e+00,6.035427970312533530e-01,3.551107211449814893e-01,5.282517033671317326e-07,1.890136312051058851e-02
7.844768953790758559e+00,6.035427982839310923e-01,3.551107226201806188e-01,5.258357459781463145e-07,7.422034469580856067e-03
7.847169433886777234e+00,6.035427995307850457e-01,3.551107240885212901e-01,5.234310205268999320e-07,-3.284686901260597171e-03
7.849569913982796798e+00,6.035428007718494081e-01,3.551107255500439708e-01,5.210374611985601006e-07,-2.065156207351371773e-02
7.851970394078815474e+00,6.035428020071587074e-01,3.551107270047890729e-01,5.186550011555772263e-07,-8.781446806257527798e-03
7.854370874174835038e+00,6.035428032367469164e-01,3.551107284527968977e-01,5.162835751045037084e-07,-3.882969574470386629e-03
7.856771354270854602e+00,6.035428044606483411e-01,3.551107298941077461e-01,5.139231168695477839e-07,-1.129800325946029313e-03
7.859171834366873277e+00,6.035428056788970652e-01,3.551107313287618084e-01,5.115735604152903188e-07,1.602047860141016028e-03
7.861572314462892841e+00,6.035428068915272837e-01,3.551107327567992744e-01,5.092348400873245396e-07,-2.574768605160211287e-03
7.863972794558911517e+00,6.035428080985729693e-01,3.551107341782602234e-01,5.069068902512968601e-07,1.115884129653823935e-02
7.866373274654931080e+00,6.035428093000682059e-01,3.551107355931846232e-01,5.045896453129597514e-07,-1.217633972251255456e-02
7.868773754750950644e+00,6.035428104960468554e-01,3.551107370016126086e-01,5.022830396981194012e-07,-3.155641388884232804e-03
7.871174234846969320e+00,6.035428116865427794e-01,3.551107384035840364e-01,4.999870082938065778e-07,-7.115105441171103162e-03
