E_T,substrate_bound_fraction,v_dim
8.791961544750068747e-01,4.389873899992887130e-01,2.376807667953927464e-02
2.075895584092138701e+00,6.675406477379443038e-01,1.474110076424644533e-01
1.901434598196582115e+00,7.242941511335621030e-01,1.439453522651170936e-01
8.026002896676857068e-01,4.529484826070114267e-01,2.111940104207389937e-02
8.265614104402898565e-01,6.448360288810679464e-01,3.256600510339904830e-02
4.831039886518637694e+00,6.157988839422351424e-01,3.887930677283085168e-01
4.369085038036793489e-01,4.860887006313006076e-01,7.793326469174677133e-03
7.070091725002076721e-01,1.037908843193766917e-01,3.682559351570195878e-03
4.837229179989618544e+00,6.991582523102467528e-01,4.795561979722598456e-01
4.756600858790177355e+00,1.961860072872390615e-01,8.515223468605503943e-02
1.743506407901487254e+00,4.868351172829785689e-01,7.696946731465295621e-02
6.036680511680400096e-01,4.941155793121262407e-01,1.417146898609634130e-02
3.082435271617698813e+00,2.984163267191469182e-01,8.791842995561861829e-02
2.246676365951353116e+00,1.229916546191672233e-01,2.257480302408036363e-02
4.765079464075507865e+00,9.079531107955819413e-01,7.429071824098795185e-01
7.288433240659222268e-01,6.562328530556579276e-01,2.667302068256000372e-02
3.913262362259778637e+00,7.365487761255997690e-01,4.031174885053331325e-01
2.216889506717572567e-01,2.972230111676764652e-01,1.331712409345992953e-03
1.117499450306540076e+00,2.099879169197618467e-01,1.566012287056663815e-02
1.572590289137054453e+00,6.207847566196030842e-01,8.893181100228049474e-02
9.056937389899447632e-01,6.426239570410153812e-01,3.793408996525584470e-02
3.995354904380164385e+00,6.933730034894092231e-01,3.754811002996626956e-01
9.505825724534129328e-01,6.874026911342456803e-01,4.436505439946507312e-02
2.357656998427347883e+00,3.019959036792750906e-01,6.486610660424763086e-02
7.337762986130728082e-01,9.028103212334122052e-01,3.788893479278035437e-02
3.902476088407231369e+00,4.897522764489838920e-01,2.171965965456004732e-01
3.389229162585566169e+00,6.891665719367171539e-01,3.020708752769583061e-01
3.401116660700403416e-01,6.796075435984180180e-01,6.905956939320569664e-03
9.802790106785737034e-01,8.612572840723704548e-01,5.995054589162312347e-02
3.161216446964106641e+00,6.119669015709475746e-01,2.317019040230817450e-01
2.170280668516632261e+00,6.654795196248665112e-01,1.565428330399380452e-01
1.580347227106982055e+00,2.157227114722204686e-01,2.643536580248167719e-02
3.185309089089839230e+00,4.401360360336029620e-01,1.485316249318721915e-01
4.432965398386753186e+00,6.964410480319802588e-01,4.293747018084820288e-01
2.400906298657779825e+00,3.012138258488069043e-01,6.613367632877997782e-02
1.193905473273156215e+00,2.575763209967795730e-01,2.151794647161863958e-02
2.716214253865908645e+00,6.699509208730032306e-01,2.161422867728582387e-01
3.021285592080677596e+00,1.018614993409306252e-01,2.590441950742947835e-02
1.126922355991314406e+00,7.800574647509183057e-01,6.812800444869086813e-02
3.687519946477758381e+00,1.134535890631295924e-01,3.592110980311543494e-02
2.757393396482496151e+00,6.960306377040888226e-02,1.570476127430003865e-02
3.318036961268882035e+00,5.696567665845424511e-01,2.220690066096511761e-01
2.320036852123664062e+00,7.508624360600479886e-01,2.029187327803650132e-01
2.249567513279582709e+00,1.453065304938593039e-01,2.703075580947738796e-02
1.129664116023927134e+00,1.637281481335818301e-01,1.223209046553254409e-02
4.468942096686451038e+00,8.335329437318061974e-01,5.882711877323447691e-01
1.067049826728170059e+00,2.828518800413250545e-01,2.009343190531163309e-02
1.321914132533485775e+00,9.402863840561576092e-01,1.099281914542609706e-01
1.881371740112758317e+00,4.853453926652228079e-01,8.538680581641304446e-02
4.867959451298327522e+00,4.487739584223659484e-01,2.448058088843294566e-01
2.804221766778490110e+00,4.456806154770062700e-01,1.294694013445046032e-01
8.162157355806759496e-01,2.794308232378144297e-01,1.296902777215193196e-02
4.213706796284822254e+00,2.271980732211592025e-01,8.929701317642597946e-02
1.522670395692840017e+00,8.851926835886967382e-01,1.298125677008262480e-01
2.026475260717056637e-01,4.273599186142013062e-01,1.616884035478735040e-03
3.688187340187721652e+00,5.511139662013375684e-01,2.405765392895815591e-01
4.812158752996855249e+00,2.239944376908483414e-01,1.004267771382852531e-01
4.484609509161812113e+00,7.883570826189930658e-01,5.368014104766292149e-01
2.847645822153984652e-01,5.871242598664364598e-01,4.259696641881381696e-03
2.363267632960146525e+00,1.780495101074024422e-01,3.576657374743638651e-02
1.035300658737581037e+00,6.428160245404584971e-01,4.751424399943477567e-02
1.586199998343091444e+00,7.950802988062852794e-01,1.220204542584726187e-01
1.017726625276932806e+00,7.509292396492022181e-01,5.495858364872252544e-02
3.941806288267891922e+00,1.599814244757490345e-01,5.598254720165319470e-02
1.473157194259030911e+00,7.989922905155522059e-01,1.089842843123303706e-01
4.832731717626573165e+00,4.775706662868534624e-01,2.652206824477030267e-01
2.672119133080934628e+00,6.472180862592189499e-01,2.013563016656234883e-01
2.903147150593774484e+00,1.172191747002410828e-01,2.879659077338543940e-02
3.960413667729331344e+00,5.340597666167911095e-01,2.498278799672631056e-01
3.435262630843282317e+00,2.677427956701280976e-01,8.721182894588243306e-02
4.325160753825914917e+00,4.015347848544124632e-01,1.855904217082661734e-01
7.239474885727388287e-01,3.819306951637931880e-01,1.478735442682371434e-02
2.528244717663658658e+00,1.339375731660925051e-01,2.841376844758038839e-02
2.782638180069096023e+00,2.249163833937421753e-01,5.623021244571112937e-02
6.347964252399134200e-01,5.868141774144737255e-01,1.856736857355529777e-02
3.689838504552716447e+00,5.859605845466290264e-01,2.632283242309452764e-01
2.324561208240078169e+00,5.513617332080327227e-01,1.342450320887807746e-01
3.138750183714484443e+00,1.271017491488182771e-01,3.421855941238413634e-02
4.330510805472739477e+00,8.680617847808784759e-01,6.048181929472834506e-01
3.571330158128620091e+00,7.353757779415890372e-01,3.573852779230961008e-01
3.878555969020181404e+00,6.969242553678576257e-01,3.648288869621326147e-01
1.534797797190456725e+00,2.155236238897287049e-01,2.537567383304784388e-02
2.291597191937263744e+00,4.532001936325836811e-01,1.023814222333187945e-01
4.623692715606251724e+00,8.006920815966894756e-01,5.731893234536222792e-01
2.006198090395953759e+00,4.064604914235034894e-01,7.508598047934017528e-02
2.408833163220803986e+00,3.332806185533996879e-01,7.485406748618052275e-02
7.373952749460286338e-01,3.746710275482464381e-01,1.494775506629909129e-02
3.378634995581418998e+00,8.662968090390540943e-02,2.460501197825447697e-02
1.208614277690608363e+00,2.822628853709160945e-01,2.420640518461360940e-02
9.061668231399482298e-01,7.052267027060952209e-01,4.206024991612117292e-02
4.360329607106913308e+00,9.615081196853349221e-02,3.565660307462380912e-02
9.668316584433456207e-01,6.354702894616832687e-01,4.183753787125806672e-02
2.987277466837855666e+00,1.366429383150984667e-01,3.505462211312043719e-02
1.404235112428764864e+00,4.437769883256447723e-01,5.028708294722864652e-02
2.471156102981374669e+00,2.539014186548708141e-01,5.617081699685757407e-02
4.595198375573632532e+00,1.768234090081365617e-01,7.311682931555049669e-02
3.892941069849856994e+00,3.419931093280825229e-01,1.346847819863868367e-01
3.862010764358868364e+00,1.695499300124915232e-01,5.847400800745639060e-02
5.535738752755183789e-01,4.009121895931756496e-01,9.772843229182917243e-03
6.244315685931596249e-01,4.750282711264289248e-01,1.442916813633408381e-02
3.877173501155312341e+00,6.286248630400450566e-01,3.105166779121569798e-01
2.444925014948819975e+00,8.478247239625592568e-01,2.589042942659470770e-01
4.248632313376749181e+00,1.157440350477040858e-01,4.239356396573563945e-02
1.939928106348079551e+00,4.023087604446640153e-01,7.088966966714591034e-02
3.183050867817008189e+00,7.685372210345978727e-01,3.280730551022194574e-01
1.411148062908764045e+00,7.586577326018466572e-01,9.558506099424814162e-02
2.065046545635627062e+00,4.645615776848653344e-01,9.194395978516356482e-02
2.541568670785745887e+00,6.979049752118572369e-01,2.089229134124387099e-01
9.564022099024221957e-01,5.582846385623105867e-01,3.557788809883255521e-02
1.994605096906772346e+00,9.403101370521451674e-01,2.157452134695935220e-01
1.843526061113632375e+00,5.857160600601253320e-01,1.048481397270500382e-01
1.279414600385323508e+00,8.061389106634350155e-01,8.741556106822283290e-02
3.820150843622235559e+00,1.961924013179689452e-01,6.813967439602099108e-02
3.071977030512853091e+00,6.293064276756352715e-01,2.325675573510479766e-01
2.223123678743466947e+00,5.219489545870154013e-01,1.176995477848306881e-01
2.913523812659907009e+00,7.343192597666363675e-01,2.715338755752439437e-01
2.292437499058188610e+00,2.733300445298288417e-01,5.579799262791233089e-02
1.727362710038793825e+00,3.502943660739836762e-01,5.141605036445024562e-02
1.184592496708667841e+00,4.543168256938032723e-01,3.985406439611773738e-02
3.527157090700479447e+00,4.662097413171094051e-01,1.807177975762788436e-01
1.653164180827484953e-01,3.162806071461982671e-01,8.075064732254781620e-04
5.976076763416539039e-01,5.652860909000448908e-01,1.603702025248672849e-02
2.879588215804445905e+00,3.208418426619240593e-01,8.866900584078683811e-02
1.517181354973708540e+00,5.058957475851765251e-01,6.581447270564572127e-02
1.507425681809095197e+00,1.156251159680845991e-01,1.275180754452694999e-02
3.866605902755788637e+00,2.926046675534749175e-01,1.102629570193771336e-01
4.958572800538400216e+00,8.552682286005031109e-01,7.045039296254356209e-01
2.706826744675614460e+00,2.419192862266086042e-01,5.918863122990155462e-02
1.126594615850023268e-01,1.709830588843413157e-01,2.070607335421688062e-04
3.046879273573276148e+00,3.824497299277639928e-01,1.176509414145974070e-01
3.803732147935964036e+00,1.879422977174077247e-01,6.461150178446072034e-02
9.886237913089067630e-01,6.438062684553963466e-01,4.406761415883210520e-02
1.290301724871851130e+00,1.849081731822632413e-01,1.687663025064434913e-02
1.121285290755985375e+00,4.501102959439436391e-01,3.618645667346027939e-02
3.942506680852115863e+00,4.854372373704399779e-01,2.170242911482377079e-01
4.662316211105448360e+00,2.426082771562910190e-01,1.068948082092941870e-01
4.032398034522208796e+00,6.620637321107243345e-01,3.529179509515783519e-01
1.980843245089274340e+00,9.013851230935786552e-01,2.026398956396285311e-01
3.927403941037327151e+00,1.502739226708803277e-01,5.204100106501299144e-02
2.774445244589843540e+00,6.599281630430831047e-01,2.177145186423291578e-01
2.107588728568024372e+00,4.865017988660839121e-01,1.001287084769540009e-01
2.336306149217728390e+00,8.729517627248944978e-01,2.513720046462986080e-01
7.554786854207853342e-01,5.513184155269345021e-01,2.354349367507758625e-02
4.861684274927494442e+00,4.725311409160130038e-01,2.629074492750904657e-01
4.135216927028309009e+00,8.240015466181225268e-01,5.209761574368724224e-01
1.121762605812352431e+00,3.991459047705878671e-01,3.165993904814134313e-02
3.260079662745372087e+00,2.770852998111933418e-01,8.572411671916031761e-02
6.155847769420604854e-01,3.423099783577059352e-01,9.981645489113852646e-03
5.663221764673133096e-01,1.241310269518692694e-01,3.047102551899277898e-03
8.181391225676157841e-01,7.708679451078204181e-01,3.882617727471630170e-02
2.894473795320417153e+00,1.241418607692251902e-01,3.052268835792583401e-02
1.663129967839495738e+00,5.339576883586528711e-01,8.044496691857418169e-02
4.198399361856224310e+00,2.930103549970886068e-01,1.204897369824282916e-01
3.078043397193347186e+00,3.419855918391880301e-01,1.035723071724652250e-01
4.295108703874159772e+00,3.810091951711169767e-01,1.719108580694464483e-01
4.819723701700437957e+00,2.283074790562586165e-01,1.028576353693025636e-01
6.543030454522431594e-01,4.306409465762318090e-01,1.411567897775520622e-02
1.691294955888027696e+00,3.056545012138359163e-01,4.271959424561796309e-02
2.060537240184283192e+00,9.468058844235265337e-01,2.290999442552607290e-01
1.892675529779854315e+00,5.404587866829739795e-01,9.842095626834765354e-02
1.271878723713694814e+00,5.913414879173926053e-01,6.033074181801863223e-02
3.565432392574873877e+00,6.196297903075029950e-02,1.833001859463767244e-02
9.768389280539064856e-01,2.445732441489064934e-01,1.499835599565752138e-02
3.551491429193327942e+00,2.262160619400583050e-01,7.424398440257365395e-02
2.005184599629269648e+00,7.360049974386581040e-01,1.592108345656605972e-01
2.696298091150633791e+00,8.826457024068931068e-01,3.167485516473311780e-01
3.316533348938367709e+00,2.681307165214313337e-01,8.404004046209577472e-02
3.276790718627730303e+00,7.619820834393583597e-01,3.368447175497441548e-01
1.279774831624207465e+00,1.140904612479795160e-01,1.003724652057482944e-02
2.383489577606417775e+00,4.565867123220958557e-01,1.087737219260592053e-01
1.750350024327831155e+00,6.114676125588500710e-01,1.025511186678720460e-01
4.897546197561558401e+00,7.725121626124143992e-01,5.783228594965552638e-01
3.182569952391242740e+00,7.485475591693238062e-01,3.151593353846084411e-01
1.722877391273411440e+00,8.553425275340838241e-02,1.109826614705890398e-02
1.323937681922207288e+00,8.365736241271144458e-01,9.655145343178292427e-02
1.644646951600319262e-01,5.495303278944163594e-01,1.392595925050412083e-03
4.903700058071545076e-01,7.027734814156370025e-01,1.408439967375485317e-02
4.079422945729976213e+00,7.869227803841973845e-01,4.739542491063722940e-01
1.275017659703673978e+00,6.283601003953199760e-01,6.501819429449502696e-02
3.246815848002905014e+00,9.291957907688535023e-01,4.483614574356421523e-01
4.760299779298911460e+00,9.239958411489700429e-01,7.645235657151358000e-01
6.921565252812256208e-01,5.896699764985791070e-02,2.004289164123657183e-03
4.677550878766780329e+00,2.773893901932541484e-01,1.259552823864768800e-01
1.029007333477684361e+00,1.331736522284160951e-01,8.579275517924237274e-03
4.437700513485110854e+00,4.518327015213072229e-01,2.238811397766004574e-01
3.670345571396510298e+00,8.133173123421151285e-01,4.348289529592812008e-01
4.123419994807564493e+00,9.106991394233098225e-01,6.123245199381101012e-01
1.844047872014478617e+00,1.556646147328088203e-01,2.275581833043368099e-02
1.519525116913678753e+00,2.239422978120812202e-01,2.609734653678439514e-02
2.999327900737230213e+00,3.005326467071776642e-01,8.593286863821884836e-02
3.129148895443529810e+00,2.031036864496974792e-01,5.717863513955359633e-02
4.313128460026178779e+00,6.772196560111201080e-01,3.968974007782351543e-01
6.967948307080801262e-01,3.907023479585474135e-01,1.419306782894389808e-02
2.084052307500846357e+00,7.174026430066917648e-01,1.630431569703764960e-01
1.202757085677035098e+00,4.922641277819846395e-01,4.471008954523091050e-02
1.849428433621463475e+00,8.591050970776613616e-01,1.712820279414376257e-01
1.391567739992683128e+00,2.950686945282389728e-01,3.124137610562020481e-02
6.874198539525941953e-01,7.936522742610320202e-01,2.944717198017171231e-02
1.596302783939339998e+00,9.417038422428165578e-01,1.506878357054495243e-01
4.974995042773762144e+00,7.603093354129383807e-02,3.160974229216551717e-02
3.491771166831600492e+00,8.851579936247918612e-01,4.634655440111789537e-01
2.991636316871260082e+00,8.542013225030772872e-02,2.127941674362448729e-02
4.020778513254357200e+00,1.413997587645919041e-01,4.985623004364077987e-02
3.255338260106658055e+00,3.529885077055688880e-01,1.148740150949324468e-01
2.373940677891476891e+00,2.780099397214300661e-01,5.940184289878024798e-02
