t,p,q,dp_dt,dp_dt_noisy
3.121624324864973232e+01,4.052502704483428864e-01,1.852197026254207846e-01,1.446582242378008365e-07,4.096367555229778017e-03
3.122624524904981058e+01,4.052502718898468026e-01,1.852197033429462125e-01,1.439303095578797764e-07,-2.323774671377727957e-03
3.123624724944989239e+01,4.052502733237807186e-01,1.852197040567093722e-01,1.432062165813291488e-07,1.912456105284190315e-03
3.124624924984997065e+01,4.052502747501836033e-01,1.852197047667295815e-01,1.424859255756694143e-07,1.244054378228881715e-02
3.125625125025005246e+01,4.052502761690942590e-01,1.852197054730260750e-01,1.417694170478128735e-07,-2.845574973382083723e-03
3.126625325065013072e+01,4.052502775805514879e-01,1.852197061756181429e-01,1.410566711785438132e-07,7.233071714330718480e-03
3.127625525105021254e+01,4.052502789845940367e-01,1.852197068745250197e-01,1.403476687401872258e-07,-2.115983228813629949e-02
3.128625725145029079e+01,4.052502803812607080e-01,1.852197075697659123e-01,1.396423898996496105e-07,1.059218923629671669e-02
3.129625925185037261e+01,4.052502817705900817e-01,1.852197082613600276e-01,1.389408152419058240e-07,1.357733173393886128e-03
3.130626125225045087e+01,4.052502831526207938e-01,1.852197089493265170e-01,1.382429254109113215e-07,-2.374999149259609480e-03
3.131626325265053268e+01,4.052502845273914800e-01,1.852197096336845317e-01,1.375487007106157566e-07,-4.979394122569553299e-03
3.132626525305061094e+01,4.052502858949406650e-01,1.852197103144532508e-01,1.368581217346676038e-07,1.419350302498084866e-02
3.133626725345069275e+01,4.052502872553069291e-01,1.852197109916517148e-01,1.361711691461042761e-07,-5.032017919850704027e-03
3.134626925385077101e+01,4.052502886085286860e-01,1.852197116652990749e-01,1.354878233859185821e-07,1.271833123261052398e-02
3.135627125425085282e+01,4.052502899546443493e-01,1.852197123354143715e-01,1.348080651067395941e-07,-5.026344834315002799e-03
3.136627325465093108e+01,4.052502912936923329e-01,1.852197130020166449e-01,1.341318750323200470e-07,5.115820976636672015e-04
3.137627525505101289e+01,4.052502926257109950e-01,1.852197136651249632e-01,1.334592336782458588e-07,3.610339336015750984e-03
3.138627725545109115e+01,4.052502939507386936e-01,1.852197143247583111e-01,1.327901217977600634e-07,2.031105801506749228e-02
3.139627925585117296e+01,4.052502952688135651e-01,1.852197149809356735e-01,1.321245200539000741e-07,2.565904328244608939e-03
3.140628125625125122e+01,4.052502965799739676e-01,1.852197156336760075e-01,1.314624090628657704e-07,2.447146291876094778e-03
3.141628325665133303e+01,4.052502978842580372e-01,1.852197162829982979e-01,1.308037696941266592e-07,-5.814466298926550735e-04
3.142628525705141129e+01,4.052502991817039102e-01,1.852197169289214462e-01,1.301485825690867904e-07,-2.919487925777302165e-03
3.143628725745149310e+01,4.052503004723497226e-01,1.852197175714643540e-01,1.294968285433378830e-07,-5.962920743339607775e-03
3.144628925785157136e+01,4.052503017562334442e-01,1.852197182106459228e-01,1.288484884637980388e-07,1.819036898754822218e-02
3.145629125825165318e+01,4.052503030333932665e-01,1.852197188464849986e-01,1.282035428894212625e-07,1.481040199127327608e-02
3.146629325865173143e+01,4.052503043038670483e-01,1.852197194790004553e-01,1.275619728648841322e-07,-6.757710658365921781e-03
3.147629525905181325e+01,4.052503055676927035e-01,1.852197201082110833e-01,1.269237592579214313e-07,1.730230238023853151e-03
3.148629725945189151e+01,4.052503068249082574e-01,1.852197207341356733e-01,1.262888827697344896e-07,-1.164145789983629491e-02
3.149629925985197332e+01,4.052503080755515130e-01,1.852197213567930711e-01,1.256573244276526502e-07,9.543414876276221787e-03
3.150630126025205158e+01,4.052503093196602180e-01,1.852197219762019842e-01,1.250290651358398897e-07,7.006506829901419306e-03
3.151630326065213339e+01,4.052503105572722863e-01,1.852197225923811752e-01,1.244040858106032488e-07,1.266113059755981764e-03
3.152630526105221165e+01,4.052503117884253547e-01,1.852197232053493514e-01,1.237823673665150448e-07,-7.928436171221650217e-03
3.153630726145229346e+01,4.052503130131571152e-01,1.852197238151252201e-01,1.231638908968241131e-07,7.805054883569455086e-03
3.154630926185237172e+01,4.052503142315053153e-01,1.852197244217274608e-01,1.225486371703859989e-07,6.318915048784481264e-03
3.155631126225245353e+01,4.052503154435074806e-01,1.852197250251747529e-01,1.219365874469829913e-07,-1.642005658031967224e-03
3.156631326265253179e+01,4.052503166492012476e-01,1.852197256254856927e-01,1.213277226359832373e-07,7.525026784223566058e-03
3.157631526305261360e+01,4.052503178486241420e-01,1.852197262226789320e-01,1.207220237438993982e-07,-1.328847746353544260e-02
3.158631726345269186e+01,4.052503190418135781e-01,1.852197268167730393e-01,1.201194720270443161e-07,-5.835335882605752027e-03
3.159631926385277367e+01,4.052503202288071371e-01,1.852197274077866385e-01,1.195200483809083503e-07,-9.362641708914886535e-03
3.160632126425285193e+01,4.052503214096421225e-01,1.852197279957382425e-01,1.189237341502752399e-07,1.287609730759319048e-03
3.161632326465293374e+01,4.052503225843559487e-01,1.852197285806463922e-01,1.183305102375742379e-07,1.682537448188053952e-02
3.162632526505301200e+01,4.052503237529859748e-01,1.852197291625296005e-01,1.177403579442209969e-07,6.296850107047505078e-04
3.163632726545309382e+01,4.052503249155693932e-01,1.852197297414063804e-01,1.171532584155060563e-07,1.151354423210212974e-02
3.164632926585317207e+01,4.052503260721435629e-01,1.852197303172952170e-01,1.165691928522311072e-07,-1.752629160007801402e-04
3.165633126625325389e+01,4.052503272227456765e-01,1.852197308902145123e-01,1.159881425193826088e-07,-3.926299317960920028e-03
3.166633326665333215e+01,4.052503283674128154e-01,1.852197314601827516e-01,1.154100885605163773e-07,1.026248357669415877e-02
3.167633526705341040e+01,4.052503295061822275e-01,1.852197320272183090e-01,1.148350123412328339e-07,5.553385193876420219e-03
3.168633726745349222e+01,4.052503306390908833e-01,1.852197325913395864e-01,1.142628951299878848e-07,1.431302388949393448e-02
3.169633926785357048e+01,4.052503317661758642e-01,1.852197331525649859e-01,1.136937181605429670e-07,9.859424467672257136e-03
3.170634126825365229e+01,4.052503328874741961e-01,1.852197337109127984e-01,1.131274628540096527e-07,-8.011649464435081566e-03
3.171634326865373055e+01,4.052503340030229051e-01,1.852197342664013979e-01,1.125641104059854625e-07,-2.536769306354161313e-02
3.172634526905381236e+01,4.052503351128587394e-01,1.852197348190491033e-01,1.120036424197279334e-07,1.476932321250424510e-03
3.173634726945389062e+01,4.052503362170187251e-01,1.852197353688741499e-01,1.114460400786915217e-07,-1.166536290582974658e-02
3.174634926985397243e+01,4.052503373155396660e-01,1.852197359158948564e-01,1.108912848889892500e-07,-1.399795225355351252e-02
3.175635127025405069e+01,4.052503384084583660e-01,1.852197364601294305e-01,1.103393582006090279e-07,-1.471776938363534432e-02
3.176635327065413250e+01,4.052503394958115734e-01,1.852197370015961353e-01,1.097902415526236242e-07,-6.324808530927847165e-03
3.177635527105421076e+01,4.052503405776360368e-01,1.852197375403131507e-01,1.092439163661446111e-07,-1.915396207344172413e-03
3.178635727145429257e+01,4.052503416539683379e-01,1.852197380762986845e-01,1.087003640952433070e-07,1.338308862883811029e-04
3.179635927185437083e+01,4.052503427248452250e-01,1.852197386095708886e-01,1.081595663501161431e-07,2.052372784285402124e-02
3.180636127225445264e+01,4.052503437903032246e-01,1.852197391401478876e-01,1.076215046490192062e-07,-1.204817786849922065e-02
3.181636327265453090e+01,4.052503448503789185e-01,1.852197396680478336e-01,1.070861604338807505e-07,-3.293215825393576267e-05
3.182636527305461271e+01,4.052503459051088330e-01,1.852197401932888510e-01,1.065535154085722747e-07,-1.237133527458491797e-02
3.183636727345469097e+01,4.052503469545294390e-01,1.852197407158889531e-01,1.060235510982887597e-07,-9.885642051476311101e-03
3.184636927385477279e+01,4.052503479986771517e-01,1.852197412358662643e-01,1.054962491028182958e-07,7.311075690396569120e-04
3.185637127425485104e+01,4.052503490375883866e-01,1.852197417532387980e-01,1.049715910254184204e-07,4.247213281346699093e-03
3.186637327465493286e+01,4.052503500712994478e-01,1.852197422680245675e-01,1.044495586688398703e-07,-1.279510900669291601e-02
3.187637527505501112e+01,4.052503510998466951e-01,1.852197427802416141e-01,1.039301336484832472e-07,1.149697677473154357e-02
3.188637727545509293e+01,4.052503521232663775e-01,1.852197432899078677e-01,1.034132975415852362e-07,-9.246156228570792668e-03
3.189637927585517119e+01,4.052503531415946880e-01,1.852197437970413141e-01,1.028990322081424491e-07,9.636188174714980723e-03
3.190638127625525300e+01,4.052503541548678756e-01,1.852197443016598832e-01,1.023873193919250246e-07,-4.705915246492333674e-04
3.191638327665533126e+01,4.052503551631220780e-01,1.852197448037815053e-01,1.018781406684349244e-07,9.110165243155169540e-03
3.192638527705541307e+01,4.052503561663933773e-01,1.852197453034240548e-01,1.013714780052216158e-07,5.714191927285095472e-03
3.193638727745549133e+01,4.052503571647178560e-01,1.852197458006054342e-01,1.008673131252385557e-07,-2.819149397163730683e-03
3.194638927785557314e+01,4.052503581581315406e-01,1.852197462953434903e-01,1.003656278746045682e-07,4.825184467383141461e-03
3.195639127825565140e+01,4.052503591466704025e-01,1.852197467876560699e-01,9.986640417923575708e-08,-1.338361375265934711e-02
3.196639327865573321e+01,4.052503601303703573e-01,1.852197472775609366e-01,9.936962372218693940e-08,-1.296136284479293757e-02
3.197639527905581147e+01,4.052503611092673763e-01,1.852197477650759649e-01,9.887526847794647633e-08,-3.522348817354515032e-03
3.198639727945589328e+01,4.052503620833972642e-01,1.852197482502188630e-01,9.838332033426655521e-08,1.376215367241595024e-02
3.199639927985597154e+01,4.052503630527958811e-01,1.852197487330073944e-01,9.789376122747162068e-08,-7.434252952546438128e-03
3.200640128025604980e+01,4.052503640174989763e-01,1.852197492134593226e-01,9.740657317715284425e-08,-5.952394345267114119e-03
3.201640328065613517e+01,4.052503649775422989e-01,1.852197496915923558e-01,9.692173807279713671e-08,1.668160321891850456e-02
3.202640528105621343e+01,4.052503659329615426e-01,1.852197501674241742e-01,9.643923780562613235e-08,4.642446640719026605e-04
3.203640728145629168e+01,4.052503668837923456e-01,1.852197506409724304e-01,9.595905456870335026e-08,3.749817845907385902e-05
3.204640928185636994e+01,4.052503678300704015e-01,1.852197511122547768e-01,9.548117025325042473e-08,-1.047097410258735276e-02
3.205641128225645531e+01,4.052503687718312375e-01,1.852197515812888939e-01,9.500556696906414800e-08,6.348026480725966298e-04
3.206641328265653357e+01,4.052503697091103807e-01,1.852197520480923232e-01,9.453222676869543761e-08,5.961167869420418326e-03
3.207641528305661183e+01,4.052503706419433027e-01,1.852197525126826894e-01,9.406113173592023369e-08,-5.323617080253000315e-04
3.208641728345669009e+01,4.052503715703655307e-01,1.852197529750775618e-01,9.359226397012698762e-08,7.670671787154398520e-03
3.209641928385677545e+01,4.052503724944123698e-01,1.852197534352944819e-01,9.312560565917504807e-08,3.313630406688295154e-03
3.210642128425685371e+01,4.052503734141192915e-01,1.852197538933509913e-01,9.266113888337090820e-08,1.052747269912034968e-02
3.211642328465693197e+01,4.052503743295216010e-01,1.852197543492645759e-01,9.219884584618642798e-08,8.290831206842288331e-03
3.212642528505701023e+01,4.052503752406546034e-01,1.852197548030527219e-01,9.173870874241984996e-08,-1.309600925968043301e-03
3.213642728545709559e+01,4.052503761475534927e-01,1.852197552547328874e-01,9.128070986748337834e-08,8.719584655865105990e-03
3.214642928585717385e+01,4.052503770502535185e-01,1.852197557043225307e-01,9.082483126872376022e-08,1.807410080623972348e-02
3.215643128625725211e+01,4.052503779487898194e-01,1.852197561518391100e-01,9.037105528492128670e-08,3.061773676767929296e-03
3.216643328665733037e+01,4.052503788431975340e-01,1.852197565972999449e-01,8.991936431730629398e-08,-1.218277933729689302e-02
3.217643528705741574e+01,4.052503797335118008e-01,1.852197570407224936e-01,8.946974051557421426e-08,1.932750651750015725e-03
3.218643728745749399e+01,4.052503806197675917e-01,1.852197574821241033e-01,8.902216619768865691e-08,-1.972056341703842981e-03
3.219643928785757225e+01,4.052503815019999900e-01,1.852197579215220657e-01,8.857662377181885205e-08,2.593138319820258858e-02
3.220644128825765051e+01,4.052503823802438565e-01,1.852197583589337559e-01,8.813309557154092033e-08,7.560040955908636610e-03
3.221644328865773588e+01,4.052503832545342188e-01,1.852197587943764656e-01,8.769156390267540679e-08,-1.106272855246939225e-02
3.222644528905781414e+01,4.052503841249058825e-01,1.852197592278674865e-01,8.725201123757631017e-08,-1.886054399235214838e-03
3.223644728945789240e+01,4.052503849913937084e-01,1.852197596594240270e-01,8.681442006247541698e-08,1.460655392712303761e-02
3.224644928985797065e+01,4.052503858540325021e-01,1.852197600890633511e-01,8.637877268666271924e-08,-1.163579750327638739e-02
3.225645129025805602e+01,4.052503867128570691e-01,1.852197605168027228e-01,8.594505172473954069e-08,-4.946329828473053358e-03
3.226645329065813428e+01,4.052503875679020484e-01,1.852197609426592673e-01,8.551323941834165776e-08,-2.469946742196311954e-05
3.227645529105821254e+01,4.052503884192021899e-01,1.852197613666501930e-01,8.508331847574546192e-08,-1.529538307967155024e-03
3.228645729145829080e+01,4.052503892667921326e-01,1.852197617887926806e-01,8.465527128950767199e-08,-5.986077710758205134e-03
3.229645929185837616e+01,4.052503901107064044e-01,1.852197622091038276e-01,8.422908057484357336e-08,1.246266188441579395e-03
3.230646129225845442e+01,4.052503909509613811e-01,1.852197626275918774e-01,8.380473792528320143e-08,-1.418356978623102997e-02
3.231646329265853268e+01,4.052503917874143990e-01,1.852197630441870246e-01,8.338231525725769977e-08,-5.871731949513123335e-03
3.232646529305861094e+01,4.052503926200357043e-01,1.852197634588748365e-01,8.296182742867364013e-08,-6.080328421900919877e-03
3.233646729345869630e+01,4.052503934488356219e-01,1.852197638716605033e-01,8.254326932903566227e-08,-3.115522720717842954e-03
3.234646929385877456e+01,4.052503942738245324e-01,1.852197642825491597e-01,8.212663563794686539e-08,-3.104099819822827167e-03
3.235647129425885282e+01,4.052503950950127609e-01,1.852197646915459683e-01,8.171192112695069287e-08,-1.538306111492474568e-04
3.236647329465893108e+01,4.052503959124106325e-01,1.852197650986560640e-01,8.129912073238931836e-08,-3.617253275681117652e-03
3.237647529505901645e+01,4.052503967260284723e-01,1.852197655038846924e-01,8.088822904019077331e-08,-4.324975577017862310e-03
3.238647729545909471e+01,4.052503975358767718e-01,1.852197659072369884e-01,8.047924090169578104e-08,3.452371524121250826e-03
3.239647929585917296e+01,4.052503983419659117e-01,1.852197663087181423e-01,8.007215100344633463e-08,8.831638842661625535e-03
3.240648129625925122e+01,4.052503991443062170e-01,1.852197667083333443e-01,7.966695415168034700e-08,9.444873331526881799e-03
3.241648329665933659e+01,4.052503999429082349e-01,1.852197671060878403e-01,7.926364502773564080e-08,-1.170202237110246762e-02
3.242648529705941485e+01,4.052504007377822903e-01,1.852197675019867928e-01,7.886221828519446309e-08,2.285924438080935185e-03
3.243648729745949311e+01,4.052504015289388750e-01,1.852197678960354199e-01,7.846266881182673014e-08,7.278224496135328805e-03
3.244648929785957137e+01,4.052504023163884805e-01,1.852197682882389951e-01,7.806499119356047345e-08,-2.861699095982408320e-03
3.245649129825965673e+01,4.052504031001415430e-01,1.852197686786026809e-01,7.766918020887803031e-08,4.473805920528498015e-03
3.246649329865973499e+01,4.052504038802086095e-01,1.852197690671317509e-01,7.727523060156726853e-08,-2.400136732437111158e-03
3.247649529905981325e+01,4.052504046566001161e-01,1.852197694538314232e-01,7.688313691071868572e-08,3.562591607234134438e-03
3.248649729945989151e+01,4.052504054293266655e-01,1.852197698387069713e-01,7.649289390787572529e-08,-1.543599700005882785e-02
