theta,a
4.850770154030806802e-01,2.906268043059738737e-01
4.852170434086817696e-01,2.910065605001270761e-01
4.853570714142828590e-01,2.913864123388347771e-01
4.854970994198839485e-01,2.917663598374073963e-01
4.856371274254851489e-01,2.921464030111562415e-01
4.857771554310862383e-01,2.925265418753881796e-01
4.859171834366873277e-01,2.929067764454118539e-01
4.860572114422885281e-01,2.932871067365323547e-01
4.861972394478896176e-01,2.936675327640512201e-01
4.863372674534907070e-01,2.940480545432717641e-01
4.864772954590917964e-01,2.944286720894946363e-01
4.866173234646929968e-01,2.948093854180156015e-01
4.867573514702940862e-01,2.951901945441335329e-01
4.868973794758951756e-01,2.955710994831419747e-01
4.870374074814963761e-01,2.959521002503344711e-01
4.871774354870974655e-01,2.963331968610019018e-01
4.873174634926985549e-01,2.967143893304342583e-01
4.874574914982996443e-01,2.970956776739175353e-01
4.875975195039008447e-01,2.974770619067399480e-01
4.877375475095019342e-01,2.978585420441857146e-01
4.878775755151030236e-01,2.982401181015363889e-01
4.880176035207041130e-01,2.986217900940726366e-01
4.881576315263053134e-01,2.990035580370737911e-01
4.882976595319064028e-01,2.993854219458174093e-01
4.884376875375074922e-01,2.997673818355783837e-01
4.885777155431086927e-01,3.001494377216311626e-01
4.887177435487097821e-01,3.005315896192470859e-01
4.888577715543108715e-01,3.009138375436961610e-01
4.889977995599119609e-01,3.012961815102470631e-01
4.891378275655131613e-01,3.016786215341671351e-01
4.892778555711142507e-01,3.020611576307206114e-01
4.894178835767153402e-01,3.024437898151695059e-01
4.895579115823164296e-01,3.028265181027776087e-01
4.896979395879176300e-01,3.032093425088033811e-01
4.898379675935187194e-01,3.035922630485030638e-01
4.899779955991198088e-01,3.039752797371351178e-01
4.901180236047210093e-01,3.043583925899517872e-01
4.902580516103220987e-01,3.047416016222075363e-01
4.903980796159231881e-01,3.051249068491497241e-01
4.905381076215242775e-01,3.055083082860305943e-01
4.906781356271254779e-01,3.058918059480948415e-01
4.908181636327265673e-01,3.062753998505902686e-01
4.909581916383276567e-01,3.066590900087575733e-01
4.910982196439288572e-01,3.070428764378405617e-01
4.912382476495299466e-01,3.074267591530781552e-01
4.913782756551310360e-01,3.078107381697074985e-01
4.915183036607321254e-01,3.081948135029657365e-01
4.916583316663333258e-01,3.085789851680891260e-01
4.917983596719344153e-01,3.089632531803072624e-01
4.919383876775355047e-01,3.093476175548524054e-01
4.920784156831365941e-01,3.097320783069541505e-01
4.922184436887377945e-01,3.101166354518385404e-01
4.923584716943388839e-01,3.105012890047311735e-01
4.924984996999399733e-01,3.108860389808567604e-01
4.926385277055411738e-01,3.112708853954364585e-01
4.927785557111422632e-01,3.116558282636896493e-01
4.929185837167433526e-01,3.120408676008348259e-01
4.930586117223444420e-01,3.124260034220882609e-01
4.931986397279456424e-01,3.128112357426657830e-01
4.933386677335467319e-01,3.131965645777783358e-01
4.934786957391478213e-01,3.135819899426373070e-01
4.936187237447490217e-01,3.139675118524514197e-01
4.937587517503501111e-01,3.143531303224280649e-01
4.938987797559512005e-01,3.147388453677737452e-01
4.940388077615522899e-01,3.151246570036896344e-01
4.941788357671534904e-01,3.155105652453800147e-01
4.943188637727545798e-01,3.158965701080420629e-01
4.944588917783556692e-01,3.162826716068756205e-01
4.945989197839567586e-01,3.166688697570765321e-01
4.947389477895579590e-01,3.170551645738393098e-01
4.948789757951590484e-01,3.174415560723549135e-01
4.950190038007601379e-01,3.178280442678147466e-01
4.951590318063613383e-01,3.182146291754084366e-01
4.952990598119624277e-01,3.186013108103225022e-01
4.954390878175635171e-01,3.189880891877412417e-01
4.955791158231646065e-01,3.193749643228485091e-01
4.957191438287658070e-01,3.197619362308250501e-01
4.958591718343668964e-01,3.201490049268511662e-01
4.959991998399679858e-01,3.205361704261040501e-01
4.961392278455691862e-01,3.209234327437595624e-01
4.962792558511702756e-01,3.213107918949900110e-01
4.964192838567713650e-01,3.216982478949699242e-01
4.965593118623724544e-01,3.220858007588680572e-01
4.966993398679736549e-01,3.224734505018527209e-01
4.968393678735747443e-01,3.228611971390908941e-01
4.969793958791758337e-01,3.232490406857464471e-01
4.971194238847769231e-01,3.236369811569819177e-01
4.972594518903781236e-01,3.240250185679598438e-01
4.973994798959792130e-01,3.244131529338361020e-01
4.975395079015803024e-01,3.248013842697696774e-01
4.976795359071815028e-01,3.251897125909151143e-01
4.978195639127825922e-01,3.255781379124265129e-01
4.979595919183836816e-01,3.259666602494530885e-01
4.980996199239847710e-01,3.263552796171462766e-01
4.982396479295859715e-01,3.267439960306530722e-01
4.983796759351870609e-01,3.271328095051182494e-01
4.985197039407881503e-01,3.275217200556870267e-01
4.986597319463893507e-01,3.279107276975006258e-01
4.987997599519904401e-01,3.282998324456980477e-01
4.989397879575915296e-01,3.286890343154191818e-01
4.990798159631926190e-01,3.290783333217990325e-01
4.992198439687938194e-01,3.294677294799717160e-01
4.993598719743949088e-01,3.298572228050700161e-01
4.994998999799959982e-01,3.302468133122236082e-01
4.996399279855970876e-01,3.306365010165626117e-01
4.997799559911982881e-01,3.310262859332122609e-01
4.999199839967993775e-01,3.314161680772973462e-01
5.000600120024004669e-01,3.318061474639413255e-01
5.002000400080016673e-01,3.321962241082645484e-01
5.003400680136027567e-01,3.325863980253851437e-01
5.004800960192038461e-01,3.329766692304212405e-01
5.006201240248049356e-01,3.333670377384874151e-01
5.007601520304061360e-01,3.337575035646977994e-01
5.009001800360072254e-01,3.341480667241620850e-01
5.010402080416083148e-01,3.345387272319921834e-01
5.011802360472095152e-01,3.349294851032911247e-01
5.013202640528106047e-01,3.353203403531672677e-01
5.014602920584116941e-01,3.357112929967245307e-01
5.016003200640127835e-01,3.361023430490623909e-01
5.017403480696139839e-01,3.364934905252829900e-01
5.018803760752150733e-01,3.368847354404809202e-01
5.020204040808161627e-01,3.372760778097552148e-01
5.021604320864172522e-01,3.376675176481969132e-01
5.023004600920184526e-01,3.380590549708997195e-01
5.024404880976195420e-01,3.384506897929528968e-01
5.025805161032206314e-01,3.388424221294421557e-01
5.027205441088218318e-01,3.392342519954576474e-01
5.028605721144229213e-01,3.396261794060819739e-01
5.030006001200240107e-01,3.400182043763946282e-01
5.031406281256251001e-01,3.404103269214782124e-01
5.032806561312263005e-01,3.408025470564099990e-01
5.034206841368273899e-01,3.411948647962663728e-01
5.035607121424284793e-01,3.415872801561210537e-01
5.037007401480296798e-01,3.419797931510477618e-01
5.038407681536307692e-01,3.423724037961148881e-01
5.039807961592318586e-01,3.427651121063930439e-01
5.041208241648329480e-01,3.431579180969457354e-01
5.042608521704341484e-01,3.435508217828404653e-01
5.044008801760352378e-01,3.439438231791367429e-01
5.045409081816363273e-01,3.443369223008958535e-01
5.046809361872374167e-01,3.447301191631768624e-01
5.048209641928386171e-01,3.451234137810348379e-01
5.049609921984397065e-01,3.455168061695270687e-01
5.051010202040407959e-01,3.459102963437037381e-01
5.052410482096419964e-01,3.463038843186154736e-01
5.053810762152430858e-01,3.466975701093111262e-01
5.055211042208441752e-01,3.470913537308364383e-01
5.056611322264452646e-01,3.474852351982380405e-01
5.058011602320464650e-01,3.478792145265563462e-01
5.059411882376475544e-01,3.482732917308322129e-01
5.060812162432486438e-01,3.486674668261056098e-01
5.062212442488498443e-01,3.490617398274116212e-01
5.063612722544509337e-01,3.494561107497848873e-01
5.065013002600520231e-01,3.498505796082582719e-01
5.066413282656531125e-01,3.502451464178610863e-01
5.067813562712543130e-01,3.506398111936239737e-01
5.069213842768554024e-01,3.510345739505722484e-01
5.070614122824564918e-01,3.514294347037303368e-01
5.072014402880575812e-01,3.518243934681208884e-01
5.073414682936587816e-01,3.522194502587647769e-01
5.074814962992598710e-01,3.526146050906793228e-01
5.076215243048609604e-01,3.530098579788814028e-01
5.077615523104621609e-01,3.534052089383865614e-01
5.079015803160632503e-01,3.538006579842059018e-01
5.080416083216643397e-01,3.541962051313487514e-01
5.081816363272654291e-01,3.545918503948257694e-01
5.083216643328666295e-01,3.549875937896422862e-01
5.084616923384677190e-01,3.553834353308018557e-01
5.086017203440688084e-01,3.557793750333071436e-01
5.087417483496700088e-01,3.561754129121585954e-01
5.088817763552710982e-01,3.565715489823544360e-01
5.090218043608721876e-01,3.569677832588893374e-01
5.091618323664732770e-01,3.573641157567593041e-01
5.093018603720744775e-01,3.577605464909563437e-01
5.094418883776755669e-01,3.581570754764680231e-01
5.095819163832766563e-01,3.585537027282854616e-01
5.097219443888777457e-01,3.589504282613917852e-01
5.098619723944789461e-01,3.593472520907727841e-01
5.100020004000800355e-01,3.597441742314089197e-01
5.101420284056811250e-01,3.601411946982802093e-01
5.102820564112823254e-01,3.605383135063644495e-01
5.104220844168834148e-01,3.609355306706385491e-01
5.105621124224845042e-01,3.613328462060740875e-01
5.107021404280855936e-01,3.617302601276426444e-01
5.108421684336867941e-01,3.621277724503149109e-01
5.109821964392878835e-01,3.625253831890580258e-01
5.111222244448889729e-01,3.629230923588360191e-01
5.112622524504901733e-01,3.633208999746129209e-01
5.114022804560912627e-01,3.637188060513496524e-01
5.115423084616923521e-01,3.641168106040071351e-01
5.116823364672934416e-01,3.645149136475391849e-01
5.118223644728946420e-01,3.649131151969036146e-01
5.119623924784957314e-01,3.653114152670515757e-01
5.121024204840968208e-01,3.657098138729324432e-01
5.122424484896979102e-01,3.661083110294991450e-01
5.123824764952991107e-01,3.665069067516943946e-01
5.125225045009002001e-01,3.669056010544640145e-01
5.126625325065012895e-01,3.673043939527507185e-01
5.128025605121024899e-01,3.677032854614949997e-01
5.129425885177035793e-01,3.681022755956346870e-01
5.130826165233046687e-01,3.685013643701053887e-01
5.132226445289057581e-01,3.689005517998409367e-01
5.133626725345069586e-01,3.692998378997751630e-01
5.135027005401080480e-01,3.696992226848365704e-01
5.136427285457091374e-01,3.700987061699532177e-01
5.137827565513103378e-01,3.704982883700500551e-01
5.139227845569114272e-01,3.708979693000511446e-01
5.140628125625125167e-01,3.712977489748787718e-01
5.142028405681136061e-01,3.716976274094503374e-01
5.143428685737148065e-01,3.720976046186854624e-01
5.144828965793158959e-01,3.724976806174966626e-01
5.146229245849169853e-01,3.728978554207991181e-01
5.147629525905180747e-01,3.732981290435009036e-01
5.149029805961192752e-01,3.736985015005149791e-01
5.150430086017203646e-01,3.740989728067436459e-01
5.151830366073214540e-01,3.744995429770945350e-01
5.153230646129226544e-01,3.749002120264681714e-01
5.154630926185237438e-01,3.753009799697650806e-01
5.156031206241248332e-01,3.757018468218840113e-01
5.157431486297259227e-01,3.761028125977210479e-01
5.158831766353271231e-01,3.765038773121687221e-01
5.160232046409282125e-01,3.769050409801213419e-01
5.161632326465293019e-01,3.773063036164647777e-01
5.163032606521305024e-01,3.777076652360888964e-01
5.164432886577315918e-01,3.781091258538795685e-01
5.165833166633326812e-01,3.785106854847191116e-01
5.167233446689337706e-01,3.789123441434871786e-01
5.168633726745349710e-01,3.793141018450651991e-01
5.170034006801360604e-01,3.797159586043270529e-01
5.171434286857371498e-01,3.801179144361492845e-01
5.172834566913382393e-01,3.805199693554035534e-01
5.174234846969394397e-01,3.809221233769615189e-01
5.175635127025405291e-01,3.813243765156899556e-01
5.177035407081416185e-01,3.817267287864547498e-01
5.178435687137428189e-01,3.821291802041208996e-01
5.179835967193439084e-01,3.825317307835480740e-01
5.181236247249449978e-01,3.829343805395968303e-01
5.182636527305460872e-01,3.833371294871232848e-01
5.184036807361472876e-01,3.837399776409857743e-01
5.185437087417483770e-01,3.841429250160346420e-01
5.186837367473494664e-01,3.845459716271206752e-01
5.188237647529506669e-01,3.849491174890937728e-01
5.189637927585517563e-01,3.853523626167989491e-01
5.191038207641528457e-01,3.857557070250816622e-01
5.192438487697539351e-01,3.861591507287829295e-01
5.193838767753551355e-01,3.865626937427442122e-01
5.195239047809562249e-01,3.869663360818025311e-01
5.196639327865573144e-01,3.873700777607922419e-01
5.198039607921584038e-01,3.877739187945485888e-01
5.199439887977596042e-01,3.881778591979014870e-01
5.200840168033606936e-01,3.885818989856795191e-01
5.202240448089617830e-01,3.889860381727108241e-01
5.203640728145629835e-01,3.893902767738199877e-01
5.205041008201640729e-01,3.897946148038284875e-01
5.206441288257651623e-01,3.901990522775569126e-01
5.207841568313662517e-01,3.906035892098222995e-01
5.209241848369674521e-01,3.910082256154430169e-01
5.210642128425685415e-01,3.914129615092294401e-01
5.212042408481696310e-01,3.918177969059959409e-01
5.213442688537708314e-01,3.922227318205502300e-01
5.214842968593719208e-01,3.926277662676986857e-01
5.216243248649730102e-01,3.930329002622467982e-01
5.217643528705740996e-01,3.934381338189982813e-01
5.219043808761753001e-01,3.938434669527506315e-01
5.220444088817763895e-01,3.942488996783040101e-01
5.221844368873774789e-01,3.946544320104541370e-01
5.223244648929785683e-01,3.950600639639954004e-01
5.224644928985797687e-01,3.954657955537173031e-01
5.226045209041808581e-01,3.958716267944102363e-01
5.227445489097819475e-01,3.962775577008605943e-01
5.228845769153831480e-01,3.966835882878547714e-01
5.230246049209842374e-01,3.970897185701738330e-01
5.231646329265853268e-01,3.974959485625984001e-01
5.233046609321864162e-01,3.979022782799059854e-01
5.234446889377876166e-01,3.983087077368745454e-01
5.235847169433887061e-01,3.987152369482753755e-01
5.237247449489897955e-01,3.991218659288797710e-01
5.238647729545909959e-01,3.995285946934590271e-01
5.240048009601920853e-01,3.999354232567786660e-01
5.241448289657931747e-01,4.003423516336033217e-01
5.242848569713942641e-01,4.007493798386945194e-01
5.244248849769954646e-01,4.011565078868155609e-01
5.245649129825965540e-01,4.015637357927204221e-01
5.247049409881976434e-01,4.019710635711675195e-01
5.248449689937987328e-01,4.023784912369081646e-01
5.249849969993999332e-01,4.027860188046954448e-01
5.251250250050010226e-01,4.031936462892771189e-01
5.252650530106021121e-01,4.036013737053991690e-01
5.254050810162033125e-01,4.040092010678084655e-01
5.255451090218044019e-01,4.044171283912434411e-01
5.256851370274054913e-01,4.048251556904465254e-01
5.258251650330065807e-01,4.052332829801552627e-01
5.259651930386077812e-01,4.056415102751040891e-01
5.261052210442088706e-01,4.060498375900247758e-01
5.262452490498099600e-01,4.064582649396508707e-01
5.263852770554111604e-01,4.068667923387092600e-01
5.265253050610122498e-01,4.072754198019250538e-01
5.266653330666133392e-01,4.076841473440246943e-01
5.268053610722144287e-01,4.080929749797270745e-01
5.269453890778156291e-01,4.085019027237541955e-01
