d,I1,I2,theta_tilt,F
2.972895060482106180e-02,3.271039273970451688e+01,3.220296480719603949e+01,1.751769271382859205e-01,3.890993239856405713e-03
1.459716941681338601e-02,3.255538639234007547e+01,6.941033676674915398e+01,2.930349449150865815e-01,2.626275590129466264e-02
3.299897350325586842e-02,8.737513625778309745e+01,2.596535501102306398e+01,5.502571409278439463e-02,7.137939738006600539e-03
4.909293993462248568e-02,8.074076796445970672e+01,4.620332464008981077e+01,3.425046737592869484e-01,5.402817172842036553e-03
2.504626568002194659e-02,1.730739112218940434e+01,9.819533164862568242e+01,4.681768443113549782e-01,8.254194588766985974e-03
1.185106213928576076e-02,2.830621370244866952e+01,8.464176488759733274e+01,3.552212441976021484e-01,4.241448049377260360e-02
4.966477425830323478e-02,4.589102670611523394e+01,3.194419727903329331e+01,1.642297617776137808e-01,2.164941952134982056e-03
2.255487911072997023e-02,4.818799224435869633e+01,4.871579714676861528e+01,5.777291259777683763e-02,1.375718662325758034e-02
2.749165582292488474e-02,8.506803933708842180e+01,4.213542969838686503e+01,4.141023398864562832e-02,1.533701848717535822e-02
4.430869813025278825e-02,8.863476055461187286e+01,7.865278015646593701e+01,4.814498599662641043e-01,1.179300886189347912e-02
3.687901666772146203e-02,9.976949082293540982e+01,4.317185522830052946e+01,8.758398876829970314e-02,1.125923026514803749e-02
2.594031824139131359e-02,2.571078807844317637e+01,2.805803698113833633e+01,2.430754413701615713e-01,3.248215065127864083e-03
4.383262829561027779e-02,1.361540174972669703e+01,6.384551529220365751e+01,4.512918663777469308e-01,1.511437057356228514e-03
1.617896933832186496e-02,5.941350351096083671e+01,3.851576125450576882e+01,3.832824541114135952e-01,1.991928291687810465e-02
1.317613960443931101e-02,2.605135501681779076e+01,9.381864735123576793e+01,4.731477448944568232e-01,3.586961127969701124e-02
3.433653919750644795e-02,5.579351394370597461e+01,4.823753594031482805e+01,8.182818793607049557e-02,7.993093560789170035e-03
2.219337919050136387e-02,3.963027403508202440e+01,1.339090523138431799e+01,1.655107233663756228e-01,3.041181645049641311e-03
2.906812888371948164e-02,8.032572403135174000e+01,6.891806115559205637e+01,7.272005247855745091e-02,2.222215581351045036e-02
3.880656479368936596e-02,1.635998971998045448e+01,9.796627437717293674e+01,4.909996542914230044e-01,3.525330362250372190e-03
2.624354371313285944e-02,4.456388444900059653e+01,1.842705042283076011e+01,2.220916102443671325e-01,3.631094897591897151e-03
4.728981714546270920e-02,6.398075278065666538e+01,4.742517436595663582e+01,1.005328879798145780e-01,5.000835557559159782e-03
1.161788107225954561e-02,7.194543770046161058e+01,9.851732657949261807e+01,3.890464087099659296e-01,1.420146991814641435e-01
4.275542607047636001e-02,4.651077986718513557e+01,4.467195989086146568e+01,5.618917719824373380e-02,4.164725582169897557e-03
4.050317018883277387e-02,9.310768418100037991e+01,9.337111223188321674e+01,4.846803587794891177e-01,1.762530247464250480e-02
1.031172759211597921e-02,8.720270559930423815e+01,8.958398476050160752e+01,3.003280662270345625e-01,1.906417992921766447e-01
2.980572844098260468e-02,9.703000580108691508e+01,3.492169655902890923e+01,1.778597472227206322e-01,1.247867874355512892e-02
4.027771163154379025e-02,2.803414226649891106e+01,6.004487486505661309e+01,7.727704653269501511e-02,3.792309904901375404e-03
2.366600714050954429e-02,1.323721249383293319e+01,1.519718273145910814e+01,4.550984633665796086e-01,9.560728572911222911e-04
2.683418582169399408e-02,5.409723596467559759e+01,7.250196546773329942e+01,4.805800900715553881e-01,1.606312598887879931e-02
3.854719902645833973e-02,4.077581798536346014e+01,4.370385630370565622e+01,1.873079068073719711e-01,4.248297752666265956e-03
4.377003097562698342e-02,7.349729992756108743e+01,3.372366844028093169e+01,3.170949870437926310e-01,4.507667794009880338e-03
2.271218052605311274e-02,4.019656184708470192e+01,9.564287979304967280e+01,3.241198542218903245e-01,2.331150331745658610e-02
4.267024306927461041e-02,2.391122065454422341e+01,8.462639268294603312e+01,3.538452875962350141e-02,4.166824138310294169e-03
4.155502516662264861e-02,7.717650523661757234e+01,9.979567129823033156e+01,4.848734713102003102e-01,1.495251738428943558e-02
1.033803022259730323e-02,6.396010665222957670e+01,4.243648442935245413e+01,1.412415805383120948e-01,4.842435007081066084e-02
3.509770448169860502e-02,5.859478540702484395e+01,4.224403849053686599e+01,1.554943834401870117e-01,6.992073949727705892e-03
4.206987517992219483e-02,6.342850286509412427e+01,2.167311076209375997e+01,3.955004110838341025e-01,2.606909965696994295e-03
4.266698548990772305e-02,2.193154995898440873e+01,1.275020146858266656e+01,2.476131417729711681e-01,5.420261244645987065e-04
2.381698522053554354e-02,9.830078485564995106e+01,4.305999977600458095e+01,3.673006084708858032e-01,2.117870621065762182e-02
1.469826918202487079e-02,5.796084766193245486e+01,5.504348355768469503e+01,4.462395046006821797e-01,3.261116926561811319e-02
1.268562840655326589e-02,6.875074939711745969e+01,2.394118675649162498e+01,2.433505520221381224e-01,2.022362941494848174e-02
4.336620415365441406e-02,3.239408721519460244e+01,2.580728349353298512e+01,3.080251456044511560e-01,1.548584878122688047e-03
2.000853148453387437e-02,5.388280447554863883e+01,4.515620356614112296e+01,3.288187495449981790e-01,1.609552070217507361e-02
4.126180023979344330e-02,7.462001484435764098e+01,2.288619063520276953e+01,3.291165630592460256e-01,3.442544751372615241e-03
3.237054204032035337e-02,8.001736079888098629e+01,8.799262458347513416e+01,2.015421901431736496e-01,2.364935911778421121e-02
1.477784063728001564e-02,5.051176216609529490e+01,7.544512689853313248e+01,9.947688031622642368e-02,4.636247974957608681e-02
2.388624446490548656e-02,5.863204842580895360e+01,3.924806383364199291e+01,4.016009874339913632e-01,1.125633017374810287e-02
4.130380390824694298e-02,7.444844738967464082e+01,7.086614419814729615e+01,3.044841390395854885e-01,1.092664300264959212e-02
4.415547213856337028e-02,4.210698912006981232e+01,8.738864406336269042e+01,4.476269677348254650e-02,7.104153487952007996e-03
2.087445663576949217e-02,6.201230766114555593e+01,4.394370984743267883e+01,2.971230931734918923e-01,1.706644315331400444e-02
4.012127728976097596e-02,9.972713166188552236e+01,8.674390188328531792e+01,2.837893486891676087e-01,1.926213459950710388e-02
7.576338743260806370e-03,4.818706647913313645e+01,9.657452102828047202e+01,3.879240029503078779e-01,2.286794134096977460e-01
2.879446435915116939e-02,4.124083132709500887e+01,4.185399809974468610e+01,1.755719065838491910e-01,6.757004121537658024e-03
1.122836838628682964e-02,9.130063980463387452e+01,4.062054317913305823e+01,4.752486352768203748e-01,5.224795662403246971e-02
4.831058031799293634e-02,3.521580659690058468e+01,6.691009963211286049e+01,3.249056739757728018e-01,3.573212100790267281e-03
3.642666606453696249e-02,6.838796561928144513e+01,2.703442197075022335e+01,1.373766039818772877e-01,4.877923293735080684e-03
2.095231129423125865e-02,5.424449473478858152e+01,1.770426485457025478e+01,1.714500631707654432e-01,5.988103872517157311e-03
4.826245480225196949e-02,6.297692574995831905e+01,8.000251857712521542e+01,1.652651989094180984e-01,8.020015350066925230e-03
9.508687581387273435e-03,3.885950725369280434e+01,6.860147055794847404e+01,2.017868019806236535e-01,6.504450630253996724e-02
2.521272024084337399e-02,6.832651294263031616e+01,2.772605465970828931e+01,1.034398284194538720e-01,9.129125126752558189e-03
1.888549329302915622e-02,8.022687561175253279e+01,3.312208167657021818e+01,1.463627097717776215e-01,1.960680956340605380e-02
4.965939727164540851e-02,1.695517620014554439e+01,1.573480535180839723e+01,1.804171181585768613e-01,3.919891440316214588e-04
8.980923936341334360e-03,9.693450324673185037e+01,7.860815575774719832e+01,3.008282078513782043e-01,2.211306503489352815e-01
2.874185294895021531e-02,4.274932357606328992e+01,7.881206128787383136e+01,5.169544410617732400e-03,1.400477382195217634e-02
1.502755879741195580e-02,4.121367067919782556e+01,4.925621487112299235e+01,1.347858771691654023e-01,2.162156218387720902e-02
3.629619673885850495e-02,3.322163306760374724e+01,2.415687630067468561e+01,2.036153682758909955e-01,2.104582734263398154e-03
2.617893939674124926e-02,9.667352241798995749e+01,1.921953230848450644e+01,5.571487753272075238e-02,8.444391801733942132e-03
4.338215648882314673e-02,1.549816534472212126e+01,9.870320768617922624e+01,1.497160225880789786e-01,3.051304898498494698e-03
3.722538910984991845e-02,1.385758721153359652e+01,5.294382704697924424e+01,1.762647395603526013e-01,1.874395343525543569e-03
3.925780270396912047e-02,5.693100276054073561e+01,7.194434213763965147e+01,3.968092548692392363e-01,9.018377782353988181e-03
1.916218790502168673e-02,2.195973814167627935e+01,8.639355320165923047e+01,3.017272760202897586e-01,1.502428045116823221e-02
1.203421504741602859e-02,9.415011464675639274e+01,2.729998448587278403e+01,3.076805715404122288e-01,3.354966430987303683e-02
2.238423631723956281e-02,9.911124336474198060e+01,5.334795412176763563e+01,4.448162436645359818e-01,2.854992929175367844e-02
6.684931994927939373e-03,7.294451442036503863e+01,4.851230105002527182e+01,4.300003760580927148e-01,1.223375424466341260e-01
1.595655203460277435e-02,2.002429335670595734e+01,3.400298504584949910e+01,4.802446928234112566e-01,5.723133698186332573e-03
3.264299335008451208e-02,3.551492817340951547e+01,1.691506378206999273e+01,1.515099583056648269e-01,1.899881854419235416e-03
1.408170462373195715e-02,5.123175916645691075e+01,7.001637608873166130e+01,2.873795995995458985e-01,4.437891412374054406e-02
6.739822950838511573e-03,9.939384323871809102e+01,1.060645298549359872e+01,1.689563657561976573e-01,2.808784978629224813e-02
3.035184728288703102e-02,1.099784429395934282e+01,4.433306323440051955e+01,4.223868008335749380e-01,1.625987142589744661e-03
4.012287402311785767e-02,1.139653559302436392e+01,9.182251638477593758e+01,4.976823107435357496e-03,2.437513929126530147e-03
1.351159859177164350e-02,9.982195887060795769e+01,4.968901606377979618e+01,4.166068764435699734e-01,5.709594373066243650e-02
4.654111695369728130e-02,4.044998700827188998e+01,9.940184003058350015e+01,2.418154325411652206e-01,6.858013535583246632e-03
2.037785608753469105e-02,5.076654509928800962e+01,9.876264124221627583e+01,2.240018831239821151e-01,3.800872935668225816e-02
2.886632735287994120e-02,8.644524336399329911e+01,6.845502154834431963e+01,2.525271477605174342e-01,2.331798555081926114e-02
3.348421508548021092e-02,2.110173361470165077e+01,4.153991582862494170e+01,1.955805217274765306e-01,2.663639068592967441e-03
2.967857242538652490e-02,8.796704045542803385e+01,1.496543254931789591e+01,3.626261627689411071e-01,4.596038983265359965e-03
3.121540535420791462e-02,7.334391900902407713e+01,9.120986340132805026e+01,4.528999142804760458e-01,2.207601139884532437e-02
9.655652855417562117e-03,8.985951145243539884e+01,2.193824209137665804e+01,3.851279272957371935e-01,3.283353031406057582e-02
2.751265781922934001e-02,8.417196306431264929e+01,7.808571364448232544e+01,2.011697224405626927e-01,2.878141773879631937e-02
3.874267326939469930e-02,2.145273196890506284e+01,9.337701814086604202e+01,4.797553270223204880e-01,4.426308736401182546e-03
1.136616933893738225e-02,3.583590457662680251e+01,9.408866677784116916e+01,9.585559908425494990e-02,7.340452734664135170e-02
4.679271797274042050e-02,7.450606324082298215e+01,3.765782813418535824e+01,4.615949275427974619e-01,4.235401051555707369e-03
7.855012438057907415e-03,6.775939011424321734e+01,1.806489339770565650e+01,3.744884798443048890e-01,2.625715521785230988e-02
4.009963883284524411e-02,6.240581373463650294e+01,2.955060487269458136e+01,3.386675847804084261e-01,3.909629383776994094e-03
2.241301974256203894e-02,1.731368198683071569e+01,9.039940910337787727e+01,3.766661263271856575e-01,9.393751781705799581e-03
1.821401287061586230e-02,6.868845381203006184e+01,8.216264876227752723e+01,2.641270202374703113e-01,4.846828737499925960e-02
4.322920027016352584e-02,4.716655993724547358e+01,6.622564219656187845e+01,1.199223775240663148e-01,6.160408099944116381e-03
4.194052095868811697e-02,2.595268134006954241e+01,7.523096723669239339e+01,2.086153671979176227e-01,4.040628601806659295e-03
3.231610576517940370e-02,8.596541418656435951e+01,1.731180119555509478e+01,3.172171143541216987e-01,4.600097349870905725e-03
2.215496618915293106e-02,2.438753936086305885e+01,6.525343471062009826e+01,3.606416746704455556e-01,9.247863355664647303e-03
4.053219140843154766e-02,9.693174964350518508e+01,7.465968620718210502e+01,4.682434414706446169e-01,1.455997259288634681e-02
1.178086393153450484e-02,8.229867982777682300e+01,1.002576778360371890e+01,4.272563238997129642e-01,1.020363827744933012e-02
2.299891751372424090e-02,7.210276250924573560e+01,3.069398087181157564e+01,2.742014612382447369e-01,1.188478069459248353e-02
2.395727727627108145e-02,8.613964583155382115e+01,8.328916373760002045e+01,3.482160940227990720e-02,4.072595960071424132e-02
1.215588305130108418e-02,4.889873899992887374e+01,5.133427978394090729e+01,8.659689873244813541e-02,3.711790324664224899e-02
2.314597985390739673e-02,7.175406477379443970e+01,4.964286031765021789e+01,4.618648098177778882e-01,1.801567800112411147e-02
2.154378712629514275e-02,7.742941511335621385e+01,6.300259725203145678e+01,2.473086673966093940e-01,3.055639628486693515e-02
1.145245163980527711e-02,5.029484826070114423e+01,4.952066630468544872e+01,6.459116341275106254e-02,3.998499851806552874e-02
1.167250274894143791e-02,6.948360288810680174e+01,9.618131643098573136e+01,1.623886741444760529e-01,1.390893344711723045e-01
4.844832548843647224e-02,6.657988839422351646e+01,2.387467015749285437e+01,3.590003734347813058e-02,2.494381111838967283e-03
8.094057687992973343e-03,5.360887006313006964e+01,5.272514814607007594e+01,3.507634157191500957e-01,7.586486370494853471e-02
1.057457403316517351e-02,1.537908843193766906e+01,9.236035676708104347e+01,2.259358326804082329e-01,3.442894656141810839e-02
4.850516593868017812e-02,7.491582523102466951e+01,9.859614893105313627e+01,1.773182647826017089e-01,1.174381819709710909e-02
4.776470176439958498e-02,2.461860072872390859e+01,8.048413200008633339e+01,3.892938012075894405e-01,3.021253604667108270e-03
2.009342619501365904e-02,5.368351172829785867e+01,2.855822603599389709e+01,4.658428315203829717e-01,9.292281063528192581e-03
9.625522918890162816e-03,5.441155793121262718e+01,3.134566895251132124e+01,2.851756471872073928e-01,3.076037338125334544e-02
3.238971167812172702e-02,3.484163267191469515e+01,1.060607684222657454e+01,7.326220357037227515e-02,1.192785419527921109e-03
2.471437478934916318e-02,1.729916546191672211e+01,5.159580370201273780e+01,1.928308602779653658e-01,4.482536451369421512e-03
4.784256650681589090e-02,9.579531107955820346e+01,5.842295173450506240e+01,4.858665869987308095e-01,8.044762597243279578e-03
1.077509175162581594e-02,7.062328530556578698e+01,3.531718962342097257e+01,3.820222069260242881e-01,3.793073970819467455e-02
4.001975638810000707e-02,7.865487761255998578e+01,7.129412317129624910e+01,4.684811795521952593e-01,1.152329324206115106e-02
6.117551587801852049e-03,3.472230111676764608e+01,1.690092459829365623e+01,4.075725411688296829e-02,1.847847975504494922e-02
1.434438270689679731e-02,2.599879169197618722e+01,3.426231252487551160e+01,3.058156090989899156e-01,9.340704286890334426e-03
1.852378836962600972e-02,6.707847566196031153e+01,2.739488884964729820e+01,1.505419175738643700e-01,1.382020643426503520e-02
1.239922821521377908e-02,6.926239570410155011e+01,5.941710813492296239e+01,2.148219305691331793e-01,6.029851131529623265e-02
