t,N,reproductive_adult_abundance,dN_dt
3.743148629725945309e+00,1.846400034714160938e+02,1.297673446894401081e+02,-4.020600676676005492e+01
3.744748949789958203e+00,1.845756802420564213e+02,1.297473454332597100e+02,-4.018024139584009902e+01
3.746349269853970654e+00,1.845114031873857527e+02,1.297273070867518356e+02,-4.014879988689992274e+01
3.747949589917983548e+00,1.844471814679157831e+02,1.297072324369974865e+02,-4.011160029190947540e+01
3.749549909981996443e+00,1.843830243526721233e+02,1.296871242688914094e+02,-4.006856222878432305e+01
3.751150230046009337e+00,1.843189412191944427e+02,1.296669853651420965e+02,-4.001960692577397083e+01
3.752750550110022232e+00,1.842549415535363835e+02,1.296468185062717282e+02,-3.996465726536817442e+01
3.754350870174034682e+00,1.841910349502655606e+02,1.296266264706162872e+02,-3.990363782770157997e+01
3.755951190238047577e+00,1.841272311124635621e+02,1.296064120343254444e+02,-3.983647493344037116e+01
3.757551510302060471e+00,1.840635398517260342e+02,1.295861779713625879e+02,-3.976309668613259163e+01
3.759151830366073366e+00,1.839999710881625958e+02,1.295659270535048790e+02,-3.968343301400450684e+01
3.760752150430085816e+00,1.839365348503968107e+02,1.295456620503431964e+02,-3.959741571118603076e+01
3.762352470494098711e+00,1.838732412755662722e+02,1.295253857292821351e+02,-3.950497847834773069e+01
3.763952790558111605e+00,1.838101006093225465e+02,1.295051008555400642e+02,-3.940605696273247105e+01
3.765553110622124500e+00,1.837471232058312580e+02,1.294848101921490411e+02,-3.930058879756444412e+01
3.767153430686137394e+00,1.836843195277719474e+02,1.294645164999548683e+02,-3.918851364081916699e+01
3.768753750750149845e+00,1.836217001463381564e+02,1.294442225376171223e+02,-3.906977321333787501e+01
3.770354070814162739e+00,1.835592757412374567e+02,1.294239310616090677e+02,-3.894431133626926567e+01
3.771954390878175634e+00,1.834970571006913929e+02,1.294036448262177146e+02,-3.881207396782316721e+01
3.773554710942188528e+00,1.834350551214354823e+02,1.293833665835437898e+02,-3.867300923931961165e+01
3.775155031006201423e+00,1.833732808087192723e+02,1.293630990835017940e+02,-3.852706749051696988e+01
3.776755351070213873e+00,1.833117452763063113e+02,1.293428450738199160e+02,-3.837420130420490239e+01
3.778355671134226768e+00,1.832504597464740357e+02,1.293226073000400902e+02,-3.821436554004403519e+01
3.779955991198239662e+00,1.831894355500140250e+02,1.293023885055180529e+02,-3.804751736764053760e+01
3.781556311262252557e+00,1.831286841262317466e+02,1.292821914314231435e+02,-3.787361629883693581e+01
3.783156631326265451e+00,1.830682170229466976e+02,1.292620188167385322e+02,-3.769262421920664252e+01
3.784756951390277901e+00,1.830080458964923764e+02,1.292418733982611059e+02,-3.750450541873659205e+01
3.786357271454290796e+00,1.829481814626972778e+02,1.292217578925958037e+02,-3.730922574893694588e+01
3.787957591518303690e+00,1.828886344799748258e+02,1.292016750105235587e+02,-3.710675346897270543e+01
3.789557911582316585e+00,1.828294168252395480e+02,1.291816274766252945e+02,-3.689706016900051821e+01
3.791158231646329480e+00,1.827705403607442918e+02,1.291616180111201118e+02,-3.668011985471468250e+01
3.792758551710341930e+00,1.827120169338843425e+02,1.291416493298622470e+02,-3.645590897319103618e+01
3.794358871774354824e+00,1.826538583771972526e+02,1.291217241443408739e+02,-3.622440643795052750e+01
3.795959191838367719e+00,1.825960765083629553e+02,1.291018451616801883e+02,-3.598559365306562796e+01
3.797559511902380613e+00,1.825386831302038217e+02,1.290820150846394938e+02,-3.573945453629661273e+01
3.799159831966393508e+00,1.824816900306845184e+02,1.290622366116130308e+02,-3.548597554124440023e+01
3.800760152030405958e+00,1.824251089829120360e+02,1.290425124366300906e+02,-3.522514567850735290e+01
3.802360472094418853e+00,1.823689517451358313e+02,1.290228452493549867e+02,-3.495695653583056384e+01
3.803960792158431747e+00,1.823132300607475997e+02,1.290032377350870263e+02,-3.468140229723378098e+01
3.805561112222444642e+00,1.822579556582814746e+02,1.289836925747605960e+02,-3.439847976110834082e+01
3.807161432286457092e+00,1.822031402514139700e+02,1.289642124449450478e+02,-3.410818835727016562e+01
3.808761752350469987e+00,1.821487955389638387e+02,1.289448000178447842e+02,-3.381053016295866342e+01
3.810362072414482881e+00,1.820949332048923566e+02,1.289254579612991733e+02,-3.350550991777071630e+01
3.811962392478495776e+00,1.820415649183030382e+02,1.289061889387827478e+02,-3.319313503751863692e+01
3.813562712542508670e+00,1.819887023334418075e+02,1.288869956094048632e+02,-3.287341562700350295e+01
3.815163032606521121e+00,1.819363570896969122e+02,1.288678806279100684e+02,-3.254636449169264267e+01
3.816763352670534015e+00,1.818845408115990381e+02,1.288488466446778204e+02,-3.221199714829231198e+01
3.818363672734546910e+00,1.818332651088211094e+02,1.288298963057226842e+02,-3.187033183420813032e+01
3.819963992798559804e+00,1.817825415761785450e+02,1.288110322526941616e+02,-3.152138951588131732e+01
3.821564312862572699e+00,1.817323817936290311e+02,1.287922571228768334e+02,-3.116519389599543643e+01
3.823164632926585149e+00,1.816827973262726346e+02,1.287735735491902744e+02,-3.080177141954384723e+01
3.824764952990598044e+00,1.816337997243518032e+02,1.287549841601890819e+02,-3.043115127875031334e+01
3.826365273054610938e+00,1.815854005232513089e+02,1.287364915800629035e+02,-3.005336541683695373e+01
3.827965593118623833e+00,1.815376112434983042e+02,1.287180984286363810e+02,-2.966844853062928422e+01
3.829565913182636727e+00,1.814904433907623229e+02,1.286998073213691498e+02,-2.927643807199439152e+01
3.831166233246649178e+00,1.814439084558552508e+02,1.286816208693559815e+02,-2.887737424810475417e+01
3.832766553310662072e+00,1.813980179147312697e+02,1.286635416793264994e+02,-2.847130002052081821e+01
3.834366873374674967e+00,1.813527832284869987e+02,1.286455723536454627e+02,-2.805826110308863264e+01
3.835967193438687861e+00,1.813082158039032095e+02,1.286277154897698836e+02,-2.763830592458998936e+01
3.837567513502700756e+00,1.812643256211920573e+02,1.286099736624516368e+02,-2.721148443709347831e+01
3.839167833566713206e+00,1.812211232700227299e+02,1.285923494536461646e+02,-2.677784986188823879e+01
3.840768153630726101e+00,1.811786199161565207e+02,1.285748454495442559e+02,-2.633745865934571739e+01
3.842368473694738995e+00,1.811368265777684599e+02,1.285574642301155279e+02,-2.589036989657713050e+01
3.843968793758751890e+00,1.810957541254470016e+02,1.285402083691083419e+02,-2.543664523707654723e+01
3.845569113822764784e+00,1.810554132821943369e+02,1.285230804340498878e+02,-2.497634892909553628e+01
3.847169433886777234e+00,1.810158146234261096e+02,1.285060829862460707e+02,-2.450954779274798767e+01
3.848769753950790129e+00,1.809769685769716716e+02,1.284892185807816816e+02,-2.403631120584073244e+01
3.850370074014803023e+00,1.809388854230738275e+02,1.284724897665201979e+02,-2.355671108842968309e+01
3.851970394078815918e+00,1.809015752943890902e+02,1.284558990861039547e+02,-2.307082188609818729e+01
3.853570714142828368e+00,1.808650481759874822e+02,1.284394490759540020e+02,-2.257872055195583982e+01
3.855171034206841263e+00,1.808293139053526488e+02,1.284231422662702471e+02,-2.208048652735731565e+01
3.856771354270854157e+00,1.807943821723818019e+02,1.284069811810313411e+02,-2.157620172134085124e+01
3.858371674334867052e+00,1.807602625193857193e+02,1.283909683379946784e+02,-2.106595048878266496e+01
3.859971994398879946e+00,1.807269643410888307e+02,1.283751062486965679e+02,-2.054981960726964374e+01
3.861572314462892397e+00,1.806944968846291033e+02,1.283593974184519482e+02,-2.002789825268684964e+01
3.863172634526905291e+00,1.806628692495580708e+02,1.283438443463546719e+02,-1.950027797352169756e+01
3.864772954590918186e+00,1.806320903878408615e+02,1.283284495252772501e+02,-1.896705266388413236e+01
3.866373274654931080e+00,1.806021691038562551e+02,1.283132154418711082e+02,-1.842831853524089070e+01
3.867973594718943975e+00,1.805731140543965410e+02,1.282981445765663864e+02,-1.788417408686532184e+01
3.869573914782956425e+00,1.805449337486676313e+02,1.282832394035719972e+02,-1.733472007500324352e+01
3.871174234846969320e+00,1.805176365482890048e+02,1.282685023908756818e+02,-1.678005948075045950e+01
3.872774554910982214e+00,1.804912306672937348e+02,1.282539360002438968e+02,-1.622029747664951316e+01
3.874374874974995109e+00,1.804657241721284606e+02,1.282395426872220128e+02,-1.565554139199684158e+01
3.875975195039008003e+00,1.804411249816534166e+02,1.282253249011340017e+02,-1.508590067686661307e+01
3.877575515103020454e+00,1.804174408671424885e+02,1.282112850850828067e+02,-1.451148686484828154e+01
3.879175835167033348e+00,1.803946794522830430e+02,1.281974256759500292e+02,-1.393241353449494646e+01
3.880776155231046243e+00,1.803728482131760984e+02,1.281837491043960995e+02,-1.334879626948817943e+01
3.882376475295059137e+00,1.803519544783362107e+02,1.281702577948602482e+02,-1.276075261751169698e+01
3.883976795359072032e+00,1.803320054286915592e+02,1.281569541655604212e+02,-1.216840204783600399e+01
3.885577115423084482e+00,1.803130080975839178e+02,1.281438406284934501e+02,-1.157186590761340916e+01
3.887177435487097377e+00,1.802949692697514763e+02,1.281309195829075804e+02,-1.097126728833997156e+01
3.888777755551110271e+00,1.802778946442520578e+02,1.281181933681564828e+02,-1.036673023780137548e+01
3.890378075615123166e+00,1.802617903280564349e+02,1.281056643663895898e+02,-9.758381013147401362e+00
3.891978395679135616e+00,1.802466624301888487e+02,1.280933349643226791e+02,-9.146347688634680395e+00
3.893578715743148511e+00,1.802325168299322229e+02,1.280812075369308047e+02,-8.530759902985421306e+00
3.895179035807161405e+00,1.802193591768283625e+02,1.280692844474484389e+02,-7.911748807092661373e+00
3.896779355871174300e+00,1.802071948906776981e+02,1.280575680473693296e+02,-7.289447010398449223e+00
3.898379675935187194e+00,1.801960291615395704e+02,1.280460606764466434e+02,-6.663988525944101404e+00
3.899979995999199645e+00,1.801858669497320022e+02,1.280347646626928508e+02,-6.035508714084740767e+00
3.901580316063212539e+00,1.801767129858317844e+02,1.280236823223798410e+02,-5.404144224863412838e+00
3.903180636127225434e+00,1.801685717706745322e+02,1.280128159600387789e+02,-4.770032939038964415e+00
3.904780956191238328e+00,1.801614475753545719e+02,1.280021678684601909e+02,-4.133313907758089378e+00
3.906381276255251223e+00,1.801553444412250258e+02,1.279917403286940356e+02,-3.494127290865955970e+00
3.907981596319263673e+00,1.801502661798978124e+02,1.279815356100495336e+02,-2.852614293843637405e+00
3.909581916383276567e+00,1.801462163732435613e+02,1.279715559700952952e+02,-2.208917103363907675e+00
3.911182236447289462e+00,1.801431983733916979e+02,1.279618036546592634e+02,-1.563178821452460676e+00
3.912782556511302356e+00,1.801412153027304441e+02,1.279522808978287713e+02,-9.155433982436962381e-01
3.914382876575315251e+00,1.801402700539067609e+02,1.279429899219504563e+02,-2.661555633155130995e-01
3.915983196639327701e+00,1.801403652898263488e+02,1.279339329376303311e+02,3.848392444098096554e-01
3.917583516703340596e+00,1.801415034436537326e+02,1.279251121437337844e+02,1.037294948217295953e+00
3.919183836767353490e+00,1.801436867188121767e+02,1.279165297273854947e+02,1.691064906617998576e+00
3.920784156831366385e+00,1.801469170889837415e+02,1.279081878639695589e+02,2.346001987856631832e+00
3.922384476895379279e+00,1.801511962981092267e+02,1.279000887171293783e+02,3.001958645926707803e+00
3.923984796959391730e+00,1.801565258603882000e+02,1.278922344387677299e+02,3.658786998114993416e+00
3.925585117023404624e+00,1.801629070602790250e+02,1.278846271690467375e+02,4.316338904100571305e+00
3.927185437087417519e+00,1.801703409524988047e+02,1.278772690363878866e+02,4.974466046628772453e+00
3.928785757151430413e+00,1.801788283620234097e+02,1.278701621574719809e+02,5.633020013793167635e+00
3.930386077215443308e+00,1.801883698840875354e+02,1.278633086372392000e+02,6.291852382947106470e+00
3.931986397279455758e+00,1.801989658841845596e+02,1.278567105688890990e+02,6.950814806278329705e+00
3.933586717343468653e+00,1.802106164980667131e+02,1.278503700338805373e+02,7.609759098077597095e+00
3.935187037407481547e+00,1.802233216317449092e+02,1.278442891019317642e+02,8.268537323729942656e+00
3.936787357471494442e+00,1.802370812177854305e+02,1.278384697466307358e+02,8.927001549956495197e+00
3.938387677535506892e+00,1.802518947562798530e+02,1.278329139287393019e+02,9.585004475623700060e+00
3.939987997599519787e+00,1.802677611667257054e+02,1.278276236769693099e+02,1.024239975888374943e+01
3.941588317663532681e+00,1.802846791680184708e+02,1.278226009972263313e+02,1.089904164504998185e+01
3.943188637727545576e+00,1.803026472784717669e+02,1.278178478726041760e+02,1.155478506406880612e+01
3.944788957791558470e+00,1.803216638158174590e+02,1.278133662633848644e+02,1.220948572997308190e+01
3.946389277855570921e+00,1.803417268972054615e+02,1.278091581070385985e+02,1.286300024233497119e+01
3.947989597919583815e+00,1.803628344392039367e+02,1.278052253182238047e+02,1.351518618976828989e+01
3.949589917983596710e+00,1.803849841577991810e+02,1.278015697887871056e+02,1.416590225552301341e+01
3.951190238047609604e+00,1.804081735683956254e+02,1.277981933877633480e+02,1.481500832522597477e+01
3.952790558111622499e+00,1.804323999858158913e+02,1.277950979613755607e+02,1.546236559681370082e+01
3.954390878175634949e+00,1.804576605243007350e+02,1.277922853330349966e+02,1.610783669271024010e+01
3.955991198239647844e+00,1.804839520975091602e+02,1.277897573033411192e+02,1.675128577430217192e+01
3.957591518303660738e+00,1.805112714185182199e+02,1.277875156500815734e+02,1.739257865875769582e+01
3.959191838367673633e+00,1.805396149998231863e+02,1.277855621282322431e+02,1.803158293825016756e+01
3.960792158431686527e+00,1.805689791533374944e+02,1.277838984699571938e+02,1.866816810163158635e+01
3.962392478495698978e+00,1.805993599903927134e+02,1.277825263846087154e+02,1.930220565861335302e+01
3.963992798559711872e+00,1.806307534217386319e+02,1.277814475587272796e+02,1.993356926650304217e+01
3.965593118623724767e+00,1.806631551575431160e+02,1.277806636560416109e+02,2.056213485954888398e+01
3.967193438687737661e+00,1.806965607073922797e+02,1.277801763174685732e+02,2.118778078094450734e+01
3.968793758751750556e+00,1.807309653802903142e+02,1.277799871611132971e+02,2.181038791753836747e+01
3.970394078815763006e+00,1.807663642846596304e+02,1.277800977822691095e+02,2.242983983730036712e+01
3.971994398879775900e+00,1.808027523283408300e+02,1.277805097534175047e+02,2.304602292958493948e+01
3.973594718943788795e+00,1.808401242185925923e+02,1.277812246242282157e+02,2.365882654823482412e+01
3.975195039007801689e+00,1.808784744620917877e+02,1.277822439215591999e+02,2.426814315756424989e+01
3.976795359071814584e+00,1.809177973649335058e+02,1.277835691494565822e+02,2.487386848125624894e+01
3.978395679135827034e+00,1.809580870326309423e+02,1.277852017891546978e+02,2.547590165420260888e+01
3.979995999199839929e+00,1.809993373701154269e+02,1.277871432990761349e+02,2.607414537731647641e+01
3.981596319263852823e+00,1.810415420817365373e+02,1.277893951148316205e+02,2.666850607532959927e+01
3.983196639327865718e+00,1.810846946712619570e+02,1.277919586492201489e+02,2.725889405759536288e+01
3.984796959391878168e+00,1.811287884418775320e+02,1.277948352922288819e+02,2.784522368189905706e+01
3.986397279455891063e+00,1.811738165081611385e+02,1.277980264102848622e+02,2.842741350755890295e+01
3.987997599519903957e+00,1.812197731165492769e+02,1.278015332561633954e+02,2.900538494039108528e+01
3.989597919583916852e+00,1.812666518967158424e+02,1.278053570618355224e+02,2.957906438091420753e+01
3.991198239647929746e+00,1.813144455166232092e+02,1.278094990809884308e+02,3.014838382741712053e+01
3.992798559711942197e+00,1.813631466328932049e+02,1.278139605347940346e+02,3.071327997221486683e+01
