s1,s2,p_eq,p_eq_noisy
6.319975184946768909e-02,6.568667668842737006e-02,2.958862046678993329e-01,2.928390350589473168e-01
2.300637917157451195e-02,7.217860535595377325e-02,3.099443705257343140e-01,3.111137817844422115e-01
6.915647437114415264e-02,6.253251260271955325e-02,2.916377099278928964e-01,2.891851367244487325e-01
2.666471569027042965e-02,6.703502311598327768e-02,3.003092641821898945e-01,3.013861172365823182e-01
3.125343788767806497e-02,9.202256690837586073e-02,3.382304811560444824e-01,3.419159469396250706e-01
9.769467412649562865e-02,8.519978970372298066e-02,3.209768577130575062e-01,3.237533554049968343e-01
1.425825890843684246e-02,6.809561765363397745e-02,3.062538100844726108e-01,3.069832575416249765e-01
2.634735997481261333e-02,1.858937501496956204e-02,2.142905280564699200e-01,2.233404378852229533e-01
1.876738656066222546e-02,9.828071217272341120e-02,3.552181911879548903e-01,3.481116091744170249e-01
3.676023779274252556e-02,8.165150563953803287e-03,1.878907785562359267e-01,1.860218845532871090e-01
5.663607991660022517e-02,1.081786740061277743e-02,1.839278346324642321e-01,1.822763119447005087e-01
6.724031618531263466e-02,6.047678385401388662e-02,2.885100354840343662e-01,2.797466074849750406e-01
4.810276672856907132e-02,9.491083194972824155e-02,3.360920013372890036e-01,3.334071042442972033e-01
4.297250054364045585e-02,7.415597800617122759e-02,3.084662644836996259e-01,3.079623128894611872e-01
2.172276008299883418e-02,6.937511842874784229e-03,2.070771069404977460e-01,2.000821935502173632e-01
1.141600351393630419e-02,4.858449585394053472e-02,2.722859024218276525e-01,2.808518835107067790e-01
1.948903658581606357e-02,1.505598713603780239e-02,2.158203868141257420e-01,2.234537266922566046e-01
2.186152584187045500e-02,4.684433637312226256e-02,2.662473349346056173e-01,2.711011821840350611e-01
9.452043992031709807e-02,6.276479816476478180e-02,2.920368935011564693e-01,2.862762676070297330e-01
9.717729836221859763e-02,5.704119506787791449e-02,2.826435934889386936e-01,2.890043861927888424e-01
8.043864654417035021e-02,6.519671497906373570e-02,2.958614716063735495e-01,2.977978805704978860e-01
8.836948060401968869e-03,5.770886725142314322e-02,2.898314449858461206e-01,2.911160583330181240e-01
5.648356862572787018e-02,6.316637051184392782e-02,2.919873922823117418e-01,2.909336349256998466e-01
5.544825746312422726e-02,4.077180912022680681e-02,2.544365895071362127e-01,2.522584503001163436e-01
8.661374498167226377e-02,2.031044644120098830e-02,2.029707369355951974e-01,1.989286535197394845e-01
7.927221760269551054e-02,5.950690907100459649e-03,1.604140552298169153e-01,1.683853951608238475e-01
2.901800988829439723e-02,2.697471645435935844e-02,2.283527119084490520e-01,2.255707018107607764e-01
5.123772968940717293e-02,1.166809531622256188e-02,1.881204866458009162e-01,1.929294907786520408e-01
9.142376136004121828e-03,4.584356957211903338e-02,2.683652582463718073e-01,2.677704531310955427e-01
6.687486816246175636e-02,7.769375181528948016e-02,3.119522920677769706e-01,3.089258070526467170e-01
9.223634591291782203e-02,5.716041793806209831e-02,2.833560788704220235e-01,2.796873874371710311e-01
8.722252230503919901e-02,8.782201006997472637e-02,3.238218690134013200e-01,3.290485758482569190e-01
4.867452985573447743e-02,8.201264348720874175e-02,3.187385736599321340e-01,3.189587923138192949e-01
5.472663062082543800e-02,4.703203338640403464e-02,2.659020600206182805e-01,2.653646370367498397e-01
6.678013093605193740e-02,2.660221333869516522e-02,2.236921440517687654e-01,2.304999819408316553e-01
8.067461827142267949e-02,1.358395750488468334e-02,1.847450207818867873e-01,1.824771386900841397e-01
7.179325290672514126e-02,5.761704408241214576e-02,2.843654506013096328e-01,2.826469004281051411e-01
5.516361746860763693e-02,1.834333488405140086e-02,2.044987084505191788e-01,2.074948284183264768e-01
8.266436465385276766e-02,8.466919323942619091e-02,3.203266988085341493e-01,3.190689034395556289e-01
6.512201116490254349e-02,7.350434621879178843e-02,3.065730788876132040e-01,3.041984205627543125e-01
8.452451787537952621e-02,4.112923712629147632e-02,2.545161884146244224e-01,2.521358265139292953e-01
4.224582948976994545e-02,8.461769468425754670e-02,3.236037998195924192e-01,3.279884027602330554e-01
8.840970059370542589e-02,7.664011556344217657e-02,3.110270387422233163e-01,3.076066684045386523e-01
9.065914146409723151e-02,4.545623152284752194e-02,2.624303810319563168e-01,2.568339586678531905e-01
2.922707993440237795e-02,8.007355400490422104e-02,3.206259336972352991e-01,3.197401736422889607e-01
3.393155494936170996e-02,1.252710699009202192e-02,1.984925846949302242e-01,1.989610171026368612e-01
3.701656399477808168e-02,2.823274527051543650e-02,2.294088050213298202e-01,2.275632559686814604e-01
5.326312081673263699e-02,3.883290916759483263e-02,2.505982898839052009e-01,2.577824296365512358e-01
5.669560727468286182e-02,9.659316565280497147e-02,3.360633993925601914e-01,3.423108914117829471e-01
8.576706641909084827e-02,3.957067760458066186e-02,2.510783315169197172e-01,2.425452060933370180e-01
9.244561193840877822e-02,3.024032183060323606e-02,2.280115005842079101e-01,2.300740770639549126e-01
8.189277808073525122e-02,7.428894703663299626e-02,3.080062172267366005e-01,3.050528557781898575e-01
7.993263384292273455e-02,2.729352514847280600e-02,2.234917246420121406e-01,2.226979197886547190e-01
6.893447683415825089e-02,8.700685536028997247e-02,3.231548017059850397e-01,3.170570024036449830e-01
9.741943659860997917e-02,9.833287490716620394e-02,3.344541696853704504e-01,3.401700205088707407e-01
3.240678342048782662e-02,6.495115572447439367e-02,2.957631270913457788e-01,2.943856804624835899e-01
6.768753348014508453e-02,6.786330918736706297e-02,2.991018728100302559e-01,2.972009221757159758e-01
3.254918719474919619e-02,9.973194256785790357e-02,3.491202862176143729e-01,3.483937340037366881e-01
8.392263311970139805e-02,8.415528316653250740e-02,3.197612508077150584e-01,3.200759477668618791e-01
7.871629959673202837e-02,4.018256075678781208e-02,2.531505001234173324e-01,2.502528727727275082e-01
7.993769758381841228e-03,4.751093914155368053e-02,2.718222655274444843e-01,2.779998970674620873e-01
3.043871887217949879e-02,9.355978723419859644e-02,3.409406369903668077e-01,3.406235505531640118e-01
6.778932916075075532e-02,2.557286051926825274e-02,2.210481607907106849e-01,2.217953669079318624e-01
5.766268598973973286e-02,8.451006766479131349e-02,3.209058199151599844e-01,3.252289249668923188e-01
3.783982989431058930e-02,1.151031156746751966e-02,1.939249397791427687e-01,1.959371295324887075e-01
2.991946448034287290e-02,4.155445242105620246e-02,2.556309127746465570e-01,2.497116197209653943e-01
7.399044631199991340e-02,9.960736423466737266e-02,3.367930365685424809e-01,3.407809617110031386e-01
7.316772109272209890e-02,4.435824385407503845e-02,2.616493246943862316e-01,2.560425687484041424e-01
9.085709837663347166e-02,4.484289743302211778e-02,2.611845972853573117e-01,2.602889596768023783e-01
9.271691771163459439e-02,7.895385519719895495e-02,3.138346413976178528e-01,3.216897918267446754e-01
8.680813971823743425e-02,2.412957961874530322e-02,2.135793448745373635e-01,2.212375730404285423e-01
2.093812639425460601e-02,3.141819709776554059e-02,2.388356223843130233e-01,2.428546756404468265e-01
6.683043102276163550e-02,3.875978573971747276e-02,2.507360111957905313e-01,2.554092945102405254e-01
9.826344530467834293e-02,1.119253819272536532e-02,1.703458587542021896e-01,1.748047494006995106e-01
7.427915584917177405e-02,4.594036868910315180e-02,2.646002863124223281e-01,2.721733288944008788e-01
8.422901081705527759e-02,5.846632299473965289e-02,2.858528585788484566e-01,2.869012851615329041e-01
8.605272844680565691e-02,2.893851685534079218e-02,2.263540478331757533e-01,2.322693567134846704e-01
2.220053433011941538e-02,2.318638495198926605e-02,2.243421527706445096e-01,2.285931599781242385e-01
2.395252325385308773e-02,4.411745894027287868e-02,2.609834835588924484e-01,2.626057911743011064e-01
9.078061363939318729e-02,8.749819322921616183e-02,3.234877533107070602e-01,3.175828801582310512e-01
6.881102664720400997e-02,3.645206815376970250e-02,2.459218101900204068e-01,2.522967417910819687e-01
9.384515647644497971e-02,6.817459595178727849e-02,2.999384004434604289e-01,3.027750592328331547e-01
2.011450498451385072e-02,8.113262003047182203e-02,3.260995712867612029e-01,3.231385614750040824e-01
6.184590795991856682e-02,9.853042107075311862e-02,3.373384245906999590e-01,3.421673594765323179e-01
2.412608432559347482e-02,3.086134596876939987e-02,2.368490282406455760e-01,2.341592684007261782e-01
9.144673044408221929e-02,3.534942673653008322e-02,2.406240320385936438e-01,2.408549125998733220e-01
4.747715816020522950e-02,4.799736345665689408e-02,2.671960323533825732e-01,2.637898720723670931e-01
1.810619775220599637e-02,1.498768730335112501e-02,2.176135442095931127e-01,2.230653471920164554e-01
3.400566435496694268e-02,3.504133588673012667e-02,2.431345662742957492e-01,2.458322706325400675e-01
5.606697582370429728e-02,9.049932118463518971e-02,3.286421349996438979e-01,3.292676835411915692e-01
1.189907985770300922e-02,6.635464113055898616e-02,3.041762711749243508e-01,3.074912463239397598e-01
8.830571783912737061e-02,7.936889414130120224e-02,3.143059918941635833e-01,3.174601397849514672e-01
2.953902986825901814e-02,5.549996191771056075e-02,2.803851112114367772e-01,2.842383663680359551e-01
3.758390921440840637e-02,5.102804932285883582e-02,2.722289812799990050e-01,2.724452308515878940e-01
4.499696523937788545e-02,9.182852463804384857e-02,3.328630556739431978e-01,3.347933336973827889e-01
4.625127110572364170e-02,4.557076221372619723e-02,2.628498916221878590e-01,2.634880481042715661e-01
1.055921385228753701e-02,9.945969457206464345e-03,2.350922958750125691e-01,2.424377552777002842e-01
5.426194893961983762e-02,6.340974195286032400e-02,2.922813984312650493e-01,2.905859546876146671e-01
2.108124094396817208e-02,5.695110412578596737e-02,2.843610423152482247e-01,2.840594093075503035e-01
6.693104952395613483e-02,6.531799301265883706e-02,2.955267847418470706e-01,2.935957335222297848e-01
8.562354879634238858e-02,7.380366910902300126e-02,3.074659233165478733e-01,3.003261982630479054e-01
7.112105822768512164e-02,3.283854320726690978e-02,2.379153148957451613e-01,2.361808646254620891e-01
9.593137692265718552e-02,3.037601142727405085e-02,2.273367614201489417e-01,2.180415507782879625e-01
4.202599294578760608e-02,5.443892595398134443e-02,2.779749416257328853e-01,2.785131238165524104e-01
6.583794000407693081e-02,7.241163883322668249e-02,3.051525662231370783e-01,3.048200805526546375e-01
7.193637840768386457e-03,3.479424681092676414e-02,2.514214690150747278e-01,2.404902773100017488e-01
2.798804553778818857e-02,2.787267959847519391e-02,2.303122828404688682e-01,2.309073026026103870e-01
1.678054356383077914e-02,6.652654693318842127e-02,3.024692993308831235e-01,2.982648273331824917e-01
3.819773087600577405e-02,8.042774664346957758e-02,3.185370069166365004e-01,3.232324241762044026e-01
4.273256022851836672e-02,3.787911931115158642e-02,2.484254385996645664e-01,2.418068214146075756e-01
9.568513614334859738e-03,4.904748851253993430e-02,2.738545119560751306e-01,2.785034295061644682e-01
3.028892813688301502e-02,9.508612088733177370e-02,3.433281701776338402e-01,3.346125372257132136e-01
1.447440735804688891e-02,6.460846596217273419e-02,2.999607401990296851e-01,3.019838733871744174e-01
3.964683895071918068e-02,8.154783096400929077e-02,3.198283409987284776e-01,3.164261445240934556e-01
8.242357186704096783e-02,2.824510034274921311e-02,2.253985936562880321e-01,2.266291495440168891e-01
6.830981173566440245e-02,2.476224726683288677e-02,2.189557915331993010e-01,2.161987069670526229e-01
4.158811790191861008e-02,1.103565759435390717e-02,1.907429548969197253e-01,1.920606026322839444e-01
6.497494604267921303e-02,9.647788983884401925e-02,3.344398060334635714e-01,3.268117729166729601e-01
9.323199945364653296e-02,3.890782779177470729e-02,2.482817803933948242e-01,2.480638065868533970e-01
2.765561794338436408e-02,1.487653004507612925e-02,2.072586897796713790e-01,2.139196372930481094e-01
2.910107269311244804e-02,2.112726174658665496e-02,2.173287127364383065e-01,2.179619880562705669e-01
4.397389974500710841e-02,7.381379111273168869e-02,3.078442058878271825e-01,3.119484219696560534e-01
3.644611626632397045e-02,7.528702785415182508e-03,1.869357475371670740e-01,1.857965886131708599e-01
8.079880105188458339e-02,9.636834057800654219e-02,3.329080503514196820e-01,3.417895472567201720e-01
9.580592576553635664e-02,5.966839729565599770e-02,2.871033783177083798e-01,2.909466195466222649e-01
9.415362675380217067e-03,9.162000724957115871e-02,3.506406460597761288e-01,3.520142208820190022e-01
3.401310253641741388e-02,9.476448926118191673e-02,3.410716189015783883e-01,3.402068653544682575e-01
4.232309760311558922e-02,4.999991470089262813e-02,2.704807970843352005e-01,2.691453771479253021e-01
9.926993061055691681e-02,5.425882174416046116e-02,2.775458818887504009e-01,2.788709893298824127e-01
1.624360316214180922e-02,9.756680438668610678e-02,3.558134815319865529e-01,3.538881610563112123e-01
1.006019181620009320e-02,4.086925018840597418e-02,2.593660287337308801e-01,2.625491415455698530e-01
3.389841642437732561e-02,4.018409754138257961e-02,2.528658352791283148e-01,2.523194198560819723e-01
3.711245586576137484e-02,8.133945930241019695e-02,3.201588196237936668e-01,3.286780576104850748e-01
1.588295364451849240e-02,1.416303615500069321e-02,2.205422679572698608e-01,2.185361791250337860e-01
3.066485969135103115e-02,8.713870164725469325e-02,3.310519905332666712e-01,3.312519132237031760e-01
9.829770123025273476e-02,9.717986745815573868e-03,1.653841299099548523e-01,1.732254555254054695e-01
8.322300533110035814e-02,1.461672557509744938e-02,1.871015939878714340e-01,1.881138593327598696e-01
9.132470662714038678e-02,8.896257077623467846e-03,1.655563901168091157e-01,1.792618645951110368e-01
9.863702544826889740e-02,4.554966874634724938e-02,2.611527674414489963e-01,2.638650753928146186e-01
8.795425038060888934e-02,9.601130154189356503e-02,3.323237256748206025e-01,3.317481159697295290e-01
9.589348423479172878e-03,5.682482387719350186e-02,2.878924715335023365e-01,2.928365435739119782e-01
4.324852541909748188e-02,3.800829478085315100e-02,2.486826753787562128e-01,2.440808502458063356e-01
6.101088316024120412e-02,2.906971662587606170e-02,2.299652652260646135e-01,2.364983076098010617e-01
5.188491335924063502e-02,1.811258572746763870e-02,2.045284224430299058e-01,1.990438534420080896e-01
2.901194070338830588e-02,4.154701312711792799e-02,2.556944840992865231e-01,2.529904923683058415e-01
3.811521461479633333e-02,6.175453234494680116e-02,2.899907131970372309e-01,2.906641843816584747e-01
5.119426393295335720e-02,9.752551190549457738e-02,3.386047020849555778e-01,3.426558706889745176e-01
2.134135660889060690e-02,4.100624648669027456e-02,2.558395664240817879e-01,2.579230739213621004e-01
5.763798847185318958e-03,9.614338506411082563e-02,3.615289093138861487e-01,3.567475176106527646e-01
1.228236152274713583e-02,4.167863078463457382e-02,2.597737905699454286e-01,2.556417928364997927e-01
9.530833613771722002e-02,3.029040913915953537e-02,2.273091906766340209e-01,2.312632692013247560e-01
4.946666516082760812e-02,1.450672684312399527e-02,1.960252544397952656e-01,1.993203269832880264e-01
2.899651665928677444e-02,9.006293161725448249e-02,3.362731430291159285e-01,3.322159077881269851e-01
8.524921546437591591e-02,5.806537356398529942e-02,2.851966403492823821e-01,2.754693059251746012e-01
6.545674099585442607e-02,2.976167725180352622e-02,2.312974823522293277e-01,2.196951296660553388e-01
5.968905289990731472e-02,3.966126807357062134e-02,2.524426453415807292e-01,2.521547584106509921e-01
4.488577126991923766e-02,6.085520771561540171e-02,2.883068479318350863e-01,2.869874908396317648e-01
8.861300334165456150e-02,9.552638603544201523e-02,3.318251502779877016e-01,3.289120641938207412e-01
4.684459070549974041e-02,5.280482730021558019e-02,2.753623792632214906e-01,2.718390323635554440e-01
