s,P_fix,P_fix_noisy
1.889777955591118275e+00,4.430853529868483687e-01,4.559185263751587835e-01
1.890278055611122277e+00,4.431156410200735030e-01,4.372918409028332398e-01
1.890778155631126278e+00,4.431459109289840881e-01,4.495737783482317007e-01
1.891278255651130280e+00,4.431761627257863601e-01,4.325009068395607170e-01
1.891778355671134282e+00,4.432063964226778952e-01,4.370643676293109459e-01
1.892278455691138284e+00,4.432366120318471103e-01,4.408004503742537494e-01
1.892778555711142285e+00,4.432668095654735407e-01,4.398167159859208142e-01
1.893278655731146287e+00,4.432969890357278397e-01,4.496397423927984138e-01
1.893778755751150289e+00,4.433271504547718900e-01,4.313438760184676313e-01
1.894278855771154291e+00,4.433572938347584702e-01,4.529730751833064284e-01
1.894778955791158292e+00,4.433874191878314219e-01,4.529858047504805030e-01
1.895279055811162294e+00,4.434175265261260379e-01,4.412562587145991699e-01
1.895779155831166296e+00,4.434476158617682851e-01,4.316915007588706943e-01
1.896279255851170298e+00,4.434776872068756370e-01,4.198731966576624286e-01
1.896779355871174300e+00,4.435077405735564637e-01,4.428820924530336711e-01
1.897279455891178301e+00,4.435377759739102532e-01,4.364296607724834076e-01
1.897779555911182303e+00,4.435677934200278894e-01,4.445844300302712604e-01
1.898279655931186305e+00,4.435977929239911521e-01,4.331248409841205183e-01
1.898779755951190307e+00,4.436277744978730508e-01,4.436542288097278242e-01
1.899279855971194308e+00,4.436577381537377684e-01,4.430471490340812113e-01
1.899779955991198310e+00,4.436876839036407172e-01,4.437992774511572702e-01
1.900280056011202312e+00,4.437176117596283720e-01,4.465503876818812667e-01
1.900780156031206314e+00,4.437475217337384925e-01,4.466419628979736989e-01
1.901280256051210316e+00,4.437774138379999567e-01,4.533965414554508855e-01
1.901780356071214317e+00,4.438072880844327606e-01,4.360448277056447330e-01
1.902280456091218319e+00,4.438371444850483516e-01,4.509774477611171450e-01
1.902780556111222321e+00,4.438669830518491288e-01,4.454619259498541761e-01
1.903280656131226323e+00,4.438968037968288316e-01,4.397633647927158274e-01
1.903780756151230324e+00,4.439266067319723730e-01,4.340682328316580185e-01
1.904280856171234326e+00,4.439563918692559508e-01,4.584119637797102187e-01
1.904780956191238328e+00,4.439861592206469365e-01,4.463690398764789680e-01
1.905281056211242330e+00,4.440159087981039310e-01,4.389171283908814281e-01
1.905781156231246332e+00,4.440456406135767642e-01,4.447835895722987432e-01
1.906281256251250333e+00,4.440753546790066064e-01,4.441429125100716524e-01
1.906781356271254335e+00,4.441050510063258572e-01,4.389505279609841049e-01
1.907281456291258337e+00,4.441347296074580897e-01,4.305077692198149286e-01
1.907781556311262339e+00,4.441643904943183285e-01,4.457036610262779530e-01
1.908281656331266340e+00,4.441940336788126054e-01,4.426075216365953358e-01
1.908781756351270342e+00,4.442236591728385142e-01,4.414603374199889130e-01
1.909281856371274344e+00,4.442532669882847118e-01,4.540245485235363532e-01
1.909781956391278346e+00,4.442828571370313617e-01,4.313288288003902515e-01
1.910282056411282348e+00,4.443124296309496901e-01,4.349045708257391341e-01
1.910782156431286349e+00,4.443419844819024855e-01,4.459633341638759574e-01
1.911282256451290351e+00,4.443715217017435992e-01,4.526482549361499075e-01
1.911782356471294353e+00,4.444010413023183892e-01,4.504824313180801343e-01
1.912282456491298355e+00,4.444305432954634427e-01,4.516591502235999811e-01
1.912782556511302356e+00,4.444600276930067428e-01,4.227472846700277009e-01
1.913282656531306358e+00,4.444894945067675573e-01,4.494349785559570987e-01
1.913782756551310360e+00,4.445189437485565498e-01,4.486814889434881382e-01
1.914282856571314362e+00,4.445483754301756685e-01,4.513436142817252028e-01
1.914782956591318364e+00,4.445777895634183130e-01,4.378228027375761777e-01
1.915283056611322365e+00,4.446071861600691122e-01,4.496924214292400412e-01
1.915783156631326367e+00,4.446365652319041462e-01,4.545949786303827844e-01
1.916283256651330369e+00,4.446659267906909463e-01,4.605875815926930850e-01
1.916783356671334371e+00,4.446952708481882732e-01,4.472566412158557880e-01
1.917283456691338372e+00,4.447245974161463944e-01,4.316435584049745366e-01
1.917783556711342374e+00,4.447539065063069175e-01,4.453607921922079771e-01
1.918283656731346376e+00,4.447831981304028459e-01,4.512210606796089318e-01
1.918783756751350378e+00,4.448124723001586345e-01,4.499558320307885384e-01
1.919283856771354380e+00,4.448417290272900781e-01,4.638338738185596166e-01
1.919783956791358381e+00,4.448709683235044787e-01,4.429637838261697991e-01
1.920284056811362383e+00,4.449001902005005338e-01,4.349184593210271288e-01
1.920784156831366385e+00,4.449293946699682811e-01,4.387232975496836440e-01
1.921284256851370387e+00,4.449585817435893764e-01,4.515311898874913576e-01
1.921784356871374388e+00,4.449877514330368156e-01,4.371525473675806350e-01
1.922284456891378390e+00,4.450169037499749902e-01,4.348066981476247927e-01
1.922784556911382170e+00,4.450460387060598544e-01,4.368696986980530328e-01
1.923284656931386172e+00,4.450751563129387023e-01,4.571085112702012454e-01
1.923784756951390174e+00,4.451042565822505570e-01,4.475451171223026048e-01
1.924284856971394175e+00,4.451333395256255598e-01,4.419023513799832936e-01
1.924784956991398177e+00,4.451624051546855809e-01,4.536495225729301195e-01
1.925285057011402179e+00,4.451914534810438862e-01,4.520780169090393708e-01
1.925785157031406181e+00,4.452204845163053037e-01,4.356889622056849820e-01
1.926285257051410182e+00,4.452494982720660577e-01,4.535617485050160713e-01
1.926785357071414184e+00,4.452784947599139898e-01,4.477886344994920220e-01
1.927285457091418186e+00,4.453074739914283930e-01,4.250405345337257002e-01
1.927785557111422188e+00,4.453364359781800674e-01,4.337236738713408091e-01
1.928285657131426190e+00,4.453653807317314306e-01,4.480546789029860033e-01
1.928785757151430191e+00,4.453943082636362405e-01,4.503119639283433284e-01
1.929285857171434193e+00,4.454232185854400394e-01,4.427041818388585126e-01
1.929785957191438195e+00,4.454521117086796544e-01,4.357097409391939569e-01
1.930286057211442197e+00,4.454809876448836969e-01,4.480579053396909206e-01
1.930786157231446198e+00,4.455098464055721741e-01,4.275579697668419610e-01
1.931286257251450200e+00,4.455386880022568219e-01,4.511706544860092372e-01
1.931786357271454202e+00,4.455675124464407166e-01,4.442132163871499451e-01
1.932286457291458204e+00,4.455963197496187189e-01,4.454683718152612215e-01
1.932786557311462206e+00,4.456251099232770296e-01,4.393340867769431335e-01
1.933286657331466207e+00,4.456538829788938005e-01,4.540006319114434086e-01
1.933786757351470209e+00,4.456826389279383571e-01,4.228145073756681693e-01
1.934286857371474211e+00,4.457113777818719758e-01,4.372992234938257172e-01
1.934786957391478213e+00,4.457400995521473286e-01,4.516250608152469481e-01
1.935287057411482214e+00,4.457688042502088721e-01,4.389900753081251161e-01
1.935787157431486216e+00,4.457974918874924031e-01,4.604233341013141967e-01
1.936287257451490218e+00,4.458261624754256136e-01,4.502138527767716170e-01
1.936787357471494220e+00,4.458548160254275916e-01,4.385066068650281257e-01
1.937287457491498222e+00,4.458834525489094314e-01,4.570527880387459385e-01
1.937787557511502223e+00,4.459120720572734009e-01,4.452414108459024078e-01
1.938287657531506225e+00,4.459406745619137746e-01,4.519495446223508739e-01
1.938787757551510227e+00,4.459692600742162782e-01,4.401547837571791466e-01
1.939287857571514229e+00,4.459978286055584218e-01,4.403559067629415624e-01
1.939787957591518230e+00,4.460263801673092776e-01,4.533484483249951014e-01
1.940288057611522232e+00,4.460549147708297579e-01,4.473712696409195555e-01
1.940788157631526234e+00,4.460834324274721707e-01,4.389470088535492587e-01
1.941288257651530236e+00,4.461119331485808304e-01,4.377733469257499843e-01
1.941788357671534238e+00,4.461404169454914470e-01,4.529189484594625115e-01
1.942288457691538239e+00,4.461688838295316817e-01,4.639345104782100493e-01
1.942788557711542241e+00,4.461973338120207022e-01,4.383039155755810712e-01
1.943288657731546243e+00,4.462257669042695163e-01,4.533417126629684102e-01
1.943788757751550245e+00,4.462541831175807494e-01,4.179465082499379536e-01
1.944288857771554246e+00,4.462825824632489224e-01,4.330073020709080400e-01
1.944788957791558248e+00,4.463109649525600076e-01,4.534215291229214961e-01
1.945289057811562250e+00,4.463393305967919278e-01,4.624731106141910519e-01
1.945789157831566252e+00,4.463676794072142795e-01,4.474351997300277661e-01
1.946289257851570254e+00,4.463960113950884434e-01,4.522411033852519746e-01
1.946789357871574255e+00,4.464243265716674181e-01,4.494494870037636369e-01
1.947289457891578257e+00,4.464526249481960973e-01,4.568837146960706419e-01
1.947789557911582259e+00,4.464809065359111040e-01,4.362513998619199085e-01
1.948289657931586261e+00,4.465091713460408451e-01,4.532699518584787923e-01
1.948789757951590262e+00,4.465374193898054012e-01,4.427331684195155992e-01
1.949289857971594264e+00,4.465656506784167479e-01,4.437036490163419056e-01
1.949789957991598266e+00,4.465938652230786454e-01,4.470357674759405930e-01
1.950290058011602268e+00,4.466220630349865828e-01,4.450842008801352279e-01
1.950790158031606270e+00,4.466502441253278888e-01,4.395573750670858093e-01
1.951290258051610271e+00,4.466784085052816766e-01,4.446499713124909547e-01
1.951790358071614273e+00,4.467065561860189549e-01,4.378594299266922452e-01
1.952290458091618275e+00,4.467346871787024054e-01,4.618625058327260335e-01
1.952790558111622277e+00,4.467628014944866055e-01,4.541757860590221463e-01
1.953290658131626278e+00,4.467908991445180278e-01,4.432111258308039647e-01
1.953790758151630280e+00,4.468189801399348182e-01,4.630338694171561298e-01
1.954290858171634282e+00,4.468470444918671292e-01,4.600573034758879687e-01
1.954790958191638284e+00,4.468750922114368973e-01,4.522050982162217903e-01
1.955291058211642286e+00,4.469031233097578992e-01,4.421367122743334876e-01
1.955791158231646287e+00,4.469311377979358069e-01,4.499947065114883182e-01
1.956291258251650289e+00,4.469591356870681320e-01,4.531291193242362736e-01
1.956791358271654291e+00,4.469871169882441708e-01,4.612351373642722407e-01
1.957291458291658293e+00,4.470150817125453369e-01,4.457562513374066504e-01
1.957791558311662294e+00,4.470430298710446615e-01,4.419697909863462004e-01
1.958291658331666296e+00,4.470709614748072380e-01,4.702427562465836819e-01
1.958791758351670298e+00,4.470988765348899441e-01,4.613314488109585554e-01
1.959291858371674300e+00,4.471267750623417747e-01,4.507411757211213232e-01
1.959791958391678302e+00,4.471546570682032318e-01,4.385895381435150342e-01
1.960292058411682303e+00,4.471825225635072121e-01,4.525226423665566489e-01
1.960792158431686305e+00,4.472103715592780637e-01,4.587845237913113494e-01
1.961292258451690307e+00,4.472382040665324743e-01,4.552240419143295802e-01
1.961792358471694309e+00,4.472660200962787491e-01,4.559358887392469528e-01
1.962292458491698310e+00,4.472938196595174221e-01,4.482482882649403977e-01
1.962792558511702312e+00,4.473216027672405892e-01,4.590894530697295361e-01
1.963292658531706314e+00,4.473493694304327417e-01,4.419096711883636064e-01
1.963792758551710316e+00,4.473771196600698774e-01,4.435503252877895930e-01
1.964292858571714318e+00,4.474048534671203337e-01,4.429799097322970614e-01
1.964792958591718319e+00,4.474325708625442322e-01,4.415691648373286093e-01
1.965293058611722321e+00,4.474602718572936455e-01,4.672458017013716991e-01
1.965793158631726323e+00,4.474879564623126527e-01,4.312451024892808293e-01
1.966293258651730325e+00,4.475156246885375055e-01,4.503552091571355609e-01
1.966793358671734326e+00,4.475432765468960739e-01,4.382930947253278475e-01
1.967293458691738328e+00,4.475709120483085668e-01,4.357584133080790734e-01
1.967793558711742330e+00,4.475985312036869779e-01,4.490736244821969536e-01
1.968293658731746332e+00,4.476261340239355291e-01,4.326030336618302274e-01
1.968793758751750334e+00,4.476537205199501157e-01,4.472188015291340690e-01
1.969293858771754335e+00,4.476812907026189725e-01,4.708411472927002683e-01
1.969793958791758337e+00,4.477088445828221741e-01,4.470549481234127320e-01
1.970294058811762339e+00,4.477363821714320791e-01,4.527078349661330381e-01
1.970794158831766341e+00,4.477639034793127193e-01,4.397873008048140409e-01
1.971294258851770342e+00,4.477914085173204661e-01,4.529944788849283310e-01
1.971794358871774344e+00,4.478188972963035308e-01,4.334695385093304543e-01
1.972294458891778346e+00,4.478463698271023530e-01,4.501431127083906358e-01
1.972794558911782348e+00,4.478738261205493787e-01,4.470020202335617254e-01
1.973294658931786349e+00,4.479012661874690049e-01,4.697669274823294550e-01
1.973794758951790351e+00,4.479286900386779124e-01,4.473990070667779317e-01
1.974294858971794353e+00,4.479560976849846776e-01,4.446630306893363804e-01
1.974794958991798355e+00,4.479834891371901051e-01,4.427123973783314015e-01
1.975295059011802357e+00,4.480108644060869505e-01,4.363785074752643545e-01
1.975795159031806358e+00,4.480382235024601423e-01,4.559136359765013635e-01
1.976295259051810360e+00,4.480655664370867819e-01,4.626818873248362274e-01
1.976795359071814362e+00,4.480928932207358661e-01,4.446203774548779797e-01
1.977295459091818364e+00,4.481202038641687868e-01,4.553805989786993136e-01
1.977795559111822365e+00,4.481474983781388310e-01,4.448273252905409758e-01
1.978295659131826367e+00,4.481747767733915699e-01,4.523602503063940961e-01
1.978795759151830369e+00,4.482020390606644700e-01,4.529455481563368080e-01
1.979295859171834371e+00,4.482292852506875036e-01,4.341790474288680923e-01
1.979795959191838373e+00,4.482565153541824832e-01,4.407521346972936294e-01
1.980296059211842374e+00,4.482837293818633939e-01,4.577478823207988268e-01
1.980796159231846376e+00,4.483109273444365606e-01,4.295175383184440254e-01
1.981296259251850378e+00,4.483381092526003697e-01,4.485560420915297164e-01
1.981796359271854380e+00,4.483652751170452144e-01,4.450863048258711374e-01
1.982296459291858381e+00,4.483924249484540492e-01,4.392923663408062063e-01
1.982796559311862383e+00,4.484195587575015574e-01,4.490457338913954599e-01
1.983296659331866385e+00,4.484466765548549283e-01,4.516357954735509272e-01
1.983796759351870387e+00,4.484737783511733022e-01,4.539606436161015002e-01
1.984296859371874389e+00,4.485008641571083809e-01,4.224274811892337889e-01
1.984796959391878390e+00,4.485279339833035950e-01,4.653649903268721744e-01
1.985297059411882392e+00,4.485549878403949919e-01,4.439124186889477630e-01
1.985797159431886394e+00,4.485820257390105148e-01,4.590727840994828779e-01
1.986297259451890396e+00,4.486090476897705570e-01,4.475005743246308065e-01
1.986797359471894397e+00,4.486360537032876850e-01,4.429410219272977844e-01
1.987297459491898399e+00,4.486630437901666379e-01,4.481161539250912984e-01
1.987797559511902401e+00,4.486900179610043282e-01,4.804004838844636582e-01
1.988297659531906403e+00,4.487169762263901740e-01,4.644188130276802884e-01
1.988797759551910405e+00,4.487439185969054889e-01,4.453673043829273204e-01
1.989297859571914406e+00,4.487708450831240925e-01,4.511165833190837193e-01
1.989797959591918408e+00,4.487977556956119773e-01,4.600737297924693547e-01
1.990298059611922410e+00,4.488246504449275864e-01,4.546942517605460088e-01
1.990798159631926412e+00,4.488515293416211471e-01,4.497629548198535110e-01
1.991298259651930413e+00,4.488783923962357258e-01,4.470690756754335249e-01
1.991798359671934415e+00,4.489052396193063399e-01,4.382235670151029550e-01
1.992298459691938417e+00,4.489320710213604015e-01,4.564919949365660590e-01
1.992798559711942419e+00,4.489588866129175515e-01,4.600245024525812521e-01
1.993298659731946421e+00,4.489856864044898810e-01,4.713232815358879835e-01
1.993798759751950422e+00,4.490124704065814876e-01,4.436109090518517983e-01
1.994298859771954424e+00,4.490392386296892524e-01,4.555895708089006124e-01
1.994798959791958426e+00,4.490659910843017855e-01,4.487911405395524356e-01
1.995299059811962428e+00,4.490927277809006468e-01,4.616923932736858860e-01
