t,N,dN_dt
1.898779755951190396e+01,4.975979926252136920e+01,2.901353167938935940e-06
1.899579915983196798e+01,4.975979928412916564e+01,2.635869059464113207e-06
1.900380076015203201e+01,4.975979931609477092e+01,2.243123680578662515e-06
1.901180236047209604e+01,4.975979935597261061e+01,1.753164677875673760e-06
1.901980396079216007e+01,4.975979940167803761e+01,1.191605018657782011e-06
1.902780556111222410e+01,4.975979945127066628e+01,5.822853306192143918e-07
1.903580716143228813e+01,4.975979950295435827e+01,-5.272630998476302011e-08
1.904380876175235215e+01,4.975979955507725094e+01,-6.931340990057321960e-07
1.905181036207241618e+01,4.975979960613173603e+01,-1.320414984906648215e-06
1.905981196239248021e+01,4.975979965475444544e+01,-1.917817779251151933e-06
1.906781356271254424e+01,4.975979969972629391e+01,-2.470364323770013470e-06
1.907581516303260827e+01,4.975979973997243633e+01,-2.964848526243457627e-06
1.908381676335267230e+01,4.975979977456230330e+01,-3.389836841893867359e-06
1.909181836367273633e+01,4.975979980270956560e+01,-3.735668139270842403e-06
1.909981996399280035e+01,4.975979982377216970e+01,-3.994453831701605395e-06
1.910782156431286438e+01,4.975979983725230227e+01,-4.160077406112350218e-06
1.911582316463292841e+01,4.975979984279641855e+01,-4.228195238376031284e-06
1.912382476495298889e+01,4.975979984019524238e+01,-4.196235838360706794e-06
1.913182636527305291e+01,4.975979982938373780e+01,-4.063400338871758777e-06
1.913982796559311694e+01,4.975979981044113032e+01,-3.830662005821494631e-06
1.914782956591318097e+01,4.975979978359091405e+01,-3.500766859509951701e-06
1.915583116623324500e+01,4.975979974920083748e+01,-3.078233266506913424e-06
1.916383276655330903e+01,4.975979970778290351e+01,-2.569351862380386819e-06
1.917183436687337306e+01,4.975979965999336940e+01,-1.982185835913696792e-06
1.917983596719343709e+01,4.975979960663276813e+01,-1.326570919335523513e-06
1.918783756751350111e+01,4.975979954864587285e+01,-6.141149877514351374e-07
1.919583916783356514e+01,4.975979948712172529e+01,1.418013346743407510e-07
1.920384076815362917e+01,4.975979942329362871e+01,9.260251494502824698e-07
1.921184236847369320e+01,4.975979935853912650e+01,1.721631212703300662e-06
1.921984396879375723e+01,4.975979929438003779e+01,2.509921736670861492e-06
1.922784556911382126e+01,4.975979923248243608e+01,3.270426450541208396e-06
1.923584716943388528e+01,4.975979917465665636e+01,3.980902814060272021e-06
1.924384876975394931e+01,4.975979912285728091e+01,4.617335736423200387e-06
1.925185037007401334e+01,4.975979907918316059e+01,5.153937714386103153e-06
1.925985197039407737e+01,4.975979904587740066e+01,5.563148837595122131e-06
1.926785357071414140e+01,4.975979902532737498e+01,5.815636715311711669e-06
1.927585517103420543e+01,4.975979902006469047e+01,5.880296678917318332e-06
1.928385677135426945e+01,4.975979903276523686e+01,5.724251379124467576e-06
1.929185837167433348e+01,4.975979906619355120e+01,5.313534521267371247e-06
1.929985997199439751e+01,4.975979911313663706e+01,4.736768370428023900e-06
1.930786157231446154e+01,4.975979916546727111e+01,4.093808144034483121e-06
1.931586317263452557e+01,4.975979922112345832e+01,3.409988540870045881e-06
1.932386477295458960e+01,4.975979927821643400e+01,2.708515822291701625e-06
1.933186637327465363e+01,4.975979933503063535e+01,2.010468224789008218e-06
1.933986797359471765e+01,4.975979939002369434e+01,1.334796097207657795e-06
1.934786957391478168e+01,4.975979944182645909e+01,6.983215574685175397e-07
1.935587117423484571e+01,4.975979948924298668e+01,1.157384934558081113e-07
1.936387277455490974e+01,4.975979953125053612e+01,-4.003872322577706200e-07
1.937187437487497377e+01,4.975979956699958251e+01,-8.396178512448670972e-07
1.937987597519503780e+01,4.975979959581378864e+01,-1.193643483166084707e-06
1.938787757551510182e+01,4.975979961719005473e+01,-1.456282957779109211e-06
1.939587917583516585e+01,4.975979963079845447e+01,-1.623482582147062203e-06
1.940388077615522988e+01,4.975979963648229898e+01,-1.693317101203462016e-06
1.941188237647529391e+01,4.975979963425807995e+01,-1.665989215915431032e-06
1.941988397679535794e+01,4.975979962431551229e+01,-1.543829926120565688e-06
1.942788557711542197e+01,4.975979960701751992e+01,-1.331298121964863412e-06
1.943588717743548600e+01,4.975979958290022864e+01,-1.034981060854534007e-06
1.944388877775555002e+01,4.975979955267295907e+01,-6.635937506160871635e-07
1.945189037807561405e+01,4.975979951721826211e+01,-2.279797062243460459e-07
1.945989197839567808e+01,4.975979947759188349e+01,2.588897407562740227e-07
1.946789357871574211e+01,4.975979943502277791e+01,7.819149567822591962e-07
1.947589517903580614e+01,4.975979939091310200e+01,1.323868421554408314e-06
1.948389677935587017e+01,4.975979934683822137e+01,1.865394314570778533e-06
1.949189837967593419e+01,4.975979930454671774e+01,2.385008791350173851e-06
1.949989997999599822e+01,4.975979926596037473e+01,2.859099845764490055e-06
1.950790158031606225e+01,4.975979923317417786e+01,3.261927375319828570e-06
1.951590318063612628e+01,4.975979920845632876e+01,3.565623188261923815e-06
1.952390478095619031e+01,4.975979919424822384e+01,3.740191065304543372e-06
1.953190638127625434e+01,4.975979919316447564e+01,3.753506484294177881e-06
1.953990798159631836e+01,4.975979920799291278e+01,3.571316975481408917e-06
1.954790958191638239e+01,4.975979923695717844e+01,3.215447532678439302e-06
1.955591118223644642e+01,4.975979927022208216e+01,2.806738383043239082e-06
1.956391278255651045e+01,4.975979930605942059e+01,2.366422991784133956e-06
1.957191438287657448e+01,4.975979934320051967e+01,1.910088992751468595e-06
1.957991598319663851e+01,4.975979938048988060e+01,1.451933268281635492e-06
1.958791758351670254e+01,4.975979941688517982e+01,1.004762508749479366e-06
1.959591918383676656e+01,4.975979945145726191e+01,5.799927298433260603e-07
1.960392078415683059e+01,4.975979948339013959e+01,1.876494750696622305e-07
1.961192238447689462e+01,4.975979951198100082e+01,-1.636321127485018678e-07
1.961992398479695865e+01,4.975979953664019462e+01,-4.666072239700724822e-07
1.962792558511702268e+01,4.975979955689125944e+01,-7.154219296978681086e-07
1.963592718543708671e+01,4.975979957237088769e+01,-9.056123611017596886e-07
1.964392878575715073e+01,4.975979958282894700e+01,-1.034105256092487934e-06
1.965193038607721476e+01,4.975979958812848736e+01,-1.099218097433407593e-06
1.965993198639727879e+01,4.975979958824571270e+01,-1.100658355124295440e-06
1.966793358671734282e+01,4.975979958327000929e+01,-1.039524386126089439e-06
1.967593518703740685e+01,4.975979957340393156e+01,-9.183048090832812704e-07
1.968393678735747088e+01,4.975979955896320206e+01,-7.408788489371431751e-07
1.969193838767753491e+01,4.975979954037671860e+01,-5.125160664753991568e-07
1.969993998799759893e+01,4.975979951818654712e+01,-2.398765577282802042e-07
1.970794158831766296e+01,4.975979949304793593e+01,6.898897186857766428e-08
1.971594318863772699e+01,4.975979946572928014e+01,4.046395516432710338e-07
1.972394478895779102e+01,4.975979943711217146e+01,7.562436050712051383e-07
1.973194638927785505e+01,4.975979940819135550e+01,1.111579154500219602e-06
1.973994798959791908e+01,4.975979938007475312e+01,1.457033750540404071e-06
1.974794958991798310e+01,4.975979935398346754e+01,1.777604269559418526e-06
1.975595119023804713e+01,4.975979933125175592e+01,2.056897392410661496e-06
1.976395279055811116e+01,4.975979931332705775e+01,2.277129190986215690e-06
1.977195439087817519e+01,4.975979930176997357e+01,2.419125269437216730e-06
1.977995599119823922e+01,4.975979929825428627e+01,2.462320759732961051e-06
1.978795759151830325e+01,4.975979930456694689e+01,2.384760256823881264e-06
1.979595919183836727e+01,4.975979932182072218e+01,2.172771769615167159e-06
1.980396079215843130e+01,4.975979934548150396e+01,1.882063656033494681e-06
1.981196239247849533e+01,4.975979937333791270e+01,1.539805907668778673e-06
1.981996399279855936e+01,4.975979940409263946e+01,1.161938017801844580e-06
1.982796559311862339e+01,4.975979943654642312e+01,7.631946599140349008e-07
1.983596719343868742e+01,4.975979946959801481e+01,3.571063693641463033e-07
1.984396879375875145e+01,4.975979950224420634e+01,-4.400100284129848660e-08
1.985197039407881547e+01,4.975979953357980889e+01,-4.290058055467227405e-07
1.985997199439887950e+01,4.975979956279766014e+01,-7.879908734409468707e-07
1.986797359471894353e+01,4.975979958918863133e+01,-1.112243515954958184e-06
1.987597519503900756e+01,4.975979961214162728e+01,-1.394255450204440194e-06
1.988397679535907159e+01,4.975979963114356508e+01,-1.627722741925907712e-06
1.989197839567913562e+01,4.975979964577939541e+01,-1.807545861431947287e-06
1.989997999599919964e+01,4.975979965573210961e+01,-1.929829896329948724e-06
1.990798159631926367e+01,4.975979966078271843e+01,-1.991884137630961504e-06
1.991598319663932770e+01,4.975979966081025196e+01,-1.992222428803813727e-06
1.992398479695939173e+01,4.975979965579177389e+01,-1.930562949059577704e-06
1.993198639727945576e+01,4.975979964580238857e+01,-1.807828360789187627e-06
1.993998799759951979e+01,4.975979963101520553e+01,-1.626145666566713999e-06
1.994798959791958382e+01,4.975979961170138921e+01,-1.388846482708316898e-06
1.995599119823964784e+01,4.975979958823010207e+01,-1.100466566317237493e-06
1.996399279855971187e+01,4.975979956106856150e+01,-7.667463552962772155e-07
1.997199439887977590e+01,4.975979953078199003e+01,-3.946304252266941148e-07
1.997999599919983993e+01,4.975979949803365798e+01,7.731896456419917740e-09
1.998799759951990396e+01,4.975979946358485506e+01,4.309870753615996364e-07
1.999599919983996799e+01,4.975979942829489744e+01,8.645770344095637938e-07
2.000400080016003201e+01,4.975979939312112776e+01,1.296739486456033319e-06
2.001200240048009604e+01,4.975979935911892227e+01,1.714507534167353242e-06
2.002000400080016007e+01,4.975979932744168366e+01,2.103709865419745029e-06
2.002800560112022410e+01,4.975979929934084112e+01,2.448970827906293835e-06
2.003600720144028813e+01,4.975979927616585030e+01,2.733710292357471872e-06
2.004400880176035216e+01,4.975979925936420045e+01,2.940143719154519886e-06
2.005201040208041618e+01,4.975979925048140728e+01,3.049282155664911897e-06
2.006001200240048021e+01,4.975979925116100588e+01,3.040932240683247301e-06
2.006801360272054424e+01,4.975979926314456492e+01,2.893696272820989179e-06
2.007601520304060827e+01,4.975979928743247882e+01,2.595282909023666207e-06
2.008401680336067230e+01,4.975979932136965544e+01,2.178313802669862298e-06
2.009201840368073633e+01,4.975979936265790826e+01,1.671025791960545348e-06
2.010002000400080036e+01,4.975979940925403611e+01,1.098522566245208054e-06
2.010802160432086438e+01,4.975979945925912062e+01,4.841352017059818991e-07
2.011602320464092841e+01,4.975979951091854048e+01,-1.505781836996789025e-07
2.012402480496099244e+01,4.975979956262190740e+01,-7.858315429487561232e-07
2.013202640528105647e+01,4.975979961290313724e+01,-1.403611780137481446e-06
2.014002800560112050e+01,4.975979966044040737e+01,-1.987678353021493649e-06
2.014802960592118453e+01,4.975979970405617792e+01,-2.523563467971001728e-06
2.015603120624124855e+01,4.975979974271717765e+01,-2.998571742462985412e-06
2.016403280656131258e+01,4.975979977553440392e+01,-3.401780548806243587e-06
2.017203440688137661e+01,4.975979980176313688e+01,-3.724039873365114772e-06
2.018003600720144064e+01,4.975979982080293240e+01,-3.957972249946095644e-06
2.018803760752150467e+01,4.975979983219760783e+01,-4.097972964522966777e-06
2.019603920784156870e+01,4.975979983563527043e+01,-4.140209785674642262e-06
2.020404080816163273e+01,4.975979983094828896e+01,-4.082623160872600465e-06
2.021204240848169675e+01,4.975979981811330077e+01,-3.924926091247726845e-06
2.022004400880176078e+01,4.975979979725124736e+01,-3.668604533491048869e-06
2.022804560912182481e+01,4.975979976862731036e+01,-3.316916578732787002e-06
2.023604720944188884e+01,4.975979973265096135e+01,-2.874893213711260387e-06
2.024404880976195287e+01,4.975979968987594759e+01,-2.349338104057352439e-06
2.025205041008201690e+01,4.975979964100028496e+01,-1.748827328729163355e-06
2.026005201040208092e+01,4.975979958686626503e+01,-1.083709788129993967e-06
2.026805361072214495e+01,4.975979952846044796e+01,-3.661067915494697900e-07
2.027605521104220898e+01,4.975979946691368383e+01,3.900873912776603447e-07
2.028405681136227301e+01,4.975979940350107711e+01,1.169206289119983921e-06
2.029205841168233704e+01,4.975979933964201507e+01,1.953810538690703424e-06
2.030006001200240107e+01,4.975979927690016780e+01,2.724688094257743387e-06
2.030806161232246509e+01,4.975979921698346686e+01,3.460854498982257610e-06
2.031606321264252912e+01,4.975979916174412665e+01,4.139552545190383626e-06
2.032406481296259315e+01,4.975979911317861593e+01,4.736252612769220605e-06
2.033206641328265718e+01,4.975979907342771469e+01,5.224651990154427494e-06
2.034006801360272121e+01,4.975979904477643601e+01,5.576675826013399728e-06
2.034806961392278524e+01,4.975979902965408996e+01,5.762476519066694891e-06
2.035607121424284927e+01,4.975979903063426946e+01,5.750433508033836461e-06
2.036407281456291329e+01,4.975979905043481466e+01,5.507154162032179556e-06
2.037207441488297732e+01,4.975979909016257352e+01,5.019039194920082991e-06
2.038007601520304135e+01,4.975979913876515326e+01,4.421883663230374850e-06
2.038807761552310538e+01,4.975979919201118662e+01,3.767676362897987019e-06
2.039607921584316941e+01,4.975979924790855335e+01,3.080893509643800598e-06
2.040408081616323344e+01,4.975979930463714140e+01,2.383897820479319307e-06
2.041208241648329746e+01,4.975979936054884689e+01,1.696938789486068799e-06
2.042008401680336149e+01,4.975979941416759544e+01,1.038152140253600919e-06
2.042808561712342552e+01,4.975979946418931377e+01,4.235603676683297181e-07
2.043608721744348955e+01,4.975979950948194386e+01,-1.329274592620777184e-07
2.044408881776355358e+01,4.975979954908545011e+01,-6.195158390731592135e-07
2.045209041808361761e+01,4.975979958221179800e+01,-1.026522703284626914e-06
2.046009201840368164e+01,4.975979960824498249e+01,-1.346379340017023196e-06
2.046809361872374566e+01,4.975979962674098545e+01,-1.573630470819153970e-06
2.047609521904380969e+01,4.975979963742783951e+01,-1.704934452728679162e-06
2.048409681936387372e+01,4.975979964020555002e+01,-1.739062799988033703e-06
2.049209841968393775e+01,4.975979963514617310e+01,-1.676900795999358706e-06
2.050010002000400178e+01,4.975979962249375887e+01,-1.521446951091576238e-06
2.050810162032406581e+01,4.975979960266436564e+01,-1.277813138411687532e-06
2.051610322064412983e+01,4.975979957624608829e+01,-9.532250015986676317e-07
2.052410482096419386e+01,4.975979954399900862e+01,-5.570212744387958992e-07
2.053210642128425789e+01,4.975979950685524500e+01,-1.006545287118854048e-07
2.054010802160432192e+01,4.975979946591890979e+01,4.023097117666907252e-07
2.054810962192438595e+01,4.975979942246614485e+01,9.361920114692168227e-07
2.055611122224444998e+01,4.975979937794509311e+01,1.483199851826100257e-06
2.056411282256451400e+01,4.975979933397592703e+01,2.023426871833322593e-06
2.057211442288457803e+01,4.975979929235081300e+01,2.534853758451305339e-06
2.058011602320464206e+01,4.975979925503394696e+01,2.993347361979203924e-06
2.058811762352470609e+01,4.975979922416153300e+01,3.372661234735119251e-06
2.059611922384477012e+01,4.975979920204178342e+01,3.644435502714316044e-06
2.060412082416483415e+01,4.975979919115493288e+01,3.778196725257032540e-06
2.061212242448489818e+01,4.975979919415322428e+01,3.741358235220815232e-06
2.062012402480496220e+01,4.975979921384524118e+01,3.499412338570095926e-06
2.062812562512502623e+01,4.975979924455051417e+01,3.122152081314055749e-06
