t,S,I,R,C,dI_dt,dI_dt_noisy
5.360272054410882170e+00,4.409258976517710371e-01,3.812036801076470333e-02,3.100213021251980172e-01,1.531160428327713041e-01,-1.374550291487456125e-02,-1.417740283916882338e-02
5.362672534506901734e+00,4.409295550320316281e-01,3.808721418184354834e-02,3.099726363689906394e-01,1.530965410232855428e-01,-1.387707313803316841e-02,-1.496522099526437569e-02
5.365073014602920409e+00,4.409337003026753132e-01,3.805374834729390032e-02,3.099238957212034906e-01,1.530769214608039830e-01,-1.400566278498390979e-02,-1.416849891167641824e-02
5.367473494698939973e+00,4.409383280055964027e-01,3.801997765718172217e-02,3.098750793213621013e-01,1.530571829719424570e-01,-1.413124467231859430e-02,-1.451304130053524856e-02
5.369873974794958649e+00,4.409434325865915216e-01,3.798590931668092280e-02,3.098261863306495667e-01,1.530373244162504531e-01,-1.425379256339781228e-02,-1.150664878481510479e-02
5.372274454890978213e+00,4.409490083953599426e-01,3.795155058607321830e-02,3.097772159319062135e-01,1.530173446862110320e-01,-1.437328117422344981e-02,-9.994769552629503492e-03
5.374674934986997776e+00,4.409550496855034196e-01,3.791690878074822912e-02,3.097281673296299331e-01,1.529972427072409935e-01,-1.448968617891662619e-02,-1.245377307978826759e-02
5.377075415083016452e+00,4.409615506145262986e-01,3.788199127120345927e-02,3.096790397499759040e-01,1.529770174376907654e-01,-1.460298421480155789e-02,-1.794887452861198759e-02
5.379475895179036016e+00,4.409685052438352959e-01,3.784680548304423381e-02,3.096298324407567581e-01,1.529566678688444037e-01,-1.471315288709390545e-02,-1.731768377445166984e-02
5.381876375275054691e+00,4.409759075387397753e-01,3.781135889698380992e-02,3.095805446714424702e-01,1.529361930249196477e-01,-1.482017077319309345e-02,-1.682100563526727627e-02
5.384276855371074255e+00,4.409837513684515264e-01,3.777565904884326586e-02,3.095311757331605240e-01,1.529155919630678651e-01,-1.492401742657851679e-02,-1.510685252176019282e-02
5.386677335467093819e+00,4.409920305060849310e-01,3.773971352955157038e-02,3.094817249386956903e-01,1.528948637733740512e-01,-1.502467338030919267e-02,-1.631831802700543788e-02
5.389077815563112495e+00,4.410007386286567965e-01,3.770352998514558962e-02,3.094321916224903046e-01,1.528740075788569130e-01,-1.512212015012748961e-02,-1.618533528807300156e-02
5.391478295659132058e+00,4.410098693170866335e-01,3.766711611676999694e-02,3.093825751406438784e-01,1.528530225354687300e-01,-1.521634023716647924e-02,-1.799692584390309019e-02
5.393878775755150734e+00,4.410194160561962118e-01,3.763047968067740473e-02,3.093328748709135434e-01,1.528319078320955204e-01,-1.530731713026144483e-02,-1.247255329925192960e-02
5.396279255851170298e+00,4.410293722347100598e-01,3.759362848822823955e-02,3.092830902127137183e-01,1.528106626905568755e-01,-1.539503530786676469e-02,-1.285349027147960309e-02
5.398679735947189862e+00,4.410397311452550206e-01,3.755657040589083923e-02,3.092332205871162198e-01,1.527892863656060973e-01,-1.547948023957802094e-02,-1.262827552842213374e-02
5.401080216043208537e+00,4.410504859843605852e-01,3.751931335524141126e-02,3.091832654368503186e-01,1.527677781449300887e-01,-1.556063838726104778e-02,-1.581372373307098067e-02
5.403480696139228101e+00,4.410616298524587808e-01,3.748186531296399115e-02,3.091332242263027386e-01,1.527461373491494356e-01,-1.563849720578900163e-02,-1.428586188132694237e-02
5.405881176235246777e+00,4.410731557538840053e-01,3.744423431085053960e-02,3.090830964415174353e-01,1.527243633318183802e-01,-1.571304514338844535e-02,-1.845805877766101832e-02
5.408281656331266340e+00,4.410850565968733594e-01,3.740642843580084531e-02,3.090328815901959292e-01,1.527024554794247369e-01,-1.578427164159610513e-02,-1.883129012838518149e-02
5.410682136427285904e+00,4.410973251935663142e-01,3.736845582982258746e-02,3.089825792016970274e-01,1.526804132113901147e-01,-1.585216713482843695e-02,-1.749493696550257632e-02
5.413082616523304580e+00,4.411099542757767056e-01,3.733032467286814121e-02,3.089321888277433148e-01,1.526582359808800193e-01,-1.591672302552943341e-02,-1.417316998074055409e-02
5.415483096619324144e+00,4.411229370984555698e-01,3.729204251857649866e-02,3.088817100733159404e-01,1.526359233115598957e-01,-1.597793075231476040e-02,-1.643515783539995292e-02
5.417883576715342819e+00,4.411362665762119661e-01,3.725361722100264950e-02,3.088311425646060870e-01,1.526134747630240318e-01,-1.603578308501602337e-02,-1.947215926407320358e-02
5.420284056811362383e+00,4.411499352705670063e-01,3.721505696732167051e-02,3.087804859387745515e-01,1.525908899157696341e-01,-1.609027416844678246e-02,-1.582034733213739941e-02
5.422684536907381059e+00,4.411639357108315118e-01,3.717636993239464144e-02,3.087297398563951800e-01,1.525681683848265913e-01,-1.614139903578123286e-02,-1.488184096646906311e-02
5.425085017003400623e+00,4.411782603941058478e-01,3.713756427876853394e-02,3.086789040014549790e-01,1.525453098197575019e-01,-1.618915360524476876e-02,-1.570816787650521767e-02
5.427485497099420186e+00,4.411929017852799784e-01,3.709864815667628796e-02,3.086279780813538931e-01,1.525223139046577026e-01,-1.623353467651189250e-02,-1.824065490889240082e-02
5.429885977195438862e+00,4.412078523170336330e-01,3.705962970403679779e-02,3.085769618269051384e-01,1.524991803581552952e-01,-1.627453992681731146e-02,-1.608829051794772799e-02
5.432286457291458426e+00,4.412231043898360294e-01,3.702051704645482888e-02,3.085258549923348692e-01,1.524759089334110362e-01,-1.631216790678332446e-02,-1.758385261552926002e-02
5.434686937387477101e+00,4.412386503719460396e-01,3.698131829722117736e-02,3.084746573552824001e-01,1.524524994181184478e-01,-1.634641803596923251e-02,-1.732978989193384792e-02
5.437087417483496665e+00,4.412544825994121900e-01,3.694204155731249661e-02,3.084233687167999838e-01,1.524289516345037621e-01,-1.637729059814690621e-02,-1.665236955015466508e-02
5.439487897579516229e+00,4.412705933760726063e-01,3.690269491539142910e-02,3.083719889013532001e-01,1.524052654393259487e-01,-1.640478673630706152e-02,-1.415067194122630705e-02
5.441888377675534905e+00,4.412869749735549574e-01,3.686328644780655778e-02,3.083205177568205668e-01,1.523814407238767432e-01,-1.642890844740202069e-02,-1.095904190789817947e-02
5.444288857771554468e+00,4.413036196312766779e-01,3.682382421859236449e-02,3.082689551544935957e-01,1.523574774139804799e-01,-1.644965857682891691e-02,-1.177942610778492244e-02
5.446689337867573144e+00,4.413205195564447458e-01,3.678431627946932708e-02,3.082173009890770143e-01,1.523333754699943698e-01,-1.646704081265895278e-02,-1.458681109534382472e-02
5.449089817963592708e+00,4.413376669240557937e-01,3.674477066984379453e-02,3.081655551786886549e-01,1.523091348868082506e-01,-1.648105967961792720e-02,-1.768581208187904735e-02
5.451490298059612272e+00,4.413550538768959974e-01,3.670519541680811876e-02,3.081137176648593434e-01,1.522847556938447255e-01,-1.649172053282307177e-02,-1.742180124809864297e-02
5.453890778155630947e+00,4.413726725255411876e-01,3.666559853514057138e-02,3.080617884125329553e-01,1.522602379550591079e-01,-1.649902955128122739e-02,-1.730008330771229050e-02
5.456291258251650511e+00,4.413905149483568491e-01,3.662598802730533676e-02,3.080097674100665817e-01,1.522355817689394208e-01,-1.650299373115454368e-02,-1.304987128497689212e-02
5.458691738347669187e+00,4.414085731914981214e-01,3.658637188345258140e-02,3.079576546692303074e-01,1.522107872685064534e-01,-1.650362087879834322e-02,-2.479957897116225052e-02
5.461092218443688751e+00,4.414268392689096876e-01,3.654675808141836374e-02,3.079054502252073222e-01,1.521858546213136765e-01,-1.650091960357722917e-02,-1.572751433096331378e-02
5.463492698539708314e+00,4.414453051623258850e-01,3.650715458672472435e-02,3.078531541365938651e-01,1.521607840294472991e-01,-1.649489931046483823e-02,-2.247236759997311983e-02
5.465893178635726990e+00,4.414639628212706501e-01,3.646756935257963739e-02,3.078007664853993353e-01,1.521355757295263234e-01,-1.648557019243280033e-02,-1.649718073195930584e-02
5.468293658731746554e+00,4.414828041630575739e-01,3.642801031987697585e-02,3.077482873770460703e-01,1.521102299927023505e-01,-1.647294322263498020e-02,-1.249930830228041315e-02
5.470694138827765229e+00,4.415018210727897907e-01,3.638848541719660878e-02,3.076957169403696790e-01,1.520847471246598026e-01,-1.645703014639249631e-02,-1.918985317630322526e-02
5.473094618923784793e+00,4.415210054033602005e-01,3.634900256080429021e-02,3.076430553276186530e-01,1.520591274656157843e-01,-1.643784347298553675e-02,-2.328644675338123124e-02
5.475495099019804357e+00,4.415403489754511912e-01,3.630956965465176323e-02,3.075903027144547552e-01,1.520333713903201378e-01,-1.641539646725788393e-02,-1.252403440352136202e-02
5.477895579115823033e+00,4.415598435775348607e-01,3.627019459037669757e-02,3.075374592999527423e-01,1.520074793080554709e-01,-1.638970314103994907e-02,-1.187223594700481666e-02
5.480296059211842596e+00,4.415794809658728504e-01,3.623088524730265492e-02,3.074845253066003647e-01,1.519814516626369905e-01,-1.636077824439661349e-02,-1.486504707168938982e-02
5.482696539307861272e+00,4.415992529804552147e-01,3.619164938821266969e-02,3.074315009741895866e-01,1.519552889216473912e-01,-1.632863710238556879e-02,-1.256283222210672137e-02
5.485097019403880836e+00,4.416191518586505271e-01,3.615249436964384361e-02,3.073783865472787813e-01,1.519289915530660784e-01,-1.629329517862019433e-02,-1.870076451929994499e-02
5.487497499499900400e+00,4.416391694000357249e-01,3.611342789042645829e-02,3.073251823203548283e-01,1.519025601044509677e-01,-1.625476917492882020e-02,-1.273692419954141480e-02
5.489897979595919075e+00,4.416592973607044725e-01,3.607445764745053490e-02,3.072718886117686288e-01,1.518759951586741708e-01,-1.621307651031867608e-02,-1.111120391096158053e-02
5.492298459691938639e+00,4.416795275169094204e-01,3.603559127903501608e-02,3.072185057600813618e-01,1.518492973275782365e-01,-1.616823522757514578e-02,-1.424769843500177033e-02
5.494698939787957315e+00,4.416998516650620377e-01,3.599683636492791161e-02,3.071650341240643733e-01,1.518224672519762897e-01,-1.612026398374530323e-02,-1.527707142890292677e-02
5.497099419883976879e+00,4.417202616217328903e-01,3.595820042630615276e-02,3.071114740826990097e-01,1.517955056016518922e-01,-1.606918204054613372e-02,-1.221931702399084094e-02
5.499499899979996442e+00,4.417407492236514188e-01,3.591969092577571715e-02,3.070578260351770616e-01,1.517684130753591543e-01,-1.601500925470466380e-02,-1.261916661142339566e-02
5.501900380076015118e+00,4.417613063277060492e-01,3.588131526737155241e-02,3.070040904009003202e-01,1.517411904008226786e-01,-1.595776606823526636e-02,-1.820424823497519135e-02
5.504300860172034682e+00,4.417819248109441932e-01,3.584308079655756929e-02,3.069502676194808544e-01,1.517138383347375608e-01,-1.589747349866082668e-02,-1.181739355274605101e-02
5.506701340268053357e+00,4.418025965705720814e-01,3.580499480022671793e-02,3.068963581507409555e-01,1.516863576627694443e-01,-1.583415312918396572e-02,-1.360029407953820303e-02
5.509101820364072921e+00,4.418233135239551523e-01,3.576706450670089077e-02,3.068423624747129153e-01,1.516587491995543546e-01,-1.576782709881383374e-02,-1.529174272412633928e-02
5.511502300460091597e+00,4.418440676086175523e-01,3.572929708573102658e-02,3.067882810916393588e-01,1.516310137886989762e-01,-1.569851809245519439e-02,-1.178736141489715797e-02
5.513902780556111161e+00,4.418648507822424687e-01,3.569169964849697868e-02,3.067341145219730780e-01,1.516031523027803751e-01,-1.562624933096493085e-02,-1.284989184228893175e-02
5.516303260652130724e+00,4.418856550226721858e-01,3.565427924760765366e-02,3.066798633063769763e-01,1.515751656433461658e-01,-1.555104456118297160e-02,-1.331324101562139650e-02
5.518703740748149400e+00,4.419064723279076401e-01,3.561704287710094202e-02,3.066255280057242905e-01,1.515470547409144830e-01,-1.547292804594223650e-02,-1.699647263919494555e-02
5.521104220844168964e+00,4.419272947161090870e-01,3.557999747244367655e-02,3.065711092010982575e-01,1.515188205549738987e-01,-1.539192455406420551e-02,-1.289150069416345953e-02
5.523504700940187639e+00,4.419481142255953787e-01,3.554314991053174333e-02,3.065166074937924479e-01,1.514904640739836161e-01,-1.530805935034580331e-02,-1.863360258725180185e-02
5.525905181036207203e+00,4.419689229148446863e-01,3.550650700968997070e-02,3.064620235053104880e-01,1.514619863153731649e-01,-1.522135818554244679e-02,-1.560070555385691289e-02
5.528305661132226767e+00,4.419897128624937777e-01,3.547007552967219174e-02,3.064073578773662820e-01,1.514333883255427338e-01,-1.513184728635408663e-02,-2.021163111731102968e-02
5.530706141228245443e+00,4.420104761673386284e-01,3.543386217166125118e-02,3.063526112718838457e-01,1.514046711798629208e-01,-1.503955334541836469e-02,-2.015272904423502653e-02
5.533106621324265006e+00,4.420312049483341443e-01,3.539787357826894992e-02,3.062977843709974168e-01,1.513758359826748445e-01,-1.494450351131731622e-02,-1.361533520134561130e-02
5.535507101420283682e+00,4.420518913445939946e-01,3.536211633353610745e-02,3.062428778770515114e-01,1.513468838672901717e-01,-1.484672537860253980e-02,-1.509274547727969089e-02
5.537907581516303246e+00,4.420725275153911116e-01,3.532659696293249940e-02,3.061878925126005901e-01,1.513178159959909785e-01,-1.474624697784380004e-02,-1.449198377410711863e-02
5.540308061612322810e+00,4.420931056401570802e-01,3.529132193335692697e-02,3.061328290204095581e-01,1.512886335600299448e-01,-1.464309676570692970e-02,-1.286724683546058325e-02
5.542708541708341485e+00,4.421136179184826376e-01,3.525629765313718217e-02,3.060776881634533209e-01,1.512593377796302152e-01,-1.453730361506547220e-02,-1.348735255167309195e-02
5.545109021804361049e+00,4.421340565701174508e-01,3.522153047202999238e-02,3.060224707249170062e-01,1.512299299039853995e-01,-1.442889680515090089e-02,-1.708804985965731854e-02
5.547509501900379725e+00,4.421544138349700059e-01,3.518702668122115906e-02,3.059671775081960199e-01,1.512004112112596554e-01,-1.431790601174735139e-02,-1.409761066346541455e-02
5.549909981996399289e+00,4.421746819731079414e-01,3.515279251332539129e-02,3.059118093368958791e-01,1.511707830085876059e-01,-1.420436129743399972e-02,-1.440557192121124860e-02
5.552310462092418852e+00,4.421948534843603285e-01,3.511883398907873072e-02,3.058563670198375939e-01,1.511410465773050105e-01,-1.408829286971212402e-02,-1.564820409611492394e-02
5.554710942188437528e+00,4.422149209607134090e-01,3.508515701192180952e-02,3.058008513790246852e-01,1.511112032158186957e-01,-1.396973121839787182e-02,-1.434337653767959152e-02
5.557111422284457092e+00,4.422348768109974904e-01,3.505176756455061909e-02,3.057452632912239787e-01,1.510812543051088808e-01,-1.384870740240314729e-02,-1.494495547469200901e-02
5.559511902380475767e+00,4.422547134990988948e-01,3.501867154750414046e-02,3.056896036474369138e-01,1.510512012458033460e-01,-1.372525279407909790e-02,-1.567257930700572538e-02
5.561912382476495331e+00,4.422744235442357952e-01,3.498587477897417697e-02,3.056338733528535245e-01,1.510210454581065453e-01,-1.359939906982918223e-02,-1.460218077532023442e-02
5.564312862572514895e+00,4.422939995209583808e-01,3.495338299480547917e-02,3.055780733268529947e-01,1.509907883817996344e-01,-1.347117820111201278e-02,-1.276623138332329266e-02
5.566713342668533571e+00,4.423134340591487468e-01,3.492120184849571013e-02,3.055222045030032141e-01,1.509604314762405530e-01,-1.334062244554773749e-02,-7.150946437981494860e-03
5.569113822764553134e+00,4.423327198440209496e-01,3.488933691119538300e-02,3.054662678290609445e-01,1.509299762203638318e-01,-1.320776433813108247e-02,-1.565871168212692316e-02
5.571514302860571810e+00,4.423518496161211733e-01,3.485779367170796506e-02,3.054102642669720424e-01,1.508994241126808411e-01,-1.307263668255571193e-02,-1.150688460426914535e-02
5.573914782956591374e+00,4.423708161713273412e-01,3.482657753648978755e-02,3.053541947928709588e-01,1.508687766712795419e-01,-1.293527254265115431e-02,-1.731925880367777074e-02
5.576315263052610938e+00,4.423896123608495046e-01,3.479569382965010116e-02,3.052980603970812945e-01,1.508380354338247076e-01,-1.279570523393716922e-02,-8.025630766430530763e-03
5.578715743148629613e+00,4.424082310912295646e-01,3.476514779295107604e-02,3.052418620841153563e-01,1.508072019575577571e-01,-1.265396831529685961e-02,-1.365409430030718047e-02
