S,pH,v0
1.811849630643377793e+02,4.882847235387409057e+00,1.157696987668682009e+00
3.971814308987650861e+02,4.469525938973652579e+00,5.566724788309358463e-01
2.720019057356230618e+00,5.332905639183159963e+00,5.864060983816772599e-02
9.760313182979956537e+01,5.445427560660684563e+00,2.789513575312026816e+00
6.645909929965316820e+00,9.779916257685819403e+00,1.514113897679982279e-01
7.879836218083136057e-01,6.622100269007747286e+00,1.094333034983211717e-01
3.266969361439094666e+00,5.578109855275610762e+00,1.255618330316818354e-01
1.449423360847681419e+00,8.568363321331290194e+00,1.834334787160133984e-01
6.244049970602708299e+01,6.765850688231992649e+00,6.051804457858560582e+00
1.914385569035632884e+01,7.344202260912320313e+00,2.610314434362992486e+00
1.381018752514197478e+00,7.873510482020182444e+00,2.206055626917428347e-01
2.846959842848021083e+01,4.565135374201007679e+00,5.888074196529054227e-02
1.465132459226700545e+00,8.808712248998602945e+00,1.546973793443113532e-01
2.289398259037329098e+01,9.683401054325845081e+00,5.550414484045775865e-01
4.981651961660614525e+00,4.838518233672455260e+00,2.368544907222379370e-02
7.963645074893945264e+01,8.244261864080447921e+00,6.336391778406663455e+00
1.354775899404040018e+01,9.829636401468833995e+00,2.617127186360475588e-01
1.232596973080660945e+02,7.931161260309483652e+00,8.050284375471827403e+00
5.252925801894504865e+00,7.073632323855131965e+00,7.806199820581232185e-01
7.491927811261797743e+00,5.518601636322062021e+00,2.531394772047181885e-01
3.101943840157012300e+00,9.959027577849861146e+00,5.180085687339477940e-02
5.162073399134327190e+01,9.330664241104443590e+00,1.896263315568956775e+00
2.467736358798942433e+02,8.692533524419788549e+00,6.887672023178762259e+00
8.013039810518366446e-01,4.590623333908075310e+00,1.511823778490218066e-03
2.478176560444142140e+01,5.182072800183044947e+00,3.974057505384627209e-01
1.774979502758775496e+01,6.837868984654194016e+00,2.292304609212262978e+00
1.392486543372917822e+02,5.063980568105025171e+00,1.561882615337648827e+00
1.211061893359022257e+01,7.654994298881434567e+00,1.721605676013616915e+00
3.390447713908802996e+01,4.926974484391909215e+00,2.628856507204381243e-01
3.666437111753830358e+00,7.973906009479925672e+00,5.539118668539754209e-01
3.087371449494592923e+01,5.382248949102179658e+00,8.449150080793367268e-01
1.206289263158866305e+02,4.460721841064771986e+00,1.865386923468682900e-01
1.105622563885781506e+00,6.771902363486641541e+00,1.624792444272929459e-01
4.455631951460383533e+01,8.891179309705606215e+00,3.048782003003450924e+00
1.095097413436812328e+00,8.316836175242734441e+00,1.580230575078669375e-01
9.240312294355371137e+01,8.013798275563557283e+00,7.169337226909718197e+00
1.636328750290354961e+01,5.290537436714177311e+00,3.338800907184052980e-01
2.908580469535847257e+01,8.005807144079412296e+00,3.563686256336820790e+00
7.188260198424408109e+00,4.114035136328441311e+00,1.953657939611479037e-03
1.249867380193465216e+01,9.646003102408990060e+00,3.478315538286764763e-01
1.636608360207906454e+00,9.345142822794025861e+00,8.818782660595231304e-02
1.198786013411938427e+02,4.770142651397597966e+00,5.690208565111890548e-01
2.599106442273664275e+00,9.472800544403808587e+00,1.113649622002034212e-01
2.804137553277329431e+01,5.216018158201407573e+00,5.012763128446084959e-01
4.879123656402190790e+01,7.100943203331990361e+00,5.430727675958222811e+00
3.611337331198427592e+00,4.820295893818971500e+00,1.603462502632309675e-02
1.119412735213336729e+00,8.277911602555805715e+00,1.637870906678078331e-01
1.446848722745964766e+00,8.626426627036229533e+00,1.763669855793006114e-01
1.296485107106098100e+00,8.205985527237553256e+00,1.935457142803047592e-01
1.216956771280668015e+01,4.928679666470395127e+00,8.224498623675463582e-02
4.970743936516798911e+00,6.361411721870941172e+00,5.592399569448021079e-01
1.343135258465605553e+00,8.587568938953685560e+00,1.683033334249334212e-01
1.955744960629752427e+02,6.235951615796607506e+00,8.380683773626763866e+00
2.783860168492140019e+00,4.696502831265901179e+00,7.869948841195507222e-03
5.011021344696243718e-01,7.239262217368848340e+00,8.215361080608794830e-02
4.107129194900181801e+00,7.711217909544441973e+00,6.355586278555973578e-01
2.800931472205231199e+00,9.527164378488210517e+00,1.087396308636201653e-01
7.057999084248839594e+00,5.001746339197396196e+00,5.859635961622059602e-02
2.431766280077509279e+00,9.887376865443965102e+00,4.761735261118746343e-02
4.790894932672724593e+00,4.427748383609626082e+00,4.782609509312743187e-03
2.060654653276890969e+01,7.389379811555220279e+00,2.789941388749705542e+00
7.844874609423999612e-01,7.645650715555588839e+00,1.292444948708955932e-01
7.891502248518864615e-01,6.119629223368025173e+00,7.397717664906024171e-02
2.747072169916737749e+00,8.309066668067934813e+00,3.853937368329908297e-01
9.516411717477049947e+00,5.513721422206748102e+00,3.197934159255568787e-01
1.694192085070228515e+01,9.839900220135939790e+00,3.133084733199852367e-01
3.818244450375074983e+00,4.556113958430120014e+00,6.331604276977182734e-03
6.062440595809187593e-01,6.128008648139136483e+00,5.749734488668412774e-02
1.860936604751037464e+02,4.747817731834683919e+00,7.761559835485952741e-01
3.362794920376094510e+00,6.643561139734445398e+00,4.539134769459786112e-01
1.420243620440558807e+01,9.663514422920927771e+00,3.775952139311906097e-01
9.537800736848540684e-01,9.750556385682164873e+00,2.525791122460453383e-02
1.298958067656512450e+00,5.468993448883708197e+00,3.935139849163280662e-02
4.529725692886094635e+01,4.805379789973262206e+00,2.419728455439196235e-01
2.460245550641381840e+00,5.966140969432355057e+00,1.869836029819148537e-01
2.981468868878586065e+01,5.351287660219080422e+00,7.563553987889902741e-01
1.672981938897491361e+01,4.033588571615918994e+00,3.487555213544464919e-03
1.747965477171314674e+01,5.309873558542165917e+00,3.774724339576353560e-01
2.049047865336053178e+02,5.794810266667573373e+00,6.635062668083222981e+00
1.180258403880078610e+01,9.700647836471045338e+00,2.977429185304031334e-01
2.247702835092304667e+02,7.152501832985095120e+00,9.794623252565912708e+00
2.784232744793980174e+01,8.627421362321335607e+00,2.673486464328391765e+00
7.143260506297401946e+01,4.690585319745085968e+00,2.618580006131986382e-01
1.164936157985602883e+01,8.225252606625728546e+00,1.508792742185768754e+00
3.470953835042914193e+01,4.162580565823292389e+00,1.442318855632951369e-02
2.037079938466509077e+02,6.637258428240757624e+00,9.280357921554307055e+00
2.580476301723761168e+01,6.510603299219047457e+00,2.892717098862474856e+00
5.302067852411082072e+01,9.606475964235572818e+00,1.200948647738308894e+00
1.828268220979587966e+00,9.227848129838603697e+00,1.172564492199556913e-01
8.455485760578366206e-01,6.830651491434705846e+00,1.272671818262330057e-01
2.919196966286652923e+02,7.369846238658115389e+00,1.021046809800424704e+01
1.700971657593565167e+00,4.865240856851587026e+00,8.815066089898706408e-03
4.062476902398480583e+00,9.899759144952477996e+00,7.544483752847790103e-02
7.624732938146469685e+00,5.621916493377681512e+00,3.198745711025696159e-01
1.177329247496288929e+02,6.755831346111889069e+00,8.059381643063172618e+00
3.632346507311253525e+00,8.081252725329621356e+00,5.373945912293920379e-01
1.429824695161573844e+00,5.202348821292581249e+00,2.160062015632335103e-02
8.708453673372927639e+00,5.079237524395761483e+00,9.299708483748142518e-02
1.243156358864391393e+02,6.115007254521864333e+00,6.769379183340439532e+00
6.711458414743578516e-01,7.278733739866359187e+00,1.100510549530025611e-01
1.770440309224410669e+01,9.085153841805357899e+00,1.163155378387060290e+00
5.531750420848078420e+01,8.209389212146945169e+00,5.324313382433271791e+00
1.130564712378267167e+01,6.439762240989526099e+00,1.285707268661901326e+00
1.706139878012506301e+02,5.602045511179875703e+00,5.014151155187697384e+00
6.393577445126207515e+00,7.561974698373192361e+00,9.647430391629971957e-01
5.640960815769631154e+01,4.133617890629847302e+00,2.224340314563868701e-02
1.544985820787394326e+00,6.683778725998059222e+00,2.178955904437602786e-01
1.243727926954683705e+00,7.565658242558854774e+00,2.035223566057391964e-01
3.464197037628565568e+01,5.481264250837497798e+00,1.186375887680660934e+00
8.860625084863245959e+00,4.099806515968820619e+00,2.292476266166239111e-03
1.847048294211760577e+01,5.799328764777929024e+00,1.085987877369104293e+00
3.083522329419076158e+01,4.139628416356281093e+00,1.136688395016462877e-02
3.277618781891513233e+00,8.382131987336508772e+00,4.422827068869432665e-01
1.311372059576078009e+01,9.228911824313856371e+00,7.313473626991277010e-01
1.382071441556254001e+02,7.555674207749127014e+00,8.673506573136302578e+00
9.157692554407694807e-01,4.800923383191821436e+00,3.783941580502336605e-03
2.276624553270045226e+01,8.080126943961172259e+00,2.854089877373499728e+00
1.268810192139142998e+02,6.118298955406974216e+00,6.840704369059530165e+00
5.743108137841244076e-01,7.682222702881096765e+00,9.485604979965209238e-02
5.970576870827903804e+01,7.066877386768192437e+00,6.124262624692514478e+00
1.927193406134159126e+00,5.704336275428335767e+00,9.583145557880297372e-02
4.610378102610960482e+00,6.644219099727926015e+00,6.128862900998817143e-01
5.127332848907413254e-01,6.687007447543646954e+00,7.367160456543933589e-02
4.890033113426635047e+00,7.739649835855385795e+00,7.463720732262680846e-01
1.329673435122601290e+02,6.919468859170899044e+00,8.532683334314343782e+00
8.545757867737185931e-01,8.120065521853678803e+00,1.318013460277594473e-01
2.294434675744409162e+02,9.065965283901549654e+00,4.693321163784617944e+00
8.861611326423934898e+00,8.731739413764552538e+00,8.969385990177944912e-01
1.362829266778057047e+01,4.435027212652906670e+00,1.494638824832030671e-02
3.361706797784938416e+00,8.953924161578019181e+00,2.969081645143915038e-01
2.596736817874577241e+02,5.671289021343113745e+00,6.485331033165694592e+00
1.877805480078386768e+00,5.501009756174513043e+00,6.114695829822430068e-02
9.135512326791797477e+01,9.838341054614572201e+00,1.001768196988478410e+00
1.686638467150444853e+01,9.276118297992852035e+00,8.550333955918125728e-01
4.112720302688846807e+00,7.994512966385852515e+00,6.146825273558444991e-01
4.659006202564449950e+01,9.949202521904489060e+00,5.645364083373822783e-01
1.001932736196730787e+02,8.540218450767454783e+00,6.071968303335901318e+00
1.777194304553536881e+02,9.933221210079979713e+00,1.008487973713737551e+00
7.569807061987189334e-01,4.113736466959253768e+00,2.004675452023704904e-04
5.656797146042300550e-01,6.384339275426333060e+00,6.820067651557942812e-02
3.070458909872944453e+00,5.744313041577909118e+00,1.634473822354741701e-01
4.509506426111306254e+00,9.148027075353938997e+00,3.087968273153070542e-01
3.003192721416049427e+00,9.738882827763474026e+00,7.827866065073645074e-02
1.767103706115683570e+00,6.014547133076392882e+00,1.441895847155187926e-01
3.273070969660114127e+00,8.048531609575849899e+00,4.906330814797940088e-01
6.624006717473970696e+01,8.951410376581959483e+00,3.611672622480028405e+00
5.515648456333525296e+00,5.873245307204251198e+00,3.602531318150713480e-01
2.527692448352930299e+01,5.552636217462195489e+00,9.816621791926186669e-01
1.992982433835564038e+01,9.243328141570321677e+00,1.040926946169237421e+00
1.169069451957159629e+02,8.032724170104929229e+00,7.763751377873776782e+00
4.302245511186407612e+01,4.327004810900007215e+00,3.685810961159054905e-02
1.215295004057205119e+02,4.285043385934724114e+00,9.338762889123879141e-02
2.012794559741980294e+01,4.974270898489289827e+00,1.679941369153742370e-01
6.965484527009720983e-01,9.022998079956368045e+00,5.980384602369549774e-02
5.654066847311594479e+00,6.031596075967518900e+00,4.589972851982866420e-01
3.157923823015666542e+00,7.284259069865884229e+00,4.954251709770576273e-01
2.009692326421252950e+00,8.393783893326421719e+00,2.759448061070147173e-01
3.852204314920798822e+01,6.801866385849397290e+00,4.421157330934612162e+00
1.270307053800441253e+02,8.813242361666917546e+00,5.362072130366364320e+00
8.854143454341046038e+01,8.025465862309419052e+00,7.031274239690362471e+00
3.871197904632159403e+00,6.557852747131605042e+00,4.982203098026156685e-01
1.039446831364703172e+01,5.389909360521077275e+00,2.632534965354483281e-01
3.580369692629319811e+00,5.888515478321870944e+00,2.413569596546175089e-01
5.802887560186110072e+00,6.115256043283337384e+00,5.188011296811858575e-01
1.008550321228929469e+01,6.854486743348743083e+00,1.366601537515077069e+00
3.721849810106032805e+02,5.497859036353657025e+00,6.135187700856791437e+00
8.576710878597273435e-01,4.611354813367835703e+00,1.752932514889344717e-03
7.681500622371876474e+00,8.652389316164555311e+00,8.361914123618021666e-01
2.278863066844652963e+02,5.380530396026276030e+00,4.231930864088465860e+00
2.388396149084187670e+01,9.105671337484855243e+00,1.472575627835472245e+00
5.504195691481319486e+00,5.546766908604505275e+00,1.973373278287919863e-01
7.880405729731566566e+01,6.501046755387056564e+00,6.440238090543119576e+00
3.524672071795700390e+02,5.821228284911118322e+00,8.010603071965373800e+00
7.525444842810325952e+01,8.156718765679729088e+00,6.345994927617585546e+00
2.210497430510258994e+02,8.736385296714509252e+00,6.528378207793632981e+00
2.170953265272119381e+01,5.033964377828369585e+00,2.211750409804334738e-01
3.738438948037101639e+00,7.461691044261526073e+00,5.856618019226963456e-01
1.232710048829298577e+00,8.160675910053710069e+00,1.866840937727346217e-01
2.725787060447853491e+02,5.309219139579692381e+00,4.119276594139238412e+00
1.832949697238171805e+00,7.463830149386489587e+00,2.966161981043749507e-01
1.019201774815114874e+02,8.160473470363077908e+00,7.177216873914223250e+00
2.648947586290045564e+01,9.873490424751961925e+00,4.318332909308554290e-01
7.584716018947029070e+00,9.481610853692810537e+00,2.976674353013059049e-01
3.894469821706332269e+00,8.030566393563193017e+00,5.800290197515375334e-01
5.574082676389343627e-01,7.932841001905774014e+00,8.978131668951930267e-02
2.130957058907728197e+02,4.691628114825512341e+00,7.218321386818430385e-01
2.155025964446157261e+01,5.526696944348726603e+00,7.839836430053173100e-01
8.506124055304699993e+01,9.848939870792554174e+00,9.526774273198952425e-01
4.104029911340958137e+01,8.144092253679570348e+00,4.483001368391274610e+00
1.943948104626015265e+02,9.650886071014612710e+00,1.797367375022832281e+00
9.977286819875450519e-01,7.703432942244455184e+00,1.631790946723231939e-01
5.111574723097386652e+01,9.546483753100543979e+00,1.310238430516595720e+00
5.508724040229510877e+01,5.218765422659670250e+00,1.034420605939933013e+00
1.163989039922653745e+01,9.917097751830898034e+00,1.910994015070321128e-01
1.815862093264733579e+00,9.018150310478622700e+00,1.533368941433343458e-01
9.478960215107180787e+00,7.849148238028076818e+00,1.355322137420112982e+00
5.684792067420690875e-01,6.802608193210717857e+00,8.522401027890552649e-02
6.116205859643270060e+01,8.499020936510129687e+00,4.982567331074352346e+00
3.675916858536365339e+02,5.937398651217119294e+00,8.637710817965256638e+00
1.463407160007652692e+02,4.370479559085485022e+00,1.577867636371632909e-01
1.368923081895589533e+01,7.531123974841474222e+00,1.932315942017135191e+00
5.913114695257512921e+01,8.437338794596870528e+00,5.050724864419217752e+00
4.272074717615124584e+00,6.848062221292639862e+00,6.128634864011222039e-01
5.017719199907229033e+00,9.980843973138370018e+00,7.768211203808997323e-02
6.451155489149742905e+00,6.381164201507252720e+00,7.271212892866928401e-01
