C,Cin,Vm,J,J_noisy
1.659035318635497802e+00,9.797367091094283387e-01,3.595695496562137383e-02,4.659271781302145143e+00,4.673469703645135809e+00
1.702237106342044726e+01,7.477232799710136213e+00,-3.835969694546539910e-03,5.332618673128988185e+00,5.286367764021147053e+00
6.738287712622906822e-01,4.154715172276628898e+00,-7.619281764840540871e-02,3.294373605043111830e+00,3.235311111341964363e+00
1.121326678284660971e+01,1.955973846347021450e+01,-7.601121424387688452e-02,4.587949152466612723e+00,4.595324618859162769e+00
8.338767630264754871e+00,8.266651301013737907e+00,-8.614886761314215213e-02,6.259176686587716532e+00,6.184061184777189801e+00
2.678745903041194865e+00,8.156850909642193059e+00,-6.955088704841480562e-02,5.004653509170127634e+00,5.002478914216047734e+00
1.148380868324113990e+01,5.686334269259738505e+00,-2.943527806832434146e-02,6.474686181082848435e+00,6.590485464033254637e+00
2.344017911388706743e+00,1.923938441794673215e+00,1.840571796063586452e-02,4.967516495412573008e+00,4.964247013115525853e+00
1.058995996311473897e+00,1.500803620687049822e+01,-5.706913545168501578e-03,1.324574634884050139e+00,1.349431898857554879e+00
1.423172248174765997e+01,1.029705964081251324e+01,-3.791620516864280255e-02,5.512150594997266673e+00,5.472267581624773669e+00
1.783611352490010304e+01,1.989638658126725446e+01,-7.349236408580539504e-02,4.683055373338929073e+00,4.709070725176967898e+00
8.838900161894017060e+00,1.892507639139752484e+01,3.754393740956704639e-02,1.706559111355246294e+00,1.634812317420380801e+00
1.613891916340660870e+01,5.265717014340220103e+00,-5.067250376133040218e-02,7.198601220526595235e+00,7.210084934933036926e+00
1.908082956721422718e+01,1.964308146509706532e+01,-6.498995877566419999e-02,4.646896159751765509e+00,4.642537130316827465e+00
1.462493387874934037e+01,1.535812358218000995e+01,-4.865836898238670716e-02,4.857923118824746034e+00,4.967251425299048506e+00
8.462523661796483410e+00,1.910048053832403525e+01,4.708858912497157490e-02,1.474483080979565930e+00,1.471834666120065860e+00
1.887089868598604170e+01,3.918504799285973395e+00,-7.708945943206658991e-02,8.040685309072795661e+00,8.024219974094554786e+00
4.982910729405125139e+00,1.910433163502746368e+01,-4.123997667414946999e-03,2.643498644117693974e+00,2.617143185323400623e+00
4.809248200666317530e+00,2.590046780288175476e+00,-7.434678698184390977e-02,7.494881783028091604e+00,7.436719998373978235e+00
1.341423214679107545e+01,4.371643767978383721e+00,-4.362326914702319841e-02,7.339895739936763697e+00,7.379272802306969581e+00
1.651346601856541696e+01,1.145116031385810640e+00,-7.318493811958452777e-02,9.180770071124003451e+00,9.253851675562749790e+00
5.256044163945767345e+00,1.805675076398355117e+01,-8.780291539150787694e-02,4.400611359242525999e+00,4.383248780413236290e+00
6.307880353437814058e+00,1.062277318779180568e+01,3.200155580727767624e-02,2.883929102572710512e+00,2.920231078145363313e+00
6.043184884990541184e-01,3.939242709252364971e+00,-4.017572364039411620e-02,2.702888999383480595e+00,2.686288133945491374e+00
1.942723829314426220e+00,1.441219961539882277e+01,-5.521655225563268377e-02,3.483549641168800282e+00,3.504477008833812857e+00
6.628102586539737828e+00,5.548353948341248731e+00,4.233350367093785538e-02,4.152780333023829762e+00,4.176497878502191341e+00
1.940407640900277730e+00,4.471065929842043651e+00,-4.204010662554297229e-03,4.073302987316713697e+00,4.003051798207616585e+00
4.944557425034959430e-01,6.711414362392675859e-01,-8.916943847716479743e-02,3.290804256282125806e+00,3.253282352997681315e+00
1.542287858479109630e+01,1.219310925509488719e+01,-7.394853094079671674e-02,5.671045431129380532e+00,5.718366195824057918e+00
1.767301091072319608e+01,1.426936444446874219e+01,-3.916801126712304154e-02,4.895329688944046076e+00,4.801362743814083345e+00
2.773830036191555770e+00,6.618893316284792050e+00,-4.140167702252825488e-03,4.032679054499385352e+00,4.033768718694031641e+00
6.892344538007909804e+00,2.470338713623624061e-01,-3.049345547057868977e-02,8.530328276654554287e+00,8.513933425198683125e+00
3.667698829543604155e-01,6.768138865419948580e+00,-2.158562620508915064e-02,9.849571152799520002e-01,9.394568222417126746e-01
8.440418208057154814e+00,1.098362673313749482e+01,-7.393820886415075622e-03,4.243871862521001681e+00,4.247002738190471582e+00
2.432980020231717777e+00,1.511354475775787165e+01,-4.194297079387294958e-02,3.466002671922504774e+00,3.481948266515984436e+00
1.138332610908269693e+01,1.590754706909431526e+01,-4.333341367611652506e-02,4.593297156968549899e+00,4.620731483293190500e+00
1.356384164996064712e+01,1.420148556660560857e+01,-7.883763685818366562e-02,5.332415048670695157e+00,5.202048133831322474e+00
1.433736527145495643e+01,3.381214941428821952e+00,-3.067709813384102147e-02,7.557286711393368606e+00,7.641471993111211169e+00
2.130920186905826963e+00,9.287906120804610310e+00,3.829087634814037910e-02,1.794355492149193765e+00,1.771142646391957731e+00
1.599398410113807678e+01,9.755850111590683937e+00,-7.601253990136239147e-03,4.825547449640729347e+00,4.878001241443091551e+00
1.677472989497463018e+01,1.470099450386450712e+01,-4.693483739534246024e-02,4.965994239547896427e+00,4.960451872722197564e+00
5.460293685975980083e+00,1.231921392167478402e+01,-7.480492179006854869e-02,5.075455704705256643e+00,5.046980545825307196e+00
1.947227368175442663e+01,9.745823935428694185e+00,3.320060802436783365e-02,3.636953459472546335e+00,3.634219010147169637e+00
6.783422754877638461e+00,1.111061383050794404e+01,-1.472226852409141973e-02,4.315103572563914192e+00,4.473655902181210564e+00
5.188177196365406196e+00,6.780250596339281177e-01,-6.144852090734056332e-02,8.252472960585242490e+00,8.330982144591693839e+00
3.208621522137760529e+00,8.546294283071560471e+00,-1.650085709106562104e-02,4.159656996533900752e+00,4.142773925464010354e+00
1.924662361231773389e+01,1.578141019415244806e+01,4.219460858330939534e-02,2.287366793767628970e+00,2.299095484947426993e+00
1.969091252911518808e+01,1.420473668059683980e+01,4.143951750082200403e-02,2.553116416557221768e+00,2.609496287041508822e+00
1.567806712666936519e+01,3.979001296338972260e+00,-1.793371443438189494e-02,7.021977332630839896e+00,7.051325339208932341e+00
6.038174330119980837e+00,3.721851150070292658e+00,-1.815109500813440191e-02,6.438646539620083153e+00,6.443203667011244917e+00
3.767022071077659628e+00,1.547484958091165197e+01,-1.543795747294918197e-02,3.187869318401375107e+00,3.178822734797364102e+00
1.633110777476140285e+01,9.422194429513744751e+00,-2.605627225454587581e-02,5.475591146683415289e+00,5.422182783662398364e+00
1.640075366527052481e+01,5.689277421847544147e+00,4.894967763809551786e-02,4.566856193446389156e+00,4.604655813022417554e+00
1.384955210584922014e+01,8.524199459298264614e+00,-3.514220222920237668e-02,5.854708968010122305e+00,5.910037047208440697e+00
3.318663396514251462e-01,1.446662368646692265e+01,4.551165563715015017e-02,-1.685804293637846785e+00,-1.574116317980856161e+00
1.840916984787380972e+00,1.402173647331922268e+01,-8.299448927718303115e-02,3.712894605691603012e+00,3.685886798917954454e+00
1.144752655305805789e+01,1.324254730729818519e+01,1.609862594043075246e-02,3.191964108267487443e+00,3.224715769163544188e+00
8.379320567729322544e-01,1.727853894573856763e+01,-5.469095890909085600e-02,2.085905330548668779e+00,2.084531077824922196e+00
1.636760414484057691e+01,1.372050021058986147e+01,3.913530602558526472e-02,2.627830102657466860e+00,2.690828430121392945e+00
1.955639258433114236e+01,1.776566335140466535e+01,1.463194037745582654e-02,2.764299480448563440e+00,2.759594430668569132e+00
1.955269496965227916e+01,1.374382203923137702e+01,3.057933340372301356e-02,2.877113522260931866e+00,2.844965761889171052e+00
1.660144063523382485e+01,7.933701749205105402e-01,-5.164257456149998898e-02,9.187645662967881321e+00,9.103419649280526826e+00
8.206200637422004229e-01,9.643274293752408965e+00,-9.386267393417421778e-02,2.986068473192944772e+00,3.021993459873713483e+00
2.313160419374424848e+00,1.560274088421429539e+01,9.641218222387198944e-03,1.786546261639120559e+00,1.794773049753613625e+00
1.957904561182561309e+01,1.653419124536796758e+01,-4.907651490666297550e-02,4.794748458791867840e+00,4.851108128411553366e+00
1.086576780421606081e+01,4.134813358117710003e+00,-1.549967173876523607e-03,6.272968428372967864e+00,6.245651928914284667e+00
2.288060024844021267e+00,9.167884134858139689e-01,-7.744902690235380693e-02,6.852630180139284377e+00,6.982441136054652553e+00
1.457339905766893984e-01,1.437666868761963634e+01,-4.776081012180254798e-02,2.223191574946186133e-01,1.871283085714445515e-01
2.349576762978087263e+00,1.395706966206602928e+01,-1.994543374317354900e-02,2.996378106218300807e+00,3.022222436340052276e+00
1.757801831316918495e+01,1.722001033121742131e+00,4.215151656877663688e-03,7.754136354869918257e+00,7.775074901284961371e+00
6.021810773754748602e+00,1.757521198782308147e+01,4.345272372369604619e-03,2.634482273934743990e+00,2.689850908063384338e+00
1.493128588587031658e+01,7.927337741577351160e+00,-6.847206912280438817e-02,6.542143670494218632e+00,6.534075075857720627e+00
1.875045841785120260e+01,1.158965913891100641e+01,-1.714940950570220668e-02,4.793683050555572756e+00,4.748035923680906656e+00
7.130249864123072712e+00,2.771681776902595651e+00,-8.254441011019661434e-02,7.909450731842232685e+00,7.860235624553647327e+00
1.863056100567899520e+01,1.330773984417613853e+01,-8.635836526623777432e-02,5.620291229538423750e+00,5.661148345961132478e+00
1.765039000064944830e+01,1.391696620703496201e+01,3.829511205054328404e-03,3.649873791998712758e+00,3.655246785207104665e+00
2.476274745187787119e+00,9.134702782596848536e+00,-2.499112948551752977e-02,3.938581091843921467e+00,3.955890538858811034e+00
2.600246966937070692e+00,1.056176909761371618e+01,6.354002903933245183e-03,2.738783884902683319e+00,2.698148132615602712e+00
1.802951604383245154e+01,1.191615213041211341e+01,-9.507428851326826802e-03,4.470650178068502179e+00,4.477710050752993887e+00
1.676734522602660604e+01,1.364125220288019236e+01,-4.616305851120533488e-02,5.114307864964498407e+00,5.125262316970931487e+00
1.649722921178691948e+01,9.151849629183963941e+00,-4.033950343783758441e-02,5.879460707433699973e+00,5.910293983257890460e+00
1.335376630586174329e+01,3.364285220199346060e+00,-8.930627667388146840e-02,8.163295761047729471e+00,8.090215061082929537e+00
1.916285829401349972e+01,1.412965832551003231e+01,1.519837247772833078e-02,3.255156306630518692e+00,3.216796436652807678e+00
8.464686225990950774e+00,1.320151355791098347e+01,-6.404519214846295105e-02,5.139732162923921877e+00,5.226192318370172174e+00
1.638348180010731880e+01,9.555209211723472151e+00,-2.185065104031333472e-02,5.328036656700740892e+00,5.308389090618343076e+00
1.549878296665605681e+01,3.265525314145807378e+00,-2.357236211991518837e-02,7.492937596046337134e+00,7.488741298093543719e+00
8.753171908774145749e+00,2.528540069652028155e+00,-8.743675683546900390e-02,8.218712183795148007e+00,8.198792965255792708e+00
5.873799013118317092e+00,1.070864331469062769e+01,-3.483576549739390849e-02,4.839163346344512284e+00,4.764327313529711283e+00
2.342196799225302328e+00,4.034635637240836736e+00,3.476979844937852504e-02,3.527631980739168949e+00,3.473845973186798108e+00
1.906035768629731564e+01,7.774255430424866775e-01,3.830748364413147367e-02,8.070051426283146867e+00,8.088586601593137360e+00
1.639277803688188939e+01,6.298481413094012993e+00,-6.071731010954991431e-02,6.980169636977234582e+00,6.946565473865452311e+00
1.487488455009897770e+01,8.514615220544028418e+00,-4.116899626723991013e-02,6.013560811566744491e+00,6.114917562212012214e+00
5.066939490046102890e+00,1.608529075829649102e+01,-9.444473843091064080e-03,3.168179999368744504e+00,3.093270860533690492e+00
1.641118245963501465e+01,8.882091717129137365e+00,-3.572343185147090761e-02,5.846236081752098634e+00,5.749118434762829466e+00
3.964856115716842044e+00,4.838329991126308904e+00,-6.000773163104725083e-03,5.148848786041900105e+00,5.129250416190783923e+00
1.272408581147541184e+01,4.770425284710585245e+00,-7.762262276562630070e-02,7.524124227035406065e+00,7.463646711609287721e+00
3.284547837473396292e+00,5.163572268897164363e+00,-2.710320084961276299e-02,5.372047671092420096e+00,5.441080821210833918e+00
9.081502168568839295e+00,1.570047516059861437e+01,-4.760234055108002182e-02,4.595030124054232168e+00,4.573718959257953465e+00
1.224082718584821983e+01,1.860328921633496080e+01,-2.322789378602635457e-02,3.806899585249945872e+00,3.832717333848512986e+00
1.439711790759835530e+01,1.177761658881437512e+01,-1.918911410018883656e-02,4.730154419751928963e+00,4.659226887956118723e+00
1.835276912488865619e+01,1.013144297412483219e+01,-1.366704983780900329e-03,4.575494355526598333e+00,4.608529397335650479e+00
1.915878617470059453e+01,4.568715950476714305e+00,-1.446791123193137685e-02,6.754248129018312063e+00,6.785927281149154666e+00
1.522288798235537755e+01,1.661425764336554778e+01,4.418839150791276094e-04,3.328938143560828955e+00,3.390606919676378173e+00
9.470987322854413915e-01,1.151997269281591585e+01,-5.420831950432149909e-02,2.706131497604463476e+00,2.716786088340483296e+00
7.771636856355125467e+00,2.116069428032494315e+00,1.698700068366705562e-02,6.612556010768953385e+00,6.638032926756217478e+00
1.454081260819662802e+01,1.180771617445486044e+01,-5.160825737923301071e-02,5.470254241823655939e+00,5.478228150478901881e+00
1.737169096427280124e+01,8.231258287717391653e+00,-6.658494992381108757e-02,6.504131947581493378e+00,6.549962916407613633e+00
4.963894914867935104e-01,9.327247758312543269e+00,-5.022407236802798464e-02,1.826050718785494853e+00,1.805012620438397608e+00
8.019881071075305456e+00,7.048185415163840339e+00,-7.586077586182123078e-02,6.488224736877302057e+00,6.515035165043550514e+00
1.870896628413555973e+01,3.748734303905936205e+00,-2.262417407912292733e-02,7.326918066606951108e+00,7.298024362533908516e+00
1.855596397913882001e+01,1.413631460233098558e+01,-8.800838348637012032e-02,5.496843052337199609e+00,5.531720957501280012e+00
1.768869422058040897e+01,1.972393624499132869e+01,1.989897889954705956e-02,2.345337619735790025e+00,2.331023328375254167e+00
3.104991467331596144e+00,7.337602480801064253e-01,4.726633558647580502e-03,6.660965219973036255e+00,6.628007253149730715e+00
6.474243981737507703e+00,1.231573617736826876e+01,-7.466293665136572444e-02,5.204745660911081373e+00,5.170336908220826366e+00
1.856298792434529332e+01,9.103894838319572358e+00,-7.933760571021997166e-02,6.408529014027418924e+00,6.481592002208999226e+00
1.840116310658177667e+01,1.248282780948320614e+01,1.741493002381103161e-02,3.461526541398586065e+00,3.383129128111217021e+00
1.927582868386322446e+01,1.379446481721404361e+01,-9.385760593718617262e-02,5.585791344577683226e+00,5.511151368988294941e+00
1.401381260135091722e+01,2.618953576651054105e-01,-5.604696015986614793e-02,9.225766602540543815e+00,9.257111802580265447e+00
1.421665039333389835e+01,1.693478687538699035e+01,2.023923068056752983e-02,2.597892359015166353e+00,2.547581831943806385e+00
5.082142059610521123e+00,3.965182857655924042e+00,-9.151345592601710377e-02,7.118971005974770172e+00,7.095148475597498283e+00
1.422077769202380537e+01,1.638053121874466811e+01,4.138237200801894722e-02,2.128389133567768265e+00,2.103198302767976369e+00
5.300619385063716216e+00,1.787497275011046582e+01,7.509083250952050537e-03,2.403038244426771275e+00,2.516504269459681087e+00
1.684855023357811277e+01,1.771929466879540627e+01,-7.242802244430750214e-02,4.893559940451888579e+00,4.859394792948248387e+00
1.211780937728020824e+01,1.374934348053233713e+01,-6.908262079217609986e-02,5.280227653461233572e+00,5.243610222983023483e+00
5.705938322167498633e+00,1.402498063172484777e+01,-8.043057568937098112e-02,4.895640810123284226e+00,4.875674656372257054e+00
3.013605320076387262e+00,1.991303158485030167e+01,1.888190876157296028e-02,1.352118405129108414e+00,1.363214386291478508e+00
2.531168306839322035e+00,6.714540965084619950e-01,3.738161636906581209e-02,5.909171574553023554e+00,5.933739732478274576e+00
3.104206459693339859e+00,1.688897246082723314e+01,4.490991386677936625e-02,1.015308628863632157e+00,9.413075664513783636e-01
