k,m,level_index,dE,dE_noisy
1.596987955722218189e+00,2.230791465999131695e+00,5.878583117100455446e+00,7.003993689966512282e-01,7.172246251480215440e-01
1.305227910789633405e+00,3.558289533913542080e+00,4.437647220543606608e+00,5.548054679932602484e-01,5.554350352636070465e-01
1.192435976893131411e+00,1.820945074025133614e+00,3.504526152019696639e+00,7.372893851194826098e-01,7.488028121983263397e-01
2.544074498119943684e+00,3.199655115493836632e+00,2.008195606830828872e+00,8.455404218521512805e-01,8.453650423669576419e-01
1.008830938888098050e+00,3.292194840110735932e+00,3.369530870561452396e+00,5.228852518704905084e-01,5.189588365643870160e-01
2.191694336198034332e+00,3.286072987040463467e+00,2.310634901297763832e+00,7.716744777875101935e-01,7.819368459541158334e-01
1.181020764064239170e+00,1.131920235920760742e+00,7.545825319761842565e+00,7.137879868434151565e-01,7.193412572022792606e-01
3.065590258286057690e+00,2.470117621665315788e+00,2.171783486850530132e+00,1.029683377158493229e+00,1.043996286785092042e+00
2.947776376991972036e+00,1.953051731821012993e+00,3.833729851885531836e+00,1.019568697619633646e+00,1.029428008393587834e+00
1.460475926375218059e+00,1.817353444347233005e+00,7.342535358165412696e+00,6.788279601412859909e-01,6.708161975493880380e-01
2.091338942133154966e+00,3.438393175997626727e+00,3.285976851524604392e+00,7.182900380621475289e-01,6.929222324344954664e-01
3.171622226314855464e+00,2.755723523411180320e+00,4.534816676302814820e+00,8.884302057064822344e-01,8.899070260240902197e-01
1.384095867095919363e+00,1.633980423957598349e+00,7.473041934594053082e+00,6.837914974912393529e-01,6.721260231393695328e-01
3.438469494689670114e+00,3.153089135402794341e+00,6.301481628969412441e+00,7.857581272634213132e-01,7.717600641185828891e-01
2.984455789575493068e+00,3.163302560497839089e+00,7.679413189198131207e+00,6.929628522827042669e-01,6.782449725597107237e-01
3.824014143052786530e+00,3.805996355001433518e+00,5.801162694647128859e+00,7.906721438277426461e-01,7.843472255065732091e-01
2.805547894472146808e+00,3.949718493222552418e+00,6.629176318981866878e+00,6.760260272995179953e-01,6.741105218482574823e-01
1.133770752778996638e+00,2.498866168670379029e+00,5.716713023262791182e+00,5.881273551791725840e-01,5.882610773650969183e-01
2.227373334765015755e+00,3.710557365249090633e+00,2.857847170480520838e+00,7.231799265269018839e-01,7.437035462101895256e-01
3.065835369426345824e+00,3.449015124194569459e+00,6.903266732241974957e+00,7.158818261227634094e-01,7.038335406327594912e-01
2.407497385111913246e+00,3.384397827949603865e+00,3.431586635118610396e+00,7.665900754571328690e-01,7.665570362127185344e-01
2.115245812086355315e+00,1.385029372154653382e+00,3.649272782984394503e+00,1.035942577392944486e+00,1.023571135564844248e+00
1.751777457995306930e+00,2.511696765245507557e+00,5.717858723095621265e+00,6.982210020698668140e-01,6.883352539948394133e-01
3.069663877930795426e+00,2.663220900687589321e+00,6.314359494370481940e+00,7.963948249229279019e-01,7.971258269957184339e-01
1.466764372066718947e+00,3.415637977824263594e+00,4.062505971784188041e+00,6.010193629224189760e-01,6.052664712321746965e-01
3.290626363550600342e+00,2.011050589896578256e+00,2.290697170729081300e+00,1.153381376164599459e+00,1.140586162708347784e+00
1.842932446784191214e+00,1.859111754343579559e+00,7.750042956283459183e+00,6.965981749768657139e-01,7.080950478214635968e-01
2.732416081573702193e+00,1.628969132083833316e+00,2.638213523838373042e+00,1.142142074684217024e+00,1.132895815042348708e+00
3.765326245405367978e+00,3.054192816181450887e+00,2.051273768027790823e+00,1.032099308252506731e+00,1.041735393528189446e+00
2.779494720187114076e+00,2.647234689343484160e+00,7.811862913312848988e+00,7.004480547821128056e-01,6.999773608701441718e-01
3.606878432445089544e+00,3.404355580144426074e+00,4.135366959461888037e+00,8.794618329640956356e-01,8.885718963291101558e-01
1.268127081077765395e+00,1.193178564929827878e+00,6.899718599183479739e-02,1.036084651630767794e+00,1.041798742186574867e+00
2.530936357890880117e+00,3.851987431867728073e+00,7.615025733048108592e-01,8.002476815254980780e-01,7.974284312610212533e-01
2.963073094063540580e+00,2.756946797454077114e+00,3.643423609585217271e+00,9.055925749143483028e-01,9.104176590161036087e-01
1.487028463906995945e+00,1.449573214566194812e+00,5.492429531021117306e+00,8.098899735075726358e-01,7.965062598885090939e-01
3.088448368250817921e+00,3.834497367303801418e+00,4.285269956557694826e+00,7.830966756147286212e-01,7.701352134003119909e-01
2.977660674152956766e+00,3.921989706686362709e+00,1.329901089668384273e+00,8.449408756170632140e-01,8.414184279244402154e-01
2.376737982209166766e+00,3.085990059714845302e+00,4.645021657564837092e+00,7.579733022568629908e-01,7.717353575459585668e-01
3.382634647657869031e+00,1.198912276465367022e+00,1.302545927679880755e+00,1.540983171499994198e+00,1.533548820653686473e+00
1.009598612200138135e+00,3.397014341375944824e+00,7.333997336896661778e+00,4.727579314850894332e-01,4.668054397332491168e-01
3.785321545640464524e+00,3.384034682639269320e+00,3.962380706131678032e+00,9.058979905220527762e-01,9.225794968192332357e-01
1.272906201375552326e+00,2.230367961472144778e+00,7.107885763623458253e+00,6.135970056381314652e-01,6.140611538629655586e-01
3.310777179518994640e+00,2.929924124873101832e+00,7.209647643440434628e+00,7.428425301897170208e-01,7.428799324091215350e-01
1.468754863623097595e+00,1.747993177518056163e+00,4.945921882386320689e+00,7.745402834073467080e-01,7.640692138235890551e-01
1.035352991043227533e+00,2.789706315433623018e+00,3.380177191876976295e+00,5.715665014705840763e-01,5.722012091130896927e-01
2.791867372480231868e+00,3.872224464305404013e+00,1.979041351732764298e+00,8.084010924441756840e-01,8.143621657813693293e-01
2.647595592490646688e+00,2.812913882175832825e+00,2.474152806673107996e+00,8.987534564151276051e-01,8.982210006459705465e-01
3.231920601263505333e+00,3.050102911152615004e+00,5.754266044439637184e+00,8.061513567118017143e-01,8.138219349066921904e-01
3.584621682729644210e+00,1.372462347626094870e+00,4.578059005544949045e+00,1.086869411766188342e+00,1.090182949047270977e+00
2.398165954398937316e+00,3.105257162902722357e+00,4.702706689201354706e-01,8.735303473407464159e-01,8.840577273787278978e-01
2.575953754141308671e+00,2.255153069393118770e+00,1.416126496490489828e+00,1.022968152893686256e+00,1.031258891901682739e+00
2.764153346772856512e+00,3.108251467262383105e+00,7.543505279348649672e+00,6.894753910797266627e-01,6.881656984150499312e-01
2.000641741390899675e+00,2.433602069193468775e+00,6.466971205668148315e+00,7.154247624444458609e-01,7.241442558196010681e-01
3.403007976849178107e+00,3.542030125825886611e+00,6.738334706593110290e+00,7.387404616054205064e-01,7.568144715868289074e-01
3.288534852100970074e+00,3.832820511203746783e+00,1.378586176613747938e+00,8.945751318221069059e-01,8.976368151278195651e-01
1.476323730710738857e+00,2.420925454524275544e+00,1.628048611658108769e+00,7.541522355506534714e-01,7.419693662939922385e-01
3.071682262551533427e+00,3.499779464810965912e+00,2.532875296388682251e+00,8.689781749459709603e-01,8.709108361279804811e-01
1.643466746942113144e+00,2.315050115630671534e+00,5.958456262181453411e+00,6.958839735930405501e-01,6.939118282291705242e-01
1.852444371544031743e+00,3.776571779186753908e+00,5.257685325490220940e+00,6.160224192112162545e-01,6.419537138327950920e-01
2.722831056195964550e+00,1.685514325523366885e+00,2.095395134948253357e+00,1.159409970807181889e+00,1.166969923629994854e+00
2.320480236660866336e+00,1.267032150377123134e+00,6.875535489558985525e+00,7.906572680526938735e-01,7.795944518086606045e-01
2.733685117139696086e+00,3.669344825675885158e+00,3.362530164268834554e+00,7.842096332058546837e-01,7.823234915546082302e-01
1.709194741059427258e+00,2.371960160683510566e+00,7.783685622087270772e+00,6.428060559861235035e-01,6.574125230988264734e-01
3.275483987224069082e+00,2.405014827153033163e+00,1.621354690158210765e+00,1.100232439440238741e+00,1.088596555558189571e+00
1.334481850601704211e+00,2.873969360960102026e+00,5.195060348372287251e+00,6.030165736176741342e-01,5.980701578441494082e-01
1.023162507156822443e+00,1.016601849889976705e+00,2.975230556034882845e+00,9.074654631997933762e-01,9.074406782191319909e-01
1.618040891920082380e+00,3.199218988351539839e+00,6.182827831286856757e+00,6.058291706891798523e-01,6.042995472978942573e-01
2.508403532386803025e+00,3.748344158068746435e+00,5.134770645197081151e+00,7.028948674622664816e-01,6.969087050962370355e-01
3.552066666544438256e+00,3.774868592218914465e+00,2.043540364129873055e+00,9.131298369397981007e-01,9.143760188991590931e-01
2.019527389253228833e+00,3.336649616085449743e+00,6.214746856214240722e+00,6.488961595347639832e-01,6.347125059437950245e-01
1.262485202992063016e+00,1.418015946259704396e+00,4.929994831163723390e+00,7.923608875487943015e-01,7.864890722169659565e-01
3.959667298576755812e+00,1.561249603552910648e+00,3.892516196009038865e+00,1.177510344698764477e+00,1.171429933315036198e+00
3.047358852659553197e+00,3.663701659262669885e+00,2.557482337599932265e-01,9.118238851793156741e-01,9.087082799153285428e-01
1.849226285507382439e+00,3.539868842290356366e+00,9.014761961174615479e-01,7.124551602195542399e-01,7.093509782730957891e-01
1.683508074948361966e+00,1.410194522549824470e+00,7.580809558686365968e+00,7.265236334133158280e-01,7.263697210902454460e-01
1.450104044457970254e+00,2.366740035294320865e+00,5.267312989517551891e+00,6.750858229033314117e-01,6.714684883285295669e-01
1.334668798463036321e+00,1.924433623514320235e+00,1.424187322501129671e+00,8.067483921128365543e-01,8.024233356475896084e-01
3.156913214144270619e+00,2.028552947044458765e+00,2.579758004486735423e+00,1.111707809056484031e+00,1.115160100101364460e+00
1.347124199505658426e+00,3.295124273388646774e+00,1.305358358717492173e+00,6.261874965706436535e-01,6.350190553411543259e-01
3.038813892937458405e+00,1.217091552898988738e+00,2.077680738202068333e+00,1.385218416298355404e+00,1.394663209962928141e+00
2.206384143764463346e+00,3.924018890617271715e+00,4.938779569908131606e+00,6.589367349485858449e-01,6.472346333138383478e-01
2.882434519331771750e+00,2.312037509818265058e+00,4.024336858722580068e+00,9.408692259323756524e-01,9.431550715082382963e-01
2.103413303548822721e+00,2.292694710483132781e+00,7.311235686905959597e+00,7.048103326536721003e-01,7.120884786871386485e-01
1.351112196757737083e+00,2.976662229976697382e+00,1.028324709802726389e+00,6.630231700157026564e-01,6.601613928547290788e-01
1.001130338631349037e+00,3.849693731013823950e+00,6.019827125475111451e+00,4.598686572386565530e-01,4.643423854900048386e-01
3.502389043607261776e+00,2.452956398895320689e+00,5.416320548553177794e+00,8.970570467201378628e-01,8.946568327124700959e-01
3.480156377879794594e+00,3.170717668158834268e+00,7.941826267064461931e+00,6.975765025634595995e-01,7.011390172875567872e-01
1.390496678956511190e+00,2.990846460998797696e+00,3.517634199411500795e+00,6.318354039899651831e-01,6.163993304970124543e-01
1.825715961974016199e+00,3.707507124935298215e+00,4.149694109320590130e+00,6.373585168206827856e-01,6.417585727900818604e-01
2.366224199601189682e+00,3.407435078247930793e+00,2.729057021065106170e+00,7.760974594028768880e-01,7.710614329156072477e-01
3.810488639273297728e+00,2.613992248436920462e+00,6.094648034609551956e+00,8.522487518139960638e-01,8.446778309486556724e-01
2.101304951529866294e+00,2.891708296227228914e+00,7.926189978706914552e+00,6.396730196402921065e-01,6.364578491769437019e-01
2.674269555740601767e+00,3.284446334149920155e+00,5.358254192377584602e+00,7.514908490670098029e-01,7.611270795734764727e-01
1.024331264174459744e+00,3.921717235520443268e+00,4.855825198575152157e-01,5.095292920202307840e-01,5.187322115216265184e-01
1.177971957219241084e+00,2.847607079837513933e+00,6.189849704459708057e+00,5.583308923916712185e-01,5.605853923500984104e-01
3.214009346570773307e+00,1.163311039263913216e+00,7.689897797586006334e+00,4.720934903029339047e-01,4.805005858694441079e-01
2.538687909886144567e+00,1.568919303972527102e+00,3.452797913608486091e+00,1.071093475398608774e+00,1.066787742551212004e+00
1.196910448878220734e+00,1.361119324390603902e+00,1.242270400632046190e+00,9.091653595923715470e-01,8.964795338228560562e-01
3.168521432005453331e+00,3.629885593567288016e+00,6.548470485674759978e+00,7.260930389679970398e-01,7.071967023580804090e-01
1.609409326737193613e+00,3.751807734505331116e+00,6.657186591262897579e+00,5.589183548114854405e-01,5.583594957127375746e-01
3.705612284228689379e+00,1.799619467913851523e+00,7.619926129440377061e+00,6.682826735479407976e-01,6.665675978736418372e-01
3.964122124414639625e+00,1.377573117455625828e+00,4.193762234432385938e+00,1.156424400833000909e+00,1.156532366074166207e+00
3.848784680559635074e+00,3.690481431010606883e+00,2.778175539623294554e+00,9.292089403645391599e-01,9.296285451337733541e-01
1.546658530084105365e+00,2.697540031937345706e+00,6.495195594957200669e+00,6.290966780770517186e-01,6.410207381079348066e-01
2.776839359506158011e+00,3.757769423543554144e+00,5.326689893653633767e+00,7.253451306135596521e-01,7.158839768412914584e-01
3.632869563085648235e+00,2.722136275399866356e+00,3.003031215497351525e+00,1.020570145615385060e+00,1.012568953604935151e+00
2.876421070290467341e+00,2.912606400991666789e+00,2.194713288256441963e+00,9.283145387967478568e-01,9.472153736655550826e-01
1.202767227868097422e+00,2.982020943079069397e+00,1.952527877694286929e+00,6.135477379438637469e-01,6.209692465776985859e-01
1.782809515761024421e+00,3.852067583236040260e+00,1.626851865448613488e+00,6.603936146246498495e-01,6.571084042923687196e-01
3.012595357652645855e+00,2.242482592608869840e+00,1.010341025427345940e-01,1.162697830887873263e+00,1.142045747776898379e+00
2.139671443463785572e+00,2.612773782101164954e+00,2.397293253544578562e+00,8.460741162240539293e-01,8.372921507627952842e-01
1.490354763626307699e+00,2.282159761861574765e+00,1.032578681612596583e+00,7.921296772635886274e-01,7.882461914055430841e-01
2.696587732995606501e+00,2.125823524507898910e+00,6.300761718221251861e+00,8.151946034595549673e-01,8.140642892104921202e-01
3.560070168147969838e+00,3.031092782924698525e+00,3.120166405233804952e+00,9.626671664445765053e-01,9.642687027311570569e-01
3.041251652166465202e+00,1.425120278616486047e+00,2.780822417486920273e+00,1.239600341948275286e+00,1.237025064108274952e+00
1.792017555356279601e+00,3.185184435888294807e+00,6.259492643705826254e+00,6.299732459768376813e-01,6.411315803664856539e-01
1.578004061699906480e+00,1.401880501693041570e+00,2.895328079900039597e+00,9.554517928699826079e-01,9.432749485578247883e-01
1.331503777770605801e+00,2.737122406817379616e+00,2.234652485722411264e+00,6.666135402412891597e-01,6.634573965693651987e-01
1.824451091320666851e+00,2.821819536312250243e+00,7.512346672194327724e+00,6.297197426997162006e-01,6.226041372715368505e-01
2.774087648980724463e+00,2.519249328633728524e+00,4.879322297391357921e+00,8.582205596600877007e-01,8.656279133506115109e-01
3.732449686228959784e+00,1.130984546908271771e+00,1.562914704829410084e+00,1.606223485533488260e+00,1.607656461339455278e+00
1.806000088240204304e+00,1.917917604403888143e+00,1.128165456376787112e+00,9.430548813792527518e-01,9.506021869843093164e-01
3.241084312007775470e+00,1.441804159845040179e+00,3.750280101823932455e+00,1.161347095058012702e+00,1.161778402243914821e+00
3.848868895368478427e+00,1.740424469624632042e+00,6.195817657868474271e-02,1.486875849361042556e+00,1.524052253933191992e+00
2.098581392276521296e+00,1.639904233508509446e+00,4.253504022079486191e+00,9.375137258966588227e-01,9.443784655043846454e-01
3.322265583010369561e+00,1.742136493457325130e+00,7.423050013360228405e+00,7.183394875111854816e-01,7.104713869950539662e-01
3.977079804482341441e+00,3.494162169750811842e+00,1.527862599840986491e+00,1.016844086038636963e+00,1.016447263730035244e+00
