t,theta,omega,wake_drag_angular_acceleration,domega_dt
1.188237647529505914e+01,1.830930591744714953e-01,7.900384017043816653e-01,3.907457144679477717e-02,-1.993955486686223466e+00
1.188637727545509115e+01,1.862378060722037210e-01,7.820005954710670393e-01,3.891250052715938129e-02,-2.024085937627352560e+00
1.189037807561512317e+01,1.893501551824785245e-01,7.738429434399721751e-01,3.874109803697911580e-02,-2.053865504510771878e+00
1.189437887577515518e+01,1.924296299188384962e-01,7.655668579200953783e-01,3.856049713720761246e-02,-2.083290058547098145e+00
1.189837967593518719e+01,1.954757594297044376e-01,7.571737668234105323e-01,3.837083609058498240e-02,-2.112355556589150307e+00
1.190238047609521921e+01,1.984880782176766945e-01,7.486651155033542393e-01,3.817225871028673972e-02,-2.141058037392659763e+00
1.190638127625525122e+01,2.014661266787678706e-01,7.400423646670976074e-01,3.796491385257296652e-02,-2.169393625644394863e+00
1.191038207641528324e+01,2.044094512442910516e-01,7.313069896689831095e-01,3.774895523609249348e-02,-2.197358532475585768e+00
1.191438287657531525e+01,2.073176043808599156e-01,7.224604805105242500e-01,3.752454144188295537e-02,-2.224949054779208346e+00
1.191838367673534727e+01,2.101901445903885668e-01,7.135043418404057869e-01,3.729183591337074249e-02,-2.252161574496343022e+00
1.192238447689537928e+01,2.130266364100917020e-01,7.044400929544837320e-01,3.705100695637102842e-02,-2.278992557871490465e+00
1.192638527705541129e+01,2.158266504704485222e-01,6.952692673235353338e-01,3.680222757189081928e-02,-2.305438555045686844e+00
1.193038607721544331e+01,2.185897634971334935e-01,6.859934115694377166e-01,3.654567500385308421e-02,-2.331496198755133253e+00
1.193438687737547532e+01,2.213155581274487693e-01,6.766140871303747417e-01,3.628153131415789295e-02,-2.357162202376255511e+00
1.193838767753550734e+01,2.240036234129740844e-01,6.671328677168867349e-01,3.600998259809028157e-02,-2.382433362999312187e+00
1.194238847769553935e+01,2.266535548571031178e-01,6.575513390778059408e-01,3.573121890715785787e-02,-2.407306560777012994e+00
1.194638927785557136e+01,2.292649544150435204e-01,6.478710990002565229e-01,3.544543424909080143e-02,-2.431778757957550940e+00
1.195039007801560338e+01,2.318374304938169428e-01,6.380937573096546744e-01,3.515282658784187053e-02,-2.455846997871802717e+00
1.195439087817563539e+01,2.343705979522590077e-01,6.282209358697081747e-01,3.485359784358642299e-02,-2.479508403868428079e+00
1.195839167833566741e+01,2.368640781580756971e-01,6.182542679217701842e-01,3.454795358813593509e-02,-2.502760178398597546e+00
1.196239247849569942e+01,2.393174988907416367e-01,6.081953976525391603e-01,3.423610268729254669e-02,-2.525599600497880015e+00
1.196639327865573144e+01,2.417304943458003230e-01,5.980459811602227838e-01,3.391825780395160000e-02,-2.548024025104451695e+00
1.197039407881576345e+01,2.441027054968712140e-01,5.878076842247811351e-01,3.359463454322172277e-02,-2.570030884188963416e+00
1.197439487897579546e+01,2.464337801062374544e-01,5.774821822246934966e-01,3.326545141767675573e-02,-2.591617685295650286e+00
1.197839567913582748e+01,2.487233727248455983e-01,5.670711601369586852e-01,3.293092984735572493e-02,-2.612782009862710808e+00
1.198239647929585949e+01,2.509711446923058031e-01,5.565763125370948305e-01,3.259129415976286942e-02,-2.633521511345779498e+00
1.198639727945589151e+01,2.531767641368918853e-01,5.459993435991392641e-01,3.224677158986763437e-02,-2.653833913094184371e+00
1.199039807961592352e+01,2.553399060189763259e-01,5.353419662935048340e-01,3.189759174745900039e-02,-2.673717005756407250e+00
1.199439887977595554e+01,2.574602519665140088e-01,5.246059027869490743e-01,3.154398667704979425e-02,-2.693168642948896352e+00
1.199839967993598755e+01,2.595374904696204910e-01,5.137928841541555824e-01,3.118619088761573691e-02,-2.712186739812966874e+00
1.200240048009601956e+01,2.615713170674029420e-01,5.029046491267896712e-01,3.082444068028271020e-02,-2.730769270099451251e+00
1.200640128025605158e+01,2.635614343480515709e-01,4.919429440926480490e-01,3.045897414782325688e-02,-2.748914261384891145e+00
1.201040208041608359e+01,2.655075519488394598e-01,4.809095230956593747e-01,3.009003117465659100e-02,-2.766619789253832007e+00
1.201440288057611561e+01,2.674093865561226746e-01,4.698061478358837584e-01,2.971785343684859443e-02,-2.783883970161906696e+00
1.201840368073614762e+01,2.692666619141854678e-01,4.586345876730362203e-01,2.934268431006152936e-02,-2.800704952606771325e+00
1.202240448089617963e+01,2.710791087979067537e-01,4.473966194807142971e-01,2.896476818411595003e-02,-2.817080905197038465e+00
1.202640528105621165e+01,2.728464649314680801e-01,4.360940274010270401e-01,2.858435108635848723e-02,-2.833010002755310897e+00
1.203040608121624366e+01,2.745684752668094419e-01,4.247286030708193327e-01,2.820167990166734528e-02,-2.848490410968496978e+00
1.203440688137627568e+01,2.762448920191949431e-01,4.133021456518440884e-01,2.781700219104355637e-02,-2.863520264791092895e+00
1.203840768153630769e+01,2.778754746672131848e-01,4.018164618307624170e-01,2.743056619161097359e-02,-2.878097640928427570e+00
1.204240848169633971e+01,2.794599899527770992e-01,3.902733658191433475e-01,2.704262081661627792e-02,-2.892220522956754802e+00
1.204640928185637172e+01,2.809982118837170417e-01,3.786746794575415742e-01,2.665341564348190292e-02,-2.905886757051148184e+00
1.205041008201640373e+01,2.824899217846412180e-01,3.670222359343482399e-01,2.626320033217723407e-02,-2.919093995787477969e+00
1.205441088217643575e+01,2.839349081045229317e-01,3.553178740344187792e-01,2.587222495869224981e-02,-2.931839624672838429e+00
1.205841168233646776e+01,2.853329667289370986e-01,3.435634448852369349e-01,2.548073956920875183e-02,-2.944120673870278093e+00
1.206241248249649978e+01,2.866839011003438631e-01,3.317608157302930350e-01,2.508899382249435428e-02,-2.955933703165303683e+00
1.206641328265653179e+01,2.879875222180885985e-01,3.199118699290837697e-01,2.469723698990248725e-02,-2.967274654400424261e+00
1.207041408281656381e+01,2.892436486384019623e-01,3.080185069571125256e-01,2.430571795537238983e-02,-2.978138664025310689e+00
1.207441488297659582e+01,2.904521064867578439e-01,2.960826431262500447e-01,2.391468520197805384e-02,-2.988519825554713183e+00
1.207841568313662783e+01,2.916127297548483099e-01,2.841062314366527009e-01,2.352438632472507105e-02,-2.998410892594741917e+00
1.208241648329665985e+01,2.927253598057431017e-01,2.720912354907889519e-01,2.313506829894560260e-02,-3.007802894023924090e+00
1.208641728345669186e+01,2.937898461649834370e-01,2.600396673768550770e-01,2.274697702453055276e-02,-3.016684668620241094e+00
1.209041808361672388e+01,2.948060468496691566e-01,2.479536054420944935e-01,2.236035704610199806e-02,-3.025042277957795900e+00
1.209441888377675589e+01,2.957738283684590019e-01,2.358351942927981726e-01,2.197545155301319081e-02,-3.032858276699012645e+00
1.209841968393678791e+01,2.966930657215703926e-01,2.236866447943043901e-01,2.159250237934855557e-02,-3.040110822191994355e+00
1.210242048409681992e+01,2.975636426455973704e-01,2.115102485419632916e-01,2.121174993115713600e-02,-3.046772608963843609e+00
1.210642128425685193e+01,2.983854525444245009e-01,1.993084371201585270e-01,2.083343284954096430e-02,-3.052809629387736035e+00
1.211042208441688395e+01,2.991583984514578076e-01,1.870837720805967885e-01,2.045778805197587258e-02,-3.058179749536741543e+00
1.211442288457691596e+01,2.998823948293364294e-01,1.748390385750616116e-01,2.008505031515400371e-02,-3.062831200598048031e+00
1.211842368473694798e+01,3.005573677329862470e-01,1.625772544192582991e-01,1.971545223244099143e-02,-3.066701053904046237e+00
1.212242448489697999e+01,3.011832550276882792e-01,1.503016771131658880e-01,1.934922417834437219e-02,-3.069713920345759739e+00
1.212642528505701200e+01,3.017600085802413790e-01,1.380159044648317512e-01,1.898659406025976493e-02,-3.071781275444177783e+00
1.213042608521704402e+01,3.022875946440394812e-01,1.257239103418489878e-01,1.862778740345825274e-02,-3.072801895257863070e+00
1.213442688537707603e+01,3.027659976343564097e-01,1.134301098464205737e-01,1.827302659787451503e-02,-3.072664215310994429e+00
1.213842768553710805e+01,3.031952208003174665e-01,1.011393748221702110e-01,1.792253077062088557e-02,-3.071251436798318579e+00
1.214242848569714006e+01,3.035752862844136590e-01,8.885703265179689669e-02,1.757651577777495297e-02,-3.068450312159174409e+00
1.214642928585717208e+01,3.039062384919622439e-01,7.658883865334273344e-02,1.723519379061847975e-02,-3.064164221775797614e+00
1.215043008601720409e+01,3.041881465407739182e-01,6.434088757789936663e-02,1.689877272435755945e-02,-3.058330217828262754e+00
1.215443088617723610e+01,3.044211038326817831e-01,5.211938726474694278e-02,1.656745575411637875e-02,-3.050938240604455398e+00
1.215843168633726812e+01,3.046052285024057338e-01,3.993048757241816210e-02,1.624144097299072900e-02,-3.042049135855100506e+00
1.216243248649730013e+01,3.047406629142463408e-01,2.777994038873818697e-02,1.592092082930127855e-02,-3.031806252237063681e+00
1.216643328665733215e+01,3.048275703231194123e-01,1.567270044167685256e-02,1.560608152141594769e-02,-3.020435391327410013e+00
1.217043408681736416e+01,3.048661326199196830e-01,3.612733205352301052e-03,1.529710038974264712e-02,-3.008230162274448283e+00
1.217443488697739618e+01,3.048565446501080856e-01,-8.397285920649769086e-03,1.499412781560458333e-02,-2.995523217931108206e+00
1.217843568713742819e+01,3.047990093316835236e-01,-2.035602350486447748e-02,1.469694872004792714e-02,-2.982648942068011788e+00
1.218243648729746020e+01,3.046937323933506248e-01,-3.226343065324724368e-02,1.440517358691915592e-02,-2.969906806009861899e+00
1.218643728745749222e+01,3.045409173912745904e-01,-4.412052380367315063e-02,1.411841770899341722e-02,-2.957533187529074237e+00
1.219043808761752423e+01,3.043407622614158758e-01,-5.592913517561978742e-02,1.383630698323710939e-02,-2.945686407612671420e+00
1.219443888777755625e+01,3.040934564380848859e-01,-6.769154399931884281e-02,1.355847789525658868e-02,-2.934445779567211421e+00
1.219843968793758826e+01,3.037991799046367847e-01,-7.941021854631788446e-02,1.328457711883143828e-02,-2.923821412048243307e+00
1.220244048809762027e+01,3.034581026872367748e-01,-9.108756054639420563e-02,1.301426106908259127e-02,-2.913770125526183197e+00
1.220644128825765229e+01,3.030703858932772277e-01,-1.027257046310944832e-01,1.274719543146373736e-02,-2.904212939463758580e+00
1.221044208841768430e+01,3.026361826171365399e-01,-1.143264396890368712e-01,1.248305491277796990e-02,-2.895050901525549225e+00
1.221444288857771632e+01,3.021556394230968667e-01,-1.258911297786319827e-01,1.222152294770993165e-02,-2.886177691882846119e+00
1.221844368873774833e+01,3.016288987211256378e-01,-1.374207218800242991e-01,1.196229142527581620e-02,-2.877488554441018476e+00
1.222244448889778035e+01,3.010560998491485507e-01,-1.489157582882768838e-01,1.170506056461555720e-02,-2.868885926188280422e+00
1.222644528905781236e+01,3.004373804635968037e-01,-1.603764136169389121e-01,1.144953882127565901e-02,-2.860282458288588181e+00
1.223044608921784437e+01,2.997728780129785831e-01,-1.718025036751676116e-01,1.119544278446872078e-02,-2.851602182174114208e+00
1.223444688937787639e+01,2.990627317002709229e-01,-1.831935886403199820e-01,1.094249708898729911e-02,-2.842780449782700281e+00
1.223844768953790840e+01,2.983070833126295063e-01,-1.945490141233544301e-01,1.069043437120320052e-02,-2.833763169275502314e+00
1.224244848969794042e+01,2.975060772213889981e-01,-2.058679111688308527e-01,1.043899526906747963e-02,-2.824505680043515099e+00
1.224644928985797243e+01,2.966598610546538062e-01,-2.171492238981212186e-01,1.018792841066035182e-02,-2.814971504576821548e+00
1.225045009001800445e+01,2.957685876418748028e-01,-2.283917860767534502e-01,9.936990366462379251e-03,-2.805131126521581031e+00
1.225445089017803646e+01,2.948324145298702459e-01,-2.395943186881847597e-01,9.685945642440218703e-03,-2.794960850553192877e+00
1.225845169033806847e+01,2.938515047004343628e-01,-2.507554710954375543e-01,9.434566670729203214e-03,-2.784441799439600018e+00
1.226245249049810049e+01,2.928260265984623523e-01,-2.618738223247333297e-01,9.182633809245756285e-03,-2.773559048842066055e+00
1.226645329065813250e+01,2.917561542247485429e-01,-2.729478856897951666e-01,8.929935337238176576e-03,-2.762300897710046055e+00
1.227045409081816452e+01,2.906420678199962415e-01,-2.839761404460976468e-01,8.676267416087629289e-03,-2.750658265881665177e+00
1.227445489097819653e+01,2.894839537741896174e-01,-2.949570316998946784e-01,8.421434071925580286e-03,-2.738624194854294647e+00
1.227845569113822854e+01,2.882820047625438975e-01,-3.058889845969727239e-01,8.165247182035113155e-03,-2.726193441849393384e+00
1.228245649129826056e+01,2.870364197810095219e-01,-3.167704064362565908e-01,7.907526473087737179e-03,-2.713362150960799024e+00
1.228645729145829257e+01,2.857474041543600629e-01,-3.275996872676544269e-01,7.648099517062184952e-03,-2.700127587913500271e+00
1.229045809161832281e+01,2.844151697075414931e-01,-3.383752093144050677e-01,7.386801660024568117e-03,-2.686487928042388784e+00
1.229445889177835483e+01,2.830399347999695281e-01,-3.490953486510332548e-01,7.123475994319425179e-03,-2.672442085950168522e+00
1.229845969193838684e+01,2.816219242715241600e-01,-3.597584795192616536e-01,6.857973331236278704e-03,-2.657989578472098824e+00
1.230246049209841885e+01,2.801613694507499863e-01,-3.703629757972251579e-01,6.590152191777722337e-03,-2.643130416025453400e+00
1.230646129225845087e+01,2.786585081544346032e-01,-3.809072110530423716e-01,6.319878805043117366e-03,-2.627865016100755291e+00
1.231046209241848288e+01,2.771135847030360977e-01,-3.913895611854140144e-01,6.047027018371080656e-03,-2.612194134385558364e+00
1.231446289257851490e+01,2.755268499703654173e-01,-4.018084055094156004e-01,5.771478240444084806e-03,-2.596118810486737427e+00
1.231846369273854691e+01,2.738985612785677648e-01,-4.121621283850972484e-01,5.493121407475298409e-03,-2.579640323445117733e+00
1.232246449289857892e+01,2.722289823728691327e-01,-4.224491201793234563e-01,5.211852958096107116e-03,-2.562760157049378762e+00
1.232646529305861094e+01,2.705183834215764693e-01,-4.326677772657733789e-01,4.927576833356112768e-03,-2.545479972627623155e+00
1.233046609321864295e+01,2.687670409922226500e-01,-4.428165027650109442e-01,4.640204395269000893e-03,-2.527801587184011378e+00
1.233446689337867497e+01,2.669752380845691331e-01,-4.528937071860364982e-01,4.349654309287104281e-03,-2.509726956583872237e+00
1.233846769353870698e+01,2.651432640356049530e-01,-4.628978091388346594e-01,4.055852526000225562e-03,-2.491258161209363831e+00
1.234246849369873900e+01,2.632714144457487526e-01,-4.728272362187956324e-01,3.758732222374854513e-03,-2.472397394635582835e+00
1.234646929385877101e+01,2.613599911788282437e-01,-4.826804250070622082e-01,3.458233801724216322e-03,-2.453146955404940766e+00
1.235047009401880302e+01,2.594093023408554077e-01,-4.924558212879884822e-01,3.154304844307809566e-03,-2.433509240352016878e+00
1.235447089417883504e+01,2.574196622717871974e-01,-5.021518805061658819e-01,2.846899915571034743e-03,-2.413486739342813436e+00
1.235847169433886705e+01,2.553913915094295772e-01,-5.117670680130704808e-01,2.535980568517181861e-03,-2.393082031100933094e+00
1.236247249449889907e+01,2.533248166477161667e-01,-5.212998600674988436e-01,2.221515241251085376e-03,-2.372297778782094024e+00
1.236647329465893108e+01,2.512202703314633245e-01,-5.307487438771545385e-01,1.903479250733307836e-03,-2.351136727739847831e+00
1.237047409481896310e+01,2.490780912480815568e-01,-5.401122176511963247e-01,1.581854777200747929e-03,-2.329601703831345016e+00
1.237447489497899511e+01,2.468986240764003415e-01,-5.493887910344386061e-01,1.256630641494022298e-03,-2.307695611540804936e+00
1.237847569513902712e+01,2.446822195224774010e-01,-5.585769850159096883e-01,9.278022779731059369e-04,-2.285421433533569413e+00
1.238247649529905914e+01,2.424292341232121006e-01,-5.676753330144724830e-01,5.953716141808397880e-04,-2.262782228095603365e+00
1.238647729545909115e+01,2.401400302124370445e-01,-5.766823810736428912e-01,2.593470345476152523e-04,-2.239781128503309571e+00
