t,X,Y,E,C,dX_dt
3.528705741148229436e+01,5.924396995390409648e-01,1.634675570072728457e+00,8.659577087630835335e-01,1.207165330686894356e+00,-2.575041110479403539e-05
3.530306061212242241e+01,5.924392855298573624e-01,1.634675882255574475e+00,8.659578965129896000e-01,1.207165279655077139e+00,-2.600975994858367724e-05
3.531906381276255047e+01,5.924388674548792810e-01,1.634676189258067680e+00,8.659580790309465703e-01,1.207165230842567993e+00,-2.625711462071050883e-05
3.533506701340267853e+01,5.924384455028341989e-01,1.634676491022827527e+00,8.659582563042439451e-01,1.207165184244611833e+00,-2.649250666775238017e-05
3.535107021404280658e+01,5.924380198623896421e-01,1.634676787495436434e+00,8.659584283227028667e-01,1.207165139855483460e+00,-2.671597281925230938e-05
3.536707341468293464e+01,5.924375907221531845e-01,1.634677078624442448e+00,8.659585950786766739e-01,1.207165097668486897e+00,-2.692755499215937487e-05
3.538307661532306270e+01,5.924371582706724482e-01,1.634677364361356799e+00,8.659587565670506804e-01,1.207165057675956055e+00,-2.712730028638088431e-05
3.539907981596319075e+01,5.924367226964347699e-01,1.634677644660655682e+00,8.659589127852421742e-01,1.207165019869254285e+00,-2.731526098833161886e-05
3.541508301660331881e+01,5.924362841878678676e-01,1.634677919479779140e+00,8.659590637332005292e-01,1.207164984238774830e+00,-2.749149456941074599e-05
3.543108621724344687e+01,5.924358429333391740e-01,1.634678188779131736e+00,8.659592094134072049e-01,1.207164950773939927e+00,-2.765606368462444897e-05
3.544708941788357492e+01,5.924353991211561699e-01,1.634678452522082548e+00,8.659593498308755244e-01,1.207164919463201924e+00,-2.780903617605190448e-05
3.546309261852370298e+01,5.924349529395662728e-01,1.634678710674964286e+00,8.659594849931508964e-01,1.207164890294042392e+00,-2.795048506840785985e-05
3.547909581916383104e+01,5.924345045767569484e-01,1.634678963207074398e+00,8.659596149103108154e-01,1.207164863252973230e+00,-2.808048857369169204e-05
3.549509901980395910e+01,5.924340542208557103e-01,1.634679210090674628e+00,8.659597395949645282e-01,1.207164838325535117e+00,-2.819913008676039334e-05
3.551110222044408715e+01,5.924336020599300090e-01,1.634679451300990571e+00,8.659598590622535896e-01,1.207164815496298615e+00,-2.830649818865230150e-05
3.552710542108421521e+01,5.924331482669310533e-01,1.634679686806190357e+00,8.659599733183367398e-01,1.207164794754059356e+00,-2.840265838378180918e-05
3.554310862172434327e+01,5.924326929571926970e-01,1.634679916531994515e+00,8.659600823217966648e-01,1.207164776108844650e+00,-2.848756081078041014e-05
3.555911182236447132e+01,5.924322363144078896e-01,1.634680140443028007e+00,8.659601860778299853e-01,1.207164759549269828e+00,-2.856127227998314644e-05
3.557511502300459938e+01,5.924317785305018846e-01,1.634680358512719200e+00,8.659602846007812271e-01,1.207164745060013811e+00,-2.862388091405543289e-05
3.559111822364472744e+01,5.924313197948448684e-01,1.634680570716748882e+00,8.659603779064332096e-01,1.207164732625332082e+00,-2.867547701207104338e-05
3.560712142428485549e+01,5.924308602942522928e-01,1.634680777033051369e+00,8.659604660120076014e-01,1.207164722229058462e+00,-2.871615304874883257e-05
3.562312462492498355e+01,5.924304002129839875e-01,1.634680977441813621e+00,8.659605489361646979e-01,1.207164713854603111e+00,-2.874600367407109669e-05
3.563912782556511161e+01,5.924299397327450478e-01,1.634681171925475462e+00,8.659606266990035328e-01,1.207164707484954524e+00,-2.876512571488298864e-05
3.565513102620523966e+01,5.924294790326851690e-01,1.634681360468729805e+00,8.659606993220614335e-01,1.207164703102678427e+00,-2.877361817308493608e-05
3.567113422684536772e+01,5.924290182893993117e-01,1.634681543058522424e+00,8.659607668283147985e-01,1.207164700689917325e+00,-2.877158222699960355e-05
3.568713742748549578e+01,5.924285576769270367e-01,1.634681719684052403e+00,8.659608292421784315e-01,1.207164700228392062e+00,-2.875912123044901958e-05
3.570314062812562383e+01,5.924280973667529482e-01,1.634681890336771248e+00,8.659608865895058738e-01,1.207164701699400267e+00,-2.873634071321601313e-05
3.571914382876575189e+01,5.924276375278063611e-01,1.634682055010383550e+00,8.659609388975892941e-01,1.207164705083817235e+00,-2.870334837992358223e-05
3.573514702940587995e+01,5.924271783264617453e-01,1.634682213700847209e+00,8.659609861951595988e-01,1.207164710362095272e+00,-2.866025411249473187e-05
3.575115023004600801e+01,5.924267199265383921e-01,1.634682366406372767e+00,8.659610285123863216e-01,1.207164717514264796e+00,-2.860716996792855848e-05
3.576715343068613606e+01,5.924262624893004148e-01,1.634682513127423631e+00,8.659610658808772898e-01,1.207164726519933229e+00,-2.854421017771738289e-05
3.578315663132626412e+01,5.924258061734567482e-01,1.634682653866716295e+00,8.659610983336796242e-01,1.207164737358285000e+00,-2.847149115065700231e-05
3.579915983196639218e+01,5.924253511351613710e-01,1.634682788629220118e+00,8.659611259052786281e-01,1.207164750008082876e+00,-2.838913147049787478e-05
3.581516303260652023e+01,5.924248975280131946e-01,1.634682917422157766e+00,8.659611486315983431e-01,1.207164764447666183e+00,-2.829725189728779511e-05
3.583116623324664829e+01,5.924244455030558409e-01,1.634683040255004549e+00,8.659611665500015487e-01,1.207164780654952141e+00,-2.819597536590778830e-05
3.584716943388677635e+01,5.924239952087780869e-01,1.634683157139488419e+00,8.659611796992896515e-01,1.207164798607435419e+00,-2.808542698666538495e-05
3.586317263452690440e+01,5.924235467911133091e-01,1.634683268089591079e+00,8.659611881197026850e-01,1.207164818282187468e+00,-2.796573404668240004e-05
3.587917583516703246e+01,5.924231003934400386e-01,1.634683373121546213e+00,8.659611918529194208e-01,1.207164839655858080e+00,-2.783702600751142286e-05
3.589517903580716052e+01,5.924226561565815175e-01,1.634683472253841252e+00,8.659611909420569242e-01,1.207164862704673824e+00,-2.769943450686707109e-05
3.591118223644728857e+01,5.924222142188060314e-01,1.634683565507216274e+00,8.659611854316715540e-01,1.207164887404438725e+00,-2.755309335788005964e-05
3.592718543708741663e+01,5.924217747158266878e-01,1.634683652904664219e+00,8.659611753677576296e-01,1.207164913730534250e+00,-2.739813854896189227e-05
3.594318863772754469e+01,5.924213377808014158e-01,1.634683734471431116e+00,8.659611607977486525e-01,1.207164941657919766e+00,-2.723470824481794006e-05
3.595919183836767274e+01,5.924209035443332994e-01,1.634683810235015855e+00,8.659611417705164182e-01,1.207164971161131195e+00,-2.706294278478557636e-05
3.597519503900780080e+01,5.924204721344699109e-01,1.634683880225170416e+00,8.659611183363716824e-01,1.207165002214282579e+00,-2.688298468436420285e-05
3.599119823964792886e+01,5.924200436767040889e-01,1.634683944473899420e+00,8.659610905470636055e-01,1.207165034791064961e+00,-2.669497863425074335e-05
3.600720144028805692e+01,5.924196182939734934e-01,1.634684003015461018e+00,8.659610584557801971e-01,1.207165068864747060e+00,-2.649907150132496669e-05
3.602320464092818497e+01,5.924191961066604950e-01,1.634684055886365561e+00,8.659610221171477606e-01,1.207165104408174816e+00,-2.629541232662679917e-05
3.603920784156831303e+01,5.924187772325926193e-01,1.634684103125376931e+00,8.659609815872316707e-01,1.207165141393771624e+00,-2.608415232784391802e-05
3.605521104220844109e+01,5.924183617870419916e-01,1.634684144773511649e+00,8.659609369235358178e-01,1.207165179793538323e+00,-2.586544489771233635e-05
3.607121424284856914e+01,5.924179498827260026e-01,1.634684180874039328e+00,8.659608881850026085e-01,1.207165219579053206e+00,-2.563944560472070089e-05
3.608721744348869720e+01,5.924175416298066432e-01,1.634684211472482440e+00,8.659608354320131873e-01,1.207165260721472011e+00,-2.540631219208333569e-05
3.610322064412882526e+01,5.924171371358908367e-01,1.634684236616616548e+00,8.659607787263875478e-01,1.207165303191527705e+00,-2.516620457997456595e-05
3.611922384476895331e+01,5.924167365060305501e-01,1.634684256356470078e+00,8.659607181313838664e-01,1.207165346959530483e+00,-2.491928486264213816e-05
3.613522704540908137e+01,5.924163398427224614e-01,1.634684270744324541e+00,8.659606537116993907e-01,1.207165391995368653e+00,-2.466571731016969915e-05
3.615123024604920943e+01,5.924159472459084030e-01,1.634684279834713871e+00,8.659605855334698843e-01,1.207165438268507529e+00,-2.440566836861557398e-05
3.616723344668933748e+01,5.924155588128947603e-01,1.634684283682038775e+00,8.659605136622060551e-01,1.207165485748786793e+00,-2.413930239350201012e-05
3.618323664732946554e+01,5.924151746403457652e-01,1.634684282290423951e+00,8.659604381201527756e-01,1.207165534422713238e+00,-2.386669463837198801e-05
3.619923984796959360e+01,5.924147948323265078e-01,1.634684275694507249e+00,8.659603589571697180e-01,1.207165584265797564e+00,-2.358797936291220920e-05
3.621524304860972165e+01,5.924144194920086814e-01,1.634684263951632133e+00,8.659602762424269962e-01,1.207165635246173263e+00,-2.330333023580280494e-05
3.623124624924984971e+01,5.924140487195732607e-01,1.634684247119877920e+00,8.659601900451475709e-01,1.207165687332105719e+00,-2.301292012004893528e-05
3.624724944988997777e+01,5.924136826122112787e-01,1.634684225258059564e+00,8.659601004346070274e-01,1.207165740491993544e+00,-2.271692107223138857e-05
3.626325265053010583e+01,5.924133212641229385e-01,1.634684198425728541e+00,8.659600074801337977e-01,1.207165794694367023e+00,-2.241550434458824959e-05
3.627925585117023388e+01,5.924129647665181686e-01,1.634684166683172180e+00,8.659599112511090491e-01,1.207165849907889665e+00,-2.210884038380753203e-05
3.629525905181036194e+01,5.924126132076164009e-01,1.634684130091413445e+00,8.659598118169667957e-01,1.207165906101357322e+00,-2.179709883035757523e-05
3.631126225245049000e+01,5.924122666726466813e-01,1.634684088712212047e+00,8.659597092471938984e-01,1.207165963243697737e+00,-2.148044852037789276e-05
3.632726545309061805e+01,5.924119252438476702e-01,1.634684042608062882e+00,8.659596036113297313e-01,1.207166021303972103e+00,-2.115905748423935195e-05
3.634326865373074611e+01,5.924115890004674201e-01,1.634683991842197370e+00,8.659594949789668483e-01,1.207166080251373508e+00,-2.083309294641233489e-05
3.635927185437087417e+01,5.924112580187638200e-01,1.634683936478582789e+00,8.659593834197503170e-01,1.207166140055228043e+00,-2.050272132693778393e-05
3.637527505501100222e+01,5.924109323720040399e-01,1.634683876581922490e+00,8.659592690033781626e-01,1.207166200684993473e+00,-2.016810823963349764e-05
3.639127825565113028e+01,5.924106121304649752e-01,1.634683812217655907e+00,8.659591517996010346e-01,1.207166262110261012e+00,-1.982941849320782324e-05
3.640728145629125834e+01,5.924102973614331358e-01,1.634683743451958327e+00,8.659590318782223184e-01,1.207166324300753990e+00,-1.948681609148517069e-05
3.642328465693138639e+01,5.924099881292043124e-01,1.634683670351740892e+00,8.659589093090985790e-01,1.207166387226328297e+00,-1.914046423217782844e-05
3.643928785757151445e+01,5.924096844950842433e-01,1.634683592984651046e+00,8.659587841621386728e-01,1.207166450856971940e+00,-1.879052530767352791e-05
3.645529105821164251e+01,5.924093865173879481e-01,1.634683511419072088e+00,8.659586565073045250e-01,1.207166515162806153e+00,-1.843716090546565489e-05
3.647129425885177056e+01,5.924090942514401714e-01,1.634683425724123618e+00,8.659585264146109074e-01,1.207166580114084287e+00,-1.808053180784099934e-05
3.648729745949189862e+01,5.924088077495750504e-01,1.634683335969660867e+00,8.659583939541252162e-01,1.207166645681192030e+00,-1.772079799107484366e-05
3.650330066013202668e+01,5.924085270611365583e-01,1.634683242226275146e+00,8.659582591959675835e-01,1.207166711834648076e+00,-1.735811862634342728e-05
3.651930386077215474e+01,5.924082522324780609e-01,1.634683144565293622e+00,8.659581222103112097e-01,1.207166778545103236e+00,-1.699265207960598545e-05
3.653530706141228279e+01,5.924079833069624268e-01,1.634683043058780205e+00,8.659579830673816980e-01,1.207166845783340881e+00,-1.662455591181638548e-05
3.655131026205241085e+01,5.924077203249621393e-01,1.634682937779533995e+00,8.659578418374578312e-01,1.207166913520277163e+00,-1.625398687781984264e-05
3.656731346269253891e+01,5.924074633238594068e-01,1.634682828801090393e+00,8.659576985908709057e-01,1.207166981726960575e+00,-1.588110092769559611e-05
3.658331666333266696e+01,5.924072123380458299e-01,1.634682716197720875e+00,8.659575533980050643e-01,1.207167050374571726e+00,-1.550605320596587511e-05
3.659931986397279502e+01,5.924069673989225127e-01,1.634682600044432776e+00,8.659574063292974078e-01,1.207167119434424674e+00,-1.512899805237305495e-05
3.661532306461292308e+01,5.924067285349002843e-01,1.634682480416969508e+00,8.659572574552374391e-01,1.207167188877964925e+00,-1.475008900033228376e-05
3.663132626525305113e+01,5.924064957713995883e-01,1.634682357391810781e+00,8.659571068463679522e-01,1.207167258676771437e+00,-1.436947877904784510e-05
3.664732946589317919e+01,5.924062691308501494e-01,1.634682231046171719e+00,8.659569545732841434e-01,1.207167328802555062e+00,-1.398731931226415703e-05
3.666333266653330725e+01,5.924060486326915287e-01,1.634682101458003967e+00,8.659568007066340556e-01,1.207167399227159432e+00,-1.360376171741228823e-05
3.667933586717343530e+01,5.924058342933727905e-01,1.634681968705995025e+00,8.659566453171188005e-01,1.207167469922560743e+00,-1.321895630825367651e-05
3.669533906781356336e+01,5.924056261263526135e-01,1.634681832869568030e+00,8.659564884754917813e-01,1.207167540860867305e+00,-1.283305259177844326e-05
3.671134226845369142e+01,5.924054241420989575e-01,1.634681694028882859e+00,8.659563302525598028e-01,1.207167612014320213e+00,-1.244619927107115664e-05
3.672734546909381947e+01,5.924052283480896186e-01,1.634681552264834803e+00,8.659561707191817392e-01,1.207167683355293564e+00,-1.205854424290997429e-05
3.674334866973394753e+01,5.924050387488120073e-01,1.634681407659055230e+00,8.659560099462699778e-01,1.207167754856292907e+00,-1.167023459940422225e-05
3.675935187037407559e+01,5.924048553457628152e-01,1.634681260293912031e+00,8.659558480047891971e-01,1.207167826489957463e+00,-1.128141662765091979e-05
3.677535507101420365e+01,5.924046781374485704e-01,1.634681110252508285e+00,8.659556849657570332e-01,1.207167898229057901e+00,-1.089223580877027309e-05
3.679135827165433170e+01,5.924045071193853040e-01,1.634680957618683816e+00,8.659555209002438581e-01,1.207167970046498118e+00,-1.050283681953978476e-05
3.680736147229445976e+01,5.924043422840984396e-01,1.634680802477014083e+00,8.659553558793728900e-01,1.207168041915314349e+00,-1.011336353129096977e-05
3.682336467293458782e+01,5.924041836211232370e-01,1.634680644912810621e+00,8.659551899743201941e-01,1.207168113808675391e+00,-9.723959009597105130e-06
3.683936787357471587e+01,5.924040311276728143e-01,1.634680484999248895e+00,8.659550232473341991e-01,1.207168185702789831e+00,-9.334750321134815954e-06
3.685537107421484393e+01,5.924038848447206185e-01,1.634680322760576843e+00,8.659548557271498082e-01,1.207168257584515736e+00,-8.945809031858653615e-06
3.687137427485497199e+01,5.924037447711854032e-01,1.634680158278456474e+00,8.659546874836272501e-01,1.207168329427048326e+00,-8.557278371092852387e-06
3.688737747549510004e+01,5.924036108972968728e-01,1.634679991642697949e+00,8.659545185919375054e-01,1.207168401201985208e+00,-8.169309826194792734e-06
3.690338067613522810e+01,5.924034832114979388e-01,1.634679822942357141e+00,8.659543491262586823e-01,1.207168472881396948e+00,-7.782052297525265949e-06
3.691938387677535616e+01,5.924033617004451635e-01,1.634679652265736305e+00,8.659541791597759053e-01,1.207168544437827062e+00,-7.395652100439936705e-06
3.693538707741548421e+01,5.924032463490079836e-01,1.634679479700382965e+00,8.659540087646814266e-01,1.207168615844292692e+00,-7.010252963509516766e-06
3.695139027805561227e+01,5.924031371402693757e-01,1.634679305333090804e+00,8.659538380121746259e-01,1.207168687074283042e+00,-6.625996028741809596e-06
