n,h0,e,v_wind,h_n
5.589189193606594941e+00,2.914213076787613765e+00,7.716643038836217272e-01,4.156659956718095628e-01,-3.938942647500898175e-02
1.899630469447458836e+01,1.117406771255227582e+00,6.395779875075819909e-01,3.242404950635158767e-01,-4.840462151517671563e-02
1.094064104049960662e+01,9.390482616438057262e-01,5.195432787532803243e-01,1.282191316500526923e-01,-5.052068611613800414e-02
1.451003993316102303e+01,5.744090144397585584e-01,8.630567597310040417e-01,1.544326267894119864e+00,3.814021967192912643e-01
1.082533710407057193e+01,1.803868301276216668e+00,8.297669113278475228e-01,4.307775663765464058e-01,-5.410555361302044064e-02
4.114566274159690451e+00,8.537409648727138922e-01,6.897148041858486289e-01,7.264399438837106926e-01,-2.998846833696319769e-04
2.552707226076679881e+00,7.510856262976757236e-01,8.746489198005413801e-01,1.597331678500482355e-01,-1.043209741789332956e-01
1.648884798087943082e+00,1.574033585282441638e+00,8.371046953302750948e-01,6.746911656628118426e-01,1.448181008724964969e-01
1.876787423571800062e+00,1.508583916931963032e+00,5.510827257238855026e-01,6.987836709627208709e-01,2.427190828194979166e-02
9.519170618933816996e+00,2.780897260039873586e+00,5.016372353089080249e-01,1.451836254608776189e+00,1.457198085905208607e-01
7.614808797764814230e+00,6.954168740462256526e-01,6.997574693874918372e-01,1.005736834827194670e+00,6.150463358658436047e-02
1.461021972980774031e+01,1.336033796045516642e+00,5.687647271588440745e-01,6.689518152504737580e-01,-8.754965157329045594e-03
8.633864486401687799e+00,1.930504694261377718e+00,6.843692830676088024e-01,1.943715164837505949e+00,3.783428325931902925e-01
1.027384639739512728e+01,1.929827245821004400e+00,6.544101574608625072e-01,2.648511329762776034e-01,-5.167919193339880896e-02
3.567317847666756858e+00,2.006250086534357990e+00,6.958708889561241451e-01,5.373686134506340251e-01,-1.302853842921281036e-02
1.466427811322549779e+01,2.262444855140580025e+00,7.754908090659555775e-01,1.973600009094684582e+00,4.516989672198162831e-01
6.808353070895751813e+00,2.901968247740234652e+00,7.395440870523711796e-01,4.089564839125858775e-01,-4.341334205217376591e-02
1.550840334489208594e+01,8.753159590861174788e-01,7.529792092784225455e-01,1.273717552026341515e+00,1.544300866478856837e-01
1.399405244324510456e+01,7.281206991365047898e-01,5.889936685371720548e-01,1.492012532193609520e+00,1.815545080777960507e-01
1.322001874681645717e+01,1.247738166670447679e+00,8.507523477345143581e-01,9.280829175751612592e-01,5.765782985449949966e-02
1.265046706056973669e+00,2.677367908731279833e+00,5.418249824972247719e-01,1.248497294295064924e-01,9.929005705482106536e-02
1.651301377920573543e+01,8.088094889065620130e-01,5.271245988847592656e-01,1.995800118561989356e+00,3.415068552246641742e-01
1.275598827015314995e+01,1.808738790078620484e+00,8.598474014397395893e-01,8.748561105665397797e-01,3.946807104116077658e-02
1.252470648331074798e+01,1.162314553360322522e+00,5.272617520995275253e-01,9.600752697204861796e-01,3.801965488287749328e-02
1.687910377989015842e+01,2.042225921183985271e+00,8.237151051828314197e-01,1.644704881872857960e-01,-7.655558429904754658e-02
4.994224816150558688e+00,2.420401620947980614e+00,6.112921589986920479e-01,4.481988317846437586e-01,-3.339135000517387541e-02
1.227752230127185840e+01,1.735755227271715162e+00,8.513562805126676514e-01,1.143015619302486074e+00,1.289834645901321852e-01
1.950456120210074928e+01,2.339172209228641552e+00,5.654380335098965205e-01,1.713038668208360926e+00,2.377481399072775559e-01
1.676592060888588520e+01,2.660260144521473968e+00,7.713368136002479725e-01,1.702188724249048990e+00,3.087404616822655989e-01
1.847781740299139130e+01,1.178743740844076848e+00,8.794113653196321545e-01,1.660645509569220302e+00,4.338638416719172719e-01
1.094830954998824346e+01,1.598427784112803618e+00,7.489514902024713150e-01,6.077080669693084580e-01,-2.173717673721235061e-02
2.443781142041358656e+00,1.953411391080085879e+00,5.027577937193320468e-01,1.326613300837576892e+00,1.241477873257503806e-01
1.358884365269394046e+01,1.239388547881670855e+00,6.731608733628581254e-01,1.164686491589662864e+00,9.743834116117644495e-02
1.673523443020550872e+01,1.958695064206130487e+00,6.503481135247052292e-01,7.217151273565155511e-01,-1.381097401844048889e-03
6.443331034323216855e+00,2.148183377327653076e+00,8.301340204809609657e-01,1.512516086101422186e+00,2.706582744561433218e-01
9.748799674603375820e+00,2.877043019389772471e+00,7.390526987193840602e-01,9.733573101107053649e-01,5.073470619056108522e-02
6.385654473223041805e+00,2.271582783765635494e+00,7.097793650515857866e-01,6.359465576628113848e-01,-1.429670659721331283e-02
4.420774706939901932e+00,1.554832885798152375e+00,6.770527168163809062e-01,1.909566685068790903e-01,-5.403477601420394322e-02
1.720240042458980056e+01,7.256875458668700096e-01,5.935368113873653595e-01,3.670983691295549578e-01,-4.302204554674075865e-02
1.389202096496928007e+01,8.283371017484062460e-01,6.306424911182412218e-01,1.484730075669373317e+00,1.893028343923214007e-01
1.120743439976092404e+01,2.674376537693731404e+00,7.721439320467138323e-01,9.119626137271478195e-01,3.903849825338729512e-02
1.674231521310063542e+01,2.807059212278380400e+00,6.947423011208034849e-01,1.038913786643248793e-01,-5.989802904990204624e-02
5.673381615407024015e+00,2.740172382289172148e+00,6.985182668769119863e-01,1.185177041727615954e+00,1.025380082104446200e-01
1.380902712485979400e+01,1.035556053252031372e+00,8.408367525637251427e-01,1.467519050624069399e+00,2.842101701517238954e-01
1.904459508912664489e+01,1.783229858077281405e+00,7.503672227547958373e-01,1.081224142036598668e+00,8.363704555031339916e-02
1.634696269699712801e+01,1.596465451782767442e+00,8.223820487426187764e-01,1.018971706669916877e+00,7.899015983663554286e-02
1.432694528034948078e+01,1.999572671279217673e+00,8.366106084474699278e-01,5.357132274814695450e-01,-3.853682652366209604e-02
1.729821086436681910e+01,1.431864960195170067e+00,7.666795835744649734e-01,1.270740501570878367e+00,1.505879807392546121e-01
7.404845676068447347e+00,2.922933225242326127e+00,6.369340294851377759e-01,1.869432305954474405e+00,3.135649993334515551e-01
7.828220502759062782e+00,1.588315590796134158e+00,8.893216425448771112e-01,1.329447797288565658e+00,2.337182738232971846e-01
1.183744584847673753e+00,2.648435395071301990e+00,8.670291111991351718e-01,1.394894343994803831e+00,6.045562256022466441e-01
1.418625526982133245e+01,1.222503818480130455e+00,7.687830412145976178e-01,2.938670106726892772e-01,-6.359169955289799281e-02
1.738194196632272437e+01,5.313855176445670958e-01,8.881251346505034672e-01,1.843622469145207221e+00,6.651066173847690610e-01
8.982868958705969575e+00,2.060029592658413566e+00,8.868151879406021010e-01,6.183036428863780687e-01,-2.390475492178118638e-02
1.779920733675659505e+01,2.084475991916599824e+00,5.200065878576599632e-01,1.966333913323984994e+00,3.171080929250907343e-01
1.667142587072324744e+01,1.316573997510807947e+00,8.602398882108869271e-01,1.788337398673461864e+00,4.781505617815743348e-01
1.557617904940572906e+01,7.688599755707656858e-01,6.608486038433725174e-01,1.451108985486231129e+00,1.877262530606448876e-01
7.906879515044762385e+00,1.008235496686886723e+00,8.773758076942821393e-01,3.268069474081793935e-01,-8.630603455818819381e-02
1.597170174203630566e+01,1.234388326545044601e+00,5.724302634034478254e-01,1.636161390677376204e+00,2.203429036682230668e-01
1.266208509641060509e+01,2.018199012588243413e+00,5.744352036641571235e-01,1.517151643403024330e+00,1.781059994183928630e-01
1.910847865257957778e+01,1.580873704951856640e+00,7.203282723677963961e-01,2.416183395348270591e-01,-5.979740901750064952e-02
3.723023412230086038e+00,2.366383871665231009e+00,6.703072872797318782e-01,1.349391632379162598e+00,1.542452628325777786e-01
1.611827052907453961e+01,1.990857096803679838e+00,8.128584659362255715e-01,3.992745008256504691e-01,-5.533269380187610248e-02
9.340364064330872296e+00,1.400940208035463153e+00,5.108162029237266477e-01,9.846373002627909488e-01,4.172352442025110270e-02
5.817393061675327104e+00,2.347140531449367629e+00,6.620934095588729695e-01,1.202534954076682761e+00,1.022673262787899551e-01
1.594778762169853259e+00,2.917080732799405496e+00,8.447791990935218376e-01,1.073303114620681953e+00,4.204701114288705854e-01
1.864938952946998540e+01,1.861115063806952685e+00,5.187533798697201437e-01,1.959259291799801961e+00,3.154584394130807157e-01
1.798812066648468377e+00,2.500115089744437746e+00,5.063746295473732228e-01,1.521991884675499396e+00,2.026230372601582896e-01
1.739672187704513817e+01,2.243004061442209096e+00,8.791786729918605880e-01,9.190630971320965514e-01,5.347822545803936761e-02
8.248712179945739464e+00,2.935354439924060976e+00,6.918478669859117192e-01,1.536686090923895076e+00,2.079154040626393640e-01
1.800970600792707188e+01,8.911277453572128415e-01,8.745253684089294710e-01,6.599940140321760573e-01,-1.972914473448978551e-02
6.960038323109133174e+00,1.585615165825523976e+00,7.015976596716705371e-01,1.402293257394554016e-01,-6.211307391928411886e-02
1.362907914798379316e+01,2.769669266977222488e+00,7.189559220101239267e-01,9.796226630310789218e-01,5.073406865356469564e-02
7.935194967743732342e+00,1.553942607685315336e+00,8.166602949071736228e-01,1.764343527279048640e+00,3.986403552319962018e-01
7.366404474420627402e+00,1.913503847341001762e+00,6.539103426628276594e-01,5.029990023049559777e-01,-3.115273819556349522e-02
1.328774575019941473e+01,1.159825163376576374e+00,6.818887415786181183e-01,1.942542184852090736e+00,3.909075289190442337e-01
1.573515533222320961e+01,1.245871067253048858e+00,5.998037659582954317e-01,1.968439858050160085e+00,3.552844353445354653e-01
3.684070034789235226e+00,1.962630752758889763e+00,8.140287889781129271e-01,1.487719136763161254e+00,2.687613166824148747e-01
2.604365353196582245e+00,1.126841014460348456e+00,7.673847837145924000e-01,1.073651591040250125e-01,-4.373894235290386179e-02
5.513737756974760984e+00,6.899543153683924679e-01,6.226108600580545493e-01,6.004396418038749905e-01,-1.952182827942649732e-02
3.778591348514564796e+00,2.094152210505915157e+00,5.822912577531009770e-01,9.902880142825292165e-01,4.869198886406454763e-02
5.617034360347108901e+00,1.381479828243914909e+00,8.434091789540337780e-01,1.503811650772340469e+00,2.874820258423208541e-01
1.854439567933865618e+01,1.408434119857018274e+00,7.257067116254768413e-01,4.092768037013366778e-01,-4.699956892548522169e-02
1.822221191918868755e+01,1.256431547640390223e+00,6.047468843501417890e-01,1.248204987423865653e+00,1.096151295811757659e-01
1.274049586186004923e+01,6.540310683472370101e-01,6.362935715659611136e-01,3.362381871978261660e-01,-4.857167158290769116e-02
1.822201328121682806e+01,1.489263239551376738e+00,5.349839000464506888e-01,3.268041212359446557e-01,-4.172282532929002391e-02
6.560431043310501309e+00,8.571910603715522381e-01,7.733275751150113786e-01,9.685890236624423721e-01,5.924156667304256857e-02
2.789310037785793561e+00,2.083955536160371214e+00,7.631224276837028642e-01,1.674555770309885006e+00,3.316829115547489937e-01
7.948802941172734116e+00,1.297594199764932954e+00,6.629157344001344043e-01,1.459122757923359825e-01,-5.938321435045141455e-02
1.771247094057297033e+01,2.606743166940036716e+00,7.110343450436162893e-01,1.115029996431056158e-01,-6.160729678409566229e-02
1.536177168671866822e+00,1.684905901118959770e+00,8.393454341497850191e-01,5.314796058198862916e-01,1.641444453458478225e-01
1.762454862557015289e+01,2.521273494965841078e+00,6.116806481924473848e-01,8.116388855978786676e-01,1.301480958604638027e-02
9.696433944552696360e+00,9.795148462516540810e-01,6.435033949735049497e-01,4.430534036571234791e-01,-3.860453208214988802e-02
1.514447174414782538e+01,2.460964304428041594e+00,5.158916170631471232e-01,1.228904936629697797e+00,9.197951196788697881e-02
1.101563429526952298e+01,9.366498044143241053e-01,7.894073222847077798e-01,1.346911650193712173e+00,1.968801636804726196e-01
2.715151877646843293e+00,5.342092131912891118e-01,6.756782001057237697e-01,5.881096090998050308e-01,-3.064714179380261666e-02
1.494161249564963079e+01,1.820317503525524572e+00,7.801998982950565376e-01,1.679290940623572537e+00,3.187199157084307233e-01
3.424309134401652521e+00,1.530575615216841934e+00,6.034503618778028766e-01,1.196001269189332472e+00,9.881287791219380001e-02
1.895551662107494195e+01,1.044790556128783354e+00,8.457955038408028203e-01,9.087649686642641500e-01,5.206047964227682873e-02
1.072186614098016300e+01,2.871172190393109336e+00,6.602046753713978200e-01,1.259194745801032855e+00,1.148414513042897434e-01
1.326122172756856266e+01,1.942181159263733248e+00,8.621639446859991063e-01,1.536560727117379344e+00,3.077627824875966978e-01
1.275546415147496226e+00,2.640403529466480936e+00,6.803137660201576953e-01,4.959580372177631591e-01,2.195109504353696672e-01
3.607490310568659098e+00,6.311061949965444118e-01,6.404216268930319478e-01,1.794140552396119803e+00,3.049398956606475530e-01
1.653071593484807877e+01,9.127754971031141196e-01,7.326154803607476396e-01,3.826313506048071855e-01,-5.229821307808707465e-02
2.104899000644077756e+00,1.109918319947111209e+00,7.496453907942414174e-01,1.410432774076716411e+00,1.967034899103402568e-01
1.797589002006140024e+00,7.355103500387734083e-01,5.547683443653649293e-01,1.281069141850766702e+00,1.086129388862368261e-01
2.645464246398687269e+00,2.981539344143189219e+00,8.029197023498541030e-01,3.989648428880965825e-01,7.855588871086062464e-02
4.312335006723495567e+00,1.520339930483252999e+00,5.744690096619790021e-01,1.466306912810623198e+00,1.657177119359037887e-01
1.526158431975423113e+01,7.439753822329713273e-01,8.379798296744661590e-01,2.609522131658742472e-01,-8.474461660206372704e-02
1.363784496647313382e+01,1.617412023872548232e+00,5.303086973939358240e-01,1.004871652129209147e+00,4.623548006531995325e-02
1.602478179912220568e+01,2.913859979532881006e+00,5.351667558915488287e-01,1.213714296364508893e+00,8.938980173627990300e-02
1.547448796340816024e+01,1.979528375522496608e+00,5.668187810369423874e-01,2.333598166476274494e-01,-4.787470286363094268e-02
2.230509828507292625e+00,2.849413179734947565e+00,8.279949531188147693e-01,1.250916234287783757e+00,3.145786211098334784e-01
5.697430059474675623e+00,8.549651384762484430e-01,8.517468016579030632e-01,1.435039798180764103e+00,2.628324071833567643e-01
1.864542826781804408e+01,2.293373757807646296e+00,5.714891045280998672e-01,1.577297658382650569e+00,1.949594932144107229e-01
1.117349308644580042e+01,2.283911094186223067e+00,6.438483637693663830e-01,1.086555382918780621e+00,7.035514093213300624e-02
1.437575981981169093e+01,1.844846362318683486e+00,7.715992542399873200e-01,1.960468719802537230e+00,4.524679392032496250e-01
1.956363573491964658e+01,1.116653443210311014e+00,6.798375958629381266e-01,6.670517206715917968e-01,-1.065258467037114715e-02
1.861117676556966671e+01,1.553648536051808193e+00,8.462565260747272333e-01,1.395897953765866450e+00,2.369558102890611251e-01
1.860993106602980163e+01,1.798388773087544745e+00,6.038237135045055881e-01,9.670475859092482196e-01,4.213817476023408448e-02
8.797017039193786303e+00,2.655662335580097899e+00,7.482805797304998841e-01,3.809259919532741456e-01,-4.843669713910856572e-02
1.117866336680057593e+01,1.852032251279334574e+00,8.006700413955116780e-01,4.835183657078079289e-01,-4.344290614302136200e-02
2.276533069137604670e+00,2.528307143130926526e+00,7.423673388963185626e-01,9.915699377534546999e-01,1.532119714467788940e-01
1.906753628826789448e+00,1.302866157458930196e+00,8.664565271176375427e-01,1.928202396312056477e+00,4.676796208895165341e-01
1.115561516297312217e+01,1.308726467639084623e+00,5.441463672135895546e-01,6.794240287360169273e-01,-7.119004890347745140e-03
5.370751794978065874e+00,2.153883604038848709e+00,8.012663927399107378e-01,3.231140198983307732e-01,-5.033500003635501402e-02
