S,theta
1.113472619982871414e+01,6.217650631339458611e-01
1.115371348736912438e+01,6.228838664807184733e-01
1.117273315263321365e+01,6.240017287398592627e-01
1.119178525083250264e+01,6.251186363616431096e-01
1.121086983727265718e+01,6.262345758427148024e-01
1.122998696735365343e+01,6.273495337266897787e-01
1.124913669656993953e+01,6.284634966047526472e-01
1.126831908051059195e+01,6.295764511162489363e-01
1.128753417485948063e+01,6.306883839492727351e-01
1.130678203539542714e+01,6.317992818412465628e-01
1.132606271799237341e+01,6.329091315795009054e-01
1.134537627861953624e+01,6.340179200018425387e-01
1.136472277334156011e+01,6.351256339971210751e-01
1.138410225831873035e+01,6.362322605057917357e-01
1.140351478980706368e+01,6.373377865204665760e-01
1.142296042415851431e+01,6.384421990864654894e-01
1.144243921782113382e+01,6.395454853023603281e-01
1.146195122733922744e+01,6.406476323205124723e-01
1.148149650935352639e+01,6.417486273476057379e-01
1.150107512060134241e+01,6.428484576451722887e-01
1.152068711791673827e+01,6.439471105301146636e-01
1.154033255823069481e+01,6.450445733752205868e-01
1.156001149857127253e+01,6.461408336096716720e-01
1.157972399606377500e+01,6.472358787195482410e-01
1.159947010793091948e+01,6.483296962483259263e-01
1.161924989149300380e+01,6.494222737973674997e-01
1.163906340416806628e+01,6.505135990264085954e-01
1.165891070347205982e+01,6.516036596540378811e-01
1.167879184701900996e+01,6.526924434581693468e-01
1.169870689252119433e+01,6.537799382765109302e-01
1.171865589778929895e+01,6.548661320070257030e-01
1.173863892073257809e+01,6.559510126083860637e-01
1.175865601935907456e+01,6.570345681004248206e-01
1.177870725177570854e+01,6.581167865645760617e-01
1.179879267618849958e+01,6.591976561443116944e-01
1.181891235090272119e+01,6.602771650455734331e-01
1.183906633432307132e+01,6.613553015371947952e-01
1.185925468495384472e+01,6.624320539513204320e-01
1.187947746139909100e+01,6.635074106838163566e-01
1.189973472236280294e+01,6.645813601946749527e-01
1.192002652664907103e+01,6.656538910084141003e-01
1.194035293316226287e+01,6.667249917144685289e-01
1.196071400090719017e+01,6.677946509675761755e-01
1.198110978898928458e+01,6.688628574881571032e-01
1.200154035661476115e+01,6.699296000626858705e-01
1.202200576309079771e+01,6.709948675440583488e-01
1.204250606782570898e+01,6.720586488519511015e-01
1.206304133032910642e+01,6.731209329731744351e-01
1.208361161021208474e+01,6.741817089620200099e-01
1.210421696718737650e+01,6.752409659405984588e-01
1.212485746106957230e+01,6.762986930991771173e-01
1.214553315177522919e+01,6.773548796965032093e-01
1.216624409932308026e+01,6.784095150601243684e-01
1.218699036383421230e+01,6.794625885867049409e-01
1.220777200553222563e+01,6.805140897423309632e-01
1.222858908474342066e+01,6.815640080628112552e-01
1.224944166189696837e+01,6.826123331539717398e-01
1.227032979752508091e+01,6.836590546919417699e-01
1.229125355226319449e+01,6.847041624234354584e-01
1.231221298685014531e+01,6.857476461660255707e-01
1.233320816212833826e+01,6.867894958084099777e-01
1.235423913904393345e+01,6.878297013106738911e-01
1.237530597864701498e+01,6.888682527045423276e-01
1.239640874209177213e+01,6.899051400936283551e-01
1.241754749063667873e+01,6.909403536536732338e-01
1.243872228564466376e+01,6.919738836327813392e-01
1.245993318858329957e+01,6.930057203516465369e-01
1.248118026102497069e+01,6.940358542037734502e-01
1.250246356464704611e+01,6.950642756556908441e-01
1.252378316123210666e+01,6.960909752471622358e-01
1.254513911266804982e+01,6.971159435913817370e-01
1.256653148094831707e+01,6.981391713751718964e-01
1.258796032817206445e+01,6.991606493591703275e-01
1.260942571654434019e+01,7.001803683780102316e-01
1.263092770837626766e+01,7.011983193404959236e-01
1.265246636608522657e+01,7.022144932297693654e-01
1.267404175219502882e+01,7.032288811034727027e-01
1.269565392933610504e+01,7.042414740939015871e-01
1.271730296024568929e+01,7.052522634081548336e-01
1.273898890776799142e+01,7.062612403282745310e-01
1.276071183485439064e+01,7.072683962113823775e-01
1.278247180456360788e+01,7.082737224898072448e-01
1.280426888006189579e+01,7.092772106712076363e-01
1.282610312462322177e+01,7.102788523386879271e-01
1.284797460162944738e+01,7.112786391509063888e-01
1.286988337457051834e+01,7.122765628421786621e-01
1.289182950704464048e+01,7.132726152225736804e-01
1.291381306275845908e+01,7.142667881780030426e-01
1.293583410552729518e+01,7.152590736703071661e-01
1.295789269927524678e+01,7.162494637373284512e-01
1.297998890803543226e+01,7.172379504929845551e-01
1.300212279595016085e+01,7.182245261273324521e-01
1.302429442727111919e+01,7.192091829066267206e-01
1.304650386635956139e+01,7.201919131733710566e-01
1.306875117768648487e+01,7.211727093463641269e-01
1.309103642583283111e+01,7.221515639207396475e-01
1.311335967548966508e+01,7.231284694679984693e-01
1.313572099145836702e+01,7.241034186360369995e-01
1.315812043865081371e+01,7.250764041491674083e-01
1.318055808208957735e+01,7.260474188081323943e-01
1.320303398690810504e+01,7.270164554901145104e-01
1.322554821835091232e+01,7.279835071487387177e-01
1.324810084177377334e+01,7.289485668140690544e-01
1.327069192264390551e+01,7.299116275925994213e-01
1.329332152654016497e+01,7.308726826672381494e-01
1.331598971915322416e+01,7.318317252972870168e-01
1.333869656628580991e+01,7.327887488184158249e-01
1.336144213385282065e+01,7.337437466426257604e-01
1.338422648788156266e+01,7.346967122582140908e-01
1.340704969451194195e+01,7.356476392297285338e-01
1.342991181999664185e+01,7.365965211979162985e-01
1.345281293070132733e+01,7.375433518796695731e-01
1.347575309310482794e+01,7.384881250679625753e-01
1.349873237379933499e+01,7.394308346317844949e-01
1.352175083949059875e+01,7.403714745160674404e-01
1.354480855699811492e+01,7.413100387416069470e-01
1.356790559325532364e+01,7.422465214049778215e-01
1.359104201530980127e+01,7.431809166784457688e-01
1.361421789032345409e+01,7.441132188098712463e-01
1.363743328557272072e+01,7.450434221226099885e-01
1.366068826844875339e+01,7.459715210154053144e-01
1.368398290645762749e+01,7.468975099622799929e-01
1.370731726722053345e+01,7.478213835124168929e-01
1.373069141847396502e+01,7.487431362900391907e-01
1.375410542806991288e+01,7.496627629942818061e-01
1.377755936397611514e+01,7.505802583990619503e-01
1.380105329427616212e+01,7.514956173529385719e-01
1.382458728716976282e+01,7.524088347789718023e-01
1.384816141097291720e+01,7.533199056745756295e-01
1.387177573411812403e+01,7.542288251113651310e-01
1.389543032515457277e+01,7.551355882349987114e-01
1.391912525274834778e+01,7.560401902650166761e-01
1.394286058568262199e+01,7.569426264946731431e-01
1.396663639285786118e+01,7.578428922907645138e-01
1.399045274329202293e+01,7.587409830934529475e-01
1.401430970612075200e+01,7.596368944160838410e-01
1.403820735059759350e+01,7.605306218450005318e-01
1.406214574609418122e+01,7.614221610393526740e-01
1.408612496210044007e+01,7.623115077309010612e-01
1.411014506822479753e+01,7.631986577238176750e-01
1.413420613419437721e+01,7.640836068944807380e-01
1.415830822985520321e+01,7.649663511912653258e-01
1.418245142517240431e+01,7.658468866343308701e-01
1.420663579023040057e+01,7.667252093154016679e-01
1.423086139523316618e+01,7.676013153975471681e-01
1.425512831050434492e+01,7.684752011149521556e-01
1.427943660648751312e+01,7.693468627726886000e-01
1.430378635374637497e+01,7.702162967464794008e-01
1.432817762296495268e+01,7.710834994824595778e-01
1.435261048494780844e+01,7.719484674969333549e-01
1.437708501062024169e+01,7.728111973761265796e-01
1.440160127102849152e+01,7.736716857759350363e-01
1.442615933733995348e+01,7.745299294216702046e-01
1.445075928084337313e+01,7.753859251077993564e-01
1.447540117294906814e+01,7.762396696976828769e-01
1.450008508518912009e+01,7.770911601233071453e-01
1.452481108921759301e+01,7.779403933850141950e-01
1.454957925681073583e+01,7.787873665512274890e-01
1.457438965986719381e+01,7.796320767581738087e-01
1.459924237040821637e+01,7.804745212096015905e-01
1.462413746057786490e+01,7.813146971764959314e-01
1.464907500264322238e+01,7.821526019967897092e-01
1.467405506899459233e+01,7.829882330750711494e-01
1.469907773214576174e+01,7.838215878822901717e-01
1.472414306473412715e+01,7.846526639554558535e-01
1.474925113952096467e+01,7.854814588973376699e-01
1.477440202939162006e+01,7.863079703761566286e-01
1.479959580735573432e+01,7.871321961252801813e-01
1.482483254654743909e+01,7.879541339429069202e-01
1.485011232022557870e+01,7.887737816917530509e-01
1.487543520177392331e+01,7.895911372987336474e-01
1.490080126470137678e+01,7.904061987546420198e-01
1.492621058264219513e+01,7.912189641138239748e-01
1.495166322935619263e+01,7.920294314938525204e-01
1.497715927872896913e+01,7.928375990751964641e-01
1.500269880477210727e+01,7.936434651008873464e-01
1.502828188162340517e+01,7.944470278761842641e-01
1.505390858354707895e+01,7.952482857682355855e-01
1.507957898493398119e+01,7.960472372057362245e-01
1.510529316030182123e+01,7.968438806785856920e-01
1.513105118429535878e+01,7.976382147375394860e-01
1.515685313168669168e+01,7.984302379938627015e-01
1.518269907737537316e+01,7.992199491189754257e-01
1.520858909638869072e+01,8.000073468441003532e-01
1.523452326388187217e+01,8.007924299599062934e-01
1.526050165513830592e+01,8.015751973161481247e-01
1.528652434556974882e+01,8.023556478213069720e-01
1.531259141071655705e+01,8.031337804422261639e-01
1.533870292624790110e+01,8.039095942037446374e-01
1.536485896796198247e+01,8.046830881883298980e-01
1.539105961178625925e+01,8.054542615357082047e-01
1.541730493377765931e+01,8.062231134424908685e-01
1.544359501012280766e+01,8.069896431618015509e-01
1.546992991713824495e+01,8.077538500028987878e-01
1.549630973127065126e+01,8.085157333307988470e-01
1.552273452909705931e+01,8.092752925658938112e-01
1.554920438732509247e+01,8.100325271835714380e-01
1.557571938279317081e+01,8.107874367138299121e-01
1.560227959247074558e+01,8.115400207408920430e-01
1.562888509345850174e+01,8.122902789028187964e-01
1.565553596298864747e+01,8.130382108911199390e-01
1.568223227842504031e+01,8.137838164503620186e-01
1.570897411726348025e+01,8.145270953777766776e-01
1.573576155713190872e+01,8.152680475228663015e-01
1.576259467579065010e+01,8.160066727870094461e-01
1.578947355113262141e+01,8.167429711230622669e-01
1.581639826118356851e+01,8.174769425349607266e-01
1.584336888410228461e+01,8.182085870773203595e-01
1.587038549818084832e+01,8.189379048550357032e-01
1.589744818184484032e+01,8.196648960228762881e-01
1.592455701365357434e+01,8.203895607850831828e-01
1.595171207230032806e+01,8.211118993949646505e-01
1.597891343661256869e+01,8.218319121544889194e-01
1.600616118555218392e+01,8.225495994138760647e-01
1.603345539821570753e+01,8.232649615711905566e-01
1.606079615383455206e+01,8.239779990719302560e-01
1.608818353177523974e+01,8.246887124086166310e-01
1.611561761153962635e+01,8.253971021203815317e-01
1.614309847276512500e+01,8.261031687925551870e-01
1.617062619522499745e+01,8.268069130562535340e-01
1.619820085882848559e+01,8.275083355879603308e-01
1.622582254362111698e+01,8.282074371091149301e-01
1.625349132978490374e+01,8.289042183856933921e-01
1.628120729763860552e+01,8.295986802277931504e-01
1.630897052763792487e+01,8.302908234892136807e-01
1.633678110037577014e+01,8.309806490670386125e-01
1.636463909658247928e+01,8.316681579012161762e-01
1.639254459712605083e+01,8.323533509741392056e-01
1.642049768301238544e+01,8.330362293102244742e-01
1.644849843538551681e+01,8.337167939754914769e-01
1.647654693552784266e+01,8.343950460771408784e-01
1.650464326486036981e+01,8.350709867631318506e-01
1.653278750494295224e+01,8.357446172217601887e-01
1.656097973747451491e+01,8.364159386812339836e-01
1.658922004429330244e+01,8.370849524092510707e-01
1.661750850737710650e+01,8.377516597125749254e-01
1.664584520884350383e+01,8.384160619366090028e-01
1.667423023095014045e+01,8.390781604649751868e-01
1.670266365609488446e+01,8.397379567190851324e-01
1.673114556681612797e+01,8.403954521577178260e-01
1.675967604579301451e+01,8.410506482765935932e-01
1.678825517584566995e+01,8.417035466079473283e-01
1.681688303993544409e+01,8.423541487201045008e-01
1.684555972116516642e+01,8.430024562170547187e-01
1.687428530277936289e+01,8.436484707380250692e-01
1.690305986816451878e+01,8.442921939570551260e-01
1.693188350084931315e+01,8.449336275825701792e-01
1.696075628450485695e+01,8.455727733569555760e-01
1.698967830294493808e+01,8.462096330561306168e-01
1.701864964012627368e+01,8.468442084891220079e-01
1.704767038014874103e+01,8.474765014976389788e-01
1.707674060725562626e+01,8.481065139556461796e-01
1.710586040583387657e+01,8.487342477689387987e-01
1.713502986041432763e+01,8.493597048747167921e-01
1.716424905567197357e+01,8.499828872411595571e-01
1.719351807642616947e+01,8.506037968669998284e-01
1.722283700764096182e+01,8.512224357811005726e-01
1.725220593442523764e+01,8.518388060420286623e-01
1.728162494203301591e+01,8.524529097376304376e-01
1.731109411586370683e+01,8.530647489846082676e-01
1.734061354146234279e+01,8.536743259280964446e-01
1.737018330451982351e+01,8.542816427412376346e-01
1.739980349087318245e+01,8.548867016247596595e-01
1.742947418650581781e+01,8.554895048065529473e-01
1.745919547754775181e+01,8.560900545412477580e-01
1.748896745027587585e+01,8.566883531097930771e-01
1.751879019111420632e+01,8.572844028190341747e-01
1.754866378663413329e+01,8.578782060012926092e-01
1.757858832355466561e+01,8.584697650139451186e-01
1.760856388874269740e+01,8.590590822390039571e-01
1.763859056921323898e+01,8.596461600826968974e-01
1.766866845212969395e+01,8.602310009750493425e-01
1.769879762480409013e+01,8.608136073694656609e-01
1.772897817469734605e+01,8.613939817423111878e-01
1.775921018941950535e+01,8.619721265924946696e-01
1.778949375673006017e+01,8.625480444410542624e-01
1.781982896453809317e+01,8.631217378307386445e-01
1.785021590090262222e+01,8.636932093255935694e-01
1.788065465403280996e+01,8.642624615105471975e-01
1.791114531228825157e+01,8.648294969909966490e-01
1.794168796417920930e+01,8.653943183923943350e-01
1.797228269836687531e+01,8.659569283598363976e-01
1.800292960366362749e+01,8.665173295576505952e-01
1.803362876903329948e+01,8.670755246689862972e-01
1.806438028359141157e+01,8.676315163954038123e-01
1.809518423660546560e+01,8.681853074564657158e-01
1.812604071749517232e+01,8.687369005893282869e-01
1.815694981583272849e+01,8.692862985483341687e-01
1.818791162134307271e+01,8.698335041046058036e-01
1.821892622390414118e+01,8.703785200456392035e-01
1.824999371354713773e+01,8.709213491748994951e-01
1.828111418045678960e+01,8.714619943114171319e-01
1.831228771497158903e+01,8.720004582893834399e-01
1.834351440758413077e+01,8.725367439577507156e-01
1.837479434894127195e+01,8.730708541798285482e-01
1.840612762984445538e+01,8.736027918328845843e-01
1.843751434124996180e+01,8.741325598077455128e-01
1.846895457426917275e+01,8.746601610083977185e-01
1.850044842016884417e+01,8.751855983515903770e-01
1.853199597037135149e+01,8.757088747664393269e-01
