lr,bsz,D,N,L,L_noisy
2.905086260754856484e-04,8.498888356244458464e+01,3.797814609319393409e+00,4.357182700873154069e+00,8.726868732875521673e+00,8.729754471160756424e+00
7.986501130792508785e-03,1.065149093145901844e+02,6.393719113548249844e+00,3.289189695650892031e-01,1.204477454650368351e+01,1.204244580839004719e+01
1.842449297307350469e-04,2.165817474210298315e+02,2.677255317068965468e+01,2.931304761584509144e+00,7.686229679373838053e+00,7.688371770356658530e+00
1.011708921941783385e-03,2.156260299247761054e+02,8.454861885377239332e+02,1.256665315468500910e-01,1.334171854004290836e+01,1.334219702291230902e+01
2.801147188808988009e-04,1.030897845119544854e+03,3.669502667140009748e+02,3.398655544364943548e+00,6.892459024592964667e+00,6.891218992891730899e+00
4.204528850629335977e-03,3.939992331425298175e+02,2.155798259980799259e+01,3.004801434666701243e-01,1.198102825658592252e+01,1.197807074441582742e+01
1.730751792918062146e-03,4.499133105331181355e+02,1.563548265424042683e+01,9.118208686631338322e-01,1.041860111633304165e+01,1.042293778790617864e+01
1.741773033754980644e-03,5.924392192852074004e+02,1.018517445548493043e+02,2.137471903436992005e+00,7.811138877613916343e+00,7.811853741810666385e+00
7.428161726750045959e-04,1.689785933713676513e+02,7.942563943310874208e+01,8.986787486237175493e-01,8.517107325155977904e+00,8.515577691033811902e+00
8.252410613097945847e-04,2.832779049795477704e+02,1.897461115361633119e+02,1.948473278613252757e-01,1.123400901426302312e+01,1.123423039895063980e+01
9.646512767128617022e-03,1.613930633884893382e+02,1.286929642541929297e+01,7.575778446816498146e+00,7.590358444134469806e+00,7.590378711483789509e+00
7.073843920433031240e-04,2.179309603216344158e+02,3.381832913822650166e+00,8.387768401950300434e-02,1.672282498912704440e+01,1.672127863221344057e+01
2.065068280210107052e-03,2.509765717614520213e+02,6.019667263469303862e+02,4.220235299599521817e+00,6.380875373233530823e+00,6.376787285117237580e+00
1.500868894121668668e-04,1.539662310604846596e+02,1.097493518649655053e+00,1.572666041346119092e+00,1.241509523970029605e+01,1.241555702085988422e+01
1.119867991843531653e-03,4.321678109464648401e+02,1.108761098969969883e+00,9.706460444569427193e-02,2.003359276382414933e+01,2.003311681021148516e+01
3.248202635266057587e-03,9.461077163479731098e+02,1.875717249058005365e+01,4.002769427845499273e+00,9.621729067660206525e+00,9.620900071134352416e+00
8.663604435786106299e-04,1.795170664567556287e+02,3.226783131204309285e+01,3.005144169755007422e-01,1.088433902160970135e+01,1.088727040607027696e+01
2.848614787682824095e-03,7.087222824335138682e+01,1.598839615650788026e+00,1.287664074441493001e-01,1.565054674633377196e+01,1.564666053783277988e+01
2.130695278313709477e-03,9.522746660139650032e+01,5.852695363940143380e+01,2.330663422179534372e+00,7.458885840568813208e+00,7.456063482927249630e+00
1.658745335574539608e-04,1.289987115243066000e+03,6.189545876118842216e+00,2.551893685487011676e-01,1.658841570576869273e+01,1.658890211067328480e+01
9.000434991041232667e-04,1.362760147603692985e+03,5.847367547355942996e+00,1.559770883566812483e+00,1.360775798421170890e+01,1.361024100418203098e+01
1.154523643862207194e-04,2.783278327017026186e+02,5.760353807489641298e+01,4.052118614813423059e-01,1.013040858399267030e+01,1.013223300099739888e+01
1.520147826626461576e-04,7.808882883346038284e+01,2.126238360376713388e+02,4.751416877891996848e-01,9.504246850578308425e+00,9.506415432656750042e+00
2.220516266550075050e-03,9.083339603344077204e+02,1.302131574001934666e+01,4.362409319725170653e-01,1.329923887439856145e+01,1.329272505149166861e+01
2.752557869594041834e-04,4.654634118209066855e+02,1.971710402007157086e+02,7.128581915223143106e+00,6.066984644918678171e+00,6.068468290133434806e+00
1.262640741003840143e-04,6.509233452340454278e+02,1.490402571353445182e+02,8.981392454402409298e-02,1.433110900251608300e+01,1.433235776607456202e+01
8.645685864086103843e-04,4.613046867572220435e+02,1.232864297690882571e+00,4.800214805109294325e+00,1.277649986334129473e+01,1.277853843499675968e+01
2.491293772336427344e-03,2.765538624692329108e+02,1.639642131070320197e+00,3.480045958796569860e-01,1.504575695315174499e+01,1.504373045710399204e+01
3.633965788060995001e-04,7.418866201196482280e+02,9.804858220566801208e+01,6.663100296750683327e-02,1.586610674346796301e+01,1.586763231404871455e+01
2.405476455784312886e-04,1.928487122075586512e+03,1.114853391133187488e+00,9.885484559988180209e+00,1.689805125296133426e+01,1.690103877698087942e+01
2.894644899669610114e-04,1.854734257450894802e+03,1.681810679651383200e+00,6.223250914712175064e-01,1.941997800471661506e+01,1.942475450115721713e+01
1.112187137519363026e-04,7.928763571376327945e+01,6.986463254997900663e+00,9.879095867928890107e-02,1.443557463721952239e+01,1.443634304832982274e+01
1.211933931593025214e-04,5.692344927372679564e+01,1.058726208269643365e+01,8.132477970470310125e-02,1.456834298176833009e+01,1.456441867006497937e+01
8.411309035810623407e-04,8.993348541173207877e+01,3.787944831292626304e+02,8.167558495690144249e-02,1.503374668915912338e+01,1.503392875486489366e+01
2.696472344325570548e-04,1.107918394098859238e+02,2.295378031892792308e+02,2.914840867191846652e+00,6.968808517560783677e+00,6.970739876325545481e+00
7.177279877770355483e-04,1.592522195290421223e+03,2.658976682372752265e+01,1.536631343294568852e-01,1.583321068000319443e+01,1.583475368792238314e+01
6.706792855886972889e-03,1.926410409721679571e+02,3.462699167443380688e+00,2.852189587122112346e+00,1.009242932840922613e+01,1.009812697184660735e+01
4.059538507537379000e-03,4.333017186354245496e+02,1.385839644415883809e+00,9.454701009277352020e-01,1.467741180546820523e+01,1.467683965011900504e+01
4.502510154939659559e-03,1.750362220167879968e+03,1.364639401281264384e+02,1.706336768636075862e-01,1.394381286251799779e+01,1.394081834325415592e+01
7.211859094971562016e-03,4.196958056920292393e+02,1.005287846779821059e+01,3.838398285911584495e-01,1.270987498070855004e+01,1.270801315157246414e+01
2.157515437900072146e-03,1.719214331621741110e+02,2.121860602982892363e+00,9.316746991967421732e-01,1.206386681378985948e+01,1.206583859623303034e+01
7.506009006036900699e-04,1.017328216192089258e+03,3.527811864480507893e+02,4.704483403058711488e+00,6.594757450543733412e+00,6.592406889324096575e+00
1.401753501599739928e-04,2.230425467769391901e+02,8.989849195997160223e+02,8.382276675117742437e-01,8.308229157565216738e+00,8.305166095884510824e+00
2.775957101177324669e-03,8.783729334037330716e+01,5.442883055520416491e+01,3.379798566063311749e-01,1.030107989950765379e+01,1.029862699750525223e+01
1.668622473959545415e-04,7.477120567628445542e+02,1.239128312098455309e+00,9.265545290622643648e+00,1.328880403938477350e+01,1.329241404587195241e+01
4.043647558415987210e-04,7.569176190322235698e+02,7.933047668178637046e+00,1.103528791392793668e-01,1.682147103580124536e+01,1.682220329396326264e+01
3.640971154171567014e-04,2.358550896664717982e+02,9.491392517488025149e+00,3.354267377511260806e-01,1.195906727239918688e+01,1.195809797595549462e+01
7.511162697752175529e-03,3.464099286663335988e+02,1.135465815077884315e+02,3.192429059241522982e+00,7.205532819981644188e+00,7.208078955207117389e+00
5.410520145676042669e-03,6.969621784228710339e+02,2.547967476254130759e+02,8.605021457028477760e-02,1.426467680982528563e+01,1.426674277885368447e+01
3.229880129517132339e-04,9.838780437314666187e+02,2.216849695292927080e+00,4.611524685551521507e+00,1.334967889444495626e+01,1.334681943775177082e+01
5.617072899275778707e-04,1.690747116397420200e+02,3.686569947840860664e+02,7.603129843423421796e+00,5.998004365955362793e+00,6.000498041025247531e+00
9.009423336599274405e-04,1.606041801008965876e+03,1.561840229733596530e+01,6.701883779267046037e-01,1.355416301109813126e+01,1.355491605302000480e+01
1.245763667235715347e-04,1.402648708618716682e+03,1.163439019848728329e+00,4.281235726953141807e+00,1.640130078909297850e+01,1.639522070725566749e+01
1.092599575848896703e-04,7.437380933219882309e+02,1.128582280478675592e+01,1.955387174025253194e-01,1.466756847374242234e+01,1.466408464511037124e+01
1.374667890502080702e-03,1.315781579617416241e+02,2.394684001963188535e+00,1.256808539442657580e-01,1.555574154455100100e+01,1.555654833400237713e+01
1.001092694603584370e-03,6.637096346882219677e+01,2.203987835321691691e+01,3.775349114624984903e+00,7.377169364997087087e+00,7.378644661696498908e+00
1.815211848102715395e-03,2.048260475918142447e+02,6.257643927573786513e+00,8.843570212862855939e+00,8.053405770410497766e+00,8.052590059386522725e+00
5.712567233159498645e-03,6.603384301268519039e+02,9.643543398619549123e+01,9.078587112083723598e-01,9.320086930875234543e+00,9.317164219644388012e+00
1.890867463139657987e-04,6.863509885338038430e+01,3.617448981196973534e+01,9.567866924228558834e-02,1.349754972535950692e+01,1.349832280066794965e+01
6.193861955734777068e-03,8.801463216996407937e+02,3.241145103476254121e+02,6.637763539931021417e-02,1.586291295663833445e+01,1.585752739364671626e+01
2.625514770921379051e-04,3.710489139336416997e+02,8.787081440564980639e+00,2.397055206139701022e-01,1.332315901422872884e+01,1.332484860417385519e+01
7.004190804377295222e-03,6.907836662886162458e+02,2.267631472018151584e+01,3.797477641741228815e+00,9.119587482220911312e+00,9.119181193403123942e+00
2.075878918801023676e-04,4.109910903153371464e+02,2.530062848603174430e+00,2.962817452885952996e-01,1.515632486874091889e+01,1.515628648436061177e+01
6.294573150803058547e-04,1.648210342590857351e+02,6.164486492630488783e+02,1.468852226338630551e-01,1.243783467683095267e+01,1.243594736988705307e+01
2.970862071821418933e-03,1.078214321335591649e+03,6.914895041186478863e+01,3.243521684099395674e+00,8.467089043346030408e+00,8.469593068025794480e+00
2.514246872795448907e-04,9.818717651038035399e+01,2.865019750196942550e+00,3.626873740430127668e-01,1.261925822855488200e+01,1.261239778908920073e+01
1.715317547103369447e-04,9.128522045047856182e+01,1.236718312774634683e+02,4.789403505905591274e+00,6.605310925983279624e+00,6.602787279696865852e+00
3.447205320061589272e-04,1.277329056837262442e+03,1.965939554851733106e+00,4.790532566381696000e+00,1.445249670585157986e+01,1.445426219423050895e+01
4.708325192897891962e-04,8.170136018090651078e+02,1.765389681287183876e+00,3.393574359171075416e-01,1.749106734347497394e+01,1.748903372479234974e+01
5.913534841129374289e-03,1.357140840946201706e+03,2.575530389551988097e+00,1.649233190348874611e+00,1.616126569466446483e+01,1.616565344732861220e+01
3.173082158797422832e-04,6.960305630710939795e+02,1.063872969140890357e+00,1.315451924869953437e+00,1.589528059015742478e+01,1.589659689724782865e+01
2.310709111544179475e-03,5.793409939272956422e+01,8.845851541792313810e+00,4.997394769262431535e-01,1.059728399512366082e+01,1.059507953237554112e+01
4.674364109917874578e-03,4.827116236193757572e+02,8.915632499181325556e+02,3.348466150282883635e+00,6.527228829654283970e+00,6.530579630301234673e+00
1.063411105775290572e-04,7.563425817082205072e+01,3.195741211685001470e+00,1.049899756412719265e+00,1.055788435248207335e+01,1.055768315411866176e+01
3.527976376743967020e-04,1.665679508903999420e+02,5.077602281772911397e+02,9.378671926217215571e+00,5.875907407085898981e+00,5.877710068104030405e+00
6.389300480520276881e-03,8.600963039615348293e+01,2.194715690186282231e+01,7.901514861374866250e+00,6.854260389880962201e+00,6.852516046985851261e+00
1.456859113481416123e-03,5.797717869798042329e+02,5.174994508996850300e+02,8.947519982132400018e-02,1.469669433382181367e+01,1.469500175726902924e+01
2.180847940998378691e-04,8.958112959259186709e+02,7.312193385834159010e+00,1.407569243404871662e+00,1.209902829332606267e+01,1.210122491377336829e+01
9.690385849237298684e-04,1.289186291310683430e+02,4.315681661060213514e+02,1.737652014054272609e+00,7.495398096680236932e+00,7.495793003141264066e+00
6.315671709807168686e-04,1.190387872628116384e+02,1.051084499883094159e+00,2.223409139636322251e+00,1.177949889835564612e+01,1.177735797128346995e+01
4.686449985205328427e-03,1.956134089291426505e+02,5.609573023649427448e+00,7.096088757749821618e-02,1.643065097287671605e+01,1.642814939700986798e+01
3.847863565454735096e-03,5.694990093596561564e+02,2.131394508827562220e+02,1.099876715851441644e-01,1.320398472686924585e+01,1.320601828632343633e+01
4.449957683094308376e-04,7.575544887100861615e+02,1.746779685455286613e+00,6.717248647575951859e-02,2.158697795126810703e+01,2.159230763926271024e+01
9.249737179980389162e-03,1.163208571816008003e+02,9.702474250642518783e+00,5.181825285008765380e-01,1.089232092067668134e+01,1.088995289520574872e+01
1.246169086440175318e-04,7.803811242714544960e+01,8.903252494646489268e+00,4.261491562303680425e+00,7.852672302519376757e+00,7.854807086246986536e+00
6.596347209004214777e-03,1.491426517732025445e+02,8.653217465465743885e+00,1.901636412126255671e+00,9.158937738026610376e+00,9.150445435566316732e+00
1.565071077106531248e-04,1.594927517570652924e+02,5.047952845985830663e+02,6.459345174475097373e+00,6.164450270651736119e+00,6.160467686534033760e+00
1.283955101534749394e-03,1.803080187896586722e+03,5.022575918367329706e+01,1.228254114572285616e+00,1.103337451589522011e+01,1.103550768514632807e+01
6.883419896565177347e-04,5.298684547358885766e+02,1.358807244255626712e+00,1.884071917549341169e-01,1.825776212718840341e+01,1.826260226119362429e+01
4.434471403720545435e-03,1.507315282535804215e+02,1.165150964654706245e+00,8.634990984024791538e-02,1.822346126164048030e+01,1.822378151773732569e+01
9.141391782823837667e-04,1.164107683645594079e+03,8.396194634766628084e+00,5.200893217592887918e-01,1.425408275234912203e+01,1.425583627994617153e+01
3.654465361551659025e-04,7.370351032165747256e+02,6.867593562654556116e+00,7.032383002840204844e-02,1.839933932175585696e+01,1.840024686988548552e+01
2.664587002134147405e-03,6.193425046706876174e+02,2.246691691160227151e+02,5.382683151551959533e+00,6.452987716859966305e+00,6.456117043784328935e+00
5.808096170980843855e-04,5.800518575578686296e+02,9.984625523833409488e+01,5.974880434869951629e-02,1.610876938625499477e+01,1.610570053425279724e+01
7.085234925271056538e-04,5.221536625818830544e+02,7.678074202071548449e+00,6.354899722695567910e+00,9.167286890272830391e+00,9.169315124426562491e+00
4.290419088332258352e-03,6.890354814662342164e+01,1.646773345171799852e+00,1.308965134479196823e+00,1.125871321257725199e+01,1.125757193728616556e+01
5.157156547738638496e-04,2.796287675815518128e+02,6.142723996237444339e+01,9.534219325821337021e-01,8.679717143142294589e+00,8.678858542643672180e+00
1.148411797967206424e-03,1.866102407072227720e+02,3.815289078816143160e+02,1.606577804297542711e+00,7.452377956604691711e+00,7.452510527280550079e+00
4.144633438443001520e-03,6.772816314455820930e+01,2.978645961055700564e+00,1.730982119778741612e+00,1.001616581938515971e+01,1.001570446073870357e+01
4.502149849259153014e-03,6.389186013978109031e+02,6.598744963736530522e+00,1.307942686810118493e-01,1.656222465423632784e+01,1.656009679351885566e+01
2.329572846623024097e-03,1.911688781535472572e+03,1.837910229438010745e+01,6.648514651774967144e-02,1.985041076293445172e+01,1.984980223177661429e+01
2.628177186494237358e-03,8.064303723343022057e+02,3.895983119770116332e+01,1.939675056719884216e-01,1.331366082656602856e+01,1.331100668868823078e+01
1.550145136244166291e-04,5.528521289645715342e+02,9.234212459654675058e+02,1.479134197524144545e-01,1.265703678335889037e+01,1.266157512895509818e+01
1.231574717813383856e-03,1.065398523923877747e+03,7.288539131300775580e+02,5.783729063734519005e-02,2.036806351976933271e+01,2.037028741513869434e+01
1.570143158823525268e-03,7.846002776440759874e+01,2.135512407752641195e+02,8.279149483223278982e-02,1.424228468785973156e+01,1.424121075586561780e+01
1.915176614163367828e-04,2.454790411719285430e+02,9.218669048113180509e+01,5.043318079669216303e+00,6.510678118594101171e+00,6.515542585377267493e+00
