t,x,v,viscoelastic_damping_force,dv_dt
1.202040408081616185e+01,-6.710586428280289617e-01,1.182800511895585549e+00,-4.755579906457341188e-02,9.964361956198238834e-01
1.202640528105620987e+01,-6.639426227060525321e-01,1.188708046254706163e+00,-4.670278065754291524e-02,9.725078762518950537e-01
1.203240648129625789e+01,-6.567915732657152450e-01,1.194474850189814807e+00,-4.584882031018994164e-02,9.495327629303007555e-01
1.203840768153630592e+01,-6.496063236151590203e-01,1.200106460674326803e+00,-4.499400363593619723e-02,9.274466123051587907e-01
1.204440888177635394e+01,-6.423876716464828052e-01,1.205608053345158970e+00,-4.413841287987752687e-02,9.061890607362942385e-01
1.205041008201640196e+01,-6.351363840357426849e-01,1.210984442502729408e+00,-4.328212691878389334e-02,8.857034591901158382e-01
1.205641128225644998e+01,-6.278531962510477404e-01,1.216240081200813172e+00,-4.242522126194674115e-02,8.659367076381534467e-01
1.206241248249649800e+01,-6.205388195536877260e-01,1.221379132708983795e+00,-4.156776878293746286e-02,8.468391077840192738e-01
1.206841368273654602e+01,-6.131939418830021360e-01,1.226405463392264972e+00,-4.070983980905949068e-02,8.283641983019430777e-01
1.207441488297659404e+01,-6.058192275435426710e-01,1.231322656919434655e+00,-3.985150209076965960e-02,8.104685896536192313e-01
1.208041608321664206e+01,-5.984153221924366495e-01,1.236134074950407724e+00,-3.899282132444794463e-02,7.931118147009263986e-01
1.208641728345669009e+01,-5.909828528393866742e-01,1.240842857136235544e+00,-3.813386115239751628e-02,7.762561699586891795e-01
1.209241848369673811e+01,-5.835224278466712988e-01,1.245451921119106409e+00,-3.727468316284468508e-02,7.598665615229204251e-01
1.209841968393678613e+01,-5.760346369291441393e-01,1.249963962532345318e+00,-3.641534688993895014e-02,7.439103559116001518e-01
1.210442088417683415e+01,-5.685200519693658361e-01,1.254381464573296912e+00,-3.555590989900082877e-02,7.283572376586642250e-01
1.211042208441688217e+01,-5.609792345031828775e-01,1.258706777955498568e+00,-3.469642856732210040e-02,7.131790850595651765e-01
1.211642328465693019e+01,-5.534127302758422573e-01,1.262942053026630429e+00,-3.383695751342367247e-02,6.983498241204618706e-01
1.212242448489697821e+01,-5.458210731195727305e-01,1.267089300723246881e+00,-3.297755000617565158e-02,6.838453073888277611e-01
1.212842568513702624e+01,-5.382047863222134687e-01,1.271150410094702865e+00,-3.211825810828344147e-02,6.696431926603120255e-01
1.213442688537707426e+01,-5.305643826272143926e-01,1.275127148303156099e+00,-3.125913267628778469e-02,6.557228245479651552e-01
1.214042808561712228e+01,-5.229003642336357283e-01,1.279021160623565301e+00,-3.040022336056471056e-02,6.420651216818269447e-01
1.214642928585717030e+01,-5.152132227961483402e-01,1.282833970443691074e+00,-2.954157860532558716e-02,6.286524694326198759e-01
1.215243048609721832e+01,-5.075034394698031415e-01,1.286566979845950698e+00,-2.868324565332711421e-02,6.154686181166278969e-01
1.215843168633726634e+01,-4.997714892801732867e-01,1.290221522658975939e+00,-2.782527100404457582e-02,6.024985936314667390e-01
1.216443288657731436e+01,-4.920178395773363023e-01,1.293798836980546652e+00,-2.696770024759839388e-02,5.897286028390785750e-01
1.217043408681736238e+01,-4.842429496634773622e-01,1.297300070899659152e+00,-2.611057802962631763e-02,5.771459462009295160e-01
1.217643528705741041e+01,-4.764472729544411145e-01,1.300726313006382417e+00,-2.525394827966686781e-02,5.647389393568780225e-01
1.218243648729745843e+01,-4.686312569797320138e-01,1.304078592391856084e+00,-2.439785421115937131e-02,5.524968357633567306e-01
1.218843768753750645e+01,-4.607953433825139333e-01,1.307357878648293115e+00,-2.354233832144392649e-02,5.404097539324648203e-01
1.219443888777755447e+01,-4.529399679196104422e-01,1.310565081868977355e+00,-2.268744239176143096e-02,5.284686090933569114e-01
1.220044008801760249e+01,-4.450655604615048055e-01,1.313701052648264866e+00,-2.183320748725356419e-02,5.166650490980243537e-01
1.220644128825765051e+01,-4.371725449923395956e-01,1.316766582081583925e+00,-2.097967395696280143e-02,5.049913943947568207e-01
1.221244248849769853e+01,-4.292613414065710731e-01,1.319762424537959333e+00,-2.012688162507907802e-02,4.934405844989016576e-01
1.221844368873774656e+01,-4.213323665664418516e-01,1.322689306481701355e+00,-1.927486989873603354e-02,4.820061269346276878e-01
1.222444488897779458e+01,-4.133860316791508338e-01,1.325547896132172498e+00,-1.842367749095765936e-02,4.706820444400676706e-01
1.223044608921784260e+01,-4.054227445012591469e-01,1.328338835205301383e+00,-1.757334265887131042e-02,4.594628325925957935e-01
1.223644728945789062e+01,-3.974429093663719992e-01,1.331062739284933238e+00,-1.672390320667412056e-02,4.483434174317231791e-01
1.224244848969793864e+01,-3.894469271851382919e-01,1.333720197822829467e+00,-1.587539648563302680e-02,4.373191161164536878e-01
1.224844968993798666e+01,-3.814351954452508964e-01,1.336311774138667641e+00,-1.502785939408474332e-02,4.263856004962160440e-01
1.225445089017803468e+01,-3.734081082114466543e-01,1.338838005420041721e+00,-1.418132837743577360e-02,4.155388634382841673e-01
1.226045209041808270e+01,-3.653660561255063222e-01,1.341299402722462508e+00,-1.333583942816241735e-02,4.047751877591150294e-01
1.226645329065813073e+01,-3.573094264062544045e-01,1.343696450969356526e+00,-1.249142808581075667e-02,3.940911176116307924e-01
1.227245449089817875e+01,-3.492386028615489524e-01,1.346029609077274314e+00,-1.164812943833748275e-02,3.834834322009071372e-01
1.227845569113822677e+01,-3.411539679399316904e-01,1.348299331307130533e+00,-1.080597834888181487e-02,3.729491243328431627e-01
1.228445689137827479e+01,-3.330559013183246875e-01,1.350506052361011955e+00,-9.965009290738914213e-03,3.624853763855883648e-01
1.229045809161832281e+01,-3.249447792878442098e-01,1.352650181205058866e+00,-9.125256284660748091e-03,3.520895393275298990e-01
1.229645929185837083e+01,-3.168209760538478470e-01,1.354732114703790957e+00,-8.286753045995517292e-03,3.417591159974831538e-01
1.230246049209841885e+01,-3.086848637359347891e-01,1.356752237620108437e+00,-7.449532984687660432e-03,3.314917443317564882e-01
1.230846169233846688e+01,-3.005368123679456605e-01,1.358710922615291139e+00,-6.613629205277853085e-03,3.212851821500146143e-01
1.231446289257851490e+01,-2.923771898979624639e-01,1.360608530248998971e+00,-5.779074506903007780e-03,3.111372933894726023e-01
1.232046409281856292e+01,-2.842063621883088587e-01,1.362445408979272354e+00,-4.945901383296270534e-03,3.010460356818466243e-01
1.232646529305861094e+01,-2.760246930155498268e-01,1.364221895162531339e+00,-4.114142022787022589e-03,2.910094491723265731e-01
1.233246649329865896e+01,-2.678325440704918958e-01,1.365938313053575826e+00,-3.283828308300887344e-03,2.810256464846247471e-01
1.233846769353870698e+01,-2.596302749581830827e-01,1.367594974805586006e+00,-2.454991817359719955e-03,2.710928037408679159e-01
1.234446889377875500e+01,-2.514182431979128385e-01,1.369192180470122144e+00,-1.627663822081614267e-03,2.612091525497541311e-01
1.235047009401880302e+01,-2.431968042232120208e-01,1.370730217997124356e+00,-8.018752891808950123e-04,2.513729728809689368e-01
1.235647129425885105e+01,-2.349663113818531712e-01,1.372209363234913049e+00,2.234312003186744722e-05,2.415825867483527012e-01
1.236247249449889907e+01,-2.267271168178915108e-01,1.373629883315770961e+00,8.449609507665928028e-04,2.318363536802042213e-01
1.236847369473894709e+01,-2.184795728378605417e-01,1.374992043324695823e+00,1.665947805274671685e-03,2.221326673956822984e-01
1.237447489497899511e+01,-2.102240285151714405e-01,1.376296093197544090e+00,2.485273723443273686e-03,2.124699474227559892e-01
1.238047609521904313e+01,-2.019608315862751469e-01,1.377542273505243609e+00,3.302908966423693908e-03,2.028466375988340897e-01
1.238647729545909115e+01,-1.936903285896676430e-01,1.378730815944103849e+00,4.118824000937261649e-03,1.932612029340625148e-01
1.239247849569913917e+01,-1.854128648658902034e-01,1.379861943335814134e+00,4.932989499275344629e-03,1.837121267439828509e-01
1.239847969593918720e+01,-1.771287845575290343e-01,1.380935869627445634e+00,5.745376339299349856e-03,1.741979081694391140e-01
1.240448089617923522e+01,-1.688384306092156339e-01,1.381952799891450034e+00,6.555955604440717559e-03,1.647170600386355377e-01
1.241048209641928324e+01,-1.605421447676265989e-01,1.382912930325660428e+00,7.364698583700928121e-03,1.552681070298063681e-01
1.241648329665933126e+01,-1.522402675814836792e-01,1.383816448253290865e+00,8.171576771651497748e-03,1.458495840963955625e-01
1.242248449689937928e+01,-1.439331384015536952e-01,1.384663532122935692e+00,8.976561868433978464e-03,1.364600351199426187e-01
1.242848569713942730e+01,-1.356210953806486486e-01,1.385454351508571325e+00,9.779625779759959850e-03,1.270980117590357616e-01
1.243448689737947532e+01,-1.273044754736257222e-01,1.386189067109554252e+00,1.058074061691106731e-02,1.177620724657170298e-01
1.244048809761952334e+01,-1.189836144373871418e-01,1.386867830750622588e+00,1.137987869673897159e-02,1.084507816436077882e-01
1.244648929785957137e+01,-1.106588468308803697e-01,1.387490785381894964e+00,1.217701254166536802e-02,9.916270892476025667e-02
1.245249049809961939e+01,-1.023305069846217330e-01,1.388058065786990758e+00,1.297211477385450985e-02,8.989642963551813803e-02
1.245849169833966741e+01,-9.399892960205193104e-02,1.388569799253018822e+00,1.376515805181648296e-02,8.065052491276981927e-02
1.246449289857971543e+01,-8.566444733685482649e-02,1.389026103708327575e+00,1.455611533426360432e-02,7.142357849507971479e-02
1.247049409881976345e+01,-7.732739233992344530e-02,1.389427088641817187e+00,1.534495970936603990e-02,6.221417803987998318e-02
1.247649529905981147e+01,-6.898809630550076233e-02,1.389772855133994289e+00,1.613166438969096395e-02,5.302091478311266037e-02
1.248249649929985949e+01,-6.064689047117984011e-02,1.390063495856972420e+00,1.691620271220254518e-02,4.384238317900331777e-02
1.248849769953990752e+01,-5.230410561790370394e-02,1.390299095074472246e+00,1.769854813826197970e-02,3.467718056393374881e-02
1.249449889977995554e+01,-4.396007206996541128e-02,1.390479728641821344e+00,1.847867425362744592e-02,2.552390683783287845e-02
1.250050010002000356e+01,-3.561511969500803787e-02,1.390605464005953751e+00,1.925655476845414965e-02,1.638116415785084018e-02
1.250650130026005158e+01,-2.726957790402466386e-02,1.390676360205410855e+00,2.003216351729428246e-02,7.247556640266269307e-03
1.251250250050009960e+01,-1.892377565135840156e-02,1.390692467870340510e+00,2.080547445909704946e-02,-1.878309932402382615e-03
1.251850370074014762e+01,-1.057804143470238156e-02,1.390653829222497917e+00,2.157646167720867619e-02,-1.099782840125162336e-02
1.252450490098019564e+01,-2.232703295099711105e-03,1.390560478075244966e+00,2.234509937937236707e-02,-2.011239051928877947e-02
1.253050610122024366e+01,6.111911179168059115e-03,1.390412439834019631e+00,2.311136189731915341e-02,-2.922338723481446993e-02
1.253650730146029169e+01,1.445547359126726078e-02,1.390209731700916773e+00,2.387522355468962854e-02,-3.833220758526986044e-02
1.254250850170033971e+01,2.279765551605117402e-02,1.389952362705863198e+00,2.463665875082203527e-02,-4.744023984688221229e-02
1.254850970194038773e+01,3.113812915727677544e-02,1.389640333471884315e+00,2.539564202806600737e-02,-5.654887254448463796e-02
1.255451090218043575e+01,3.947656651635448460e-02,1.389273636273397505e+00,2.615214798378011005e-02,-6.565949381713180599e-02
1.256051210242048377e+01,4.781263939234816490e-02,1.388852255036213235e+00,2.690615127033180870e-02,-7.477349170272211409e-02
1.256651330266053179e+01,5.614601938197515824e-02,1.388376165337534163e+00,2.765762659509750365e-02,-8.389225442352210571e-02
1.257251450290057981e+01,6.447637787960618094e-02,1.387845334405956033e+00,2.840654872046249543e-02,-9.301717067434286945e-02
1.257851570314062783e+01,7.280338607726549727e-02,1.387259721121466116e+00,2.915289246382100560e-02,-1.021496299158709403e-01
1.258451690338067586e+01,8.112671496463071119e-02,1.386619276015444990e+00,2.989663269757617328e-02,-1.112910226765645022e-01
1.259051810362072388e+01,8.944603532903298848e-02,1.385923941270665871e+00,3.063774434914005168e-02,-1.204427408675881606e-01
1.259651930386077190e+01,9.776101775545685546e-02,1.385173650721293948e+00,3.137620240093361157e-02,-1.296061781164740134e-01
1.260252050410081992e+01,1.060713326265403239e-01,1.384368329852887047e+00,3.211198189038674822e-02,-1.387827301265621149e-01
1.260852170434086794e+01,1.143766498048351399e-01,1.383507895684298106e+00,3.284505787762705825e-02,-1.479737947144437737e-01
1.261452290458091596e+01,1.226766377183586693e-01,1.382592256709611389e+00,3.357540535397737086e-02,-1.571807712167304916e-01
1.262052410482096398e+01,1.309709649882212501e-01,1.381621313566613329e+00,3.430299940795769609e-02,-1.664050628004294097e-01
1.262652530506101201e+01,1.392592995243980836e-01,1.380594958358812852e+00,3.502781513163941846e-02,-1.756480760073287906e-01
1.263252650530106003e+01,1.475413084071036662e-01,1.379513074594830746e+00,3.574982760849831215e-02,-1.849112212594928584e-01
1.263852770554110805e+01,1.558166578867919150e-01,1.378375537188399225e+00,3.646901191341449938e-02,-1.941959136002688324e-01
1.264452890578115607e+01,1.640850133841560421e-01,1.377182212458362587e+00,3.718534311267249204e-02,-2.035035735585659089e-01
1.265053010602120409e+01,1.723460394901286663e-01,1.375932958128676553e+00,3.789879626396115697e-02,-2.128356281594185884e-01
1.265653130626125211e+01,1.805993999658816462e-01,1.374627623328408932e+00,3.860934641637374376e-02,-2.221935121064294028e-01
1.266253250650130013e+01,1.888447577428263302e-01,1.373266048591738953e+00,3.931696861040787083e-02,-2.315786691643903772e-01
1.266853370674134815e+01,1.970817749226132509e-01,1.371848065857957710e+00,4.002163787796551853e-02,-2.409925537731986700e-01
1.267453490698139618e+01,2.053101127771324030e-01,1.370373498471468166e+00,4.072332924235303603e-02,-2.504366329271118796e-01
1.268053610722144420e+01,2.135294317174000756e-01,1.368842161074823593e+00,4.142201771519530423e-02,-2.599123883200250562e-01
1.268653730746149222e+01,2.217393900007509633e-01,1.367253856241830379e+00,4.211767816916207191e-02,-2.694213173500570879e-01
1.269253850770154024e+01,2.299396451530817953e-01,1.365608381557400053e+00,4.281028548117940535e-02,-2.789649376727826313e-01
1.269853970794158826e+01,2.381298538204537074e-01,1.363905526862619455e+00,4.349981451604658517e-02,-2.885447903661991220e-01
1.270454090818163628e+01,2.463096710991274640e-01,1.362145071455501011e+00,4.418624005958359663e-02,-2.981624429515349894e-01
1.271054210842168430e+01,2.544787505355632917e-01,1.360326784090982066e+00,4.486953681863108806e-02,-3.078194937283152410e-01
1.271654330866173233e+01,2.626367441264209623e-01,1.358450422980924444e+00,4.554967942105039858e-02,-3.175175767003245442e-01
1.272254450890178035e+01,2.707833023185597376e-01,1.356515735794115773e+00,4.622664241572356503e-02,-3.272583671531651972e-01
1.272854570914182837e+01,2.789180740090385635e-01,1.354522459656268385e+00,4.690040027255328037e-02,-3.370435879477847174e-01
1.273454690938187461e+01,2.870407065451133777e-01,1.352470321150020416e+00,4.757092738246275487e-02,-3.468750165980674094e-01
1.274054810962192263e+01,2.951508457242468797e-01,1.350359036314933148e+00,4.823819805739645167e-02,-3.567544932043910655e-01
1.274654930986197066e+01,3.032481357940940425e-01,1.348188310647494781e+00,4.890218653031894180e-02,-3.666839293188017823e-01
1.275255051010201868e+01,3.113322194525119935e-01,1.345957839101117770e+00,4.956286695521567448e-02,-3.766653178214277031e-01
1.275855171034206670e+01,3.194027378475571277e-01,1.343667306086140156e+00,5.022021340709276888e-02,-3.867007438915388562e-01
1.276455291058211472e+01,3.274593300446787536e-01,1.341316380042895329e+00,5.087419983040742527e-02,-3.967923964823555916e-01
1.277055411082216274e+01,3.355016309185985257e-01,1.338904697855053616e+00,5.152479983791630191e-02,-4.069425790190437930e-01
1.277655531106221076e+01,3.435292758428423188e-01,1.336431916217366567e+00,5.217198716685969573e-02,-4.171537301221780458e-01
1.278255651130225878e+01,3.515418979404044686e-01,1.333897675416288342e+00,5.281573540928194421e-02,-4.274284363782401286e-01
1.278855771154230681e+01,3.595391275206714088e-01,1.331301592953086699e+00,5.345601795723787381e-02,-4.377694493867975711e-01
