rho,T,P,P_noisy
7.259684311133878687e+00,1.825632548949027267e+00,-5.200540035189481713e+00,-4.953412841723455529e+00
6.251336123513073773e+00,2.794193103504567510e+00,2.221234124792660580e+00,1.946058648514804368e+00
2.516936531128798116e+00,4.033680849312402117e+00,7.400784820969578348e+00,7.957570289867154756e+00
9.181549663801494177e+00,4.400713858558655822e+00,8.321175584606770315e+00,8.476686862731879657e+00
3.870691322826808278e+00,2.772805579939694010e+00,4.488410570052831616e+00,4.085200447898200693e+00
8.377486005161175697e+00,3.306671712525260265e+00,1.072872064288027616e+00,1.182524707312683443e+00
2.808762475099248590e+00,3.383014796808564206e+00,6.082271413115227787e+00,6.730028910184851831e+00
5.710741692675255443e+00,4.791145514911403502e+00,1.430110379082491789e+01,1.420674700100361321e+01
7.796939568968671352e+00,2.152608704462960265e+00,-4.977438762473770595e+00,-5.508004123058815260e+00
8.649941977052668207e+00,3.964645989995334574e+00,5.652405526001899716e+00,5.321676659583631341e+00
3.642893806428507908e+00,3.830011804520943475e+00,8.357598405227552263e+00,7.951067906069280156e+00
2.191334845979003187e+00,2.927574051774425090e+00,4.282078000968315479e+00,3.691584043580204977e+00
6.578327454190482371e+00,1.454142212101516840e+00,-5.110309096553343977e+00,-5.756551440456441959e+00
6.439664128904423634e+00,3.969893713047684347e+00,9.068935930591969452e+00,9.280125755489258665e+00
5.663471772682345806e-01,4.553437612116340460e+00,2.425145995817699962e+00,2.979873925825490488e+00
6.058299956485526216e+00,3.413985286514265916e+00,6.048631116520640560e+00,5.867689342067425429e+00
9.428931885345617658e+00,2.580309028997262111e+00,-7.400172928264446170e+00,-7.006881792154599609e+00
2.540038396219966632e+00,4.666579928731367843e+00,9.092746340599617838e+00,9.546844795493955260e+00
6.309826337988551970e+00,2.220952085742339932e+00,-9.718517296953983475e-01,-1.298712333706047994e-01
9.174863222110300143e+00,4.945880768869519883e+00,1.337971303287084623e+01,1.328653898667357147e+01
3.911781810300391182e+00,4.569512858730365501e+00,1.153179619149491231e+01,1.135708800533246077e+01
8.206989815749560435e+00,2.669703100707867538e+00,-2.985428198474316730e+00,-2.774805144214741670e+00
8.974419083127024521e+00,1.017205278169590166e+00,-1.297240977906477610e+01,-1.292362137036823100e+01
5.794573529500748332e-01,3.121435957036940323e+00,1.644566008740406149e+00,1.795584543885674345e+00
3.001841487725782631e+00,1.060492136316229406e+00,-2.887262505133703083e-01,3.595529774882449958e-01
2.512003837966763076e+00,2.981923556608912396e+00,4.724197825196996270e+00,4.509562344867994454e+00
9.095874293113606512e+00,3.583541422734718207e+00,1.387751315527424367e+00,1.496020364298835226e+00
6.044831662126627592e+00,4.412270576089905916e+00,1.205392594509151394e+01,1.156330628797956095e+01
1.322483606655020072e+00,1.030478972187943931e+00,6.037214138990383283e-01,5.240030838384526213e-01
3.877746564340736501e+00,2.399277288813220999e+00,3.109334424567455457e+00,2.772679822258496518e+00
2.792576404126589029e+00,2.495231872426345365e+00,3.608623859720083260e+00,3.229852633095320780e+00
9.946411002981621508e+00,3.361251631413856522e+00,-3.045626221949973456e+00,-3.155483576131429491e+00
8.814110594164006329e+00,2.136561234407532428e+00,-8.146157974188017903e+00,-8.369434601180550715e+00
8.523585759071840684e+00,3.860519646723303389e+00,5.070547417292857517e+00,5.256335571621932878e+00
1.181644146650113525e+00,3.445337657915896745e+00,3.419886245951510251e+00,3.821804010591875578e+00
3.876650887511289056e+00,2.720770916108671500e+00,4.292761959939296545e+00,3.546580735184305055e+00
4.467209642531772218e+00,2.852762828646498328e+00,4.561409617908834591e+00,5.063088897788753151e+00
3.295281575392938311e+00,1.061213845740787587e+00,-6.075812082946285830e-01,-1.720759735968639514e+00
8.872535934151921211e+00,1.762381633336713715e+00,-1.025650700647973856e+01,-1.013278078046560182e+01
4.607345793641665743e+00,4.920796564039170207e+00,1.404392608814184662e+01,1.439907307674589632e+01
7.669691400245250534e+00,2.295845452258841846e+00,-3.816015966840829776e+00,-4.141372479464970446e+00
5.866497780050934807e+00,2.374384436347559024e+00,6.556571932601613639e-01,5.411073591447050912e-01
4.085891357817557967e+00,3.038940547709738649e+00,5.471005391959344877e+00,5.080119397346461341e+00
9.772914788710089784e-01,3.820001908956150327e+00,3.284244170455229206e+00,3.731619646854624772e+00
8.578054102172080420e+00,4.787766091556468595e+00,1.281812819968592265e+01,1.123204440383543101e+01
4.858723507926417717e+00,1.509563768769565328e+00,-1.373929331680354249e+00,-1.859532299756845752e+00
8.206529234435449016e-01,3.346068351554250420e+00,2.423560011928223901e+00,1.455063698676676287e+00
4.830073417802733360e+00,2.350761339099631364e+00,2.073531573932388739e+00,2.167729876749523221e+00
5.455804563255789441e-01,1.358075151752426102e+00,6.002932436145068662e-01,1.249902521306040626e+00
3.251718098928322309e+00,2.396826119264575450e+00,3.334655522720475940e+00,3.930444158415888012e+00
8.986575842401705927e+00,3.612003809019029177e+00,1.915198335183276868e+00,2.249273848977514145e+00
3.504681412143197505e+00,1.743913648876484590e+00,1.166255436018086566e+00,1.290368628115265759e+00
3.391050975543663526e+00,3.368728168202722806e+00,6.530494111671032442e+00,6.147463261782639243e+00
3.108972347017252336e+00,4.648437151037891901e+00,1.037928426591299846e+01,1.098849072506499702e+01
5.741890198851005600e+00,2.461331471483211963e+00,1.303281923447441315e+00,1.614938987756023403e+00
5.040059324553886277e+00,3.805817972693768869e+00,8.806144307861064391e+00,8.383991429525741168e+00
3.875330999306974000e+00,4.103740124913196397e+00,9.626036250061481780e+00,8.986253912709557312e+00
8.536059547172623496e+00,2.968734258676436255e+00,-1.845282036149335170e+00,-2.159619993209380695e+00
4.735670332605323551e+00,4.832716877045307058e+00,1.377413186421106239e+01,1.431503836711734934e+01
8.391413693868303270e+00,1.909849431767471462e+00,-8.023690163590551094e+00,-7.398259997677018696e+00
4.095641081705561071e+00,4.077251397688076651e+00,9.720015461930001877e+00,1.052791321875662334e+01
3.578877489609104678e+00,4.972885942811238635e+00,1.250052635921385402e+01,1.211281510334740119e+01
1.844886826164789273e+00,1.946844471546033351e+00,2.081648124435070635e+00,1.901719874995118742e+00
7.691925976485013416e-01,3.564900524120524938e+00,2.458445435942757662e+00,3.149797499206030249e+00
5.759931433497864184e+00,3.069500262024520421e+00,4.457723722159782298e+00,4.567751299630762318e+00
3.627391165004876683e+00,2.529603844446582261e+00,3.681581013166460803e+00,4.063691611415875649e+00
1.546468785355247455e+00,3.033368687109617046e+00,3.595015265990796571e+00,2.934541618115148243e+00
5.313884490125174942e+00,2.783893861056272456e+00,3.509147388896609598e+00,3.324451385158760708e+00
7.206338193636917744e+00,3.714746401952598642e+00,6.438038502337729341e+00,6.430144011133561932e+00
6.334867915710802322e+00,4.767848404013568242e+00,1.427650577829601275e+01,1.409954769299401711e+01
2.896073745445465475e-01,2.548397073111794864e+00,6.959930982999923410e-01,4.891277634774776617e-01
3.765685252703729446e+00,1.014336048074953922e+00,-1.345336543214258551e+00,-2.161506563885260412e+00
6.750484256251924720e+00,4.351504631316770677e+00,1.134569861428820658e+01,1.216125069931276670e+01
4.019649545528436896e+00,3.727223449168091562e+00,8.229199682149026529e+00,8.303692331287237494e+00
4.450645416025473367e+00,2.625763299177845678e+00,3.614027770206122092e+00,2.887374874648662271e+00
7.912306303882984615e+00,1.157005968359914316e+00,-9.625178334949213266e+00,-9.084801533833410048e+00
1.629127470416886547e+00,4.719526625283831045e+00,6.513932584293290695e+00,6.550149580866761134e+00
1.791746306416776235e+00,3.449913967765831480e+00,4.732834582834891890e+00,5.094745611848241928e+00
7.698250067406713804e+00,3.130353188757270200e+00,1.435179234430723483e+00,1.343098161696708814e+00
9.208549392588219362e+00,3.970150300405676180e+00,4.407327347426978292e+00,4.020844674635774219e+00
1.726171858114545987e+00,3.244545444414654867e+00,4.249289813963829765e+00,3.875614777508700648e+00
6.768446937112478912e-01,4.739851496234489758e+00,2.991970322008533412e+00,3.169985967391361292e+00
8.186716478584905587e+00,4.312554775534078289e+00,9.391408828365953809e+00,9.785504637623262170e+00
5.713961390869997103e+00,1.734707150354330540e+00,-2.038714561004969283e+00,-1.786652819203780940e+00
2.515909492851970075e+00,1.436954395234711690e+00,9.966501668325701280e-01,1.327053521041015927e+00
5.633958059546065877e-01,4.533076120238039408e+00,2.401716452286327907e+00,3.011674381407169587e+00
5.549018195662084096e+00,4.697276623728699363e+00,1.368762263538802237e+01,1.384043680982863656e+01
1.615739007224440638e+00,3.209341423418406336e+00,3.994549876239745778e+00,4.506606592317291771e+00
9.012750264770065911e+00,2.467642881742435179e+00,-6.768494400051697113e+00,-6.203756340625186994e+00
9.062521807851084077e+00,4.013718059345293909e+00,5.139191848461429402e+00,5.297503616575383489e+00
7.382390345258820652e+00,3.956158408654761427e+00,7.884278743725730010e+00,7.859276488678481165e+00
9.836772893850785238e+00,4.520933501498292095e+00,8.023173765490042797e+00,7.819728000115675925e+00
3.124072970059938115e+00,4.828114355628853716e+00,1.099112312978470385e+01,1.040435690813787240e+01
1.272400166724650949e+00,3.797478346901142832e+00,4.084961399400512505e+00,3.321875195330782127e+00
6.467728198543774454e+00,3.077433782149653130e+00,3.500732369126856369e+00,4.173531339542827290e+00
2.518868704512631229e+00,2.540688960412602171e+00,3.631884635341839473e+00,3.642365350491505893e+00
6.985132510500483782e+00,3.696823338051663743e+00,6.645864355665590750e+00,6.389275340024172856e+00
8.251906605653568372e-01,2.860329156947598150e+00,2.033632447368459051e+00,2.840783065495947390e+00
3.489941383850319490e+00,1.523510914008900929e+00,5.056310277657489749e-01,1.010306963635535293e+00
6.610568449302486549e+00,4.798866660796407224e+00,1.445553359632202373e+01,1.450505969165248921e+01
9.375618433613460923e+00,1.009565902477339350e+00,-1.414810031920462308e+01,-1.362486839510481040e+01
9.476499399796972645e-01,4.915882442622556248e+00,4.246433409211760157e+00,4.172512499943623610e+00
4.572738068468946260e+00,4.867240647555789224e+00,1.374371106956028754e+01,1.394552202788547213e+01
9.467082573772449550e+00,3.441449198603223181e+00,-8.599549023766925870e-01,7.361324903653121421e-02
6.324013344503407463e-01,2.860993528795156671e+00,1.614523461095571211e+00,2.167796950594820693e+00
4.608858908248796737e+00,1.559268551544288339e+00,-7.899156706786443216e-01,-9.020843393121127374e-01
7.503300852316257874e+00,4.353267937247045083e+00,1.065577707141102337e+01,1.102804484001795338e+01
4.849602778249792578e+00,4.207037604808752107e+00,1.077949598840693035e+01,1.139661767235438461e+01
8.540371187038486411e+00,1.214959699985471708e+00,-1.122573193093366761e+01,-1.125735055027232434e+01
4.090169794710600826e+00,3.907867711393663956e+00,9.011514353203528671e+00,8.830864815243653965e+00
3.129915471225658052e+00,1.200376646949012471e+00,-5.275830473542186816e-02,9.144574903397130194e-01
3.518866197661565387e-01,3.029564583461572980e+00,1.004221553246841481e+00,8.870733569714626121e-01
4.973885219293691762e+00,2.400191011964394328e+00,2.116523505284900963e+00,1.489157132421258245e+00
9.804097122626949101e+00,2.426186646358729160e+00,-9.761725724934741777e+00,-9.655662557151599046e+00
9.144339912125941439e+00,3.910340375930259960e+00,4.043246402284175645e+00,5.224583797448773659e+00
1.076055259221570942e-01,2.024901363495679174e+00,2.120421511911827761e-01,5.670623812188904100e-01
4.156040487729186772e-01,1.417200698224281297e+00,5.062074505854513573e-01,1.028216119024715880e+00
6.800802274449406770e-01,1.134108390209264794e+00,5.580997139713941291e-01,-4.796591843637640906e-01
8.605182905382942948e+00,4.120053068570994625e+00,7.044380587622768530e+00,6.817542343425415652e+00
3.706420026540058643e+00,3.927689917832689837e+00,8.780835878572695208e+00,9.436756684508962323e+00
2.833505511536027921e+00,2.071811549441543221e+00,2.466767870765338433e+00,2.320411580711424282e+00
7.453723386000039142e+00,2.420462082640360890e+00,-2.521244899378972448e+00,-1.805337548739433196e+00
3.446097178987172605e+00,3.663012979101011979e+00,7.583555910953882595e+00,7.881369062365889633e+00
3.891621135806730969e+00,1.245487025141680082e+00,-8.164110462720757244e-01,-5.569528602968220055e-01
7.006506893237095746e+00,4.275082185859409023e+00,1.060765314723484209e+01,1.151045344431641126e+01
8.937759227345811297e+00,3.200205728682968154e+00,-1.257170171094337263e+00,-1.445390904685582401e+00
1.857884250420137162e+00,2.764455400721928857e+00,3.579654321774941916e+00,3.410037890904759283e+00
2.114599308634570907e+00,1.019191623477047060e+00,3.305085997587482449e-01,4.492014243315106681e-01
2.070465126715011372e+00,4.553679021559455364e+00,7.558220406620892007e+00,7.733835132113007660e+00
9.448839212835110857e+00,1.413844365524733249e+00,-1.346233199843375949e+01,-1.424452917517374395e+01
5.639487748267431932e+00,4.241079285373125174e+00,1.109290618531683847e+01,1.177453407922883599e+01
8.224599948587542286e+00,3.879089578004850658e+00,5.845143476326768450e+00,6.026558773973896166e+00
1.975494350687937217e+00,3.793920702246791343e+00,5.757024778002950427e+00,5.741387405259627208e+00
8.651520153676861113e+00,2.584463435718495017e+00,-4.855685489127324672e+00,-4.477511529588933392e+00
3.053670693666874492e+00,2.911907103441932598e+00,4.888207417599537585e+00,4.757920217436604204e+00
6.238931889778602802e+00,3.920777392036725484e+00,8.924226645915066314e+00,9.596019975641763011e+00
2.243862220386138251e+00,4.217100187746621209e+00,7.262584085147123503e+00,7.363293241429908598e+00
5.177069338578175639e+00,1.528110269017545431e+00,-1.858342378252717975e+00,-1.429366152809611323e+00
7.558664587490070197e+00,4.592587616748399881e+00,1.241527149328454271e+01,1.204049599897815170e+01
1.847665136584628609e+00,2.891044248947486572e+00,3.800913817174448983e+00,3.730135608680342330e+00
9.644986843347895800e+00,3.476231725065761946e+00,-1.101741130918313161e+00,-8.479675467725173998e-01
8.504577942378967137e+00,3.792385135521561867e+00,4.560576466047400856e+00,4.155216964838195359e+00
7.063776237135448000e+00,3.205047220146545861e+00,3.253711733640926695e+00,2.990639901245124133e+00
7.562021810627573615e+00,2.169778521039041230e+00,-4.236539522672035929e+00,-4.196435432723953696e+00
2.913123954724891274e+00,3.307301317758004178e+00,5.967965322559251717e+00,6.590006860171936154e+00
1.017333924222384889e+00,2.741675802154761143e+00,2.299442792366652277e+00,2.745369359581637969e+00
3.321185918125830749e+00,2.727366893948342419e+00,4.379217006607181162e+00,4.896304511511289093e+00
1.412305701445598416e+00,3.445720369320845577e+00,3.948654566788642573e+00,4.165080389720744236e+00
3.411063037710179380e+00,4.613917115525188350e+00,1.086734628823385229e+01,1.138263984142084162e+01
7.696635140387473761e+00,1.650704914737196827e+00,-7.194715006958270820e+00,-6.360364162495249829e+00
1.796316571102889448e+00,1.355970830455534681e+00,1.047573405910542821e+00,1.195393852861418749e+00
8.340096687776206164e-01,2.702212305666503056e+00,1.920286047067435220e+00,2.201394636144553107e+00
8.096577092386802121e+00,2.790525737125546080e+00,-1.875758790219794747e+00,-1.520720770811734290e+00
9.332037165608353391e+00,3.896122103918250534e+00,3.444117877382275594e+00,2.506105895925148541e+00
4.162413406612235356e+00,2.603985249721220807e+00,3.718367669363511041e+00,3.730951241889232772e+00
2.230760077604094782e+00,3.012700639069338937e+00,4.513389401378228527e+00,4.784221919949168900e+00
8.862493075180786661e+00,2.670445515651611590e+00,-4.925511778290196929e+00,-4.487118813285187358e+00
6.635556384112892836e-01,1.223842187640382217e+00,6.076982869250378005e-01,5.081816854568614872e-01
3.535007769218201812e+00,2.966481711008730482e+00,5.204569548035552273e+00,5.752699662664835678e+00
8.072153174355037208e+00,4.706585999976403478e+00,1.277260801051837547e+01,1.251265845479021266e+01
7.340425400054878757e+00,2.886918033543595996e+00,6.275712532183810310e-01,5.989487919527295423e-01
