p_0,f,P_rad
6.701605959638231758e-11,2.361208710164356995e+10,2.353402258388358653e+08
7.482236630221242932e-11,1.471723837467859650e+10,4.525215536756447703e+07
4.671644804514420849e-11,1.210399938349915123e+10,8.088370316337927245e+06
9.554650276013782343e-11,2.148345066912965775e+10,3.304312515669793487e+08
7.190360769852922470e-11,8.895500088120887756e+09,5.596581322197828442e+06
6.486612371930395231e-11,7.535053452062177658e+09,2.345396384891029913e+06
3.607138075178047573e-11,6.348536907248974800e+09,3.655091271825904259e+05
9.851962214126708212e-11,1.261458654836798859e+10,4.242316145596109331e+07
3.182739703834409114e-11,2.767127950033980179e+10,9.800129406976614892e+07
5.442208414980108957e-11,2.440771127626689148e+10,1.765787154986699522e+08
5.136439123228167266e-11,1.376435018143784332e+10,1.633145110085670650e+07
5.231439468263862792e-11,2.256406286486425781e+10,1.200921103197100461e+08
4.246632811636315094e-11,2.170073365503054810e+10,6.790657326219411194e+07
7.415679728432059932e-11,1.784330838444816589e+09,9.640357419840665898e+03
8.334545849154708061e-11,2.194629565748717499e+10,2.733832607935102582e+08
2.220124133708183232e-11,7.792148886310087204e+09,3.141989875788738136e+05
1.367248037011592917e-11,1.984429377956371689e+10,4.949351302451521158e+06
5.000864509523284844e-11,9.416307230362169266e+09,3.398595256139761768e+06
9.996015240926450738e-11,1.904711995276692200e+10,2.249737852775543928e+08
7.002739251003360388e-11,2.986797085443269348e+10,6.340183145980567932e+08
6.487266237569454184e-11,7.792480000238024712e+09,2.683165784275052138e+06
5.022473126187757498e-11,1.510200424830764961e+10,2.259728241032891348e+07
8.175004116991003857e-11,2.302235699646457291e+10,3.172614927164221406e+08
1.589249843230320013e-11,1.144453837777377319e+10,7.484086157803847454e+05
6.557370368408209989e-11,2.135780691494063950e+10,1.520887589966745377e+08
8.330370803428571301e-11,2.714667433828905487e+10,6.239256589157017469e+08
4.268427789103737442e-11,1.665175198351939392e+10,2.407355419885761663e+07
5.054049851521034020e-11,2.587244971348890686e+10,1.908708322075293660e+08
3.724263742650687615e-11,2.618028275482291031e+10,1.084822214071675390e+08
5.105726052388194624e-11,1.895475940997369385e+10,5.757594791706411541e+07
6.921810413833065336e-11,2.417381211970584488e+10,2.751446668030316830e+08
1.003402763939353644e-11,4.450349370541310310e+09,6.830087945147743994e+03
1.377342180237554389e-11,1.028313519287456322e+10,3.665715577954487526e+05
5.698930853750626242e-11,2.463858878220268631e+10,2.008457669280855954e+08
2.791361861269960899e-11,1.321903646327868080e+10,4.104933540500456002e+06
3.006798468401494385e-11,2.252518388780923843e+10,3.940465186334167421e+07
4.944253827135398667e-11,1.460488911003744698e+10,1.916540364294764400e+07
5.986861700049021326e-11,2.001400806454296494e+10,9.814132641068840027e+07
7.681810022260107659e-11,1.776451451684564209e+10,1.008023163063906729e+08
2.800504533125146012e-11,2.255466435524260521e+09,3.510023643338902275e+03
8.808773045270421152e-11,9.509312440116312027e+09,1.096739442037343420e+07
8.628497352158419568e-11,5.600687552804190636e+09,1.266856742392934393e+06
6.209274019785527652e-11,1.759361963393329620e+10,6.338273796299593896e+07
2.178547226816182487e-11,1.523319185651759720e+10,4.400606815312521532e+06
4.901182364996678187e-11,1.521129947474091530e+10,2.214590155563977361e+07
1.589901233663882770e-11,4.125384408836374283e+09,1.266185521506953228e+04
9.700858833210338259e-11,1.796629600872275925e+10,1.681186769007527530e+08
2.378400529087962881e-11,6.321646802541792870e+09,1.562318738247197180e+05
8.904763518952690841e-11,2.882153841021665573e+10,8.958740806917487383e+08
5.727684963885853352e-11,2.360686207457610703e+10,1.717598773740391135e+08
3.845475944551018612e-11,2.039054067243281555e+10,4.357981103830733895e+07
1.721424043911899301e-11,6.831722101907316208e+09,1.116247942245362065e+05
6.084265237809953988e-11,1.437472797263733864e+09,2.733398684635870268e+03
4.540319334135149352e-11,1.592878470425727654e+10,2.283123301360206679e+07
2.066718299552224244e-11,4.068243605905746937e+09,2.023436952262019258e+04
1.729915956012954282e-11,1.983157468054628372e+10,7.903222765583939850e+06
5.228110027976133764e-11,2.858194415663156509e+10,2.991736698110709786e+08
2.223497226008855951e-11,2.413215288206786728e+10,2.820197372909629717e+07
3.404128397254063209e-11,2.636688911862735748e+10,9.314813320993688703e+07
9.826440200694814908e-11,1.440695394493921661e+10,7.169580216666051745e+07
7.361718902517718014e-11,7.558330833043216705e+09,3.058411305334703065e+06
7.509838842500403306e-11,2.129640347247732162e+09,2.006215886057445823e+04
9.788022573839703901e-11,9.718670303676336288e+09,1.477298277821820229e+07
2.661861876825368863e-11,2.932643247928794098e+10,8.549568478593340516e+07
9.090311907115402614e-11,7.348722017388213158e+09,4.167242010688237380e+06
1.737926038955226804e-11,2.983910264606803894e+10,3.890866599058625847e+07
7.100961968177222775e-11,2.722912173272712708e+10,4.586562209001898766e+08
3.485849579817676524e-11,1.679454605637147713e+10,1.660949978109452315e+07
8.567543111447903166e-11,7.690814848114451408e+09,4.440469944136946462e+06
9.141479085262597751e-11,2.088175947104187775e+10,2.704907484549603462e+08
5.727258388945825046e-11,1.453600999651099205e+10,2.523650873146847263e+07
4.518369916152427114e-11,9.046525563676630020e+09,2.363831196042520460e+06
4.212091098620566617e-11,2.564785425240620041e+10,1.281823519528569281e+08
9.465165827155265938e-11,1.452574805471952438e+10,6.873374390921270847e+07
8.732283126236552270e-11,2.350979944468657303e+10,3.928601507945499420e+08
8.854537249725137718e-11,2.928481236066357803e+10,9.409620650661029816e+08
7.081030535938075397e-11,1.313208271893211126e+09,2.578784507915580889e+03
1.167906040795831350e-11,2.022912783992538071e+10,3.895732465488925111e+06
4.910764597220980466e-11,1.893067069391093016e+09,5.356146304479154423e+03
9.294100128562790229e-11,1.653808281709463310e+10,1.110699384657780379e+08
1.818463267754387297e-11,6.747760648529973030e+09,1.185535774187149655e+05
4.266474195938216375e-11,2.832209176667394257e+10,1.924349823068736196e+08
9.169426234236964219e-11,7.588538499507886887e+09,4.821133869857334532e+06
3.531451732110132463e-11,8.056081816035984993e+09,9.082540329013774171e+05
8.017255012132846574e-11,2.589443065024756622e+10,4.818765732888960838e+08
3.618559834642254753e-11,2.692414787082022476e+10,1.140670481582725048e+08
4.794278924018308259e-11,2.143982609234859848e+10,8.253313150124603510e+07
2.614095083254890689e-11,2.654192007210752487e+10,5.634631894358335435e+07
8.932558373984952623e-11,2.839573199505832672e+10,8.519026415459431410e+08
9.402239169955914804e-11,3.206656958322988510e+09,1.616476291363369091e+05
6.775869413084415573e-11,1.047922187171133614e+10,9.567278608280455694e+06
8.994473899734960076e-11,9.169015021113594055e+09,9.884521063647322357e+06
4.326315368261080479e-11,2.206443028094506836e+10,7.523022728367283940e+07
9.971552403493149505e-11,2.287943253060962296e+10,4.606706166929229498e+08
8.520381992701702287e-11,5.418499915168903351e+09,1.082251838126451941e+06
7.524287118588404001e-11,2.780506210742749023e+10,5.579097375695303679e+08
1.615556328384738908e-11,5.671062843053133011e+09,4.668666990525294386e+04
9.109711896989322206e-11,2.820012172747837067e+09,9.076285057110557682e+04
8.502667293152906633e-11,1.565056617310376930e+10,7.464803659072422981e+07
4.089349243717407212e-11,2.013868101458099365e+10,4.692499888606144488e+07
5.315882856494167153e-11,3.063203945973177433e+09,4.302793917202889861e+04
1.686653568145471011e-11,2.650909591442170620e+09,2.429548074579097829e+03
3.691136513606525047e-11,5.958478528273855209e+09,2.969942440831229324e+05
4.563501392681001344e-11,2.230586587534291840e+10,8.735461701898467541e+07
4.407113776492432408e-11,1.962093950406153107e+10,4.917528713429347426e+07
7.941113360966974981e-11,2.536766917861367035e+10,4.366600771158553362e+08
9.052037252064381061e-11,8.749271125095449448e+09,8.301054106813701801e+06
4.786233001036052531e-11,2.238810658739691734e+09,9.952886679167302646e+03
2.469550863894761623e-11,4.991505792286160469e+09,6.547261180341090221e+04
9.153303011596291273e-11,1.582297490229382706e+10,9.036427583353325725e+07
2.292408023643117313e-11,7.244355177176445007e+09,2.502829387125028879e+05
6.474307886087330144e-11,2.099600192955820084e+10,1.386226786935168207e+08
5.659298031791996972e-11,2.443861736686218643e+10,1.918887820385100543e+08
4.599166707053230177e-11,2.989376327788841248e+10,2.743697211550792456e+08
2.307084790386119427e-11,1.723534010331341553e+10,8.064047818862188607e+06
6.505071127512329709e-11,1.014513649653666306e+10,7.746918899199347012e+06
9.322019115124418738e-11,2.547931429523763180e+09,6.333801424463319563e+04
3.173826460129440027e-11,2.900487169073632050e+10,1.165767398049638271e+08
9.524565381593226030e-11,8.161918546560639381e+09,6.960776491244179197e+06
5.708724703394550255e-11,6.092959835068146706e+09,7.767391847092963289e+05
7.399492599918380027e-11,1.863144567501199245e+09,1.140985566375241979e+04
5.654107049296586954e-11,1.612487229480411339e+10,3.717234740272650868e+07
2.475320866707221714e-11,5.103395192523480415e+09,7.187808222348478739e+04
1.735492896562637926e-11,3.912593265053038597e+09,1.220684871590072908e+04
1.307366483304815213e-11,1.345878958927632523e+10,9.674081800707761431e+05
1.415320358534010456e-11,1.269957343641077042e+10,8.993036324482813943e+05
5.035396608968650324e-11,2.745840821646253204e+10,2.381596710135422945e+08
4.133330483151754178e-11,3.266835738936216831e+09,3.365165705908175005e+04
7.446946187803666676e-11,1.069799203412799263e+10,1.255079422993460670e+07
4.616041072506061927e-11,1.759385445343198395e+10,3.503093027031798661e+07
5.392874609292428227e-11,1.758599605152365112e+10,4.772909170973799378e+07
2.216097927842147906e-11,1.847250100379855347e+10,9.794772012927671894e+06
7.472552790475236281e-11,2.144436031963072968e+10,2.006691935532949567e+08
3.751325138845355822e-11,2.886283167378672028e+10,1.598566619341889024e+08
7.872401584422566263e-11,5.353665125398962021e+09,8.804685874156327918e+05
7.155077473116101727e-11,3.646200109983455658e+09,1.564908976516986149e+05
6.788429932702532129e-11,9.673762733377193451e+09,6.975524312992310151e+06
1.125548439711197900e-11,2.625746774128284454e+10,1.002151793876450695e+07
8.348269684886927308e-11,4.582190071316120148e+09,5.313545302653063554e+05
6.568626022704123313e-11,1.618136996491199684e+10,5.087235822879171371e+07
6.459071492094565011e-11,8.682848818979742050e+09,4.099660739817306865e+06
8.521680737842706781e-11,1.888982068573422623e+10,1.582263671832145452e+08
2.892001228702896081e-11,2.327665880299657440e+10,4.144589204080058634e+07
6.341984247970880270e-11,1.533476063635189438e+10,3.829302621984744817e+07
9.765318464152985953e-11,2.233439762705223846e+10,4.020112796953089237e+08
8.468067656840682672e-11,2.605901767644910049e+10,5.508983258241823912e+08
9.278966138259080974e-11,8.873427393791292191e+09,9.227983077866168693e+06
5.712357155257588647e-11,1.374176229570852280e+10,2.006719725272681564e+07
1.683896330440643581e-11,1.785957213652899551e+10,4.947276298591480590e+06
6.963136467065550823e-11,9.576907155427381516e+09,7.049837669463728555e+06
8.453532098518398665e-11,1.792086274479111481e+10,1.263897650347583294e+08
3.578419963626786876e-11,2.011892717700077820e+10,3.579289905103986710e+07
5.144168266917388432e-11,2.857369902492136002e+10,2.893263687936600447e+08
3.551099487316177397e-11,2.155036029168137360e+10,4.620451900093860924e+07
2.620366966445216459e-11,1.323606147525856781e+10,3.636036192547886632e+06
8.674821253753062854e-11,3.617975532055692196e+09,2.229882015916865494e+05
7.106746772880184912e-11,4.808710380281513214e+09,4.670404361405326054e+05
5.835100505149910426e-11,2.622276783724728394e+10,2.679715217128110826e+08
8.456886153573985424e-11,2.776188686242921448e+10,7.006096635423083305e+08
3.213707080982274449e-11,2.698599963455439758e+10,9.076671202216081321e+07
7.067433901249376562e-11,7.212450217723565102e+09,2.337247175596454181e+06
9.547439779059990006e-11,1.588546635369646454e+10,9.986780006564508379e+07
8.269613909103902979e-11,1.371899924068010139e+10,4.177872272313910723e+07
7.312763553849753402e-11,1.839504298683892441e+10,1.048940324873789102e+08
8.720205146279020270e-11,1.180963353826397324e+10,2.554334433128603548e+07
4.033874267611369384e-11,2.910602541281098175e+10,1.908176773182989061e+08
4.234420238149029760e-11,1.362446085323515701e+10,1.065603757061314397e+07
1.087036908612056055e-11,2.592185058282710266e+10,8.895027704872313887e+06
7.246120917283789721e-11,9.381044294369514465e+09,7.029211814499573782e+06
8.759867247205501426e-11,1.364072004676978350e+09,4.594434945957530545e+03
4.781358980439670277e-11,1.909634327483760071e+10,5.200136591113572568e+07
8.957519264779440493e-11,1.937992150623255920e+10,1.934646578473008573e+08
8.423306991395221797e-11,1.047225837112537193e+10,1.474585633318201639e+07
7.904505865507977114e-11,4.118775716620882511e+09,3.109720667288693367e+05
4.271679770284361287e-11,6.895531761567887306e+09,7.133955854941090802e+05
8.091858719911933904e-11,9.518904587922517776e+09,9.292220646581957117e+06
6.524145571983970334e-11,1.861110854602362442e+10,8.744217783263714612e+07
9.577700414379800202e-11,1.353813497744153595e+10,5.315207251766079664e+07
2.289853195266882765e-11,2.265005291131668091e+10,2.335368912090675905e+07
8.161286040087939628e-11,1.829394232292268753e+10,1.278268549741673619e+08
4.950698767314623568e-11,1.145090641321137238e+10,7.278676179788415320e+06
3.281923029214628305e-11,2.242683016481266403e+10,4.614778947042441368e+07
1.281737308396246205e-11,2.903813650047310257e+10,1.909545584014508128e+07
9.360237145538413392e-11,1.678893474016065216e+10,1.196014296169647574e+08
1.378384663149274555e-11,2.420133504103547668e+10,1.095937086095106043e+07
8.766868257547696562e-11,2.121884711272962570e+10,2.649586845511103570e+08
4.433600506290086857e-11,2.925011150311911011e+10,2.348580620671850145e+08
9.057229161649665208e-11,5.537081846143670082e+09,1.333543116950192023e+06
3.823176047788537009e-11,1.359313592357607841e+10,8.607348318295018747e+06
6.982195385887060691e-11,2.732816349693578339e+10,4.496540034840894341e+08
4.285092353141767609e-11,1.322573424914965820e+10,9.693305829869072884e+06
4.015665277357139217e-11,1.739664462915562057e+10,2.535131128525575250e+07
6.820511144831301360e-11,8.653971895168287277e+09,4.510835347286768258e+06
7.979810420526783130e-11,9.652104380135366440e+09,9.552835512036206201e+06
2.271401595426479609e-11,1.796651673200312042e+10,9.217318640141002834e+06
1.759962535724696928e-11,8.271355767740041733e+09,2.506711753744083107e+05
3.138086305935413135e-11,3.203470058273352623e+09,1.793532168971349893e+04
2.316174849296372895e-11,1.949216564186861801e+10,1.323371256618955359e+07
3.187016275953893773e-11,1.122516600762941170e+10,2.785779245812989771e+06
9.310503216528837091e-11,1.153783579034141350e+10,2.653289866586995125e+07
9.157889856457799306e-11,9.774605952628526688e+09,1.323218787151599862e+07
6.561287513512655006e-11,2.786760392827950001e+09,4.490259075227802532e+04
9.157795764786919318e-11,1.247545357879597092e+10,3.506814755470789224e+07
3.633888388936553277e-11,5.143416300310006142e+09,1.598255696812125097e+05
1.847567912635375841e-11,1.937388421946030807e+10,8.220383412774653174e+06
