N,f,f_noisy
1.073127361635918930e+01,1.238865364114833723e+00,1.222831816100085289e+00
1.073571904867748295e+01,1.238939315932561236e+00,1.278469518548470463e+00
1.074016448099577659e+01,1.239013210606183080e+00,1.245662787520997794e+00
1.074460991331406845e+01,1.239087048201371388e+00,1.263002936147387789e+00
1.074905534563236209e+01,1.239160828783699486e+00,1.197050232283121796e+00
1.075350077795065573e+01,1.239234552418640556e+00,1.245186110685425396e+00
1.075794621026894760e+01,1.239308219171567860e+00,1.260777864341921406e+00
1.076239164258724124e+01,1.239381829107756072e+00,1.250570625011961701e+00
1.076683707490553310e+01,1.239455382292380392e+00,1.226646195462618882e+00
1.077128250722382674e+01,1.239528878790516986e+00,1.253135820030466752e+00
1.077572793954212038e+01,1.239602318667144321e+00,1.219058278162873155e+00
1.078017337186041225e+01,1.239675701987141831e+00,1.258231272999723371e+00
1.078461880417870589e+01,1.239749028815289922e+00,1.199470328267235653e+00
1.078906423649699775e+01,1.239822299216271961e+00,1.242912540087927065e+00
1.079350966881529139e+01,1.239895513254672510e+00,1.197625446047851927e+00
1.079795510113358503e+01,1.239968670994979316e+00,1.219851456362772923e+00
1.080240053345187690e+01,1.240041772501581985e+00,1.265261695634894767e+00
1.080684596577017054e+01,1.240114817838772421e+00,1.279133981974812206e+00
1.081129139808846418e+01,1.240187807070745274e+00,1.236147352190245075e+00
1.081573683040675604e+01,1.240260740261599715e+00,1.261453902775905744e+00
1.082018226272504968e+01,1.240333617475336103e+00,1.254003167916168060e+00
1.082462769504334155e+01,1.240406438775859321e+00,1.243155612650288955e+00
1.082907312736163519e+01,1.240479204226977439e+00,1.214442753882997827e+00
1.083351855967992883e+01,1.240551913892401714e+00,1.241922933594235223e+00
1.083796399199822069e+01,1.240624567835748149e+00,1.223454814282455061e+00
1.084240942431651433e+01,1.240697166120536599e+00,1.220926271407152486e+00
1.084685485663480620e+01,1.240769708810190552e+00,1.216398769561009452e+00
1.085130028895309984e+01,1.240842195968038908e+00,1.237955657877146010e+00
1.085574572127139348e+01,1.240914627657313973e+00,1.242802476771147635e+00
1.086019115358968534e+01,1.240987003941153688e+00,1.246623242085682426e+00
1.086463658590797898e+01,1.241059324882601178e+00,1.228336410277894419e+00
1.086908201822627085e+01,1.241131590544603425e+00,1.241901067323126773e+00
1.087352745054456449e+01,1.241203800990014594e+00,1.247006815607738739e+00
1.087797288286285813e+01,1.241275956281592485e+00,1.241881984670601957e+00
1.088241831518114999e+01,1.241348056482001416e+00,1.247603647607355981e+00
1.088686374749944363e+01,1.241420101653812003e+00,1.259729779730844212e+00
1.089130917981773727e+01,1.241492091859499602e+00,1.205199255252694668e+00
1.089575461213602914e+01,1.241564027161446981e+00,1.218672613669365523e+00
1.090020004445432278e+01,1.241635907621942536e+00,1.270346519232263161e+00
1.090464547677261464e+01,1.241707733303181849e+00,1.285990955460351026e+00
1.090909090909090828e+01,1.241779504267266798e+00,1.255669981352663500e+00
1.091353634140920192e+01,1.241851220576206005e+00,1.226129912309015690e+00
1.091798177372749379e+01,1.241922882291915053e+00,1.215960548060647906e+00
1.092242720604578743e+01,1.241994489476217378e+00,1.232304563131044528e+00
1.092687263836407929e+01,1.242066042190843378e+00,1.223659897686818931e+00
1.093131807068237293e+01,1.242137540497431081e+00,1.229876657296944620e+00
1.093576350300066657e+01,1.242208984457526366e+00,1.270097105180568064e+00
1.094020893531895844e+01,1.242280374132582965e+00,1.214655042226781001e+00
1.094465436763725208e+01,1.242351709583962460e+00,1.233459623877056544e+00
1.094909979995554572e+01,1.242422990872935173e+00,1.238814375979605531e+00
1.095354523227383758e+01,1.242494218060679056e+00,1.244043828901493898e+00
1.095799066459213122e+01,1.242565391208282355e+00,1.251389316163778576e+00
1.096243609691042309e+01,1.242636510376739833e+00,1.257399370284311146e+00
1.096688152922871673e+01,1.242707575626956551e+00,1.253797995954159861e+00
1.097132696154701037e+01,1.242778587019746750e+00,1.206008675343025915e+00
1.097577239386530223e+01,1.242849544615833191e+00,1.232931361020140448e+00
1.098021782618359588e+01,1.242920448475848483e+00,1.261069951003807255e+00
1.098466325850188774e+01,1.242991298660335309e+00,1.221200357831453198e+00
1.098910869082018138e+01,1.243062095229745090e+00,1.230038697574088902e+00
1.099355412313847502e+01,1.243132838244440430e+00,1.232046614253707206e+00
1.099799955545676688e+01,1.243203527764692895e+00,1.251391102236180330e+00
1.100244498777506053e+01,1.243274163850684566e+00,1.226667869097038732e+00
1.100689042009335239e+01,1.243344746562508485e+00,1.239113832750372346e+00
1.101133585241164603e+01,1.243415275960168653e+00,1.242778850529510315e+00
1.101578128472993967e+01,1.243485752103578701e+00,1.245570864751049944e+00
1.102022671704823154e+01,1.243556175052563439e+00,1.295504568336566242e+00
1.102467214936652518e+01,1.243626544866858863e+00,1.225474816561976210e+00
1.102911758168481882e+01,1.243696861606113480e+00,1.257070078677017921e+00
1.103356301400311068e+01,1.243767125329885204e+00,1.247239392791907875e+00
1.103800844632140432e+01,1.243837336097644686e+00,1.199036338957075731e+00
1.104245387863969619e+01,1.243907493968774203e+00,1.261190473348493990e+00
1.104689931095798983e+01,1.243977599002568102e+00,1.218567846401595434e+00
1.105134474327628347e+01,1.244047651258232134e+00,1.253318386078598135e+00
1.105579017559457533e+01,1.244117650794885233e+00,1.234800797716941068e+00
1.106023560791286897e+01,1.244187597671558176e+00,1.237023190631684644e+00
1.106468104023116084e+01,1.244257491947193817e+00,1.272044214198192025e+00
1.106912647254945448e+01,1.244327333680648406e+00,1.213000040183632278e+00
1.107357190486774812e+01,1.244397122930691824e+00,1.216991078678359761e+00
1.107801733718603998e+01,1.244466859756005350e+00,1.287861883564574317e+00
1.108246276950433362e+01,1.244536544215184115e+00,1.246396207185864080e+00
1.108690820182262726e+01,1.244606176366736872e+00,1.278144178513615614e+00
1.109135363414091913e+01,1.244675756269086442e+00,1.249374886688472852e+00
1.109579906645921277e+01,1.244745283980567940e+00,1.250054883155607532e+00
1.110024449877750463e+01,1.244814759559430994e+00,1.227992092006849445e+00
1.110468993109579827e+01,1.244884183063839078e+00,1.244873016754862283e+00
1.110913536341409191e+01,1.244953554551870845e+00,1.241746236677831794e+00
1.111358079573238378e+01,1.245022874081517461e+00,1.227019077024013027e+00
1.111802622805067742e+01,1.245092141710686162e+00,1.226622029898065458e+00
1.112247166036896928e+01,1.245161357497197807e+00,1.252175224684658028e+00
1.112691709268726292e+01,1.245230521498788878e+00,1.225698113471423545e+00
1.113136252500555656e+01,1.245299633773108594e+00,1.221950325107243884e+00
1.113580795732384843e+01,1.245368694377725127e+00,1.236010729564278154e+00
1.114025338964214207e+01,1.245437703370118721e+00,1.249156152881402360e+00
1.114469882196043393e+01,1.245506660807685906e+00,1.238095050474149694e+00
1.114914425427872757e+01,1.245575566747739060e+00,1.236781673969058470e+00
1.115358968659702121e+01,1.245644421247505962e+00,1.223207886589298576e+00
1.115803511891531308e+01,1.245713224364130234e+00,1.227130499764510718e+00
1.116248055123360672e+01,1.245781976154672455e+00,1.239583016355132461e+00
1.116692598355190036e+01,1.245850676676107494e+00,1.239797267160558381e+00
1.117137141587019222e+01,1.245919325985328729e+00,1.249035697324658578e+00
1.117581684818848586e+01,1.245987924139143610e+00,1.254606040312322035e+00
1.118026228050677773e+01,1.246056471194278981e+00,1.232459860218604097e+00
1.118470771282507137e+01,1.246124967207375533e+00,1.220525385382950301e+00
1.118915314514336501e+01,1.246193412234993136e+00,1.279928944159039572e+00
1.119359857746165687e+01,1.246261806333607947e+00,1.256384930956681245e+00
1.119804400977995051e+01,1.246330149559613298e+00,1.261576882925633969e+00
1.120248944209824238e+01,1.246398441969319704e+00,1.250608342320398414e+00
1.120693487441653602e+01,1.246466683618955962e+00,1.245229343857361615e+00
1.121138030673482966e+01,1.246534874564667161e+00,1.260188116850441187e+00
1.121582573905312152e+01,1.246603014862518011e+00,1.243153617933196342e+00
1.122027117137141516e+01,1.246671104568490396e+00,1.256177565124200646e+00
1.122471660368970880e+01,1.246739143738483380e+00,1.228014914241093880e+00
1.122916203600800067e+01,1.246807132428315645e+00,1.246853677216281930e+00
1.123360746832629431e+01,1.246875070693723941e+00,1.207360232973219372e+00
1.123805290064458617e+01,1.246942958590363082e+00,1.252593000719939065e+00
1.124249833296287981e+01,1.247010796173807723e+00,1.241339099260466927e+00
1.124694376528117346e+01,1.247078583499549476e+00,1.242258613195447392e+00
1.125138919759946532e+01,1.247146320623001348e+00,1.227884248522767674e+00
1.125583462991775896e+01,1.247214007599493746e+00,1.255661318499979195e+00
1.126028006223605082e+01,1.247281644484276253e+00,1.274955269211926367e+00
1.126472549455434446e+01,1.247349231332520514e+00,1.233239949476329089e+00
1.126917092687263811e+01,1.247416768199313797e+00,1.216491810906163984e+00
1.127361635919092997e+01,1.247484255139666320e+00,1.231222302582296146e+00
1.127806179150922361e+01,1.247551692208507035e+00,1.250543059148994995e+00
1.128250722382751725e+01,1.247619079460684288e+00,1.226808218178395249e+00
1.128695265614580912e+01,1.247686416950967825e+00,1.242815919759542531e+00
1.129139808846410276e+01,1.247753704734047009e+00,1.264707201643581191e+00
1.129584352078239462e+01,1.247820942864531935e+00,1.244422113496463256e+00
1.130028895310068826e+01,1.247888131396952982e+00,1.256212682771031153e+00
1.130473438541898190e+01,1.247955270385761484e+00,1.232068670783462716e+00
1.130917981773727377e+01,1.248022359885329724e+00,1.240768213198305325e+00
1.131362525005556741e+01,1.248089399949951162e+00,1.237557012174076876e+00
1.131807068237385927e+01,1.248156390633840207e+00,1.255209873833850409e+00
1.132251611469215291e+01,1.248223331991132445e+00,1.241069713717554146e+00
1.132696154701044655e+01,1.248290224075884636e+00,1.261077653898507567e+00
1.133140697932873842e+01,1.248357066942076710e+00,1.262737794813161951e+00
1.133585241164703206e+01,1.248423860643609107e+00,1.240029263959662842e+00
1.134029784396532392e+01,1.248490605234303663e+00,1.233334083585469587e+00
1.134474327628361756e+01,1.248557300767905165e+00,1.228108398374564647e+00
1.134918870860191120e+01,1.248623947298079795e+00,1.233766129857317706e+00
1.135363414092020307e+01,1.248690544878418018e+00,1.267733904587830640e+00
1.135807957323849671e+01,1.248757093562429921e+00,1.241933551990082929e+00
1.136252500555679035e+01,1.248823593403550092e+00,1.269274473334570663e+00
1.136697043787508221e+01,1.248890044455135406e+00,1.286099148086032207e+00
1.137141587019337585e+01,1.248956446770465023e+00,1.252927369152884829e+00
1.137586130251166772e+01,1.249022800402741940e+00,1.258393823533991984e+00
1.138030673482996136e+01,1.249089105405091660e+00,1.252005806446681691e+00
1.138475216714825500e+01,1.249155361830563304e+00,1.250665873191247002e+00
1.138919759946654686e+01,1.249221569732129389e+00,1.229761676237412171e+00
1.139364303178484050e+01,1.249287729162686267e+00,1.254303689955014400e+00
1.139808846410313237e+01,1.249353840175053465e+00,1.270219575987241001e+00
1.140253389642142601e+01,1.249419902821974349e+00,1.256915055827906302e+00
1.140697932873971965e+01,1.249485917156116566e+00,1.245854713040590589e+00
1.141142476105801151e+01,1.249551883230071381e+00,1.243451140339935534e+00
1.141587019337630515e+01,1.249617801096354786e+00,1.261381415569598818e+00
1.142031562569459879e+01,1.249683670807407498e+00,1.261991741385810384e+00
1.142476105801289066e+01,1.249749492415594077e+00,1.236127922556891967e+00
1.142920649033118430e+01,1.249815265973203138e+00,1.256373474432975756e+00
1.143365192264947616e+01,1.249880991532449803e+00,1.238458752013902764e+00
1.143809735496776980e+01,1.249946669145472589e+00,1.270161266228203356e+00
1.144254278728606344e+01,1.250012298864335181e+00,1.294558713500065794e+00
1.144698821960435531e+01,1.250077880741027991e+00,1.304941131920817732e+00
1.145143365192264895e+01,1.250143414827464827e+00,1.207788847683052946e+00
1.145587908424094081e+01,1.250208901175485776e+00,1.258676459790470048e+00
1.146032451655923445e+01,1.250274339836856319e+00,1.254998025385781091e+00
1.146476994887752809e+01,1.250339730863268217e+00,1.236317965383500361e+00
1.146921538119581996e+01,1.250405074306338182e+00,1.269465774872181152e+00
1.147366081351411360e+01,1.250470370217609872e+00,1.257839610417028187e+00
1.147810624583240546e+01,1.250535618648552116e+00,1.282458456582349804e+00
1.148255167815069910e+01,1.250600819650560247e+00,1.269605595861496905e+00
1.148699711046899274e+01,1.250665973274956544e+00,1.236718320306516850e+00
1.149144254278728461e+01,1.250731079572989124e+00,1.254577120643201926e+00
1.149588797510557825e+01,1.250796138595832829e+00,1.246832045163620117e+00
1.150033340742387189e+01,1.250861150394589671e+00,1.253331321308354784e+00
1.150477883974216375e+01,1.250926115020288165e+00,1.259013499034787653e+00
1.150922427206045739e+01,1.250991032523883772e+00,1.246518415777634559e+00
1.151366970437874926e+01,1.251055902956259347e+00,1.254550432464911935e+00
1.151811513669704290e+01,1.251120726368225355e+00,1.221384025564339781e+00
1.152256056901533654e+01,1.251185502810518990e+00,1.222670620379088469e+00
1.152700600133362840e+01,1.251250232333804835e+00,1.286106046681801285e+00
1.153145143365192204e+01,1.251314914988676197e+00,1.261628814168872514e+00
1.153589686597021391e+01,1.251379550825653553e+00,1.265841681783599570e+00
1.154034229828850755e+01,1.251444139895184771e+00,1.268177522739340812e+00
1.154478773060680119e+01,1.251508682247646886e+00,1.253502238634320198e+00
1.154923316292509305e+01,1.251573177933344105e+00,1.289735256297125376e+00
1.155367859524338670e+01,1.251637627002509356e+00,1.228885188561842590e+00
1.155812402756168034e+01,1.251702029505304736e+00,1.249011657669343300e+00
1.156256945987997220e+01,1.251766385491819289e+00,1.259544779818154936e+00
1.156701489219826584e+01,1.251830695012071892e+00,1.274924470002827936e+00
1.157146032451655771e+01,1.251894958116009704e+00,1.263199944028512878e+00
1.157590575683485135e+01,1.251959174853509049e+00,1.245601221704168093e+00
1.158035118915314499e+01,1.252023345274376087e+00,1.242670038613793659e+00
1.158479662147143685e+01,1.252087469428345035e+00,1.242232936989388303e+00
1.158924205378973049e+01,1.252151547365079276e+00,1.255793101888655228e+00
1.159368748610802236e+01,1.252215579134172696e+00,1.255453046172372522e+00
1.159813291842631600e+01,1.252279564785147903e+00,1.205409354441770553e+00
1.160257835074460964e+01,1.252343504367457339e+00,1.280289738824587742e+00
1.160702378306290150e+01,1.252407397930483723e+00,1.294075415935712847e+00
1.161146921538119514e+01,1.252471245523539611e+00,1.271424926002675981e+00
1.161591464769948878e+01,1.252535047195866946e+00,1.260598665990064315e+00
1.162036008001778065e+01,1.252598802996637950e+00,1.235790153390651680e+00
1.162480551233607429e+01,1.252662512974956233e+00,1.291580427438950407e+00
1.162925094465436615e+01,1.252726177179854350e+00,1.266570042187752376e+00
1.163369637697265979e+01,1.252789795660296690e+00,1.268508542892236468e+00
1.163814180929095343e+01,1.252853368465177253e+00,1.280593609386131204e+00
1.164258724160924530e+01,1.252916895643321871e+00,1.249083567568380904e+00
1.164703267392753894e+01,1.252980377243486210e+00,1.272154913285919564e+00
1.165147810624583080e+01,1.253043813314357768e+00,1.234813098407909981e+00
1.165592353856412444e+01,1.253107203904555211e+00,1.244709741509067324e+00
1.166036897088241808e+01,1.253170549062626815e+00,1.256628305938704004e+00
1.166481440320070995e+01,1.253233848837055353e+00,1.272507999835877479e+00
1.166925983551900359e+01,1.253297103276252766e+00,1.261878539795116660e+00
