d,v,v_noisy
1.876128028450766649e+01,2.798747896185143524e+00,2.697095905079706757e+00
1.876783729717714877e+01,2.799182451511405656e+00,2.767322990488376711e+00
1.877439430984663105e+01,2.799616369925987946e+00,2.833266801515128552e+00
1.878095132251611332e+01,2.800049652454264404e+00,2.764823078882858276e+00
1.878750833518559560e+01,2.800482300120186618e+00,2.820547075029836925e+00
1.879406534785507787e+01,2.800914313946287315e+00,2.913223546911289041e+00
1.880062236052456015e+01,2.801345694953671916e+00,2.722623919376978563e+00
1.880717937319404243e+01,2.801776444162023871e+00,2.822371230161509814e+00
1.881373638586352470e+01,2.802206562589605987e+00,2.881932363714319489e+00
1.882029339853300698e+01,2.802636051253253324e+00,2.792754837530890821e+00
1.882685041120248925e+01,2.803064911168378082e+00,2.755023308898342904e+00
1.883340742387197153e+01,2.803493143348970040e+00,2.743631272623898720e+00
1.883996443654145381e+01,2.803920748807588570e+00,2.810338347955811056e+00
1.884652144921093608e+01,2.804347728555372843e+00,2.814651898129063579e+00
1.885307846188041836e+01,2.804774083602034729e+00,2.802251772184297440e+00
1.885963547454990064e+01,2.805199814955858351e+00,2.807740718702330440e+00
1.886619248721938291e+01,2.805624923623706302e+00,2.786931103496501194e+00
1.887274949988886519e+01,2.806049410611007211e+00,2.891195088192845652e+00
1.887930651255834746e+01,2.806473276921770399e+00,2.718753523831857422e+00
1.888586352522782974e+01,2.806896523558575218e+00,2.903769045123926862e+00
1.889242053789730846e+01,2.807319151522573719e+00,2.875550212652720372e+00
1.889897755056679074e+01,2.807741161813490205e+00,2.813682823478863781e+00
1.890553456323627302e+01,2.808162555429622564e+00,2.853469142512982781e+00
1.891209157590575529e+01,2.808583333367839607e+00,2.880924339647294552e+00
1.891864858857523757e+01,2.809003496623586393e+00,2.783628427535098648e+00
1.892520560124471984e+01,2.809423046190874906e+00,2.731867690359859324e+00
1.893176261391420212e+01,2.809841983062291160e+00,2.767204212245396366e+00
1.893831962658368440e+01,2.810260308228993864e+00,2.807668324742583543e+00
1.894487663925316667e+01,2.810678022680711319e+00,2.900581629707989606e+00
1.895143365192264895e+01,2.811095127405745409e+00,2.770385060322932080e+00
1.895799066459213122e+01,2.811511623390969383e+00,2.781025887013784725e+00
1.896454767726161350e+01,2.811927511621827414e+00,2.736260623942864179e+00
1.897110468993109578e+01,2.812342793082333703e+00,2.806492534711087838e+00
1.897766170260057805e+01,2.812757468755079149e+00,2.852246738373476198e+00
1.898421871527006033e+01,2.813171539621218908e+00,2.792050191206802978e+00
1.899077572793954261e+01,2.813585006660486165e+00,2.728264225428462808e+00
1.899733274060902488e+01,2.813997870851180583e+00,2.806195680998288200e+00
1.900388975327850716e+01,2.814410133170176298e+00,2.829659216913187336e+00
1.901044676594798943e+01,2.814821794592917925e+00,2.855262997507492351e+00
1.901700377861747171e+01,2.815232856093422331e+00,2.689477744327279041e+00
1.902356079128695399e+01,2.815643318644278636e+00,2.766634121455399775e+00
1.903011780395643271e+01,2.816053183216645106e+00,2.845485481314011800e+00
1.903667481662591499e+01,2.816462450780254034e+00,2.832585442221116967e+00
1.904323182929539726e+01,2.816871122303411745e+00,2.890115737978023791e+00
1.904978884196487954e+01,2.817279198752991931e+00,2.805757979520375311e+00
1.905634585463436181e+01,2.817686681094442758e+00,2.819815882662559225e+00
1.906290286730384409e+01,2.818093570291786865e+00,2.826111348379649169e+00
1.906945987997332637e+01,2.818499867307616036e+00,2.832185503086708689e+00
1.907601689264280864e+01,2.818905573103097417e+00,2.864258256868022379e+00
1.908257390531229092e+01,2.819310688637969520e+00,2.816068617494349446e+00
1.908913091798177319e+01,2.819715214870545328e+00,2.806708417397676847e+00
1.909568793065125547e+01,2.820119152757710967e+00,2.867776841673850274e+00
1.910224494332073775e+01,2.820522503254924818e+00,2.870388199545819585e+00
1.910880195599022002e+01,2.820925267316220175e+00,2.869495581106355164e+00
1.911535896865970230e+01,2.821327445894205699e+00,2.848160682092415907e+00
1.912191598132918458e+01,2.821729039940061412e+00,2.796647249359471843e+00
1.912847299399866685e+01,2.822130050403544477e+00,2.868152557243218936e+00
1.913503000666814913e+01,2.822530478232985196e+00,2.921541164006561608e+00
1.914158701933763140e+01,2.822930324375292344e+00,2.941836159673405948e+00
1.914814403200711368e+01,2.823329589775946502e+00,2.822506875812855753e+00
1.915470104467659596e+01,2.823728275379004948e+00,2.814248593752937566e+00
1.916125805734607823e+01,2.824126382127104318e+00,2.804678683917618986e+00
1.916781507001555696e+01,2.824523910961451723e+00,2.853817926858016385e+00
1.917437208268503923e+01,2.824920862821838519e+00,2.851245681171377999e+00
1.918092909535452151e+01,2.825317238646628759e+00,2.871550472444750479e+00
1.918748610802400378e+01,2.825713039372763635e+00,2.846873961921208895e+00
1.919404312069348606e+01,2.826108265935765473e+00,2.827295994574134053e+00
1.920060013336296834e+01,2.826502919269734182e+00,2.890407423544135046e+00
1.920715714603245061e+01,2.826897000307346364e+00,2.809345052771585749e+00
1.921371415870193289e+01,2.827290509979861088e+00,2.795817311375356606e+00
1.922027117137141516e+01,2.827683449217113676e+00,2.838981594495290750e+00
1.922682818404089744e+01,2.828075818947523690e+00,2.856791467766165216e+00
1.923338519671037972e+01,2.828467620098088720e+00,2.869139586025469590e+00
1.923994220937986199e+01,2.828858853594388378e+00,2.908209901331300085e+00
1.924649922204934427e+01,2.829249520360583858e+00,2.854231111405898247e+00
1.925305623471882654e+01,2.829639621319417042e+00,2.784759986583094538e+00
1.925961324738830882e+01,2.830029157392216721e+00,2.834139921047868604e+00
1.926617026005779110e+01,2.830418129498888824e+00,2.922246820362626618e+00
1.927272727272727337e+01,2.830806538557928853e+00,2.784820249494409872e+00
1.927928428539675565e+01,2.831194385486412557e+00,2.810497013217897688e+00
1.928584129806623793e+01,2.831581671200001260e+00,2.878047083268539197e+00
1.929239831073572020e+01,2.831968396612943639e+00,2.658989642623684979e+00
1.929895532340520248e+01,2.832354562638071727e+00,2.852284557198768500e+00
1.930551233607468120e+01,2.832740170186804463e+00,2.874830402856183742e+00
1.931206934874416348e+01,2.833125220169149916e+00,2.883362135443528373e+00
1.931862636141364575e+01,2.833509713493701287e+00,2.853657742914823991e+00
1.932518337408312803e+01,2.833893651067642239e+00,2.859892060681526793e+00
1.933174038675261031e+01,2.834277033796744227e+00,2.811333353332378326e+00
1.933829739942209258e+01,2.834659862585367840e+00,2.832537053007847305e+00
1.934485441209157486e+01,2.835042138336463680e+00,2.838796992548823450e+00
1.935141142476105713e+01,2.835423861951575475e+00,2.886145580952113932e+00
1.935796843743053941e+01,2.835805034330835639e+00,2.862870539721531049e+00
1.936452545010002169e+01,2.836185656372969710e+00,2.827354883519215267e+00
1.937108246276950396e+01,2.836565728975297240e+00,2.880064348299863131e+00
1.937763947543898624e+01,2.836945253033730019e+00,2.814841400052290332e+00
1.938419648810846851e+01,2.837324229442774293e+00,2.758602131217746223e+00
1.939075350077795079e+01,2.837702659095530322e+00,2.828289589103287760e+00
1.939731051344743307e+01,2.838080542883696378e+00,2.899662150588805609e+00
1.940386752611691534e+01,2.838457881697565188e+00,2.870184852934964059e+00
1.941042453878639762e+01,2.838834676426026604e+00,2.825978940374602288e+00
1.941698155145587990e+01,2.839210927956569375e+00,2.895003993516506391e+00
1.942353856412536217e+01,2.839586637175280259e+00,2.876911438871900373e+00
1.943009557679484445e+01,2.839961804966844472e+00,2.851995465405585239e+00
1.943665258946432672e+01,2.840336432214549678e+00,2.863189734666738318e+00
1.944320960213380545e+01,2.840710519800281997e+00,2.839708885933093896e+00
1.944976661480328772e+01,2.841084068604530888e+00,2.861170688388626093e+00
1.945632362747277000e+01,2.841457079506386929e+00,2.779127898565352695e+00
1.946288064014225228e+01,2.841829553383545814e+00,2.826047395914796923e+00
1.946943765281173455e+01,2.842201491112304801e+00,2.809599201829750648e+00
1.947599466548121683e+01,2.842572893567568926e+00,2.868707350680495871e+00
1.948255167815069910e+01,2.842943761622847010e+00,2.839183499738632932e+00
1.948910869082018138e+01,2.843314096150255210e+00,2.779345039229175640e+00
1.949566570348966366e+01,2.843683898020517464e+00,2.868750551043292241e+00
1.950222271615914593e+01,2.844053168102963269e+00,2.843635612472811935e+00
1.950877972882862821e+01,2.844421907265536564e+00,2.852211246505832687e+00
1.951533674149811048e+01,2.844790116374786848e+00,2.809894510448375904e+00
1.952189375416759276e+01,2.845157796295876285e+00,2.815953326681202462e+00
1.952845076683707504e+01,2.845524947892578371e+00,2.951590550241392830e+00
1.953500777950655731e+01,2.845891572027280159e+00,2.774956214773802721e+00
1.954156479217603959e+01,2.846257669560980030e+00,2.854702165281788773e+00
1.954812180484552186e+01,2.846623241353294365e+00,2.802880023409506371e+00
1.955467881751500414e+01,2.846988288262452649e+00,2.934693985868425781e+00
1.956123583018448642e+01,2.847352811145301477e+00,2.929650868424894306e+00
1.956779284285396869e+01,2.847716810857304104e+00,2.966849565896199081e+00
1.957434985552345097e+01,2.848080288252542669e+00,2.933156362315337606e+00
1.958090686819292969e+01,2.848443244183718637e+00,2.777714306586490878e+00
1.958746388086241197e+01,2.848805679502153243e+00,2.806952483131230469e+00
1.959402089353189425e+01,2.849167595057788382e+00,2.854608386109944274e+00
1.960057790620137652e+01,2.849528991699189717e+00,2.832155331429653256e+00
1.960713491887085880e+01,2.849889870273544901e+00,2.773947385216138706e+00
1.961369193154034107e+01,2.850250231626664466e+00,2.836947767847500135e+00
1.962024894420982335e+01,2.850610076602986265e+00,2.844685087165315096e+00
1.962680595687930563e+01,2.850969406045572807e+00,2.823847169508195698e+00
1.963336296954878790e+01,2.851328220796114810e+00,2.898107430425349129e+00
1.963991998221827018e+01,2.851686521694929421e+00,2.864090974242865073e+00
1.964647699488775245e+01,2.852044309580965109e+00,2.864369280948039886e+00
1.965303400755723473e+01,2.852401585291797659e+00,2.806164491635951386e+00
1.965959102022671701e+01,2.852758349663637283e+00,2.882278736671955333e+00
1.966614803289619928e+01,2.853114603531324178e+00,2.785168239936647083e+00
1.967270504556568156e+01,2.853470347728332968e+00,2.825862445493861674e+00
1.967926205823516383e+01,2.853825583086771367e+00,2.803927409537933624e+00
1.968581907090464611e+01,2.854180310437385071e+00,2.829910340998090135e+00
1.969237608357412839e+01,2.854534530609552867e+00,2.821831907127695160e+00
1.969893309624361066e+01,2.854888244431293742e+00,2.857731957907569065e+00
1.970549010891309294e+01,2.855241452729265106e+00,2.838014572968258875e+00
1.971204712158257522e+01,2.855594156328761901e+00,2.842767359412795791e+00
1.971860413425205394e+01,2.855946356053722823e+00,2.834453008437561206e+00
1.972516114692153621e+01,2.856298052726726322e+00,2.902667494896734812e+00
1.973171815959101849e+01,2.856649247168996375e+00,2.876184394555254986e+00
1.973827517226050077e+01,2.856999940200398047e+00,2.903183859220638485e+00
1.974483218492998304e+01,2.857350132639443263e+00,2.832785547326994724e+00
1.975138919759946532e+01,2.857699825303292585e+00,2.874929275620522251e+00
1.975794621026894760e+01,2.858049019007751212e+00,2.803526935994397729e+00
1.976450322293842987e+01,2.858397714567272985e+00,2.962822001922793991e+00
1.977106023560791215e+01,2.858745912794962596e+00,2.870230773449766737e+00
1.977761724827739442e+01,2.859093614502576042e+00,2.861987418470743449e+00
1.978417426094687670e+01,2.859440820500521951e+00,2.883431949349723578e+00
1.979073127361635898e+01,2.859787531597861587e+00,2.802523327515978213e+00
1.979728828628584125e+01,2.860133748602311066e+00,2.893876050833254610e+00
1.980384529895532353e+01,2.860479472320241801e+00,2.817579446731606208e+00
1.981040231162480580e+01,2.860824703556680504e+00,2.914918266167920269e+00
1.981695932429428808e+01,2.861169443115316735e+00,2.928069093576095572e+00
1.982351633696377036e+01,2.861513691798494463e+00,2.930098205163284675e+00
1.983007334963325263e+01,2.861857450407220949e+00,2.804380579193630041e+00
1.983663036230273491e+01,2.862200719741164523e+00,2.956624828013169282e+00
1.984318737497221719e+01,2.862543500598654589e+00,2.800431635438747069e+00
1.984974438764169946e+01,2.862885793776688281e+00,2.846610583691414398e+00
1.985630140031117818e+01,2.863227600070926027e+00,2.826267130896856550e+00
1.986285841298066046e+01,2.863568920275695540e+00,2.762545929177365078e+00
1.986941542565014274e+01,2.863909755183990047e+00,2.816250656010297782e+00
1.987597243831962501e+01,2.864250105587474948e+00,2.883827208157500266e+00
1.988252945098910729e+01,2.864589972276484264e+00,2.873326273196048497e+00
1.988908646365858957e+01,2.864929356040024189e+00,2.856281379987430480e+00
1.989564347632807184e+01,2.865268257665775753e+00,2.842638680143451335e+00
1.990220048899755412e+01,2.865606677940087277e+00,2.822811437641575161e+00
1.990875750166703639e+01,2.865944617647990356e+00,2.941671636683541369e+00
1.991531451433651867e+01,2.866282077573189646e+00,2.860140833915399305e+00
1.992187152700600095e+01,2.866619058498067751e+00,2.818484090240564566e+00
1.992842853967548322e+01,2.866955561203686997e+00,2.856837500014271836e+00
1.993498555234496550e+01,2.867291586469789877e+00,2.953567981181226099e+00
1.994154256501444777e+01,2.867627135074800382e+00,2.836817784684636301e+00
1.994809957768393005e+01,2.867962207795824892e+00,2.789295434218626912e+00
1.995465659035341233e+01,2.868296805408657502e+00,2.961534520416565730e+00
1.996121360302289460e+01,2.868630928687773363e+00,2.845490456408976243e+00
1.996777061569237688e+01,2.868964578406340227e+00,2.885654619054293324e+00
1.997432762836185915e+01,2.869297755336207345e+00,2.927068824206378039e+00
1.998088464103134143e+01,2.869630460247917902e+00,2.839970658638172996e+00
1.998744165370082371e+01,2.869962693910705465e+00,2.905093017887696583e+00
1.999399866637030243e+01,2.870294457092496643e+00,2.998980361712052733e+00
2.000055567903978471e+01,2.870625750559909761e+00,2.920096470078179962e+00
2.000711269170926698e+01,2.870956575078260187e+00,2.854847071006998860e+00
2.001366970437874926e+01,2.871286931411555443e+00,2.933635106772259693e+00
2.002022671704823154e+01,2.871616820322507202e+00,2.972130581749658607e+00
2.002678372971771381e+01,2.871946242572520180e+00,2.806387064694686462e+00
2.003334074238719609e+01,2.872275198921702355e+00,2.884819216965881949e+00
2.003989775505667836e+01,2.872603690128862741e+00,2.923975846090668185e+00
2.004645476772616064e+01,2.872931716951514503e+00,2.853545521267230267e+00
2.005301178039564292e+01,2.873259280145872285e+00,2.861440284113372368e+00
2.005956879306512519e+01,2.873586380466860657e+00,2.882602529828854898e+00
2.006612580573460747e+01,2.873913018668109220e+00,2.920129920074956420e+00
2.007268281840408974e+01,2.874239195501953947e+00,2.859610281874400251e+00
2.007923983107357202e+01,2.874564911719445615e+00,2.829876224809964480e+00
2.008579684374305430e+01,2.874890168070340479e+00,2.746573006322353017e+00
2.009235385641253657e+01,2.875214965303114933e+00,2.873185455028830049e+00
2.009891086908201885e+01,2.875539304164952625e+00,2.932928519985193550e+00
2.010546788175150112e+01,2.875863185401756894e+00,2.837538426368848565e+00
2.011202489442098340e+01,2.876186609758144996e+00,2.957211169943662288e+00
2.011858190709046568e+01,2.876509577977455212e+00,2.818034474483861906e+00
2.012513891975994795e+01,2.876832090801744179e+00,2.831564265593349727e+00
2.013169593242942668e+01,2.877154148971790892e+00,2.889670657224182815e+00
2.013825294509890895e+01,2.877475753227093591e+00,2.862876627291832676e+00
2.014480995776839123e+01,2.877796904305879533e+00,2.940809636869286425e+00
