N,P,T,N_next,N_next_noisy
4.843494916568888442e+01,5.303177294260543562e+01,1.523316841510732544e+01,2.399732753300224530e+01,2.518890480439306856e+01
1.347474545977630669e+02,9.829714188595883684e+01,1.574402575961172701e+01,1.570255865379070803e+00,2.238406892967545136e+00
5.224217478882186327e+01,2.871078342064905087e+01,2.419026189762089274e+01,1.837827674984025705e+01,1.862650313403461411e+01
5.053197932888948429e+01,8.923512426555141985e+01,1.547456390692818928e+01,2.772980790086807446e+01,2.696374620109128983e+01
4.628655350561318471e+01,1.369042838761614860e+02,1.276338873768713356e+01,1.832108744808414968e+01,1.953950036638814680e+01
8.591329693220200170e+01,5.543459731274964497e+01,2.172258354700876026e+01,9.266748324593407915e+00,9.890062453210571647e+00
7.535038781399282470e+01,1.055167194828428876e+02,1.974327510935014729e+01,1.923129925961106679e+01,1.838699350294042034e+01
5.782063827239788623e+01,1.166143196530165653e+02,1.791562371110541818e+01,3.283911481294148871e+01,3.155955013823763977e+01
1.279669568210829311e+02,7.433535113569725183e+01,2.620313086709074213e+01,1.128775772542454980e+00,5.000998584223637078e-01
7.076917975335285860e+01,1.437687036699377074e+02,1.416686885024267184e+01,1.254239007240006920e+01,1.362420307821264132e+01
1.257899636753916468e+02,3.489189133333831450e+01,2.541336863828842496e+01,8.800431411938022253e-01,2.130903473020866912e+00
6.113641628021501617e+01,1.156276145638808401e+02,2.631662258919500630e+01,1.446044379639925204e+01,1.607623931005249318e+01
5.335886322745015775e+01,1.489900013697186409e+02,1.350395979749219144e+01,1.871239571562539439e+01,1.793697320389248873e+01
2.726142798975288883e+01,3.626995656508974264e+01,1.387917483784069539e+01,2.622180160895445411e+01,2.586194511007455077e+01
1.107168657066936390e+01,9.654254452348955340e+01,2.483566920931661670e+01,2.844778331213807476e+01,2.983048743866461905e+01
8.618482662537189753e+01,7.808888476041337867e+01,1.039857037600461176e+01,1.827502948397706994e+00,2.047558103339666591e+00
5.408901854401278797e+01,5.797774320563519268e+01,1.410308995063222426e+01,1.616889910995091384e+01,1.693312030644974442e+01
2.277008575938705448e+01,7.674298359483323395e+01,1.506866703990220380e+01,4.077375033142160277e+01,3.945280303567030700e+01
7.947159485137891011e+01,6.745004632434614678e+01,2.077062590817053689e+01,1.366681003569523511e+01,1.329741802821953733e+01
1.079539788739293726e+02,1.021243034727342973e+02,1.064716207944140614e+01,1.032943133043106920e+00,1.017154150634772103e+00
9.483791105463733118e+01,1.413523530495054388e+02,1.543291315127325447e+01,7.097675529312425624e+00,6.743759358708432572e+00
3.853686748195700229e+00,5.867779097341436056e+01,1.598669021370450594e+01,8.315552609618306334e+00,7.901821939973276976e+00
5.617041440937936159e+01,1.534017790792033598e+00,1.868763425625071761e+01,9.966644946067905408e+00,8.334304904725902574e+00
1.010931468870239200e+02,1.258435475165497053e+02,2.747154072706410943e+01,2.714726657972861723e+00,4.345830828021981951e+00
5.999270528118556456e+01,1.025890734815114058e+02,1.929507799975088034e+01,3.190215145543861652e+01,3.205113675371504200e+01
6.647941080684803694e+01,6.155968289437475249e+01,1.997891565256987434e+01,2.143967976119471075e+01,1.998637397007978933e+01
1.185791554826833050e+02,6.848472321406807950e+00,2.861354224724772166e+01,1.903965110427569829e-01,1.271150113274364113e+00
2.401414071637536196e+01,1.395523667918227204e+02,2.882067352900413937e+01,1.558298220642062937e+01,1.565541619956757025e+01
2.646163632889895112e+01,9.225929529927722683e+01,2.949812137710766535e+01,1.134283368993150631e+01,1.206665574795820639e+01
1.153575010145050896e+02,8.035565628120831150e+01,2.142556543041061445e+01,3.862838227796425716e+00,3.678676082328396379e+00
1.380882686359237255e+02,1.116380986901114341e+02,1.281923906051966000e+01,7.668502861210342303e-01,-6.115059461374250382e-03
2.547470776354215261e+01,8.460931780444589378e+01,1.467700882522549222e+01,3.855895870061657149e+01,3.781160862770631326e+01
9.681803976058175110e+00,1.403094682347347373e+02,1.460337843966828864e+01,2.344813832133954890e+01,2.380416961210520554e+01
1.227091672029445277e+02,1.243926653886444029e+02,2.890894314790408615e+01,7.905854582736177028e-01,1.578777076788235423e+00
8.549295426662925479e+01,2.836784135069881430e+01,2.719014936169954666e+01,2.424320544756412676e+00,2.928444028358789808e+00
3.736065802373167344e+01,1.727655122249301201e+01,1.580749258681663427e+01,2.556175191052201257e+01,2.622255861893890483e+01
7.974340917902664749e+00,1.326070854788669635e+02,2.308561345070846116e+01,2.792112305499744451e+01,2.914103891323912876e+01
8.301047587410610618e+01,1.387235542338940775e+02,1.585912179888054929e+01,1.145946935030572789e+01,1.176509769918695802e+01
2.381263758347895276e+01,8.329796802233563824e+01,1.409146299985779294e+01,3.366745343010786939e+01,3.469156686226295960e+01
1.351413928738121228e+02,5.566969734490571398e+01,2.103917567018653045e+01,1.522106795250481648e+00,2.651582914103502553e+00
1.358904797343244013e+02,1.132609977106122017e+02,2.868777408439594367e+01,5.167157946881981712e-01,8.333393309161063467e-01
1.106036526710670955e+02,1.111169007223898575e+02,2.873839909033214468e+01,1.220622880904001395e+00,1.170618370809503039e+00
1.475433496145219010e+02,1.321547729308113901e+02,2.424169626757740303e+01,1.182972023592847588e+00,7.760804928441140671e-01
4.651382550898290447e+01,1.435972597471748315e+02,2.499875767225463008e+01,3.178768313093449649e+01,3.061415068764083358e+01
1.864521463050231986e+01,1.052060684220675739e+02,1.523680526428691451e+01,4.205127442693291329e+01,4.052510201879345431e+01
9.683752541242650125e+01,7.838440838507457897e+01,1.767356379050710302e+01,7.015322100115638726e+00,8.360920040947581455e+00
3.740519565377596223e+01,5.839066377536943264e+01,2.063324367400622350e+01,5.256629071659277486e+01,5.258725214689210503e+01
1.046247216226840493e+02,1.014566693424244761e+02,2.173907481992806723e+01,6.281063680223367918e+00,5.767885648940533017e+00
1.191448569941799818e+01,7.029726109629802977e+01,1.760896557730910672e+01,4.107322335246482226e+01,4.268752458871979627e+01
5.202032991855531208e+01,2.050078154683156129e+01,1.621444151683283152e+01,1.719186490652348454e+01,1.820121677826305628e+01
9.898734332788590962e+01,1.425077831146661822e+02,1.469711474021966779e+01,5.326791120026667770e+00,5.425843310687596954e+00
1.406027420816571407e+02,1.356329867280890777e+00,2.392553996573172270e+01,1.847473729140553800e-01,1.231211221113681420e+00
1.375755970272473583e+01,1.468666209876902258e+02,1.810117524204763129e+01,5.383273315263658532e+01,5.368489133410031400e+01
6.831696688907807413e+01,1.450547141214531450e+02,2.781632811056918086e+01,7.938957300388993943e+00,8.342579217039361339e+00
1.419793235850600865e+02,9.194398264797005993e+01,1.377765748195109552e+01,7.776420097196602432e-01,2.644778312546107735e+00
9.012908973040483218e+00,7.032200894761957954e+01,1.232843018077753250e+01,1.083414311842098421e+01,1.194069009741948406e+01
6.886060377061320992e+01,2.183275354502474030e+01,2.661432055613599701e+01,4.924959811517036101e+00,4.700622474250099714e+00
1.124234168681941810e+02,1.259092306624524156e+02,1.395384006893446127e+01,2.680706783739645882e+00,3.425242320953505448e+00
7.248392060194132114e+01,1.204621507791260058e+02,2.112287426801614743e+01,2.165963015227251276e+01,2.289387352016742128e+01
1.280318491786600532e+02,9.007248824458821801e+00,2.858086063393772491e+01,1.466868281080199732e-01,8.344958943070768242e-02
6.105407064766460223e+01,1.093180722494139872e+02,2.141025922217926691e+01,3.046277940151210473e+01,3.010148032559235531e+01
4.660175810228515303e+01,8.464030098850713557e+00,1.073812181948412459e+01,3.779875585567161078e+00,5.714307175717430631e+00
4.791020842945183489e+00,7.660128073394359660e+01,2.633332282518538747e+01,7.330314387979237623e+00,7.096017995428479885e+00
7.435443410856161961e+01,5.315711519567368981e+01,2.596299507037753784e+01,7.345907893046016213e+00,6.091175147318731220e+00
1.470515627546884332e+02,5.412545257686266353e+01,1.708312979751156391e+01,8.374973011626286601e-01,1.049623636728914677e+00
1.371218835259358855e+02,1.094101790034021775e+02,2.918720887820731491e+01,4.068026888298804100e-01,2.769477479159076605e+00
1.114467006303172303e+00,3.917757579021404979e+01,1.993498231579764735e+01,1.384151368559793482e+00,2.094191828615208806e+00
5.750000330016654004e+00,1.654072600885447741e+01,1.581206080039153683e+01,1.138844025776375268e+01,1.243245759464228151e+01
9.730500392858196790e+00,5.995537535295113685e+00,2.125678575818230343e+01,2.531223579104020160e+01,2.323671799436988650e+01
1.290072982729352020e+02,1.172219768042695733e+02,1.077483181348686081e+01,5.505763343043638125e-01,9.689984590965822209e-02
5.527844282368370443e+01,1.100564494392676949e+02,1.471466815963852071e+01,2.185940200101005004e+01,2.317124361288258427e+01
4.214063850695637825e+01,4.092498021669748454e+01,2.290884789050407022e+01,3.541814943440162011e+01,3.512543685429378826e+01
1.116772509610106852e+02,5.391221257835344005e+01,1.750079870549719985e+01,3.202402137867471410e+00,4.634216839146549916e+00
5.136045249182713945e+01,1.001972334715127033e+02,1.689647938930274762e+01,3.467850425210044563e+01,3.527413055492446148e+01
5.806581305406089655e+01,1.014439168652758383e+01,1.206369738591854812e+01,3.852555607325630405e+00,4.371471979276138065e+00
1.049464168780128546e+02,1.229968114232629688e+02,2.117711741417647886e+01,6.976740022837530475e+00,8.782340617000667038e+00
1.340127398863157566e+02,8.295766339344056917e+01,2.913641864577748208e+01,3.953522579482893762e-01,1.891079076579899043e-02
2.745704578915155736e+01,6.672596367689185115e+01,1.882538311989842228e+01,6.240035859983587585e+01,6.206112573809551236e+01
3.132073706934858848e+01,1.714887974520002967e+00,2.509006220694863032e+01,1.761491166109862760e+01,1.785229731024415400e+01
3.065649534146835364e+01,1.333745435530897225e+02,1.098253788090520366e+01,1.401437874414534868e+01,1.436560819512957998e+01
1.417047517891345194e+02,1.641570261579631307e+01,2.291148456731894001e+01,4.361308962663659194e-01,-1.128263457213601439e+00
8.437208833250983275e+01,1.217302033801488932e+02,2.475018664946654212e+01,9.393417832783475419e+00,1.075667362060747045e+01
1.232793325595498715e+02,1.082460867806806846e+02,1.507940609483807926e+01,2.186283186406472900e+00,2.549113781700727888e+00
2.922713719722248982e+01,1.050735461586929773e+02,2.800571275992382425e+01,1.924822483856940636e+01,1.921695009308276170e+01
1.297046972624093257e+02,6.002126298051393860e+01,1.914339088231799479e+01,1.966036235291941381e+00,2.722384154368723497e+00
4.545423569256205099e+01,7.221853960321199395e+01,2.920000066143801476e+01,8.400188421502628344e+00,8.139614021176761582e+00
9.339402541181937067e+01,1.097989578533680231e+02,2.498293057416580609e+01,6.277839828514856002e+00,7.621426487968247621e+00
3.326620917550854273e+01,1.208369819935616363e+02,2.530465128692151922e+01,3.856279735844761092e+01,3.876421567101318288e+01
7.741245772203517106e+01,2.067210752090356607e+01,2.224987106779727597e+01,7.231653884063924842e+00,8.089606334950138589e+00
1.132566690440424679e+02,1.348238887238778716e+02,2.684740052029648183e+01,2.178650245775948235e+00,1.429099257163164438e+00
2.730324296475854950e+01,7.144139827329387060e+01,2.534611150968298432e+01,3.679768190032685027e+01,3.665612548333863430e+01
1.446568726928117599e+02,9.323963175869963038e+01,2.157129207621360223e+01,1.475026548530342874e+00,1.982573716821934617e+00
1.274931427691380037e+02,1.050163462981781777e+02,2.704393851139214888e+01,1.117097575496271089e+00,3.063785730778596506e-01
1.058083494275941234e+02,8.313800895045883976e+01,2.241326385039482716e+01,5.161573773376210816e+00,4.635430108584605691e+00
1.133071969478291408e+02,4.457424990870428871e+01,1.098879286606075212e+01,5.939720296276121969e-01,6.741802095237769965e-01
4.333893628828371192e+01,8.694697408648565329e+01,2.156244572336249021e+01,4.846794154978059765e+01,4.971202462500596653e+01
1.480633885950862094e+01,6.587742363026485748e+01,1.887818717358066678e+01,5.246589165031411994e+01,5.335774478474409221e+01
4.948047492936856173e+01,6.534441679957575388e+01,2.059892543462232339e+01,3.896433861783614816e+01,3.999851362764436402e+01
2.075086358741355141e+01,9.210308375720150309e+01,1.952493762144415967e+01,6.695103004188941043e+01,6.738388168775361464e+01
5.083317097159764586e+01,1.356184125533132487e+02,2.024822079609878855e+01,4.587019939578539862e+01,4.690078650215937728e+01
1.153331955472458219e+02,2.523875807396058235e+01,2.263753241952555229e+01,1.650205799863459610e+00,3.318907488789502480e+00
2.653042112063944558e+01,1.425991343446866644e+01,1.712964464095897199e+01,3.759753297054641052e+01,3.789317386444816549e+01
1.204721622705711681e+01,6.440740838607723617e+01,2.649258994473817097e+01,1.970472658052961989e+01,2.026694375868385478e+01
1.213525239157205533e+02,6.769708370792659480e+01,1.206524349722624301e+01,8.300014479089614650e-01,1.540077486725082601e+00
1.399468219874388524e+02,1.088805483709548270e+02,1.137300374150722782e+01,4.492718364624403993e-01,-1.426752126451813485e+00
6.214137349345687511e+01,6.074845055211547162e+01,2.192259271318026848e+01,2.315635698004745890e+01,2.318152412509890326e+01
3.306901530939496325e+01,7.597309880533288151e+01,1.352386119150464339e+01,2.668112424050742248e+01,2.722278927764930145e+01
1.328799462830239690e+02,6.322409545802253206e+01,2.199028030610647022e+01,1.700299063010155542e+00,2.577084993020174242e+00
9.481796982149706565e+00,9.338121489604237269e+00,2.522639426164703380e+01,1.543421002734305425e+01,1.523517682440670207e+01
5.269860177914263488e+01,7.425144373507521323e+01,2.343282798570202630e+01,2.918657819088089767e+01,3.028283842013946625e+01
1.209849316140303586e+02,1.390703284991210182e+02,2.245673814624234410e+01,3.819323275280971597e+00,3.299424163824647760e+00
1.099720590513310015e+02,7.128769674949894863e+01,2.735224178803281703e+01,1.552988461264182218e+00,1.495743538732879241e+00
1.145269074339252882e+02,1.074529016829703352e+02,2.650170712770761128e+01,2.067811446344635318e+00,3.868511855097804819e+00
7.264213035817573427e+01,5.005625929375273842e+01,1.802924932493086629e+01,1.434579151968738664e+01,1.311199310070513491e+01
1.058736346843309093e+02,1.541054676193056583e+00,2.852805530080310703e+01,2.456040139290193991e-01,2.811635706879826446e-01
4.631498315701377066e+01,1.419149683786552600e+02,1.213496050074827437e+01,1.525079541334907951e+01,1.521547272619987723e+01
1.299507423755559614e+02,1.063799877382002279e+02,1.845239165589140740e+01,2.653103800787757205e+00,2.672913817337228437e+00
1.184026191760823252e+02,2.121710650558590316e+01,1.387829123568533340e+01,7.085714127180338107e-01,2.832087133593991779e-01
1.413773731031398029e+02,1.449713139614139834e+02,1.745834649947262562e+01,1.917423182518620317e+00,2.672865180962023857e+00
1.150679624873359046e+02,1.296947549986459194e+02,2.506136878253249023e+01,3.079738234853832690e+00,2.113932880706069106e+00
1.095238146239730241e+02,2.595775458451525353e+01,2.725828231274271829e+01,8.483257171809155395e-01,-3.704080617401261932e-01
2.923327829568798464e+01,9.725394453263820083e+01,1.192218647036336421e+01,1.853432532018187118e+01,1.911401769264654149e+01
8.582092546846138248e+01,1.165178545407637074e+02,2.471281293118948952e+01,8.851798700509746709e+00,7.757628104228456500e+00
1.229029545271380641e+01,5.562602958219491001e+01,1.476394932339949762e+01,2.620850026914234476e+01,2.667829512544251713e+01
1.376445520372705857e+02,6.225899000267884986e+01,2.281739887915080800e+01,1.308979181460133034e+00,1.423733096637737727e+00
1.199084556089006242e+02,1.394690274389914180e+02,1.077595546890340472e+01,8.167457072538457652e-01,2.228203623538431710e-01
8.067602875966819909e+01,9.405458264218403031e+01,2.094912675947588099e+01,1.500528045292547752e+01,1.475013767742180093e+01
1.250948358645213858e+02,1.236758287874358473e+02,1.417159960265284191e+01,1.799181407937297417e+00,1.787795790887074521e+00
