t,N,S,A,dN_dt,dN_dt_noisy
1.241048209641928395e+02,2.922046526880454257e+04,2.619911971228411403e+03,3.319470052983290120e+00,2.850617188328752150e+02,2.875415480322438384e+02
1.241648329665933232e+02,2.923756838282663375e+04,2.621724833575280172e+03,3.317575612729784407e+00,2.849280412130928539e+02,2.258175191542783296e+02
1.242248449689937928e+02,2.925466347108649279e+04,2.623537079933336372e+03,3.315684234329373758e+00,2.847942471471507133e+02,2.677908500351639418e+02
1.242848569713942766e+02,2.927175052659408175e+04,2.625348709184155723e+03,3.313795922844007258e+00,2.846603370062452996e+02,2.722095320847096218e+02
1.243448689737947603e+02,2.928882954240018444e+04,2.627159720211730928e+03,3.311910662219256896e+00,2.845263110991183453e+02,2.432950912868432738e+02
1.244048809761952441e+02,2.930590051159332143e+04,2.628970111902484859e+03,3.310028418469951994e+00,2.843921696812464006e+02,2.903817845582729547e+02
1.244648929785957137e+02,2.932296342725040813e+04,2.630779883145509302e+03,3.308149190428738340e+00,2.842579131040440643e+02,2.929663308572559117e+02
1.245249049809961974e+02,2.934001828244751960e+04,2.632589032832528574e+03,3.306272998655265027e+00,2.841235417824889851e+02,2.666525226046542798e+02
1.245849169833966812e+02,2.935706507030047214e+04,2.634397559857676242e+03,3.304399843598091469e+00,2.839890560720319854e+02,2.794367963719005274e+02
1.246449289857971650e+02,2.937410378396575470e+04,2.636205463117490126e+03,3.302529704633247132e+00,2.838544562655912387e+02,3.045692107029369140e+02
1.247049409881976345e+02,2.939113441663220874e+04,2.638012741510947762e+03,3.300662548611573488e+00,2.837197426185866220e+02,3.160050475197743935e+02
1.247649529905981183e+02,2.940815696146678602e+04,2.639819393939737438e+03,3.298798385681644518e+00,2.835849155136035051e+02,2.612467936659434145e+02
1.248249649929986020e+02,2.942517141165000066e+04,2.641625419308087203e+03,3.296937232739610479e+00,2.834499753528199335e+02,2.940572655737153696e+02
1.248849769953990716e+02,2.944217776040287936e+04,2.643430816522616169e+03,3.295079085656009266e+00,2.833149224759940239e+02,3.148379051048150359e+02
1.249449889977995554e+02,2.945917600098697585e+04,2.645235584492335875e+03,3.293223919273020162e+00,2.831797571602742778e+02,2.826516484703150809e+02
1.250050010002000391e+02,2.947616612668703601e+04,2.647039722128723952e+03,3.291371705209906739e+00,2.830444796727014705e+02,2.602415521279411337e+02
1.250650130026005229e+02,2.949314813076241262e+04,2.648843228345974694e+03,3.289522461843936263e+00,2.829090904181341557e+02,2.602198933172163606e+02
1.251250250050009925e+02,2.951012200649833903e+04,2.650646102060744397e+03,3.287676201503696216e+00,2.827735897832416185e+02,2.733873078269120924e+02
1.251850370074014762e+02,2.952708774722043017e+04,2.652448342192066775e+03,3.285832915518001496e+00,2.826379780921431575e+02,2.518978301563260231e+02
1.252450490098019600e+02,2.954404534629448972e+04,2.654249947661351598e+03,3.283992574402883946e+00,2.825022556067861501e+02,3.431042677009676822e+02
1.253050610122024437e+02,2.956099479709627121e+04,2.656050917392526117e+03,3.282155158957230423e+00,2.823664226190286968e+02,2.654585949149149542e+02
1.253650730146029133e+02,2.957793609298145384e+04,2.657851250312196498e+03,3.280320691142378120e+00,2.822304795424047938e+02,2.937420587760580588e+02
1.254250850170033971e+02,2.959486922733940082e+04,2.659650945349374979e+03,3.278489178721689434e+00,2.820944267480288659e+02,2.877334827295279069e+02
1.254850970194038808e+02,2.961179419359967142e+04,2.661450001435434842e+03,3.276660608519480267e+00,2.819582645444426703e+02,3.011881890582255892e+02
1.255451090218043646e+02,2.962871098523055844e+04,2.663248417504119061e+03,3.274834947927021123e+00,2.818219931819162412e+02,2.703584634694035458e+02
1.256051210242048342e+02,2.964561959569591636e+04,2.665046192491744023e+03,3.273012189311468756e+00,2.816856129844239831e+02,2.427912003269796628e+02
1.256651330266053179e+02,2.966252001845073755e+04,2.666843325337239094e+03,3.271192354550902071e+00,2.815491243633592831e+02,3.307406535781215666e+02
1.257251450290058017e+02,2.967941224698784572e+04,2.668639814981896507e+03,3.269375446897181181e+00,2.814125276743905602e+02,2.790869486059766018e+02
1.257851570314062855e+02,2.969629627484013690e+04,2.670435660369359994e+03,3.267561448708243610e+00,2.812758232105446154e+02,2.847857675266199635e+02
1.258451690338067550e+02,2.971317209557565366e+04,2.672230860445642975e+03,3.265750326477309340e+00,2.811390112170284397e+02,2.871498181336793323e+02
1.259051810362072388e+02,2.973003970274554740e+04,2.674025414159382763e+03,3.263942084373360419e+00,2.810020920508615063e+02,3.188524757963198795e+02
1.259651930386077225e+02,2.974689908990595723e+04,2.675819320461743246e+03,3.262136741668479001e+00,2.808650661138027544e+02,3.039371023244859771e+02
1.260252050410082063e+02,2.976375025065258524e+04,2.677612578306228443e+03,3.260334297141722626e+00,2.807279337461375803e+02,3.159498631534857509e+02
1.260852170434086759e+02,2.978059317862103853e+04,2.679405186648679319e+03,3.258534728723670337e+00,2.805906952254431417e+02,3.052756806780285501e+02
1.261452290458091596e+02,2.979742786747543505e+04,2.681197144447325172e+03,3.256738005209515396e+00,2.804533508014450263e+02,2.850687518163068717e+02
1.262052410482096434e+02,2.981425431085537639e+04,2.682988450663042386e+03,3.254944140765642313e+00,2.803159008590505437e+02,2.879739646772404740e+02
1.262652530506101272e+02,2.983107250241901784e+04,2.684779104259151609e+03,3.253153150598968146e+00,2.801783457860007047e+02,2.579253914673578834e+02
1.263252650530105967e+02,2.984788243586432145e+04,2.686569104201297250e+03,3.251365029055335754e+00,2.800406859072655834e+02,2.219259864327720209e+02
1.263852770554110805e+02,2.986468410492901239e+04,2.688358449457447023e+03,3.249579749679632368e+00,2.799029214850474432e+02,2.727698775065395580e+02
1.264452890578115642e+02,2.988147750336867102e+04,2.690147138997992442e+03,3.247797287699681235e+00,2.797650527860436114e+02,2.476250979599675475e+02
1.265053010602120480e+02,2.989826262491446687e+04,2.691935171795962106e+03,3.246017663514192630e+00,2.796270802119640280e+02,3.572862661882062412e+02
1.265653130626125176e+02,2.991503946332641499e+04,2.693722546826758389e+03,3.244240887832920084e+00,2.794890041351922036e+02,3.263016546954779642e+02
1.266253250650130013e+02,2.993180801240415894e+04,2.695509263068097425e+03,3.242466950608942078e+00,2.793508248654525232e+02,3.145163949878040626e+02
1.266853370674134851e+02,2.994856826598646148e+04,2.697295319500004098e+03,3.240695821505669372e+00,2.792125426510388593e+02,2.627370957366225639e+02
1.267453490698139547e+02,2.996532021791628358e+04,2.699080715104978026e+03,3.238927485826563757e+00,2.790741577867121919e+02,3.408836758285312385e+02
1.268053610722144384e+02,2.998206386201994974e+04,2.700865448868109524e+03,3.237161965931124374e+00,2.789356706782805304e+02,2.278566741224224188e+02
1.268653730746149222e+02,2.999879919215869450e+04,2.702649519776814941e+03,3.235399268131291972e+00,2.787970816830146532e+02,2.425903893779023406e+02
1.269253850770154060e+02,3.001552620223322447e+04,2.704432926820806642e+03,3.233639378028689393e+00,2.786583910954671524e+02,2.552787010175099169e+02
1.269853970794158755e+02,3.003224488618132818e+04,2.706215668992105748e+03,3.231882262923723381e+00,2.785195991545598417e+02,2.498260102213665164e+02
1.270454090818163593e+02,3.004895523793138636e+04,2.707997745285259953e+03,3.230127919655982005e+00,2.783807061877228080e+02,2.824028625785840063e+02
1.271054210842168430e+02,3.006565725140727227e+04,2.709779154697333070e+03,3.228376369499762699e+00,2.782417125957400117e+02,2.841039265758482202e+02
1.271654330866173268e+02,3.008235092057085421e+04,2.711559896227684021e+03,3.226627614411039513e+00,2.781026187208446458e+02,3.354490126360120144e+02
1.272254450890177964e+02,3.009903623942331251e+04,2.713339968877955471e+03,3.224881635682128600e+00,2.779634248424943621e+02,3.079316025420790197e+02
1.272854570914182801e+02,3.011571320199856928e+04,2.715119371652104292e+03,3.223138400686571536e+00,2.778241311975858139e+02,3.144974994176284326e+02
1.273454690938187639e+02,3.013238180231031583e+04,2.716898103556653496e+03,3.221397917327068150e+00,2.776847381450172065e+02,2.902855865945052187e+02
1.274054810962192477e+02,3.014904203438141485e+04,2.718676163600562177e+03,3.219660203761498085e+00,2.775452460744147629e+02,2.731754809433032847e+02
1.274654930986197172e+02,3.016569389227378633e+04,2.720453550795061801e+03,3.217925257632549663e+00,2.774056553130517386e+02,2.568609895297858543e+02
1.275255051010202010e+02,3.018233737008852404e+04,2.722230264153657117e+03,3.216193055966206860e+00,2.772659661253711079e+02,2.320392815885224138e+02
1.275855171034206847e+02,3.019897246195190019e+04,2.724006302692184818e+03,3.214463569523654751e+00,2.771261787563156531e+02,2.510819249038378302e+02
1.276455291058211685e+02,3.021559916196464837e+04,2.725781665429065015e+03,3.212736814940347241e+00,2.769862935894069551e+02,2.656079738531162207e+02
1.277055411082216381e+02,3.023221746424911180e+04,2.727556351385075232e+03,3.211012806204453174e+00,2.768463109998917275e+02,2.997783818194121750e+02
1.277655531106221218e+02,3.024882736296670555e+04,2.729330359583253085e+03,3.209291536688870128e+00,2.767062313001650864e+02,2.261602491819011220e+02
1.278255651130226056e+02,3.026542885231780019e+04,2.731103689048894012e+03,3.207572979232885313e+00,2.765660547398463223e+02,2.356246671735983114e+02
1.278855771154230894e+02,3.028202192651656878e+04,2.732876338809666322e+03,3.205857112030398248e+00,2.764257815842994432e+02,2.830577244996957234e+02
1.279455891178235589e+02,3.029860657975414870e+04,2.734648307895799007e+03,3.204143956447646158e+00,2.762854122296857895e+02,2.448638823090572885e+02
1.280056011202240427e+02,3.031518280625199259e+04,2.736419595339819807e+03,3.202433522153949053e+00,2.761449470363705245e+02,2.862535134763504630e+02
1.280656131226245122e+02,3.033175060027041400e+04,2.738190200176501548e+03,3.200725798296718327e+00,2.760043863019537298e+02,2.636991477755840947e+02
1.281256251250250102e+02,3.034830995610785249e+04,2.739960121442867148e+03,3.199020754270309297e+00,2.758637302634442676e+02,2.533551685610906077e+02
1.281856371274254798e+02,3.036486086806304957e+04,2.741729358178360599e+03,3.197318378559325769e+00,2.757229792154842585e+02,2.357758892145819800e+02
1.282456491298259778e+02,3.038140333042066413e+04,2.743497909424935187e+03,3.195618693543763378e+00,2.755821335556590839e+02,2.728077991837488980e+02
1.283056611322264473e+02,3.039793733750062165e+04,2.745265774226797930e+03,3.193921704664719474e+00,2.754411936296748991e+02,2.536239613234576495e+02
1.283656731346269169e+02,3.041446288366159570e+04,2.747032951630390471e+03,3.192227396889207647e+00,2.753001597204248583e+02,2.569541166939459913e+02
1.284256851370274148e+02,3.043097996329796297e+04,2.748799440684402725e+03,3.190535737815525685e+00,2.751590320573062627e+02,2.560819281646320746e+02
1.284856971394278844e+02,3.044748857079165464e+04,2.750565240439991612e+03,3.188846727112942148e+00,2.750178109671734319e+02,2.806481719183925065e+02
1.285457091418283539e+02,3.046398870052285565e+04,2.752330349950751952e+03,3.187160385559898668e+00,2.748764968410858955e+02,2.793533862329354065e+02
1.286057211442288519e+02,3.048048034690945497e+04,2.754094768272505917e+03,3.185476714414848587e+00,2.747350900101788511e+02,2.233474540210297903e+02
1.286657331466293215e+02,3.049696350440790047e+04,2.755858494463295301e+03,3.183795694510282548e+00,2.745935907427304983e+02,2.697788959403454214e+02
1.287257451490297910e+02,3.051343816750557380e+04,2.757621527583417446e+03,3.182117294117958295e+00,2.744519992680803853e+02,2.864139846053620886e+02
1.287857571514302890e+02,3.052990433066796686e+04,2.759383866695676716e+03,3.180441523238344725e+00,2.743103159428972049e+02,3.054941692880346977e+02
1.288457691538307586e+02,3.054636198837189659e+04,2.761145510865229426e+03,3.178768399358766761e+00,2.741685411465339826e+02,2.976668498434224830e+02
1.289057811562312565e+02,3.056281113513265154e+04,2.762906459159446513e+03,3.177097919601387765e+00,2.740266751956480107e+02,2.803129893473584389e+02
1.289657931586317261e+02,3.057925176550391916e+04,2.764666710647903074e+03,3.175430060710806135e+00,2.738847183439950186e+02,2.396112321785359427e+02
1.290258051610321957e+02,3.059568387406244437e+04,2.766426264402454308e+03,3.173764794881010598e+00,2.737426708308655634e+02,2.506444773820530258e+02
1.290858171634326936e+02,3.061210745535917886e+04,2.768185119497469259e+03,3.172102139923528075e+00,2.736005330352044780e+02,3.010369986766852435e+02
1.291458291658331632e+02,3.062852250396789168e+04,2.769943275009597983e+03,3.170442109231405237e+00,2.734583053221569457e+02,2.523933196148323646e+02
1.292058411682336327e+02,3.064492901450069621e+04,2.771700730017691058e+03,3.168784695837625343e+00,2.733159879939972257e+02,3.041039264208397981e+02
1.292658531706341307e+02,3.066132698160794826e+04,2.773457483602795037e+03,3.167129872516604827e+00,2.731735812902709313e+02,3.113926063715942405e+02
1.293258651730346003e+02,3.067771639995155419e+04,2.775213534848269319e+03,3.165477619159540623e+00,2.730310854719300551e+02,2.411658058325285765e+02
1.293858771754350983e+02,3.069409726417122147e+04,2.776968882839965318e+03,3.163827957495344290e+00,2.728885009283650334e+02,2.861069407544188152e+02
1.294458891778355678e+02,3.071046956893719835e+04,2.778723526665960435e+03,3.162180896795605545e+00,2.727458280103795119e+02,2.693836335539835432e+02
1.295059011802360374e+02,3.072683330895791005e+04,2.780477465416518498e+03,3.160536426051969716e+00,2.726030670059606678e+02,3.334341764021994550e+02
1.295659131826365353e+02,3.074318847897905289e+04,2.782230698184092944e+03,3.158894514885990823e+00,2.724602181429223151e+02,2.976015969081669823e+02
1.296259251850370049e+02,3.075953507374491892e+04,2.783983224063495072e+03,3.157255153258979874e+00,2.723172817113514839e+02,2.570034998103789121e+02
1.296859371874374744e+02,3.077587308798668164e+04,2.785735042151975449e+03,3.155618363519099745e+00,2.721742581009929154e+02,2.843935120514907453e+02
1.297459491898379724e+02,3.079220251647052282e+04,2.787486151548974703e+03,3.153984150895948968e+00,2.720311476485030653e+02,2.445006355193185925e+02
1.298059611922384420e+02,3.080852335400062293e+04,2.789236551356104428e+03,3.152352500388414303e+00,2.718879506276850293e+02,2.673434749240632868e+02
1.298659731946389400e+02,3.082483559541597060e+04,2.790986240677163551e+03,3.150723380077800062e+00,2.717446672595739301e+02,2.778943497881661528e+02
1.299259851970394095e+02,3.084113923554213397e+04,2.792735218618357521e+03,3.149096790636065624e+00,2.716012978655675170e+02,2.760824374802436409e+02
1.299859971994398791e+02,3.085743426920354250e+04,2.794483484288257387e+03,3.147472752699729259e+00,2.714578428285824998e+02,2.806908987077242159e+02
1.300460092018403770e+02,3.087372069126176575e+04,2.796231036797600609e+03,3.145851267505419546e+00,2.713143024712296665e+02,2.441060925992841817e+02
1.301060212042408466e+02,3.088999849661622284e+04,2.797977875259281973e+03,3.144232316108549252e+00,2.711706770532321116e+02,2.155722841544694006e+02
1.301660332066413162e+02,3.090626768019644078e+04,2.799723998788393146e+03,3.142615867385000872e+00,2.710269667960830589e+02,2.601395232070283328e+02
1.302260452090418141e+02,3.092252823690968216e+04,2.801469406502464153e+03,3.141001931801155944e+00,2.708831720498490654e+02,2.441124566946350569e+02
1.302860572114422837e+02,3.093878016167460009e+04,2.803214097521312851e+03,3.139390526784544555e+00,2.707392931859652094e+02,2.497337691437075762e+02
1.303460692138427532e+02,3.095502344944762081e+04,2.804958070966908963e+03,3.137781649628545555e+00,2.705953305131004072e+02,3.347154111145587763e+02
1.304060812162432512e+02,3.097125809522290001e+04,2.806701325963369527e+03,3.136175277495088842e+00,2.704512842770055840e+02,3.053379238549210868e+02
