R,T,f,f_noisy
3.956875614683622189e+01,2.664754354819295301e+01,2.340037889000667892e+00,2.305755865014019079e+00
4.337326014746813740e+01,2.322990695064184763e+01,2.311047650807078746e+00,2.362591366752772259e+00
1.545520323119444583e+01,1.986147604305041625e+01,2.159822837396812911e+00,2.204650483538547423e+00
4.656610096083345951e+01,1.292934320321950281e+01,5.530064234746807639e-01,6.860866745600839867e-01
1.511398342288058494e+01,3.358035982368754446e+01,1.345946851760138729e+00,1.346302713943814844e+00
3.198816450409583112e+01,1.548087825736175205e+01,1.002837664447421284e+00,9.561368246179302588e-01
4.718696520248980164e+01,2.160822290556994574e+01,2.114740542035682402e+00,2.135221656520710276e+00
3.502982467352619267e+01,1.526679829359815166e+01,9.473639336491794793e-01,9.357443406407430775e-01
3.162111870764595878e+00,2.160993575282993717e+01,7.901290222418432263e-01,7.996905867371812970e-01
3.127667093976117840e+01,1.920339759470947882e+01,1.781257026785640019e+00,1.843459033267456304e+00
4.287670657932076068e+01,1.862392385721589960e+01,1.589408767070237483e+00,1.575180183356241770e+00
3.102790093207477007e+00,2.149639758262051714e+01,7.640092048653953638e-01,8.001738581536930184e-01
1.043773708234747311e+01,1.277829229252384735e+01,5.811254728435736316e-01,4.753256096645484541e-01
2.080012295025471047e+01,1.525116515167122522e+01,1.056040790631101345e+00,1.109001038600635480e+00
1.978261166477880550e+01,1.267169175051586194e+01,6.030477516572462227e-01,6.098357228201394253e-01
4.904652514217535497e+01,1.493112359026696367e+01,8.594588409287091668e-01,8.475831539677840532e-01
4.749053717914024197e+00,2.292551379719295568e+01,1.388599310622399496e+00,1.363701652266048114e+00
9.261177991635721085e+00,1.724647285019594634e+01,1.343884151739504818e+00,1.414850982573800486e+00
3.184389211104661044e+01,3.431989643892804054e+01,1.042088362687565661e+00,1.016927592232466315e+00
6.055143681073200668e+00,1.437676923918504457e+01,5.922731266426702890e-01,6.558641053666059983e-01
3.107140454809577079e+01,2.409538263571986150e+01,2.475517695139691998e+00,2.450385296927791501e+00
3.173496749171258813e+01,3.326951088539740908e+01,1.254379181049304348e+00,1.256936420878247418e+00
2.783287262408557083e+01,2.663906521979616215e+01,2.488086888768801241e+00,2.506137918152711475e+00
2.138568619169658902e+01,1.534804567461993052e+01,1.070069709694596582e+00,1.171624335819325013e+00
2.370893218481645803e+01,3.486891758655990969e+01,1.002349115057794338e+00,1.015177976076417021e+00
1.883010098219936879e+01,1.377376918216035584e+01,7.877887033669118688e-01,8.000237775142470253e-01
1.968050937516937182e+01,2.350379345677642462e+01,2.698234627052690460e+00,2.695326739884378764e+00
1.772495972976098244e+01,3.235083218481351253e+01,1.629921496353205601e+00,1.615323405981406335e+00
1.564298942525005742e+01,2.302260165913955348e+01,2.705210750667684128e+00,2.675395499466843408e+00
9.036470809502008095e+00,3.396054345253146778e+01,1.084499758386025858e+00,1.175450959081324687e+00
2.833085629027971564e+01,2.960809365467341081e+01,2.058548059325721713e+00,2.132599428264373653e+00
3.052013151322734785e+01,2.571611677491657844e+01,2.492114362230335445e+00,2.458325171128641351e+00
2.747928895897549495e+01,2.486001385566129329e+01,2.562873385391120973e+00,2.571523901962443848e+00
2.564868105812786325e+01,3.113963929015057985e+01,1.787176395891618919e+00,1.728968474948023637e+00
4.063987576973395477e+01,1.683196292680845829e+01,1.230493434449458023e+00,1.278209880544217025e+00
4.569274665327923657e+01,1.714763789533054350e+01,1.282799318041242476e+00,1.317831227045423992e+00
3.588507467348504676e+00,1.504081498146546103e+01,3.880727521441490468e-01,3.944026954224998938e-01
2.056524988541173471e+01,2.912845101352334964e+01,2.308677808459188796e+00,2.269035008691243860e+00
2.377659613765760582e+01,1.358900510061657485e+01,7.214616281884128624e-01,7.604862867868056320e-01
5.399981518904695577e+00,3.352876750239443027e+01,7.970806667279479729e-01,8.286746292286845117e-01
1.698064225904636615e+01,3.036396260371407152e+01,2.105412892653799162e+00,2.097202254680702094e+00
2.117812913707757616e+01,1.591671194284750612e+01,1.192758259993841552e+00,1.230382787276346201e+00
2.506834305288236919e+00,2.100908663204002380e+01,5.421566258459624699e-01,4.757136349181665391e-01
2.191363485036343661e+01,2.904655033092711491e+01,2.294264146281677963e+00,2.265086866271289079e+00
5.547903197737065639e+00,1.396868025935458135e+01,5.011887793200489050e-01,4.543749731752325660e-01
2.058201476745178837e+01,1.623105823830736583e+01,1.268731333142418372e+00,1.275168787177544116e+00
1.035030126941659745e+01,2.025659554999276324e+01,2.059630043289564671e+00,2.143756324046416140e+00
5.536260528028953409e+00,3.131907944927951704e+01,1.132985920282452375e+00,1.136133756634186476e+00
3.675193618736668277e+00,1.684120895020944531e+01,5.541475297885647411e-01,6.117146651827832793e-01
2.597722921897907256e+01,2.833045929578197430e+01,2.324799037311018335e+00,2.323922139885050253e+00
6.457104916536196004e-01,2.910162366758946462e+01,4.668101119819506595e-02,2.704893466767786803e-02
2.016295654726756581e+01,2.905060822533719644e+01,2.331947261536869043e+00,2.383259102369897242e+00
3.486842607059944310e+00,1.109933529933967478e+01,1.460644260225313074e-01,1.738307778168516893e-01
3.458223926171994833e+01,2.225098018054429616e+01,2.269904067961649119e+00,2.341468616094643185e+00
3.263831022036753637e+01,1.794209776517510591e+01,1.502435082803756705e+00,1.551731636673527204e+00
8.097852785191095748e+00,1.681127870289360970e+01,1.162270703378404990e+00,1.122211890418915337e+00
1.850709254519706093e+01,3.031994313331355784e+01,2.098126991289802401e+00,1.971287963151542311e+00
3.633176673419511360e+01,2.463102936175983615e+01,2.426667927295010685e+00,2.434052028883050500e+00
6.837581807082669272e+00,1.528317019964665313e+01,7.861975506452326679e-01,7.278701788858835675e-01
4.073474666237955688e+01,2.794240946168995521e+01,2.198511281048174837e+00,2.128520965323982939e+00
3.324352052799563495e+01,2.802752133748199270e+01,2.248537653002480319e+00,2.174948254387512492e+00
4.709623336037098085e+01,3.338330295834528272e+01,1.174998579543488075e+00,1.143373987937641001e+00
3.029154025879042322e+01,3.458098744352126630e+01,1.001861810795330321e+00,9.922842835390276450e-01
2.707217420853442746e+00,2.249055140558649413e+01,6.689278808470370263e-01,6.695964917766584756e-01
2.075166002362276529e+01,3.258797804374242446e+01,1.536651309524609044e+00,1.639269407941047474e+00
3.458628359553470233e+01,3.040845936828807794e+01,1.827183303394506630e+00,1.766941875944487261e+00
2.372370685434657389e+01,2.986998189958002925e+01,2.093815832738549876e+00,2.093650636516477981e+00
1.890155589942486714e+01,1.320857810128877929e+01,6.913210423785486336e-01,6.294638332380469992e-01
1.290432805692256402e+01,2.259747304371256504e+01,2.602877660076376554e+00,2.553448919701239550e+00
3.464945398585812342e+01,2.386017417239657590e+01,2.415741259805858299e+00,2.419396270169810848e+00
8.201612139100863175e+00,3.013031648186886358e+01,1.760470440866227948e+00,1.781705982415006329e+00
3.829533499858490586e+01,1.842542158247148620e+01,1.566389389554813549e+00,1.502413322273555618e+00
1.440838537193915414e+01,1.715926461952982862e+01,1.514919687836945528e+00,1.572404052059934942e+00
2.908486534596608308e+01,1.524140943403194370e+01,9.764813859471482838e-01,9.302500877378065969e-01
4.612788304918856852e+01,2.711827346817875650e+01,2.271058560770238266e+00,2.319238987148652065e+00
2.986166288308738714e+01,2.372695574452903600e+01,2.475909608046546140e+00,2.473556138486702860e+00
4.351349413534397570e+01,3.003629650120355166e+01,1.849941543128733601e+00,1.895491859953806202e+00
4.924096837783128677e+00,1.160982137441523321e+01,2.506004226994206774e-01,2.791708754784561486e-01
2.576044990519952549e+01,3.376656193223107039e+01,1.206863333499893498e+00,1.192767082177509153e+00
3.289070605204842224e+01,2.464122331211730810e+01,2.465872878363614795e+00,2.489998298872391214e+00
8.535969654465434431e+00,1.374644345471828899e+01,6.610752013431948626e-01,5.941566332478772638e-01
3.495939807613849126e+01,3.362081139419834130e+01,1.162310059025669862e+00,1.097502747953586599e+00
3.313140112352378708e+01,3.434991422238636005e+01,1.028730046122557917e+00,1.011117807659442924e+00
2.321617670645125031e+01,2.738325049762371322e+01,2.520354787998920543e+00,2.589165064444398645e+00
3.981347168635483769e+01,1.165760230387805763e+01,4.051336545021561597e-01,3.679619002706178144e-01
6.583771013022809981e-01,2.997511951146620390e+01,4.483541680047702094e-02,1.507295804127556371e-02
4.645780550306766088e+01,2.986695568866057826e+01,1.873613067300862634e+00,1.957020598786764820e+00
5.002952322696613052e+00,2.025306634560120855e+01,1.221379930043239082e+00,1.223700671167409659e+00
3.862782346206341089e+01,2.608270104060918015e+01,2.382808890324143558e+00,2.382995901421165907e+00
8.234455249781110098e+00,1.623327647931713358e+01,1.064670599909779858e+00,1.012315251990991927e+00
1.083324352213254294e+00,2.491421929528019064e+01,1.512994487797224563e-01,1.544729869922505938e-01
3.006581164592382649e+01,3.393520386921170484e+01,1.130881544861374266e+00,1.160686911547342604e+00
2.768532727609567345e+01,2.510761568479860628e+01,2.558662361691567799e+00,2.556000082845782728e+00
3.732668992084784065e+01,2.708419092627179126e+01,2.318187590765434791e+00,2.356540481739886950e+00
4.314625776503913102e+01,1.310385289688412414e+01,5.794024056177112803e-01,5.959700920231244536e-01
2.356973824758246394e+01,2.754380969085602260e+01,2.491717218965472824e+00,2.544354119155380012e+00
2.650323694333158997e+01,2.045960891160932249e+01,2.103585466184502817e+00,2.145039161224485014e+00
2.960853022175212956e+01,2.756876222718652514e+01,2.359960042098121491e+00,2.353411578774737389e+00
1.701058873294984508e+01,2.194668390994557328e+01,2.557159429514804572e+00,2.600756896390580941e+00
4.014963161801143343e+01,3.118358438188239035e+01,1.637912109088960344e+00,1.728282158996002682e+00
3.826082505966600422e+01,3.360683759336455978e+01,1.150683055667851340e+00,1.165991472196414636e+00
8.359341556727192923e+00,2.184104545436895961e+01,2.096957781334261472e+00,2.036043435050955530e+00
3.468275733210030154e+01,3.083149554009138171e+01,1.741560850133189398e+00,1.751224156043236890e+00
1.111720132454486709e+01,2.095875096358893330e+01,2.249949535678753332e+00,2.240088808859403091e+00
1.456533213047652353e+01,3.313809815988961560e+01,1.445943427104908086e+00,1.575599900212802051e+00
2.892671242723341862e+01,1.571261937936139219e+01,1.069452107537449459e+00,1.107251871651514730e+00
2.228792390490429298e+01,1.222526791980935990e+01,5.265087530169572094e-01,4.711946717967907539e-01
2.910580443280498386e+01,3.224454021396570624e+01,1.497070077614012229e+00,1.487639369357780073e+00
1.220171322748054799e+01,2.143300133902925353e+01,2.397787931343874579e+00,2.470820266907389318e+00
3.804548578919714430e+01,2.170845689294194258e+01,2.167283412553695499e+00,2.109103993143450317e+00
6.018950534928119822e+00,2.561641134133418518e+01,1.814397759853364711e+00,1.789665680985740748e+00
8.821813680875685293e-01,1.013834874908313921e+01,1.123094074879357925e-02,1.110701584548667159e-02
1.069767471668135705e+01,2.832682490292949851e+01,2.339102317408308540e+00,2.331454200451880343e+00
2.538865828438225236e+01,3.290286798390621925e+01,1.398597504148125115e+00,1.368666692317977551e+00
4.260909999798322900e+01,3.312390493515761847e+01,1.234197413900515627e+00,1.240428323697320590e+00
1.732220192267827841e+01,2.947208013404541660e+01,2.295305568347790537e+00,2.224387300392945743e+00
4.831005849369041982e+00,1.348346621883086982e+01,3.917989400465594074e-01,3.624398633874175157e-01
4.933451042651647356e+01,1.467708002960758762e+01,8.159001354212860324e-01,7.854980785026443035e-01
3.428142106888262930e+01,3.219751382718891364e+01,1.460358258918144525e+00,1.444780232598208647e+00
1.451223371087180958e+01,3.116557368575297104e+01,1.916709118010679225e+00,1.901188208278386860e+00
1.177788323664797332e+01,1.341828768791520332e+01,7.053433001779390032e-01,7.045737385625870930e-01
7.926716733556508743e+00,2.138950029411934040e+01,1.968126617616383411e+00,1.950039944742374187e+00
6.022035174640099520e+00,1.770361352928600240e+01,1.069964351939376446e+00,1.048339069613141827e+00
3.608906803338046387e+01,1.857127455870382349e+01,1.608894720624209906e+00,1.626156175848611607e+00
6.227549291843364365e+00,2.912603561157205689e+01,1.581565885821596407e+00,1.625723679674149436e+00
3.414042923346806191e+01,1.180909627415823948e+01,4.305905414657624775e-01,4.778145097886261627e-01
2.040533837211363988e+01,3.436682408847726578e+01,1.140210144574721474e+00,1.081699636400984099e+00
3.156016956897423498e+01,2.093364591515221207e+01,2.108981045216217876e+00,2.120410273095531206e+00
1.870631950855557335e+01,2.077245592069277436e+01,2.325509245939024972e+00,2.361899976106357713e+00
6.293351246502662200e+00,2.647218524980581122e+01,1.851084948427677013e+00,1.836776062622808903e+00
5.186505874172591124e-01,3.374744775844852995e+01,1.648376525375698162e-02,3.885240651049842731e-02
4.178941921951982152e+01,2.210796999079433789e+01,2.199830935495738604e+00,2.187829865457400214e+00
4.142258023501661057e+01,2.808931390132362083e+01,2.175721131723409751e+00,2.193533705343895690e+00
6.943195202782432851e+00,2.659038717498998139e+01,1.993591583831968439e+00,1.916411216367204684e+00
1.412431337257126707e+01,3.256255937446081816e+01,1.578119154116962797e+00,1.600119433963958393e+00
2.304269929341963064e+01,3.006195898539942135e+01,2.068230969617053994e+00,2.043050837180705681e+00
4.687306254800941474e+01,2.344993540364100326e+01,2.316985085249373633e+00,2.279130480922671342e+00
1.867153170024279163e+01,2.576423580189357665e+01,2.765079276054978497e+00,2.749003423738236584e+00
2.812544766971992871e+01,2.903705278458267003e+01,2.166288579285599258e+00,2.214469731817932274e+00
9.014658588785839921e-01,3.434764362933702841e+01,4.449578176378413130e-02,9.051037927076258094e-02
3.436537294117479657e+00,2.539672566531261566e+01,9.882852826027856974e-01,9.995577823949218788e-01
3.703115421841776111e+01,1.136092532719927739e+01,3.772022718775940309e-01,4.192377497101449912e-01
2.588835051312138802e+01,1.474099419977105896e+01,9.074631750807434782e-01,8.859345108437601812e-01
3.749022406490640336e+00,1.300932770325503185e+01,2.624463782948786572e-01,1.990172494473013698e-01
3.628060362808997752e+01,3.191571327972739880e+01,1.506528913339036713e+00,1.412047230289453559e+00
1.055525389116369617e+01,3.293173112087775678e+01,1.385688221377716633e+00,1.382893925883977193e+00
4.514260268977337631e+01,1.666349556594876447e+01,1.186938968234262148e+00,1.178363589862767347e+00
4.940801505284155581e+01,1.314644264546354790e+01,5.810282304464896574e-01,5.815680566523158124e-01
4.750494722923397717e+01,3.242067859175505617e+01,1.367521462468219484e+00,1.369619486314390233e+00
9.519865746387740302e+00,2.414616693281121229e+01,2.467144346669105204e+00,2.526764646823520977e+00
2.981784943185160230e+01,3.298141186286295579e+01,1.331221064478541161e+00,1.283915295617199970e+00
4.394234779091319609e+01,2.435113562833221579e+01,2.372371537995927593e+00,2.332365577943677604e+00
3.146094765979271557e+01,2.593838667493055539e+01,2.467894587530311767e+00,2.562398761874348008e+00
3.845659259823607456e+00,2.651684119232557890e+01,1.114332742274520838e+00,1.151440285443695144e+00
1.341635701005690429e+01,3.376722986030033269e+01,1.287399852411291956e+00,1.270973800749886307e+00
3.370782340126865506e+01,2.035402160507391756e+01,1.981174736685719973e+00,1.877914321130845332e+00
1.930457881715245705e+01,2.343978151750970795e+01,2.701341685595832320e+00,2.657431858289538873e+00
8.590853599834076704e+00,2.068466468217978971e+01,1.954235855952761947e+00,1.934818426662534563e+00
2.849369759442750549e+01,1.938186270423248914e+01,1.854142484742201002e+00,1.848490913496886545e+00
