r,E
2.386197239447889640e+00,1.775484819569898010e-01
2.386957391478295776e+00,1.774186896145805437e-01
2.387717543508701468e+00,1.772890167139874462e-01
2.388477695539107604e+00,1.771594631003138298e-01
2.389237847569513740e+00,1.770300286189346872e-01
2.389997999599919876e+00,1.769007131154957113e-01
2.390758151630326012e+00,1.767715164359129343e-01
2.391518303660732148e+00,1.766424384263720060e-01
2.392278455691138284e+00,1.765134789333276943e-01
2.393038607721544420e+00,1.763846378035033857e-01
2.393798759751950112e+00,1.762559148838904743e-01
2.394558911782356247e+00,1.761273100217474741e-01
2.395319063812762383e+00,1.759988230646000740e-01
2.396079215843168519e+00,1.758704538602401390e-01
2.396839367873574655e+00,1.757422022567250997e-01
2.397599519903980791e+00,1.756140681023777850e-01
2.398359671934386927e+00,1.754860512457854238e-01
2.399119823964793063e+00,1.753581515357993115e-01
2.399879975995198755e+00,1.752303688215343103e-01
2.400640128025604891e+00,1.751027029523679612e-01
2.401400280056011027e+00,1.749751537779403732e-01
2.402160432086417163e+00,1.748477211481534455e-01
2.402920584116823299e+00,1.747204049131702575e-01
2.403680736147229435e+00,1.745932049234145134e-01
2.404440888177635571e+00,1.744661210295702647e-01
2.405201040208041707e+00,1.743391530825809665e-01
2.405961192238447843e+00,1.742123009336492001e-01
2.406721344268853535e+00,1.740855644342361730e-01
2.407481496299259671e+00,1.739589434360607478e-01
2.408241648329665807e+00,1.738324377910994145e-01
2.409001800360071943e+00,1.737060473515855963e-01
2.409761952390478079e+00,1.735797719700087893e-01
2.410522104420884215e+00,1.734536114991145350e-01
2.411282256451290351e+00,1.733275657919035040e-01
2.412042408481696487e+00,1.732016347016310798e-01
2.412802560512102179e+00,1.730758180818069147e-01
2.413562712542508315e+00,1.729501157861940974e-01
2.414322864572914451e+00,1.728245276688090137e-01
2.415083016603320587e+00,1.726990535839205143e-01
2.415843168633726723e+00,1.725736933860496369e-01
2.416603320664132859e+00,1.724484469299687461e-01
2.417363472694538995e+00,1.723233140707013389e-01
2.418123624724945131e+00,1.721982946635213507e-01
2.418883776755350823e+00,1.720733885639526284e-01
2.419643928785756959e+00,1.719485956277682914e-01
2.420404080816163095e+00,1.718239157109905380e-01
2.421164232846569231e+00,1.716993486698898952e-01
2.421924384876975367e+00,1.715748943609846644e-01
2.422684536907381503e+00,1.714505526410405323e-01
2.423444688937787639e+00,1.713263233670699326e-01
2.424204840968193775e+00,1.712022063963316576e-01
2.424964992998599467e+00,1.710782015863302474e-01
2.425725145029005603e+00,1.709543087948153794e-01
2.426485297059411739e+00,1.708305278797815907e-01
2.427245449089817875e+00,1.707068586994676673e-01
2.428005601120224011e+00,1.705833011123560894e-01
2.428765753150630147e+00,1.704598549771725313e-01
2.429525905181036283e+00,1.703365201528853623e-01
2.430286057211442419e+00,1.702132964987051467e-01
2.431046209241848111e+00,1.700901838740842553e-01
2.431806361272254247e+00,1.699671821387159498e-01
2.432566513302660383e+00,1.698442911525344656e-01
2.433326665333066519e+00,1.697215107757140407e-01
2.434086817363472655e+00,1.695988408686687210e-01
2.434846969393878791e+00,1.694762812920516115e-01
2.435607121424284927e+00,1.693538319067545428e-01
2.436367273454691063e+00,1.692314925739075160e-01
2.437127425485096754e+00,1.691092631548783420e-01
2.437887577515502890e+00,1.689871435112716980e-01
2.438647729545909026e+00,1.688651335049292102e-01
2.439407881576315162e+00,1.687432329979286771e-01
2.440168033606721298e+00,1.686214418525835423e-01
2.440928185637127434e+00,1.684997599314425054e-01
2.441688337667533570e+00,1.683781870972890227e-01
2.442448489697939706e+00,1.682567232131406687e-01
2.443208641728345398e+00,1.681353681422489421e-01
2.443968793758751534e+00,1.680141217480984328e-01
2.444728945789157670e+00,1.678929838944065722e-01
2.445489097819563806e+00,1.677719544451231615e-01
2.446249249849969942e+00,1.676510332644297607e-01
2.447009401880376078e+00,1.675302202167392451e-01
2.447769553910782214e+00,1.674095151666953607e-01
2.448529705941188350e+00,1.672889179791722525e-01
2.449289857971594042e+00,1.671684285192739650e-01
2.450050010002000178e+00,1.670480466523338314e-01
2.450810162032406314e+00,1.669277722439142519e-01
2.451570314062812450e+00,1.668076051598060827e-01
2.452330466093218586e+00,1.666875452660282197e-01
2.453090618123624722e+00,1.665675924288269605e-01
2.453850770154030858e+00,1.664477465146757540e-01
2.454610922184436994e+00,1.663280073902745071e-01
2.455371074214842686e+00,1.662083749225494733e-01
2.456131226245248822e+00,1.660888489786522815e-01
2.456891378275654958e+00,1.659694294259598246e-01
2.457651530306061094e+00,1.658501161320738437e-01
2.458411682336467230e+00,1.657309089648201506e-01
2.459171834366873366e+00,1.656118077922484333e-01
2.459931986397279502e+00,1.654928124826316738e-01
2.460692138427685638e+00,1.653739229044656756e-01
2.461452290458091330e+00,1.652551389264688142e-01
2.462212442488497466e+00,1.651364604175810658e-01
2.462972594518903602e+00,1.650178872469642566e-01
2.463732746549309738e+00,1.648994192840009809e-01
2.464492898579715874e+00,1.647810563982945453e-01
2.465253050610122010e+00,1.646627984596683025e-01
2.466013202640528146e+00,1.645446453381652629e-01
2.466773354670934282e+00,1.644265969040476782e-01
2.467533506701339974e+00,1.643086530277966251e-01
2.468293658731746110e+00,1.641908135801112834e-01
2.469053810762152246e+00,1.640730784319087976e-01
2.469813962792558382e+00,1.639554474543238050e-01
2.470574114822964518e+00,1.638379205187077969e-01
2.471334266853370654e+00,1.637204974966288140e-01
2.472094418883776790e+00,1.636031782598709461e-01
2.472854570914182926e+00,1.634859626804339161e-01
2.473614722944589062e+00,1.633688506305326360e-01
2.474374874974994754e+00,1.632518419825968459e-01
2.475135027005400890e+00,1.631349366092702813e-01
2.475895179035807026e+00,1.630181343834108953e-01
2.476655331066213162e+00,1.629014351780898595e-01
2.477415483096619297e+00,1.627848388665913693e-01
2.478175635127025433e+00,1.626683453224121723e-01
2.478935787157431569e+00,1.625519544192610966e-01
2.479695939187837705e+00,1.624356660310586897e-01
2.480456091218243397e+00,1.623194800319367470e-01
2.481216243248649533e+00,1.622033962962377562e-01
2.481976395279055669e+00,1.620874146985146758e-01
2.482736547309461805e+00,1.619715351135303794e-01
2.483496699339867941e+00,1.618557574162572399e-01
2.484256851370274077e+00,1.617400814818767685e-01
2.485017003400680213e+00,1.616245071857791149e-01
2.485777155431086349e+00,1.615090344035625958e-01
2.486537307461492041e+00,1.613936630110334447e-01
2.487297459491898177e+00,1.612783928842050907e-01
2.488057611522304313e+00,1.611632238992981025e-01
2.488817763552710449e+00,1.610481559327394396e-01
2.489577915583116585e+00,1.609331888611623129e-01
2.490338067613522721e+00,1.608183225614054912e-01
2.491098219643928857e+00,1.607035569105131345e-01
2.491858371674334993e+00,1.605888917857341558e-01
2.492618523704740685e+00,1.604743270645219710e-01
2.493378675735146821e+00,1.603598626245338332e-01
2.494138827765552957e+00,1.602454983436308322e-01
2.494898979795959093e+00,1.601312340998771455e-01
2.495659131826365229e+00,1.600170697715396217e-01
2.496419283856771365e+00,1.599030052370876698e-01
2.497179435887177501e+00,1.597890403751924815e-01
2.497939587917583637e+00,1.596751750647268653e-01
2.498699739947989329e+00,1.595614091847647464e-01
2.499459891978395465e+00,1.594477426145805843e-01
2.500220044008801601e+00,1.593341752336493722e-01
2.500980196039207737e+00,1.592207069216459436e-01
2.501740348069613873e+00,1.591073375584446115e-01
2.502500500100020009e+00,1.589940670241187237e-01
2.503260652130426145e+00,1.588808951989403861e-01
2.504020804160832281e+00,1.587678219633799626e-01
2.504780956191237973e+00,1.586548471981056585e-01
2.505541108221644109e+00,1.585419707839831049e-01
2.506301260252050245e+00,1.584291926020751085e-01
2.507061412282456381e+00,1.583165125336411794e-01
2.507821564312862517e+00,1.582039304601369489e-01
2.508581716343268653e+00,1.580914462632140027e-01
2.509341868373674789e+00,1.579790598247194644e-01
2.510102020404080925e+00,1.578667710266954682e-01
2.510862172434486617e+00,1.577545797513788539e-01
2.511622324464892753e+00,1.576424858812007224e-01
2.512382476495298889e+00,1.575304892987860750e-01
2.513142628525705025e+00,1.574185898869535083e-01
2.513902780556111161e+00,1.573067875287146034e-01
2.514662932586517297e+00,1.571950821072737869e-01
2.515423084616923433e+00,1.570834735060278042e-01
2.516183236647329569e+00,1.569719616085651914e-01
2.516943388677735260e+00,1.568605462986663313e-01
2.517703540708141396e+00,1.567492274603024260e-01
2.518463692738547532e+00,1.566380049776356920e-01
2.519223844768953668e+00,1.565268787350187485e-01
2.519983996799359804e+00,1.564158486169941187e-01
2.520744148829765940e+00,1.563049145082940072e-01
2.521504300860172076e+00,1.561940762938399119e-01
2.522264452890578212e+00,1.560833338587421792e-01
2.523024604920983904e+00,1.559726870882995609e-01
2.523784756951390040e+00,1.558621358679989910e-01
2.524544908981796176e+00,1.557516800835150594e-01
2.525305061012202312e+00,1.556413196207098171e-01
2.526065213042608448e+00,1.555310543656321931e-01
2.526825365073014584e+00,1.554208842045177730e-01
2.527585517103420720e+00,1.553108090237882988e-01
2.528345669133826856e+00,1.552008287100514194e-01
2.529105821164232548e+00,1.550909431501002744e-01
2.529865973194638684e+00,1.549811522309128553e-01
2.530626125225044820e+00,1.548714558396522556e-01
2.531386277255450956e+00,1.547618538636656160e-01
2.532146429285857092e+00,1.546523461904842356e-01
2.532906581316263228e+00,1.545429327078229886e-01
2.533666733346669364e+00,1.544336133035799641e-01
2.534426885377075500e+00,1.543243878658360768e-01
2.535187037407481192e+00,1.542152562828549567e-01
2.535947189437887328e+00,1.541062184430820881e-01
2.536707341468293464e+00,1.539972742351449209e-01
2.537467493498699600e+00,1.538884235478522600e-01
2.538227645529105736e+00,1.537796662701940709e-01
2.538987797559511872e+00,1.536710022913407858e-01
2.539747949589918008e+00,1.535624315006433593e-01
2.540508101620324144e+00,1.534539537876326021e-01
2.541268253650730280e+00,1.533455690420189865e-01
2.542028405681135972e+00,1.532372771536922307e-01
2.542788557711542108e+00,1.531290780127208262e-01
2.543548709741948244e+00,1.530209715093518996e-01
2.544308861772354380e+00,1.529129575340107405e-01
2.545069013802760516e+00,1.528050359773004407e-01
2.545829165833166652e+00,1.526972067300015057e-01
2.546589317863572788e+00,1.525894696830715769e-01
2.547349469893978924e+00,1.524818247276450989e-01
2.548109621924384616e+00,1.523742717550329029e-01
2.548869773954790752e+00,1.522668106567216795e-01
2.549629925985196888e+00,1.521594413243740340e-01
2.550390078015603024e+00,1.520521636498277929e-01
2.551150230046009160e+00,1.519449775250958645e-01
2.551910382076415296e+00,1.518378828423657123e-01
2.552670534106821432e+00,1.517308794939991601e-01
2.553430686137227568e+00,1.516239673725319481e-01
2.554190838167633260e+00,1.515171463706734556e-01
2.554950990198039396e+00,1.514104163813062010e-01
2.555711142228445532e+00,1.513037772974856754e-01
2.556471294258851668e+00,1.511972290124400375e-01
2.557231446289257804e+00,1.510907714195695306e-01
2.557991598319663940e+00,1.509844044124463713e-01
2.558751750350070076e+00,1.508781278848142504e-01
2.559511902380476212e+00,1.507719417305880549e-01
2.560272054410881903e+00,1.506658458438536186e-01
2.561032206441288039e+00,1.505598401188671387e-01
2.561792358471694175e+00,1.504539244500550654e-01
2.562552510502100311e+00,1.503480987320137685e-01
2.563312662532506447e+00,1.502423628595089822e-01
2.564072814562912583e+00,1.501367167274756942e-01
2.564832966593318719e+00,1.500311602310177017e-01
2.565593118623724855e+00,1.499256932654073060e-01
2.566353270654130547e+00,1.498203157260850071e-01
2.567113422684536683e+00,1.497150275086589488e-01
2.567873574714942819e+00,1.496098285089049462e-01
2.568633726745348955e+00,1.495047186227659863e-01
2.569393878775755091e+00,1.493996977463517839e-01
2.570154030806161227e+00,1.492947657759386149e-01
2.570914182836567363e+00,1.491899226079689278e-01
2.571674334866973499e+00,1.490851681390509831e-01
2.572434486897379191e+00,1.489805022659586864e-01
2.573194638927785327e+00,1.488759248856308115e-01
2.573954790958191463e+00,1.487714358951713056e-01
2.574714942988597599e+00,1.486670351918485400e-01
2.575475095019003735e+00,1.485627226730951156e-01
2.576235247049409871e+00,1.484584982365074191e-01
2.576995399079816007e+00,1.483543617798455394e-01
2.577755551110222143e+00,1.482503132010327407e-01
2.578515703140627835e+00,1.481463523981552677e-01
2.579275855171033971e+00,1.480424792694617353e-01
2.580036007201440107e+00,1.479386937133632396e-01
2.580796159231846243e+00,1.478349956284328304e-01
2.581556311262252379e+00,1.477313849134050949e-01
2.582316463292658515e+00,1.476278614671759637e-01
2.583076615323064651e+00,1.475244251888024327e-01
2.583836767353470787e+00,1.474210759775020918e-01
2.584596919383876479e+00,1.473178137326529580e-01
2.585357071414282615e+00,1.472146383537929482e-01
2.586117223444688751e+00,1.471115497406199069e-01
2.586877375475094887e+00,1.470085477929910511e-01
2.587637527505501023e+00,1.469056324109225820e-01
2.588397679535907159e+00,1.468028034945896010e-01
2.589157831566313295e+00,1.467000609443256665e-01
2.589917983596719431e+00,1.465974046606224879e-01
2.590678135627125123e+00,1.464948345441297040e-01
2.591438287657531259e+00,1.463923504956543553e-01
2.592198439687937395e+00,1.462899524161608011e-01
2.592958591718343531e+00,1.461876402067703862e-01
2.593718743748749667e+00,1.460854137687609133e-01
2.594478895779155803e+00,1.459832730035667270e-01
2.595239047809561939e+00,1.458812178127779635e-01
2.595999199839968075e+00,1.457792480981405792e-01
2.596759351870373767e+00,1.456773637615559336e-01
2.597519503900779902e+00,1.455755647050803736e-01
2.598279655931186038e+00,1.454738508309250666e-01
2.599039807961592174e+00,1.453722220414557786e-01
2.599799959991998310e+00,1.452706782391922913e-01
2.600560112022404446e+00,1.451692193268083186e-01
2.601320264052810582e+00,1.450678452071312852e-01
2.602080416083216718e+00,1.449665557831417151e-01
2.602840568113622854e+00,1.448653509579732046e-01
2.603600720144028546e+00,1.447642306349120056e-01
2.604360872174434682e+00,1.446631947173966370e-01
2.605121024204840818e+00,1.445622431090178850e-01
2.605881176235246954e+00,1.444613757135182197e-01
2.606641328265653090e+00,1.443605924347916569e-01
2.607401480296059226e+00,1.442598931768832859e-01
2.608161632326465362e+00,1.441592778439892419e-01
2.608921784356871498e+00,1.440587463404561785e-01
2.609681936387277190e+00,1.439582985707811291e-01
2.610442088417683326e+00,1.438579344396109239e-01
2.611202240448089462e+00,1.437576538517423841e-01
2.611962392478495598e+00,1.436574567121216561e-01
2.612722544508901734e+00,1.435573429258440170e-01
2.613482696539307870e+00,1.434573123981535692e-01
