t,H,H_slow,V_freq,dH_dt,dH_dt_noisy
1.656931386277255456e+02,2.217211368552602924e-01,2.292191682159216148e-01,9.822805974527486217e-02,-1.448419120061517421e-04,-4.719501436701098321e-04
1.657531506301260151e+02,2.217124484184462008e-01,2.292041754628554029e-01,9.823563718905527209e-02,-1.447145958144479064e-04,-3.775930102144584987e-05
1.658131626325265131e+02,2.217037676194258400e-01,2.291891953158546325e-01,9.824320748149434346e-02,-1.445873871187561624e-04,1.410595313420340302e-04
1.658731746349269827e+02,2.216950944517541433e-01,2.291742277649798099e-01,9.825077062917411674e-02,-1.444602858335511733e-04,-2.856138065540494509e-04
1.659331866373274522e+02,2.216864289089907070e-01,2.291592728002984636e-01,9.825832663867094252e-02,-1.443332918733431641e-04,-3.165290775697906156e-04
1.659931986397279502e+02,2.216777709846997624e-01,2.291443304118852275e-01,9.826587551655546759e-02,-1.442064051526683807e-04,-1.025655242505297789e-04
1.660532106421284197e+02,2.216691206724502317e-01,2.291294005898218689e-01,9.827341726939269051e-02,-1.440796255861012329e-04,-5.170314214420228174e-05
1.661132226445289177e+02,2.216604779658156721e-01,2.291144833241971490e-01,9.828095190374193380e-02,-1.439529530882412839e-04,-3.202556276293092041e-05
1.661732346469293873e+02,2.216518428583743316e-01,2.290995786051069349e-01,9.828847942615678845e-02,-1.438263875737271283e-04,-2.314224271282759528e-04
1.662332466493298568e+02,2.216432153437091213e-01,2.290846864226541990e-01,9.829599984318521111e-02,-1.436999289572225141e-04,-5.306850284148491737e-04
1.662932586517303548e+02,2.216345954154075315e-01,2.290698067669489357e-01,9.830351316136948236e-02,-1.435735771534241492e-04,1.464825126444598935e-04
1.663532706541308244e+02,2.216259830670618547e-01,2.290549396281082728e-01,9.831101938724615130e-02,-1.434473320770643032e-04,-2.422085416505636983e-04
1.664132826565312939e+02,2.216173782922689073e-01,2.290400849962563601e-01,9.831851852734613262e-02,-1.433211936429021338e-04,1.065720820444406676e-04
1.664732946589317919e+02,2.216087810846302797e-01,2.290252428615244529e-01,9.832601058819465112e-02,-1.431951617657332282e-04,-5.389623482892872026e-04
1.665333066613322615e+02,2.216001914377521143e-01,2.290104132140508841e-01,9.833349557631122784e-02,-1.430692363603791942e-04,-6.925363812941622032e-05
1.665933186637327310e+02,2.215916093452452995e-01,2.289955960439810922e-01,9.834097349820973555e-02,-1.429434173416954668e-04,-2.423241327801148987e-04
1.666533306661332290e+02,2.215830348007253314e-01,2.289807913414675378e-01,9.834844436039832938e-02,-1.428177046245713080e-04,-3.585473560626595215e-04
1.667133426685336985e+02,2.215744677978124244e-01,2.289659990966697589e-01,9.835590816937953007e-02,-1.426920981239280725e-04,5.026755807083346708e-05
1.667733546709341965e+02,2.215659083301313725e-01,2.289512192997544271e-01,9.836336493165012684e-02,-1.425665977547140029e-04,1.140968700114940539e-04
1.668333666733346661e+02,2.215573563913117161e-01,2.289364519408952359e-01,9.837081465370126065e-02,-1.424412034319137710e-04,-2.589172057767190165e-04
1.668933786757351356e+02,2.215488119749875751e-01,2.289216970102729842e-01,9.837825734201838257e-02,-1.423159150705424064e-04,-1.375856668559016262e-05
1.669533906781356336e+02,2.215402750747978156e-01,2.289069544980755488e-01,9.838569300308125376e-02,-1.421907325856470311e-04,-3.556958503101596879e-04
1.670134026805361032e+02,2.215317456843858834e-01,2.288922243944978563e-01,9.839312164336398714e-02,-1.420656558923059920e-04,-2.649062317596444357e-04
1.670734146829365727e+02,2.215232237973999430e-01,2.288775066897419386e-01,9.840054326933495021e-02,-1.419406849056305958e-04,-1.906639180574974419e-04
1.671334266853370707e+02,2.215147094074927936e-01,2.288628013740168776e-01,9.840795788745691774e-02,-1.418158195407625069e-04,-2.108176911318165425e-04
1.671934386877375402e+02,2.215062025083218977e-01,2.288481084375388608e-01,9.841536550418689133e-02,-1.416910597128763494e-04,-1.483599257146465196e-05
1.672534506901380382e+02,2.214977030935493807e-01,2.288334278705311253e-01,9.842276612597626595e-02,-1.415664053371805745e-04,-3.812318940632661258e-04
1.673134626925385078e+02,2.214892111568420030e-01,2.288187596632240139e-01,9.843015975927070504e-02,-1.414418563289096542e-04,5.087377064204919724e-05
1.673734746949389773e+02,2.214807266918712714e-01,2.288041038058549193e-01,9.843754641051020993e-02,-1.413174126033362246e-04,5.065029864964557958e-05
1.674334866973394753e+02,2.214722496923132167e-01,2.287894602886683393e-01,9.844492608612911977e-02,-1.411930740757615446e-04,-1.844184303062988348e-04
1.674934986997399449e+02,2.214637801518486715e-01,2.287748291019158220e-01,9.845229879255606997e-02,-1.410688406615207002e-04,-3.761911427194720948e-04
1.675535107021404144e+02,2.214553180641630481e-01,2.287602102358559930e-01,9.845966453621399217e-02,-1.409447122759826046e-04,-6.130345232602464785e-04
1.676135227045409124e+02,2.214468634229463939e-01,2.287456036807545556e-01,9.846702332352019749e-02,-1.408206888345387223e-04,-1.533336512449945269e-04
1.676735347069413820e+02,2.214384162218935026e-01,2.287310094268843186e-01,9.847437516088627940e-02,-1.406967702526256206e-04,-2.828590742811630315e-04
1.677335467093418799e+02,2.214299764547037752e-01,2.287164274645251127e-01,9.848172005471812762e-02,-1.405729564457015510e-04,-1.202402242408340591e-04
1.677935587117423495e+02,2.214215441150812758e-01,2.287018577839639299e-01,9.848905801141599747e-02,-1.404492473292655308e-04,-3.499082861266781348e-04
1.678535707141428190e+02,2.214131191967347312e-01,2.286873003754947564e-01,9.849638903737444051e-02,-1.403256428188391289e-04,-1.397965565817439379e-04
1.679135827165433170e+02,2.214047016933775591e-01,2.286727552294186838e-01,9.850371313898231840e-02,-1.402021428299855474e-04,-1.524139252231163349e-04
1.679735947189437866e+02,2.213962915987277846e-01,2.286582223360438815e-01,9.851103032262284454e-02,-1.400787472782905399e-04,-1.378468763279589642e-04
1.680336067213442561e+02,2.213878889065081235e-01,2.286437016856856241e-01,9.851834059467350080e-02,-1.399554560793840954e-04,-8.329993763432591125e-05
1.680936187237447541e+02,2.213794936104459543e-01,2.286291932686661810e-01,9.852564396150613468e-02,-1.398322691489135502e-04,-8.194344586420976772e-05
1.681536307261452237e+02,2.213711057042733465e-01,2.286146970753150098e-01,9.853294042948687603e-02,-1.397091864025739455e-04,5.267336594644463077e-05
1.682136427285456932e+02,2.213627251817269492e-01,2.286002130959685630e-01,9.854023000497622031e-02,-1.395862077560811390e-04,-2.948354153318412038e-04
1.682736547309461912e+02,2.213543520365481299e-01,2.285857413209703981e-01,9.854751269432893146e-02,-1.394633331251865505e-04,3.342732396189549435e-06
1.683336667333466607e+02,2.213459862624829189e-01,2.285712817406711228e-01,9.855478850389411127e-02,-1.393405624256754266e-04,-1.074417044655739728e-04
1.683936787357471587e+02,2.213376278532819541e-01,2.285568343454284779e-01,9.856205744001519942e-02,-1.392178955733616372e-04,-2.218866756556214272e-04
1.684536907381476283e+02,2.213292768027006474e-01,2.285423991256072263e-01,9.856931950902993178e-02,-1.390953324841006852e-04,-3.362628104903881690e-04
1.685137027405480978e+02,2.213209331044989348e-01,2.285279760715792641e-01,9.857657471727036824e-02,-1.389728730737662885e-04,1.501385651353189855e-04
1.685737147429485958e+02,2.213125967524414983e-01,2.285135651737234541e-01,9.858382307106287878e-02,-1.388505172582755326e-04,-9.119290414163545204e-05
1.686337267453490654e+02,2.213042677402976555e-01,2.284991664224259034e-01,9.859106457672818513e-02,-1.387282649535732590e-04,-2.407038730980232306e-04
1.686937387477495349e+02,2.212959460618414143e-01,2.284847798080796299e-01,9.859829924058127748e-02,-1.386061160756372687e-04,-1.238471369011981773e-04
1.687537507501500329e+02,2.212876317108513624e-01,2.284704053210848407e-01,9.860552706893152553e-02,-1.384840705404783226e-04,-1.371329139191774659e-04
1.688137627525505025e+02,2.212793246811108616e-01,2.284560429518487368e-01,9.861274806808255355e-02,-1.383621282641410086e-04,-2.414525891709758869e-04
1.688737747549510004e+02,2.212710249664078255e-01,2.284416926907857082e-01,9.861996224433235148e-02,-1.382402891626950681e-04,-4.107794969155581857e-04
1.689337867573514700e+02,2.212627325605348860e-01,2.284273545283170836e-01,9.862716960397321930e-02,-1.381185531522536106e-04,-1.073331425130609874e-04
1.689937987597519395e+02,2.212544474572893660e-01,2.284130284548713807e-01,9.863437015329175328e-02,-1.379969201489575012e-04,-1.697271609933026157e-04
1.690538107621524375e+02,2.212461696504731679e-01,2.283987144608841113e-01,9.864156389856888751e-02,-1.378753900689736259e-04,-1.931418251259660063e-04
1.691138227645529071e+02,2.212378991338929402e-01,2.283844125367979483e-01,9.864875084607989397e-02,-1.377539628285131060e-04,5.767166787651952127e-05
1.691738347669533766e+02,2.212296359013599112e-01,2.283701226730625866e-01,9.865593100209431310e-02,-1.376326383438113490e-04,-3.967132050766337156e-04
1.692338467693538746e+02,2.212213799466899999e-01,2.283558448601347712e-01,9.866310437287605095e-02,-1.375114165311358549e-04,-3.256685926353474121e-04
1.692938587717543442e+02,2.212131312637038438e-01,2.283415790884783803e-01,9.867027096468330982e-02,-1.373902973067940222e-04,-1.049633036673243230e-04
1.693538707741548421e+02,2.212048898462266322e-01,2.283273253485643695e-01,9.867743078376861598e-02,-1.372692805871149335e-04,2.826538410101141490e-05
1.694138827765553117e+02,2.211966556880883283e-01,2.283130836308707168e-01,9.868458383637881970e-02,-1.371483662884719068e-04,-1.552056597323739308e-05
1.694738947789557812e+02,2.211884287831234752e-01,2.282988539258825056e-01,9.869173012875506745e-02,-1.370275543272634136e-04,7.544584235466870407e-06
1.695339067813562792e+02,2.211802091251713065e-01,2.282846362240919524e-01,9.869886966713287135e-02,-1.369068446199226199e-04,-5.711617050795036142e-04
1.695939187837567488e+02,2.211719967080757188e-01,2.282704305159982405e-01,9.870600245774199810e-02,-1.367862370829147842e-04,-3.787655609912427002e-05
1.696539307861572183e+02,2.211637915256852716e-01,2.282562367921077140e-01,9.871312850680658002e-02,-1.366657316327398591e-04,-5.341482773410756110e-05
1.697139427885577163e+02,2.211555935718531596e-01,2.282420550429337669e-01,9.872024782054508729e-02,-1.365453281859264206e-04,-6.405511549356494340e-07
1.697739547909581859e+02,2.211474028404372683e-01,2.282278852589968432e-01,9.872736040517023082e-02,-1.364250266590386063e-04,-2.715247631758811991e-04
1.698339667933586838e+02,2.211392193253001182e-01,2.282137274308245478e-01,9.873446626688911487e-02,-1.363048269686726460e-04,-3.460012158525354405e-05
1.698939787957591534e+02,2.211310430203088928e-01,2.281995815489514523e-01,9.874156541190313996e-02,-1.361847290314577297e-04,6.298353893811550622e-05
1.699539907981596230e+02,2.211228739193354942e-01,2.281854476039192614e-01,9.874865784640800281e-02,-1.360647327640568741e-04,1.823683632759858712e-04
1.700140028005601209e+02,2.211147120162564317e-01,2.281713255862767853e-01,9.875574357659375191e-02,-1.359448380831660558e-04,-8.471743072981534936e-05
1.700740148029605905e+02,2.211065573049528221e-01,2.281572154865798563e-01,9.876282260864473195e-02,-1.358250449055064049e-04,-3.974458251289431586e-04
1.701340268053610600e+02,2.210984097793105840e-01,2.281431172953913844e-01,9.876989494873961162e-02,-1.357053531478432870e-04,-1.235676394298216912e-04
1.701940388077615580e+02,2.210902694332201324e-01,2.281290310032814128e-01,9.877696060305139747e-02,-1.355857627269663537e-04,-6.828511742844859842e-06
1.702540508101620276e+02,2.210821362605767115e-01,2.281149566008270346e-01,9.878401957774737840e-02,-1.354662735597051554e-04,-3.259907894710683130e-05
1.703140628125624971e+02,2.210740102552800901e-01,2.281008940786123651e-01,9.879107187898920894e-02,-1.353468855629169978e-04,2.444960102624742725e-04
1.703740748149629951e+02,2.210658914112347273e-01,2.280868434272286804e-01,9.879811751293281208e-02,-1.352275986534895447e-04,-1.733712886001829946e-04
1.704340868173634647e+02,2.210577797223498286e-01,2.280728046372742790e-01,9.880515648572846255e-02,-1.351084127483512254e-04,-3.347430303378194725e-04
1.704940988197639626e+02,2.210496751825391515e-01,2.280587776993545368e-01,9.881218880352074518e-02,-1.349893277644564904e-04,-2.591112701701491850e-04
1.705541108221644322e+02,2.210415777857211717e-01,2.280447626040819353e-01,9.881921447244856882e-02,-1.348703436187988214e-04,-3.418180740759070016e-06
1.706141228245649017e+02,2.210334875258190002e-01,2.280307593420760337e-01,9.882623349864516626e-02,-1.347514602283959861e-04,-2.914555415375196142e-04
1.706741348269653997e+02,2.210254043967604387e-01,2.280167679039634410e-01,9.883324588823805268e-02,-1.346326775103082532e-04,-3.388367895573119121e-04
1.707341468293658693e+02,2.210173283924779242e-01,2.280027882803778438e-01,9.884025164734910884e-02,-1.345139953816245140e-04,-2.980407955417605729e-04
1.707941588317663388e+02,2.210092595069085564e-01,2.279888204619600345e-01,9.884725078209449789e-02,-1.343954137594622830e-04,1.062716853857884470e-04
1.708541708341668368e+02,2.210011977339940981e-01,2.279748644393578549e-01,9.885424329858474857e-02,-1.342769325609807080e-04,-8.545972175993959844e-05
1.709141828365673064e+02,2.209931430676810027e-01,2.279609202032262250e-01,9.886122920292464422e-02,-1.341585517033675595e-04,-1.987783146162132222e-04
1.709741948389678043e+02,2.209850955019203311e-01,2.279469877442271419e-01,9.886820850121333382e-02,-1.340402711038427008e-04,3.570207726104855650e-05
1.710342068413682739e+02,2.209770550306678349e-01,2.279330670530297365e-01,9.887518119954429030e-02,-1.339220906796563526e-04,3.809177880253106262e-06
1.710942188437687435e+02,2.209690216478839286e-01,2.279191581203101058e-01,9.888214730400526897e-02,-1.338040103480995016e-04,-3.244344565605060534e-04
1.711542308461692414e+02,2.209609953475336619e-01,2.279052609367515358e-01,9.888910682067836300e-02,-1.336860300264917575e-04,3.255897463250851092e-05
1.712142428485697110e+02,2.209529761235868028e-01,2.278913754930442792e-01,9.889605975563998952e-02,-1.335681496321856898e-04,-8.336535484062545533e-05
1.712742548509701805e+02,2.209449639700177270e-01,2.278775017798857772e-01,9.890300611496087579e-02,-1.334503690825685623e-04,-5.387891582366222858e-04
1.713342668533706785e+02,2.209369588808054730e-01,2.278636397879804654e-01,9.890994590470608694e-02,-1.333326882950588640e-04,-3.655879304318441006e-04
1.713942788557711481e+02,2.209289608499337421e-01,2.278497895080398850e-01,9.891687913093497042e-02,-1.332151071871080436e-04,-7.942914376201650698e-05
1.714542908581716461e+02,2.209209698713909542e-01,2.278359509307826825e-01,9.892380579970123933e-02,-1.330976256762048462e-04,-3.474451238206303894e-05
1.715143028605721156e+02,2.209129859391709139e-01,2.278221240469024411e-01,9.893072591707455232e-02,-1.329802436811581418e-04,-1.873609786127889169e-04
1.715743148629725852e+02,2.209050090473024530e-01,2.278083088467481587e-01,9.893763948934590491e-02,-1.328629611363017077e-04,-3.277103765260161406e-04
1.716343268653730831e+02,2.208970391898548713e-01,2.277945053209324555e-01,9.894454652260452343e-02,-1.327457779680980138e-04,-8.120742407195308743e-05
1.716943388677735527e+02,2.208890763609037688e-01,2.277807134601823880e-01,9.895144702285922633e-02,-1.326286940989728283e-04,-4.916662268735771946e-04
1.717543508701740222e+02,2.208811205545287704e-01,2.277669332552314241e-01,9.895834099611386381e-02,-1.325117094513683993e-04,-1.987237977632027078e-05
1.718143628725745202e+02,2.208731717648136916e-01,2.277531646968193602e-01,9.896522844836748434e-02,-1.323948239477668737e-04,-1.594807451335823159e-04
1.718743748749749898e+02,2.208652299858464285e-01,2.277394077756924873e-01,9.897210938561415428e-02,-1.322780375106712147e-04,-1.348369961978209254e-04
1.719343868773754593e+02,2.208572952117190125e-01,2.277256624826034526e-01,9.897898381384309663e-02,-1.321613500626164783e-04,-2.579818129892940586e-04
1.719943988797759573e+02,2.208493674365275827e-01,2.277119288083112592e-01,9.898585173903866330e-02,-1.320447615261672106e-04,3.489021712482480594e-05
1.720544108821764269e+02,2.208414466543724974e-01,2.276982067435814050e-01,9.899271316718023794e-02,-1.319282718239209173e-04,-5.892909028693250027e-04
1.721144228845769248e+02,2.208335328593581115e-01,2.276844962791857441e-01,9.899956810424238862e-02,-1.318118808784993906e-04,-3.000549666394243314e-04
