X,A,A_noisy
2.532240497888419739e+01,7.777587679837275614e-01,7.898055978056736093e-01
2.533127361635919428e+01,7.777931540755499418e-01,7.807052299360387471e-01
2.534014225383418761e+01,7.778275122745731407e-01,7.855480740269777939e-01
2.534901089130918095e+01,7.778618426129587649e-01,7.908554552387092595e-01
2.535787952878417784e+01,7.778961451228211255e-01,7.753083511427933949e-01
2.536674816625917117e+01,7.779304198362270162e-01,7.876067176722626462e-01
2.537561680373416451e+01,7.779646667851967123e-01,7.826176997527762857e-01
2.538448544120916139e+01,7.779988860017033048e-01,7.915162397404099659e-01
2.539335407868415473e+01,7.780330775176724778e-01,7.827347274274785160e-01
2.540222271615914806e+01,7.780672413649839525e-01,7.991065068275271521e-01
2.541109135363414140e+01,7.781013775754698214e-01,7.773193011642027805e-01
2.541995999110913829e+01,7.781354861809163248e-01,7.806520659671702944e-01
2.542882862858413162e+01,7.781695672130625185e-01,7.714634660452895920e-01
2.543769726605912496e+01,7.782036207036012732e-01,7.847392246670533700e-01
2.544656590353412184e+01,7.782376466841789409e-01,7.818601437406395016e-01
2.545543454100911518e+01,7.782716451863953555e-01,7.566197894848738503e-01
2.546430317848410851e+01,7.783056162418042767e-01,7.603208984654560298e-01
2.547317181595910540e+01,7.783395598819133898e-01,7.663587312362819537e-01
2.548204045343409874e+01,7.783734761381844169e-01,7.711399127556402000e-01
2.549090909090909207e+01,7.784073650420325619e-01,7.954348346718324025e-01
2.549977772838408896e+01,7.784412266248272871e-01,7.775263991691722110e-01
2.550864636585908229e+01,7.784750609178925362e-01,7.774347019745688758e-01
2.551751500333407563e+01,7.785088679525057342e-01,7.830747415626179153e-01
2.552638364080907252e+01,7.785426477598998973e-01,7.817601967254663720e-01
2.553525227828406585e+01,7.785764003712610792e-01,7.904879082557876302e-01
2.554412091575905919e+01,7.786101258177303697e-01,7.771054568154283082e-01
2.555298955323405252e+01,7.786438241304034502e-01,7.720294839314773006e-01
2.556185819070904941e+01,7.786774953403307054e-01,7.834911564996607236e-01
2.557072682818404274e+01,7.787111394785174445e-01,7.896546460622085872e-01
2.557959546565903608e+01,7.787447565759225698e-01,7.800309812409923493e-01
2.558846410313403297e+01,7.787783466634612406e-01,7.718841213456093531e-01
2.559733274060902630e+01,7.788119097720030970e-01,7.813856475093805543e-01
2.560620137808401964e+01,7.788454459323723711e-01,7.763787403926881714e-01
2.561507001555901653e+01,7.788789551753489970e-01,7.709900170774637296e-01
2.562393865303400986e+01,7.789124375316678339e-01,7.907292951146805970e-01
2.563280729050900320e+01,7.789458930320189989e-01,7.718110475995086928e-01
2.564167592798400008e+01,7.789793217070479781e-01,7.738740711028584407e-01
2.565054456545899342e+01,7.790127235873556266e-01,7.683031391921854025e-01
2.565941320293398675e+01,7.790460987034981688e-01,7.766109644850512916e-01
2.566828184040898364e+01,7.790794470859877530e-01,7.866618145908466087e-01
2.567715047788397698e+01,7.791127687652917855e-01,7.675909406933570933e-01
2.568601911535897031e+01,7.791460637718340410e-01,7.830979540351522550e-01
2.569488775283396365e+01,7.791793321359931079e-01,7.772449730302383175e-01
2.570375639030896053e+01,7.792125738881040542e-01,7.710727708581657236e-01
2.571262502778395387e+01,7.792457890584580937e-01,8.057016815913846663e-01
2.572149366525894720e+01,7.792789776773022536e-01,7.808554999760705106e-01
2.573036230273394409e+01,7.793121397748392631e-01,7.827706281358308704e-01
2.573923094020893743e+01,7.793452753812286637e-01,7.631330764100121566e-01
2.574809957768393076e+01,7.793783845265860322e-01,8.052179523547515760e-01
2.575696821515892765e+01,7.794114672409832023e-01,7.824096387244794393e-01
2.576583685263392098e+01,7.794445235544484873e-01,7.822328397686075796e-01
2.577470549010891432e+01,7.794775534969665687e-01,7.917081323628790690e-01
2.578357412758391121e+01,7.795105570984790511e-01,7.788489660037272166e-01
2.579244276505890454e+01,7.795435343888836854e-01,7.806167732322653041e-01
2.580131140253389788e+01,7.795764853980353681e-01,7.674105467907440525e-01
2.581018004000889476e+01,7.796094101557454747e-01,7.743416250887131813e-01
2.581904867748388810e+01,7.796423086917825263e-01,7.744075969266149828e-01
2.582791731495888143e+01,7.796751810358717449e-01,7.892065246575733495e-01
2.583678595243387477e+01,7.797080272176954985e-01,7.956701433505738441e-01
2.584565458990887166e+01,7.797408472668935220e-01,7.683486046083816134e-01
2.585452322738386499e+01,7.797736412130616968e-01,7.896955568479666621e-01
2.586339186485885833e+01,7.798064090857544928e-01,7.872910320672539264e-01
2.587226050233385521e+01,7.798391509144826372e-01,7.812392860322276977e-01
2.588112913980884855e+01,7.798718667287152240e-01,7.798017774574973471e-01
2.588999777728384188e+01,7.799045565578779371e-01,7.832147440470176303e-01
2.589886641475883877e+01,7.799372204313540502e-01,7.785419278596029669e-01
2.590773505223383211e+01,7.799698583784853145e-01,8.001365922054571866e-01
2.591660368970882544e+01,7.800024704285698496e-01,7.665728633615216392e-01
2.592547232718382233e+01,7.800350566108646966e-01,7.822532728046569517e-01
2.593434096465881566e+01,7.800676169545843752e-01,7.920667230354679900e-01
2.594320960213380900e+01,7.801001514889009947e-01,7.869425199427295681e-01
2.595207823960880589e+01,7.801326602429449197e-01,7.829172106371450335e-01
2.596094687708379922e+01,7.801651432458044377e-01,7.929263787368876493e-01
2.596981551455879256e+01,7.801976005265262026e-01,7.868635836554876972e-01
2.597868415203378589e+01,7.802300321141145689e-01,7.946946619125888622e-01
2.598755278950878278e+01,7.802624380375327018e-01,7.912054109317107065e-01
2.599642142698377612e+01,7.802948183257018000e-01,7.830739473649569460e-01
2.600529006445876945e+01,7.803271730075014290e-01,7.841091650421577741e-01
2.601415870193376634e+01,7.803595021117701869e-01,7.865685446955080762e-01
2.602302733940875967e+01,7.803918056673040393e-01,7.678993019591273672e-01
2.603189597688375301e+01,7.804240837028590949e-01,7.792474542354033140e-01
2.604076461435874990e+01,7.804563362471489407e-01,7.897518990715194365e-01
2.604963325183374323e+01,7.804885633288463076e-01,7.779408785359818168e-01
2.605850188930873657e+01,7.805207649765830702e-01,7.834480675128436822e-01
2.606737052678373345e+01,7.805529412189498029e-01,7.818131179512044504e-01
2.607623916425872679e+01,7.805850920844960017e-01,7.839968005987838495e-01
2.608510780173372012e+01,7.806172176017300846e-01,7.704061231944898669e-01
2.609397643920871701e+01,7.806493177991198351e-01,7.824388901657914897e-01
2.610284507668371035e+01,7.806813927050920698e-01,7.898479074831853408e-01
2.611171371415870368e+01,7.807134423480330820e-01,7.625247597885853601e-01
2.612058235163369702e+01,7.807454667562884199e-01,7.582014850668025163e-01
2.612945098910869390e+01,7.807774659581627752e-01,7.785951466723353143e-01
2.613831962658368724e+01,7.808094399819206499e-01,7.813355076645642772e-01
2.614718826405868057e+01,7.808413888557859117e-01,7.842841324889545662e-01
2.615605690153367746e+01,7.808733126079419051e-01,7.903116202759841169e-01
2.616492553900867080e+01,7.809052112665323397e-01,7.719858420967201651e-01
2.617379417648366413e+01,7.809370848596595138e-01,7.846516775229374074e-01
2.618266281395866102e+01,7.809689334153865348e-01,7.884783478373652565e-01
2.619153145143365435e+01,7.810007569617360978e-01,7.868897465313403616e-01
2.620040008890864769e+01,7.810325555266908193e-01,7.725413467769056686e-01
2.620926872638364458e+01,7.810643291381929032e-01,7.743480570975618260e-01
2.621813736385863791e+01,7.810960778241458069e-01,7.800469946933452636e-01
2.622700600133363125e+01,7.811278016124121315e-01,7.853402189503069231e-01
2.623587463880862458e+01,7.811595005308147321e-01,7.815634237742002943e-01
2.624474327628362147e+01,7.811911746071371621e-01,7.704441823801984057e-01
2.625361191375861480e+01,7.812228238691234505e-01,7.923924858449969966e-01
2.626248055123360814e+01,7.812544483444776588e-01,7.952586087048152397e-01
2.627134918870860503e+01,7.812860480608645464e-01,8.026588182452761844e-01
2.628021782618359836e+01,7.813176230459094596e-01,7.773035654090822977e-01
2.628908646365859170e+01,7.813491733271983319e-01,7.804462240288062569e-01
2.629795510113358858e+01,7.813806989322775731e-01,7.870832410397464729e-01
2.630682373860858192e+01,7.814121998886549569e-01,7.685690698396439036e-01
2.631569237608357525e+01,7.814436762237989553e-01,7.719450365760803789e-01
2.632456101355857214e+01,7.814751279651380722e-01,7.700830872554945694e-01
2.633342965103356548e+01,7.815065551400629529e-01,7.920138238013600951e-01
2.634229828850855881e+01,7.815379577759246077e-01,7.859956444220128624e-01
2.635116692598355570e+01,7.815693359000354112e-01,7.755357077193909543e-01
2.636003556345854903e+01,7.816006895396689913e-01,7.674705651615308932e-01
2.636890420093354237e+01,7.816320187220595628e-01,7.770709354528284596e-01
2.637777283840853570e+01,7.816633234744035930e-01,7.934404357987200340e-01
2.638664147588353259e+01,7.816946038238583583e-01,7.822576026146141892e-01
2.639551011335852593e+01,7.817258597975427215e-01,7.926666020186921013e-01
2.640437875083351926e+01,7.817570914225370204e-01,7.815320040260572698e-01
2.641324738830851615e+01,7.817882987258830685e-01,7.968456299365924700e-01
2.642211602578350949e+01,7.818194817345844871e-01,7.771134512165160935e-01
2.643098466325850282e+01,7.818506404756067063e-01,7.800979261134863840e-01
2.643985330073349971e+01,7.818817749758762981e-01,7.826871466580225256e-01
2.644872193820849304e+01,7.819128852622824200e-01,7.750179308229632191e-01
2.645759057568348638e+01,7.819439713616759269e-01,7.793982516952059347e-01
2.646645921315848327e+01,7.819750333008693710e-01,7.794219339512951095e-01
2.647532785063347660e+01,7.820060711066374459e-01,7.742702965949687099e-01
2.648419648810846994e+01,7.820370848057168756e-01,7.958827713054094088e-01
2.649306512558346682e+01,7.820680744248069693e-01,7.859388859137089733e-01
2.650193376305846016e+01,7.820990399905686230e-01,7.724064973349945573e-01
2.651080240053345349e+01,7.821299815296256508e-01,7.731785301849448677e-01
2.651967103800844683e+01,7.821608990685635643e-01,7.823863269114009755e-01
2.652853967548344372e+01,7.821917926339306826e-01,7.730427864058448950e-01
2.653740831295843705e+01,7.822226622522377992e-01,7.955424525671388469e-01
2.654627695043343039e+01,7.822535079499582933e-01,7.921944222070823605e-01
2.655514558790842727e+01,7.822843297535280183e-01,7.790717194561467274e-01
2.656401422538342061e+01,7.823151276893450801e-01,7.924983509843782636e-01
2.657288286285841394e+01,7.823459017837713914e-01,7.749763947549732634e-01
2.658175150033341083e+01,7.823766520631306731e-01,7.820279880530746075e-01
2.659062013780840417e+01,7.824073785537097869e-01,7.836590349546068701e-01
2.659948877528339750e+01,7.824380812817586239e-01,7.628432647290656066e-01
2.660835741275839439e+01,7.824687602734903269e-01,7.878690508024039918e-01
2.661722605023338772e+01,7.824994155550800690e-01,7.897109715342316427e-01
2.662609468770838106e+01,7.825300471526677182e-01,7.760890048378937811e-01
2.663496332518337795e+01,7.825606550923547289e-01,7.979078322660426714e-01
2.664383196265837128e+01,7.825912394002068062e-01,7.845971695317027761e-01
2.665270060013336462e+01,7.826218001022525739e-01,7.780013803820818863e-01
2.666156923760835795e+01,7.826523372244841292e-01,8.003164529814889017e-01
2.667043787508335484e+01,7.826828507928570433e-01,7.930474634172615112e-01
2.667930651255834817e+01,7.827133408332900277e-01,7.807145208043356766e-01
2.668817515003334151e+01,7.827438073716654898e-01,8.028727112748521577e-01
2.669704378750833840e+01,7.827742504338297547e-01,8.023490332462186458e-01
2.670591242498333173e+01,7.828046700455926210e-01,7.811730873384465923e-01
2.671478106245832507e+01,7.828350662327275833e-01,7.912812870625205441e-01
2.672364969993332195e+01,7.828654390209717207e-01,8.043206829040844275e-01
2.673251833740831529e+01,7.828957884360261410e-01,7.565234560445140977e-01
2.674138697488330862e+01,7.829261145035562031e-01,7.993754982584272417e-01
2.675025561235830551e+01,7.829564172491908502e-01,7.776011631079956521e-01
2.675912424983329885e+01,7.829866966985230547e-01,7.692454245986081185e-01
2.676799288730829218e+01,7.830169528771098175e-01,7.992365640281842154e-01
2.677686152478328907e+01,7.830471858104726124e-01,7.763709510802095926e-01
2.678573016225828241e+01,7.830773955240971640e-01,7.645081170943449633e-01
2.679459879973327574e+01,7.831075820434330037e-01,7.910470024162634672e-01
2.680346743720826908e+01,7.831377453938942468e-01,7.676824211622728100e-01
2.681233607468326596e+01,7.831678856008595924e-01,7.852034275248810369e-01
2.682120471215825930e+01,7.831980026896718794e-01,7.802077923605191812e-01
2.683007334963325263e+01,7.832280966856388638e-01,7.867259085832994936e-01
2.683894198710824952e+01,7.832581676140323301e-01,7.818317582666961529e-01
2.684781062458324286e+01,7.832882155000893132e-01,7.714442212159031698e-01
2.685667926205823619e+01,7.833182403690108764e-01,7.806861779145277680e-01
2.686554789953323308e+01,7.833482422459634442e-01,7.837385014762241475e-01
2.687441653700822641e+01,7.833782211560780251e-01,7.870385476039633010e-01
2.688328517448321975e+01,7.834081771244504333e-01,7.862655113157327458e-01
2.689215381195821664e+01,7.834381101761414001e-01,7.771459923176482487e-01
2.690102244943320997e+01,7.834680203361765738e-01,7.769007554655379399e-01
2.690989108690820331e+01,7.834979076295472966e-01,7.829285509217228656e-01
2.691875972438320019e+01,7.835277720812090507e-01,7.820759542031258116e-01
2.692762836185819353e+01,7.835576137160830124e-01,8.134823626572498245e-01
2.693649699933318686e+01,7.835874325590557188e-01,7.908777295805192731e-01
2.694536563680818020e+01,7.836172286349788463e-01,7.888416596502320077e-01
2.695423427428317709e+01,7.836470019686692101e-01,7.938084506945295438e-01
2.696310291175817042e+01,7.836767525849089866e-01,7.886604832812439403e-01
2.697197154923316376e+01,7.837064805084464902e-01,8.004674462378175148e-01
2.698084018670816064e+01,7.837361857639946194e-01,7.802166928624960640e-01
2.698970882418315398e+01,7.837658683762324108e-01,7.861569266078307638e-01
2.699857746165814731e+01,7.837955283698048170e-01,7.732615754378540096e-01
2.700744609913314420e+01,7.838251657693215968e-01,7.871429626263799495e-01
2.701631473660813754e+01,7.838547805993590911e-01,7.798327572882864933e-01
2.702518337408313087e+01,7.838843728844591130e-01,7.617279233609889344e-01
2.703405201155812776e+01,7.839139426491289475e-01,7.756591411460429519e-01
2.704292064903312109e+01,7.839434899178425731e-01,7.966754996160401170e-01
2.705178928650811443e+01,7.839730147150393291e-01,7.884842919585085541e-01
2.706065792398311132e+01,7.840025170651250264e-01,7.899608236785233828e-01
2.706952656145810465e+01,7.840319969924711696e-01,7.804132034947255381e-01
2.707839519893309799e+01,7.840614545214157349e-01,8.026096516255406543e-01
2.708726383640809132e+01,7.840908896762626146e-01,7.903455786281111672e-01
2.709613247388308821e+01,7.841203024812823941e-01,7.729833014452380802e-01
2.710500111135808154e+01,7.841496929607114641e-01,7.778862826618229143e-01
2.711386974883307488e+01,7.841790611387529086e-01,7.959617182983147465e-01
2.712273838630807177e+01,7.842084070395761719e-01,7.767161931216313153e-01
2.713160702378306510e+01,7.842377306873169474e-01,7.956965350353352173e-01
2.714047566125805844e+01,7.842670321060780658e-01,8.009297009279073842e-01
2.714934429873305533e+01,7.842963113199283853e-01,7.693717046267476434e-01
2.715821293620804866e+01,7.843255683529036792e-01,7.798292687423002967e-01
2.716708157368304200e+01,7.843548032290060812e-01,7.860676879401897743e-01
2.717595021115803888e+01,7.843840159722053063e-01,7.848129881186700629e-01
2.718481884863303222e+01,7.844132066064369857e-01,7.854301300220460913e-01
2.719368748610802555e+01,7.844423751556041102e-01,7.943974936432657286e-01
