lam,h,c,c_noisy
6.781621379219699985e-01,5.717369362638409225e-01,1.089237829510330213e+00,1.083321295579278143e+00
1.769755135058474593e+00,6.834464080157270915e-02,8.147518259047569211e-01,8.106595243611267598e-01
2.539291913793970679e+00,9.544432103782943266e-02,9.592822487116550167e-01,9.593604225885261627e-01
9.651072161435652053e-01,2.627672670127570997e-01,1.215847716907986653e+00,1.212881359513752644e+00
2.317045546916332910e+00,7.294291405244801574e-02,8.457540034593251654e-01,8.454148108869498079e-01
1.055600679663036390e+00,9.108799631338646563e-01,1.362354251196971289e+00,1.366795237072419900e+00
2.277087000643569059e+00,5.240780390073597195e-01,1.656397830923194814e+00,1.640062638155731500e+00
1.048487585590468063e+00,8.325969651452680420e-01,1.357671095228776270e+00,1.363335536445726470e+00
1.637235113529024622e+00,4.438068419255421504e-01,1.579467380563212231e+00,1.556811230628709630e+00
1.457151737224661847e+00,7.113848056408351717e-01,1.599358048357350848e+00,1.616535412972932573e+00
6.707790917339255810e-01,8.955794081588078770e-01,1.083246233223444932e+00,1.092602419970976957e+00
2.068701635325330024e+00,2.243748268240545185e-01,1.179198672631340372e+00,1.173098686013283265e+00
6.885037115400314267e-01,4.138424610670524695e-01,1.097063237429285909e+00,1.107357432148717402e+00
2.073257268202403303e+00,6.499313849442729385e-01,1.862298389479734473e+00,1.860861221337861471e+00
1.722124769141743617e+00,5.651934778446306984e-01,1.708351469723711880e+00,1.712773446439334046e+00
2.604391847383226821e+00,1.756614462068356586e-01,1.221043126661605305e+00,1.228719248617213378e+00
1.617740019941586338e+00,9.210272515826872786e-01,1.688465308126950504e+00,1.692041966593502034e+00
6.633212477259857742e-01,9.296108976777054389e-01,1.077132742187644210e+00,1.077237587362796845e+00
1.348655349075040810e+00,5.082144302800817304e-01,1.527011641046056578e+00,1.533358288310868289e+00
2.254124271916506661e+00,7.303900687071626097e-01,1.952454536062292689e+00,1.950644622359027025e+00
7.175094705583826560e-01,4.869879653082886395e-01,1.120581508819392003e+00,1.116904747252629670e+00
9.636164402623901282e-01,7.284916027769633429e-01,1.300950970687375641e+00,1.291541392413125378e+00
7.654179177408722001e-01,1.280216392633631572e-01,7.652044892180887015e-01,7.471590756583221804e-01
2.482350410281090269e+00,1.129051232461321247e-01,1.031045401476464951e+00,1.047103856787238607e+00
1.164270853721602217e+00,2.901693854033054465e-01,1.268159988562873153e+00,1.276142532628512294e+00
8.548794607791614375e-01,4.249711957844689580e-01,1.222205130403551498e+00,1.208277350944385597e+00
2.128531278179517372e+00,9.464829800056907549e-01,1.932431888875184356e+00,1.936561561128445907e+00
1.154486113670963210e+00,7.544741965123741290e-01,1.424993390127269333e+00,1.427238961606285050e+00
1.964942592959664891e+00,1.562251936637351069e-01,1.111568751034575087e+00,1.089624314838027574e+00
2.432608656289103610e+00,5.698336081402649578e-01,1.738233860172446299e+00,1.730032873871080401e+00
2.077242234921429009e+00,6.985741274647416788e-01,1.882373682730861919e+00,1.881494904727444295e+00
2.535761539087088678e+00,8.489643814036298974e-02,9.093727107447725500e-01,9.268046990373297600e-01
1.101595462564416872e+00,3.685523463823208168e-01,1.367499885627612599e+00,1.378684191021918748e+00
2.336056185765481352e+00,9.179099849059934035e-01,2.017213602964702979e+00,2.030042817169667391e+00
2.011770907811038622e+00,5.077573200523238794e-01,1.677863220920936094e+00,1.681247758847808749e+00
1.497146207424019160e+00,5.248013401987868809e-01,1.602444400493714394e+00,1.612680686940702879e+00
2.113036649559678182e+00,5.553938654166773459e-01,1.764391667354898274e+00,1.752828816794441913e+00
2.098516323785353244e+00,6.224467791824779273e-01,1.850314733754388152e+00,1.856729331593720111e+00
8.767458000128156570e-01,6.418606070820368492e-01,1.240256295770359340e+00,1.247812865178494102e+00
1.153408433697344693e+00,6.680368680770143452e-01,1.423687006464941618e+00,1.411244145509090497e+00
1.872882421098826189e+00,9.362875982001761521e-01,1.815616290471075756e+00,1.818397773295414854e+00
1.017970907303352934e+00,4.627455418157055411e-01,1.332993374831051181e+00,1.348538493773671521e+00
1.623289302246612609e+00,7.320223366683894506e-01,1.686434482866577600e+00,1.706044602489022788e+00
1.439884804167755439e+00,7.342015352780106863e-01,1.590664751226216866e+00,1.605172196690730857e+00
1.853309260238981571e+00,7.141336017606192410e-01,1.793922234520652692e+00,1.787159318481763792e+00
9.291354926003165815e-01,6.825470642544629873e-01,1.277183231460411905e+00,1.276601903308866692e+00
2.047626732932996241e+00,1.586088581200387204e-01,1.127415606415526295e+00,1.122570777015843735e+00
2.317319328776767939e+00,8.718971719745961524e-01,2.005082983255761953e+00,2.017780111097835061e+00
1.721641378647193354e+00,6.617705103644123676e-01,1.728405419240014895e+00,1.720301552245091514e+00
1.322608997100570338e+00,8.570637445525304265e-01,1.526174953659979572e+00,1.516037508834114922e+00
9.905727607803431756e-01,4.794958501979617038e-01,1.316167865311486551e+00,1.300297386922904641e+00
2.628100122808811001e+00,3.047503540405766542e-01,1.322392708716299214e+00,1.324751380808810053e+00
2.860898436011626966e+00,3.706336598023327600e-01,1.372663553767017097e+00,1.377419547862738014e+00
2.445514031902821017e+00,4.182005774877405324e-01,1.338661244725959154e+00,1.333051181661607076e+00
1.299634708386143478e+00,2.126178504338432917e-01,9.716140906281693912e-01,9.644308732255509886e-01
2.537809366420109125e+00,8.875246607663962450e-01,2.089107812619594107e+00,2.087646295783956774e+00
1.528138886663900298e+00,3.534187974855057535e-01,1.367099178289642669e+00,1.380991189335436742e+00
1.043904771013980604e+00,8.349243528848048213e-01,1.354674924418285631e+00,1.341622027902708902e+00
1.626770140591164537e+00,1.098945192168746671e-01,9.724109294058489450e-01,9.724248200327550995e-01
5.286922197763008757e-01,4.737442507085179999e-01,9.602007491272632755e-01,9.627428202816621372e-01
7.286874723485352590e-01,9.055427342082620346e-01,1.129606725667164469e+00,1.133807251187201270e+00
1.909802363303104933e+00,8.957279995368321313e-01,1.831758928160271749e+00,1.844813382598202267e+00
2.840761695877221715e+00,3.945178764760976509e-01,1.368026149991294238e+00,1.376808005935651558e+00
2.911636084949937420e+00,4.071003585030384397e-01,1.384676715947420256e+00,1.387898832246690750e+00
2.191999024288080022e+00,5.855326046373893201e-01,1.813299771904696822e+00,1.828439397500409180e+00
1.199432603978915601e+00,9.610892045082328750e-01,1.453090737363643248e+00,1.465028418793573595e+00
5.009905774162682901e-01,2.483952329524698466e-01,9.326096483789915181e-01,9.360101406012375502e-01
2.554181835512087329e+00,4.658141879132289276e-01,1.422204968733076669e+00,1.425076217845564708e+00
6.040331995431287293e-01,9.890826796945940691e-01,1.027258480227734472e+00,1.015899294795300500e+00
2.407138869731524355e+00,9.415233352867555805e-01,2.047468611010924811e+00,2.049275916646860818e+00
2.351881031892412821e+00,5.881913672541927429e-01,1.801512448664654986e+00,1.794161642316434602e+00
7.528691609882252056e-01,6.348338934000754552e-01,1.148391105109430876e+00,1.137471251636992253e+00
2.347452980876248319e+00,9.846430338531111381e-01,2.026853274010032901e+00,2.024587428201736206e+00
1.789780594104813272e+00,2.830175018649673802e-01,1.117895919010900130e+00,1.101088447642088797e+00
1.240284643915866125e+00,6.943584630941410651e-01,1.476540543547736117e+00,1.468091247349350592e+00
2.502469296587672698e+00,2.157611969391204365e-01,1.268980619256723452e+00,1.264268476152651033e+00
1.127415655066817513e+00,1.966167364426645858e-01,9.359910201167540578e-01,9.397692056000404026e-01
2.107417204298567270e+00,1.659852180092927232e-01,1.147543796840659658e+00,1.144732469510768347e+00
8.342456130818185489e-01,7.204293716822469662e-01,1.209587799214711490e+00,1.213920196967473775e+00
2.794783732338691706e+00,3.819390460351739236e-01,1.356813962345253088e+00,1.373027815639973337e+00
2.301655698889037094e+00,3.755678215226908034e-01,1.273454208286570299e+00,1.282000077448864017e+00
1.589868901476494178e+00,8.737165548840066798e-01,1.673333613301015710e+00,1.662081680866700051e+00
7.777336812341810734e-01,4.487598368200065302e-01,1.166608519844735792e+00,1.149086719379666777e+00
2.989669081109854964e+00,9.816788644416004628e-01,2.253896311343158487e+00,2.244959094665510690e+00
1.693937336499713009e+00,5.241697391184769739e-01,1.678524351850926744e+00,1.669831572925297936e+00
2.802352017368600734e+00,7.680864328343119940e-01,2.076760031952467944e+00,2.057078332446510949e+00
2.956214449329724658e+00,7.368290388627770637e-01,2.013237629178233234e+00,1.996135695672974109e+00
1.958655959974862526e+00,1.000381189424084521e-01,9.635796574109820600e-01,9.464655044074974377e-01
1.614164776204608076e+00,2.772209990562157222e-01,1.100196812350059616e+00,1.094173211656197076e+00
1.189099466610351374e+00,1.273509686596517865e-01,9.044034570867827139e-01,9.186446760522938293e-01
1.676600138582301946e+00,5.853465537722465362e-01,1.695845594347957785e+00,1.712847294705849288e+00
1.526240832549726534e+00,8.778560257980765336e-01,1.639720034655055336e+00,1.629327513693083818e+00
8.182750586758142930e-01,4.046935518623059336e-01,1.195391333770783104e+00,1.190569073855106685e+00
9.772053564841873818e-01,2.531370983745668268e-01,1.191953195536413990e+00,1.177925472468912993e+00
2.572640897722151543e+00,1.093783369343805656e-01,1.019358834165170036e+00,1.002677732021465262e+00
2.724762145363015975e+00,1.123824043900558123e-01,1.034551753831959964e+00,1.033383166585681634e+00
1.692180448034789952e+00,6.594457401443412081e-01,1.714468928283030991e+00,1.714425265935202836e+00
2.981275634096735683e+00,2.171570292452200124e-01,1.332764482344785284e+00,1.325851683168107975e+00
2.038546415710489779e+00,6.415820578403886865e-01,1.847882964718210452e+00,1.853558061059727535e+00
1.263050918505023823e+00,6.231108650523589643e-02,7.687397042071453246e-01,7.647120693441349371e-01
2.321406729983609196e+00,9.616728180196191245e-01,2.014718503935217342e+00,2.024890846063533090e+00
2.237512877784252119e+00,1.095630690221237324e-01,1.010654367205955362e+00,1.004871200358966377e+00
2.420908406521872003e+00,4.076029247296026337e-01,1.321999263371924638e+00,1.329760373924824490e+00
2.964447538658889325e+00,8.952792243906118053e-01,2.210551016704654259e+00,2.207711690134540383e+00
1.254424372114195219e+00,3.617070177986648760e-01,1.417625000226045762e+00,1.418032514367972396e+00
9.400858144677008976e-01,7.852887132817987226e-01,1.284862412937715526e+00,1.290245450274495553e+00
1.957810645291866214e+00,2.500486051501666362e-01,1.144581355405944079e+00,1.130340872009653941e+00
1.324345904327962398e+00,1.557930788416576062e-01,9.519031457736238933e-01,9.436052849198804937e-01
1.977642709889766426e+00,6.047349249935674020e-01,1.809675959506708676e+00,1.808079903994962212e+00
2.544430591397010666e+00,7.120423612891724208e-01,1.997299875666746383e+00,1.993609933441057080e+00
1.193888085422829315e+00,1.280485368732780793e-01,9.061640971560699365e-01,9.078430576226291793e-01
1.972991279912752027e+00,7.452921267918239945e-01,1.849593825815597725e+00,1.840580958195952688e+00
2.637917557677238900e+00,3.395520198866502359e-01,1.320295478894947250e+00,1.306077438092117848e+00
2.519449621260168470e+00,9.039050170937161788e-01,2.085385932184987468e+00,2.083390328361085952e+00
7.231348187617698819e-01,7.500805380117925303e-02,7.139430186732855788e-01,7.158903426005939208e-01
1.326678899041589643e+00,6.807034972567158615e-01,1.526415378275096435e+00,1.517416907231710521e+00
1.509683800520541075e+00,7.200692623766087319e-01,1.627591413173275825e+00,1.638819158705454804e+00
2.008646584022224957e+00,9.574280774980749309e-02,9.485569686464099259e-01,9.545876930469020527e-01
1.622069598727348572e+00,6.432576051540814799e-01,1.679497314226382709e+00,1.687106382459968801e+00
1.381288859282848058e+00,1.535702432769895931e-01,9.717346944065533565e-01,9.787196177941522857e-01
1.522850698206667630e+00,4.705169095520430611e-01,1.590681131420954575e+00,1.581283913650735284e+00
2.074384658027205397e+00,8.109390186433025338e-01,1.899779231113518208e+00,1.920274416331235301e+00
6.631984474563195064e-01,7.811797693989148694e-01,1.077031413979471663e+00,1.069237522264444351e+00
1.633374272121785653e+00,4.245779385220680990e-01,1.541900519832155814e+00,1.545084806784164044e+00
2.789059017445942867e+00,9.018527567803815703e-01,2.172131146075177099e+00,2.178891993820098794e+00
2.019386469356877711e+00,4.415626127499158171e-01,1.489107830305134827e+00,1.492034874827196544e+00
2.355022821003890598e+00,7.084253099871976045e-02,8.344907392661848888e-01,8.360417483530647731e-01
2.461290607973835698e+00,6.488507810836836587e-01,1.907056087165805325e+00,1.898690745522417567e+00
2.759177186538413373e+00,6.322696005389559781e-01,1.813663802151257887e+00,1.809511496888064119e+00
6.889754017539377884e-01,7.841025516523500993e-01,1.098021176118394671e+00,1.098242680243726843e+00
6.708487422215034801e-01,2.691496754544337455e-01,1.076290450937734455e+00,1.089263106962277794e+00
9.061977463797655785e-01,7.775082081990609684e-01,1.261249697888639165e+00,1.254670973802964884e+00
1.265788605835224345e+00,9.550225397899188007e-01,1.493072270525806378e+00,1.500034702151053168e+00
6.427662618213521029e-01,1.914166268034162566e-01,1.023193200726262075e+00,1.027712380872310982e+00
2.062744351683869937e+00,2.601394332742767990e-01,1.173929130754484351e+00,1.175004319603200509e+00
2.420291243642229695e+00,4.452281926936166867e-01,1.394465665563917156e+00,1.389244862002847691e+00
2.426882418685665677e+00,9.424585969368208804e-01,2.055267137583614012e+00,2.054215530201165762e+00
1.651891841462522548e+00,1.338754083548422125e-01,1.026270769897694279e+00,1.009400326863644892e+00
1.579839856137907894e+00,4.605178315622409091e-01,1.596768587828130359e+00,1.598319235356827184e+00
1.191757957825183345e+00,4.758540424895897902e-01,1.438227218938422425e+00,1.442026726396485437e+00
2.893405249686355152e+00,4.404759219554331695e-01,1.393530999523551639e+00,1.388970646363450578e+00
2.519059315733587656e+00,1.626445406603606314e-01,1.185200553011486413e+00,1.191126494560556637e+00
2.551783506242046418e+00,7.957126281324496953e-01,2.064824245715157769e+00,2.068697388664893388e+00
1.789925038522642176e+00,1.108026420298548753e-01,9.902976633782942795e-01,9.837937795550503184e-01
6.849252106183851829e-01,2.948050629497618313e-01,1.089838027266212261e+00,1.099018770588354732e+00
7.623945531819906751e-01,9.095750690238395553e-01,1.155747764036431535e+00,1.151258704580511827e+00
7.123199749173226847e-01,9.325426962668700304e-01,1.116695604916922768e+00,1.141648001929789880e+00
2.871891558915692144e+00,8.565092793538096883e-02,9.155629393481832246e-01,9.061671637309093308e-01
7.435562746074398932e-01,6.627790310400635265e-01,1.141195255805356190e+00,1.133999355538087395e+00
1.838077020738335010e+00,8.962343862243340453e-01,1.797917248884790764e+00,1.792450856634461243e+00
2.260232497947399111e+00,5.782046036208646766e-01,1.794105276568911167e+00,1.797377602095566296e+00
2.553237861862750702e+00,5.406385176182949559e-01,1.619548600947298134e+00,1.632045141809365107e+00
1.809469125695133407e+00,6.270322252469917590e-01,1.761102417727843150e+00,1.762912257431324736e+00
2.127562043157460447e+00,1.123476280485111861e-01,1.016238333855650433e+00,1.013126473212140999e+00
1.489318059996022958e+00,9.289748501956401894e-01,1.620179479330940975e+00,1.640070550817618544e+00
2.584352600698470059e+00,5.013976555068625496e-01,1.502173081048648884e+00,1.513251100903248325e+00
7.455135589263699458e-01,1.513998202196348841e-01,8.600909979573544417e-01,8.581554707568397333e-01
9.232658115682199629e-01,7.541984932766437888e-01,1.273182603527941659e+00,1.272903384086354173e+00
1.293773610548802244e+00,7.733100265390787653e-01,1.508877846479738771e+00,1.494397460012272916e+00
