w,I
1.189161605405413866e+05,2.981858221327754726e-03
1.189709470276403736e+05,2.972661630338309467e-03
1.190257587557090010e+05,2.963520492761940062e-03
1.190805957363759080e+05,2.954434307167757082e-03
1.191354579812753800e+05,2.945402578143787795e-03
1.191903455020470137e+05,2.936424816207152625e-03
1.192452583103357902e+05,2.927500537715736501e-03
1.193001964177918271e+05,2.918629264781485641e-03
1.193551598360712960e+05,2.909810525185069566e-03
1.194101485768350540e+05,2.901043852292419217e-03
1.194651626517495606e+05,2.892328784972357947e-03
1.195202020724863833e+05,2.883664867515924740e-03
1.195752668507232302e+05,2.875051649556843204e-03
1.196303569981424225e+05,2.866488685993823313e-03
1.196854725264319713e+05,2.857975536913773002e-03
1.197406134472851845e+05,2.849511767516584894e-03
1.197957797724008269e+05,2.841096948041158584e-03
1.198509715134827857e+05,2.832730653692758661e-03
1.199061886822410597e+05,2.824412464571421800e-03
1.199614312903903337e+05,2.816141965601970214e-03
1.200166993496509240e+05,2.807918746464870777e-03
1.200719928717482981e+05,2.799742401528482368e-03
1.201273118684140500e+05,2.791612529782226074e-03
1.201826563513844740e+05,2.783528734771276766e-03
1.202380263324014959e+05,2.775490624532002751e-03
1.202934218232124404e+05,2.767497811528652277e-03
1.203488428355700744e+05,2.759549912591083894e-03
1.204042893812323164e+05,2.751646548853585363e-03
1.204597614719632256e+05,2.743787345694541704e-03
1.205152591195315763e+05,2.735971932677441158e-03
1.205707823357117741e+05,2.728199943492545972e-03
1.206263311322834488e+05,2.720471015899712016e-03
1.206819055210323422e+05,2.712784791671972104e-03
1.207375055137489253e+05,2.705140916540392602e-03
1.207931311222293443e+05,2.697539040139468672e-03
1.208487823582751589e+05,2.689978815953637109e-03
1.209044592336933856e+05,2.682459901264584983e-03
1.209601617602962215e+05,2.674981957099478551e-03
1.210158899499020627e+05,2.667544648179870446e-03
1.210716438143339765e+05,2.660147642871766530e-03
1.211274233654207783e+05,2.652790613136149413e-03
1.211832286149964348e+05,2.645473234480541502e-03
1.212390595749011118e+05,2.638195185911128803e-03
1.212949162569797336e+05,2.630956149885970222e-03
1.213507986730828852e+05,2.623755812268664840e-03
1.214067068350666232e+05,2.616593862282890013e-03
1.214626407547924609e+05,2.609469992467665020e-03
1.215186004441271361e+05,2.602383898633314242e-03
1.215745859149436001e+05,2.595335279818028387e-03
1.216305971791195334e+05,2.588323838245382407e-03
1.216866342485383066e+05,2.581349279282232900e-03
1.217426971350885724e+05,2.574411311397449900e-03
1.217987858506651392e+05,2.567509646121145239e-03
1.218549004071676172e+05,2.560643998004801664e-03
1.219110408165012923e+05,2.553814084581752363e-03
1.219672070905769651e+05,2.547019626328424213e-03
1.220233992413109227e+05,2.540260346626136562e-03
1.220796172806246759e+05,2.533535971723545333e-03
1.221358612204459932e+05,2.526846230699501730e-03
1.221921310727073724e+05,2.520190855426789143e-03
1.222484268493470881e+05,2.513569580536119397e-03
1.223047485623086250e+05,2.506982143380873194e-03
1.223610962235417683e+05,2.500428284002166254e-03
1.224174698450010037e+05,2.493907745094796694e-03
1.224738694386466232e+05,2.487420271973361970e-03
1.225302950164444046e+05,2.480965612539089669e-03
1.225867465903656266e+05,2.474543517247101542e-03
1.226432241723868792e+05,2.468153739074220501e-03
1.226997277744909661e+05,2.461796033487123701e-03
1.227562574086654931e+05,2.455470158411240684e-03
1.228128130869038287e+05,2.449175874199862723e-03
1.228693948212046234e+05,2.442912943603845876e-03
1.229260026235728146e+05,2.436681131741649277e-03
1.229826365060180833e+05,2.430480206070050834e-03
1.230392964805559313e+05,2.424309936355046376e-03
1.230959825592073903e+05,2.418170094643304346e-03
1.231526947539990215e+05,2.412060455234048533e-03
1.232094330769626540e+05,2.405980794651329819e-03
1.232661975401364762e+05,2.399930891616608008e-03
1.233229881555633910e+05,2.393910527022004991e-03
1.233798049352921662e+05,2.387919483903660697e-03
1.234366478913768224e+05,2.381957547415664966e-03
1.234935170358777395e+05,2.376024504804172006e-03
1.235504123808600416e+05,2.370120145382215680e-03
1.236073339383946877e+05,2.364244260504557750e-03
1.236642817205582251e+05,2.358396643543081254e-03
1.237212557394327159e+05,2.352577089862489205e-03
1.237782560071055632e+05,2.346785396796400094e-03
1.238352825356705143e+05,2.341021363623620351e-03
1.238923353372260754e+05,2.335284791545063840e-03
1.239494144238766457e+05,2.329575483660696958e-03
1.240065198077319073e+05,2.323893244947005440e-03
1.240636515009078721e+05,2.318237882234602983e-03
1.241208095155254123e+05,2.312609204186421869e-03
1.241779938637112064e+05,2.307007021275957800e-03
1.242352045575975353e+05,2.301431145765951442e-03
1.242924416093222681e+05,2.295881391687344501e-03
1.243497050310285995e+05,2.290357574818545437e-03
1.244069948348660982e+05,2.284859512664885565e-03
1.244643110329891497e+05,2.279387024438585610e-03
1.245216536375580035e+05,2.273939931038776886e-03
1.245790226607382792e+05,2.268518055031919743e-03
1.246364181147019117e+05,2.263121220632392013e-03
1.246938400116257253e+05,2.257749253683537585e-03
1.247512883636924089e+05,2.252401981638783943e-03
1.248087631830902246e+05,2.247079233543101875e-03
1.248662644820130954e+05,2.241780840014723220e-03
1.249237922726602701e+05,2.236506633227120996e-03
1.249813465672374150e+05,2.231256446891121369e-03
1.250389273779550276e+05,2.226030116237494826e-03
1.250965347170295136e+05,2.220827477999553438e-03
1.251541685966826044e+05,2.215648370396127581e-03
1.252118290291424928e+05,2.210492633114615087e-03
1.252695160266422026e+05,2.205360107294529123e-03
1.253272296014206222e+05,2.200250635511001411e-03
1.253849697657223442e+05,2.195164061758642787e-03
1.254427365317973017e+05,2.190100231435615410e-03
1.255005299119018309e+05,2.185058991327807308e-03
1.255583499182971864e+05,2.180040189593446687e-03
1.256161965632505016e+05,2.175043675747683272e-03
1.256740698590345564e+05,2.170069300647520065e-03
1.257319698179275438e+05,2.165116916476904699e-03
1.257898964522140741e+05,2.160186376731935282e-03
1.258478497741836618e+05,2.155277536206485611e-03
1.259058297961317148e+05,2.150390250977775308e-03
1.259638365303593309e+05,2.145524378392269123e-03
1.260218699891729921e+05,2.140679777051734956e-03
1.260799301848856703e+05,2.135856306799413344e-03
1.261380171298151690e+05,2.131053828706538228e-03
1.261961308362852724e+05,2.126272205058861182e-03
1.262542713166254398e+05,2.121511299343419813e-03
1.263124385831705295e+05,2.116770976235529070e-03
1.263706326482618751e+05,2.112051101585776022e-03
1.264288535242457147e+05,2.107351542407436603e-03
1.264871012234742375e+05,2.102672166863844231e-03
1.265453757583053230e+05,2.098012844255990432e-03
1.266036771411022928e+05,2.093373445010336675e-03
1.266620053842349007e+05,2.088753840666633579e-03
1.267203605000778916e+05,2.084153903866123921e-03
1.267787425010119041e+05,2.079573508339704890e-03
1.268371513994233246e+05,2.075012528896308904e-03
1.268955872077039530e+05,2.070470841411465278e-03
1.269540499382521230e+05,2.065948322815886178e-03
1.270125396034710575e+05,2.061444851084412531e-03
1.270710562157699751e+05,2.056960305224888371e-03
1.271295997875637986e+05,2.052494565267281527e-03
1.271881703312729078e+05,2.048047512252947847e-03
1.272467678593242308e+05,2.043619028223906710e-03
1.273053923841495707e+05,2.039208996212491659e-03
1.273640439181867696e+05,2.034817300230889591e-03
1.274227224738793884e+05,2.030443825260935375e-03
1.274814280636764306e+05,2.026088457244030940e-03
1.275401607000334625e+05,2.021751083071081714e-03
1.275989203954109835e+05,2.017431590572762654e-03
1.276577071622754884e+05,2.013129868509714454e-03
1.277165210130992200e+05,2.008845806562944460e-03
1.277753619603599363e+05,2.004579295324353336e-03
1.278342300165418710e+05,2.000330226287291239e-03
1.278931251941342634e+05,1.996098491837405408e-03
1.279520475056323776e+05,1.991883985243420550e-03
1.280109969635371963e+05,1.987686600648129118e-03
1.280699735803552321e+05,1.983506233059475696e-03
1.281289773685995315e+05,1.979342778341682593e-03
1.281880083407881175e+05,1.975196133206642574e-03
1.282470665094450524e+05,1.971066195205254355e-03
1.283061518871001608e+05,1.966952862718938499e-03
1.283652644862887828e+05,1.962856034951260872e-03
1.284244043195528211e+05,1.958775611919576481e-03
1.284835713994391699e+05,1.954711494446942626e-03
1.285427657385007478e+05,1.950663584153948353e-03
1.286019873492962943e+05,1.946631783450746001e-03
1.286612362443900201e+05,1.942615995529165798e-03
1.287205124363527721e+05,1.938616124354836968e-03
1.287798159377603588e+05,1.934632074659584219e-03
1.288391467611946573e+05,1.930663751933741831e-03
1.288985049192433362e+05,1.926711062418631683e-03
1.289578904244996229e+05,1.922773913099153379e-03
1.290173032895632932e+05,1.918852211696357030e-03
1.290767435270391870e+05,1.914945866660279711e-03
1.291362111495381832e+05,1.911054787162704514e-03
1.291957061696769815e+05,1.907178883090078318e-03
1.292552286000778258e+05,1.903318065036522589e-03
1.293147784533695667e+05,1.899472244296836806e-03
1.293743557421860751e+05,1.895641332859747570e-03
1.294339604791673482e+05,1.891825243401078997e-03
1.294935926769591315e+05,1.888023889277083787e-03
1.295532523482128017e+05,1.884237184517842389e-03
1.296129395055863279e+05,1.880465043820669317e-03
1.296726541617427138e+05,1.876707382543756032e-03
1.297323963293510751e+05,1.872964116699717997e-03
1.297921660210863483e+05,1.869235162949300011e-03
1.298519632496290578e+05,1.865520438595169367e-03
1.299117880276663491e+05,1.861819861575669116e-03
1.299716403678904462e+05,1.858133350458836524e-03
1.300315202829996560e+05,1.854460824436310502e-03
1.300914277856981644e+05,1.850802203317384979e-03
1.301513628886957013e+05,1.847157407523153556e-03
1.302113256047087052e+05,1.843526358080613834e-03
1.302713159464586352e+05,1.839908976617016982e-03
1.303313339266730763e+05,1.836305185354113016e-03
1.303913795580855221e+05,1.832714907102544382e-03
1.304514528534349956e+05,1.829138065256308288e-03
1.305115538254672574e+05,1.825574583787184990e-03
1.305716824869330885e+05,1.822024387239406552e-03
1.306318388505894545e+05,1.818487400724220658e-03
1.306920229291991564e+05,1.814963549914589509e-03
1.307522347355306556e+05,1.811452761039950964e-03
1.308124742823590350e+05,1.807954960880968614e-03
1.308727415824645141e+05,1.804470076764483734e-03
1.309330366486334678e+05,1.800998036558370966e-03
1.309933594936581067e+05,1.797538768666538190e-03
1.310537101303363452e+05,1.794092202023967603e-03
1.311140885714727337e+05,1.790658266091750290e-03
1.311744948298769305e+05,1.787236890852315300e-03
1.312349289183648070e+05,1.783828006804562879e-03
1.312953908497580851e+05,1.780431544959138000e-03
1.313558806368841615e+05,1.777047436833737934e-03
1.314163982925770979e+05,1.773675614448409418e-03
1.314769438296761655e+05,1.770316010321040323e-03
1.315375172610266891e+05,1.766968557462762638e-03
1.315981185994799889e+05,1.763633189373457148e-03
1.316587478578930604e+05,1.760309840037332712e-03
1.317194050491295638e+05,1.756998443918466940e-03
1.317800901860582817e+05,1.753698935956545055e-03
1.318408032815542829e+05,1.750411251562487098e-03
1.319015443484984571e+05,1.747135326614224736e-03
1.319623133997773984e+05,1.743871097452490441e-03
1.320231104482845112e+05,1.740618500876597126e-03
1.320839355069182348e+05,1.737377474140410546e-03
1.321447885885832657e+05,1.734147954948209169e-03
1.322056697061902378e+05,1.730929881450669807e-03
1.322665788726554892e+05,1.727723192240891627e-03
1.323275161009020521e+05,1.724527826350394366e-03
1.323884814038581972e+05,1.721343723245294128e-03
1.324494747944583651e+05,1.718170822822391586e-03
1.325104962856429047e+05,1.715009065405367298e-03
1.325715458903579856e+05,1.711858391740994807e-03
1.326326236215564422e+05,1.708718742995370002e-03
1.326937294921962894e+05,1.705590060750277522e-03
1.327548635152418283e+05,1.702472286999480184e-03
1.328160257036632975e+05,1.699365364145101216e-03
1.328772160704366397e+05,1.696269234994060484e-03
1.329384346285445790e+05,1.693183842754476896e-03
1.329996813909750490e+05,1.690109131032219549e-03
1.330609563707221823e+05,1.687045043827405111e-03
1.331222595807861362e+05,1.683991525530957861e-03
1.331835910341727722e+05,1.680948520921222641e-03
1.332449507438947621e+05,1.677915975160553744e-03
1.333063387229699874e+05,1.674893833792057965e-03
1.333677549844225578e+05,1.671882042736242899e-03
1.334291995412825490e+05,1.668880548287780168e-03
1.334906724065858871e+05,1.665889297112268640e-03
1.335521735933751916e+05,1.662908236243012183e-03
1.336137031146983500e+05,1.659937313077916674e-03
1.336752609836095071e+05,1.656976475376317846e-03
1.337368472131688322e+05,1.654025671255892173e-03
1.337984618164422573e+05,1.651084849189608317e-03
1.338601048065025243e+05,1.648153958002638230e-03
1.339217761964275269e+05,1.645232946869438053e-03
1.339834759993015905e+05,1.642321765310709742e-03
1.340452042282149778e+05,1.639420363190486740e-03
1.341069608962636848e+05,1.636528690713229392e-03
1.341687460165506345e+05,1.633646698420885028e-03
1.342305596021839301e+05,1.630774337190121943e-03
1.342924016662779904e+05,1.627911558229443254e-03
1.343542722219532880e+05,1.625058313076413073e-03
1.344161712823359994e+05,1.622214553594897649e-03
1.344780988605593157e+05,1.619380231972265957e-03
1.345400549697614915e+05,1.616555300716772435e-03
1.346020396230871847e+05,1.613739712654804846e-03
1.346640528336871648e+05,1.610933420928240120e-03
1.347260946147178765e+05,1.608136378991837723e-03
1.347881649793427205e+05,1.605348540610569480e-03
1.348502639407303359e+05,1.602569859857122655e-03
1.349123915120556776e+05,1.599800291109297438e-03
1.349745477064997540e+05,1.597039789047486388e-03
1.350367325372494233e+05,1.594288308652188789e-03
1.350989460174984124e+05,1.591545805201475790e-03
1.351611881604456867e+05,1.588812234268619037e-03
1.352234589792966435e+05,1.586087551719602209e-03
1.352857584872626467e+05,1.583371713710740548e-03
1.353480866975609679e+05,1.580664676686296911e-03
1.354104436234157474e+05,1.577966397376082434e-03
1.354728292780563934e+05,1.575276832793193150e-03
1.355352436747187166e+05,1.572595940231645778e-03
1.355976868266446108e+05,1.569923677264105887e-03
1.356601587470817612e+05,1.567260001739623427e-03
1.357226594492848380e+05,1.564604871781346369e-03
1.357851889465137210e+05,1.561958245784370947e-03
1.358477472520347801e+05,1.559320082413477191e-03
1.359103343791200896e+05,1.556690340600991318e-03
1.359729503410487960e+05,1.554068979544565932e-03
1.360355951511052554e+05,1.551455958705113972e-03
1.360982688225802267e+05,1.548851237804648329e-03
1.361609713687705807e+05,1.546254776824193024e-03
1.362237028029794164e+05,1.543666536001698066e-03
1.362864631385155371e+05,1.541086475830012867e-03
1.363492523886947893e+05,1.538514557054778764e-03
1.364120705668383453e+05,1.535950740672498279e-03
1.364749176862737513e+05,1.533394987928478380e-03
