N,trial_temperature,C
7.928039416587719757e+01,2.934435703837144160e+02,1.414008610397143784e+01
2.458632684565473880e+01,2.811740451095576532e+02,3.137071578149848161e+00
1.713925280517532457e+01,2.974809393247030584e+02,4.457686461665842259e+00
9.448821061858340897e+01,3.065330456792740392e+02,2.660459323896269979e+01
2.805288310841804034e+01,3.019298133262770989e+02,1.023918531931038167e+01
5.415795011706207163e+01,3.042416094330627629e+02,2.036244478789759427e+01
1.961623999931408946e+02,2.918692627016612846e+02,9.869693008898437370e+00
1.416646735112250894e+02,2.847844801721136605e+02,8.281766904951007646e+00
1.449397699619533739e+02,2.791685934626700600e+02,5.956867804683978029e+00
1.953129435771223541e+02,2.870193141072513754e+02,7.715287383751293859e+00
3.774561260980538435e+01,3.073032060130564673e+02,1.768042447511867366e+01
1.798857855017739098e+02,2.845676434662636893e+02,7.170001517671799718e+00
1.731636463912112944e+01,3.078335544614496939e+02,7.180297674379377604e+00
1.358990479630297159e+02,3.051335742062694294e+02,2.301728500769539920e+01
5.596489626485751501e+01,2.943391855755567121e+02,1.296524020796546317e+01
1.683267865753480805e+02,2.849215326014976881e+02,7.625452825964821102e+00
1.810171486630285642e+02,2.985673373838364455e+02,1.448943359941419295e+01
1.055249354889132434e+02,2.920027689619079183e+02,1.324813748925212487e+01
7.879506814603699638e+01,2.863239919624240883e+02,9.693222587062335194e+00
7.202290318061029950e+01,3.034977802611098809e+02,2.238767412116044753e+01
1.881742221782108686e+02,2.919921531600546700e+02,1.024490785168136497e+01
1.719693713467859766e+02,3.012859994255378524e+02,1.701588955088249122e+01
1.746725458550336043e+02,3.072601507179278428e+02,2.188252218053889919e+01
1.354583418501863434e+02,2.783240085571309237e+02,5.825036537738126796e+00
4.712589124263383056e+00,2.978922012137159072e+02,5.573823162813641430e-01
8.747135053855279807e+01,2.789238624855769899e+02,6.435729163556437982e+00
1.843917695093328177e+02,2.940738787763048094e+02,1.152867084361587757e+01
1.909713225368033918e+01,2.839459592915827102e+02,2.656459276178804174e+00
7.322537388796722269e+01,3.062642328620764829e+02,2.544896899742271401e+01
1.816350911792395380e+02,2.848157294822495373e+02,7.220382719753169809e+00
5.697321052110181938e+01,2.852993949821062074e+02,8.144805823946047241e+00
1.561593052682707139e+02,3.037528592933595633e+02,2.018590828379096891e+01
5.889926745486764048e+01,3.048180840042967930e+02,2.189564157323315996e+01
8.489572287551592922e+01,2.991446476817399116e+02,1.891330178601411660e+01
3.668943572974702505e+01,3.044226759366629835e+02,1.515836947479150609e+01
1.763976796025561669e+02,3.063404124086810043e+02,2.089900642355352289e+01
1.867828438690252142e+02,2.802827485775754894e+02,5.505910465671564502e+00
1.287108903559776252e+02,2.878060915914255133e+02,1.013363863860054082e+01
1.777667006719174481e+02,2.864507051942554199e+02,7.999905098085140942e+00
7.454852869821722550e+01,2.997907899458052157e+02,1.903715318209954077e+01
1.993709920327929694e+02,3.006338957213203003e+02,1.481617080023097976e+01
1.672840018386265228e+02,2.825708619812091911e+02,6.721673094119604563e+00
1.452592373998991491e+02,3.057293745938904976e+02,2.289278178243840145e+01
1.461063437206256310e+01,2.828321339755722192e+02,1.733301839165582114e+00
1.803147408334305624e+02,2.798827712131874250e+02,5.509477297786756544e+00
1.668923101486031726e+02,2.931557581101073424e+02,1.177955086165002996e+01
6.930894438886268460e+01,2.977986355323251360e+02,1.693248187118126680e+01
9.642896538248213290e+01,2.801343489096274197e+02,6.934817673263541593e+00
1.618267334010541703e+01,2.797078375083884794e+02,1.699569966114030661e+00
6.050401846752205870e+01,2.831294605464901792e+02,7.433585550690962940e+00
7.979297523816880755e+01,3.000405509055271409e+02,1.955429099301171547e+01
7.633507128022155541e+01,2.972630408662705577e+02,1.696133277111296778e+01
1.544757287591586987e+02,3.032079336330486399e+02,1.982569742890041198e+01
1.790394903512013229e+02,2.860164873707884112e+02,7.778975546694287146e+00
8.471781857846383446e+01,2.792815282676617699e+02,6.553733762889805803e+00
3.349340243500640213e+01,2.821291439230546416e+02,4.589393772692241136e+00
1.812785888119624360e+02,2.933341119678901805e+02,1.125076789311293091e+01
2.957657741166448773e+01,2.844596777694928846e+02,4.592636367901543615e+00
1.220430299257087370e+02,2.986855192374740113e+02,1.785682368996933889e+01
1.040222564807341570e+02,3.022468455519264126e+02,2.182252292353771495e+01
8.058157496706587608e+01,3.078900999426431895e+02,2.789104396367646288e+01
2.990109703187086510e+01,2.947951794172207656e+02,7.857322961354393343e+00
1.227232393749948329e+02,2.874604860308999719e+02,1.009867030463987270e+01
1.850090893233065970e+02,2.796013083753693991e+02,5.329979202487656664e+00
4.906571839619539332e+01,3.069705569214513616e+02,2.156324176718793595e+01
1.894876123263391037e+02,2.854088812550627381e+02,7.239232265398327648e+00
1.051151351083906178e+02,2.832685791397256594e+02,8.263795295801287466e+00
1.424998919315286230e+02,2.788929081732770783e+02,5.904329495701130526e+00
1.039074780900023143e+02,2.936464196153145849e+02,1.443409172845706401e+01
3.362098360830412958e+01,2.822448915784725614e+02,4.635451952489515470e+00
1.726256515732944052e+01,2.810130275155721051e+02,1.990271215316451903e+00
7.796214464184247461e+00,2.908884030233892872e+02,9.657041313304740582e-01
1.018319459425200968e+01,2.901030070031835635e+02,1.439350363264194410e+00
9.022710279830681657e+01,3.053707671204784901e+02,2.527620197472338859e+01
7.028141846079989818e+01,2.803450024885547123e+02,6.708652773655821022e+00
1.435491434858810749e+02,2.880324055525462086e+02,9.817195698331875775e+00
8.095468593652293521e+01,2.951660563311365308e+02,1.547819565914949713e+01
9.813133858324368930e+01,2.951579269498520262e+02,1.564535957121941223e+01
2.788927640450971523e+01,2.960750010384123243e+02,7.739435518189640817e+00
1.441153339227302013e+02,2.991493382616869781e+02,1.708260729036498304e+01
6.183485584780287070e+01,3.068236189728827981e+02,2.450216748451455473e+01
1.529564350333434106e+02,2.825037915090334195e+02,7.033904671964006816e+00
1.370956019055671504e+02,2.807374483896380752e+02,6.679266854619826610e+00
1.289886174008670991e+02,2.869728580000453917e+02,9.681759396773843562e+00
3.776015500280933690e+00,3.041284149047753544e+02,4.916163782105723024e-01
1.634784074769442839e+02,2.817057138668787388e+02,6.488203330736816987e+00
1.241285087242356298e+02,2.937048654809434538e+02,1.392933380056067172e+01
1.217061363252020527e+02,2.859477746403238712e+02,9.323146443801089589e+00
1.673127185367443133e+02,2.965067110542078126e+02,1.385660638178498338e+01
4.283424939020848399e+01,3.010448194513757585e+02,1.489321855349226276e+01
1.191172072606894687e+02,2.928290627272605775e+02,1.348833589881318318e+01
1.948109304851604691e+02,3.000700665107436862e+02,1.470559179230465574e+01
1.661272737456995401e+02,3.039231217342576770e+02,1.958614730184419628e+01
1.840571401681729924e+02,2.861449248901289479e+02,7.686800799210860013e+00
1.051954526551400164e+02,2.911811334093536630e+02,1.270216385532996206e+01
1.612170775085423102e+01,2.954409366929610314e+02,3.717393204589324984e+00
1.328515729940049539e+02,2.868726625745800334e+02,9.527831059853266282e+00
1.658058764005734815e+02,2.955043407704735614e+02,1.327695482768592683e+01
5.801173030685895071e+01,2.977782005279318582e+02,1.565656201308973117e+01
9.263216501295114824e+01,3.065245162326772856e+02,2.659962777137462098e+01
5.740764421954659724e+01,2.992589934051876526e+02,1.671426687293935487e+01
3.682811403584423005e+01,2.906579946295778427e+02,7.877106302385455727e+00
1.706988254996510648e+02,2.807082505504024539e+02,5.977609489182756697e+00
1.360269564225729937e+02,2.819400452209808918e+02,7.178681116404745488e+00
1.079094445027591433e+02,3.040925184523247822e+02,2.358756101792101134e+01
1.658800382845803654e+02,3.056847105473405577e+02,2.117188371822446413e+01
4.994752323505251468e+01,3.048820685874700871e+02,1.990091473674676692e+01
1.351577051498473168e+02,2.844266726390243889e+02,8.277889759199593911e+00
1.899933906703264483e+02,2.933987582969273831e+02,1.091033334156620960e+01
1.617392408790751972e+02,2.911575854213932075e+02,1.085403591230382681e+01
1.405822163573445494e+02,2.959948720553505837e+02,1.486630000247417094e+01
1.717023137899472260e+02,2.891823795223420461e+02,9.450483730699744456e+00
6.808233102829584027e+01,3.070751987029079260e+02,2.576760203594666621e+01
7.251662526573966261e+01,2.910597870895535948e+02,1.224268763211841460e+01
2.924482757088794571e+00,3.037812247408556345e+02,3.018684288949209926e-01
1.391086736154971106e+02,2.866700458217615619e+02,9.252561293262340669e+00
1.725792869104327565e+02,2.783766262117347878e+02,5.190362681537773248e+00
8.461004856749937630e+01,2.967203551119009717e+02,1.681840763618073709e+01
1.769495926323454000e+02,2.970137119029992050e+02,1.368090534736516162e+01
1.651375656986276965e+02,2.877988879701296696e+02,9.003411521696062181e+00
1.536662963595652798e+02,2.812263197068492104e+02,6.526942648500107858e+00
7.334047492073197816e+01,2.840988259602426638e+02,8.423458858784909964e+00
1.578088761402749753e+02,2.868126599185405325e+02,8.768194716085012885e+00
1.231449965360900194e+02,2.962183881510589458e+02,1.581447851539230776e+01
1.906624869401755689e+02,2.909704844594222664e+02,9.636815761858667173e+00
2.952008731756774296e+01,3.003966064599827632e+02,1.010236448211745497e+01
1.593439913308333473e+02,2.958902851616441581e+02,1.385651428971337751e+01
8.835433941062335350e+01,2.888112824964255765e+02,1.126407932270259060e+01
5.145585364596789191e+01,3.001656863773924329e+02,1.634884805230648652e+01
7.229524930094780366e+00,3.070049687935928659e+02,1.759820459241375090e+00
1.858541324402382600e+02,2.943333807656834438e+02,1.160983203834734212e+01
9.366505329633959320e+00,3.020013810769332281e+02,2.180949783187247970e+00
1.727340870279990668e+02,2.989160487373064825e+02,1.521145141054572925e+01
7.692072230574747493e+01,3.072242532790887140e+02,2.686171429257414900e+01
1.791542892409203773e+02,2.826935329442865736e+02,6.484387505110750460e+00
6.342355927887987121e+01,2.910273819899063028e+02,1.164838435612742806e+01
1.332729868657249881e+02,3.052360312037266681e+02,2.331277088095575323e+01
7.363704203057909581e+01,2.906473112922237760e+02,1.203306331163483733e+01
6.767971002156340887e+01,2.949620461680920016e+02,1.460644485909609713e+01
1.296979686468254442e+02,2.859179019605189183e+02,9.124277642618874751e+00
1.553313637427588674e+02,2.869504528070365836e+02,8.909456358246643504e+00
2.911210194331883017e+01,2.955515690331066594e+02,7.916339852176510483e+00
1.780361606769051974e+01,2.855220921735241859e+02,2.623806037321451790e+00
4.827546387568302322e+01,2.802794517844207007e+02,5.567308687712638537e+00
3.010208833444202270e+01,2.971298265260709854e+02,8.853943490152738960e+00
4.935735987942498326e+01,2.885777579389269931e+02,8.923833860859543776e+00
1.847544600099154195e+02,2.889012094382842406e+02,8.865494033857377332e+00
1.813800090483446752e+02,2.870771785716846694e+02,8.160003815633487534e+00
1.239662461321131559e+02,2.798483728201668441e+02,6.561510406544781127e+00
1.813779285769552132e+02,2.898711588746165262e+02,9.442262702557616905e+00
5.923819882204156784e+01,2.822862927244586331e+02,7.016707746817741231e+00
1.974066829049331062e+01,2.970074664339244350e+02,5.286245569070865180e+00
7.377956764701968950e+01,2.875711303971792177e+02,1.021957420028548569e+01
1.760411430091590148e+02,3.032809180032804193e+02,1.831588693283944380e+01
6.615750345563236934e+00,2.922188708134275430e+02,7.784840262648423659e-01
1.751202724467610778e+02,3.022552819395900769e+02,1.755982510235191896e+01
9.208370289294666122e+01,2.837541781550198721e+02,8.545013246159893328e+00
1.491447303729166833e+02,3.015315716531364956e+02,1.874038463570466106e+01
1.059005907767702723e+02,2.832397976529719017e+02,8.242920964691492713e+00
1.896395913956430590e+01,2.784105105582954707e+02,1.961054640958507012e+00
1.470200466649619102e+02,2.938438100423063020e+02,1.308989699478273572e+01
2.639144830241730588e+01,2.903669073826021076e+02,5.495409487828656125e+00
1.890604109259954555e+02,2.845374866735454020e+02,6.917112292127463036e+00
1.028237558976343280e+02,3.064540662847173280e+02,2.635587723532388083e+01
1.294201644097970529e+02,2.953061739111648194e+02,1.487050574015208326e+01
3.885986137597460477e+00,3.036848423535977872e+02,5.082420058876271352e-01
2.831003009490332545e+01,2.795732743399585161e+02,3.362246181554436664e+00
1.636638142649877636e+02,2.829533059652373481e+02,6.954968202122699950e+00
1.257236321727218176e+01,2.853190198393653532e+02,1.576688360710437831e+00
9.353695336801148841e+00,2.808261242004653013e+02,7.903222411329319241e-01
1.823407289649151508e+01,3.077784721297182955e+02,7.697102080965586346e+00
3.569235085989345180e+01,2.902440791657990644e+02,7.491494933850801452e+00
1.503713305068995680e+02,2.809277045867956417e+02,6.485469075572058983e+00
1.333647972804291442e+02,2.914089442864705575e+02,1.208518957829700824e+01
1.583648198960694344e+02,3.069663197543945898e+02,2.301866374821016947e+01
1.526012160378012652e+02,2.957543405062699549e+02,1.410440882919186656e+01
1.388797136173427837e+01,3.061929581568193726e+02,4.856681631345117545e+00
5.019939904397160291e+01,2.822595816617150035e+02,6.390307290593066902e+00
1.858126434366205899e+02,2.995204850936917751e+02,1.486174001778925380e+01
1.075539539054060185e+02,2.994069331302346768e+02,1.903381424107287501e+01
1.410934844285540350e+02,2.941381563478241787e+02,1.354632139730657414e+01
1.954296584867899753e+02,2.853998413185237268e+02,7.074559882766137342e+00
1.854539040183349528e+02,2.906437824326217196e+02,9.670956383761176056e+00
1.854408569547331922e+02,2.935806652770505139e+02,1.120621542830522799e+01
8.266349425260861494e+01,3.038679480269611872e+02,2.345905989096572952e+01
1.076081057891218222e+02,2.942243870153520220e+02,1.478946017687816017e+01
1.437000425044122487e+01,3.023396857175711148e+02,4.314166191041982401e+00
1.049705116508058467e+01,2.876343938895071801e+02,1.339026331779320955e+00
1.073667061806132352e+02,2.877047176116690252e+02,1.053616647800179962e+01
4.677787406319131946e+01,2.978466032484661810e+02,1.370971511867667481e+01
7.111678238773899352e+01,3.078498025826347089e+02,2.703513731418053467e+01
5.062992598692697044e+01,2.811276467224587918e+02,6.024877401079640649e+00
9.390467115071473359e+01,3.042973135148664596e+02,2.411117577630166053e+01
1.855354614751520330e+02,2.805785276814710301e+02,5.624846388413315523e+00
4.683264649031887927e+01,3.059393680663349642e+02,1.992989825845516449e+01
1.722817510603183777e+01,2.910625779297038207e+02,3.307914477731030534e+00
1.906990216345847102e+02,2.909778441680464312e+02,9.639045051400316311e+00
1.277879294013020370e+02,2.909997105895551499e+02,1.201947648577586136e+01
7.469042981210316157e+01,2.883067733545493070e+02,1.066741067246427654e+01
1.010788994709722033e+02,2.907769649383836281e+02,1.248934898566723106e+01
2.028145639343511064e+01,3.027371021139765048e+02,7.123236719251386795e+00
6.290703335656637307e+01,2.976635039737777220e+02,1.619479413101947074e+01
8.687356287543753552e+00,2.806049793860285035e+02,6.931488131429119903e-01
3.086648673858058700e+01,2.890089152276881350e+02,6.090043803882689843e+00
9.539237306170547015e+01,3.055080243485304550e+02,2.543230896074730651e+01
