T,B_ext,C,C_noisy
2.358081290514171968e+01,3.351741260942178613e+00,1.441743228403168614e+05,1.447938218836042506e+05
1.217446466016431650e+01,6.318839103212609665e+00,3.964218644778148882e+04,4.017811635743480292e+04
6.245727928383463023e+00,1.771509385402336711e+00,1.336348606790706617e+04,1.406786569490648435e+04
1.073426941755010766e+01,4.487221307515953939e-01,2.676365402775893017e+04,2.564415743904003466e+04
2.117883638479365160e+01,7.449325411005254693e+00,1.212826002447909705e+05,1.208440950085751247e+05
1.296989079294923641e+01,7.641644156946783895e+00,4.614664161004421476e+04,4.677434734063669021e+04
1.295349439488346022e+00,3.346784929307584200e+00,1.744082798417300728e+04,1.627314287458654871e+04
1.710951414616639354e+01,3.858950362868498019e+00,6.866216841913266398e+04,7.020192367535621452e+04
1.583711175174737740e+01,5.650867517202877721e+00,6.105797380680133210e+04,6.054030826758481999e+04
2.076028849753448924e+01,5.909259303821586151e+00,1.109757385533564375e+05,1.109162505661050236e+05
1.809666986565222846e+00,5.162509372089021831e+00,1.619782531195059164e+04,1.524958380091277650e+04
2.677107232783996338e+01,5.125634721250620807e+00,2.066135592583746184e+05,2.069519323907363287e+05
1.439149709960660850e+01,4.258147662926087484e+00,4.883310081445473043e+04,4.815432934129315981e+04
1.146832799800797176e+01,2.392868829730178781e+00,3.101951098294787880e+04,3.079519631628640491e+04
9.381235728508599436e+00,1.764748856937471189e+00,2.211807567564666897e+04,2.106475663597058519e+04
2.564355886666248807e+01,6.309820614503324876e+00,1.896638455549193313e+05,1.907662205264264194e+05
8.685643792507482530e+00,4.914507144691733664e+00,2.476465494224819486e+04,2.325447516131355587e+04
9.701759578158689834e+00,5.497686588124220286e+00,2.865277882694697109e+04,2.907006405957000607e+04
2.682593897761263335e+01,2.072983447222956244e+00,1.982791919630406774e+05,1.984984818568010814e+05
1.462411125600623940e+01,7.914982943555573414e+00,5.672988400962403830e+04,5.713484821424239635e+04
2.397476150834160435e+00,5.025284972592361399e+00,2.234959302157474303e+04,2.140548962465701334e+04
4.530111688113128032e+00,6.836651346669775364e-03,7.872504410528988956e+03,8.828714631733595525e+03
2.285961093770586672e+01,4.987294110187238338e+00,1.372944351635210332e+05,1.381864932658498292e+05
1.044386359453964808e+01,1.448006096394284903e+00,2.593060145681934227e+04,2.607821429877245100e+04
9.830653829815158673e+00,2.566078000878556864e+00,2.449621619264216133e+04,2.478542830972589945e+04
9.562279987531281833e+00,3.265716152064105593e+00,2.442622001511897179e+04,2.428066271732208043e+04
2.920890552159591635e+01,3.236364992268079277e-01,2.471320585297635407e+05,2.477268802032160165e+05
1.508763407425645298e+01,3.179304118596686379e-01,5.068030932993546594e+04,4.992070011934151989e+04
2.698050119595587049e+01,3.754646017874954111e+00,2.056148985566571355e+05,2.061281406074585684e+05
2.404112223590035313e+01,5.778886907954921881e+00,1.585708594084774668e+05,1.589467113721766509e+05
2.384427028119419134e+01,4.142494590445179981e+00,1.501584236017112853e+05,1.488541473031273053e+05
2.353424428476141372e+01,1.447506421388304432e+00,1.406454842301744502e+05,1.382182375368670910e+05
9.872859661832976030e+00,3.948765757325336523e-01,2.325699732514286734e+04,2.314855963946506381e+04
2.490873690123427764e+01,4.883118603686433801e+00,1.702459220916541235e+05,1.700964790448943968e+05
1.524280500761500967e+01,4.846384891265112849e+00,5.538961295856679499e+04,5.651631003167735616e+04
6.054888619098611535e+00,1.377196094381073266e+00,1.234515707458169709e+04,1.239843412041576812e+04
8.325955690566328116e+00,4.344432358027957797e+00,2.275413928282222332e+04,2.229367648859327528e+04
1.635118877787318681e+01,5.857028547361977644e+00,6.548255676914455398e+04,6.422474322151482193e+04
1.496409799385491191e+01,7.875668304546255882e+00,5.900652980723704241e+04,5.892488590110396035e+04
2.961674731424313123e+01,6.968274639142904014e+00,2.840957692075325176e+05,2.835557191670712200e+05
1.896436633121222926e+01,8.216113500755124477e-01,8.338793352321827842e+04,8.236791782254885766e+04
1.902599376849030577e+01,5.342321907892859656e-01,8.393357128227273643e+04,8.382218584803977865e+04
2.522289404552338965e+00,2.322695514575253029e+00,1.574245868708450507e+04,1.672017187713237581e+04
2.959617930114013085e+00,6.484550193694991194e+00,2.289129182838864290e+04,2.297709720538443071e+04
9.763460969783396948e+00,7.265439915286962425e+00,3.243625894359838640e+04,3.146587598874149990e+04
1.398680891060795695e+01,7.652049019492233484e+00,5.203524437169302837e+04,5.233797188955971797e+04
2.794695996865250009e+01,1.677875741518956687e+00,2.205032160392891092e+05,2.194875034166799451e+05
2.507208781905237327e+00,4.242556372649423757e+00,2.319216571222900529e+04,2.173281391125404843e+04
2.197281262857398687e+01,1.651265097898054535e+00,1.187626433883935388e+05,1.192198286963056889e+05
1.901906541231102565e+01,3.588386207009135020e+00,8.635088181116549822e+04,8.584180718005145900e+04
8.079915091185366549e+00,6.067361698624804234e+00,2.610897440955438651e+04,2.713902752701490317e+04
2.760251921719629564e+01,6.801427717117311644e+00,2.334676900446484797e+05,2.337553859091799241e+05
1.204545943050277046e+01,3.545611159879388019e+00,3.487254151022916631e+04,3.412660278424309945e+04
2.524718122723980684e+01,4.613343425050520530e+00,1.753500810582015838e+05,1.755529384477972053e+05
8.934758765442243345e+00,4.766029593617128413e+00,2.508669770522355248e+04,2.628504907480235852e+04
1.743550596844266565e+01,7.582291029822807005e+00,7.872155882369804021e+04,7.854699876252863032e+04
2.354659065657489592e+01,2.305217408925920530e+00,1.418239512545912003e+05,1.408424053375088552e+05
2.604528457924519103e+01,5.929291979990669148e+00,1.956891970186838007e+05,1.950773486158100131e+05
1.137817377640674010e+01,5.660023609041886949e+00,3.494727747609037033e+04,3.419519605264756683e+04
7.126132377110210747e+00,3.855148103548850180e+00,1.934825888088334250e+04,1.825584505971533872e+04
1.997691880520444130e+01,9.082844242030336801e-01,9.411666922752019309e+04,9.292112089129946253e+04
1.957073330689174639e+01,5.939787426095368694e+00,9.680877088382588408e+04,9.719947205988586938e+04
2.366067488967555921e+00,7.106875224232680033e+00,1.597407879507614416e+04,1.700032546559055845e+04
1.845360593313942132e+01,4.827970573028531831e+00,8.260605243208199681e+04,8.227131014934355335e+04
2.832717420959827237e+01,3.160618057994524221e+00,2.322842978370778728e+05,2.330118864388810762e+05
8.147587221250407907e+00,7.333159857462736575e+00,2.913095983463772791e+04,2.997104197619224942e+04
1.919040038400686754e+01,2.441904171484679864e+00,8.675301159399814787e+04,8.831067551219901361e+04
2.758293267082814992e+01,7.891761537739039767e+00,2.404412376909582526e+05,2.402688657054932846e+05
1.216582550492033654e+01,7.139025717460731002e+00,4.113366869082359335e+04,4.081045854642305494e+04
2.474774794512497778e+01,3.339406201415735076e+00,1.630073221522149688e+05,1.633969748025951849e+05
2.699577307178623187e+01,3.441055633918033152e-02,1.997484102119106683e+05,1.998386687679992756e+05
2.404471033894158616e+00,4.242871914073880646e+00,2.308880818626785185e+04,2.336819247628659650e+04
9.500343751924008373e+00,1.209842726324588114e-01,2.181710590889415107e+04,2.301642248069713969e+04
8.065465787983447044e+00,3.963847113217824791e+00,2.139102018553689777e+04,2.099394454692824365e+04
2.735155095962571536e+01,5.167082845469436414e+00,2.189574782232389261e+05,2.191577759634660324e+05
1.841415335370426121e+01,6.824541152179811832e+00,8.648616490120036178e+04,8.557851853554324771e+04
4.581012585151068350e+00,6.095794437588786252e-02,7.982694588717308761e+03,7.835215678105225379e+03
1.206612629958397420e+01,2.798554577626441997e+00,3.419416485724270751e+04,3.357135384297113342e+04
8.887345022188998911e+00,2.990463744852690731e+00,2.188393944945376279e+04,2.118321268019795389e+04
2.984302212994616710e+01,4.722503262827713044e+00,2.749785543499900377e+05,2.747753182447543368e+05
2.652618254856123059e+01,2.273122468815064856e+00,1.928305323354905122e+05,1.924174705755543255e+05
2.567515020334175446e+01,5.721039293446606777e+00,1.875658175759086735e+05,1.879095256614174577e+05
4.168452550793261047e+00,4.890675315831793490e+00,2.261462085707647202e+04,2.335816872166114626e+04
1.206291674119468560e+01,3.441541832217343000e+00,3.483838960917511577e+04,3.345795434337838378e+04
1.379283632660822079e+01,3.705525657292996655e+00,4.445972924665213213e+04,4.538783591442998295e+04
1.035991572589850662e+01,1.224276914815751738e-01,2.516214275873986480e+04,2.310276248254294478e+04
2.669732748387936638e+01,1.524763266673427431e+00,1.949301403007890622e+05,1.951590338189152244e+05
1.420333616319275905e+01,7.841593128078341302e+00,5.379548518226850138e+04,5.445250711118599429e+04
2.317384349566790647e+01,2.591690904517683691e+00,1.366696162234729854e+05,1.360677066751183302e+05
1.789176117388657872e+01,2.748768872695118048e+00,7.434543318509653909e+04,7.413351599198294571e+04
1.267584337138476513e+01,4.077881095419477298e+00,3.866565078417309269e+04,3.794251169413925527e+04
3.569843725985784033e+00,5.640003817912300654e+00,2.482984939100657721e+04,2.565749402234545778e+04
2.583470393565558965e+01,7.575532183112937190e+00,2.002019457661130000e+05,1.972676907437896007e+05
1.493969512422890134e+01,1.019127537539130657e+00,4.981739681131408724e+04,4.891903132037257456e+04
3.111003513117454489e+00,4.692136703108500839e+00,2.362129206054015958e+04,2.182957388102479672e+04
1.485577061780598918e+01,2.701522678199262728e+00,5.023057932193320448e+04,5.040484618214490183e+04
2.305235680145635513e+00,7.161503035048522037e-01,5.507058074318951185e+03,6.708835238048288375e+03
1.023230554231528622e+01,2.793652238529150900e+00,2.624027294393745615e+04,2.734248191997396862e+04
2.703138378077267490e+01,5.224007618038058354e+00,2.124434250509388221e+05,2.130614647514581739e+05
1.097330918708613368e+01,1.487827297752969180e+00,2.818059749518036188e+04,2.841020690056014428e+04
1.064045235260265088e+01,4.737456336405445612e+00,3.047733560854473762e+04,2.976872853625121206e+04
9.814161420555587156e+00,7.296874302075783802e+00,3.264399258489746353e+04,3.377102453432866605e+04
1.752674906734132776e+01,2.922662942966423927e+00,7.121837146248048521e+04,7.179493703145136533e+04
1.547088084970330257e+01,5.611635945387537738e+00,5.824553951441520621e+04,5.746455668949485698e+04
1.205905040201032641e+01,6.207480249826392793e+00,3.890319940149826289e+04,3.771960207739720499e+04
2.571168958262687809e+01,3.937468517352872510e+00,1.816440417977841862e+05,1.810625165772231121e+05
1.457923632783377776e+01,7.665433754090615004e+00,5.589476500357536133e+04,5.689544203395199293e+04
2.528797950729099142e+01,1.819698863534942923e+00,1.694644937247444177e+05,1.706215395316844515e+05
1.270440316863245300e+01,6.154502795376152413e+00,4.196007042290845129e+04,4.345468127303769870e+04
1.119065123218828539e+01,7.945771885622477271e+00,3.857545583381251345e+04,3.785819001045957702e+04
6.111284642300898184e+00,1.893688943092066701e+00,1.331191799166896453e+04,1.297905073020505370e+04
2.960261144626922913e+00,5.129801048241049877e+00,2.405585210652271417e+04,2.533485342355976900e+04
1.757959712842808742e+01,4.139000524049040841e+00,7.319406701230199542e+04,7.339761803062331455e+04
1.133276199849913368e+01,3.059207688893164523e+00,3.104873432678552490e+04,3.175563893354694301e+04
5.237130785384057852e+00,4.066737374219234091e+00,1.863965820971804351e+04,1.741778196114809543e+04
1.627299497107374648e+01,3.567787722112544913e+00,6.141963676422426215e+04,6.107794915730923822e+04
2.181654622378491126e+01,5.429492803905197285e+00,1.235938618470866641e+05,1.235792570383589482e+05
1.926375450056699989e+01,7.535696808027137372e+00,9.762165714127787214e+04,9.729428468346917361e+04
1.555415541595136286e+00,3.096794146223589728e+00,2.133308334853065389e+04,2.095038247910900100e+04
1.173786589175839801e+01,2.867209614990784416e-02,3.126715398692348026e+04,2.975723944868212857e+04
2.048121650821270734e+01,6.703009262633541354e+00,1.097228421982251020e+05,1.112316135555205401e+05
1.248180169902269299e+01,5.454446898336183125e+00,3.965951906738399703e+04,3.979733046828968509e+04
1.374431485502411476e+01,3.251526598355691355e+00,4.368729527462583792e+04,4.234298741784453887e+04
2.388453361743500380e+01,3.140119367198286326e-01,1.453584878956443572e+05,1.463581849777085881e+05
5.479262287079768257e+00,7.439053250567662090e+00,2.758444770781710395e+04,2.765144915147802385e+04
5.955620493544091509e+00,4.899827935531662959e+00,2.119809592314113252e+04,2.186763132681583011e+04
2.325750019745401076e+01,4.260706377514540399e+00,1.413254236803975946e+05,1.411550736958396737e+05
2.768160933182408101e+01,5.940300600811352361e+00,2.301349967839469609e+05,2.294200038392832212e+05
5.763533725790083828e+00,4.489090888829309733e+00,1.993449318141421463e+04,1.924319436397222671e+04
2.689747082588503702e+00,7.479702992468979517e+00,1.827939105130255120e+04,1.860871999526078434e+04
2.468836140191537964e+01,6.625109551068155689e+00,1.733223939385077392e+05,1.740514711856337672e+05
1.744493740759898159e+01,1.469414300708661081e+00,6.937751396922458662e+04,6.984382819155677862e+04
8.076906595222943963e+00,8.739087904694233799e-01,1.720462175511434543e+04,1.781586796039996989e+04
2.357422057846827457e+00,7.066152240476078816e+00,1.600702455626101437e+04,1.713544672513457044e+04
1.696177047214145972e+01,7.394553247457399614e+00,7.391169486589290318e+04,7.419440108860803593e+04
5.440043556516037881e+00,4.418682846836812672e+00,1.975017117678190334e+04,2.069747610152536436e+04
2.710805633114463831e+01,2.935285763484870358e+00,2.057850451211022737e+05,2.068298105310413230e+05
2.725385176037186596e+01,6.027436118690587818e+00,2.211954347828277969e+05,2.214883115538386046e+05
2.233225454671775623e+01,5.912316817309522854e+00,1.323292879643587512e+05,1.322830337925213389e+05
2.952185999208815659e+01,7.041867002996584191e+00,2.821717753173263045e+05,2.817954006513837376e+05
9.858395568862444946e+00,7.656228711257708319e+00,3.352466452420160931e+04,3.243914701415496893e+04
4.434303518688370360e+00,5.594956693802285663e+00,2.422146556348632294e+04,2.280975608595732047e+04
1.965294118765348230e+01,4.154867564299306260e+00,9.401701152384550369e+04,9.526168961911504448e+04
8.085574993016798828e+00,3.081377920825204342e+00,1.978795336761886574e+04,1.980734269064574983e+04
2.116856998025394176e+01,5.393646676103327486e+00,1.148381087201514310e+05,1.143634190412148018e+05
3.124295874383368421e+00,3.720658313895196301e+00,2.080518603832263034e+04,2.229841468185848498e+04
1.093013132643022800e+01,1.047021828017801859e+00,2.778057070394042239e+04,2.871422118529952786e+04
2.007136212421940513e+01,7.597733321592814448e+00,1.073994537901502190e+05,1.074910770665115851e+05
2.817100349240306656e+01,1.913180495467869946e-02,2.239198769907909445e+05,2.248878560503755871e+05
3.483014975698103033e+00,7.831764885245112495e+00,2.356578469837423472e+04,2.342903101622818212e+04
1.410195999854539828e+01,7.734481295111577559e+00,5.292645415082991531e+04,5.329980442373150436e+04
2.843892875145465027e+01,4.882898397206446361e+00,2.417694491069665819e+05,2.434965501870810403e+05
2.559559464551503183e+00,3.721987057590313341e+00,2.230125202831663410e+04,2.332480798389024494e+04
1.420776851911263705e+01,1.118537103088576679e+00,4.507193342219290207e+04,4.486442138522098685e+04
2.268643684011833273e+01,6.706535874494089278e+00,1.403638533638809458e+05,1.410525487358037790e+05
1.491297783527716980e+01,6.414075209617503326e+00,5.569124289263705577e+04,5.683291800793985021e+04
2.572431963879961003e+01,4.299193999709434166e-01,1.759732437422760995e+05,1.759147492964995909e+05
1.268837616632398202e+01,5.815735422787327913e+00,4.129773246950568864e+04,4.096353082427992194e+04
9.875509966216572622e+00,4.007532938980249426e-01,2.326826681749074851e+04,2.505761603837974690e+04
