t,E,A,G,dE_dt,dE_dt_noisy
1.562112422484496754e+01,8.861738545526428368e+00,3.481911845068007327e+00,1.075937300077770686e+01,-4.710532460368945795e-01,-4.207401946209459176e-01
1.562712542508501556e+01,8.858910854624893361e+00,3.479004138444822924e+00,1.076780192909585310e+01,-4.713218974017086005e-01,-4.543233917089277152e-01
1.563312662532506359e+01,8.856081554622086571e+00,3.476098596501060900e+00,1.077622738578473438e+01,-4.715894874053445651e-01,-5.262163570874144325e-01
1.563912782556511161e+01,8.853250651876159338e+00,3.473195222762526235e+00,1.078464936082225378e+01,-4.718560167763350410e-01,-5.903898416406694327e-01
1.564512902580515963e+01,8.850418152741958977e+00,3.470294020729340012e+00,1.079306784421757825e+01,-4.721214862503713139e-01,-4.142474873961856652e-01
1.565113022604520765e+01,8.847584063571030555e+00,3.467394993875941189e+00,1.080148282601113863e+01,-4.723858965703011670e-01,-4.505492001872221652e-01
1.565713142628525567e+01,8.844748390711615116e+00,3.464498145651084382e+00,1.080989429627462961e+01,-4.726492484861245513e-01,-5.680666489999218749e-01
1.566313262652530369e+01,8.841911140508651457e+00,3.461603479477841638e+00,1.081830224511100980e+01,-4.729115427549926975e-01,-4.388995335692895683e-01
1.566913382676535171e+01,8.839072319303776126e+00,3.458710998753602439e+00,1.082670666265450166e+01,-4.731727801412043410e-01,-4.254241593773595564e-01
1.567513502700539973e+01,8.836231933435318098e+00,3.455820706850073254e+00,1.083510753907059154e+01,-4.734329614162012811e-01,-5.055493136266008269e-01
1.568113622724544776e+01,8.833389989238309425e+00,3.452932607113276209e+00,1.084350486455603324e+01,-4.736920873585691583e-01,-4.322565211279529862e-01
1.568713742748549578e+01,8.830546493044476364e+00,3.450046702863551307e+00,1.085189862933883909e+01,-4.739501587540317917e-01,-5.580012067992701219e-01
1.569313862772554380e+01,8.827701451182241144e+00,3.447162997395555983e+00,1.086028882367828885e+01,-4.742071763954492924e-01,-4.833066325779412087e-01
1.569913982796559182e+01,8.824854869976725524e+00,3.444281493978263775e+00,1.086867543786492440e+01,-4.744631410828151763e-01,-4.709142827194494618e-01
1.570514102820563984e+01,8.822006755749745466e+00,3.441402195854965207e+00,1.087705846222055506e+01,-4.747180536232535886e-01,-4.338898134772805615e-01
1.571114222844568786e+01,8.819157114819814680e+00,3.438525106243267793e+00,1.088543788709825044e+01,-4.749719148310164174e-01,-4.533635739598305681e-01
1.571714342868573588e+01,8.816305953502144632e+00,3.435650228335096479e+00,1.089381370288234585e+01,-4.752247255274804072e-01,-4.624543627985224226e-01
1.572314462892578391e+01,8.813453278108644540e+00,3.432777565296692313e+00,1.090218589998844223e+01,-4.754764865411457153e-01,-4.460855293642295161e-01
1.572914582916583193e+01,8.810599094947919596e+00,3.429907120268614218e+00,1.091055446886340086e+01,-4.757271987076305830e-01,-5.068270738542148823e-01
1.573514702940587995e+01,8.807743410325269195e+00,3.427038896365736775e+00,1.091891939998534866e+01,-4.759768628696702253e-01,-4.005353744694055695e-01
1.574114822964592797e+01,8.804886230542695813e+00,3.424172896677252886e+00,1.092728068386367823e+01,-4.762254798771142772e-01,-4.917223941376544505e-01
1.574714942988597599e+01,8.802027561898892571e+00,3.421309124266671553e+00,1.093563831103904427e+01,-4.764730505869231303e-01,-4.353046320349098219e-01
1.575315063012602401e+01,8.799167410689252122e+00,3.418447582171818322e+00,1.094399227208336534e+01,-4.767195758631656011e-01,-4.754520743320657106e-01
1.575915183036607203e+01,8.796305783205868423e+00,3.415588273404837505e+00,1.095234255759982744e+01,-4.769650565770161554e-01,-4.878370932327877885e-01
1.576515303060612005e+01,8.793442685737524300e+00,3.412731200952187738e+00,1.096068915822287693e+01,-4.772094936067519111e-01,-4.465339775852859572e-01
1.577115423084616808e+01,8.790578124569703888e+00,3.409876367774646866e+00,1.096903206461822400e+01,-4.774528878377501950e-01,-4.537596417128931803e-01
1.577715543108621610e+01,8.787712105984589073e+00,3.407023776807308391e+00,1.097737126748284453e+01,-4.776952401624856570e-01,-4.091880806852053465e-01
1.578315663132626412e+01,8.784844636261057715e+00,3.404173430959582802e+00,1.098570675754498005e+01,-4.779365514805281601e-01,-4.228908340423142009e-01
1.578915783156631214e+01,8.781975721674685431e+00,3.401325333115198024e+00,1.099403852556413241e+01,-4.781768226985382286e-01,-5.051890899984390337e-01
1.579515903180636016e+01,8.779105368480630389e+00,3.398479486158149321e+00,1.100236656232145904e+01,-4.784160547169148403e-01,-4.520156261223261529e-01
1.580116023204640818e+01,8.776233582871109107e+00,3.395635893050269249e+00,1.101069085858309293e+01,-4.786542483921182312e-01,-4.721925224378812902e-01
1.580716143228645620e+01,8.773360371052449480e+00,3.392794556714663567e+00,1.101901140514308786e+01,-4.788914045966983224e-01,-5.173071897613206183e-01
1.581316263252650423e+01,8.770485739228679023e+00,3.389955480047192715e+00,1.102732819282735832e+01,-4.791275242111018295e-01,-5.327851377454566606e-01
1.581916383276655225e+01,8.767609693599204945e+00,3.387118665919591987e+00,1.103564121249277363e+01,-4.793626081219967139e-01,-4.652997295011141454e-01
1.582516503300660027e+01,8.764732240358799942e+00,3.384284117179469753e+00,1.104395045502715789e+01,-4.795966572222675195e-01,-5.050164387835667235e-01
1.583116623324664829e+01,8.761853385697616403e+00,3.381451836650307907e+00,1.105225591134928997e+01,-4.798296724110153733e-01,-5.478399247291073637e-01
1.583716743348669631e+01,8.758973135801175758e+00,3.378621827131463196e+00,1.106055757240890536e+01,-4.800616545935528778e-01,-4.835064365550391097e-01
1.584316863372674433e+01,8.756091496850372025e+00,3.375794091398164998e+00,1.106885542918668897e+01,-4.802926046814051109e-01,-4.679722732750701275e-01
1.584916983396679235e+01,8.753208475021478918e+00,3.372968632201517103e+00,1.107714947269428762e+01,-4.805225235923069604e-01,-4.742993818000173500e-01
1.585517103420684037e+01,8.750324076486132086e+00,3.370145452268495934e+00,1.108543969397429585e+01,-4.807514122501971299e-01,-5.397379622137379318e-01
1.586117223444688840e+01,8.747438307411352199e+00,3.367324554301953210e+00,1.109372608410027006e+01,-4.809792715852216904e-01,-5.087495962856490861e-01
1.586717343468693642e+01,8.744551173959523638e+00,3.364505940980613730e+00,1.110200863417671791e+01,-4.812061025337269760e-01,-4.116066918233295402e-01
1.587317463492698444e+01,8.741662682288410480e+00,3.361689614959074923e+00,1.111028733533910007e+01,-4.814319060382610260e-01,-5.187520939156011757e-01
1.587917583516703246e+01,8.738772838551145838e+00,3.358875578867809519e+00,1.111856217875383734e+01,-4.816566830475685901e-01,-4.968602331507381287e-01
1.588517703540708048e+01,8.735881648896237195e+00,3.356063835313163324e+00,1.112683315561830000e+01,-4.818804345165907943e-01,-3.655665611104051971e-01
1.589117823564712850e+01,8.732989119467566397e+00,3.353254386877356108e+00,1.113510025716081486e+01,-4.821031614064623660e-01,-4.636214411798632029e-01
1.589717943588717652e+01,8.730095256404386106e+00,3.350447236118481165e+00,1.114336347464066534e+01,-4.823248646845090803e-01,-5.063889528591231093e-01
1.590318063612722455e+01,8.727200065841323351e+00,3.347642385570504864e+00,1.115162279934808964e+01,-4.825455453242462056e-01,-5.787489323024881394e-01
1.590918183636727257e+01,8.724303553908377751e+00,3.344839837743268873e+00,1.115987822260427720e+01,-4.827652043053758391e-01,-4.663947353645452321e-01
1.591518303660732059e+01,8.721405726730925068e+00,3.342039595122487050e+00,1.116812973576137757e+01,-4.829838426137864626e-01,-5.515301297947986514e-01
1.592118423684736861e+01,8.718506590429708325e+00,3.339241660169748105e+00,1.117637733020248980e+01,-4.832014612415466148e-01,-4.836226280891201545e-01
1.592718543708741663e+01,8.715606151120848466e+00,3.336446035322513382e+00,1.118462099734167126e+01,-4.834180611869083322e-01,-5.259463443504960312e-01
1.593318663732746465e+01,8.712704414915839024e+00,3.333652722994119078e+00,1.119286072862393588e+01,-4.836336434543002660e-01,-5.665456846320029438e-01
1.593918783756751267e+01,8.709801387921544347e+00,3.330861725573774468e+00,1.120109651552524532e+01,-4.838482090543286818e-01,-4.005338127638843337e-01
1.594518903780756069e+01,8.706897076240204925e+00,3.328073045426562793e+00,1.120932834955252311e+01,-4.840617590037731288e-01,-4.887300572944612287e-01
1.595119023804760872e+01,8.703991485969430286e+00,3.325286684893440814e+00,1.121755622224364579e+01,-4.842742943255856636e-01,-4.377304002531454130e-01
1.595719143828765674e+01,8.701084623202207879e+00,3.322502646291238815e+00,1.122578012516744295e+01,-4.844858160488884069e-01,-4.469920085670402443e-01
1.596319263852770476e+01,8.698176494026894190e+00,3.319720931912661488e+00,1.123400004992370071e+01,-4.846963252089715457e-01,-5.207020300971298976e-01
1.596919383876775278e+01,8.695267104527221846e+00,3.316941544026287048e+00,1.124221598814316003e+01,-4.849058228472910015e-01,-4.799891012761859366e-01
1.597519503900780080e+01,8.692356460782292515e+00,3.314164484876566785e+00,1.125042793148751485e+01,-4.851143100114654327e-01,-5.025224778521610869e-01
1.598119623924784882e+01,8.689444568866587559e+00,3.311389756683826846e+00,1.125863587164941748e+01,-4.853217877552762349e-01,-4.367112287338571486e-01
1.598719743948789684e+01,8.686531434849955602e+00,3.308617361644266008e+00,1.126683980035246968e+01,-4.855282571386642099e-01,-4.636301660598906027e-01
1.599319863972794487e+01,8.683617064797621410e+00,3.305847301929957016e+00,1.127503970935123512e+01,-4.857337192277271232e-01,-5.031090108757743096e-01
1.599919983996799289e+01,8.680701464770180564e+00,3.303079579688847467e+00,1.128323559043122515e+01,-4.859381750947174838e-01,-4.026952166615731521e-01
1.600520104020803913e+01,8.677784640823606566e+00,3.300314197044757591e+00,1.129142743540890947e+01,-4.861416258180427663e-01,-4.599084150433631057e-01
1.601120224044808893e+01,8.674866599009236623e+00,3.297551156097379810e+00,1.129961523613171970e+01,-4.863440724822589711e-01,-4.629754416656149396e-01
1.601720344068813517e+01,8.671947345373791194e+00,3.294790458922284504e+00,1.130779898447802445e+01,-4.865455161780732896e-01,-5.254228417930463246e-01
1.602320464092818497e+01,8.669026885959357998e+00,3.292032107570911137e+00,1.131597867235716670e+01,-4.867459580023388854e-01,-4.661333695481279515e-01
1.602920584116823122e+01,8.666105226803402672e+00,3.289276104070577578e+00,1.132415429170942822e+01,-4.869453990580545621e-01,-5.599428308239977614e-01
1.603520704140828101e+01,8.663182373938445480e+00,3.286522450425032993e+00,1.133232583450579334e+01,-4.871438404540873179e-01,-4.638223742712969111e-01
1.604120824164832726e+01,8.660258333351244175e+00,3.283771148690943775e+00,1.134049329271031148e+01,-4.873412832684405060e-01,-5.338951708009792574e-01
1.604720944188837706e+01,8.657333110997697645e+00,3.281022200957519175e+00,1.134865665828680648e+01,-4.875377285590802856e-01,-4.781741354938460198e-01
1.605321064212842330e+01,8.654406712840838622e+00,3.278275609270500990e+00,1.135681592323836142e+01,-4.877331773997890529e-01,-5.014204099380238366e-01
1.605921184236847310e+01,8.651479144837985302e+00,3.275531375653359945e+00,1.136497107959817754e+01,-4.879276308695857933e-01,-4.763370877811873294e-01
1.606521304260851934e+01,8.648550412940764431e+00,3.272789502107308568e+00,1.137312211942952445e+01,-4.881210900527285235e-01,-4.700960090714169093e-01
1.607121424284856914e+01,8.645620523095095322e+00,3.270049990611289203e+00,1.138126903482578101e+01,-4.883135560387110718e-01,-4.910758105787981775e-01
1.607721544308861539e+01,8.642689481241198735e+00,3.267312843121985555e+00,1.138941181791040513e+01,-4.885050299222609693e-01,-4.912181392604799690e-01
1.608321664332866519e+01,8.639757293313591546e+00,3.264578061573810697e+00,1.139755046083695689e+01,-4.886955128033392270e-01,-5.630356069522077789e-01
1.608921784356871143e+01,8.636823965241092083e+00,3.261845647878920396e+00,1.140568495578907360e+01,-4.888850057871370058e-01,-5.837808515742863857e-01
1.609521904380876123e+01,8.633889502946816563e+00,3.259115603927198901e+00,1.141381529498050362e+01,-4.890735099840776146e-01,-4.259940567988539373e-01
1.610122024404880747e+01,8.630953912348179102e+00,3.256387931586272710e+00,1.142194147065506726e+01,-4.892610265098097377e-01,-4.605618418291148042e-01
1.610722144428885727e+01,8.628017199356889932e+00,3.253662632701497248e+00,1.143006347508669407e+01,-4.894475564852101002e-01,-5.634050269891033302e-01
1.611322264452890352e+01,8.625079369878964286e+00,3.250939709095970631e+00,1.143818130057938554e+01,-4.896331010363801362e-01,-3.941729070591442063e-01
1.611922384476895331e+01,8.622140429814709961e+00,3.248219162570519458e+00,1.144629493946725596e+01,-4.898176612946453234e-01,-5.255374485812309704e-01
1.612522504500899956e+01,8.619200385058737979e+00,3.245500994903712577e+00,1.145440438411449158e+01,-4.900012383965526297e-01,-4.644531101692095931e-01
1.613122624524904936e+01,8.616259241499953703e+00,3.242785207851848650e+00,1.146250962691538788e+01,-4.901838334838697353e-01,-4.689222879844706648e-01
1.613722744548909560e+01,8.613317005021563944e+00,3.240071803148967700e+00,1.147061066029431586e+01,-4.903654477035824799e-01,-4.849376468413670316e-01
1.614322864572914540e+01,8.610373681501069854e+00,3.237360782506838675e+00,1.147870747670575398e+01,-4.905460822078949734e-01,-4.601225866774434348e-01
1.614922984596919164e+01,8.607429276810281138e+00,3.234652147614973661e+00,1.148680006863425440e+01,-4.907257381542279306e-01,-5.594217683285613862e-01
1.615523104620924144e+01,8.604483796815292962e+00,3.231945900140612782e+00,1.149488842859447857e+01,-4.909044167052150076e-01,-4.927114478807146924e-01
1.616123224644928769e+01,8.601537247376509043e+00,3.229242041728739299e+00,1.150297254913116340e+01,-4.910821190287028015e-01,-5.037848541445403283e-01
1.616723344668933748e+01,8.598589634348627442e+00,3.226540574002064510e+00,1.151105242281915508e+01,-4.912588462977511838e-01,-4.868806851786433576e-01
1.617323464692938373e+01,8.595640963580645888e+00,3.223841498561042407e+00,1.151912804226336995e+01,-4.914345996906278602e-01,-5.051434512927122089e-01
1.617923584716943353e+01,8.592691240915860007e+00,3.221144816983856352e+00,1.152719940009883715e+01,-4.916093803908103688e-01,-5.237125436619691765e-01
1.618523704740947977e+01,8.589740472191866871e+00,3.218450530826431510e+00,1.153526648899065954e+01,-4.917831895869821945e-01,-5.283414477553008970e-01
1.619123824764952957e+01,8.586788663240554342e+00,3.215758641622421976e+00,1.154332930163404924e+01,-4.919560284730327693e-01,-4.477222487795531336e-01
1.619723944788957581e+01,8.583835819888120611e+00,3.213069150883224090e+00,1.155138783075428854e+01,-4.921278982480560282e-01,-5.345279783655501049e-01
1.620324064812962561e+01,8.580881947955051103e+00,3.210382060097963564e+00,1.155944206910677430e+01,-4.922988001163471905e-01,-4.741757849034825556e-01
1.620924184836967186e+01,8.577927053256138024e+00,3.207697370733508357e+00,1.156749200947697531e+01,-4.924687352874033142e-01,-4.749746566802414693e-01
1.621524304860972165e+01,8.574971141600466140e+00,3.205015084234454914e+00,1.157553764468046609e+01,-4.926377049759216309e-01,-4.975326794437251454e-01
1.622124424884976790e+01,8.572014218791425222e+00,3.202335202023141925e+00,1.158357896756290017e+01,-4.928057104017964374e-01,-4.716371976120935505e-01
1.622724544908981770e+01,8.569056290626697603e+00,3.199657725499637895e+00,1.159161597100003682e+01,-4.929727527901193174e-01,-4.658683742805357908e-01
1.623324664932986394e+01,8.566097362898268841e+00,3.196982656041752691e+00,1.159964864789771255e+01,-4.931388333711765881e-01,-5.197466010204940812e-01
1.623924784956991374e+01,8.563137441392417060e+00,3.194309995005025549e+00,1.160767699119186958e+01,-4.933039533804488563e-01,-4.764956851072598698e-01
1.624524904980995998e+01,8.560176531889727158e+00,3.191639743722737954e+00,1.161570099384852561e+01,-4.934681140586086867e-01,-3.981904544391542955e-01
1.625125025005000978e+01,8.557214640165076602e+00,3.188971903505900762e+00,1.162372064886380763e+01,-4.936313166515206019e-01,-5.471767794836490673e-01
1.625725145029005603e+01,8.554251771987644304e+00,3.186306475643265745e+00,1.163173594926391630e+01,-4.937935624102367527e-01,-5.089140091904680308e-01
1.626325265053010583e+01,8.551287933120903517e+00,3.183643461401314934e+00,1.163974688810516156e+01,-4.939548525909991383e-01,-5.323013340278288652e-01
1.626925385077015207e+01,8.548323129322632496e+00,3.180982862024272606e+00,1.164775345847392707e+01,-4.941151884552348328e-01,-3.948646224259943494e-01
