t,N,P,R,dN_dt,dN_dt_noisy
1.095819163832766634e+02,9.884737142799590970e+01,2.406563577975585899e-01,3.754815282135314014e+00,-8.711998618355298873e-02,1.045250851815615611e+00
1.096219243848769764e+02,9.884384924054390353e+01,2.417639766217147268e-01,3.761944117531163645e+00,-8.894950992001926515e-02,2.236582383357091919e-01
1.096619323864773037e+02,9.884025449073044456e+01,2.428772639648822951e-01,3.769039950920112680e+00,-9.074568294590390494e-02,5.228907624792814568e-01
1.097019403880776167e+02,9.883658849432796956e+01,2.439962466260273966e-01,3.776102934591301086e+00,-9.250965678888056765e-02,-3.983012199026800260e-01
1.097419483896779440e+02,9.883285252609645966e+01,2.451209515535349992e-01,3.783133220050179268e+00,-9.424255139565818062e-02,-1.569226822092959273e+00
1.097819563912782570e+02,9.882904781978338349e+01,2.462514058452058563e-01,3.790130958018488094e+00,-9.594545512726881942e-02,4.300432068642208172e-01
1.098219643928785842e+02,9.882517556812373982e+01,2.473876367482596428e-01,3.797096298434276651e+00,-9.761942475526685925e-02,-1.104802399547109459e+00
1.098619723944788973e+02,9.882123692284005756e+01,2.485296716593316801e-01,3.804029390451885373e+00,-9.926548545885305330e-02,-2.054615859836846359e-01
1.099019803960792245e+02,9.881723299464236732e+01,2.496775381244762948e-01,3.810930382441963804e+00,-1.008846308226930555e-01,-1.150536385524369987e-01
1.099419883976795376e+02,9.881316485740447320e+01,2.508312638441710929e-01,3.817799422037033263e+00,-1.024778261315121286e-01,-8.815527733374789454e-01
1.099819963992798648e+02,9.880903353626479202e+01,2.519908766783832132e-01,3.824636656305023585e+00,-1.040459990587706551e-01,7.825822068558906386e-01
1.100220044008801779e+02,9.880483998554865366e+01,2.531564046188878869e-01,3.831442231505615581e+00,-1.055900222431650493e-01,-1.530075418171973567e+00
1.100620124024805051e+02,9.880058513039162449e+01,2.543278758124715710e-01,3.838216293137127533e+00,-1.071107460282338941e-01,1.379448746807198978e+00
1.101020204040808181e+02,9.879626986951356571e+01,2.555053185630875023e-01,3.844958985948795593e+00,-1.086090006450087797e-01,-6.976006622262890255e-01
1.101420284056811454e+02,9.879189507521871860e+01,2.566887613318592498e-01,3.851670453940793770e+00,-1.100855962107344377e-01,8.502197161629598821e-01
1.101820364072814584e+02,9.878746159339569033e+01,2.578782327370775507e-01,3.858350840364215273e+00,-1.115413227279248298e-01,1.176880265003479753e+00
1.102220444088817857e+02,9.878297024351742550e+01,2.590737615542033079e-01,3.865000287721090277e+00,-1.129769500839449270e-01,-9.723331297280605190e-01
1.102620524104820987e+02,9.877842181864122040e+01,2.602753767158644260e-01,3.871618937764367274e+00,-1.143932280510320254e-01,-8.476008078362775588e-01
1.103020604120824260e+02,9.877381708540873717e+01,2.614831073118591975e-01,3.878206931497933496e+00,-1.157908862867927935e-01,8.204964509787435745e-01
1.103420684136827390e+02,9.876915678404598964e+01,2.626969825891529164e-01,3.884764409176594047e+00,-1.171706343350820134e-01,6.869153112502293657e-02
1.103820764152830662e+02,9.876444162836332907e+01,2.639170319518811536e-01,3.891291510306091883e+00,-1.185331616273301858e-01,-3.649874146999322611e-02
1.104220844168833793e+02,9.875967230575548683e+01,2.651432849613464260e-01,3.897788373643088278e+00,-1.198791374842733681e-01,-1.941810269064188077e+00
1.104620924184837065e+02,9.875484947720153173e+01,2.663757713360217494e-01,3.904255137195182357e+00,-1.212092111180967935e-01,-1.756750369437887205e+00
1.105021004200840196e+02,9.874997377782948149e+01,2.676145209526618052e-01,3.910691938228315401e+00,-1.225240120818291700e-01,4.122524618831810983e-01
1.105421084216843468e+02,9.874504582014805010e+01,2.688595638681159916e-01,3.917098913471120269e+00,-1.238241528940674518e-01,1.304410439409883438e+00
1.105821164232846598e+02,9.874006616211781306e+01,2.701109302760737463e-01,3.923476198911368673e+00,-1.251102038525188087e-01,-8.308778074550101644e-01
1.106221244248849871e+02,9.873503533507098950e+01,2.713686505234692570e-01,3.929823929767969570e+00,-1.263827149818042006e-01,-9.873616434640414274e-01
1.106621324264853001e+02,9.872995385384591316e+01,2.726327551240843583e-01,3.936142240558039518e+00,-1.276422240308685563e-01,8.056218047982444119e-02
1.107021404280856274e+02,9.872482221678694714e+01,2.739032747585523064e-01,3.942431265096920434e+00,-1.288892564741255242e-01,3.329931607353692202e-01
1.107421484296859404e+02,9.871964090574456918e+01,2.751802402743542264e-01,3.948691136498160947e+00,-1.301243255129311827e-01,4.295126261136206214e-01
1.107821564312862677e+02,9.871441038607534324e+01,2.764636826858224428e-01,3.954921987173535047e+00,-1.313479320772483749e-01,-5.693281298499925924e-01
1.108221644328865807e+02,9.870913110664187684e+01,2.777536331741370934e-01,3.961123948833024322e+00,-1.325605648274170711e-01,-2.067486062115550194e+00
1.108621724344869079e+02,9.870380349981292056e+01,2.790501230873298488e-01,3.967297152484835721e+00,-1.337627001563630458e-01,1.316517748833057055e+00
1.109021804360872210e+02,9.869842798146324014e+01,2.803531839402799153e-01,3.973441728435382903e+00,-1.349548021917130747e-01,-6.287608500592100080e-01
1.109421884376875482e+02,9.869300495097371595e+01,2.816628474147180317e-01,3.979557806289304445e+00,-1.361373227983855294e-01,1.113329055638328402e+00
1.109821964392878613e+02,9.868753479123131456e+01,2.829791453592225836e-01,3.985645514949447410e+00,-1.373107015812087273e-01,-2.116146634198978305e+00
1.110222044408881885e+02,9.868201786862908875e+01,2.843021097892234894e-01,3.991704982616882891e+00,-1.384753658878019600e-01,2.306026252670128618e-01
1.110622124424885016e+02,9.867645453306612069e+01,2.856317728869983141e-01,3.997736336790890466e+00,-1.396317308115384570e-01,-6.365353080036355582e-01
1.111022204440888288e+02,9.867084511794764978e+01,2.869681670016759334e-01,4.003739704268973298e+00,-1.407801991949368947e-01,-1.219428456385377890e+00
1.111422284456891418e+02,9.866518994210008486e+01,2.883113246602470592e-01,4.009715211212435015e+00,-1.419211631767904880e-01,8.228771177970171102e-01
1.111822364472894691e+02,9.865948930098018366e+01,2.896612785808105328e-01,4.015662983309233880e+00,-1.430549973734001057e-01,1.140262341457640050e+00
1.112222444488897821e+02,9.865374345561518510e+01,2.910180616090579653e-01,4.021583145405521087e+00,-1.441820499710149139e-01,-7.265620616950411170e-01
1.112622524504901094e+02,9.864795265555618187e+01,2.923817067649009949e-01,4.027475821677984236e+00,-1.453026608814296239e-01,4.974840810433315275e-01
1.113022604520904224e+02,9.864211714033693568e+01,2.937522472470721069e-01,4.033341135656474563e+00,-1.464171629041914890e-01,-1.213942751526754682e+00
1.113422684536907497e+02,9.863623713947387728e+01,2.951297164331279643e-01,4.039179210224020267e+00,-1.475258817285263202e-01,-7.617287610652185847e-01
1.113822764552910627e+02,9.863031287246610646e+01,2.965141478794460772e-01,4.044990167616814070e+00,-1.486291359353326680e-01,-3.922453016946668702e-01
1.114222844568913899e+02,9.862434454879537782e+01,2.979055753212283553e-01,4.050774129424224768e+00,-1.497272369992939112e-01,-4.947365949545640684e-01
1.114622924584917030e+02,9.861833236792612922e+01,2.993040326724973332e-01,4.056531216588784794e+00,-1.508204892911046979e-01,4.834548464159537096e-01
1.115023004600920302e+02,9.861227651930543914e+01,3.007095540261000011e-01,4.062261549406202654e+00,-1.519091900797120420e-01,-1.350236633710139689e+00
1.115423084616923433e+02,9.860617718236306928e+01,3.021221736537039182e-01,4.067965247525353156e+00,-1.529936295347809061e-01,8.085845053200133581e-01
1.115823164632926705e+02,9.860003452651143618e+01,3.035419260058012658e-01,4.073642429948284516e+00,-1.540740907291875406e-01,8.057644655357214525e-01
1.116223244648929835e+02,9.859384871114563964e+01,3.049688457117047391e-01,4.079293215030212139e+00,-1.551508496415610061e-01,-3.712776307942474707e-01
1.116623324664933108e+02,9.858761988564342005e+01,3.064029675795515439e-01,4.084917720479524839e+00,-1.562241751590160987e-01,-1.331835685448772955e+00
1.117023404680936238e+02,9.858134818936518684e+01,3.078443265962994002e-01,4.090516063357777732e+00,-1.572943290798993754e-01,-2.517743384001218665e+00
1.117423484696939369e+02,9.857503375165404691e+01,3.092929579277302055e-01,4.096088360079701118e+00,-1.583615661166848376e-01,-2.209263781689638773e-01
1.117823564712942641e+02,9.856867669183573355e+01,3.107488969184483696e-01,4.101634726413193377e+00,-1.594261338989004795e-01,-8.702376540415875938e-01
1.118223644728945771e+02,9.856227712012449160e+01,3.122121791066057028e-01,4.107155277547752448e+00,-1.604882737446233776e-01,-5.882461272028591259e-02
1.118623724744949044e+02,9.855583513072021162e+01,3.136828402488630041e-01,4.112650128273377170e+00,-1.615482153761809148e-01,-1.208843409363243859e+00
1.119023804760952174e+02,9.854935079483600191e+01,3.151609162215121551e-01,4.118119392535153800e+00,-1.626061710721995457e-01,-1.599607398867235464e-01
1.119423884776955447e+02,9.854282417657962867e+01,3.166464430864108226e-01,4.123563183657137365e+00,-1.636623483486880914e-01,-2.247212603143419751e-01
1.119823964792958577e+02,9.853625533405683257e+01,3.181394570989862780e-01,4.128981614375183185e+00,-1.647169508556698414e-01,-1.535575961040119286e-01
1.120224044808961850e+02,9.852964431937137135e+01,3.196399947082396165e-01,4.134374796836966404e+00,-1.657701783790672678e-01,1.175074138462236517e-01
1.120624124824964980e+02,9.852299117862506250e+01,3.211480925567417044e-01,4.139742842601959794e+00,-1.668222268426295951e-01,1.226218895808892650e-01
1.121024204840968252e+02,9.851629595191766953e+01,3.226637874806373429e-01,4.145085862641455954e+00,-1.678732883097406869e-01,7.940394734353521944e-01
1.121424284856971383e+02,9.850955867334704408e+01,3.241871165096409935e-01,4.150403967338546884e+00,-1.689235509855429029e-01,-9.451695888643429910e-01
1.121824364872974655e+02,9.850277937100899806e+01,3.257181168670408855e-01,4.155697266488140862e+00,-1.699731992188340257e-01,5.440571283880464293e-01
1.122224444888977786e+02,9.849595806699738887e+01,3.272568259696950754e-01,4.160965869296950004e+00,-1.710224135042213156e-01,-1.152812370371406048e-02
1.122624524904981058e+02,9.848909477740409102e+01,3.288032814280355542e-01,4.166209884383499151e+00,-1.720713704842296021e-01,-5.854152708955285833e-01
1.123024604920984189e+02,9.848218951231899609e+01,3.303575210460638623e-01,4.171429419778117875e+00,-1.731202429514577812e-01,-1.158957632982895225e+00
1.123424684936987461e+02,9.847524227582999856e+01,3.319195828213554744e-01,4.176624582922951134e+00,-1.741691998508234640e-01,1.271387991194602884e+00
1.123824764952990591e+02,9.846825306602300998e+01,3.334895049450555815e-01,4.181795480671944176e+00,-1.752184062818027410e-01,6.306965930139765697e-02
1.124224844968993864e+02,9.846122187498197320e+01,3.350673258018833089e-01,4.186942219290861189e+00,-1.762680235007811902e-01,-6.861460642230310381e-01
1.124624924984996994e+02,9.845414868878883397e+01,3.366530839701273869e-01,4.192064904457265762e+00,-1.773182089234033310e-01,-1.035233130512079186e-01
1.125025005001000267e+02,9.844703348752356931e+01,3.382468182216504804e-01,4.197163641260537759e+00,-1.783691161270046788e-01,-1.716133330205003860e-01
1.125425085017003397e+02,9.843987624526415914e+01,3.398485675218849145e-01,4.202238534201859999e+00,-1.794208948530311432e-01,-6.948731993872054868e-01
1.125825165033006670e+02,9.843267692952420589e+01,3.414583710840542463e-01,4.207289687394316857e+00,-1.804736907957613656e-01,-1.543169729560076808e+00
1.126225245049009800e+02,9.842543549219520571e+01,3.430762683121503787e-01,4.212317204423935202e+00,-1.815276383112907066e-01,-2.760058511532764713e-02
1.126625325065013072e+02,9.841815187599159742e+01,3.447022987411471617e-01,4.217321188093681172e+00,-1.825828651986702855e-01,-3.412340694203959135e-01
1.127025405081016203e+02,9.841082601993744561e+01,3.463365021174896197e-01,4.222301740676654980e+00,-1.836394973113764095e-01,-4.599716725963382546e-01
1.127425485097019475e+02,9.840345785937260814e+01,3.479789183992935131e-01,4.227258963916757928e+00,-1.846976585646538105e-01,7.924304949605093240e-01
1.127825565113022606e+02,9.839604732595266512e+01,3.496295877563410093e-01,4.232192959028687973e+00,-1.857574709370761745e-01,-1.481160304601187860e+00
1.128225645129025878e+02,9.838859434764894729e+01,3.512885505700849009e-01,4.237103826697945941e+00,-1.868190544723349333e-01,-1.127604934993392760e+00
1.128625725145029008e+02,9.838109884874857869e+01,3.529558474336442764e-01,4.241991667080826645e+00,-1.878825272809274693e-01,-2.574755908357898027e-02
1.129025805161032281e+02,9.837356074985437715e+01,3.546315191518091270e-01,4.246856579804430432e+00,-1.889480055419023863e-01,6.387253178987293278e-01
1.129425885177035411e+02,9.836597996788495379e+01,3.563156067410355732e-01,4.251698663966651637e+00,-1.900156035047175784e-01,4.181233980714549325e-01
1.129825965193038684e+02,9.835835641607465618e+01,3.580081514294505274e-01,4.256518018136187465e+00,-1.910854334909741770e-01,5.317752593226772184e-01
1.130226045209041814e+02,9.835069000397361094e+01,3.597091946568471421e-01,4.261314740352530883e+00,-1.921576058963343492e-01,-2.363431908194239206e+00
1.130626125225045087e+02,9.834298063744763851e+01,3.614187780746894729e-01,4.266088928125978619e+00,-1.932322291923289637e-01,3.013161757266235585e-01
1.131026205241048217e+02,9.833522821867838104e+01,3.631369435461077044e-01,4.270840678437621385e+00,-1.943094099283175780e-01,2.219451095648438677e-01
1.131426285257051489e+02,9.832743264616318868e+01,3.648637331459028688e-01,4.275570087739354541e+00,-1.953892527333911389e-01,4.841346324215626273e-01
1.131826365273054620e+02,9.831959381471517645e+01,3.665991891605422381e-01,4.280277251953867435e+00,-1.964718603183246426e-01,-8.719705429025375043e-01
1.132226445289057892e+02,9.831171161546321002e+01,3.683433540881639323e-01,4.284962266474654058e+00,-1.975573334776024037e-01,3.109661934394930549e-01
1.132626525305061023e+02,9.830378593585190572e+01,3.700962706385720891e-01,4.289625226166001504e+00,-1.986457710913802632e-01,7.971955687564858950e-01
1.133026605321064295e+02,9.829581665964164472e+01,3.718579817332420268e-01,4.294266225363002398e+00,-1.997372701276078910e-01,1.392428210072605754e+00
1.133426685337067426e+02,9.828780366690855885e+01,3.736285305053148598e-01,4.298885357871543356e+00,-2.008319256440389555e-01,5.530511112271457863e-02
1.133826765353070698e+02,9.827974683341898299e+01,3.754079603323067227e-01,4.303482717056763995e+00,-2.019298304394223642e-01,-1.510033731556606140e+00
1.134226845369073828e+02,9.827164602493098755e+01,3.771963148836752211e-01,4.308058396004900814e+00,-2.030310708239757567e-01,-1.423425022338677126e-01
1.134626925385077101e+02,9.826350110079032163e+01,3.789936379194250304e-01,4.312612486985019977e+00,-2.041357285861209458e-01,4.396505263344865355e-01
1.135027005401080231e+02,9.825531191783609586e+01,3.807999734190782304e-01,4.317145081757081115e+00,-2.052438845643667076e-01,3.090920884986249062e-01
1.135427085417083504e+02,9.824707833042594984e+01,3.826153655957443833e-01,4.321656271608051547e+00,-2.063556187266124553e-01,1.692858860400343834e+00
1.135827165433086634e+02,9.823880019043608058e+01,3.844398588961155938e-01,4.326146147351894733e+00,-2.074710101718362232e-01,-3.981894599053034112e-01
1.136227245449089907e+02,9.823047734726125668e+01,3.862734980004715601e-01,4.330614799329580045e+00,-2.085901371317719910e-01,-1.206763225079113155e+00
1.136627325465093037e+02,9.822210964781476150e+01,3.881163278226745783e-01,4.335062317409072996e+00,-2.097130769725148447e-01,-8.303227890009784451e-01
1.137027405481096309e+02,9.821369693652843580e+01,3.899683935101743715e-01,4.339488790985347677e+00,-2.108399061962875631e-01,4.464209081939111146e-01
1.137427485497099440e+02,9.820523905535272036e+01,3.918297404440032605e-01,4.343894308980371655e+00,-2.119707004431388153e-01,-9.954911069887570907e-01
1.137827565513102712e+02,9.819673584375654229e+01,3.937004142387811045e-01,4.348278959843120184e+00,-2.131055344926486850e-01,-1.234126094727667100e+00
